meankl,optimgain,surrgain,AttC,entropy,EpisodesSoFar,AttNC,MtR,TtR,Tmc,entloss,TimeElapsed,Ptt,TimestepsSoFar,Tbt,MpbtN,MpbtA,Tmt
0.004873872,0.004927943,0.004927943,0.3611111111111111,0.21908417,7521,0.6388888888888888,-36.9489777392719,-68.33333333333333,22.88888888888889,0.0,22921.991993427277,78.89768342710808,1120000,332231.1111111111,84.25904134740247,15.740958652597543,81.11111111111111
0.0052422388,0.00595202,0.00595202,0.3333333333333333,0.213998,7557,0.6666666666666666,-38.67270973537106,-68.91666666666667,21.61111111111111,0.0,23051.993118047714,80.07487522339851,1129693,337123.55555555556,83.66772579421188,16.33227420578812,82.30555555555556
0.0057824925,0.0066095423,0.0066095423,0.3157894736842105,0.23597619,7595,0.6842105263157895,-37.683201036221526,-67.73684210526316,21.94736842105263,0.0,23181.058173894882,79.77644568447533,1139852,336087.5789473684,82.53086858932345,17.469131410676546,82.05263157894737
0.0044604987,0.0044407197,0.0044407197,0.5263157894736842,0.23601724,7633,0.47368421052631576,-36.912109529237235,-67.15789473684211,22.86842105263158,0.0,23329.622163534164,78.91196925390595,1149890,332207.15789473685,82.8276263317076,17.17237366829239,81.10526315789474
0.0035006057,0.0058567086,0.0058567086,0.4358974358974359,0.2506684,7672,0.5641025641025641,-38.985937333374736,-68.43589743589743,22.17948717948718,0.0,23462.642576932907,79.55723035075488,1159751,335031.7948717949,83.66065870930913,16.3393412906909,81.7948717948718
0.004576207,0.0038069214,0.0038069214,0.75,0.216594,7712,0.25,-37.87729221009051,-66.9,22.475,0.0,23609.094278097153,79.27485835332583,1169782,333721.6,82.07541254985573,17.924587450144262,81.475
0.0061330027,0.0050438605,0.0050438605,0.5526315789473685,0.2062596,7750,0.4473684210526316,-37.3134753025085,-67.02631578947368,22.81578947368421,0.0,23744.520243406296,78.96261778596455,1179952,332422.7368421053,82.58316318961423,17.416836810385778,81.15789473684211
0.0059752837,0.00584279,0.00584279,0.34210526315789475,0.24673481,7788,0.6578947368421053,-37.95355919358716,-68.26315789473684,21.42105263157895,0.0,23871.12962245941,80.24946213785995,1189870,337812.2105263158,82.7014774857357,17.298522514264288,82.47368421052632
0.005427191,0.0062163225,0.0062163225,0.625,0.24269985,7828,0.375,-38.47763797109659,-67.975,21.675,0.0,24021.194512844086,80.02602856930747,1199814,337100.8,82.58372377661334,17.416276223386685,82.3
0.0054551717,0.005334572,0.005334572,0.46153846153846156,0.23456533,7867,0.5384615384615384,-38.41877815495604,-68.66666666666667,22.076923076923077,0.0,24151.638017416,79.6549284206505,1209903,335556.92307692306,83.80344619465316,16.196553805346817,81.92307692307692
0.0063486914,0.0071662436,0.0071662436,0.5789473684210527,0.24829885,7905,0.42105263157894735,-37.39644377402646,-67.1842105263158,22.05263157894737,0.0,24282.598452091217,79.6690622806103,1219859,335440.84210526315,82.03998502909685,17.96001497090314,81.89473684210526
0.005707544,0.0041850433,0.0041850433,0.43902439024390244,0.22197315,7946,0.5609756097560976,-39.185021909275,-68.97560975609755,21.78048780487805,0.0,24424.072571992874,79.91971038377886,1229812,336471.4146341463,83.93829783805391,16.061702161946066,82.14634146341463
0.005274184,0.0063501555,0.0063501555,0.13513513513513514,0.2617642,7983,0.8648648648648649,-37.761762272530305,-68.4054054054054,21.324324324324323,0.0,24547.3939139843,80.34574745658387,1239868,338418.1621621622,82.78512714818129,17.214872851818733,82.62162162162163
0.006867416,0.0067973146,0.0067973146,0.2564102564102564,0.23225561,8022,0.7435897435897436,-38.38022415413133,-66.84615384615384,22.23076923076923,0.0,24695.746692180634,79.50419699573686,1249777,334716.71794871794,81.73568588808969,18.264314111910306,81.71794871794872
0.0057354025,0.0054415893,0.0054415893,0.358974358974359,0.21568535,8061,0.6410256410256411,-37.882657539671705,-67.2051282051282,22.23076923076923,0.0,24829.804869413376,79.50761421424517,1259825,334821.74358974356,82.19998222146553,17.80001777853451,81.74358974358974
0.0056505073,0.005292198,0.005292198,0.2894736842105263,0.2349252,8099,0.7105263157894737,-37.833818811775714,-67.42105263157895,21.236842105263158,0.0,24960.878992319107,80.42385988500273,1269967,338674.5263157895,81.50046125425638,18.499538745743628,82.6842105263158
0.006045017,0.00466709,0.00466709,0.35135135135135137,0.20746262,8136,0.6486486486486487,-36.93374682518122,-67.32432432432432,22.08108108108108,0.0,25102.204770565033,79.64132138242717,1279789,335318.4864864865,82.21935055878788,17.780649441212102,81.86486486486487
0.005443471,0.0044374242,0.0044374242,0.23684210526315788,0.22943184,8174,0.7631578947368421,-37.70932571917236,-67.6842105263158,22.026315789473685,0.0,25226.80533337593,79.69435735812561,1289858,335548.63157894736,82.59433754736973,17.405662452630267,81.92105263157895
0.0050034216,0.0045738327,0.0045738327,0.10810810810810811,0.22523189,8211,0.8918918918918919,-38.24434877377791,-67.5945945945946,22.135135135135137,0.0,25360.65394258499,79.59618873917276,1299799,335207.7837837838,82.57762277268569,17.422377227314325,81.83783783783784
0.0052217795,0.0050954237,0.0050954237,0.16216216216216217,0.2455138,8248,0.8378378378378378,-36.89225299167457,-66.51351351351352,22.2972972972973,0.0,25496.966502428055,79.44083762553386,1309851,334432.86486486485,81.42827005578052,18.571729944219488,81.64864864864865
0.0047592856,0.0049955053,0.0049955053,0.1891891891891892,0.25513422,8285,0.8108108108108109,-36.50599815766316,-66.35135135135135,22.18918918918919,0.0,25620.315527915955,79.54536520659462,1319875,334986.3783783784,81.097526660393,18.90247333960699,81.78378378378379
0.0053071566,0.005805356,0.005805356,0.1794871794871795,0.21934497,8324,0.8205128205128205,-38.01222199190644,-67.28205128205128,22.153846153846153,0.0,25756.72464990616,79.5795145668238,1329847,335136.8205128205,82.19565494396876,17.804345056031238,81.82051282051282
0.005484573,0.0059682257,0.0059682257,0.21621621621621623,0.26039234,8361,0.7837837837837838,-36.41590862147844,-66.13513513513513,22.243243243243242,0.0,25889.74586057663,79.50024273648084,1339956,334875.6756756757,80.8655608970595,19.134439102940494,81.75675675675676
0.004833885,0.006225815,0.006225815,0.325,0.24121705,8401,0.675,-40.20276132490331,-68.525,21.675,0.0,26022.816986322403,80.02243776767497,1349740,336998.4,83.21931458490732,16.780685415092695,82.275
0.005975363,0.005952336,0.005952336,0.23076923076923078,0.23658472,8440,0.7692307692307693,-38.20655881562685,-68.2051282051282,20.871794871794872,0.0,26156.40217113495,80.7678409354942,1359863,340283.07692307694,82.08208037229672,17.91791962770326,83.07692307692308
0.00778358,0.0076185362,0.0076185362,0.21621621621621623,0.2758259,8477,0.7837837837837838,-37.7372331969151,-67.70270270270271,22.135135135135137,0.0,26290.21428179741,79.59982489793853,1369943,335318.4864864865,82.64361209548208,17.356387904517906,81.86486486486487
0.006197663,0.007840484,0.007840484,0.275,0.21817188,8517,0.725,-39.34983877140237,-67.575,21.75,0.0,26423.97007250786,79.95436831753437,1379926,336793.6,82.18776476821988,17.812235231780143,82.225
0.005692364,0.005105261,0.005105261,0.21621621621621623,0.25502685,8554,0.7837837837837838,-37.87252662552471,-67.45945945945945,21.7027027027027,0.0,26563.090192079544,79.99010928889962,1389798,336757.6216216216,82.04533156538433,17.954668434615666,82.21621621621621
0.007290816,0.006201303,0.006201303,0.20512820512820512,0.23346646,8593,0.7948717948717948,-38.24857535146584,-67.12820512820512,21.71794871794872,0.0,26695.655616044998,79.98787539419648,1399843,337027.28205128206,81.53495723201726,18.465042767982734,82.28205128205128
0.0058881636,0.0063265045,0.0063265045,0.2564102564102564,0.2164366,8632,0.7435897435897436,-38.33119300563031,-68.3076923076923,21.28205128205128,0.0,26826.15878725052,80.39486165264839,1409886,338812.71794871794,82.57318762016317,17.426812379836832,82.71794871794872
0.0065722475,0.006372778,0.006372778,0.1111111111111111,0.25122803,8668,0.8888888888888888,-37.535329699969225,-67.13888888888889,21.5,0.0,26966.431931972504,80.19136314747445,1419780,337920.0,81.33387814065463,18.666121859345374,82.5
0.005959395,0.005902823,0.005902823,0.15789473684210525,0.24827442,8706,0.8421052631578947,-37.3261037782107,-66.26315789473684,21.44736842105263,0.0,27087.60950064659,80.23622515395262,1429977,338027.7894736842,80.29302357544594,19.706976424554068,82.52631578947368
0.0046014306,0.0047545563,0.0047545563,0.2564102564102564,0.23541406,8745,0.7435897435897436,-38.71041271449111,-67.94871794871794,21.23076923076923,0.0,27230.025452375412,80.43018908109929,1439843,338707.6923076923,82.11840454944459,17.881595450555416,82.6923076923077
0.0063839285,0.006394186,0.006394186,0.23076923076923078,0.22150923,8784,0.7692307692307693,-38.136608216515604,-66.84615384615384,22.384615384615383,0.0,27360.634558200836,79.36760388438523,1449902,334296.6153846154,81.90849434827507,18.091505651724948,81.61538461538461
0.0062294067,0.006730371,0.006730371,0.15384615384615385,0.21708982,8823,0.8461538461538461,-38.84600306279366,-67.43589743589743,22.0,0.0,27489.7147731781,79.72808995318562,1459752,335872.0,82.20575223954548,17.79424776045452,82.0
0.00734384,0.007029262,0.007029262,0.1794871794871795,0.25663403,8862,0.8205128205128205,-38.78777346974252,-68.05128205128206,21.53846153846154,0.0,27636.09503221512,80.15721406691392,1469844,337762.46153846156,82.52374160044086,17.47625839955916,82.46153846153847
0.0066412757,0.008371155,0.008371155,0.21621621621621623,0.24954136,8899,0.7837837837837838,-36.52482631593068,-65.35135135135135,21.945945945945947,0.0,27760.15657901764,79.75927147137143,1479819,335650.5945945946,79.77295730487202,20.22704269512797,81.94594594594595
0.004823156,0.0052036247,0.0052036247,0.34210526315789475,0.26348388,8937,0.6578947368421053,-35.66251359390858,-64.28947368421052,22.763157894736842,0.0,27890.772797584534,79.01290119504812,1489907,332638.3157894737,79.16741138124837,20.83258861875164,81.21052631578948
0.0053708754,0.004722458,0.004722458,0.46153846153846156,0.2634089,8976,0.5384615384615384,-36.76245476095442,-64.87179487179488,22.333333333333332,0.0,28026.42714858055,79.4143373292856,1499858,334401.641025641,79.42855904414196,20.571440955858026,81.64102564102564
0.007154757,0.0069909403,0.0069909403,0.4523809523809524,0.21942583,9018,0.5476190476190477,-38.9481146683284,-65.85714285714286,22.261904761904763,0.0,28162.330398082733,79.48214100547591,1509989,334799.2380952381,80.52433260498269,19.475667395017325,81.73809523809524
0.0060575744,0.005109288,0.005109288,0.475,0.22092941,9058,0.525,-38.18280613186196,-65.975,21.65,0.0,28305.65456366539,80.05116075690164,1519910,337203.2,80.15153075975593,19.84846924024407,82.325
0.005416581,0.0051660477,0.0051660477,0.4,0.24150147,9098,0.6,-38.20042096248032,-66.65,21.775,0.0,28440.228363275528,79.93360184897641,1529821,336691.2,81.0897988566256,18.91020114337437,82.2
0.0052073854,0.0062141656,0.0062141656,0.65,0.24923025,9138,0.35,-38.27181919084573,-66.45,22.325,0.0,28572.944439172745,79.41579419120713,1539844,334336.0,81.42198020976875,18.578019790231266,81.625
0.006418436,0.0063904547,0.0063904547,0.7,0.20710835,9178,0.3,-37.61456804588814,-66.1,22.075,0.0,28717.53556203842,79.6568702861138,1549772,335564.8,80.65045289843144,19.349547101568557,81.925
0.006192603,0.0068800934,0.0068800934,0.5384615384615384,0.2535354,9217,0.46153846153846156,-36.619077993641156,-65.12820512820512,22.512820512820515,0.0,28846.88779091835,79.24583111198721,1559916,333666.46153846156,79.96107374318609,20.038926256813912,81.46153846153847
0.0053653223,0.0053208754,0.0053208754,0.5384615384615384,0.25286967,9256,0.46153846153846156,-36.532177607404456,-65.66666666666667,21.923076923076923,0.0,28983.708670139313,79.7939533106702,1569893,336082.0512820513,80.0275169020815,19.972483097918506,82.05128205128206
0.0052262084,0.0050621214,0.0050621214,0.5128205128205128,0.22208059,9295,0.48717948717948717,-36.3726685948388,-64.8974358974359,22.384615384615383,0.0,29122.872139453888,79.36768914391574,1579968,334296.6153846154,79.4704550744752,20.529544925524796,81.61538461538461
0.0069385134,0.0059930063,0.0059930063,0.34210526315789475,0.23899873,9333,0.6578947368421053,-36.869139289823224,-65.05263157894737,22.86842105263158,0.0,29252.382325172424,78.91970457296266,1589845,332314.94736842107,80.17312661370354,19.82687338629645,81.13157894736842
0.0054783784,0.005775879,0.005775879,0.575,0.24284615,9373,0.425,-36.86876624921534,-65.325,22.675,0.0,29391.43334364891,79.0989415300349,1599811,333107.2,80.32106298597606,19.678937014023948,81.325
0.0069530737,0.0057108034,0.0057108034,0.3333333333333333,0.21489629,9412,0.6666666666666666,-36.73972259250399,-64.87179487179488,22.53846153846154,0.0,29528.3803524971,79.22639859567302,1609764,333666.46153846156,79.61201927030288,20.387980729697126,81.46153846153847
0.0048471102,0.004479989,0.004479989,0.3333333333333333,0.21395932,9451,0.6666666666666666,-37.56826627093698,-65.76923076923077,22.102564102564102,0.0,29657.971920967102,79.62750658087906,1619827,335346.8717948718,80.30962352605069,19.690376473949332,81.87179487179488
0.0064349747,0.004732199,0.004732199,0.45,0.2081949,9491,0.55,-38.03675256004321,-66.1,21.825,0.0,29798.236119270325,79.88535874291968,1629796,336486.4,80.47478537629748,19.52521462370253,82.15
0.006074224,0.0053896853,0.0053896853,0.3076923076923077,0.21782617,9530,0.6923076923076923,-37.878047559985795,-66.3076923076923,22.0,0.0,29932.007697820663,79.72388609807223,1639928,335766.9743589744,80.86197668789886,19.138023312101136,81.97435897435898
0.004435002,0.0048686676,0.0048686676,0.3076923076923077,0.21694693,9569,0.6923076923076923,-37.50603370010538,-65.71794871794872,21.82051282051282,0.0,30061.423437595367,79.88652849820485,1649957,336397.1282051282,80.02722854661087,19.972771453389132,82.12820512820512
0.008607506,0.005997287,0.005997287,0.358974358974359,0.21088435,9608,0.6410256410256411,-38.07891465997818,-66.64102564102564,21.358974358974358,0.0,30200.327764749527,80.3158742837445,1659895,338287.58974358975,80.66180607455635,19.338193925443672,82.58974358974359
0.007153126,0.0083025545,0.0083025545,0.4594594594594595,0.22192593,9645,0.5405405405405406,-35.775373518045576,-65.4054054054054,22.35135135135135,0.0,30328.260637760162,79.40028245212693,1669926,334432.86486486485,80.10680823622359,19.89319176377639,81.64864864864865
0.0050818995,0.0041777953,0.0041777953,0.3684210526315789,0.19215943,9683,0.631578947368421,-36.728968815984395,-65.60526315789474,22.63157894736842,0.0,30461.7175450325,79.13529742710313,1679766,333177.2631578947,80.61953549825822,19.380464501741788,81.34210526315789
0.005665173,0.005783394,0.005783394,0.2631578947368421,0.21687324,9721,0.7368421052631579,-37.20604421615487,-66.36842105263158,22.94736842105263,0.0,30595.551310777664,78.84532607382013,1689860,331991.5789473684,81.87318331579627,18.12681668420373,81.05263157894737
0.005896132,0.006859543,0.006859543,0.15789473684210525,0.21737427,9759,0.8421052631578947,-37.134040483240305,-66.21052631578948,22.236842105263158,0.0,30720.970697164536,79.50589892374748,1699911,334901.8947368421,80.94162884405729,19.058371155942705,81.76315789473684
0.0049938415,0.0062715574,0.0062715574,0.23684210526315788,0.20901601,9797,0.7631578947368421,-37.57148790954217,-66.39473684210526,22.157894736842106,0.0,30866.967572689056,79.58106222077784,1709863,335225.2631578947,81.1321756844539,18.86782431554608,81.84210526315789
0.0068904893,0.00627294,0.00627294,0.07894736842105263,0.21805096,9835,0.9210526315789473,-37.55332181176247,-66.44736842105263,22.026315789473685,0.0,30991.716781377792,79.69928397537672,1719901,335656.4210526316,81.07915360612371,18.92084639387629,81.94736842105263
0.0065580956,0.008177949,0.008177949,0.13513513513513514,0.25401685,9872,0.8648648648648649,-37.3039883533994,-65.64864864864865,22.216216216216218,0.0,31120.899067163467,79.52576071262506,1729778,334986.3783783784,80.25806759327054,19.74193240672945,81.78378378378379
0.00504825,0.005295535,0.005295535,0.375,0.23687048,9912,0.625,-37.066518815322965,-65.95,22.55,0.0,31261.762682199478,79.21494756556211,1739796,333619.2,80.91959585195747,19.080404148042536,81.45
0.008019569,0.0064548217,0.0064548217,0.10256410256410256,0.21274228,9951,0.8974358974358975,-37.32489740411696,-65.2051282051282,22.128205128205128,0.0,31387.98225402832,79.59787861458135,1749939,335136.8205128205,79.6887649216746,20.311235078325367,81.82051282051282
0.0048737465,0.004551245,0.004551245,0.18421052631578946,0.2185126,9989,0.8157894736842105,-36.6204505615352,-66.0,22.605263157894736,0.0,31524.90247964859,79.16507488421321,1759949,333392.84210526315,81.08002339129519,18.919976608704847,81.39473684210526
0.008892531,0.0060007707,0.0060007707,0.2,0.1795845,10029,0.8,-38.15767996600293,-66.775,21.625,0.0,31659.31198310852,80.07225530452115,1769970,337305.6,81.06040667265427,18.93959332734573,82.35
0.004883932,0.006183734,0.006183734,0.02702702702702703,0.20423695,10066,0.972972972972973,-36.81219025361038,-65.72972972972973,22.89189189189189,0.0,31785.14457178116,78.89738208851199,1779969,332218.8108108108,81.013979728215,18.98602027178502,81.10810810810811
0.0046751243,0.0053763012,0.0053763012,0.05555555555555555,0.20730847,10102,0.9444444444444444,-37.68607895717898,-66.80555555555556,22.166666666666668,0.0,31914.781231880188,79.56784251524559,1789817,335075.55555555556,81.6675172111245,18.332482788875495,81.80555555555556
0.004542547,0.0042538694,0.0042538694,0.10810810810810811,0.18417534,10139,0.8918918918918919,-36.65824651926603,-65.83783783783784,22.10810810810811,0.0,32046.73280453682,79.62479314986447,1799882,335429.1891891892,80.37238228229575,19.62761771770426,81.89189189189189
0.0062308274,0.0055553406,0.0055553406,0.08108108108108109,0.20509714,10176,0.918918918918919,-37.849737561096276,-67.51351351351352,21.64864864864865,0.0,32176.11841082573,80.03665920965823,1809737,336868.3243243243,82.05429729473755,17.945702705262462,82.24324324324324
0.0067957337,0.007921394,0.007921394,0.13157894736842105,0.21029983,10214,0.868421052631579,-37.214494480449076,-66.42105263157895,21.92105263157895,0.0,32303.661744117737,79.7955319123738,1819899,336087.5789473684,80.91479543489616,19.085204565103844,82.05263157894737
0.005253953,0.0058484618,0.0058484618,0.15789473684210525,0.18490694,10252,0.8421052631578947,-37.177245350697824,-66.13157894736842,22.36842105263158,0.0,32437.57408809662,79.37157227520254,1829804,334039.5789473684,81.04543847856587,18.9545615214341,81.55263157894737
0.00524732,0.004568951,0.004568951,0.1794871794871795,0.18919355,10291,0.8205128205128205,-37.3691951816195,-66.17948717948718,22.256410256410255,0.0,32563.654228687286,79.48239161151503,1840000,334716.71794871794,80.94914029847415,19.05085970152586,81.71794871794872
0.004988588,0.0045858,0.0045858,0.23684210526315788,0.19308689,10329,0.7631578947368421,-37.46455279998537,-66.52631578947368,21.81578947368421,0.0,32701.390743255615,79.89041078593809,1849999,336410.94736842107,80.98301323035112,19.016986769648884,82.13157894736842
0.0065657957,0.007021597,0.007021597,0.2702702702702703,0.20584695,10366,0.7297297297297297,-36.62605529913441,-65.91891891891892,22.486486486486488,0.0,32831.01979279518,79.2692387864585,1859844,333768.64864864864,80.83335069231103,19.166649307688978,81.48648648648648
0.007085884,0.004441309,0.004441309,0.47368421052631576,0.17549497,10404,0.5263157894736842,-35.550188276618314,-64.63157894736842,22.842105263157894,0.0,32962.42662644386,78.93231263894492,1869993,332207.15789473685,79.65634301212022,20.34365698787976,81.10526315789474
0.005103429,0.0047279494,0.0047279494,0.02702702702702703,0.17894863,10441,0.972972972972973,-38.2483223325058,-67.97297297297297,21.216216216216218,0.0,33096.02118062973,80.44700070976901,1879878,338860.97297297296,82.13710195775424,17.86289804224577,82.72972972972973
0.005696334,0.005351504,0.005351504,0.02631578947368421,0.189975,10479,0.9736842105263158,-38.56046437995143,-68.34210526315789,21.105263157894736,0.0,33218.21047258377,80.55758617748906,1889812,339429.05263157893,82.48682211783012,17.513177882169916,82.86842105263158
0.0067409454,0.0073775155,0.0073775155,0.07894736842105263,0.19203864,10517,0.9210526315789473,-37.941093034493264,-67.21052631578948,21.86842105263158,0.0,33355.285990953445,79.8424712037958,1899890,336195.36842105264,81.85378309335636,18.146216906643655,82.07894736842105
0.004810884,0.0052420134,0.0052420134,0.13157894736842105,0.18775772,10555,0.868421052631579,-37.85381724625763,-67.3157894736842,21.68421052631579,0.0,33483.468462228775,80.01181678846172,1909741,336949.8947368421,81.81982098595208,18.180179014047923,82.26315789473684
0.0070836456,0.006567472,0.006567472,0.07894736842105263,0.19419949,10593,0.9210526315789473,-37.205579397588515,-66.71052631578948,21.210526315789473,0.0,33604.694316625595,80.4505898524277,1919810,338782.3157894737,80.64978076505007,19.350219234949932,82.71052631578948
0.006289117,0.0066865766,0.0066865766,0.02631578947368421,0.2001387,10631,0.9736842105263158,-38.16421459092531,-67.39473684210526,21.42105263157895,0.0,33736.43146061897,80.25371822094577,1929821,337920.0,81.6486637562776,18.351336243722397,82.5
0.006744098,0.006840756,0.006840756,0.02702702702702703,0.21389575,10668,0.972972972972973,-36.44908371128918,-65.51351351351352,23.0,0.0,33863.06367468834,78.79335696777905,1939939,331776.0,80.84121901965858,19.158780980341433,81.0
0.006671509,0.0062209107,0.0062209107,0.2631578947368421,0.21559697,10706,0.7368421052631579,-37.36796471674811,-66.52631578947368,21.605263157894736,0.0,33994.553606271744,80.0897285975358,1949895,337381.05263157893,80.76527592315934,19.234724076840664,82.36842105263158
0.007700301,0.0074770097,0.0074770097,0.2631578947368421,0.22491226,10744,0.7368421052631579,-36.32944972982589,-64.84210526315789,22.31578947368421,0.0,34125.681997299194,79.4278151561766,1959910,334470.7368421053,79.38789587992297,20.612104120077017,81.65789473684211
0.0066444413,0.007640131,0.007640131,0.358974358974359,0.20095214,10783,0.6410256410256411,-38.073815757866434,-66.71794871794872,21.512820512820515,0.0,34257.94120502472,80.16665552619152,1969793,337552.41025641025,80.90246896594908,19.097531034050924,82.41025641025641
0.0047438424,0.005185018,0.005185018,0.20512820512820512,0.20105541,10822,0.7948717948717948,-37.610824218146774,-66.17948717948718,21.897435897435898,0.0,34393.252962350845,79.81544172692006,1979923,336082.0512820513,80.62654820667237,19.37345179332763,82.05128205128206
0.0052270116,0.0053115785,0.0053115785,0.16216216216216217,0.2075954,10859,0.8378378378378378,-37.593612931893155,-66.08108108108108,21.675675675675677,0.0,34524.69560909271,80.01505594275346,1989812,336868.3243243243,80.29166604796563,19.70833395203436,82.24324324324324
0.0054770126,0.0049006506,0.0049006506,0.358974358974359,0.18179986,10898,0.6410256410256411,-37.44201787086205,-65.6923076923077,21.666666666666668,0.0,34654.708694934845,80.02826155883969,1999917,337027.28205128206,79.84297343673335,20.157026563266655,82.28205128205128
0.0054785744,0.0068851975,0.0068851975,0.24324324324324326,0.20017515,10935,0.7567567567567568,-36.424801662833744,-64.86486486486487,22.864864864864863,0.0,34783.68058800697,78.92171798397044,2009786,332329.5135135135,79.9294183252197,20.070581674780293,81.13513513513513
0.004680542,0.00520896,0.00520896,0.3157894736842105,0.18056157,10973,0.6842105263157895,-36.684462298613326,-65.3157894736842,21.92105263157895,0.0,34917.311534404755,79.79120743846272,2019712,335979.7894736842,79.5816276495598,20.418372350440226,82.02631578947368
0.0054148436,0.0064132554,0.0064132554,0.20512820512820512,0.19616242,11012,0.7948717948717948,-37.40293797223136,-65.66666666666667,21.692307692307693,0.0,35040.4132642746,80.01014956261828,2029941,337027.28205128206,79.799338293732,20.200661706267997,82.28205128205128
0.004545563,0.0052111195,0.0052111195,0.25,0.18902645,11048,0.75,-35.72467018407079,-64.69444444444444,23.25,0.0,35176.546515226364,78.56253195350179,2039760,330752.0,80.0832063102543,19.9167936897457,80.75
0.0060120337,0.00446389,0.00446389,0.20512820512820512,0.18559703,11087,0.7948717948717948,-37.53772451373201,-65.7948717948718,22.205128205128204,0.0,35306.52437257767,79.52337852341537,2049915,334716.71794871794,80.48585549011042,19.51414450988957,81.71794871794872
0.0054433737,0.004947539,0.004947539,0.2972972972972973,0.19772376,11124,0.7027027027027027,-36.06740288472447,-65.64864864864865,22.83783783783784,0.0,35434.35052871704,78.94673998355542,2059865,332440.2162162162,80.87898107311605,19.12101892688395,81.16216216216216
0.0056232125,0.0053915316,0.0053915316,0.10256410256410256,0.1739817,11163,0.8974358974358975,-38.47749293476436,-67.02564102564102,21.923076923076923,0.0,35572.331570863724,79.78150240586349,2069924,335766.9743589744,81.77115382463369,18.228846175366343,81.97435897435898
0.006130576,0.0061551537,0.0061551537,0.21052631578947367,0.18072756,11201,0.7894736842105263,-37.26996132135159,-66.65789473684211,21.13157894736842,0.0,35697.87114024162,80.5300005900941,2079857,339321.2631578947,80.4646219076099,19.53537809239012,82.84210526315789
0.004659799,0.0051726736,0.0051726736,0.21621621621621623,0.19443952,11238,0.7837837837837838,-36.17569444558633,-64.64864864864865,23.486486486486488,0.0,35833.02072644234,78.33883723310865,2089783,329672.64864864864,80.3345636258106,19.66543637418939,80.48648648648648
0.0058463095,0.0037760956,0.0037760956,0.15789473684210525,0.16423753,11276,0.8421052631578947,-38.14375972750675,-67.15789473684211,21.5,0.0,35963.35205030441,80.18895280075793,2099746,337812.2105263158,81.41668569586876,18.58331430413124,82.47368421052632
0.004958559,0.005897632,0.005897632,0.15384615384615385,0.17210777,11315,0.8461538461538461,-37.937819511314714,-66.84615384615384,21.205128205128204,0.0,36089.7082567215,80.45541295189636,2109872,338812.71794871794,80.79849447884898,19.201505521151017,82.71794871794872
0.0058738333,0.006115469,0.006115469,0.13157894736842105,0.18745312,11353,0.868421052631579,-38.069754361510846,-66.65789473684211,21.394736842105264,0.0,36221.33538579941,80.2879414216638,2119886,338243.36842105264,80.70867363355846,19.291326366441538,82.57894736842105
0.0063995216,0.008867636,0.008867636,0.10526315789473684,0.19456452,11391,0.8947368421052632,-37.979321322478675,-66.26315789473684,22.44736842105263,0.0,36353.409759283066,79.30640801151182,2129837,333931.7894736842,81.1956905260887,18.804309473911317,81.52631578947368
0.007304108,0.005775485,0.005775485,0.21428571428571427,0.1666848,11433,0.7857142857142857,-39.95650300936356,-67.57142857142857,22.0,0.0,36494.112429857254,79.7147054465857,2139895,335579.4285714286,82.41978111846618,17.58021888153381,81.92857142857143
0.0059027383,0.005348575,0.005348575,0.02631578947368421,0.16872767,11471,0.9736842105263158,-37.40501271251591,-66.5,22.57894736842105,0.0,36624.41872930527,79.18438020564463,2149954,333392.84210526315,81.6735269513643,18.326473048635684,81.39473684210526
0.008204365,0.009400172,0.009400172,0.0,0.18472658,11508,1.0,-37.46314970552424,-67.21621621621621,21.43243243243243,0.0,36751.458072185516,80.24663276903024,2159935,337975.35135135136,81.41880990558796,18.58119009441204,82.51351351351352
0.0064735147,0.0053760214,0.0053760214,0.07894736842105263,0.16802926,11546,0.9210526315789473,-37.51558180022566,-66.5,21.473684210526315,0.0,36881.498508930206,80.21257206951925,2169986,337920.0,80.56657770824052,19.433422291759513,82.5
0.005162491,0.005553427,0.005553427,0.02702702702702703,0.17182808,11583,0.972972972972973,-38.27664397691357,-67.24324324324324,22.10810810810811,0.0,37018.27520108223,79.62661782986565,2179753,335429.1891891892,82.09849999862904,17.901500001370948,81.89189189189189
0.005337416,0.006598722,0.006598722,0.02702702702702703,0.18953532,11620,0.972972972972973,-37.39783284859491,-66.48648648648648,21.91891891891892,0.0,37143.221801280975,79.78595960951476,2189747,335761.2972972973,81.09592073554911,18.904079264450868,81.97297297297297
0.0057309493,0.0051239724,0.0051239724,0.08108108108108109,0.16838375,11657,0.918918918918919,-36.8080524794276,-65.45945945945945,22.45945945945946,0.0,37272.489439725876,79.29882939371807,2199885,333990.0540540541,80.23576223622665,19.764237763773316,81.54054054054055
0.003432095,0.0033286149,0.0033286149,0.02702702702702703,0.17407839,11694,0.972972972972973,-37.103812682114686,-66.10810810810811,21.62162162162162,0.0,37406.23386621475,80.07477711607292,2209992,337311.13513513515,80.2655962160447,19.734403783955305,82.35135135135135
0.0041943314,0.0043050447,0.0043050447,0.15789473684210525,0.17746621,11732,0.8421052631578947,-37.789110761550745,-66.89473684210526,21.736842105263158,0.0,37533.42093682289,79.96866240322115,2219934,336842.1052631579,81.31541658959577,18.684583410404255,82.23684210526316
