Tbt,optimgain,Tmc,Tmt,EpisodesSoFar,meankl,AttNC,MtR,Ptt,AttC,entropy,TimestepsSoFar,TtR,surrgain,entloss,MpbtA,MpbtN,TimeElapsed
336970.9268292683,0.007835919,21.658536585365855,82.26829268292683,7770,0.0033201424,0.5853658536585366,-39.740960776462074,80.03190179780306,0.4146341463414634,0.23879653,1129956,-69.53658536585365,0.007835919,0.0,15.519320805746514,84.48067919425348,22112.535181999207
338566.7368421053,0.0065182983,21.289473684210527,82.65789473684211,7808,0.0036386864,0.5789473684210527,-38.34442212688451,80.37696333668399,0.42105263157894735,0.20568901,1139907,-70.13157894736842,0.0065182983,0.0,15.180472178934645,84.81952782106532,22237.975399017334
335650.5945945946,0.009033454,22.027027027027028,81.94594594594595,7845,0.0040821214,0.7567567567567568,-38.71437074360016,79.69748646896997,0.24324324324324326,0.24248062,1149990,-69.91891891891892,0.009033454,0.0,14.688301398336826,85.31169860166317,22354.23713374138
337057.6842105263,0.005278347,21.63157894736842,82.28947368421052,7883,0.0023296578,0.7631578947368421,-39.61018350573262,80.05626633552836,0.23684210526315788,0.22877514,1159920,-70.8157894736842,0.005278347,0.0,13.954127822449555,86.04587217755046,22474.619037151337
339752.4210526316,0.009209045,21.0,82.94736842105263,7921,0.0051311525,0.7631578947368421,-38.62773425615584,80.6481151292526,0.23684210526315788,0.27944013,1169946,-70.36842105263158,0.009209045,0.0,15.179972522090399,84.82002747790959,22592.308645248413
337762.46153846156,0.0083923,21.512820512820515,82.46153846153847,7960,0.00350187,0.5128205128205128,-39.63974600982002,80.17542055631588,0.48717948717948717,0.27573526,1179778,-70.15384615384616,0.0083923,0.0,14.961209996901333,85.03879000309868,22715.037112236023
338169.756097561,0.006545357,21.390243902439025,82.5609756097561,8001,0.0026606263,0.5609756097560976,-38.567211878022626,80.28604386424223,0.43902439024390244,0.23894113,1189877,-69.26829268292683,0.006545357,0.0,16.123517437781587,83.87648256221841,22839.8592607975
334611.6923076923,0.0065862853,22.307692307692307,81.6923076923077,8040,0.0032316437,0.5128205128205128,-37.568116991796195,79.43902078794245,0.48717948717948717,0.27872542,1199759,-67.84615384615384,0.0065862853,0.0,16.966259866127977,83.03374013387203,22968.86447405815
336271.60975609755,0.006344284,21.902439024390244,82.09756097560975,8081,0.0024476068,0.4146341463414634,-38.99301647008543,79.81792543195502,0.5853658536585366,0.25715733,1209859,-69.1951219512195,0.006344284,0.0,15.752073737358126,84.24792626264188,23093.609594345093
336998.4,0.00628656,21.675,82.275,8121,0.0029044028,0.6,-40.12439234456637,80.02173771234803,0.4,0.23233816,1219755,-69.85,0.00628656,0.0,15.152096044571977,84.84790395542802,23215.037272691727
337972.5128205128,0.005932173,21.487179487179485,82.51282051282051,8160,0.0028048959,0.6410256410256411,-39.16672824954137,80.2029269835771,0.358974358974359,0.2234916,1229732,-70.0,0.005932173,0.0,15.152115824001047,84.84788417599896,23346.210280418396
338997.8947368421,0.006655019,21.236842105263158,82.76315789473684,8198,0.0032111274,0.7368421052631579,-39.38909673442169,80.43631279826961,0.2631578947368421,0.21612012,1239716,-71.26315789473684,0.006655019,0.0,13.897433387862906,86.10256661213711,23460.627498149872
343740.63157894736,0.007947009,19.973684210526315,83.92105263157895,8236,0.003501959,0.7894736842105263,-39.3032055620511,81.59478159941965,0.21052631578947367,0.22845016,1249779,-71.15789473684211,0.007947009,0.0,15.292213069645733,84.70778693035429,23579.960426330566
339547.89743589744,0.005722863,21.05128205128205,82.8974358974359,8275,0.004039436,0.7692307692307693,-40.28284568918982,80.60006605519158,0.23076923076923078,0.21422991,1259980,-70.48717948717949,0.005722863,0.0,15.015515313435849,84.98448468656413,23701.820549726486
336314.8108108108,0.007233014,21.783783783783782,82.10810810810811,8312,0.0044783587,0.6216216216216216,-39.3282797645593,79.90921509616025,0.3783783783783784,0.2648412,1269802,-70.43243243243244,0.007233014,0.0,14.247391016243403,85.7526089837566,23816.750095129013
339251.2,0.0075296434,21.075,82.825,8352,0.0032792706,0.675,-40.28772796253204,80.5711824193709,0.325,0.25391334,1279835,-70.95,0.0075296434,0.0,14.325989781783605,85.67401021821641,23940.5967335701
339644.63157894736,0.0094474545,21.0,82.92105263157895,8390,0.0056996504,0.7631578947368421,-40.10290217499967,80.64367661675051,0.23684210526315788,0.27913618,1289817,-71.34210526315789,0.0094474545,0.0,13.990510545922147,86.00948945407785,24066.010831832886
334926.76923076925,0.007853433,22.205128205128204,81.76923076923077,8429,0.004115546,0.6666666666666666,-38.84077340105327,79.52875322302933,0.3333333333333333,0.2770318,1299882,-68.58974358974359,0.007853433,0.0,16.150347147605174,83.84965285239484,24189.255207777023
339110.6976744186,0.0059541534,21.11627906976744,82.79069767441861,8472,0.0034179443,0.5348837209302325,-40.74905495813704,80.53406069238143,0.46511627906976744,0.2466747,1309808,-69.97674418604652,0.0059541534,0.0,15.499070936900514,84.50092906309948,24318.954969406128
340070.4,0.007733252,20.9,83.025,8512,0.002689393,0.65,-40.22117522174788,80.73923488539356,0.35,0.24696481,1319811,-70.325,0.007733252,0.0,15.318714074320397,84.68128592567959,24440.279428482056
337027.28205128206,0.007832039,21.666666666666668,82.28205128205128,8551,0.0041885665,0.7948717948717948,-39.981832420514486,80.02838873864529,0.20512820512820512,0.23253916,1329808,-69.66666666666667,0.007832039,0.0,15.359840577511049,84.64015942248895,24557.828050136566
335872.0,0.007854151,21.973684210526315,82.0,8589,0.003208168,0.5263157894736842,-37.89952767808899,79.74604741514366,0.47368421052631576,0.22842383,1339863,-69.36842105263158,0.007854151,0.0,15.442077581008956,84.55792241899103,24684.110591173172
338812.71794871794,0.008142736,21.28205128205128,82.71794871794872,8628,0.0037862167,0.6410256410256411,-39.05896160310781,80.39398131517403,0.358974358974359,0.2398289,1349959,-70.35897435897436,0.008142736,0.0,14.956023250543202,85.04397674945679,24807.74268221855
336087.5789473684,0.0078592375,21.894736842105264,82.05263157894737,8666,0.003769297,0.5263157894736842,-37.800641950174864,79.81552650857302,0.47368421052631576,0.24838904,1359999,-69.3157894736842,0.0078592375,0.0,15.555180280157105,84.4448197198429,24924.332105398178
341045.8947368421,0.00768591,20.710526315789473,83.26315789473684,8704,0.0056886454,0.6842105263157895,-39.288671156099824,80.91991850003058,0.3157894736842105,0.26252872,1369856,-69.71052631578948,0.00768591,0.0,16.274409051608774,83.72559094839123,25041.02014374733
336896.0,0.0058906963,21.75,82.25,8744,0.0033295334,0.45,-38.767442729308996,79.95970000344632,0.55,0.2364168,1379846,-68.8,0.0058906963,0.0,16.36442236435184,83.63557763564818,25166.2962474823
340808.2051282051,0.01047912,20.71794871794872,83.2051282051282,8783,0.0053987596,0.41025641025641024,-39.08066763016156,80.90685964664878,0.5897435897435898,0.27274877,1389778,-69.6923076923077,0.01047912,0.0,16.244305115572704,83.75569488442731,25282.32562470436
336793.6,0.0055232123,21.7,82.225,8823,0.002784796,0.4,-37.90606426181968,79.99355276017647,0.6,0.2613038,1399757,-67.975,0.0055232123,0.0,17.352464655635373,82.64753534436463,25410.750962257385
339068.8780487805,0.008775063,21.073170731707318,82.78048780487805,8864,0.00488387,0.4878048780487805,-39.55682966713037,80.56623332422367,0.5121951219512195,0.2779775,1409751,-70.14634146341463,0.008775063,0.0,15.253731268094196,84.7462687319058,25535.407418251038
337205.5813953488,0.007589737,21.651162790697676,82.32558139534883,8907,0.0032946705,0.6046511627906976,-39.428595874572515,80.04690091309003,0.3953488372093023,0.2462995,1419850,-68.95348837209302,0.007589737,0.0,16.241716301722978,83.75828369827705,25660.043711185455
336292.10256410256,0.008789386,21.846153846153847,82.1025641025641,8946,0.0043740156,0.46153846153846156,-38.48035172650408,79.8616510504263,0.5384615384615384,0.26557663,1429786,-69.1025641025641,0.008789386,0.0,15.838203659505648,84.16179634049435,25785.195560455322
339301.20930232556,0.007596347,21.162790697674417,82.83720930232558,8989,0.0045385053,0.4186046511627907,-41.33948387748472,80.50419714238217,0.5813953488372093,0.23187111,1439894,-70.30232558139535,0.007596347,0.0,15.147425950293101,84.85257404970692,25917.832711458206
339232.8205128205,0.006755028,21.102564102564102,82.82051282051282,9028,0.0037077172,0.6153846153846154,-38.966273377258226,80.54989357637685,0.38461538461538464,0.2563153,1449977,-69.41025641025641,0.006755028,0.0,16.216742478848612,83.78325752115138,26034.09672522545
337967.62790697673,0.009655663,21.3953488372093,82.51162790697674,9071,0.0047933157,0.5581395348837209,-42.42256745638973,80.27467302818746,0.4418604651162791,0.22158217,1459962,-70.55813953488372,0.009655663,0.0,14.512938618009326,85.48706138199069,26166.253244638443
336303.15789473685,0.005677711,21.86842105263158,82.10526315789474,9109,0.0036355488,0.5789473684210527,-38.69336104049743,79.84362755953273,0.42105263157894735,0.22891192,1469760,-69.60526315789474,0.005677711,0.0,15.242587676374194,84.75741232362584,26287.694801092148
339442.8717948718,0.007794542,21.102564102564102,82.87179487179488,9148,0.0037288924,0.6666666666666666,-38.193330409976504,80.55687610333959,0.3333333333333333,0.23454322,1479947,-69.6923076923077,0.007794542,0.0,15.901998554319484,84.09800144568054,26401.228003501892
335977.0256410256,0.007718064,21.923076923076923,82.02564102564102,9187,0.0035266224,0.5384615384615384,-38.964347137295,79.78860929803402,0.46153846153846156,0.23732173,1489872,-69.15384615384616,0.007718064,0.0,15.68612961579814,84.31387038420185,26528.62282013893
341018.25641025644,0.008796181,20.692307692307693,83.25641025641026,9226,0.004748917,0.6410256410256411,-39.242921939794634,80.93409576180592,0.358974358974359,0.23905745,1499948,-70.2051282051282,0.008796181,0.0,15.663838186997813,84.3361618130022,26645.088899612427
336998.4,0.008123233,21.725,82.275,9266,0.0036577454,0.475,-38.82378973056273,79.98223046742012,0.525,0.22809431,1509926,-69.425,0.008123233,0.0,15.62861123028934,84.37138876971065,26768.348303079605
338351.15789473685,0.008412823,21.342105263157894,82.60526315789474,9304,0.004767362,0.631578947368421,-38.95053578674941,80.32962646760774,0.3684210526315789,0.2622406,1519982,-69.42105263157895,0.008412823,0.0,15.978985404584842,84.02101459541517,26887.786703824997
335300.4651162791,0.010097612,22.093023255813954,81.86046511627907,9347,0.0043908767,0.3953488372093023,-39.57154243853162,79.63326148124882,0.6046511627906976,0.22365105,1529934,-69.23255813953489,0.010097612,0.0,15.447203948595195,84.55279605140481,27018.4716629982
336998.4,0.007164862,21.65,82.275,9387,0.0038358758,0.45,-38.239758367652314,80.04079970339006,0.55,0.2655986,1539925,-68.925,0.007164862,0.0,16.22317114764687,83.77682885235313,27140.65942454338
336571.31707317074,0.0062077423,21.75609756097561,82.17073170731707,9428,0.0029016486,0.34146341463414637,-38.68230712702718,79.94111240561993,0.6585365853658537,0.23914003,1549993,-69.09756097560975,0.0062077423,0.0,15.939373250891204,84.06062674910879,27273.740212917328
336502.1538461539,0.008035165,21.794871794871796,82.15384615384616,9467,0.0047023897,0.5384615384615384,-38.11777298879152,79.90796929740128,0.46153846153846156,0.22271484,1559970,-68.6923076923077,0.008035165,0.0,16.386119941414684,83.61388005858531,27394.32063961029
339968.0,0.00851802,20.94871794871795,83.0,9506,0.003913007,0.5384615384615384,-39.17732091439035,80.69667406187075,0.46153846153846156,0.23968013,1569780,-70.61538461538461,0.00851802,0.0,14.927991260470135,85.07200873952988,27512.082438230515
340598.1538461539,0.009955502,20.71794871794872,83.15384615384616,9545,0.0056832056,0.46153846153846156,-39.09558673575832,80.89797231859372,0.5384615384615384,0.25413847,1579905,-69.87179487179488,0.009955502,0.0,16.004078866967905,83.99592113303208,27638.132423877716
340073.0256410256,0.007414299,20.923076923076923,83.02564102564102,9584,0.0058221784,0.6410256410256411,-39.674002604179876,80.72111684346396,0.358974358974359,0.2353046,1589970,-69.71794871794872,0.007414299,0.0,16.03147124741553,83.96852875258445,27756.063495874405
338069.85365853657,0.007630388,21.414634146341463,82.53658536585365,9625,0.0038502982,0.36585365853658536,-39.45381669929756,80.26414152151598,0.6341463414634146,0.24109843,1599980,-69.97560975609755,0.007630388,0.0,15.22130444618142,84.7786955538186,27875.317271709442
338505.14285714284,0.0067067994,21.30952380952381,82.64285714285714,9667,0.0034101494,0.5,-39.691478085053646,80.36142520115384,0.5,0.22380918,1609910,-70.42857142857143,0.0067067994,0.0,14.79647103834727,85.20352896165272,28005.309987068176
337132.3076923077,0.0100400215,21.641025641025642,82.3076923076923,9706,0.0040688002,0.4358974358974359,-39.23894394066036,80.05336152710883,0.5641025641025641,0.2363695,1619860,-69.12820512820512,0.0100400215,0.0,16.021953603526665,83.97804639647332,28128.42698454857
338022.4,0.006933504,21.45,82.525,9746,0.0040014586,0.5,-39.276064518717405,80.23455455507622,0.5,0.24384072,1629717,-70.0,0.006933504,0.0,15.184186056454104,84.81581394354589,28251.01078915596
336457.14285714284,0.007954297,21.785714285714285,82.14285714285714,9788,0.0032159165,0.40476190476190477,-39.25541279195551,79.9145267800506,0.5952380952380952,0.2193189,1639985,-69.57142857142857,0.007954297,0.0,15.3186690927968,84.6813309072032,28387.48375082016
338739.2,0.007192456,21.225,82.7,9828,0.003337854,0.6,-40.31860097916574,80.43476028426777,0.4,0.1942982,1649957,-70.85,0.007192456,0.0,14.366496431018101,85.63350356898188,28510.8806040287
338307.45945945947,0.0076980772,21.405405405405407,82.5945945945946,9865,0.004299269,0.5405405405405406,-39.13445635912488,80.27959631722514,0.4594594594594595,0.22156917,1659778,-70.16216216216216,0.0076980772,0.0,15.070334985448456,84.92966501455155,28626.411067008972
335429.1891891892,0.008554334,22.054054054054053,81.89189189189189,9902,0.0045703333,0.5675675675675675,-37.53434422564858,79.66678701279201,0.43243243243243246,0.2184387,1669775,-69.83783783783784,0.008554334,0.0,14.709787817229284,85.29021218277072,28747.095504045486
340377.6,0.008455625,20.85,83.1,9942,0.0049349656,0.625,-39.63188830730647,80.78826440139343,0.375,0.23135224,1679960,-70.8,0.008455625,0.0,14.79404659069554,85.20595340930448,28868.562651872635
337657.4358974359,0.0078444425,21.512820512820515,82.43589743589743,9981,0.0041764746,0.5128205128205128,-39.08020835481673,80.16973842284516,0.48717948717948717,0.23323403,1689796,-69.82051282051282,0.0078444425,0.0,15.3402941655522,84.65970583444776,28992.024623394012
335451.89743589744,0.0070226593,22.102564102564102,81.8974358974359,10020,0.0040549114,0.5641025641025641,-38.81416176526393,79.63041381956683,0.4358974358974359,0.2089864,1699853,-69.51282051282051,0.0070226593,0.0,15.138142149146011,84.86185785085398,29119.351554632187
338307.45945945947,0.0074257203,21.37837837837838,82.5945945945946,10057,0.004091355,0.7567567567567568,-38.97990507235758,80.30104143809112,0.24324324324324326,0.22143516,1709877,-70.35135135135135,0.0074257203,0.0,14.831700441354625,85.16829955864537,29233.156591653824
335241.8461538461,0.0059855576,22.153846153846153,81.84615384615384,10096,0.0036926437,0.6410256410256411,-38.49223969474307,79.5818752342149,0.358974358974359,0.21020377,1719906,-69.02564102564102,0.0059855576,0.0,15.68001742031452,84.3199825796855,29355.300364494324
335429.1891891892,0.00805948,22.054054054054053,81.89189189189189,10133,0.00446033,0.7027027027027027,-38.57349768229868,79.66651781923355,0.2972972972972973,0.21266124,1729985,-69.24324324324324,0.00805948,0.0,15.49186607922905,84.50813392077096,29475.434445142746
335097.08108108107,0.0064221374,22.16216216216216,81.8108108108108,10170,0.0041421927,0.7837837837837838,-38.456756361046224,79.5703002051717,0.21621621621621623,0.20242788,1739922,-69.67567567567568,0.0064221374,0.0,14.846941294117835,85.15305870588216,29590.998317956924
336668.44444444444,0.0074278335,21.72222222222222,82.19444444444444,10206,0.004012301,0.7777777777777778,-38.6540649868004,79.96943767017473,0.2222222222222222,0.20509152,1749853,-70.16666666666667,0.0074278335,0.0,14.611008096568348,85.38899190343164,29707.89177918434
339414.4864864865,0.009662735,21.027027027027028,82.86486486486487,10243,0.004887466,0.8918918918918919,-39.77503567624649,80.6139739469964,0.10810810810810811,0.22012658,1759922,-71.4054054054054,0.009662735,0.0,13.813134491749379,86.18686550825059,29823.95725464821
338674.5263157895,0.0075062914,21.263157894736842,82.6842105263158,10281,0.0039245184,0.6578947368421053,-38.88218157922309,80.402675622676,0.34210526315789475,0.22442256,1769874,-70.78947368421052,0.0075062914,0.0,14.388560112618913,85.61143988738108,29942.449731588364
341858.46153846156,0.008131732,20.46153846153846,83.46153846153847,10320,0.004563239,0.7692307692307693,-40.23142176662509,81.14418914163562,0.23076923076923078,0.23107758,1779854,-71.1025641025641,0.008131732,0.0,14.836430693920839,85.16356930607918,30059.620858430862
339127.7948717949,0.00786549,21.102564102564102,82.7948717948718,10359,0.0032255033,0.6923076923076923,-38.87294186671698,80.54509094353507,0.3076923076923077,0.2254873,1789986,-70.05128205128206,0.00786549,0.0,15.435040278152702,84.56495972184727,30188.989895105362
339768.1951219512,0.010497476,21.024390243902438,82.95121951219512,10400,0.0050660665,0.6341463414634146,-41.81704252916504,80.63028335066682,0.36585365853658536,0.20931831,1799788,-71.63414634146342,0.010497476,0.0,13.629605120498404,86.37039487950159,30314.246210336685
336303.15789473685,0.006659011,21.86842105263158,82.10526315789474,10438,0.0043900744,0.5263157894736842,-37.903509544591756,79.84485411862117,0.47368421052631576,0.24382412,1809967,-69.39473684210526,0.006659011,0.0,15.498920155859809,84.50107984414021,30430.843537330627
337381.05263157893,0.009785098,21.57894736842105,82.36842105263158,10476,0.0061176354,0.7631578947368421,-39.395673174553224,80.10974634415643,0.23684210526315788,0.24504423,1819956,-70.1842105263158,0.009785098,0.0,14.825962613112857,85.17403738688712,30552.535281419754
338944.0,0.007322821,21.125,82.75,10516,0.0044758576,0.525,-40.41875534040374,80.5205800396807,0.475,0.20087373,1829858,-70.05,0.007322821,0.0,15.359344727816577,84.64065527218344,30676.420489549637
338750.2702702703,0.0094169155,21.27027027027027,82.70270270270271,10553,0.00504864,0.7837837837837838,-39.36625152278728,80.3986266945476,0.21621621621621623,0.2447041,1839793,-70.64864864864865,0.0094169155,0.0,14.620613778490473,85.37938622150953,30794.451057434082
336518.7368421053,0.0076081487,21.842105263157894,82.15789473684211,10591,0.0061170976,0.7631578947368421,-39.25339983458272,79.87326441577979,0.23684210526315788,0.25272778,1849735,-70.21052631578948,0.0076081487,0.0,14.53042444690733,85.46957555309267,30919.163563013077
337969.9512195122,0.0068852967,21.414634146341463,82.51219512195122,10632,0.0036879594,0.5121951219512195,-38.528559438431365,80.25836080344631,0.4878048780487805,0.21593887,1859985,-69.4390243902439,0.0068852967,0.0,15.858207447164743,84.14179255283527,31040.708731889725
337715.2,0.010046064,21.475,82.45,10672,0.004696585,0.675,-42.214097655015294,80.2011499305531,0.325,0.21769615,1869742,-70.775,0.010046064,0.0,14.216868140091705,85.7831318599083,31168.144316911697
337089.7297297297,0.008759183,21.7027027027027,82.29729729729729,10709,0.00567191,0.8918918918918919,-38.09142047561199,80.00163901302038,0.10810810810810811,0.2554715,1879891,-69.21621621621621,0.008759183,0.0,15.938366953961117,84.06163304603886,31289.79045510292
339414.4864864865,0.009845413,21.08108108108108,82.86486486486487,10746,0.0062495554,0.6756756756756757,-38.01209425874258,80.57323497584817,0.32432432432432434,0.27812642,1889734,-68.83783783783784,0.009845413,0.0,16.953705293477054,83.04629470652294,31402.039579868317
332874.9268292683,0.008522548,22.73170731707317,81.26829268292683,10787,0.0051488364,0.5853658536585366,-38.953968875303225,79.04435802995737,0.4146341463414634,0.23482542,1899965,-68.17073170731707,0.008522548,0.0,16.140883346332853,83.85911665366717,31533.401426553726
336970.9268292683,0.008677109,21.658536585365855,82.26829268292683,10828,0.0037586421,0.5853658536585366,-40.27370263609114,80.03233511526037,0.4146341463414634,0.21111916,1909896,-69.73170731707317,0.008677109,0.0,15.284979141239107,84.7150208587609,31658.252908468246
336076.8,0.0061956877,21.9,82.05,10868,0.0036984456,0.6,-38.99504827390503,79.81057473316751,0.4,0.23476966,1919819,-69.15,0.0061956877,0.0,15.734986570073549,84.26501342992644,31783.33026742935
338227.2,0.008530928,21.35,82.575,10908,0.0047044773,0.575,-38.49287052685675,80.32050524690331,0.425,0.22530371,1929954,-68.875,0.008530928,0.0,16.616549046715498,83.38345095328448,31901.886868715286
341369.2631578947,0.0073400694,20.605263157894736,83.34210526315789,10946,0.0034786689,0.6842105263157895,-39.89193229700212,81.01543175667045,0.3157894736842105,0.22311455,1939667,-70.10526315789474,0.0073400694,0.0,15.913688164844167,84.08631183515583,32026.5681951046
335872.0,0.0073626405,21.94871794871795,82.0,10985,0.00458106,0.6923076923076923,-38.852158643638454,79.76346865242647,0.3076923076923077,0.21431333,1949956,-69.6923076923077,0.0073626405,0.0,15.044096844779423,84.95590315522057,32143.565029859543
335346.8717948718,0.008613068,22.102564102564102,81.87179487179488,11024,0.0038569297,0.6923076923076923,-38.61663251133294,79.62674066557464,0.3076923076923077,0.21393594,1959843,-69.64102564102564,0.008613068,0.0,14.955605566728119,85.04439443327188,32264.992599248886
337165.4736842105,0.007087314,21.68421052631579,82.3157894736842,11062,0.0038764777,0.7631578947368421,-38.68014345125927,80.02072467621437,0.23684210526315788,0.23148535,1969873,-69.60526315789474,0.007087314,0.0,15.460146044030983,84.53985395596902,32386.585236549377
336187.07692307694,0.0079486845,21.871794871794872,82.07692307692308,11101,0.0037417957,0.6923076923076923,-39.62485426503968,79.83637086299127,0.3076923076923077,0.21972854,1979913,-69.41025641025641,0.0079486845,0.0,15.440300420005801,84.5596995799942,32505.403527021408
337009.77777777775,0.007884323,21.694444444444443,82.27777777777777,11137,0.004044779,0.8888888888888888,-37.911514662204155,80.00565210013553,0.1111111111111111,0.21987459,1989852,-69.47222222222223,0.007884323,0.0,15.589319936677173,84.41068006332283,32623.637499332428
337273.2631578947,0.007413399,21.55263157894737,82.34210526315789,11175,0.004048834,0.8421052631578947,-38.21464396070325,80.12628495683461,0.15789473684210525,0.2300626,1999972,-69.13157894736842,0.007413399,0.0,16.071625752051773,83.92837424794823,32741.274525642395
340377.6,0.010172196,20.85,83.1,11215,0.0058506913,0.775,-41.18237682218633,80.78836791584138,0.225,0.23277603,2009881,-70.8,0.010172196,0.0,14.827338404113021,85.17266159588696,32859.4846470356
338392.6153846154,0.011394482,21.358974358974358,82.61538461538461,11254,0.0055593555,0.7692307692307693,-38.64878483856203,80.31803790772719,0.23076923076923078,0.23953865,2019931,-69.33333333333333,0.011394482,0.0,16.130106896780294,83.86989310321971,32977.40548038483
338432.0,0.007126525,21.3,82.625,11294,0.0037649155,0.5,-39.31203968466733,80.36610085476633,0.5,0.23500152,2029675,-69.6,0.007126525,0.0,15.775242651933544,84.22475734806646,33106.299305438995
335769.6,0.00809598,21.975,81.975,11334,0.003794146,0.625,-38.02296404960258,79.74111910196098,0.375,0.25504005,2039967,-68.075,0.00809598,0.0,16.98702139069729,83.0129786093027,33224.48965549469
339772.95238095237,0.008503199,21.047619047619047,82.95238095238095,11376,0.0044000703,0.5476190476190477,-40.38926409561426,80.61257038027391,0.4523809523809524,0.22898936,2049809,-69.35714285714286,0.008503199,0.0,16.44037785494366,83.55962214505632,33356.629823207855
338017.5238095238,0.008347621,21.428571428571427,82.52380952380952,11418,0.004028576,0.5,-39.871451177941516,80.24936424443752,0.5,0.2478495,2059879,-69.35714285714286,0.008347621,0.0,15.93453744362217,84.06546255637782,33484.93976140022
337055.2888888889,0.007830894,21.666666666666668,82.28888888888889,11463,0.0039908187,0.4222222222222222,-41.59874074115535,80.02954804215062,0.5777777777777777,0.22422388,2069993,-70.22222222222223,0.007830894,0.0,14.702197071731266,85.29780292826875,33618.893538951874
338782.3157894737,0.009210274,21.289473684210527,82.71052631578948,11501,0.0038995354,0.6052631578947368,-38.35534382509248,80.38673181395616,0.39473684210526316,0.23207109,2079768,-69.1842105263158,0.009210274,0.0,16.375579368697316,83.6244206313027,33741.81893849373
337969.9512195122,0.007912372,21.48780487804878,82.51219512195122,11542,0.004832894,0.5853658536585366,-39.84329098538709,80.20320928790728,0.4146341463414634,0.20592672,2089835,-69.51219512195122,0.007912372,0.0,15.7588959823447,84.2411040176553,33866.87541627884
337612.8,0.009341857,21.525,82.425,11582,0.0052176034,0.475,-39.106550224117356,80.16083074735178,0.525,0.2481532,2099780,-69.125,0.009341857,0.0,16.161934308543213,83.83806569145682,33988.30226302147
336281.6,0.0072281454,21.9,82.1,11622,0.0038918464,0.525,-38.816705479486224,79.81790847650792,0.475,0.24538675,2109986,-69.475,0.0072281454,0.0,15.398664708383958,84.60133529161604,34112.17473077774
340667.31707317074,0.009673779,20.804878048780488,83.17073170731707,11663,0.0033909667,0.43902439024390244,-39.81938401286044,80.83350956871344,0.5609756097560976,0.22591336,2119901,-70.0,0.009673779,0.0,15.865933616587974,84.13406638341205,34235.114614248276
334100.75675675675,0.008990137,22.405405405405407,81.56756756756756,11700,0.0048466744,0.6486486486486487,-38.09211309540757,79.34475384679601,0.35135135135135137,0.24224073,2129874,-68.8108108108108,0.008990137,0.0,15.65696524643053,84.34303475356948,34351.53302550316
338497.641025641,0.009053773,21.28205128205128,82.64102564102564,11739,0.0044698045,0.5384615384615384,-37.79696598895763,80.38061174999001,0.46153846153846156,0.23536047,2139894,-68.48717948717949,0.009053773,0.0,17.107982868618272,82.89201713138173,34476.75107336044
335440.84210526315,0.009257221,22.105263157894736,81.89473684210526,11777,0.006563611,0.5789473684210527,-37.91467399712509,79.6287441215881,0.42105263157894735,0.27392063,2149810,-67.86842105263158,0.009257221,0.0,17.143617302916656,82.85638269708336,34594.70524954796
335220.36363636365,0.008564351,22.113636363636363,81.8409090909091,11821,0.004377182,0.4772727272727273,-40.706731547154554,79.61182771439866,0.5227272727272727,0.23955324,2159811,-68.72727272727273,0.008564351,0.0,16.092422927269748,83.90757707273028,34727.1311750412
337370.53658536583,0.007478817,21.609756097560975,82.36585365853658,11862,0.0038257942,0.5609756097560976,-39.407216738307724,80.08570523602913,0.43902439024390244,0.23810074,2169924,-68.58536585365853,0.007478817,0.0,16.72940396553788,83.27059603446212,34849.81636309624
336607.1794871795,0.007829675,21.794871794871796,82.17948717948718,11901,0.0041298093,0.6153846153846154,-38.523314660985996,79.9146837430333,0.38461538461538464,0.22513165,2179805,-69.17948717948718,0.007829675,0.0,15.81724118166378,84.18275881833621,34968.59895372391
337681.8604651163,0.008234832,21.558139534883722,82.44186046511628,11944,0.0037342766,0.4883720930232558,-39.90976501707467,80.1371171677685,0.5116279069767442,0.21825777,2189823,-69.44186046511628,0.008234832,0.0,15.792023909118456,84.20797609088152,35100.37443399429
335440.84210526315,0.008915973,22.105263157894736,81.89473684210526,11982,0.0044181137,0.7894736842105263,-38.06438338204523,79.62798147619951,0.21052631578947367,0.21290986,2199836,-68.42105263157895,0.008915973,0.0,16.481535269647456,83.51846473035256,35219.444328308105
338182.5641025641,0.00709198,21.41025641025641,82.56410256410257,12021,0.0034452782,0.6666666666666666,-38.31435301419071,80.2706809496411,0.3333333333333333,0.2177387,2209751,-69.2051282051282,0.00709198,0.0,16.217423945269204,83.7825760547308,35338.44250392914
334686.3157894737,0.007531134,22.236842105263158,81.71052631578948,12059,0.004132179,0.7368421052631579,-38.48472985384457,79.49865796562788,0.2631578947368421,0.2338601,2219708,-68.36842105263158,0.007531134,0.0,16.364922513944595,83.63507748605544,35456.14890575409
337165.4736842105,0.0075452453,21.657894736842106,82.3157894736842,12097,0.003263538,0.631578947368421,-37.70213502842173,80.03946050663684,0.3684210526315789,0.2268707,2229746,-67.6842105263158,0.0075452453,0.0,17.80529676425373,82.19470323574626,35576.24212145805
338287.58974358975,0.006827008,21.41025641025641,82.58974358974359,12136,0.0044211824,0.717948717948718,-38.6891947183825,80.2767853856451,0.28205128205128205,0.25262025,2239871,-68.58974358974359,0.006827008,0.0,16.958648309258994,83.04135169074104,35690.136155605316
