surrgain,Fce,TimestepsSoFar,entropy,AttNC,TtR,TimeElapsed,MtR,EpisodesSoFar,meankl,entloss,optimgain,AttC
0.0007568934,0.19300000000000006,1659907,-0.0008414984,2.925,144.75,6891.68839597702,26.17278764386006,7117,0.005638839,0.0,0.0007568934,0.075
0.0007491964,0.1864,1669907,0.022825195,2.925,139.8,6933.658092260361,25.657125223200417,7157,0.007328517,0.0,0.0007491964,0.075
0.0016154719,0.17870000000000003,1679907,-0.025600582,2.9,134.025,6974.756326198578,24.853379887176175,7197,0.005314538,0.0,0.0016154719,0.1
0.0012829916,0.176,1689907,-0.10110719,2.925,132.0,7016.451197385788,24.257711278578046,7237,0.007410582,0.0,0.0012829916,0.075
0.0013654577,0.17629999999999996,1699907,-0.05997385,2.95,132.225,7057.355351924896,24.001172297349537,7277,0.0058989814,0.0,0.0013654577,0.05
0.0012511881,0.16029999999999997,1709907,-0.004949995,2.95,120.225,7098.571499109268,21.893213114697787,7317,0.005938091,0.0,0.0012511881,0.05
0.001143074,0.1754,1719907,0.058705475,2.95,131.55,7140.34597659111,23.841903493480935,7357,0.0067768916,0.0,0.001143074,0.05
0.0015605763,0.17550000000000002,1729907,0.012207902,2.825,131.625,7180.999052286148,24.18525649754539,7397,0.0065556,0.0,0.0015605763,0.175
0.001536145,0.18780000000000002,1739907,0.008501886,2.925,140.85,7223.932308673859,26.06515259808532,7437,0.0047245035,0.0,0.001536145,0.075
0.0008997182,0.1941,1749907,-0.023441846,2.95,145.575,7264.4515590667725,26.879334464141788,7477,0.0060165385,0.0,0.0008997182,0.05
0.0021184927,0.1831,1759907,0.039643593,2.8,137.325,7305.628885507584,25.582480605834917,7517,0.005519096,0.0,0.0021184927,0.2
0.0013516846,0.1857999999999999,1769907,0.10037993,2.825,139.35,7345.965834140778,25.987557768116375,7557,0.0051855864,0.0,0.0013516846,0.175
0.0017728645,0.16299999999999998,1779907,0.072336994,2.7,122.25,7387.799793481827,22.680923439772876,7597,0.0056611095,0.0,0.0017728645,0.3
0.0012605973,0.18510000000000004,1789907,0.07892625,2.875,138.825,7428.977968215942,25.736950384950962,7637,0.003680452,0.0,0.0012605973,0.125
0.0015503063,0.16730000000000006,1799907,0.14006999,2.85,125.475,7469.996760368347,23.71187600852181,7677,0.0050922465,0.0,0.0015503063,0.15
0.0017217392,0.1851,1809907,0.14241016,2.725,138.825,7512.284216403961,26.164882542225122,7717,0.0054757628,0.0,0.0017217392,0.275
0.0013694918,0.179,1819907,0.15315798,2.8,134.25,7553.552847623825,25.068356492909558,7757,0.005181274,0.0,0.0013694918,0.2
0.001815332,0.15660000000000002,1829907,0.16914372,2.825,117.45,7596.67302441597,22.04069665906419,7797,0.0033907255,0.0,0.001815332,0.175
0.0018947388,0.15800000000000003,1839907,0.20138676,2.775,118.5,7637.47122836113,22.076045578746225,7837,0.006060887,0.0,0.0018947388,0.225
0.0015250727,0.1576,1849907,0.18238796,2.775,118.2,7679.30743265152,21.70729520383328,7877,0.0038843318,0.0,0.0015250727,0.225
0.0009870122,0.15960000000000002,1859907,0.19108069,2.775,119.7,7720.045117378235,22.08257314084289,7917,0.003247587,0.0,0.0009870122,0.225
0.0010411866,0.14809999999999998,1869907,0.17019664,2.875,111.075,7761.725656032562,20.63183708075155,7957,0.0042845663,0.0,0.0010411866,0.125
0.0010118916,0.14419999999999997,1879907,0.16757697,2.975,108.15,7802.4163274765015,19.40649201196552,7997,0.0028093434,0.0,0.0010118916,0.025
0.0013749304,0.1302,1889907,0.11778204,2.85,97.65,7843.448922157288,17.785235274414923,8037,0.005402685,0.0,0.0013749304,0.15
0.0010706459,0.12340000000000002,1899907,0.09071064,2.75,92.55,7885.348027467728,16.43520212788883,8077,0.007683422,0.0,0.0010706459,0.25
0.0015577169,0.10969999999999999,1909907,0.098043196,2.9,82.275,7926.644640445709,14.804531058837549,8117,0.003195554,0.0,0.0015577169,0.1
0.001401515,0.10750000000000001,1919907,0.06128318,2.925,80.625,7970.261075973511,14.205015224088593,8157,0.0036027771,0.0,0.001401515,0.075
0.0010547956,0.12049999999999998,1929907,0.018979182,2.9,90.375,8010.683671236038,15.91667077653608,8197,0.004929356,0.0,0.0010547956,0.1
0.0015690882,0.1265,1939907,-0.013192466,2.975,94.875,8053.2678146362305,16.843200376742335,8237,0.0036752357,0.0,0.0015690882,0.025
0.0021208161,0.14750000000000002,1949907,0.0014023781,2.925,110.625,8093.804237365723,19.565787743290997,8277,0.0059208446,0.0,0.0021208161,0.075
0.001684846,0.13789999999999997,1959907,0.012547412,2.85,103.425,8136.647508382797,18.800544793022194,8317,0.0050871996,0.0,0.001684846,0.15
0.002045096,0.16346129374337218,1969930,-0.040870294,2.8292682926829267,119.70731707317073,8176.9533524513245,22.08596085339211,8358,0.0048522307,0.0,0.002045096,0.17073170731707318
0.0011523336,0.18359999999999999,1979930,-0.06923587,2.85,137.7,8218.7954723835,25.794059767610957,8398,0.0036899806,0.0,0.0011523336,0.15
0.0017103174,0.14320000000000005,1989930,-0.115974285,2.875,107.4,8260.535643577576,19.804438833004564,8438,0.005128352,0.0,0.0017103174,0.125
0.0007614081,0.13740000000000002,1999930,-0.14406772,2.9,103.05,8302.593129634857,19.195768372153335,8478,0.0043012705,0.0,0.0007614081,0.1
0.001054642,0.18080000000000002,2009930,-0.16257718,2.925,135.6,8344.248706817627,24.80288434012542,8518,0.0035731494,0.0,0.001054642,0.075
0.0007312169,0.16979999999999995,2019930,-0.11939243,3.0,127.35,8385.101912260056,23.289785969087443,8558,0.0045485487,0.0,0.0007312169,0.0
0.00040053457,0.17099999999999999,2029930,-0.101193756,2.925,128.25,8427.464351892471,23.106110787647886,8598,0.0022776658,0.0,0.00040053457,0.075
0.00074507395,0.14949999999999994,2039930,-0.16513683,2.95,112.125,8468.229400157928,19.767659324817096,8638,0.007208442,0.0,0.00074507395,0.05
0.0015005015,0.1412,2049930,-0.11605075,2.925,105.9,8510.697922468185,18.636641172705982,8678,0.006012739,0.0,0.0015005015,0.075
0.0017399302,0.10970000000000002,2059930,-0.17423448,2.975,82.275,8550.832624435425,14.182193913942744,8718,0.012436116,0.0,0.0017399302,0.025
0.0021289468,0.14619999999999997,2069930,-0.25438258,2.95,109.65,8593.2829144001,19.870968097152396,8758,0.009264407,0.0,0.0021289468,0.05
0.0007426178,0.13979999999999998,2079930,-0.31637508,3.0,104.85,8633.100004673004,18.604137321714028,8798,0.004802131,0.0,0.0007426178,0.0
