optimgain,EpisodesSoFar,entloss,meankl,AttNC,Tbt,TimeElapsed,entropy,TimestepsSoFar,Ptt,MpbtN,surrgain,TtR,MtR,Tmc,AttC,Tmt,MpbtA
0.005025393,7105,0.0,0.0059976703,1.4186046511627908,310248.18604651163,20393.42046403885,0.25599426,1109882,73.8639092752365,59.53296731873757,0.005025393,-135.27906976744185,-27.393999422429616,28.302325581395348,1.5813953488372092,75.74418604651163,40.467032681262445
0.0032671164,7150,0.0,0.004214518,1.1333333333333333,311660.0888888889,20531.497538805008,0.2292613,1119986,74.19165754582221,59.93617343815151,0.0032671164,-136.86666666666667,-27.4978571241907,27.955555555555556,1.8666666666666667,76.08888888888889,40.063826561848494
0.0045194714,7193,0.0,0.004857938,1.4883720930232558,310724.4651162791,20670.129180431366,0.25415087,1129885,73.97591339615711,59.07385374671063,0.0045194714,-134.51162790697674,-27.528450821892992,28.186046511627907,1.5116279069767442,75.86046511627907,40.92614625328936
0.006278152,7237,0.0,0.006310557,1.3409090909090908,313437.0909090909,20809.76070165634,0.25244585,1139924,74.60874579688348,59.483664365840916,0.006278152,-136.77272727272728,-27.151856079954424,27.5,1.6590909090909092,76.52272727272727,40.516335634159105
0.0033027304,7283,0.0,0.004684545,1.065217391304348,313522.0869565217,20947.304886817932,0.21434948,1149985,74.63000972118262,58.080906483084156,0.0033027304,-133.69565217391303,-27.358417715790225,27.47826086956522,1.934782608695652,76.54347826086956,41.91909351691586
0.003930094,7326,0.0,0.0043224795,1.2790697674418605,310057.67441860464,21090.84321308136,0.25283504,1159835,73.83598619553122,57.31463721891246,0.003930094,-130.25581395348837,-26.243020805060294,28.325581395348838,1.7209302325581395,75.69767441860465,42.685362781087555
0.0042981748,7371,0.0,0.0042709433,0.9111111111111111,310658.84444444446,21232.20619082451,0.26341256,1169899,73.98978261240646,60.15613850893448,0.0042981748,-136.93333333333334,-27.79447724710278,28.155555555555555,2.088888888888889,75.84444444444445,39.84386149106552
0.00409741,7415,0.0,0.005924504,0.9545454545454546,311016.7272727273,21374.429346323013,0.2616164,1179797,74.0562679434074,57.87081641786747,0.00409741,-131.9318181818182,-26.675832181156693,28.09090909090909,2.0454545454545454,75.93181818181819,42.12918358213253
0.004731498,7460,0.0,0.0050469013,1.2,312479.2888888889,21511.007588148117,0.26671255,1189910,74.39258125202608,57.29718897829001,0.004731498,-131.13333333333333,-26.800033826525866,27.733333333333334,1.8,76.28888888888889,42.702811021709984
0.004245638,7505,0.0,0.0047866516,1.0,310203.73333333334,21654.046961784363,0.25043967,1199988,73.87205676694384,58.968359783181164,0.004245638,-134.33333333333334,-26.960049058194862,28.288888888888888,2.0,75.73333333333333,41.03164021681883
0.0038124595,7551,0.0,0.0064535853,1.065217391304348,309782.26086956525,21795.40562605858,0.23713136,1209927,73.79024525557558,58.59221294572782,0.0038124595,-133.1086956521739,-26.9151060312415,28.369565217391305,1.934782608695652,75.6304347826087,41.407787054272184
0.00369511,7595,0.0,0.004536539,1.5227272727272727,310085.8181818182,21936.832459449768,0.2237972,1219998,73.83053336971987,58.00774047082635,0.00369511,-131.86363636363637,-26.491072650905064,28.34090909090909,1.4772727272727273,75.70454545454545,41.99225952917364
0.0052189096,7638,0.0,0.005166531,1.9069767441860466,311296.0,22075.44930076599,0.25618428,1229994,74.12011115665644,59.84061918285408,0.0052189096,-136.53488372093022,-27.470211177898484,28.023255813953487,1.0930232558139534,76.0,40.159380817145944
0.0038959258,7681,0.0,0.0037478022,1.5116279069767442,309105.11627906974,22213.459456443787,0.25311935,1239972,73.63476064336945,59.515233763324936,0.0038959258,-134.86046511627907,-27.231244271210457,28.53488372093023,1.4883720930232558,75.46511627906976,40.48476623667505
0.0031587428,7723,0.0,0.0048535494,1.8571428571428572,310905.90476190473,22351.702799081802,0.24265723,1249828,74.02955459096572,58.15835809753569,0.0031587428,-132.71428571428572,-26.894692736507068,28.11904761904762,1.1428571428571428,75.9047619047619,41.8416419024643
0.0039491346,7766,0.0,0.004669998,1.813953488372093,314153.67441860464,22487.95411157608,0.21025455,1259995,74.75656655005551,60.018599246744365,0.0039491346,-138.41860465116278,-27.159515211948698,27.348837209302324,1.186046511627907,76.69767441860465,39.981400753255635
0.0040542893,7808,0.0,0.0048005097,2.261904761904762,313246.4761904762,22624.69445824623,0.23577806,1269843,74.56620488921199,59.06377122609586,0.0040542893,-135.64285714285714,-27.540424974770666,27.547619047619047,0.7380952380952381,76.47619047619048,40.936228773904155
0.0037962808,7852,0.0,0.00487175,2.0,314740.36363636365,22764.89585518837,0.22237253,1279785,74.9209617825809,58.11998653324267,0.0037962808,-134.25,-27.215935380083565,27.15909090909091,1.0,76.8409090909091,41.880013466757354
0.003155345,7896,0.0,0.002976152,2.340909090909091,309806.54545454547,22903.833569049835,0.2325231,1289993,73.76470529225153,58.82660098215504,0.003155345,-133.5681818181818,-26.919422734826853,28.40909090909091,0.6590909090909091,75.63636363636364,41.17339901784496
0.004152309,7938,0.0,0.0056344075,1.9523809523809523,312076.1904761905,23041.71410703659,0.2597532,1299818,74.31491073742575,57.22987871210243,0.004152309,-130.92857142857142,-26.55770087270369,27.80952380952381,1.0476190476190477,76.19047619047619,42.77012128789757
0.005127604,7982,0.0,0.005420939,1.5909090909090908,310644.36363636365,23180.851637601852,0.2605286,1309948,73.98692920456514,59.80729528150009,0.005127604,-136.1590909090909,-27.52284567308089,28.15909090909091,1.4090909090909092,75.8409090909091,40.192704718499904
0.0049198344,8025,0.0,0.005653226,1.697674418604651,313201.11627906974,23318.94662475586,0.26751062,1319804,74.56790225158615,58.70908989601206,0.0049198344,-134.86046511627907,-27.24638544379196,27.53488372093023,1.302325581395349,76.46511627906976,41.29091010398794
0.003294004,8070,0.0,0.0034333537,1.4,313116.44444444444,23453.472346305847,0.2504018,1329882,74.55144235315178,57.53196287838761,0.003294004,-132.06666666666666,-26.570236247935846,27.555555555555557,1.6,76.44444444444444,42.46803712161237
0.0040245187,8115,0.0,0.0047765085,1.6222222222222222,310931.9111111111,23592.615256547928,0.23556747,1339958,74.03782651962209,57.16444174916035,0.0040245187,-130.33333333333334,-26.30598867546297,28.11111111111111,1.3777777777777778,75.91111111111111,42.835558250839654
0.0033578856,8158,0.0,0.0054690135,1.302325581395349,309200.37209302327,23734.656697034836,0.21923122,1349813,73.62546237539397,56.091122036827855,0.0033578856,-127.46511627906976,-25.66501544119135,28.558139534883722,1.697674418604651,75.48837209302326,43.90887796317215
0.004168656,8203,0.0,0.0051027862,2.2666666666666666,311387.02222222224,23874.27014708519,0.26540914,1359968,74.15786482411033,56.78649834840938,0.004168656,-129.53333333333333,-26.39750348918818,27.977777777777778,0.7333333333333333,76.02222222222223,43.21350165159061
0.0035720577,8246,0.0,0.0038353389,1.9767441860465116,313296.37209302327,24013.269476652145,0.23331028,1369862,74.57865761592197,56.317272797924616,0.0035720577,-129.41860465116278,-26.124658297215753,27.53488372093023,1.0232558139534884,76.48837209302326,43.682727202075405
0.0042066793,8291,0.0,0.005505091,1.8888888888888888,308838.4,24153.511375665665,0.2497043,1379945,73.57420141911778,56.03473222795001,0.0042066793,-126.86666666666666,-25.911265021877366,28.6,1.1111111111111112,75.4,43.965267772049984
0.0041021113,8335,0.0,0.004664894,1.5681818181818181,311761.45454545453,24297.290568590164,0.23911779,1389773,74.22779725895765,58.2259281925038,0.0041021113,-133.02272727272728,-26.921527116887503,27.90909090909091,1.4318181818181819,76.11363636363636,41.7740718074962
0.0037030347,8380,0.0,0.003550385,1.6,309748.6222222222,24437.685363531113,0.25018778,1399964,73.73910904514173,58.012577742579005,0.0037030347,-131.66666666666666,-27.333403563616567,28.444444444444443,1.4,75.62222222222222,41.98742225742099
0.0044447836,8425,0.0,0.003985322,1.0444444444444445,310112.7111111111,24574.656554937363,0.23556729,1409948,73.86554428356943,58.10649753201877,0.0044447836,-132.06666666666666,-26.92973903238324,28.288888888888888,1.9555555555555555,75.71111111111111,41.89350246798122
0.004818106,8469,0.0,0.004237124,1.0909090909090908,312226.9090909091,24711.508516073227,0.25202134,1419823,74.33503718288553,59.25722172492629,0.004818106,-135.75,-27.74287487460509,27.795454545454547,1.9090909090909092,76.22727272727273,40.742778275073725
0.0063022897,8514,0.0,0.0056147114,1.288888888888889,311022.93333333335,24849.71543598175,0.2774223,1429852,74.05918991538412,57.48520513862162,0.0063022897,-131.0,-26.86246087552845,28.08888888888889,1.711111111111111,75.93333333333334,42.51479486137836
0.004262329,8559,0.0,0.004233026,1.2,314754.84444444446,24988.422441005707,0.25442567,1439893,74.90986665634821,59.28735117986396,0.004262329,-136.93333333333334,-27.309772531263754,27.177777777777777,1.8,76.84444444444445,40.71264882013601
0.0038314748,8603,0.0,0.004314953,1.5,312413.0909090909,25124.40168762207,0.2369277,1449851,74.39029516211725,59.80680728005947,0.0038314748,-136.97727272727272,-27.326985712494093,27.727272727272727,1.5,76.27272727272727,40.19319271994052
0.004108693,8647,0.0,0.0043252665,1.3181818181818181,312785.45454545453,25262.152693748474,0.25223276,1459917,74.4470447471907,59.54255540130371,0.004108693,-136.5,-27.318738581705883,27.681818181818183,1.6818181818181819,76.36363636363636,40.4574445986963
0.004777897,8692,0.0,0.005517475,0.9111111111111111,312843.3777777778,25403.521562337875,0.26644975,1469927,74.47408156138307,60.99759075279855,0.004777897,-139.86666666666667,-28.0151351175147,27.644444444444446,2.088888888888889,76.37777777777778,39.00240924720145
0.003715565,8735,0.0,0.0054736007,1.3255813953488371,312820.0930232558,25538.08238554001,0.23244593,1479987,74.4842965789037,63.166624579101146,0.003715565,-144.7674418604651,-28.392997520811246,27.627906976744185,1.6744186046511629,76.37209302325581,36.83337542089888
0.004709006,8777,0.0,0.0047130072,1.4523809523809523,308272.7619047619,25677.313937425613,0.23219217,1489972,73.41140448630681,58.1907412170157,0.004709006,-131.71428571428572,-26.554034868547983,28.785714285714285,1.5476190476190477,75.26190476190476,41.80925878298431
0.0043968405,8820,0.0,0.0041030482,1.3488372093023255,312153.3023255814,25813.915645360947,0.2571391,1499776,74.31470769787866,59.411004335909276,0.0043968405,-136.11627906976744,-27.66580491240354,27.813953488372093,1.6511627906976745,76.20930232558139,40.588995664090724
0.006460758,8864,0.0,0.00515251,1.4772727272727273,314368.0,25950.14362859726,0.2429834,1509975,74.8208938951598,62.378445776954344,0.006460758,-143.6590909090909,-28.31518417290724,27.272727272727273,1.5227272727272727,76.75,37.62155422304564
0.004922178,8906,0.0,0.005320876,1.2380952380952381,309248.0,26087.648066282272,0.24867412,1519800,73.65221623824684,57.509968607719884,0.004922178,-130.5,-26.031137821516165,28.523809523809526,1.7619047619047619,75.5,42.490031392280116
0.0038956574,8951,0.0,0.004253861,1.5555555555555556,313480.5333333333,26226.931507349014,0.23584588,1529903,74.60659697616315,60.84956045237042,0.0038956574,-139.93333333333334,-28.666689634059654,27.511111111111113,1.4444444444444444,76.53333333333333,39.15043954762958
0.0040208376,8994,0.0,0.004443046,1.3255813953488371,308247.81395348837,26364.138906240463,0.23354694,1539892,73.42537050828,57.31488928045158,0.0040208376,-129.48837209302326,-26.1128063379233,28.767441860465116,1.6744186046511629,75.25581395348837,42.68511071954841
0.004034547,9037,0.0,0.0052896393,1.5348837209302326,312915.3488372093,26506.08245754242,0.22633706,1549828,74.49011192334882,57.22730568265178,0.004034547,-131.1627906976744,-26.73324174878167,27.627906976744185,1.4651162790697674,76.3953488372093,42.772694317348204
0.004250228,9080,0.0,0.0036079441,1.8604651162790697,315963.5348837209,26646.253220558167,0.2532427,1559822,75.20182614270642,58.25200307327491,0.004250228,-134.93023255813952,-27.44603680674096,26.86046511627907,1.1395348837209303,77.13953488372093,41.747996926725094
0.0025455724,9124,0.0,0.004985567,1.8636363636363635,312878.54545454547,26786.220398902893,0.22851373,1569820,74.49783358880883,58.20360789434766,0.0025455724,-133.4318181818182,-27.26296352519097,27.613636363636363,1.1363636363636365,76.38636363636364,41.79639210565235
0.0045332173,9168,0.0,0.005106002,2.159090909090909,311016.7272727273,26926.053109884262,0.25594488,1579778,74.0439307268713,59.75670342902897,0.0045332173,-136.29545454545453,-27.907538376451722,28.113636363636363,0.8409090909090909,75.93181818181819,40.24329657097101
0.005866399,9212,0.0,0.0074074054,1.6363636363636365,314647.2727272727,27065.331872940063,0.2638909,1589888,74.88603623697472,58.94782265653395,0.005866399,-136.0909090909091,-28.145414717276637,27.204545454545453,1.3636363636363635,76.81818181818181,41.05217734346605
0.0038245525,9257,0.0,0.0051572556,1.0,311751.1111111111,27208.889401435852,0.27413124,1599758,74.23984951966199,56.724632748653434,0.0038245525,-129.6,-26.39575182487367,27.88888888888889,2.0,76.11111111111111,43.27536725134656
0.005761391,9304,0.0,0.0060723396,1.3191489361702127,309117.27659574465,27346.91523051262,0.28929523,1609938,73.59803529404027,56.091104342907364,0.005761391,-126.95744680851064,-26.137443787520425,28.595744680851062,1.6808510638297873,75.46808510638297,43.908895657092636
0.0047039273,9351,0.0,0.0049704863,1.0851063829787233,310250.21276595746,27490.59173965454,0.2516832,1619987,73.88205928753419,57.47283840637077,0.0047039273,-130.59574468085106,-26.455766169864187,28.27659574468085,1.9148936170212767,75.74468085106383,42.52716159362922
0.0039267726,9395,0.0,0.0044090208,1.0454545454545454,309248.0,27630.610512018204,0.2779178,1629935,73.63872867324545,57.77460118813519,0.0039267726,-131.1818181818182,-26.1737246122854,28.545454545454547,1.9545454545454546,75.5,42.22539881186482
0.004001402,9441,0.0,0.0040118503,1.1521739130434783,313522.0869565217,27770.318610429764,0.2717615,1639939,74.63029601636636,56.858851254877514,0.004001402,-130.6304347826087,-26.6671194021741,27.47826086956522,1.8478260869565217,76.54347826086956,43.14114874512248
0.0045435424,9487,0.0,0.004349595,0.6956521739130435,307200.0,27912.34476494789,0.27163136,1649899,73.171330432796,58.18185897319076,0.0045435424,-130.82608695652175,-26.597335017409943,29.043478260869566,2.3043478260869565,75.0,41.818141026809236
0.0062298286,9532,0.0,0.007341393,0.7333333333333333,310112.7111111111,28051.022891521454,0.2983384,1659962,73.83563183608963,56.911805160633776,0.0062298286,-129.4,-26.012830333697867,28.333333333333332,2.2666666666666666,75.71111111111111,43.0881948393662
0.004132394,9581,0.0,0.004714359,0.6326530612244898,314890.44897959183,28198.635516881943,0.26263535,1669950,74.94268505282845,60.75205311059086,0.004132394,-140.3265306122449,-28.12120774764064,27.142857142857142,2.36734693877551,76.87755102040816,39.24794688940912
0.0041255616,9627,0.0,0.0049598305,0.9347826086956522,307021.9130434783,28343.521250247955,0.2693598,1679780,73.15902291633694,58.258304439654005,0.0041255616,-130.95652173913044,-26.84393589046826,29.043478260869566,2.0652173913043477,74.95652173913044,41.741695560345995
0.005141501,9673,0.0,0.0057646967,1.1521739130434783,308535.652173913,28485.19028711319,0.28267464,1689848,73.46178354192907,57.49055505428535,0.005141501,-129.97826086956522,-26.564361764577573,28.73913043478261,1.8478260869565217,75.32608695652173,42.509444945714655
0.0050634462,9719,0.0,0.00572827,0.9565217391304348,310316.52173913043,28628.125427007675,0.29353443,1699792,73.85622684986087,57.6359855895869,0.0050634462,-131.15217391304347,-26.156906770582648,28.32608695652174,2.0434782608695654,75.76086956521739,42.36401441041311
0.0041919607,9764,0.0,0.0044000153,1.5333333333333334,313207.4666666667,28765.747228384018,0.28566003,1709883,74.57211079987084,59.27706144889831,0.0041919607,-136.2,-27.77217161623061,27.533333333333335,1.4666666666666666,76.46666666666667,40.722938551101684
0.0061192145,9809,0.0,0.0070644314,1.5333333333333334,310112.7111111111,28905.947071552277,0.3023695,1719860,73.82362053778131,56.82076189482895,0.0061192145,-129.33333333333334,-26.304134346469265,28.355555555555554,1.4666666666666666,75.71111111111111,43.17923810517105
0.004237427,9856,0.0,0.005991329,1.446808510638298,310250.21276595746,29047.470562696457,0.3002612,1729965,73.89769821945474,56.18092167593587,0.004237427,-127.65957446808511,-25.960686861856495,28.25531914893617,1.553191489361702,75.74468085106383,43.819078324064144
0.004352367,9901,0.0,0.005417028,0.9555555555555556,312388.26666666666,29187.801967144012,0.31295305,1739983,74.35533338476525,59.24218764527842,0.004352367,-135.93333333333334,-26.721973230381227,27.77777777777778,2.0444444444444443,76.26666666666667,40.75781235472159
0.0056210854,9947,0.0,0.0054448,0.8478260869565217,308357.5652173913,29330.660007953644,0.28918096,1749982,73.44928083166982,58.209242495666864,0.0056210854,-131.67391304347825,-26.18746237965775,28.73913043478261,2.152173913043478,75.28260869565217,41.790757504333136
0.0040873787,9991,0.0,0.0041448553,0.8636363636363636,305989.8181818182,29471.49305844307,0.29443386,1759763,72.86512685590915,55.29572528358588,0.0040873787,-124.36363636363636,-25.038888141831862,29.386363636363637,2.1363636363636362,74.70454545454545,44.70427471641412
0.0042987904,10038,0.0,0.004858088,1.2127659574468086,311818.89361702127,29610.69051003456,0.2975871,1769793,74.24321762529755,57.47297329677256,0.0042987904,-131.36170212765958,-27.214199247914603,27.893617021276597,1.7872340425531914,76.12765957446808,42.527026703227456
0.004901706,10085,0.0,0.0057034483,1.3617021276595744,314346.21276595746,29746.204184770584,0.28952575,1779874,74.82006858831528,55.35199249886674,0.004901706,-127.46808510638297,-26.113228789422678,27.27659574468085,1.6382978723404256,76.74468085106383,44.648007501133236
0.005259086,10132,0.0,0.0054557524,0.8085106382978723,311731.74468085106,29886.001784563065,0.2855017,1789887,74.20928063975681,56.08895209071584,0.005259086,-128.10638297872342,-26.057343707204996,27.93617021276596,2.1914893617021276,76.1063829787234,43.91104790928417
0.0059527527,10179,0.0,0.005786707,1.127659574468085,309030.12765957444,30027.83495616913,0.27935496,1799831,73.6054481207463,54.44721818438232,0.0059527527,-123.25531914893617,-25.85547900140603,28.574468085106382,1.872340425531915,75.44680851063829,45.552781815617685
0.004986757,10227,0.0,0.005705486,1.1458333333333333,313429.3333333333,30168.761226654053,0.30181575,1809817,74.6093435240391,55.99328896666662,0.004986757,-128.8125,-26.406728660517942,27.5,1.8541666666666667,76.52083333333333,44.006711033333374
0.003954659,10273,0.0,0.005303127,1.826086956521739,314501.5652173913,30304.73130106926,0.28276178,1819861,74.85417304934143,56.151299679154334,0.003954659,-129.65217391304347,-26.600249206851913,27.23913043478261,1.173913043478261,76.78260869565217,43.84870032084566
0.005117448,10319,0.0,0.0059458935,1.5217391304347827,312008.347826087,30442.91805267334,0.29927608,1829864,74.28437758691169,56.65259366594328,0.005117448,-129.91304347826087,-26.772168086667392,27.847826086956523,1.4782608695652173,76.17391304347827,43.347406334056714
0.003512148,10365,0.0,0.005046841,1.4130434782608696,309960.347826087,30582.84560418129,0.26917303,1839851,73.81669479775672,54.805369614974595,0.003512148,-124.76086956521739,-25.62585894353819,28.347826086956523,1.5869565217391304,75.67391304347827,45.194630385025405
0.0057631847,10410,0.0,0.00612065,2.2444444444444445,314117.68888888886,30717.883575439453,0.26841754,1849815,74.76645373156678,55.1554369552041,0.0057631847,-127.13333333333334,-26.517479559015328,27.333333333333332,0.7555555555555555,76.68888888888888,44.8445630447959
0.0058029187,10456,0.0,0.0050482573,1.891304347826087,314946.7826086957,30851.763456344604,0.25823846,1859897,74.96917782200907,53.96186936309623,0.0058029187,-124.69565217391305,-26.111485494099664,27.108695652173914,1.108695652173913,76.8913043478261,46.03813063690377
0.004661292,10502,0.0,0.005186088,2.108695652173913,313076.8695652174,30987.881990909576,0.27636883,1869948,74.51646858503088,53.122216437423106,0.004661292,-121.82608695652173,-25.550879073343584,27.608695652173914,0.8913043478260869,76.43478260869566,46.877783562576894
0.006222937,10547,0.0,0.006072182,1.511111111111111,310021.68888888886,31123.539108514786,0.2829287,1879946,73.8175460708801,52.68643821739129,0.006222937,-119.6,-24.690523511738295,28.355555555555554,1.488888888888889,75.68888888888888,47.313561782608716
0.004162028,10593,0.0,0.0047113067,1.434782608695652,315570.0869565217,31261.186084747314,0.27273387,1889974,75.09794145223191,56.962457627285424,0.004162028,-131.93478260869566,-26.88512413720481,26.97826086956522,1.565217391304348,77.04347826086956,43.03754237271459
0.0073909704,10637,0.0,0.00609672,1.4318181818181819,307944.7272727273,31396.572313785553,0.27063808,1899807,73.2985162539096,54.137151820240526,0.0073909704,-122.25,-24.624260212285574,28.931818181818183,1.5681818181818181,75.18181818181819,45.86284817975946
0.004699354,10682,0.0,0.004958184,1.8,310476.8,31532.254053592682,0.26631394,1909966,73.89247581124555,54.60147710499166,0.004699354,-124.26666666666667,-25.39963171571294,28.288888888888888,1.2,75.8,45.39852289500834
0.006154606,10726,0.0,0.006037146,1.9772727272727273,309713.45454545453,31671.805681705475,0.2531133,1919851,73.74649625249255,55.159818161724665,0.006154606,-125.18181818181819,-26.02185995190042,28.431818181818183,1.0227272727272727,75.61363636363636,44.84018183827533
0.004185634,10770,0.0,0.004583641,1.75,309434.1818181818,31807.98219180107,0.25746962,1929781,73.68275248370153,55.51157999000104,0.004185634,-125.86363636363636,-25.67073288647974,28.5,1.25,75.54545454545455,44.48842000999896
0.0056556235,10815,0.0,0.006554657,1.9333333333333333,309930.6666666667,31947.390458345413,0.27020183,1939946,73.81130911868726,53.4929961859798,0.0056556235,-121.6,-25.221070603883234,28.355555555555554,1.0666666666666667,75.66666666666667,46.50700381402021
0.004646587,10860,0.0,0.0052162465,1.6222222222222222,306926.93333333335,32083.55677294731,0.27228695,1949907,73.1253042121193,56.53064097379564,0.004646587,-127.33333333333333,-26.126355731870564,29.08888888888889,1.3777777777777778,74.93333333333334,43.469359026204366
0.0041904175,10905,0.0,0.0048179827,1.488888888888889,308929.4222222222,32220.069443941116,0.2573573,1959840,73.56773478729136,57.16448588007318,0.0041904175,-129.53333333333333,-26.5155369925686,28.622222222222224,1.511111111111111,75.42222222222222,42.8355141199268
0.005994167,10951,0.0,0.0059229173,1.7391304347826086,313076.8695652174,32356.412098884583,0.28233418,1969815,74.54495888691694,55.59417288460112,0.005994167,-127.43478260869566,-26.606639948921178,27.565217391304348,1.2608695652173914,76.43478260869566,44.40582711539889
0.0041136253,10996,0.0,0.0053101545,1.5555555555555556,308747.3777777778,32492.951401233673,0.27512047,1979899,73.511253815034,55.08253960905877,0.0041136253,-124.46666666666667,-25.669598192456608,28.68888888888889,1.4444444444444444,75.37777777777778,44.91746039094124
0.0041215005,11039,0.0,0.004757084,1.9767441860465116,312248.5581395349,32628.76367545128,0.26401207,1989802,74.35388927757377,55.97099700985834,0.0041215005,-128.30232558139534,-25.793901840701132,27.767441860465116,1.0232558139534884,76.23255813953489,44.02900299014167
0.00460314,11083,0.0,0.0049450723,1.9318181818181819,308410.1818181818,32765.88303732872,0.2663408,1999947,73.44834523512333,55.121526554204436,0.00460314,-124.56818181818181,-25.64146362981187,28.75,1.0681818181818181,75.29545454545455,44.87847344579556
0.004804358,11127,0.0,0.0057738186,1.9318181818181819,314088.7272727273,32899.27408218384,0.26969507,2009934,74.77510913106265,53.433674746266846,0.004804358,-123.0,-25.2996450149614,27.318181818181817,1.0681818181818181,76.68181818181819,46.56632525373316
0.004214089,11171,0.0,0.0047770008,1.6363636363636365,308317.0909090909,33037.07948732376,0.25932786,2019867,73.44125469800612,55.640658981212475,0.004214089,-125.6590909090909,-25.55888583240954,28.75,1.3636363636363635,75.27272727272727,44.359341018787525
0.0044875336,11216,0.0,0.0053797597,1.9777777777777779,311751.1111111111,33174.06332373619,0.26756603,2029815,74.19742592949967,53.81284257539233,0.0044875336,-123.13333333333334,-25.504545023318435,27.955555555555556,1.0222222222222221,76.11111111111111,46.18715742460765
0.004800999,11262,0.0,0.0058183675,1.673913043478261,310049.39130434784,33310.01068854332,0.29255813,2039902,73.82467611911912,53.36181201616465,0.004800999,-121.17391304347827,-25.12953210139048,28.347826086956523,1.326086956521739,75.69565217391305,46.63818798383535
0.00517223,11307,0.0,0.0053360895,1.6666666666666667,308110.22222222225,33447.9152970314,0.28733918,2050000,73.39552513327735,54.791683532364154,0.00517223,-123.73333333333333,-25.34151521358241,28.8,1.3333333333333333,75.22222222222223,45.20831646763583
0.0060410663,11352,0.0,0.0068446025,1.3555555555555556,309293.5111111111,33583.551451444626,0.29859304,2059984,73.66406525795794,54.821158223930766,0.0060410663,-124.33333333333333,-25.90269399496863,28.511111111111113,1.6444444444444444,75.5111111111111,45.17884177606923
0.0048247115,11399,0.0,0.005349044,1.148936170212766,309465.87234042556,33723.687232255936,0.26787186,2069977,73.66314570458375,55.98913931079979,0.0048247115,-127.27659574468085,-26.22162126465973,28.53191489361702,1.851063829787234,75.55319148936171,44.01086068920021
0.0039178063,11444,0.0,0.0046197465,1.511111111111111,309930.6666666667,33858.260011434555,0.27998132,2079869,73.81187269400384,53.334893958729666,0.0039178063,-121.06666666666666,-25.18449563111526,28.355555555555554,1.488888888888889,75.66666666666667,46.665106041270334
0.0060951305,11490,0.0,0.006541821,1.7391304347826086,307378.0869565217,33993.67982816696,0.29578096,2089861,73.21554952726966,52.60437514907039,0.0060951305,-118.3695652173913,-24.816041687450937,29.0,1.2608695652173914,75.04347826086956,47.39562485092961
0.0042219087,11536,0.0,0.0054277666,1.2608695652173914,311474.0869565217,34130.40582990646,0.29649228,2099895,74.1775224911973,56.89245913068862,0.0042219087,-130.04347826086956,-26.96106698871237,27.956521739130434,1.7391304347826086,76.04347826086956,43.107540869311364
0.004828376,11581,0.0,0.0059473705,1.2444444444444445,308747.3777777778,34266.07151412964,0.27506575,2109910,73.53993760035969,52.9074506135225,0.004828376,-119.6,-24.453977570803197,28.644444444444446,1.7555555555555555,75.37777777777778,47.0925493864775
0.005673703,11627,0.0,0.005962541,1.391304347826087,311474.0869565217,34400.152861595154,0.26902887,2119935,74.17827946231121,53.228886047547526,0.005673703,-121.56521739130434,-25.205246624092574,27.956521739130434,1.608695652173913,76.04347826086956,46.771113952452495
0.0035712577,11672,0.0,0.004087111,1.711111111111111,311387.02222222224,34535.476519584656,0.26818168,2129977,74.15737676332718,53.631257863550765,0.0035712577,-122.53333333333333,-25.348936160947638,27.977777777777778,1.288888888888889,76.02222222222223,46.36874213644925
0.0044498723,11716,0.0,0.0042741895,1.4318181818181819,305245.0909090909,34674.55249619484,0.26355904,2139797,72.7093378246946,53.29005942077574,0.0044498723,-119.18181818181819,-24.19924770118142,29.545454545454547,1.5681818181818181,74.52272727272727,46.70994057922424
0.0052294154,11761,0.0,0.00610665,1.6666666666666667,311387.02222222224,34812.01577544212,0.27951786,2149873,74.1419231163188,55.83482239464514,0.0052294154,-127.53333333333333,-26.04615096915868,28.0,1.3333333333333333,76.02222222222223,44.16517760535487
0.0045017344,11806,0.0,0.0060641295,1.5333333333333334,309384.5333333333,34951.06835579872,0.26531515,2159852,73.63993587199205,55.49688183662422,0.0045017344,-126.26666666666667,-25.651373515681488,28.555555555555557,1.4666666666666666,75.53333333333333,44.503118163375795
0.004809751,11851,0.0,0.0048119277,1.7777777777777777,308656.35555555555,35088.333008527756,0.28137383,2169955,73.51866689887554,54.84875753015652,0.004809751,-124.13333333333334,-25.526168503106227,28.666666666666668,1.2222222222222223,75.35555555555555,45.15124246984349
0.0047716657,11895,0.0,0.0056258496,1.8181818181818181,310644.36363636365,35223.16723227501,0.2679143,2179913,73.98698043461587,54.2975055549434,0.0047716657,-123.68181818181819,-25.131752964220713,28.15909090909091,1.1818181818181819,75.8409090909091,45.7024944450566
0.0053656017,11941,0.0,0.0054082815,1.1956521739130435,310316.52173913043,35357.639026641846,0.2876789,2189887,73.88532502659045,58.095491988639644,0.0053656017,-132.32608695652175,-26.75151123237971,28.282608695652176,1.8043478260869565,75.76086956521739,41.904508011360356
0.0048585134,11987,0.0,0.006099941,1.326086956521739,311117.9130434783,35499.63842797279,0.24264982,2199802,74.06683736856147,57.54432201296684,0.0048585134,-131.47826086956522,-27.00762219389469,28.08695652173913,1.673913043478261,75.95652173913044,42.45567798703314
