MtR,TimeElapsed,AttNC,MpbtA,TimestepsSoFar,Tbt,MpbtN,optimgain,Tmc,surrgain,Tmt,EpisodesSoFar,meankl,Ptt,TtR,entloss,AttC,entropy
-28.0717706130758,30961.088281154633,1.302325581395349,39.76303114053031,2199794,317392.37209302327,60.236968859469684,0.005212273,26.511627906976745,0.005212273,77.48837209302326,11922,0.004917723,75.52649626995843,-140.1627906976744,0.0,1.697674418604651,0.24928893
-28.14009555358316,31080.52300453186,0.8863636363636364,38.46945057663382,2209808,314274.9090909091,61.53054942336617,0.0056769154,27.295454545454547,0.0056769154,76.72727272727273,11966,0.005115377,74.8001797896151,-141.6818181818182,0.0,2.1136363636363638,0.25755215
-30.1057490441178,31201.570725679398,0.9782608695652174,35.69048505084094,2219798,317529.04347826086,64.30951494915902,0.0046529034,26.5,0.0046529034,77.52173913043478,12012,0.004708911,75.54265981038404,-149.7391304347826,0.0,2.0217391304347827,0.24631767
-29.29444250314428,31320.048805475235,0.9148936170212766,37.95162672556864,2229961,320708.08510638296,62.04837327443136,0.005152714,25.70212765957447,0.005152714,78.29787234042553,12059,0.0047129923,76.28123382281763,-145.9787234042553,0.0,2.0851063829787235,0.24689609
-29.605802712272016,31440.195625543594,0.9333333333333333,36.07153047224643,2239857,312661.3333333333,63.92846952775357,0.0049562887,27.68888888888889,0.0049562887,76.33333333333333,12104,0.0051715784,74.43370072018557,-146.53333333333333,0.0,2.066666666666667,0.23973672
-27.922065856857333,31558.066128730774,1.186046511627907,38.62462030903406,2249871,313963.16279069765,61.37537969096595,0.006312011,27.348837209302324,0.006312011,76.65116279069767,12147,0.005912336,74.74371702138662,-141.2093023255814,0.0,1.813953488372093,0.23210119
-28.185070108114996,31676.9457116127,1.0666666666666667,38.341173866308324,2259889,314117.68888888886,61.65882613369166,0.0066673905,27.31111111111111,0.0066673905,76.68888888888888,12192,0.005789024,74.77891149757231,-141.86666666666667,0.0,1.9333333333333333,0.24628067
-28.13639854216359,31796.27836370468,0.8,38.61842177652633,2269872,314026.6666666667,61.38157822347366,0.0054158852,27.333333333333332,0.0054158852,76.66666666666667,12237,0.004755087,74.75653138204349,-141.33333333333334,0.0,2.2,0.24485117
-29.27842896404631,31918.035991191864,0.851063829787234,37.23896006625389,2279938,317483.57446808513,62.76103993374609,0.0055468446,26.48936170212766,0.0055468446,77.51063829787235,12284,0.0056035775,75.54708378345538,-146.04255319148936,0.0,2.148936170212766,0.24294737
-28.904318002735852,32037.895007371902,1.1818181818181819,37.677109081051356,2289799,315205.8181818182,62.32289091894865,0.005633739,27.068181818181817,0.005633739,76.95454545454545,12328,0.0047523705,75.01219982057786,-143.9318181818182,0.0,1.8181818181818181,0.22787653
-29.10718701277714,32155.658673524857,0.9565217391304348,36.66123527443464,2299968,317261.9130434783,63.338764725565355,0.005072107,26.543478260869566,0.005072107,77.45652173913044,12374,0.0053684865,75.49598191897651,-147.45652173913044,0.0,2.0434782608695654,0.23347132
-29.180914036710814,32274.60267853737,1.3636363636363635,36.83402992462488,2309866,316322.9090909091,63.165970075375114,0.006395561,26.795454545454547,0.006395561,77.22727272727273,12418,0.005350049,75.26709227504277,-146.45454545454547,0.0,1.6363636363636365,0.23247905
-29.28004816693922,32397.501389026642,0.9333333333333333,37.027178664169746,2319806,316302.22222222225,62.972821335830275,0.006628663,26.8,0.006628663,77.22222222222223,12463,0.005608077,75.26200388347698,-146.2,0.0,2.066666666666667,0.23229237
-28.755586703508524,32518.066668748856,1.1136363636363635,38.23516094801376,2329994,314926.54545454547,61.76483905198625,0.006878204,27.113636363636363,0.006878204,76.88636363636364,12507,0.0055249897,74.96152660158944,-142.63636363636363,0.0,1.8863636363636365,0.24312024
-28.010030867693853,32639.329159021378,1.1136363636363635,38.326463319728674,2339986,311016.7272727273,61.67353668027133,0.005388268,28.09090909090909,0.005388268,75.93181818181819,12551,0.0050901854,74.05682094501647,-140.5909090909091,0.0,1.8863636363636365,0.24206127
-28.803634341056174,32759.46168231964,1.0465116279069768,36.384107553798096,2349846,312915.3488372093,63.615892446201904,0.004829369,27.627906976744185,0.004829369,76.3953488372093,12594,0.004357609,74.48777719500139,-146.09302325581396,0.0,1.9534883720930232,0.2446033
-28.604724831607882,32874.87719082832,1.3953488372093024,37.52730870421875,2359935,316916.0930232558,62.47269129578123,0.00733209,26.627906976744185,0.00733209,77.37209302325581,12637,0.0062188325,75.4175764833584,-145.11627906976744,0.0,1.6046511627906976,0.26067913
-28.80876975055314,32991.50868225098,1.0681818181818181,36.17221176707454,2369836,316416.0,63.82778823292547,0.0055350414,26.772727272727273,0.0055350414,77.25,12681,0.0049257027,75.28898136446556,-148.22727272727272,0.0,1.9318181818181819,0.24644521
-28.489866429755413,33107.352277994156,1.302325581395349,38.31451409091313,2379832,313296.37209302327,61.68548590908686,0.006221639,27.511627906976745,0.006221639,76.48837209302326,12724,0.005663346,74.59207537646971,-141.5581395348837,0.0,1.697674418604651,0.23863469
-27.71750275235819,33225.596618652344,1.2045454545454546,38.75566750070049,2389994,312692.36363636365,61.244332499299496,0.006519463,27.704545454545453,0.006519463,76.3409090909091,12768,0.0050049676,74.42471387794349,-140.25,0.0,1.7954545454545454,0.26001534
-29.21743353816771,33345.56059002876,0.9772727272727273,37.25025012535261,2399784,314740.36363636365,62.74974987464739,0.005129415,27.15909090909091,0.005129415,76.8409090909091,12812,0.004865268,74.91980060466861,-144.88636363636363,0.0,2.022727272727273,0.2436697
-27.707350301027063,33461.59381484985,1.3409090909090908,39.4021334130874,2409993,313530.1818181818,60.5978665869126,0.0055090864,27.454545454545453,0.0055090864,76.54545454545455,12856,0.005184651,74.64630468470405,-139.22727272727272,0.0,1.6590909090909092,0.25177625
-29.50428379089965,33580.400137901306,1.4318181818181819,37.29907081036711,2419997,317440.0,62.70092918963289,0.0048213988,26.522727272727273,0.0048213988,77.5,12900,0.004581549,75.52330579920758,-146.04545454545453,0.0,1.5681818181818181,0.23709404
-30.38317672624283,33700.988646268845,1.1111111111111112,35.69747735016814,2429880,316575.2888888889,64.30252264983184,0.0068037985,26.711111111111112,0.0068037985,77.28888888888889,12945,0.005635485,75.34064318332207,-149.06666666666666,0.0,1.8888888888888888,0.24161465
-28.558852297535957,33820.10122656822,1.0666666666666667,38.954555669274654,2439740,314026.6666666667,61.04544433072535,0.0055996794,27.333333333333332,0.0055996794,76.66666666666667,12990,0.004892388,74.75926778316452,-140.53333333333333,0.0,1.9333333333333333,0.24177018
-28.84844798584011,33937.4484667778,1.488888888888889,38.54088115746574,2449928,315938.13333333336,61.459118842534274,0.006083146,26.88888888888889,0.006083146,77.13333333333334,13035,0.006018366,75.18077254072708,-142.26666666666668,0.0,1.511111111111111,0.2446571
-27.866261097636556,34054.9233520031,1.697674418604651,38.61437055062959,2459884,314915.72093023255,61.385629449370406,0.005208186,27.186046511627907,0.005208186,76.88372093023256,13078,0.0049979626,74.91505464318301,-141.48837209302326,0.0,1.302325581395349,0.24332489
-29.30818259999447,34167.76218128204,1.3181818181818181,37.638328241577646,2469877,317533.0909090909,62.36167175842236,0.005856943,26.477272727272727,0.005856943,77.52272727272727,13122,0.0052382806,75.55927656289481,-145.22727272727272,0.0,1.6818181818181819,0.25235477
-29.24126041751007,34283.81591916084,1.6136363636363635,37.46320146671132,2479822,316974.54545454547,62.53679853328867,0.0061992314,26.636363636363637,0.0061992314,77.38636363636364,13166,0.0060500484,75.41831048582138,-145.36363636363637,0.0,1.3863636363636365,0.26679513
-28.34105039564437,34401.5831925869,1.4545454545454546,37.72167286392326,2489947,313157.8181818182,62.27832713607676,0.006463783,27.568181818181817,0.006463783,76.45454545454545,13210,0.0055957306,74.54418193221069,-143.11363636363637,0.0,1.5454545454545454,0.24604107
-28.536851734506136,34519.58472251892,1.4666666666666666,39.41860312530827,2499983,314208.7111111111,60.581396874691706,0.00738579,27.288888888888888,0.00738579,76.71111111111111,13255,0.0070018913,74.8004890518531,-139.53333333333333,0.0,1.5333333333333334,0.26695827
-29.107270151123398,34638.84318971634,1.2666666666666666,37.322109237607606,2509954,317667.55555555556,62.67789076239239,0.007380774,26.444444444444443,0.007380774,77.55555555555556,13300,0.005433848,75.58993965146088,-145.8,0.0,1.7333333333333334,0.24828202
-28.364124335840263,34756.37553882599,1.2666666666666666,39.20492351875797,2519855,313116.44444444444,60.79507648124201,0.0059913727,27.6,0.0059913727,76.44444444444444,13345,0.0054724966,74.52324248603527,-139.46666666666667,0.0,1.7333333333333334,0.24805632
-28.79537606209409,34875.04338812828,1.3181818181818181,37.56227534641024,2529763,316788.36363636365,62.43772465358975,0.0048368,26.65909090909091,0.0048368,77.3409090909091,13389,0.005090437,75.38787368222121,-145.0909090909091,0.0,1.6818181818181819,0.22793216
-28.69985154833356,34995.587668418884,1.2444444444444445,38.46247466283915,2539902,316939.3777777778,61.53752533716083,0.005957001,26.622222222222224,0.005957001,77.37777777777778,13434,0.005320437,75.42348820640395,-143.13333333333333,0.0,1.7555555555555555,0.23429126
-27.312937091470996,35108.97164988518,1.372093023255814,40.09062742158661,2549929,315868.27906976745,59.9093725784134,0.0072058532,26.88372093023256,0.0072058532,77.11627906976744,13477,0.006500349,75.17882866559901,-138.8372093023256,0.0,1.627906976744186,0.24157186
-28.436877930684474,35224.085148096085,1.3409090909090908,39.002040583494015,2559801,316509.0909090909,60.99795941650597,0.0046489825,26.75,0.0046489825,77.27272727272727,13521,0.0058599995,75.31064538952552,-141.47727272727272,0.0,1.6590909090909092,0.2220162
-29.617464758342734,35345.19244861603,1.2173913043478262,37.039043489577374,2569829,316015.3043478261,62.96095651042264,0.0051458343,26.869565217391305,0.0051458343,77.15217391304348,13567,0.0052371034,75.19967156319518,-145.7608695652174,0.0,1.7826086956521738,0.21436158
-27.86449443880009,35462.53901767731,1.2826086956521738,40.47360560634288,2579908,316015.3043478261,59.52639439365711,0.0028075902,26.847826086956523,0.0028075902,77.15217391304348,13613,0.005708134,75.21408621140294,-137.7391304347826,0.0,1.7173913043478262,0.21155587
-27.765827361254484,35578.76956439018,1.3555555555555556,40.448558114404015,2589924,315483.02222222224,59.55144188559598,0.0062306086,26.977777777777778,0.0062306086,77.02222222222223,13658,0.005921985,75.09127216708907,-137.73333333333332,0.0,1.6444444444444444,0.21022868
-28.234036122146154,35696.948100566864,1.4090909090909092,39.288931584480366,2599822,317998.54545454547,60.71106841551964,0.0066276216,26.363636363636363,0.0066276216,77.63636363636364,13702,0.0066097057,75.66396032824025,-141.47727272727272,0.0,1.5909090909090908,0.20978606
-29.719098579436103,35818.65480875969,1.2291666666666667,37.841133180518035,2609843,316416.0,62.15886681948195,0.005804761,26.75,0.005804761,77.25,13750,0.0058708983,75.3056920098827,-144.0625,0.0,1.7708333333333333,0.20692624
-28.794670908925852,35938.98971939087,0.8936170212765957,36.99079962096798,2619999,312951.829787234,63.009200379032016,0.005753611,27.595744680851062,0.005753611,76.40425531914893,13797,0.0055091446,74.51278312450037,-144.38297872340425,0.0,2.106382978723404,0.18315539
-29.611727992266598,36059.63821196556,1.0212765957446808,36.91478929731468,2629887,316002.0425531915,63.08521070268534,0.005833856,26.851063829787233,0.005833856,77.14893617021276,13844,0.00530886,75.21001263175404,-146.10638297872342,0.0,1.9787234042553192,0.19388574
-27.302393125327978,36179.54657435417,0.782608695652174,39.9506269751972,2639903,310850.7826086957,60.04937302480281,0.008075762,28.108695652173914,0.008075762,75.8913043478261,13890,0.006310886,74.03382961054194,-136.69565217391303,0.0,2.217391304347826,0.20890166
-28.026617188449464,36299.36390256882,0.7391304347826086,39.05340098895443,2649894,314768.6956521739,60.94659901104557,0.0057570413,27.17391304347826,0.0057570413,76.84782608695652,13936,0.006221009,74.91473710755267,-140.6086956521739,0.0,2.260869565217391,0.19541918
-27.621421453640117,36419.76529121399,1.0222222222222221,39.11090947905442,2659918,310749.86666666664,60.889090520945565,0.0068449564,28.177777777777777,0.0068449564,75.86666666666666,13981,0.0062267864,73.98129974476248,-138.73333333333332,0.0,1.9777777777777779,0.19606367
-27.843199743569645,36540.23041796684,1.1555555555555554,39.681272166424264,2669945,312479.2888888889,60.31872783357572,0.0076920046,27.733333333333334,0.0076920046,76.28888888888889,14026,0.0068676625,74.39128590274714,-138.0,0.0,1.8444444444444446,0.18597731
-30.439020754285494,36667.22525572777,0.8958333333333334,35.89160669872947,2679908,314880.0,64.10839330127054,0.0070942147,27.125,0.0070942147,76.875,14074,0.005949572,74.95311881836479,-148.1875,0.0,2.1041666666666665,0.18442568
-29.71877066859629,36788.20816612244,1.2222222222222223,36.49569752693909,2689774,314117.68888888886,63.504302473060925,0.0066736094,27.333333333333332,0.0066736094,76.68888888888888,14119,0.0062810844,74.7658558218459,-146.26666666666668,0.0,1.7777777777777777,0.18398659
-28.218579552075802,36909.00656723976,1.0,39.43976364635942,2699844,314433.3617021277,60.56023635364059,0.005979779,27.27659574468085,0.005979779,76.76595744680851,14166,0.0061406526,74.82434981008751,-139.6595744680851,0.0,2.0,0.18391165
-27.934798244329187,37025.96077990532,1.3043478260869565,41.019812355456814,2709927,312987.82608695654,58.9801876445432,0.008281706,27.58695652173913,0.008281706,76.41304347826087,14212,0.007545341,74.52258560766779,-135.32608695652175,0.0,1.6956521739130435,0.20402132
-28.286199583469237,37145.37829566002,0.9130434782608695,36.84694181031069,2719929,314234.4347826087,63.15305818968932,0.0056979307,27.282608695652176,0.0056979307,76.71739130434783,14258,0.005747463,74.80405450536213,-145.3695652173913,0.0,2.0869565217391304,0.18452464
-29.933746693127862,37271.78547000885,0.9787234042553191,36.751326591630985,2729849,316089.1914893617,63.24867340836899,0.005501905,26.851063829787233,0.005501905,77.17021276595744,14305,0.0051865405,75.21541659219132,-146.5531914893617,0.0,2.021276595744681,0.17359541
-29.373287849782525,37396.81232666969,1.0851063829787233,37.33735909872179,2739773,312603.2340425532,62.6626409012782,0.0062750396,27.680851063829788,0.0062750396,76.31914893617021,14352,0.0056453575,74.43431818494354,-143.5531914893617,0.0,1.9148936170212767,0.1913821
-28.097628943561027,37516.40310883522,1.0434782608695652,40.32544757781888,2749870,315035.82608695654,59.67455242218115,0.0062404145,27.08695652173913,0.0062404145,76.91304347826087,14398,0.0057145,74.98996424507288,-137.7391304347826,0.0,1.9565217391304348,0.17835581
-29.368961467447864,37639.495799064636,0.9148936170212766,36.020134246484204,2759891,315566.2978723404,63.97986575351583,0.0056525483,26.97872340425532,0.0056525483,77.04255319148936,14445,0.004974487,75.09402747730336,-148.40425531914894,0.0,2.0851063829787235,0.18509115
-28.81303123383135,37763.54549908638,0.9574468085106383,38.311002839768484,2769777,314259.06382978725,61.68899716023152,0.005835969,27.29787234042553,0.005835969,76.72340425531915,14492,0.0057388297,74.79579918108625,-142.3404255319149,0.0,2.0425531914893615,0.185836
-29.413141251629362,37882.48875260353,1.0851063829787233,38.03194623291773,2779936,318180.7659574468,61.968053767082246,0.0060890634,26.340425531914892,0.0060890634,77.68085106382979,14539,0.0063986015,75.69308260925904,-144.82978723404256,0.0,1.9148936170212767,0.20153426
-28.046753652538314,38003.160279750824,1.1521739130434783,39.921798661128626,2789989,313967.3043478261,60.07820133887135,0.0062481677,27.369565217391305,0.0062481677,76.65217391304348,14585,0.0051594535,74.73115577656144,-138.32608695652175,0.0,1.8478260869565217,0.19450429
-28.695255294306904,38124.91126680374,1.0,38.138668848638844,2799756,311569.06666666665,61.861331151361135,0.005493287,27.933333333333334,0.005493287,76.06666666666666,14630,0.005658512,74.1978879529095,-141.26666666666668,0.0,2.0,0.19296108
-27.778037860919618,38243.56082653999,1.0909090909090908,38.309647994196034,2809757,312320.0,61.69035200580397,0.00594866,27.795454545454547,0.00594866,76.25,14674,0.005388979,74.33988092438749,-141.13636363636363,0.0,1.9090909090909092,0.1870434
-28.107922951827824,38362.05986762047,1.1777777777777778,39.13154971167456,2819800,318941.86666666664,60.868450288325434,0.006908074,26.133333333333333,0.006908074,77.86666666666666,14719,0.0053862296,75.87960965741935,-142.33333333333334,0.0,1.8222222222222222,0.19252545
-28.730205764746668,38479.83984422684,1.3636363636363635,38.06607626609486,2829877,316416.0,61.93392373390514,0.0059865806,26.772727272727273,0.0059865806,77.25,14763,0.0058798552,75.28673901482689,-143.79545454545453,0.0,1.6363636363636365,0.17945696
-29.16565664739679,38600.81643128395,1.3333333333333333,37.85763627428154,2839829,315847.1111111111,62.14236372571843,0.0053635375,26.88888888888889,0.0053635375,77.11111111111111,14808,0.0055358694,75.17310380374771,-143.93333333333334,0.0,1.6666666666666667,0.18649086
-28.35875427789531,38716.413759708405,1.3409090909090908,38.70250034340111,2849786,316416.0,61.297499656598895,0.0052283406,26.75,0.0052283406,77.25,14852,0.006013555,75.30520993552294,-142.0909090909091,0.0,1.6590909090909092,0.17808363
-28.10000956398269,38833.459709882736,1.3409090909090908,38.499864157449906,2859836,313716.36363636365,61.5001358425501,0.010036465,27.40909090909091,0.010036465,76.5909090909091,14896,0.0065535326,74.6871574065219,-141.4090909090909,0.0,1.6590909090909092,0.17316051
-28.258743646395498,38949.77487182617,1.4523809523809523,37.21369601216601,2869847,312563.8095238095,62.786303987833996,0.0062080882,27.69047619047619,0.0062080882,76.30952380952381,14938,0.0060333367,74.42305535068242,-143.92857142857142,0.0,1.5476190476190477,0.19126679
-29.838966174258804,39067.059131383896,1.4,35.86497245149087,2879887,314845.86666666664,64.13502754850911,0.006452309,27.155555555555555,0.006452309,76.86666666666666,14983,0.006020625,74.93057340917159,-147.93333333333334,0.0,1.6,0.19004565
-28.175557726402186,39183.06919527054,1.5116279069767442,38.870071122817905,2889865,315582.511627907,61.129928877182074,0.0063954243,27.0,0.0063954243,77.04651162790698,15026,0.006506132,75.08420310571007,-141.27906976744185,0.0,1.4883720930232558,0.17879215
-29.58062361519634,39299.58919882774,1.5909090909090908,37.2357881620945,2899821,318277.8181818182,62.764211837905485,0.007050433,26.295454545454547,0.007050433,77.70454545454545,15070,0.007081487,75.72813836622244,-146.38636363636363,0.0,1.4090909090909092,0.17741688
-28.512399971545207,39413.68701887131,1.5348837209302326,37.96462437928277,2909934,316630.32558139536,62.035375620717225,0.0060907,26.697674418604652,0.0060907,77.30232558139535,15113,0.005520879,75.3536332221449,-144.13953488372093,0.0,1.4651162790697674,0.17226683
-29.30866821785586,39535.98407506943,1.1818181818181819,36.765096652594345,2919879,314833.45454545453,63.234903347405655,0.004839398,27.181818181818183,0.004839398,76.86363636363636,15157,0.005442733,74.9110574335728,-146.38636363636363,0.0,1.8181818181818181,0.1704305
-28.521710559179212,39653.166476011276,1.6744186046511629,38.27393826926068,2929880,314820.4651162791,61.726061730739296,0.006988401,27.13953488372093,0.006988401,76.86046511627907,15200,0.0053459494,74.94017153498207,-142.46511627906978,0.0,1.3255813953488371,0.17389163
-29.3794503920766,39765.95252752304,1.744186046511628,37.35572891464094,2939799,318440.18604651163,62.64427108535905,0.006345657,26.27906976744186,0.006345657,77.74418604651163,15243,0.0061129956,75.7497698242604,-146.58139534883722,0.0,1.255813953488372,0.18055794
-29.261166316329493,39882.52252912521,1.7380952380952381,36.30104816934072,2949801,317244.95238095237,63.69895183065929,0.0068249707,26.547619047619047,0.0068249707,77.45238095238095,15285,0.0055242837,75.49173615070019,-148.28571428571428,0.0,1.2619047619047619,0.16795886
-28.131018502249066,39996.66204357147,1.6904761904761905,37.26214377336195,2959820,316464.7619047619,62.737856226638044,0.0058332835,26.738095238095237,0.0058332835,77.26190476190476,15327,0.0061861603,75.3148198723298,-145.64285714285714,0.0,1.3095238095238095,0.16304895
-29.401173040786055,40114.081595897675,1.7380952380952381,35.8733753206999,2969752,317049.90476190473,64.1266246793001,0.00644723,26.61904761904762,0.00644723,77.4047619047619,15369,0.0054309326,75.4343080640508,-149.14285714285714,0.0,1.2619047619047619,0.1712535
-29.284576301574738,40228.00274991989,1.3414634146341464,34.60505738788295,2979781,317789.65853658534,65.39494261211705,0.006234506,26.4390243902439,0.006234506,77.58536585365853,15410,0.0057486705,75.60063495062518,-152.70731707317074,0.0,1.6585365853658536,0.1698642
-30.640257055480618,40342.97682452202,1.4545454545454546,34.1185634885956,2989995,319767.2727272727,65.88143651140442,0.004715238,25.931818181818183,0.004715238,78.06818181818181,15454,0.0051125935,76.06652339652481,-154.5,0.0,1.5454545454545454,0.16070074
-29.598654290608515,40457.48822712898,1.5476190476190477,35.95509803326828,2999788,316659.8095238095,64.04490196673171,0.006150377,26.714285714285715,0.006150377,77.30952380952381,15496,0.005849693,75.34310518744857,-148.57142857142858,0.0,1.4523809523809523,0.16203623
-29.594044944406214,40575.51165103912,1.4651162790697674,36.3812622338889,3009802,315487.25581395347,63.6187377661111,0.007176251,27.046511627906977,0.007176251,77.02325581395348,15539,0.005996672,75.04783844018289,-147.06976744186048,0.0,1.5348837209302326,0.16632055
-28.632937832527805,40689.65646529198,1.3571428571428572,37.583131001545325,3019832,315977.14285714284,62.41686899845466,0.0058524413,26.88095238095238,0.0058524413,77.14285714285714,15581,0.005203244,75.18713378114646,-144.85714285714286,0.0,1.6428571428571428,0.1624644
-28.84900066294597,40802.52460741997,1.5,37.52370374236883,3029765,318805.3333333333,62.47629625763117,0.0064247316,26.166666666666668,0.0064247316,77.83333333333333,15623,0.005785258,75.85006449318595,-145.85714285714286,0.0,1.5,0.16147205
-29.852288748447187,40917.58363032341,1.6590909090909092,36.34134877969447,3039911,321536.0,63.65865122030555,0.0054842504,25.5,0.0054842504,78.5,15667,0.005169251,76.47113905786846,-150.0,0.0,1.3409090909090908,0.16855875
-29.152749540381624,41032.21313071251,1.7804878048780488,35.70003658306455,3049925,316291.1219512195,64.29996341693543,0.0058198157,26.78048780487805,0.0058198157,77.21951219512195,15708,0.0065164254,75.27399045104582,-149.1951219512195,0.0,1.2195121951219512,0.16759193
-27.8793062158571,41148.095244407654,1.186046511627907,38.212799078178016,3059990,313010.6046511628,61.78720092182199,0.0057214783,27.6046511627907,0.0057214783,76.4186046511628,15751,0.0057705683,74.50999419407594,-141.90697674418604,0.0,1.813953488372093,0.16167986
-28.704710882908557,41261.82989048958,1.5476190476190477,38.90092157797804,3069821,316952.38095238095,61.09907842202196,0.006825811,26.61904761904762,0.006825811,77.38095238095238,15793,0.006636442,75.4261215954414,-142.0,0.0,1.4523809523809523,0.16428773
-28.929853870634535,41375.6777472496,1.4651162790697674,37.042726912703664,3079893,315868.27906976745,62.95727308729636,0.007222291,26.88372093023256,0.007222291,77.11627906976744,15836,0.007054399,75.17811711913102,-145.74418604651163,0.0,1.5348837209302326,0.16368395
-27.833239450322413,41490.89233970642,1.5348837209302326,38.429232730831025,3089960,314344.18604651163,61.57076726916897,0.0063230395,27.25581395348837,0.0063230395,76.74418604651163,15879,0.006573881,74.8312654223917,-141.90697674418604,0.0,1.4651162790697674,0.16604163
-28.646628249890618,41606.62137913704,1.5476190476190477,37.50444800893407,3099888,315587.04761904763,62.49555199106593,0.0057050893,26.976190476190474,0.0057050893,77.04761904761905,15921,0.006139449,75.09902894266565,-144.78571428571428,0.0,1.4523809523809523,0.15614747
-28.077414825958126,41723.45705127716,1.6744186046511629,39.083991838500936,3109786,314058.4186046512,60.91600816149909,0.006753845,27.325581395348838,0.006753845,76.67441860465117,15964,0.0072407895,74.76466168467054,-140.37209302325581,0.0,1.3255813953488371,0.17588098
-27.228082591224652,41837.5796353817,1.2790697674418605,39.44941158894642,3119754,312058.0465116279,60.550588411053575,0.00742749,27.837209302325583,0.00742749,76.18604651162791,16007,0.0068907174,74.2926945781293,-138.41860465116278,0.0,1.7209302325581395,0.1805914
-28.706665335437815,41953.77148556709,1.4883720930232558,37.91743318802369,3129850,316535.06976744183,62.082566811976314,0.0059218383,26.72093023255814,0.0059218383,77.27906976744185,16050,0.0065861205,75.32982985936518,-144.27906976744185,0.0,1.5116279069767442,0.18464004
-27.984303978276156,42069.369149684906,1.2272727272727273,39.58255915396962,3139904,315578.1818181818,60.417440846030395,0.0053723664,26.954545454545453,0.0053723664,77.04545454545455,16094,0.0057826308,75.11336690743376,-139.8409090909091,0.0,1.7727272727272727,0.16880625
-28.52419493632334,42186.556233882904,1.4651162790697674,37.849855944577165,3149863,311296.0,62.15014405542282,0.005395224,28.023255813953487,0.005395224,76.0,16137,0.0056347093,74.11981284287108,-141.69767441860466,0.0,1.5348837209302326,0.17845169
-28.48534160075392,42303.07938528061,1.25,37.33376536035664,3159936,313623.2727272727,62.66623463964338,0.006325874,27.454545454545453,0.006325874,76.56818181818181,16181,0.0065567456,74.65181075788242,-144.20454545454547,0.0,1.75,0.16964965
-28.851649326993012,42417.6441783905,1.4318181818181819,38.14983881470027,3169928,318277.8181818182,61.85016118529972,0.0067318673,26.295454545454547,0.0067318673,77.70454545454545,16225,0.0065220357,75.72900204479657,-144.20454545454547,0.0,1.5681818181818181,0.1738581
-27.960580721881048,42536.231850385666,1.3488372093023255,38.778084854702676,3179866,312058.0465116279,61.22191514529731,0.005215328,27.86046511627907,0.005215328,76.18604651162791,16268,0.005299705,74.27837569606335,-140.30232558139534,0.0,1.6511627906976745,0.16972376
-28.561105038939548,42650.50347995758,1.3488372093023255,38.20110676373335,3189757,316535.06976744183,61.79889323626666,0.0074212174,26.72093023255814,0.0074212174,77.27906976744185,16311,0.006480977,75.33131956098194,-143.65116279069767,0.0,1.6511627906976745,0.17413789
-29.117624358802015,42766.21531558037,1.5,36.862185117598365,3199808,316416.0,63.13781488240163,0.0070074573,26.772727272727273,0.0070074573,77.25,16355,0.0059751906,75.28849442912617,-146.79545454545453,0.0,1.5,0.18174633
-27.255382500172516,42881.34291267395,1.627906976744186,39.91920023032103,3209862,315868.27906976745,60.08079976967894,0.005538099,26.88372093023256,0.005538099,77.11627906976744,16398,0.0057242964,75.17959619774707,-139.11627906976744,0.0,1.372093023255814,0.17101696
-28.846510112238406,42998.94693732262,1.3555555555555556,37.46941225995445,3219939,315665.06666666665,62.53058774004555,0.006447924,26.933333333333334,0.006447924,77.06666666666666,16443,0.0065804636,75.13261472761185,-144.86666666666667,0.0,1.6444444444444444,0.17050564
-29.629467865997576,43113.02186155319,1.558139534883721,35.74691742173267,3229946,319678.511627907,64.25308257826732,0.0071343933,25.953488372093023,0.0071343933,78.04651162790698,16486,0.0061151325,76.04664401272903,-150.62790697674419,0.0,1.441860465116279,0.16946283
-27.21992574624765,43228.77596998215,1.2380952380952381,40.80333665207472,3239816,312661.3333333333,59.19666334792528,0.0065320455,27.666666666666668,0.0065320455,76.33333333333333,16528,0.0056102425,74.446736512989,-135.64285714285714,0.0,1.7619047619047619,0.17897482
-27.37488481728798,43346.83536052704,1.3409090909090908,40.14910153630329,3249966,313250.9090909091,59.850898463696694,0.0067690206,27.59090909090909,0.0067690206,76.47727272727273,16572,0.0059523964,74.53729754776019,-137.52272727272728,0.0,1.6590909090909092,0.17212456
-28.608204663617688,43465.13623547554,1.2954545454545454,36.83129898252443,3259965,310458.1818181818,63.16870101747556,0.005704104,28.227272727272727,0.005704104,75.79545454545455,16616,0.00563755,73.9286622345968,-143.72727272727272,0.0,1.7045454545454546,0.1748325
-28.637042871369193,43581.59314107895,1.4222222222222223,38.85236599225802,3269985,317576.5333333333,61.14763400774198,0.0069816685,26.466666666666665,0.0069816685,77.53333333333333,16661,0.005950123,75.56952203511354,-142.26666666666668,0.0,1.5777777777777777,0.18382904
-27.49375585084954,43698.73639655113,1.0681818181818181,39.737536281469126,3279952,314461.0909090909,60.26246371853085,0.006787863,27.227272727272727,0.006787863,76.77272727272727,16705,0.006558248,74.85686444465227,-138.88636363636363,0.0,1.9318181818181819,0.18085934
-26.76080616166431,43811.96195411682,1.3863636363636365,41.77359864213952,3289899,312506.1818181818,58.22640135786048,0.00726661,27.727272727272727,0.00726661,76.29545454545455,16749,0.006812019,74.39542711658792,-133.5681818181818,0.0,1.6136363636363635,0.20000516
