entloss,AttNC,meankl,optimgain,EpisodesSoFar,TimestepsSoFar,AttC,entropy,TimeElapsed,MtR,TtR,Fce,surrgain
0.0,2.8780487804878048,0.01017476,2.9144287e-08,7821,1899774,7.121951219512195,5.8152127,18467.88264799118,22.952009093409963,400.7317073170732,0.16577567501427523,2.9144287e-08
0.0,3.268292682926829,0.01017476,-2.9754639e-09,7862,1909829,6.7317073170731705,5.7176027,18551.69700050354,24.38961732236548,424.6341463414634,0.1715831485587583,-2.9754639e-09
0.0,3.268292682926829,0.008933204,1.3580323e-08,7903,1919932,6.7317073170731705,5.8152127,18651.08732008934,23.6701998832378,412.4390243902439,0.1667856973715368,1.3580323e-08
0.0,3.2439024390243905,0.008933196,1.0223388e-08,7944,1929963,6.7560975609756095,5.9128036,18743.127813577652,24.239284223324248,422.4390243902439,0.17311093627065305,1.0223388e-08
0.0,3.1707317073170733,0.008933204,7.858277e-09,7985,1939976,6.829268292682927,6.010416,18836.040105104446,22.621814419981543,398.5365853658537,0.1629718574108818,7.858277e-09
0.0,3.0714285714285716,0.008933196,3.5858154e-09,8027,1949801,6.928571428571429,6.10795,18932.608086824417,21.298724485463463,373.3333333333333,0.15112966398680686,3.5858154e-09
0.0,3.7142857142857144,0.008933196,3.5858154e-09,8069,1959843,6.285714285714286,6.10795,19032.097432613373,22.939724042455254,396.9047619047619,0.1618932178932179,3.5858154e-09
0.0,2.761904761904762,0.010174751,2.9830932e-08,8111,1969897,7.238095238095238,6.010416,19124.416301965714,22.465663613262596,391.1904761904762,0.1622134646962233,2.9830932e-08
0.0,3.142857142857143,0.010174863,4.2037964e-08,8153,1979935,6.857142857142857,5.9128036,19227.263815164566,21.966768357917648,383.3333333333333,0.15411992945326275,4.2037964e-08
0.0,3.5121951219512195,0.008933204,1.8157959e-08,8194,1989952,6.487804878048781,6.010416,19319.759962320328,23.842989028561647,419.5121951219512,0.17181635581061694,1.8157959e-08
0.0,2.7,0.008933196,1.0986328e-08,8234,1999761,7.3,6.10795,19416.311247110367,22.300852279587694,386.25,0.15676610169491526,1.0986328e-08
0.0,3.2439024390243905,0.01017476,1.2359619e-08,8275,2009774,6.7560975609756095,6.010416,19508.279227733612,22.583728640248832,395.609756097561,0.16180112570356475,1.2359619e-08
0.0,3.0,0.008933102,4.8828124e-09,8318,2019811,7.0,6.10795,19601.067440986633,22.816813459236865,400.93023255813955,0.16505869324473973,4.8828124e-09
0.0,3.6904761904761907,0.008933102,4.8828124e-09,8360,2029863,6.309523809523809,6.10795,19688.120887994766,22.624260581875642,392.85714285714283,0.16068851288641395,4.8828124e-09
0.0,3.3095238095238093,0.00893351,6.7138672e-09,8402,2039903,6.690476190476191,6.205567,19784.307849884033,23.10565867792713,401.6666666666667,0.1664778396206968,6.7138672e-09
0.0,3.4761904761904763,0.008933204,-2.746582e-09,8444,2049955,6.523809523809524,6.3032093,19879.326104164124,22.900531393060586,397.3809523809524,0.16204395604395602,-2.746582e-09
0.0,3.1951219512195124,0.00014996529,-4.8828124e-09,8485,2059958,6.804878048780488,6.2910037,19975.322309970856,23.027996349867035,404.6341463414634,0.1618536585365854,-4.8828124e-09
0.0,3.4878048780487805,0.010174871,-7.3242186e-09,8526,2069770,6.512195121951219,6.1933618,20070.237983703613,23.331758147474403,402.4390243902439,0.16142005420054198,-7.3242186e-09
0.0,3.4285714285714284,0.008933102,1.34277345e-08,8568,2079820,6.571428571428571,6.2910037,20160.780734300613,22.750413931661715,390.7142857142857,0.17279094900371494,1.34277345e-08
0.0,3.1777777777777776,0.010174871,1.6479492e-08,8613,2089995,6.822222222222222,6.1933618,20254.697698116302,21.729964238473165,378.6666666666667,0.15782778133386743,1.6479492e-08
0.0,4.170731707317073,0.008933102,1.8615722e-08,8654,2099797,5.829268292682927,6.2910037,20345.432069778442,27.379179367038777,473.4146341463415,0.19136684917869587,1.8615722e-08
0.0,3.55,0.008933204,8.544922e-09,8694,2109797,6.45,6.388622,20434.74190926552,22.924919308982993,401.75,0.16069999999999995,8.544922e-09
0.0,3.5714285714285716,0.01017476,8.697509e-09,8736,2119871,6.428571428571429,6.2910037,20526.302418231964,23.826005041258927,413.8095238095238,0.16810359231411862,8.697509e-09
0.0,3.1707317073170733,0.008933102,6.1035155e-10,8777,2129882,6.829268292682927,6.388622,20626.944428682327,23.07933633406321,398.0487804878049,0.16133924611973394,6.1035155e-10
0.0,3.302325581395349,0.010174871,1.2207031e-08,8820,2139790,6.6976744186046515,6.291003,20717.53954768181,22.878692209881795,392.3255813953488,0.16697964477944252,1.2207031e-08
0.0,3.575,0.008933102,1.9226075e-08,8860,2149790,6.425,6.388622,20818.902109861374,24.85373638218146,431.25,0.17250000000000001,1.9226075e-08
0.0,3.7142857142857144,0.010174863,-1.5258789e-09,8902,2159968,6.285714285714286,6.291003,20919.77212357521,24.13320049398709,417.6190476190476,0.1698613302171584,-1.5258789e-09
0.0,3.4390243902439024,0.01017476,2.3040771e-08,8943,2169754,6.560975609756097,6.1933618,21015.606993198395,22.743683580353785,398.5365853658537,0.1606007702182285,2.3040771e-08
0.0,2.8181818181818183,0.010174781,2.5177002e-08,8987,2179854,7.181818181818182,6.095745,21113.91485095024,22.044396361615323,382.72727272727275,0.16256826264276011,2.5177002e-08
0.0,3.261904761904762,5.9604645e-08,-1.9836426e-09,9029,2189898,6.738095238095238,6.095985,21221.420645713806,23.732393366077037,412.6190476190476,0.16914285714285715,-1.9836426e-09
0.0,3.25,0.008933196,1.4648437e-08,9069,2199898,6.75,6.1933618,21317.039350271225,24.982059053023814,430.25,0.17209999999999998,1.4648437e-08
0.0,3.325,0.010175116,5.79834e-09,9109,2209898,6.675,6.095745,21415.05423974991,24.879376341880047,431.75,0.17270000000000002,5.79834e-09
0.0,3.4,0.0,1.373291e-09,9149,2219898,6.6,6.095651,21520.068844795227,24.713107483714317,430.25,0.17210000000000003,1.373291e-09
0.0,3.522727272727273,0.008933102,2.8686523e-08,9193,2229988,6.4772727272727275,6.193361,21619.09518647194,24.101962417622097,420.45454545454544,0.1757989836250706,2.8686523e-08
0.0,3.175,0.008933102,2.8686523e-08,9233,2239763,6.825,6.193361,21712.366498708725,23.676043540176458,411.25,0.1681,2.8686523e-08
0.0,3.511627906976744,0.008933204,9.155274e-09,9276,2249800,6.488372093023256,6.291003,21806.177242279053,23.62430159591737,410.4651162790698,0.1738329724131438,9.155274e-09
0.0,3.1463414634146343,0.008933102,3.3569336e-09,9317,2259841,6.853658536585366,6.388622,21898.845451116562,23.188423975826325,406.5853658536585,0.1656180844735277,3.3569336e-09
0.0,3.7142857142857144,0.008933102,1.4343262e-08,9359,2269865,6.285714285714286,6.486143,21992.62179350853,24.67044069796449,425.95238095238096,0.17418648018648022,1.4343262e-08
0.0,4.0,0.008933204,8.0871585e-09,9400,2279872,6.0,6.5836906,22077.97238135338,25.705642908425723,448.780487804878,0.17951219512195124,8.0871585e-09
0.0,3.142857142857143,0.010174751,-1.4648437e-08,9442,2289902,6.857142857142857,6.486143,22169.8900578022,21.671973833612515,377.14285714285717,0.15746938775510205,-1.4648437e-08
0.0,3.357142857142857,0.010174751,-1.4648437e-08,9484,2299946,6.642857142857143,6.486143,22266.88190150261,23.691325626116264,410.95238095238096,0.17162393162393164,-1.4648437e-08
0.0,2.8863636363636362,5.9604645e-08,3.0517577e-10,9528,2309994,7.113636363636363,6.4863286,22366.765172481537,22.029141347402312,382.72727272727275,0.15640669856459333,3.0517577e-10
0.0,2.725,0.00893351,5.79834e-09,9568,2319994,7.275,6.5836906,22467.900854587555,22.884429507255074,401.25,0.16049999999999998,5.79834e-09
0.0,3.35,0.00893351,5.79834e-09,9608,2329994,6.65,6.5836906,22562.742792606354,23.706998321589587,414.75,0.1659,5.79834e-09
0.0,3.5,0.008933196,1.1062622e-08,9648,2339761,6.5,6.6813073,22664.47988152504,23.686351310000948,403.5,0.1627705882352941,1.1062622e-08
0.0,3.0,0.008933196,-7.019043e-09,9692,2349861,7.0,6.778854,22757.39649271965,22.84759763132424,391.59090909090907,0.1626908906250687,-7.019043e-09
0.0,3.3902439024390243,0.010174863,-6.1035155e-10,9733,2359906,6.609756097560975,6.6813073,22854.71152281761,23.052196481471487,403.4146341463415,0.1618102981029811,-6.1035155e-10
0.0,3.25,0.008933102,-3.3569336e-09,9773,2369906,6.75,6.778854,22945.68970966339,23.640156530570515,406.75,0.1627,-3.3569336e-09
0.0,3.5714285714285716,-2.9802322e-08,4.272461e-09,9815,2379765,6.428571428571429,6.7791195,23067.947829961777,24.551714252106535,423.0952380952381,0.1755624918101528,4.272461e-09
0.0,3.8536585365853657,0.0023053885,7.93457e-09,9856,2389840,6.146341463414634,6.8276725,23161.048680782318,24.707989139563825,427.8048780487805,0.17453658536585367,7.93457e-09
