meankl,AttC,Ptt,MpbtA,MtR,surrgain,entloss,EpisodesSoFar,Tmt,TtR,Tmc,optimgain,AttNC,MpbtN,TimeElapsed,entropy,TimestepsSoFar,Tbt
0.004954376,2.0714285714285716,75.04603904160902,36.3089413481346,-28.95508624172205,0.0064696646,0.0,7175,76.97619047619048,-147.21428571428572,27.023809523809526,0.0064696646,0.9285714285714286,63.69105865186541,18096.815523386,0.3538533,1099907,315294.4761904762
0.003855269,2.0,75.77067368352023,37.0000602458964,-29.11549939159386,0.0061046877,0.0,7219,77.75,-147.20454545454547,26.25,0.0061046877,1.0,62.99993975410362,18210.84742617607,0.34325388,1109928,318464.0
0.0047636298,1.8333333333333333,75.15692353331895,37.270656237093405,-28.283043884696433,0.0067059416,0.0,7261,77.0952380952381,-145.21428571428572,26.904761904761905,0.0067059416,1.1666666666666667,62.7293437629066,18325.756907463074,0.34888574,1119981,315782.09523809527
0.004445115,1.9545454545454546,76.07531415069879,37.26722310170703,-29.30215111866793,0.0064629954,0.0,7305,78.0909090909091,-147.0,25.931818181818183,0.0064629954,1.0454545454545454,62.73277689829295,18443.644671440125,0.35804814,1129824,319860.36363636365
0.0042110467,2.2222222222222223,74.99088278574655,35.90962784683885,-29.251796352845666,0.0061777863,0.0,7350,76.93333333333334,-148.0,27.08888888888889,0.0061777863,0.7777777777777778,64.09037215316113,18564.424408197403,0.36233848,1139824,315118.93333333335
0.005031444,2.111111111111111,75.94216507856387,37.0180425996244,-29.607815485116138,0.0052068653,0.0,7395,77.93333333333334,-147.53333333333333,26.066666666666666,0.0052068653,0.8888888888888888,62.9819574003756,18681.42140865326,0.3306186,1149886,319214.93333333335
0.0042678076,1.8333333333333333,76.00415341525459,36.30695000989858,-28.925457684915006,0.005949211,0.0,7437,78.0,-149.07142857142858,26.0,0.005949211,1.1666666666666667,63.69304999010141,18796.10842370987,0.34485495,1159837,319488.0
0.0043718517,1.6046511627906976,75.04927230683735,37.884830760068944,-28.340993898301694,0.0057913614,0.0,7480,76.97674418604652,-143.51162790697674,27.023255813953487,0.0057913614,1.3953488372093024,62.11516923993107,18907.951456069946,0.33965915,1169889,315296.74418604653
0.006267144,1.8604651162790697,75.53324147891675,36.318997321741016,-29.197550004593474,0.007157413,0.0,7523,77.51162790697674,-148.32558139534885,26.511627906976745,0.007157413,1.1395348837209303,63.681002678258984,19023.467887163162,0.35131902,1179927,317487.62790697673
0.003972088,1.813953488372093,75.72175725398539,36.82976224896713,-28.708988722065712,0.0050872397,0.0,7566,77.69767441860465,-147.5581395348837,26.302325581395348,0.0050872397,1.186046511627907,63.17023775103287,19138.73295521736,0.32403183,1189960,318249.67441860464
0.00529762,1.7674418604651163,75.89609355356446,36.32597807951283,-29.30131208476572,0.0084452955,0.0,7609,77.88372093023256,-148.8139534883721,26.11627906976744,0.0084452955,1.2325581395348837,63.674021920487164,19250.722185373306,0.33460203,1199840,319011.72093023255
0.005036419,1.8372093023255813,76.06916761037087,36.44742332974964,-28.900663957736516,0.0068403287,0.0,7652,78.06976744186046,-148.95348837209303,25.930232558139537,0.0068403287,1.1627906976744187,63.55257667025034,19365.42888522148,0.3192761,1209922,319773.76744186046
0.0039868723,1.744186046511628,74.78867129172009,38.40778648943215,-27.88529390149371,0.006847867,0.0,7695,76.69767441860465,-141.90697674418604,27.302325581395348,0.006847867,1.255813953488372,61.59221351056786,19481.25356197357,0.31764466,1219919,314153.67441860464
0.0056497366,1.7142857142857142,74.81227713038213,36.29303802278464,-28.786832286517054,0.0069155125,0.0,7737,76.73809523809524,-146.85714285714286,27.285714285714285,0.0069155125,1.2857142857142858,63.706961977215336,19595.066385030746,0.32360756,1229875,314319.2380952381
0.0050211437,1.9534883720930232,75.68502532248878,35.84816979108996,-28.917303321327175,0.006557,0.0,7780,77.67441860465117,-149.72093023255815,26.348837209302324,0.006557,1.0465116279069768,64.15183020891004,19708.646664619446,0.31252822,1239977,318154.4186046512
0.0049305614,1.8863636363636365,75.9830129466875,37.027909089457694,-29.41141743661328,0.007318437,0.0,7824,77.97727272727273,-147.3409090909091,26.022727272727273,0.007318437,1.1136363636363635,62.972090910542306,19822.169605255127,0.3025924,1249896,319394.9090909091
0.0040826523,1.7333333333333334,74.92499406469756,37.60451837092505,-28.582529605918307,0.0058995364,0.0,7869,76.84444444444445,-143.8,27.155555555555555,0.0058995364,1.2666666666666666,62.39548162907495,19940.689222574234,0.29690638,1259928,314754.84444444446
0.0043825726,1.4090909090909092,75.86392812519843,39.16647992897084,-28.69899489150786,0.006780494,0.0,7913,77.86363636363636,-142.22727272727272,26.15909090909091,0.006780494,1.5909090909090908,60.83352007102916,20056.03372645378,0.29913464,1269946,318929.45454545453
0.0047076354,1.8333333333333333,74.05824206884519,39.837401648498634,-27.23409299873844,0.006382778,0.0,7955,75.95238095238095,-137.21428571428572,28.095238095238095,0.006382778,1.1666666666666667,60.162598351501344,20174.208218097687,0.31618518,1279837,311100.95238095237
0.0043582474,1.9130434782608696,75.6186401688773,35.247787719019954,-30.23866894394131,0.006823487,0.0,8001,77.58695652173913,-150.97826086956522,26.41304347826087,0.006823487,1.0869565217391304,64.75221228098007,20296.214207172394,0.30541536,1289879,317796.17391304346
0.0044729314,1.441860465116279,75.48393156020015,37.72740691495605,-28.57880821163101,0.0062411195,0.0,8044,77.44186046511628,-144.90697674418604,26.558139534883722,0.0062411195,1.558139534883721,62.272593085043944,20412.580643177032,0.30509272,1299816,317201.8604651163
0.0047323997,1.9772727272727273,75.26870442585071,39.72028892893086,-27.46533163114151,0.005728426,0.0,8088,77.22727272727273,-139.77272727272728,26.795454545454547,0.005728426,1.0227272727272727,60.279711071069116,20528.172519922256,0.30215934,1309976,316322.9090909091
0.005200346,1.6590909090909092,74.85786716444252,39.25200909313142,-28.174088180096383,0.007028444,0.0,8132,76.77272727272727,-140.11363636363637,27.227272727272727,0.007028444,1.3409090909090908,60.74799090686856,20643.37961745262,0.31657675,1319809,314461.0909090909
0.0043072184,1.8888888888888888,75.03663692909407,39.97849513603401,-27.90358744851368,0.005624275,0.0,8177,76.97777777777777,-138.66666666666666,27.044444444444444,0.005624275,1.1111111111111112,60.021504863966,20758.60786628723,0.3059379,1329802,315300.97777777776
0.0044359597,1.9333333333333333,75.36803244702928,39.25913240527126,-28.20430937676946,0.006500013,0.0,8222,77.33333333333333,-141.2,26.68888888888889,0.006500013,1.0666666666666667,60.74086759472872,20874.593069553375,0.2998833,1339819,316757.3333333333
0.0054741935,1.9333333333333333,75.92161146454588,39.24582168428938,-28.375366294575503,0.0074243695,0.0,8267,77.91111111111111,-142.06666666666666,26.08888888888889,0.0074243695,1.0666666666666667,60.7541783157106,20989.492676496506,0.32266015,1349922,319123.9111111111
0.0048572053,1.9782608695652173,75.74221973088568,38.981414475069066,-28.72376345640633,0.005445719,0.0,8313,77.71739130434783,-142.43478260869566,26.282608695652176,0.005445719,1.0217391304347827,61.01858552493096,21105.030279636383,0.30517623,1359987,318330.4347826087
0.004834609,1.8181818181818181,75.00473965681866,40.05669483539277,-27.42643938015559,0.0061746156,0.0,8357,76.93181818181819,-138.47727272727272,27.068181818181817,0.0061746156,1.1818181818181819,59.94330516460723,21225.35454082489,0.31282505,1369785,315112.7272727273
0.0048000817,2.0851063829787235,75.62795325954583,37.48466291996781,-29.7816263703418,0.0071204836,0.0,8404,77.59574468085107,-145.59574468085106,26.404255319148938,0.0071204836,0.9148936170212766,62.51533708003219,21344.54134130478,0.30093014,1379857,317832.170212766
0.005091004,1.7391304347826086,75.59829746283118,38.71098023778745,-28.931006474291685,0.008496286,0.0,8450,77.56521739130434,-142.6304347826087,26.434782608695652,0.008496286,1.2608695652173914,61.28901976221255,21461.132976531982,0.3123463,1389941,317707.1304347826
0.005019365,1.9318181818181819,75.19786432261299,39.643260020280565,-27.73055578978209,0.0066581797,0.0,8494,77.13636363636364,-139.77272727272728,26.863636363636363,0.0066581797,1.0681818181818181,60.35673997971946,21578.30163025856,0.31798586,1399837,315950.54545454547
0.004167023,1.875,75.7532469314863,38.6262965284202,-29.077511746286223,0.004715457,0.0,8542,77.72916666666667,-143.3125,26.270833333333332,0.004715457,1.125,61.3737034715798,21697.889810323715,0.304714,1409959,318378.6666666667
0.004789894,2.159090909090909,75.7068252362372,39.06523282219872,-28.240369701138345,0.005611733,0.0,8586,77.68181818181819,-142.36363636363637,26.318181818181817,0.005611733,0.8409090909090909,60.93476717780125,21813.586078882217,0.30373093,1419846,318184.7272727273
0.0045720846,2.0,74.05260907121439,39.420221633764946,-27.567322306123202,0.0070176064,0.0,8631,75.91111111111111,-138.06666666666666,28.08888888888889,0.0070176064,1.0,60.57977836623504,21932.010182857513,0.3086859,1429793,310931.9111111111
0.004596182,2.1666666666666665,75.16773194083267,38.18458042663294,-28.876633479586804,0.0053270343,0.0,8679,77.10416666666667,-143.125,26.895833333333332,0.0053270343,0.8333333333333334,61.815419573367045,22052.365218877792,0.2846892,1439958,315818.6666666667
0.004364521,2.2,74.80177561711065,40.101333864635606,-27.4760242455254,0.0057782168,0.0,8724,76.71111111111111,-137.93333333333334,27.288888888888888,0.0057782168,0.8,59.89866613536438,22169.47274374962,0.28705722,1449994,314208.7111111111
0.005044277,2.022727272727273,74.45405080513275,38.2694099379998,-28.064382251175697,0.006135913,0.0,8768,76.3409090909091,-141.47727272727272,27.65909090909091,0.006135913,0.9772727272727273,61.73059006200019,22286.859026908875,0.28261682,1459849,312692.36363636365
0.0049834177,1.9555555555555555,75.07882316656661,41.838253798225594,-27.19605121700974,0.0048949546,0.0,8813,77.02222222222223,-134.53333333333333,27.0,0.0048949546,1.0444444444444445,58.16174620177443,22402.259842395782,0.26844618,1469976,315483.02222222224
0.0048653055,1.8888888888888888,75.34127395953217,38.77515147310939,-28.78391772410992,0.006025726,0.0,8858,77.28888888888889,-142.13333333333333,26.711111111111112,0.006025726,1.1111111111111112,61.224848526890604,22520.488954544067,0.2836735,1479961,316575.2888888889
0.0048644715,1.9782608695652173,75.37617665235356,39.19334424436836,-28.695947389551726,0.0058495593,0.0,8904,77.32608695652173,-141.2608695652174,26.67391304347826,0.0058495593,1.0217391304347827,60.80665575563163,22639.082357883453,0.2744993,1489971,316727.652173913
0.006177502,1.5333333333333334,75.19627423841499,38.833112152934646,-28.825714033376684,0.0081325285,0.0,8949,77.13333333333334,-141.53333333333333,26.866666666666667,0.0081325285,1.4666666666666666,61.16688784706536,22755.52103304863,0.2757373,1499890,315938.13333333336
0.004701574,2.108695652173913,74.97460223762769,37.35686493860329,-28.997691148689842,0.006118104,0.0,8995,76.91304347826087,-144.58695652173913,27.108695652173914,0.006118104,0.8913043478260869,62.64313506139671,22875.31463456154,0.29962936,1509945,315035.82608695654
0.00502357,2.4130434782608696,75.09042609386889,40.68690089504295,-27.555318112456536,0.0060196677,0.0,9041,77.02173913043478,-137.08695652173913,26.97826086956522,0.0060196677,0.5869565217391305,59.31309910495705,22996.306044101715,0.28158796,1519896,315481.04347826086
0.005303304,2.3043478260869565,73.79381835164087,36.65107606993539,-28.61164597489614,0.007391073,0.0,9087,75.65217391304348,-144.0,28.369565217391305,0.007391073,0.6956521739130435,63.3489239300646,23121.723348379135,0.30171677,1529831,309871.3043478261
0.0054658,2.2291666666666665,74.90048703801861,37.23386210919265,-28.79264008479404,0.0068823337,0.0,9135,76.83333333333333,-144.6875,27.1875,0.0068823337,0.7708333333333334,62.76613789080738,23242.81658601761,0.3061242,1539920,314709.3333333333
0.0050497954,2.3617021276595747,76.14273330488497,36.35479925641641,-29.18202067611271,0.0059486236,0.0,9182,78.14893617021276,-149.4255319148936,25.851063829787233,0.0059486236,0.6382978723404256,63.64520074358357,23362.663153409958,0.30387983,1549932,320098.0425531915
0.004525162,2.3404255319148937,75.39500848185754,37.816670755080025,-28.837865604916324,0.006663724,0.0,9229,77.36170212765957,-144.38297872340425,26.659574468085108,0.006663724,0.6595744680851063,62.18332924492,23481.954493284225,0.29388437,1559981,316873.5319148936
0.00448649,2.260869565217391,75.41470386833734,38.78671880177192,-28.713484236095873,0.006657036,0.0,9275,77.3695652173913,-142.1086956521739,26.630434782608695,0.006657036,0.7391304347826086,61.21328119822811,23600.165644407272,0.28688705,1569889,316905.73913043475
0.004756955,2.282608695652174,75.31645924656493,39.85367869969935,-27.984676165844604,0.006374719,0.0,9321,77.26086956521739,-139.5,26.73913043478261,0.006374719,0.717391304347826,60.14632130030064,23717.093643903732,0.28023946,1579934,316460.52173913043
0.0047967294,2.1777777777777776,74.34139243087522,39.756734080143694,-27.574535322443403,0.0056659686,0.0,9366,76.26666666666667,-138.06666666666666,27.8,0.0056659686,0.8222222222222222,60.24326591985631,23836.64137148857,0.25317764,1589892,312388.26666666666
0.004251383,2.282608695652174,74.56969399784953,39.41466065945838,-27.960857414785675,0.0057148985,0.0,9412,76.47826086956522,-139.1086956521739,27.543478260869566,0.0057148985,0.717391304347826,60.58533934054162,23956.382975816727,0.26688102,1599920,313254.95652173914
0.004446811,1.9555555555555555,75.2772413900955,38.74441495979261,-28.630863659397118,0.0058662924,0.0,9457,77.22222222222223,-142.06666666666666,26.77777777777778,0.0058662924,1.0444444444444445,61.25558504020737,24075.799312353134,0.26725307,1609877,316302.22222222225
0.0049983645,2.2222222222222223,74.16224229249978,39.913108606362634,-27.46151041209088,0.0051168636,0.0,9502,76.04444444444445,-137.13333333333333,27.977777777777778,0.0051168636,0.7777777777777778,60.08689139363737,24197.097608089447,0.2568558,1619865,311478.0444444445
0.0050460887,1.8888888888888888,75.52827384230442,40.62204014274323,-27.906753795545153,0.005735738,0.0,9547,77.4888888888889,-138.06666666666666,26.511111111111113,0.005735738,1.1111111111111112,59.377959857256755,24312.16316652298,0.26124117,1629839,317394.4888888889
0.0055454806,1.934782608695652,74.68609334540433,40.60095894000413,-27.468541257009697,0.0051861377,0.0,9593,76.58695652173913,-136.6304347826087,27.41304347826087,0.0051861377,1.065217391304348,59.399041059995874,24428.444024086,0.24040247,1639938,313700.17391304346
0.0049331244,1.9555555555555555,74.84857875565429,40.24951040567858,-27.618598333882716,0.006946476,0.0,9638,76.77777777777777,-137.8,27.244444444444444,0.006946476,1.0444444444444445,59.750489594321394,24547.44587469101,0.24244392,1649916,314481.77777777775
0.005130152,1.7777777777777777,75.57468163792967,39.36055022279829,-28.043855135598076,0.0065458915,0.0,9683,77.55555555555556,-141.26666666666668,26.466666666666665,0.0065458915,1.2222222222222223,60.63944977720171,24669.16534304619,0.23685758,1659790,317667.55555555556
0.0051032896,1.891304347826087,74.7052326093415,39.662292446318965,-28.259645965222006,0.00501571,0.0,9729,76.6086956521739,-138.7173913043478,27.391304347826086,0.00501571,1.108695652173913,60.33770755368105,24790.021276712418,0.26232955,1669843,313789.2173913043
0.0050225076,1.6444444444444444,74.9446601904634,40.66421844733392,-27.49407717734229,0.0066693667,0.0,9774,76.86666666666666,-137.13333333333333,27.133333333333333,0.0066693667,1.3555555555555556,59.33578155266607,24906.71271085739,0.25008276,1679991,314845.86666666664
0.0053479723,1.7333333333333334,74.22602284840005,40.18907745354739,-27.49868702157369,0.0060947887,0.0,9819,76.11111111111111,-136.46666666666667,27.91111111111111,0.0060947887,1.2666666666666666,59.81092254645261,25024.954691886902,0.26351073,1689972,311751.1111111111
0.0056052413,1.9782608695652173,74.60237296772279,37.60976586749929,-28.788230673908277,0.0073269065,0.0,9865,76.5,-143.47826086956522,27.5,0.0073269065,1.0217391304347827,62.39023413250069,25146.930781126022,0.26639935,1699870,313344.0
0.004733412,1.75,75.62268536777145,38.893688931068375,-28.459086161495293,0.0049335305,0.0,9909,77.5909090909091,-142.29545454545453,26.40909090909091,0.0049335305,1.25,61.106311068931625,25267.04129242897,0.2589844,1709808,317812.36363636365
0.005163972,1.8666666666666667,75.55500149880234,40.42430762844346,-27.748937298926048,0.007438084,0.0,9954,77.53333333333333,-138.53333333333333,26.488888888888887,0.007438084,1.1333333333333333,59.57569237155651,25384.83661174774,0.25939757,1719859,317576.5333333333
0.004085941,1.7777777777777777,75.21674582362195,40.233304009311,-27.76001771921403,0.0048303627,0.0,9999,77.15555555555555,-138.2,26.844444444444445,0.0048303627,1.2222222222222223,59.766695990689,25499.27759051323,0.26345992,1729804,316029.15555555554
0.0051651257,1.8444444444444446,75.77694027578077,38.11675168928529,-28.848659802308177,0.006380747,0.0,10044,77.75555555555556,-144.13333333333333,26.244444444444444,0.006380747,1.1555555555555554,61.88324831071469,25613.965770483017,0.27029353,1739985,318486.7555555556
0.0040002693,1.8,75.29821847077145,40.421470873051035,-27.44561552868511,0.0053997575,0.0,10089,77.24444444444444,-138.06666666666666,26.755555555555556,0.0053997575,1.2,59.57852912694896,25729.470316886902,0.26289865,1749918,316393.2444444444
0.004678563,2.0,75.50762849455215,39.674768016888684,-28.420239143993825,0.0049233735,0.0,10134,77.46666666666667,-140.4,26.533333333333335,0.0049233735,1.0,60.32523198311132,25846.171681404114,0.24490485,1759969,317303.4666666667
0.0057986868,1.6818181818181819,75.58881596509708,40.66380219433973,-27.73488506979731,0.006804336,0.0,10178,77.56818181818181,-138.20454545454547,26.454545454545453,0.006804336,1.3181818181818181,59.33619780566025,25962.614619255066,0.2633632,1769800,317719.2727272727
0.0058906116,2.0681818181818183,74.70747709511558,40.10550349394021,-27.729510732363238,0.006870864,0.0,10222,76.61363636363636,-137.86363636363637,27.386363636363637,0.006870864,0.9318181818181818,59.894496506059795,26078.737246274948,0.26594928,1779840,313809.45454545453
0.005288049,2.239130434782609,75.38043096946718,40.17843672274178,-27.68329857260734,0.0058427826,0.0,10268,77.34782608695652,-138.84782608695653,26.67391304347826,0.0058427826,0.7608695652173914,59.821563277258214,26198.04874396324,0.25152567,1789837,316816.6956521739
0.00562421,1.9782608695652173,75.96418836555503,38.491128820278156,-28.855715462727705,0.0069780713,0.0,10314,77.95652173913044,-143.93478260869566,26.043478260869566,0.0069780713,1.0217391304347827,61.508871179721844,26317.78945875168,0.25338522,1799842,319309.9130434783
0.005183634,1.7272727272727273,75.32617850445077,40.75646992974842,-27.754743878091414,0.006236979,0.0,10358,77.27272727272727,-137.45454545454547,26.727272727272727,0.006236979,1.2727272727272727,59.243530070251545,26434.747405290604,0.2557272,1809770,316509.0909090909
0.005944126,2.0652173913043477,75.92969298790958,37.103880615384675,-29.06970295994306,0.005900258,0.0,10404,77.93478260869566,-147.06521739130434,26.08695652173913,0.005900258,0.9347826086956522,62.89611938461535,26554.802342653275,0.24133834,1819874,319220.8695652174
0.0059078094,2.0425531914893615,75.42899177396335,38.40383851948997,-29.401090953362655,0.00665326,0.0,10451,77.38297872340425,-143.2340425531915,26.617021276595743,0.00665326,0.9574468085106383,61.59616148051001,26673.51821923256,0.24665955,1829813,316960.6808510638
0.0042913673,1.8222222222222222,75.17476414546665,40.06219536897026,-27.68387470807768,0.005344664,0.0,10496,77.11111111111111,-138.8,26.88888888888889,0.005344664,1.1777777777777778,59.937804631029735,26789.43587231636,0.23396084,1839911,315847.1111111111
0.0055591185,2.0,75.15497246138624,41.055429226349105,-27.091644976893416,0.0063318033,0.0,10540,77.0909090909091,-136.5681818181818,26.90909090909091,0.0063318033,1.0,58.944570773650895,26904.6970140934,0.22912934,1849967,315764.36363636365
0.0050556688,1.9333333333333333,75.30031910839065,40.20913822545978,-27.817434184888764,0.0061727576,0.0,10585,77.24444444444444,-138.6,26.755555555555556,0.0061727576,1.0666666666666667,59.79086177454022,27022.355989217758,0.22970472,1859956,316393.2444444444
0.005552315,1.891304347826087,75.59850924626313,37.52365038398799,-29.54297541931013,0.0048937886,0.0,10631,77.56521739130434,-145.3695652173913,26.434782608695652,0.0048937886,1.108695652173913,62.47634961601202,27143.49798822403,0.22419485,1869932,317707.1304347826
0.0050550834,1.6511627906976745,75.54781963956148,42.91726805878886,-26.810964556698416,0.0072700023,0.0,10674,77.51162790697674,-132.8372093023256,26.488372093023255,0.0072700023,1.3488372093023255,57.08273194121111,27259.30649638176,0.22464482,1879901,317487.62790697673
0.0060614147,1.8636363636363635,75.20468020391837,40.965715453495335,-27.87539582468246,0.0073607503,0.0,10718,77.1590909090909,-136.77272727272728,26.863636363636363,0.0073607503,1.1363636363636365,59.034284546504665,27378.569759368896,0.24108522,1889759,316043.63636363635
0.005542312,1.7826086956521738,76.02473910920072,40.2313610307609,-27.90724672062697,0.007306892,0.0,10764,78.02173913043478,-140.02173913043478,25.97826086956522,0.007306892,1.2173913043478262,59.7686389692391,27493.877942562103,0.2446264,1899969,319577.04347826086
0.0052019255,1.9069767441860466,74.87356921339902,39.977401194147255,-27.665071575706143,0.005713397,0.0,10807,76.79069767441861,-138.41860465116278,27.209302325581394,0.005713397,1.0930232558139534,60.022598805852766,27611.020029067993,0.24571654,1909806,314534.6976744186
0.0059769196,1.7777777777777777,75.16867955198228,38.940942924593585,-28.335956505865717,0.0070131663,0.0,10852,77.08888888888889,-141.4,26.88888888888889,0.0070131663,1.2222222222222223,61.059057075406415,27728.64318752289,0.24477448,1919834,315756.0888888889
0.005717909,1.8863636363636365,75.04835615691852,42.095696355727135,-26.95051775473664,0.0068766694,0.0,10896,76.97727272727273,-133.97727272727272,27.022727272727273,0.0068766694,1.1136363636363635,57.904303644272844,27850.45818567276,0.24331346,1929985,315298.9090909091
0.005611094,1.9333333333333333,75.04949094225933,40.96441268230919,-27.492839893845268,0.006514152,0.0,10941,76.97777777777777,-136.53333333333333,27.022222222222222,0.006514152,1.0666666666666667,59.03558731769083,27971.880212545395,0.24068066,1939903,315300.97777777776
0.005139013,2.1333333333333333,75.55198369197453,36.92316756710253,-29.255399568294614,0.0065277964,0.0,10986,77.53333333333333,-147.06666666666666,26.488888888888887,0.0065277964,0.8666666666666667,63.07683243289747,28093.883350372314,0.25470802,1949828,317576.5333333333
0.006599646,1.8666666666666667,75.67244702535923,39.22532508268331,-28.88640373923693,0.009206854,0.0,11031,77.64444444444445,-141.73333333333332,26.355555555555554,0.009206854,1.1333333333333333,60.774674917316666,28211.425713539124,0.2444915,1959782,318031.64444444445
0.006086642,2.234042553191489,75.01684946053983,39.52413313780805,-28.036564480064218,0.0070143603,0.0,11078,76.95744680851064,-139.6595744680851,27.06382978723404,0.0070143603,0.7659574468085106,60.475866862191964,28333.040821790695,0.2339929,1969952,315217.7021276596
0.0055152536,1.9565217391304348,75.37417136191836,35.41781845995054,-30.203241122652845,0.0063871834,0.0,11124,77.32608695652173,-150.0,26.67391304347826,0.0063871834,1.0434782608695652,64.58218154004945,28454.104251861572,0.21975362,1979853,316727.652173913
0.004831362,2.2127659574468086,74.21567555327708,38.587128525651785,-28.319929966453802,0.006062326,0.0,11171,76.08510638297872,-140.17021276595744,27.914893617021278,0.006062326,0.7872340425531915,61.412871474348215,28577.507933855057,0.22256146,1989975,311644.59574468085
0.005350254,2.3333333333333335,74.89004915183297,40.49221021764609,-27.47514301118848,0.005625633,0.0,11216,76.82222222222222,-137.26666666666668,27.2,0.005625633,0.6666666666666666,59.50778978235391,28698.628289937973,0.2413349,1999801,314663.8222222222
0.0050233575,1.9565217391304348,75.03072286440138,39.91603478932873,-28.361292681008134,0.0057915854,0.0,11262,76.95652173913044,-138.7826086956522,27.043478260869566,0.0057915854,1.0434782608695652,60.083965210671224,28817.684750795364,0.24012272,2009868,315213.9130434783
0.00541209,2.391304347826087,75.21041683939444,37.578625519420925,-28.805833188923174,0.005672388,0.0,11308,77.15217391304348,-144.65217391304347,26.847826086956523,0.005672388,0.6086956521739131,62.42137448057907,28941.904914855957,0.23020387,2019931,316015.3043478261
0.005360467,2.2444444444444445,74.65559469986835,40.44114439855352,-27.238800940928634,0.0063151084,0.0,11353,76.55555555555556,-136.8,27.444444444444443,0.0063151084,0.7555555555555555,59.55885560144649,29063.04254746437,0.22223671,2029894,313571.55555555556
0.006206599,2.347826086956522,75.13156869601895,39.3778975795533,-28.268174504671602,0.006663249,0.0,11399,77.06521739130434,-140.2173913043478,26.934782608695652,0.006663249,0.6521739130434783,60.62210242044668,29185.52213859558,0.2239648,2039968,315659.1304347826
0.0056562643,1.8444444444444446,75.00748836199197,38.75630138182642,-28.540014020539086,0.006619289,0.0,11444,76.93333333333334,-141.46666666666667,27.066666666666666,0.006619289,1.1555555555555554,61.243698618173596,29306.33160996437,0.22414161,2049796,315118.93333333335
0.004941977,1.8666666666666667,74.92529280332724,39.96624619678502,-28.243782494884215,0.0065551274,0.0,11489,76.84444444444445,-138.46666666666667,27.155555555555555,0.0065551274,1.1333333333333333,60.03375380321496,29425.76997613907,0.22463447,2059845,314754.84444444446
0.004328777,1.9545454545454546,74.67365300220757,37.93158896417406,-28.705061102110434,0.005271358,0.0,11533,76.5909090909091,-142.77272727272728,27.431818181818183,0.005271358,1.0454545454545454,62.068411035825946,29543.671479940414,0.21774508,2069899,313716.36363636365
0.0051452178,2.111111111111111,74.54987148706384,39.22860091086375,-28.102729368919412,0.0065009473,0.0,11578,76.44444444444444,-139.6,27.555555555555557,0.0065009473,0.8888888888888888,60.77139908913628,29663.930327177048,0.22619343,2079933,313116.44444444444
0.005629158,1.75,74.97107646025727,40.547870030378846,-27.698184150341834,0.0065523796,0.0,11622,76.9090909090909,-137.45454545454547,27.113636363636363,0.0065523796,1.25,59.452129969621154,29780.737673044205,0.23536332,2089758,315019.63636363635
0.0053197215,1.7333333333333334,75.09113242983436,38.44874854457639,-28.672830843275072,0.006208073,0.0,11667,77.02222222222223,-142.26666666666668,26.977777777777778,0.006208073,1.2666666666666666,61.55125145542361,29897.552911281586,0.23129089,2099900,315483.02222222224
0.004747651,1.7380952380952381,75.36046143688579,38.993034070598426,-27.42556387303034,0.005182425,0.0,11709,77.30952380952381,-141.42857142857142,26.69047619047619,0.005182425,1.2619047619047619,61.00696592940157,30012.95250058174,0.23481141,2109777,316659.8095238095
0.0050270082,1.7954545454545454,74.70950377271917,40.73972998387414,-27.183592128945907,0.006309662,0.0,11753,76.61363636363636,-136.36363636363637,27.386363636363637,0.006309662,1.2045454545454546,59.26027001612585,30129.335921525955,0.23346768,2119877,313809.45454545453
0.00569767,1.8181818181818181,75.02061389231977,38.495422371557055,-28.556572384566845,0.0068198745,0.0,11797,76.97727272727273,-142.02272727272728,27.068181818181817,0.0068198745,1.1818181818181819,61.50457762844292,30248.171658039093,0.23428148,2129927,315298.9090909091
0.00558251,1.9772727272727273,74.64433123871818,39.98102373352381,-27.382114457845066,0.0066192555,0.0,11841,76.54545454545455,-137.9318181818182,27.454545454545453,0.0066192555,1.0227272727272727,60.01897626647621,30364.99976325035,0.23948637,2139886,313530.1818181818
0.005764042,1.7333333333333334,75.05753283663252,37.04307732672902,-29.46393896388559,0.0069033224,0.0,11886,77.0,-145.46666666666667,27.022222222222222,0.0069033224,1.2666666666666666,62.95692267327097,30485.23839187622,0.23639211,2149868,315392.0
0.0051813475,1.7777777777777777,75.11229549945236,39.56177188408253,-27.892523911084567,0.0058567245,0.0,11931,77.04444444444445,-139.86666666666667,26.955555555555556,0.0058567245,1.2222222222222223,60.438228115917454,30602.296010255814,0.24049945,2159917,315574.0444444445
0.006431612,1.8837209302325582,74.29387650408758,40.37147893372324,-26.923160611549278,0.006916221,0.0,11974,76.18604651162791,-136.46511627906978,27.837209302325583,0.006916221,1.1162790697674418,59.62852106627676,30717.24293923378,0.24390726,2169864,312058.0465116279
0.005501999,1.627906976744186,75.40295996173917,37.23578113804919,-29.078968866000455,0.005898465,0.0,12017,77.37209302325581,-145.88372093023256,26.651162790697676,0.005898465,1.372093023255814,62.76421886195084,30833.204251766205,0.22896895,2179867,316916.0930232558
0.0055234963,1.4222222222222223,75.4367299187819,39.04557067002362,-28.688871759401987,0.0063532656,0.0,12062,77.42222222222222,-141.8,26.622222222222224,0.0063532656,1.5777777777777777,60.95442932997635,30952.940796136856,0.23279871,2189929,317121.4222222222
