TimestepsSoFar,TimeElapsed,meankl,Fce,TtR,entropy,MtR,EpisodesSoFar,surrgain,AttNC,entloss,AttC,optimgain
2299766,7108.046101093292,0.0063715666,0.1486,37.15,-0.019431114,20.877066948998475,10439,0.0056607896,1.0,0.0,0.0,0.0056607896
2309777,7138.868990659714,0.0052636163,0.1389977827050998,34.21951219512195,-0.015298843,19.40868493897901,10480,0.0052666017,0.975609756097561,0.0,0.024390243902439025,0.0052666017
2319780,7169.854417324066,0.004447374,0.13902439024390245,34.75609756097561,-0.028808791,19.78993393546751,10521,0.0035465541,0.975609756097561,0.0,0.024390243902439025,0.0035465541
2329856,7199.799741983414,0.006164355,0.13926739926739923,34.07142857142857,-0.050423123,19.700301142355286,10563,0.0049577677,0.9523809523809523,0.0,0.047619047619047616,0.0049577677
2339876,7231.095303058624,0.0043851854,0.13793483709273183,33.904761904761905,-0.056539323,19.379295835295675,10605,0.0033887925,0.9523809523809523,0.0,0.047619047619047616,0.0033887925
2349879,7261.497129201889,0.0069330223,0.13125581395348843,32.81395348837209,-0.091628775,18.781687623958735,10648,0.0059037134,0.9302325581395349,0.0,0.06976744186046512,0.0059037134
2359880,7292.299792289734,0.0053956513,0.13980487804878053,34.951219512195124,-0.074249186,19.964932792669476,10689,0.0033875594,0.975609756097561,0.0,0.024390243902439025,0.0033875594
2369912,7323.291536569595,0.004447616,0.13735791090629798,33.666666666666664,-0.08110717,19.0205715318007,10731,0.0038031188,0.9523809523809523,0.0,0.047619047619047616,0.0038031188
2379912,7353.889504432678,0.006580777,0.1431,35.775,-0.056524567,20.313761577414702,10771,0.0065068733,1.0,0.0,0.0,0.0065068733
2389941,7384.6514728069305,0.005982306,0.14004709840201854,34.26829268292683,-0.03795956,19.730662052583952,10812,0.005784492,0.975609756097561,0.0,0.024390243902439025,0.005784492
2399952,7414.891897201538,0.007501993,0.13782705099778272,33.926829268292686,-0.054218303,19.20051803902673,10853,0.0052448153,0.975609756097561,0.0,0.024390243902439025,0.0052448153
2409778,7445.641610860825,0.006349938,0.1458557984582837,34.926829268292686,-0.064849846,19.88433053859508,10894,0.0044974517,0.9512195121951219,0.0,0.04878048780487805,0.0044974517
2419765,7476.321851491928,0.0074650543,0.13487004219409277,33.675,-0.07049534,19.010696638351,10934,0.006184688,0.975,0.0,0.025,0.006184688
2429903,7507.35834145546,0.0068960534,0.14367162010435242,34.857142857142854,-0.0774308,19.84297573210993,10976,0.0060179993,0.9523809523809523,0.0,0.047619047619047616,0.0060179993
2439903,7538.139113664627,0.0057180733,0.13820000000000002,34.55,-0.06782388,19.43452349627817,11016,0.004793103,1.0,0.0,0.0,0.004793103
2449916,7568.86022901535,0.0071044946,0.14584615384615388,34.68292682926829,-0.056252856,19.638416195817676,11057,0.0059496965,0.975609756097561,0.0,0.024390243902439025,0.0059496965
2459983,7599.453966856003,0.0049232235,0.14250018201674552,34.292682926829265,-0.039381027,19.961508657887098,11098,0.004090901,0.975609756097561,0.0,0.024390243902439025,0.004090901
2469754,7630.320186376572,0.006986625,0.14767142857142854,36.1,-0.03128316,20.68805355757399,11138,0.0049838317,0.975,0.0,0.025,0.0049838317
2479755,7661.294762134552,0.006299118,0.13814634146341462,34.53658536585366,0.015547777,19.557530255860087,11179,0.0037302498,0.975609756097561,0.0,0.024390243902439025,0.0037302498
2489769,7691.545822143555,0.0056745447,0.1391868131868132,33.92857142857143,0.036990613,19.372010489309012,11221,0.0045928312,0.9523809523809523,0.0,0.047619047619047616,0.0045928312
2499769,7722.0950746536255,0.0064564957,0.146,36.5,0.023350716,20.752648166528836,11261,0.0043546236,1.0,0.0,0.0,0.0043546236
2509770,7752.467862129211,0.0073257554,0.13258536585365854,33.146341463414636,-0.0054789293,18.820958764925066,11302,0.0049249297,0.975609756097561,0.0,0.024390243902439025,0.0049249297
2519781,7782.986353158951,0.0064274305,0.13890022172949001,34.19512195121951,-0.008969264,19.420440127074894,11343,0.0056099915,0.975609756097561,0.0,0.024390243902439025,0.0056099915
2529789,7813.592040777206,0.007139747,0.13756462585034016,32.73809523809524,-0.045766797,18.347558036601157,11385,0.004353686,0.9523809523809523,0.0,0.047619047619047616,0.004353686
2539839,7844.404792070389,0.005501943,0.14110749774164408,32.666666666666664,-0.04752728,18.9607561540498,11427,0.0050768373,0.9523809523809523,0.0,0.047619047619047616,0.0050768373
2549840,7874.688577890396,0.0056808265,0.13560975609756099,33.90243902439025,-0.03657337,19.138023679329,11468,0.004270612,0.975609756097561,0.0,0.024390243902439025,0.004270612
2559840,7905.222952842712,0.008338013,0.14340000000000003,35.85,-0.06784581,20.320756258397104,11508,0.0053435275,1.0,0.0,0.0,0.0053435275
2569840,7936.196682929993,0.0050870725,0.13620000000000004,34.05,-0.06678919,19.389592890151103,11548,0.0043404517,1.0,0.0,0.0,0.0043404517
2579840,7966.420800924301,0.005706799,0.1416,35.4,-0.06008568,19.960263757384176,11588,0.0051224665,1.0,0.0,0.0,0.0051224665
2589840,7997.615885734558,0.0070439284,0.14570000000000002,36.425,-0.0501007,20.687798752885172,11628,0.00531819,1.0,0.0,0.0,0.00531819
2599867,8028.175444841385,0.009735924,0.14571273712737126,35.21951219512195,-0.05217696,19.810535716195623,11669,0.0049190177,0.975609756097561,0.0,0.024390243902439025,0.0049190177
2609926,8058.732065439224,0.0051906602,0.14218048070027575,33.80952380952381,-0.040327225,19.79606842086269,11711,0.004953261,0.9285714285714286,0.0,0.07142857142857142,0.004953261
2619926,8089.086084365845,0.0049957647,0.14410000000000003,36.025,-0.04002628,20.61570420575458,11751,0.0033167596,1.0,0.0,0.0,0.0033167596
2629926,8119.243349790573,0.006172578,0.14230000000000004,35.575,-0.057292968,20.328333619666104,11791,0.0041735647,1.0,0.0,0.0,0.0041735647
2639927,8149.84917140007,0.006648842,0.13463414634146342,33.65853658536585,-0.06792071,19.184292009355158,11832,0.0041794847,0.975609756097561,0.0,0.024390243902439025,0.0041794847
2649927,8180.074017286301,0.0064840135,0.14320000000000002,35.8,-0.06351469,20.116861819102745,11872,0.0038466004,1.0,0.0,0.0,0.0038466004
2659927,8210.554835557938,0.006420131,0.1435,35.875,-0.10653962,20.321164413228836,11912,0.0048279115,1.0,0.0,0.0,0.0048279115
2669941,8241.26233291626,0.0059319427,0.13473260073260074,32.38095238095238,-0.094017014,18.17657728089909,11954,0.0042744447,0.9523809523809523,0.0,0.047619047619047616,0.0042744447
2679942,8271.800355196,0.006697181,0.14029268292682934,35.073170731707314,-0.10129928,20.074051034213255,11995,0.0047339536,0.975609756097561,0.0,0.024390243902439025,0.0047339536
2689942,8302.203082323074,0.007050104,0.1407,35.175,-0.082481384,20.24422076568247,12035,0.0066694,1.0,0.0,0.0,0.0066694
2699942,8332.345351934433,0.006344426,0.14610000000000006,36.525,-0.08080322,21.00624523375161,12075,0.006256926,1.0,0.0,0.0,0.006256926
2709942,8363.51356124878,0.0075552696,0.14620000000000002,36.55,-0.063951105,20.91827135811434,12115,0.0068253158,1.0,0.0,0.0,0.0068253158
2719942,8394.200045347214,0.006672981,0.1441,36.025,-0.07182313,20.670359628928644,12155,0.006029922,1.0,0.0,0.0,0.006029922
2729944,8424.469196557999,0.0062276907,0.13523809523809527,33.80952380952381,-0.075581804,19.531831777055405,12197,0.007247301,0.9523809523809523,0.0,0.047619047619047616,0.007247301
2739945,8455.242058515549,0.0049442984,0.13599999999999998,34.0,-0.073693626,19.13430158760244,12238,0.0038895349,0.975609756097561,0.0,0.024390243902439025,0.0038895349
2749946,8485.091817855835,0.0063705323,0.14126829268292682,35.31707317073171,-0.074528806,20.18635260691182,12279,0.004693304,0.975609756097561,0.0,0.024390243902439025,0.004693304
2759947,8515.423592567444,0.006689952,0.13843902439024391,34.609756097560975,-0.07576469,19.496679667578377,12320,0.005102197,0.975609756097561,0.0,0.024390243902439025,0.005102197
2769947,8545.701981544495,0.007255412,0.13760000000000003,34.4,-0.062033057,19.854167919897172,12360,0.0064208345,1.0,0.0,0.0,0.0064208345
2779947,8576.252755403519,0.0076037855,0.1418,35.45,-0.059736524,19.780048416811443,12400,0.0062108766,1.0,0.0,0.0,0.0062108766
2789947,8605.990235090256,0.0070221587,0.14830000000000004,37.075,-0.048703678,21.266928682341046,12440,0.0042648194,1.0,0.0,0.0,0.0042648194
2799966,8635.79626584053,0.007078042,0.14043645699614896,34.21951219512195,-0.040229186,19.707025743112972,12481,0.0046458435,0.975609756097561,0.0,0.024390243902439025,0.0046458435
2809759,8666.295030117035,0.0063513243,0.13958837209302324,34.175,-0.026484739,19.376923804944234,12521,0.0050173197,0.975,0.0,0.025,0.0050173197
2819875,8696.648655891418,0.0077015096,0.1471050179593869,34.19047619047619,-0.040198814,19.481321881934896,12563,0.004654648,0.9523809523809523,0.0,0.047619047619047616,0.004654648
2829876,8726.66510629654,0.0053051626,0.1413658536585366,35.34146341463415,-0.025470749,19.950137583457895,12604,0.004522711,0.975609756097561,0.0,0.024390243902439025,0.004522711
2839775,8756.999389886856,0.007094064,0.14220727447998346,31.727272727272727,-0.022604689,17.92000838995493,12648,0.0057764426,0.8863636363636364,0.0,0.11363636363636363,0.0057764426
2849876,8787.196994781494,0.0061589126,0.14996655135188333,34.74418604651163,-0.024335844,20.05496607479523,12691,0.00500154,0.9302325581395349,0.0,0.06976744186046512,0.00500154
2859876,8817.479177713394,0.0073673935,0.1485,37.125,-0.025765192,21.041283716315327,12731,0.0053624213,1.0,0.0,0.0,0.0053624213
2869772,8848.139182806015,0.0067775156,0.14629799565322388,34.926829268292686,-0.022285735,20.121177429424073,12772,0.005241001,0.9512195121951219,0.0,0.04878048780487805,0.005241001
2879795,8878.06173157692,0.004751918,0.13894803817603396,33.292682926829265,-0.011135613,18.87787106902,12813,0.0039677434,0.975609756097561,0.0,0.024390243902439025,0.0039677434
2889863,8908.48264169693,0.0053757927,0.1380526841579473,32.15909090909091,-0.015108487,18.28041263760646,12857,0.0039755367,0.9090909090909091,0.0,0.09090909090909091,0.0039755367
2899901,8938.784214735031,0.0053911367,0.14610904071773637,34.095238095238095,-0.015621551,19.308901228804814,12899,0.003339038,0.9523809523809523,0.0,0.047619047619047616,0.003339038
2909841,8969.055144071579,0.0072055697,0.15227264301454974,32.62222222222222,-0.027875954,18.99490516860221,12944,0.005493296,0.8666666666666667,0.0,0.13333333333333333,0.005493296
2919910,8999.76772928238,0.005478422,0.13634353288987433,30.8,-0.029235018,17.560248290140123,12989,0.0040581827,0.8888888888888888,0.0,0.1111111111111111,0.0040581827
2929816,9029.684285402298,0.0056639253,0.15251127350036037,34.06976744186046,-0.026241522,19.655420416694096,13032,0.0060523734,0.9069767441860465,0.0,0.09302325581395349,0.0060523734
2939845,9059.285827875137,0.0060505006,0.14342463393626184,34.51162790697674,-0.06250147,19.569323905295743,13075,0.0037893509,0.9302325581395349,0.0,0.06976744186046512,0.0037893509
2949900,9089.18775844574,0.0078060715,0.1483279966268631,33.81395348837209,-0.088748656,19.352732947659906,13118,0.0055693304,0.9302325581395349,0.0,0.06976744186046512,0.0055693304
2959997,9118.820739269257,0.007767259,0.14499874277093286,35.63414634146341,-0.1042147,20.255507227634833,13159,0.0066257347,0.975609756097561,0.0,0.024390243902439025,0.0066257347
2969901,9148.787180423737,0.0065452377,0.14341748709555588,35.475,-0.07252248,20.076234514214804,13199,0.0053548263,0.95,0.0,0.05,0.0053548263
2979786,9178.989705562592,0.0059081255,0.14568120581565963,35.07142857142857,-0.08579276,20.31586213290701,13241,0.0046872003,0.9285714285714286,0.0,0.07142857142857142,0.0046872003
2989956,9208.559177398682,0.007906663,0.1453688488382366,34.904761904761905,-0.11045485,20.18453593634975,13283,0.005920616,0.9523809523809523,0.0,0.047619047619047616,0.005920616
2999956,9239.442247390747,0.0053330176,0.1398,34.95,-0.12323518,20.086261802394255,13323,0.0036286118,1.0,0.0,0.0,0.0036286118
3009843,9269.499907970428,0.005202818,0.15937269199241033,36.38095238095238,-0.12042256,21.15168427698216,13365,0.0050467025,0.9285714285714286,0.0,0.07142857142857142,0.0050467025
3019888,9299.05352640152,0.0077764,0.15031476473769606,36.906976744186046,-0.17021362,20.683243202472635,13408,0.0054683257,0.9302325581395349,0.0,0.06976744186046512,0.0054683257
3029888,9328.867796897888,0.007644751,0.13930000000000003,34.825,-0.14953615,19.616717498741068,13448,0.005705107,1.0,0.0,0.0,0.005705107
3039888,9358.28755235672,0.007527576,0.1531,38.275,-0.12839049,21.85566267932861,13488,0.0055496925,1.0,0.0,0.0,0.0055496925
3049972,9387.789012670517,0.006782539,0.14526591771534852,32.93181818181818,-0.12210089,18.798170290446585,13532,0.0051193484,0.9090909090909091,0.0,0.09090909090909091,0.0051193484
3059984,9417.118293762207,0.008347042,0.14966233766233766,36.38095238095238,-0.13770576,20.553644917708716,13574,0.005522703,0.9523809523809523,0.0,0.047619047619047616,0.005522703
3069807,9446.074882745743,0.0069626556,0.1682013064411413,32.86666666666667,-0.11941779,19.14609619966467,13619,0.005292073,0.8444444444444444,0.0,0.15555555555555556,0.005292073
3079869,9474.657477855682,0.006877391,0.14474509153254797,33.38095238095238,-0.107985556,19.031173961036142,13661,0.006564862,0.9523809523809523,0.0,0.047619047619047616,0.006564862
3089869,9503.90727853775,0.006920424,0.14230000000000004,35.575,-0.112808436,20.13787290730378,13701,0.00482483,1.0,0.0,0.0,0.00482483
3099876,9532.848396539688,0.0058298656,0.14865218590569354,34.44186046511628,-0.10784171,19.86289521275604,13744,0.004199445,0.8837209302325582,0.0,0.11627906976744186,0.004199445
3109931,9561.436008930206,0.0056415577,0.1397871396895787,34.34146341463415,-0.07974655,19.86690978971074,13785,0.0046433336,0.975609756097561,0.0,0.024390243902439025,0.0046433336
3119931,9590.525718688965,0.0070076203,0.14350000000000002,35.875,-0.07577797,20.464226887884447,13825,0.006718436,1.0,0.0,0.0,0.006718436
3129988,9619.37298154831,0.0060768966,0.14240920836269672,33.74418604651163,-0.07978027,19.176283054207783,13868,0.0044470252,0.9302325581395349,0.0,0.06976744186046512,0.0044470252
3139988,9648.32349729538,0.0056386455,0.14620000000000002,36.55,-0.078841,20.81476269344362,13908,0.0037423256,1.0,0.0,0.0,0.0037423256
3149945,9676.66114449501,0.007408772,0.14600241545893716,36.35,-0.09668331,20.65387263313277,13948,0.006440581,0.975,0.0,0.025,0.006440581
3159945,9705.367562532425,0.0053583975,0.14830000000000002,37.075,-0.10034203,21.62457037539628,13988,0.005089993,1.0,0.0,0.0,0.005089993
3169970,9734.406650066376,0.0066959886,0.14382212993602123,34.26190476190476,-0.08734221,19.601811794888906,14030,0.0054794005,0.9285714285714286,0.0,0.07142857142857142,0.0054794005
3179997,9763.399978399277,0.0067340904,0.14763866305329718,35.90243902439025,-0.08639548,20.323095974974795,14071,0.004404045,0.975609756097561,0.0,0.024390243902439025,0.004404045
3189998,9792.523091316223,0.0066081434,0.14165853658536584,35.41463414634146,-0.09289952,19.948622102584043,14112,0.0042400383,0.975609756097561,0.0,0.024390243902439025,0.0042400383
3199839,9820.88737654686,0.005953609,0.13787693953986094,33.95238095238095,-0.07649263,19.201589850368872,14154,0.0043191984,0.9285714285714286,0.0,0.07142857142857142,0.0043191984
3209840,9849.176966667175,0.009989734,0.14546341463414633,36.36585365853659,-0.10665802,20.49621296942038,14195,0.0046062157,0.975609756097561,0.0,0.024390243902439025,0.0046062157
3219841,9878.267240524292,0.0050340933,0.13404878048780489,33.51219512195122,-0.10596862,18.775934436029747,14236,0.0044056736,0.975609756097561,0.0,0.024390243902439025,0.0044056736
3229841,9906.246947050095,0.006752589,0.13270000000000004,33.175,-0.105350785,18.621582909882108,14276,0.005880992,1.0,0.0,0.0,0.005880992
3239841,9934.981593847275,0.0061948816,0.1429,35.725,-0.073933885,20.71880149239619,14316,0.0057838853,1.0,0.0,0.0,0.0057838853
3249841,9963.254901885986,0.0067838407,0.14650000000000002,36.625,-0.061210938,20.688203208096418,14356,0.005253761,1.0,0.0,0.0,0.005253761
3259866,9991.583874702454,0.0065402803,0.15424390243902436,37.46341463414634,-0.0725174,21.205788792318202,14397,0.0053860596,0.975609756097561,0.0,0.024390243902439025,0.0053860596
3269866,10020.193462133408,0.0062502115,0.13630000000000003,34.075,-0.0724984,19.497765973994085,14437,0.0043306192,1.0,0.0,0.0,0.0043306192
3279866,10048.458338975906,0.0063837413,0.14270000000000002,35.675,-0.062156677,20.176605661793936,14477,0.0053337254,1.0,0.0,0.0,0.0053337254
3289867,10077.417946338654,0.007237561,0.14019512195121953,35.048780487804876,-0.095608585,20.18683631753971,14518,0.0036533203,0.975609756097561,0.0,0.024390243902439025,0.0036533203
3299867,10105.431694030762,0.0071913977,0.15020000000000003,37.55,-0.090095505,21.499974411770253,14558,0.0059661926,1.0,0.0,0.0,0.0059661926
3309902,10134.11690211296,0.0065549193,0.14865505226480838,36.41463414634146,-0.083530426,20.950723313220195,14599,0.0042971894,0.975609756097561,0.0,0.024390243902439025,0.0042971894
3319962,10162.262383937836,0.008943985,0.14511341799032332,34.69767441860465,-0.1420366,19.678890521494342,14642,0.0060097333,0.9069767441860465,0.0,0.09302325581395349,0.0060097333
3329973,10190.89500951767,0.0072025894,0.14777827050997783,36.41463414634146,-0.144437,20.574186888996092,14683,0.0057343766,0.975609756097561,0.0,0.024390243902439025,0.0057343766
3339986,10219.900509595871,0.006365936,0.15748845407651055,34.65909090909091,-0.13996892,19.790328604862495,14727,0.0060182814,0.8863636363636364,0.0,0.11363636363636363,0.0060182814
3349805,10247.956052064896,0.008190652,0.14764217425086987,34.476190476190474,-0.13421632,19.81613990131867,14769,0.0032483102,0.9285714285714286,0.0,0.07142857142857142,0.0032483102
3359911,10277.150496006012,0.00771454,0.13817449217449215,32.31818181818182,-0.12141162,18.513004270189388,14813,0.004365314,0.9090909090909091,0.0,0.09090909090909091,0.004365314
3369911,10305.322657108307,0.0064469613,0.1404,35.1,-0.13302608,19.890081517976043,14853,0.004125127,1.0,0.0,0.0,0.004125127
3379911,10333.83167719841,0.0067206286,0.1459,36.475,-0.12250758,20.735738453778644,14893,0.0045290985,1.0,0.0,0.0,0.0045290985
3389911,10362.620531320572,0.008146125,0.1421,35.525,-0.13347685,20.251210919358588,14933,0.005087065,1.0,0.0,0.0,0.005087065
3399912,10391.215253591537,0.0064848494,0.13970731707317074,34.926829268292686,-0.13950844,19.717739905870918,14974,0.005474907,0.975609756097561,0.0,0.024390243902439025,0.005474907
3409912,10419.639266490936,0.006558606,0.1452,36.3,-0.14128946,20.691762184139886,15014,0.003908099,1.0,0.0,0.0,0.003908099
3419912,10448.379753351212,0.008829516,0.14100000000000004,35.25,-0.1694471,19.617879956942822,15054,0.005071,1.0,0.0,0.0,0.005071
3429912,10477.33995938301,0.008198269,0.1365,34.125,-0.18534246,19.15787547448773,15094,0.0056706774,1.0,0.0,0.0,0.0056706774
3439936,10505.529065847397,0.0069503356,0.1361863354037267,32.166666666666664,-0.19725074,18.129368506192833,15136,0.0035974807,0.9523809523809523,0.0,0.047619047619047616,0.0035974807
3449936,10534.086101293564,0.0058319718,0.1446,36.15,-0.19066052,20.98031068728374,15176,0.0039482955,1.0,0.0,0.0,0.0039482955
3459963,10561.70805644989,0.006946455,0.13588437217705515,32.5609756097561,-0.1810841,18.596342782608637,15217,0.004896514,0.975609756097561,0.0,0.024390243902439025,0.004896514
3469815,10589.782487630844,0.0071728546,0.1393943967788857,33.609756097560975,-0.16666397,19.215433480641593,15258,0.004797945,0.9512195121951219,0.0,0.04878048780487805,0.004797945
3479977,10618.428081035614,0.008377875,0.14603050532022493,34.95238095238095,-0.16535893,19.915074657850102,15300,0.006702516,0.9523809523809523,0.0,0.047619047619047616,0.006702516
3489977,10646.040982723236,0.0063732895,0.13710000000000003,34.275,-0.1430003,19.457749622463982,15340,0.0047626905,1.0,0.0,0.0,0.0047626905
3499978,10674.73311495781,0.0062601226,0.13287804878048787,33.21951219512195,-0.1441352,18.609832119481037,15381,0.0042393156,0.975609756097561,0.0,0.024390243902439025,0.0042393156
3509978,10702.63119006157,0.008391165,0.1349,33.725,-0.1183235,18.957527266801975,15421,0.0062382505,1.0,0.0,0.0,0.0062382505
3519978,10731.52571606636,0.006512317,0.13650000000000007,34.125,-0.12366466,19.392312099493004,15461,0.0033067123,1.0,0.0,0.0,0.0033067123
3529978,10760.231720924377,0.0075839264,0.13930000000000003,34.825,-0.11099513,19.692098010187934,15501,0.004134686,1.0,0.0,0.0,0.004134686
3539806,10789.198465108871,0.00858187,0.15102807179015187,35.390243902439025,-0.08849738,20.165252460654813,15542,0.004774409,0.9512195121951219,0.0,0.04878048780487805,0.004774409
3549806,10817.854771137238,0.006207077,0.14,35.0,-0.047376506,19.668268077794206,15582,0.0046870676,1.0,0.0,0.0,0.0046870676
3559934,10846.19351220131,0.008269318,0.13422272215973002,33.07142857142857,-0.027088854,18.79307674231858,15624,0.00734321,0.9523809523809523,0.0,0.047619047619047616,0.00734321
3569957,10874.885525226593,0.0065413527,0.15930801246900925,34.97727272727273,-0.032202963,19.965646996481258,15668,0.0044556856,0.8863636363636364,0.0,0.11363636363636363,0.0044556856
3579751,10903.393253087997,0.008417016,0.159087828639905,33.72727272727273,-0.025503889,19.776289818191646,15712,0.004065515,0.8181818181818182,0.0,0.18181818181818182,0.004065515
3589953,10932.699922084808,0.0076187006,0.1615701520846945,32.229166666666664,-0.026460633,18.845379835960376,15760,0.0054677855,0.7916666666666666,0.0,0.20833333333333334,0.0054677855
3599910,10960.865878105164,0.0064801546,0.151102024235247,34.604651162790695,-0.026400479,19.50293130715975,15803,0.0043121004,0.8837209302325582,0.0,0.11627906976744186,0.0043121004
3609846,10989.512870311737,0.0071039316,0.14667492401932708,34.06976744186046,-0.033491146,19.418843658866262,15846,0.003928036,0.9069767441860465,0.0,0.09302325581395349,0.003928036
3619787,11017.97170639038,0.008033327,0.15014665875998087,33.52272727272727,-0.031878706,19.370639857372243,15890,0.004449416,0.8863636363636364,0.0,0.11363636363636363,0.004449416
3629863,11046.055178403854,0.008263755,0.14924590804328292,35.30952380952381,-0.017181063,20.155098171266168,15932,0.0041516568,0.9523809523809523,0.0,0.047619047619047616,0.0041516568
3639900,11074.12057518959,0.006831537,0.1469822430977202,34.69767441860465,-0.03603681,19.603621371744232,15975,0.0046551707,0.9302325581395349,0.0,0.06976744186046512,0.0046551707
3649763,11102.145034074783,0.006782356,0.14574257204112406,33.81395348837209,-0.0483289,19.09319523652275,16018,0.00506875,0.8837209302325582,0.0,0.11627906976744186,0.00506875
3659895,11130.83236336708,0.0077346284,0.1426480114034907,33.06521739130435,0.0015782118,18.77682282914942,16064,0.0038083892,0.8695652173913043,0.0,0.13043478260869565,0.0038083892
3669761,11159.586081266403,0.007842914,0.14681230116648994,36.073170731707314,-0.019437496,20.4356897478703,16105,0.0034963142,0.9512195121951219,0.0,0.04878048780487805,0.0034963142
3679809,11188.394808292389,0.0073868013,0.1496991321178887,34.395348837209305,0.005957539,19.93740565030665,16148,0.003249591,0.9069767441860465,0.0,0.09302325581395349,0.003249591
3689883,11216.32295012474,0.007221457,0.1416829745596869,34.785714285714285,0.020459175,19.689273548120614,16190,0.00417742,0.9523809523809523,0.0,0.047619047619047616,0.00417742
3699807,11244.499752521515,0.008616956,0.1422170568014405,34.75609756097561,0.0060329437,19.613778429475428,16231,0.005947331,0.9512195121951219,0.0,0.04878048780487805,0.005947331
3709983,11272.893574476242,0.007591926,0.15253136233288908,37.07142857142857,0.040708393,20.998734370331334,16273,0.00473038,0.9523809523809523,0.0,0.047619047619047616,0.00473038
3719859,11301.29855465889,0.0075283186,0.1438048780487805,35.51219512195122,0.008262111,19.997024266725273,16314,0.003693521,0.9512195121951219,0.0,0.04878048780487805,0.003693521
3729859,11329.69580578804,0.006795495,0.14000000000000004,35.0,-0.018955555,19.756921527433242,16354,0.0026463962,1.0,0.0,0.0,0.0026463962
3739861,11357.439991474152,0.00750972,0.13733333333333336,34.333333333333336,-0.012440712,19.601773543031253,16396,0.0054234876,0.9523809523809523,0.0,0.047619047619047616,0.0054234876
3749861,11385.497062444687,0.007854568,0.1433,35.825,-0.0125451395,20.30925766671654,16436,0.004286484,1.0,0.0,0.0,0.004286484
3759888,11414.118865251541,0.007449787,0.1447118337850045,35.170731707317074,0.033853542,19.836806297709867,16477,0.0051701036,0.975609756097561,0.0,0.024390243902439025,0.0051701036
3769890,11441.761580944061,0.007852922,0.15933333333333333,33.904761904761905,0.053446013,19.488401590526045,16519,0.0049543455,0.9523809523809523,0.0,0.047619047619047616,0.0049543455
3779948,11470.247662305832,0.008064702,0.1423290043290043,33.785714285714285,0.05494904,19.28673479531313,16561,0.006206161,0.9523809523809523,0.0,0.047619047619047616,0.006206161
3789948,11497.472990751266,0.008017014,0.1499,37.475,0.08629495,21.115660024162914,16601,0.0046694633,1.0,0.0,0.0,0.0046694633
3799821,11526.036594629288,0.008175051,0.15282474226804124,36.57142857142857,0.06738017,20.745407697480136,16643,0.004376618,0.9285714285714286,0.0,0.07142857142857142,0.004376618
3809978,11553.751358032227,0.008103239,0.15477264915039526,36.23255813953488,0.05657415,20.549350210461707,16686,0.0043072365,0.9302325581395349,0.0,0.06976744186046512,0.0043072365
3819983,11582.023610115051,0.0056283143,0.14731707317073175,36.829268292682926,0.04621111,20.97858840954776,16727,0.003782196,0.975609756097561,0.0,0.024390243902439025,0.003782196
3829983,11609.980252742767,0.0061395885,0.15340000000000004,38.35,0.005926132,22.00722567235811,16767,0.0038124602,1.0,0.0,0.0,0.0038124602
3839914,11637.283684492111,0.0060685407,0.15883867403314916,39.5,0.015402237,22.608012205485117,16807,0.0045991912,0.975,0.0,0.025,0.0045991912
3849807,11665.36088848114,0.0061979936,0.15516026182280054,33.88636363636363,-0.026674056,19.828517108929173,16851,0.00390963,0.8863636363636364,0.0,0.11363636363636363,0.00390963
3859807,11693.407020568848,0.005410504,0.15060000000000004,37.65,-0.003924608,21.32281437449513,16891,0.0040821945,1.0,0.0,0.0,0.0040821945
3869822,11721.217143535614,0.0068877763,0.16078048780487808,39.048780487804876,-0.00681347,22.052084096587432,16932,0.003984332,0.975609756097561,0.0,0.024390243902439025,0.003984332
3879846,11749.18508195877,0.0069119544,0.15195710195276985,32.06122448979592,-0.007078908,18.3290209448279,16981,0.004427002,0.7959183673469388,0.0,0.20408163265306123,0.004427002
3889890,11777.379457473755,0.0073040174,0.1527799564270152,36.95238095238095,-0.021450326,21.11850108164887,17023,0.0048950627,0.9523809523809523,0.0,0.047619047619047616,0.0048950627
3899808,11805.324350595474,0.007733242,0.15171252167080562,36.80487804878049,-0.052600402,21.07900060882122,17064,0.0053256606,0.9512195121951219,0.0,0.04878048780487805,0.0053256606
3909757,11833.418680429459,0.0074156853,0.16371116120441248,38.142857142857146,-0.042425156,21.62022420694156,17106,0.004854077,0.9285714285714286,0.0,0.07142857142857142,0.004854077
3919822,11861.627613067627,0.007651455,0.1496001832970558,35.30232558139535,-0.066009894,19.914140753763963,17149,0.0042916,0.9302325581395349,0.0,0.06976744186046512,0.0042916
3929846,11889.21647977829,0.0058724764,0.14720082815734986,36.095238095238095,-0.059627637,20.651590539200463,17191,0.0026029448,0.9523809523809523,0.0,0.047619047619047616,0.0026029448
3939846,11917.61255288124,0.0070075165,0.1446,36.15,-0.036947086,20.57349779437058,17231,0.0036848923,1.0,0.0,0.0,0.0036848923
3949848,11945.193382501602,0.0074649816,0.15028571428571433,37.57142857142857,-0.052643254,21.265270556349844,17273,0.00557135,0.9523809523809523,0.0,0.047619047619047616,0.00557135
3959915,11973.33848118782,0.0051136445,0.1461034866844432,35.41860465116279,-0.05870975,19.946410878993174,17316,0.0035632,0.9302325581395349,0.0,0.06976744186046512,0.0035632
