surrgain,entloss,EpisodesSoFar,TtR,TimeElapsed,meankl,entropy,AttC,MtR,TimestepsSoFar,Fce,optimgain,AttNC
0.0028096084,0.0,8809,31.59090909090909,5872.624928951263,0.007921732,0.1963902,0.09090909090909091,17.87049143123211,1649791,0.1263636363636364,0.0028096084,0.9090909090909091
0.0028920043,0.0,8854,33.044444444444444,5905.828977108002,0.008745896,0.11306742,0.17777777777777778,19.165139867753453,1659863,0.1392432164717461,0.0028920043,0.8222222222222222
0.0035474747,0.0,8899,33.53333333333333,5938.951472759247,0.008111712,0.08485701,0.13333333333333333,19.200562316394112,1669983,0.1420870992778217,0.0035474747,0.8666666666666667
0.0022746646,0.0,8940,35.75609756097561,5970.364463567734,0.009233018,0.10031032,0.04878048780487805,20.515309622103516,1679873,0.14458255834356906,0.0022746646,0.9512195121951219
0.003218036,0.0,8982,35.476190476190474,6004.900480747223,0.007779377,0.10958795,0.047619047619047616,19.999494716425154,1689875,0.14190476190476192,0.003218036,0.9523809523809523
0.0047801095,0.0,9024,34.69047619047619,6035.350236654282,0.011806751,0.077281,0.07142857142857142,19.73138175814213,1699764,0.14033298574904418,0.0047801095,0.9285714285714286
0.0012217369,0.0,9070,34.41304347826087,6068.374503612518,0.0056966976,0.10210492,0.1956521739130435,19.765631362114647,1709985,0.1466228905846147,0.0012217369,0.8043478260869565
0.0031332916,0.0,9117,31.361702127659573,6100.81910276413,0.0065890993,0.107933275,0.2553191489361702,18.168870761506703,1719955,0.13940990803440612,0.0031332916,0.7446808510638298
0.004025858,0.0,9159,35.95238095238095,6132.002438545227,0.0064952117,0.14836821,0.09523809523809523,20.5867864674019,1729775,0.1493502122799782,0.004025858,0.9047619047619048
0.0030893341,0.0,9202,35.95348837209303,6166.592099428177,0.0077171433,0.19198567,0.06976744186046512,20.43565298600994,1739892,0.14661068648215964,0.0030893341,0.9302325581395349
0.0019253693,0.0,9247,33.13333333333333,6197.753776788712,0.0058752443,0.1993642,0.1111111111111111,18.598348174406723,1749935,0.13493789173789172,0.0019253693,0.8888888888888888
0.0025473596,0.0,9291,32.61363636363637,6229.907917976379,0.0055227666,0.22404307,0.11363636363636363,18.26724340240941,1759806,0.13525880143952432,0.0025473596,0.8863636363636364
0.0033878295,0.0,9335,32.86363636363637,6261.288176059723,0.009546034,0.18294315,0.09090909090909091,18.351743470708836,1769920,0.1333898443898444,0.0033878295,0.9090909090909091
0.0034828705,0.0,9376,33.24390243902439,6292.499092578888,0.0074113924,0.2376914,0.024390243902439025,18.548412230160707,1779921,0.13297560975609757,0.0034828705,0.975609756097561
