meankl,TimeElapsed,AttC,optimgain,EpisodesSoFar,entropy,surrgain,entloss,MtR,Tmc,Tmt,TtR,TimestepsSoFar,Tbt,AttNC,Ptt,MpbtN,MpbtA
0.0036536143,18412.516093730927,1.673913043478261,0.004338151,7351,0.27645892,0.004338151,0.0,-25.73126589121507,27.434782608695652,76.56521739130434,-126.71739130434783,1109836,313611.1304347826,1.326086956521739,74.66692708369386,55.11140446233083,44.88859553766918
0.0030960862,18529.981996536255,1.4166666666666667,0.0042476202,7399,0.25221768,0.0042476202,0.0,-25.660814794075126,27.9375,76.08333333333333,-122.625,1119946,311637.3333333333,1.5833333333333333,74.20150802284238,53.63387210248152,46.366127897518474
0.004208434,18644.893171787262,1.5106382978723405,0.004340625,7446,0.25600874,0.004340625,0.0,-26.034337253523663,27.872340425531913,76.12765957446808,-124.46808510638297,1129977,311818.89361702127,1.4893617021276595,74.25776144060441,54.43588532260201,45.56411467739799
0.004900412,18757.174492120743,1.3555555555555556,0.005669137,7491,0.26653862,0.005669137,0.0,-24.456210296759203,28.488888888888887,75.5111111111111,-118.33333333333333,1139887,309293.5111111111,1.6444444444444444,73.68083697572077,52.212287977023756,47.78771202297625
0.0040567536,18874.126232862473,1.8,0.0036454813,7536,0.260269,0.0036454813,0.0,-25.023214645194518,28.466666666666665,75.55555555555556,-122.26666666666667,1149966,309475.55555555556,1.2,73.70646467878966,53.897592304495454,46.10240769550455
0.0039353073,18992.79930114746,1.711111111111111,0.0038659673,7581,0.25161177,0.0038659673,0.0,-25.355485975681077,28.511111111111113,75.5111111111111,-124.6,1159769,309293.5111111111,1.288888888888889,73.66440075329398,55.08053656289227,44.91946343710773
0.0046975045,19109.041803359985,1.891304347826087,0.005702488,7627,0.26742637,0.005702488,0.0,-25.340793920941945,28.652173913043477,75.41304347826087,-123.32608695652173,1169840,308891.82608695654,1.108695652173913,73.54599801768308,54.46965117919508,45.5303488208049
0.0043962323,19223.03765130043,1.673913043478261,0.00512484,7673,0.2679645,0.00512484,0.0,-25.18704788898438,27.782608695652176,76.23913043478261,-121.5,1179923,312275.47826086957,1.326086956521739,74.34414055244322,53.01777423449562,46.982225765504374
0.004561104,19337.174299240112,1.7608695652173914,0.0050675343,7719,0.2780119,0.0050675343,0.0,-26.57189315627529,27.52173913043478,76.52173913043478,-129.1304347826087,1189981,313433.04347826086,1.2391304347826086,74.59681353135716,56.14694578415543,43.85305421584458
0.0059512258,19449.947740793228,1.8,0.0061702025,7764,0.25396672,0.0061702025,0.0,-26.183462909275857,28.355555555555554,75.66666666666667,-126.46666666666667,1199833,309930.6666666667,1.2,73.81042156033516,55.576926032830784,44.423073967169216
0.0045169494,19565.710005760193,1.872340425531915,0.00454445,7811,0.26579088,0.00454445,0.0,-26.39422913659244,26.829787234042552,77.17021276595744,-129.89361702127658,1209995,316089.1914893617,1.127659574468085,75.2314722862897,56.02180965672701,43.97819034327299
0.0050762063,19683.325279712677,1.826086956521739,0.0053762626,7857,0.2485045,0.0053762626,0.0,-26.638770611518,26.847826086956523,77.15217391304348,-131.2173913043478,1219820,316015.3043478261,1.173913043478261,75.21423830312973,56.62190949375054,43.37809050624944
0.004437186,19799.397904396057,1.7391304347826086,0.004860529,7903,0.25092626,0.004860529,0.0,-25.790435946926376,27.543478260869566,76.47826086956522,-125.67391304347827,1229811,313254.95652173914,1.2608695652173914,74.56979467005533,54.81353216292233,45.18646783707767
0.0046784887,19914.034249544144,1.4893617021276595,0.0050346674,7950,0.23282725,0.0050346674,0.0,-26.04274565176198,28.319148936170212,75.68085106382979,-123.51063829787235,1239992,309988.7659574468,1.5106382978723405,73.84038451642337,54.38406943106285,45.61593056893715
0.004715157,20030.878415584564,1.3191489361702127,0.0049541653,7997,0.2320668,0.0049541653,0.0,-25.175096737694204,28.19148936170213,75.82978723404256,-119.61702127659575,1249946,310598.8085106383,1.6808510638297873,73.96489084246971,52.5780119192158,47.4219880807842
0.0045696073,20145.42347741127,1.7608695652173914,0.0042572916,8043,0.2289931,0.0042572916,0.0,-25.197316056456756,27.82608695652174,76.19565217391305,-123.0,1259788,312097.39130434784,1.2391304347826086,74.30651943717487,53.780039829457316,46.21996017054267
0.005108427,20259.85654234886,1.6170212765957446,0.0048664995,8090,0.23103581,0.0048664995,0.0,-26.542371854466005,27.72340425531915,76.27659574468085,-130.53191489361703,1269931,312428.93617021275,1.3829787234042554,74.39344120500816,57.05212992651875,42.94787007348123
0.0043958984,20372.915803194046,1.3478260869565217,0.004426787,8136,0.23439303,0.004426787,0.0,-24.703453413415513,28.695652173913043,75.30434782608695,-119.08695652173913,1280000,308446.60869565216,1.6521739130434783,73.48648628139973,52.7072391559724,47.2927608440276
0.004349085,20488.53859949112,1.4444444444444444,0.004150624,8181,0.22577985,0.004150624,0.0,-25.63139784633274,28.022222222222222,76.0,-125.33333333333333,1289899,311296.0,1.5555555555555556,74.12418465528252,54.94534745189669,45.05465254810332
0.005688726,20602.836181640625,1.0222222222222221,0.0048483103,8226,0.22510242,0.0048483103,0.0,-25.893480906510284,28.2,75.82222222222222,-124.93333333333334,1299811,310567.8222222222,1.9777777777777779,73.95565279287496,54.85031953276494,45.149680467235044
0.004569991,20716.059592485428,1.1111111111111112,0.0045266687,8271,0.2289895,0.0045266687,0.0,-25.394931286916396,27.88888888888889,76.13333333333334,-124.13333333333334,1309935,311842.13333333336,1.8888888888888888,74.24814668667518,54.38480433811798,45.61519566188202
0.0037547827,20831.41503715515,1.0869565217391304,0.004360649,8317,0.22713974,0.004360649,0.0,-25.88146520811613,27.891304347826086,76.1086956521739,-124.23913043478261,1319996,311741.2173913043,1.9130434782608696,74.23996826034445,54.413744985827655,45.58625501417236
0.004333864,20947.944242715836,1.4,0.0044306586,8362,0.23448564,0.0044306586,0.0,-26.445370445547756,28.444444444444443,75.57777777777778,-127.0,1329870,309566.5777777778,1.6,73.7282864679133,55.98937374799085,44.01062625200915
0.0044341437,21062.26254439354,1.25,0.00463763,8406,0.24444705,0.00463763,0.0,-25.22515517963905,28.431818181818183,75.5909090909091,-122.52272727272727,1339896,309620.36363636365,1.75,73.73969675344762,53.98616764970138,46.01383235029862
0.004692476,21176.1170296669,1.4444444444444444,0.0044901553,8451,0.23389585,0.0044901553,0.0,-24.76569998941658,28.6,75.44444444444444,-122.53333333333333,1349878,309020.44444444444,1.5555555555555556,73.58998243339474,54.161006402870925,45.83899359712909
0.0038501904,21290.788816690445,1.2222222222222223,0.0046442435,8496,0.23782176,0.0046442435,0.0,-26.149847483547116,28.022222222222222,75.97777777777777,-126.2,1359801,311204.97777777776,1.7777777777777777,74.11557982117908,55.3137108364143,44.686289163585705
0.005452359,21405.464462280273,1.1304347826086956,0.0051392145,8542,0.254489,0.0051392145,0.0,-25.172830277011297,28.347826086956523,75.67391304347827,-122.34782608695652,1369850,309960.347826087,1.8695652173913044,73.8176628640745,53.8856023417554,46.11439765824461
0.0043894947,21517.258965730667,1.2444444444444445,0.0043975515,8587,0.24933156,0.0043975515,0.0,-24.591447348565517,27.711111111111112,76.33333333333333,-119.13333333333334,1379937,312661.3333333333,1.7555555555555555,74.4197801373421,52.073169885175965,47.926830114824035
0.0046528038,21632.17621564865,1.3333333333333333,0.0038338252,8632,0.23830052,0.0038338252,0.0,-25.22139884044139,29.444444444444443,74.62222222222222,-120.73333333333333,1389854,305652.6222222222,1.6666666666666667,72.80555383269606,53.860933656023654,46.139066343976324
0.0036536872,21747.51607990265,1.3777777777777778,0.0038425333,8677,0.24669674,0.0038425333,0.0,-24.436309695132305,27.977777777777778,76.02222222222223,-118.53333333333333,1399905,311387.02222222224,1.6222222222222222,74.15664077521556,51.878628701394874,48.121371298605105
0.005934689,21864.312587738037,1.565217391304348,0.005431344,8723,0.24220084,0.005431344,0.0,-25.201409159826866,27.5,76.5,-119.47826086956522,1409805,313344.0,1.434782608695652,74.60538456933469,52.042604681521205,47.95739531847878
0.0051895315,21982.596909046173,1.3829787234042554,0.005158021,8770,0.24353844,0.005158021,0.0,-24.999730225711144,28.53191489361702,75.53191489361703,-121.85106382978724,1419983,309378.72340425535,1.6170212765957446,73.65763709354421,53.72257017145837,46.27742982854163
0.004390566,22095.282883644104,1.1111111111111112,0.0042105266,8815,0.23468076,0.0042105266,0.0,-24.726622199829944,28.177777777777777,75.84444444444445,-120.86666666666666,1429865,310658.84444444446,1.8888888888888888,73.9782695315778,53.12331511100862,46.87668488899137
0.004118868,22212.163340091705,1.3111111111111111,0.003625293,8860,0.2406624,0.003625293,0.0,-25.51775044341396,28.57777777777778,75.46666666666667,-126.06666666666666,1439859,309111.4666666667,1.6888888888888889,73.60898895641749,55.58543669962747,44.41456330037253
0.007110582,22326.043666124344,1.0444444444444445,0.0062893108,8905,0.21961334,0.0062893108,0.0,-25.396407865002914,27.866666666666667,76.17777777777778,-123.66666666666667,1449843,312024.1777777778,1.9555555555555555,74.27544812772985,54.06019887060426,45.93980112939575
0.0048488267,22443.23874592781,1.0,0.0038958446,8950,0.21307044,0.0038958446,0.0,-24.799931810740105,29.244444444444444,74.75555555555556,-118.73333333333333,1459788,306198.7555555556,2.0,72.97131333536916,52.91453587255274,47.085464127447246
0.0045575304,22559.808903217316,1.3478260869565217,0.0044655763,8996,0.2135066,0.0044655763,0.0,-25.27484980731636,28.282608695652176,75.73913043478261,-120.78260869565217,1469865,310227.47826086957,1.6521739130434783,73.87981943585382,53.21047091256747,46.78952908743251
0.005697162,22672.916966676712,1.5,0.00515044,9042,0.19451705,0.00515044,0.0,-25.067859942872285,27.695652173913043,76.32608695652173,-122.54347826086956,1479920,312631.652173913,1.5,74.42958193620488,53.51793737850668,46.48206262149332
0.004911774,22788.779050588608,0.9782608695652174,0.005126353,9088,0.21307194,0.005126353,0.0,-25.068677861149116,27.41304347826087,76.58695652173913,-119.80434782608695,1489948,313700.17391304346,2.0217391304347827,74.68561070497674,52.13492589970188,47.86507410029812
0.0037753163,22902.674916744232,0.7777777777777778,0.0038076239,9133,0.2066461,0.0038076239,0.0,-25.623325922967084,28.244444444444444,75.82222222222222,-124.26666666666667,1499833,310567.8222222222,2.2222222222222223,73.92864108017832,54.66593001825112,45.334069981748875
0.0039022672,23018.93749690056,0.8913043478260869,0.0044760406,9179,0.21079494,0.0044760406,0.0,-26.344088034367665,28.41304347826087,75.6086956521739,-127.17391304347827,1509797,309693.2173913043,2.108695652173913,73.75751101472473,56.10123157109361,43.89876842890637
0.004397081,23135.882841348648,1.2391304347826086,0.0044675,9225,0.21103203,0.0044675,0.0,-25.17957361556173,28.565217391304348,75.43478260869566,-120.1304347826087,1519915,308980.8695652174,1.7608695652173914,73.60712856434905,53.12789908312505,46.87210091687494
0.0046947845,23249.37920665741,0.9777777777777777,0.0045076506,9270,0.20684336,0.0045076506,0.0,-25.5285396119549,27.844444444444445,76.17777777777778,-123.86666666666666,1529947,312024.1777777778,2.022222222222222,74.28938968894732,54.08122465883135,45.91877534116862
0.00569015,23362.770654678345,0.8222222222222222,0.005954848,9315,0.22397044,0.005954848,0.0,-25.674633033128067,27.977777777777778,76.04444444444445,-121.6,1539876,311478.0444444445,2.1777777777777776,74.1639443043674,53.328421317334296,46.671578682665704
0.0037987302,23479.35466361046,1.1304347826086956,0.0045094294,9361,0.22851446,0.0045094294,0.0,-25.16139832576496,27.804347826086957,76.19565217391305,-119.93478260869566,1549898,312097.39130434784,1.8695652173913044,74.32089649872103,52.446518651742146,47.55348134825785
0.005004574,23595.16468167305,1.3695652173913044,0.0045937328,9407,0.2291556,0.0045937328,0.0,-25.972300452017112,28.217391304347824,75.82608695652173,-124.17391304347827,1559932,310583.652173913,1.6304347826086956,73.94762101270939,54.554374412426945,45.44562558757307
0.0052888584,23709.29613828659,1.2826086956521738,0.005596113,9453,0.24500786,0.005596113,0.0,-25.48971806203377,27.565217391304348,76.47826086956522,-120.65217391304348,1569918,313254.95652173914,1.7173913043478262,74.55682096546036,52.570649988298676,47.429350011701324
0.0036229845,23826.898497581482,1.4042553191489362,0.0032075108,9500,0.22754873,0.0032075108,0.0,-26.508696733537843,27.0,77.02127659574468,-126.95744680851064,1579812,315479.1489361702,1.5957446808510638,75.0777711973415,54.91937458649823,45.08062541350175
0.005208235,23941.19419693947,1.2173913043478262,0.004370749,9546,0.21332482,0.004370749,0.0,-25.478421707256313,27.543478260869566,76.45652173913044,-123.0,1589925,313165.9130434783,1.7826086956521738,74.56359875630368,53.54185034114283,46.45814965885718
0.004250822,24059.682903766632,1.2391304347826086,0.0033213822,9592,0.22289424,0.0033213822,0.0,-24.821124282686732,27.717391304347824,76.32608695652173,-116.54347826086956,1599881,312631.652173913,1.7608695652173914,74.41416860754674,50.86658017687544,49.13341982312457
0.0052154376,24173.585410118103,0.8666666666666667,0.005113829,9637,0.23195937,0.005113829,0.0,-24.454278499102774,27.711111111111112,76.33333333333333,-116.66666666666667,1609815,312661.3333333333,2.1333333333333333,74.42162989155736,50.92178107557957,49.07821892442043
0.0056627635,24286.753786325455,0.8333333333333334,0.0043463884,9685,0.23303457,0.0043463884,0.0,-25.516105196651896,27.291666666666668,76.70833333333333,-121.5,1619949,314197.3333333333,2.1666666666666665,74.8019542256879,52.76928224104597,47.23071775895402
0.004714221,24402.970007896423,1.1304347826086956,0.0046285097,9731,0.22841461,0.0046285097,0.0,-25.004135586039137,27.891304347826086,76.1086956521739,-120.19565217391305,1629963,311741.2173913043,1.8695652173913044,74.24005085762627,52.57146527890197,47.42853472109805
0.004966785,24515.959030151367,1.4782608695652173,0.004153083,9777,0.21264711,0.004153083,0.0,-24.551632284625082,28.608695652173914,75.45652173913044,-116.21739130434783,1639926,309069.9130434783,1.5217391304347827,73.58726372925238,51.280458437068845,48.719541562931155
0.0044807117,24630.38389801979,0.8913043478260869,0.004451949,9823,0.22822656,0.004451949,0.0,-25.72659296785115,27.369565217391305,76.69565217391305,-123.1304347826087,1649823,314145.39130434784,2.108695652173913,74.74575028414465,53.443296520417235,46.55670347958276
0.0042319014,24742.666710615158,1.173913043478261,0.0041003646,9869,0.22010392,0.0041003646,0.0,-24.43316954685331,28.26086956521739,75.76086956521739,-119.41304347826087,1659999,310316.52173913043,1.826086956521739,73.8996357883914,52.494726309277596,47.505273690722404
0.0042707184,24856.8910241127,1.2222222222222223,0.00494655,9914,0.22980988,0.00494655,0.0,-24.95926050505454,27.6,76.42222222222222,-120.2,1669804,313025.4222222222,1.7777777777777777,74.51811355870247,52.44174796563165,47.558252034368344
0.0045695603,24971.748827934265,1.4782608695652173,0.0040678773,9960,0.20837943,0.0040678773,0.0,-24.84156304370006,27.891304347826086,76.15217391304348,-122.67391304347827,1679906,311919.3043478261,1.5217391304347827,74.25206994642124,53.633771686770714,46.36622831322928
0.0048345397,25083.712476491928,1.2826086956521738,0.005955311,10006,0.22730124,0.005955311,0.0,-25.74255651357618,27.043478260869566,76.95652173913044,-125.8695652173913,1689862,315213.9130434783,1.7173913043478262,75.0319057871934,54.47007137228939,45.52992862771061
0.004605805,25197.563778162003,1.6136363636363635,0.004234718,10050,0.21247998,0.004234718,0.0,-25.70414533285214,28.045454545454547,75.95454545454545,-126.54545454545455,1699742,311109.8181818182,1.3863636363636365,74.09397022138056,55.48381575452202,44.51618424547796
0.004409446,25312.639605998993,1.7391304347826086,0.0047169486,10096,0.20602047,0.0047169486,0.0,-25.157750012888172,27.82608695652174,76.19565217391305,-124.17391304347827,1709898,312097.39130434784,1.2608695652173914,74.30500799951749,54.29701912290231,45.70298087709769
0.00442047,25425.205610752106,1.3829787234042554,0.0047173197,10143,0.21861817,0.0047173197,0.0,-25.228579466358674,28.0,76.04255319148936,-121.53191489361703,1719978,311470.2978723404,1.6170212765957446,74.14999080897091,53.28148916219027,46.71851083780973
0.0058710994,25542.86936354637,1.6956521739130435,0.0053588687,10189,0.19251624,0.0053588687,0.0,-25.40025763603604,28.282608695652176,75.71739130434783,-124.69565217391305,1729799,310138.4347826087,1.3043478260869565,73.87017402583065,54.79595295070519,45.204047049294786
0.0048321756,25658.95024371147,1.288888888888889,0.0048869518,10234,0.21025224,0.0048869518,0.0,-24.63495213074361,29.177777777777777,74.88888888888889,-118.53333333333333,1739770,306744.8888888889,1.711111111111111,73.0543121076327,52.7653740210817,47.23462597891831
0.00428609,25774.753216266632,1.127659574468085,0.003858663,10281,0.19592875,0.003858663,0.0,-25.465163492314016,29.382978723404257,74.70212765957447,-123.70212765957447,1749990,305979.91489361704,1.872340425531915,72.86635358473328,55.2387145679121,44.7612854320879
0.0044621257,25891.723274469376,0.9777777777777777,0.005336012,10326,0.20382443,0.005336012,0.0,-25.900579658438765,28.4,75.6,-124.4,1759825,309657.6,2.022222222222222,73.76156093462743,54.850436231081666,45.14956376891832
0.005405712,26007.36537003517,0.7777777777777778,0.004750722,10371,0.20328942,0.004750722,0.0,-24.692096424289602,28.355555555555554,75.68888888888888,-119.86666666666666,1769796,310021.68888888886,2.2222222222222223,73.81776592193873,52.85617349975147,47.14382650024853
0.0041985363,26120.352414131165,1.0888888888888888,0.0045335055,10416,0.21603538,0.0045335055,0.0,-25.772231249441614,27.31111111111111,76.71111111111111,-126.8,1779834,314208.7111111111,1.9111111111111112,74.7863685667585,54.96520310888934,45.03479689111067
0.0038187138,26235.099824666977,1.2666666666666666,0.0039452496,10461,0.21542513,0.0039452496,0.0,-26.14048988157636,28.4,75.66666666666667,-128.66666666666666,1789994,309930.6666666667,1.7333333333333334,73.77814277347832,56.46740957186511,43.532590428134874
0.0053012264,26347.132738351822,1.302325581395349,0.005402828,10504,0.21037863,0.005402828,0.0,-27.457417853519086,27.13953488372093,76.90697674418605,-137.30232558139534,1799835,315010.9767441861,1.697674418604651,74.95335344530581,59.404651616309714,40.5953483836903
0.005188732,26463.124467134476,1.2222222222222223,0.00533812,10549,0.18534346,0.00533812,0.0,-26.65043398182385,27.533333333333335,76.5111111111111,-130.73333333333332,1809954,313389.5111111111,1.7777777777777777,74.58509637919849,56.80311988984376,43.19688011015626
0.00550066,26578.57226228714,0.9777777777777777,0.0051361714,10594,0.20400947,0.0051361714,0.0,-25.6185168479727,28.42222222222222,75.62222222222222,-124.66666666666667,1819950,309748.6222222222,2.022222222222222,73.7544280965383,54.940089964494504,45.059910035505474
0.0057493886,26691.030645132065,1.2666666666666666,0.0050868173,10639,0.18877761,0.0050868173,0.0,-25.992969628691444,27.244444444444444,76.75555555555556,-126.4,1829894,314390.7555555556,1.7333333333333334,74.84255738489954,54.86011119262802,45.139888807371975
0.0031656923,26808.248419046402,1.4666666666666666,0.0040793573,10684,0.20262377,0.0040793573,0.0,-24.944592864288136,29.644444444444446,74.42222222222222,-122.86666666666666,1839981,304833.4222222222,1.5333333333333334,72.61688298436508,55.05480548636017,44.94519451363982
0.0048347027,26923.938638210297,1.5,0.0042233085,10730,0.1796373,0.0042233085,0.0,-25.547521197096266,27.32608695652174,76.69565217391305,-123.52173913043478,1849826,314145.39130434784,1.5,74.77491610719208,53.684240107237706,46.3157598927623
0.0044108154,27041.535970926285,1.3695652173913044,0.003966766,10776,0.17935479,0.003966766,0.0,-25.171147496589807,28.5,75.54347826086956,-120.26086956521739,1859977,309426.0869565217,1.6304347826086956,73.68327395334977,53.06596581159079,46.93403418840917
0.005978176,27158.6381919384,1.3043478260869565,0.00474958,10822,0.20323206,0.00474958,0.0,-26.1256846812443,28.152173913043477,75.8695652173913,-124.5,1869900,310761.73913043475,1.6956521739130435,74.00204950234105,54.7417149532272,45.2582850467728
0.0050403024,27278.321526527405,1.565217391304348,0.004828088,10868,0.19214866,0.004828088,0.0,-26.38343447176338,28.847826086956523,75.17391304347827,-126.71739130434783,1879988,307912.347826087,1.434782608695652,73.34954619439456,56.24370391580432,43.75629608419568
0.0057192687,27393.952781915665,1.8181818181818181,0.005393743,10912,0.20175335,0.005393743,0.0,-24.77975184601884,28.65909090909091,75.36363636363636,-121.0909090909091,1889817,308689.45454545453,1.1818181818181819,73.52548175312744,53.629393190628235,46.370606809371765
0.006272897,27508.012989282608,1.7173913043478262,0.008242209,10958,0.21779959,0.008242209,0.0,-25.443257561600607,27.73913043478261,76.26086956521739,-123.1304347826087,1899855,312364.52173913043,1.2826086956521738,74.38216042394019,53.76540414048481,46.23459585951519
0.00439291,27624.842146635056,1.9782608695652173,0.0053251423,11004,0.22552249,0.0053251423,0.0,-25.670865128848995,27.97826086956522,76.02173913043478,-125.34782608695652,1909767,311385.04347826086,1.0217391304347827,74.15690518488263,54.86021026262528,45.13978973737472
0.0037142234,27741.658487081528,1.891304347826087,0.003806277,11050,0.21243747,0.003806277,0.0,-26.72161429744468,26.67391304347826,77.34782608695652,-134.2826086956522,1919792,316816.6956521739,1.108695652173913,75.38105011114867,57.70529569967362,42.2947043003264
0.0045736693,27853.590756177902,1.6888888888888889,0.0046276734,11095,0.21774493,0.0046276734,0.0,-25.376663299471844,28.57777777777778,75.46666666666667,-126.2,1929827,309111.4666666667,1.3111111111111111,73.60785900061188,55.7183178607099,44.28168213929012
0.0048782327,27965.99953699112,1.7173913043478262,0.005253058,11141,0.23264313,0.005253058,0.0,-26.118553936819353,27.82608695652174,76.19565217391305,-127.95652173913044,1939852,312097.39130434784,1.2826086956521738,74.30528657151565,55.90831644487695,44.09168355512303
0.0038207455,28080.02791261673,1.6444444444444444,0.0047921725,11186,0.22567633,0.0047921725,0.0,-25.17358489752619,27.57777777777778,76.42222222222222,-125.33333333333333,1949838,313025.4222222222,1.3555555555555556,74.5308630296343,54.64607752267006,45.35392247732991
0.004897637,28193.31462931633,1.826086956521739,0.0047743274,11232,0.21644792,0.0047743274,0.0,-26.185746901376977,27.5,76.52173913043478,-130.1086956521739,1959891,313433.04347826086,1.173913043478261,74.61023338237521,56.630600202055625,43.36939979794437
0.004578556,28309.54476261139,1.608695652173913,0.0051582744,11278,0.22973852,0.0051582744,0.0,-25.353796525108464,27.76086956521739,76.26086956521739,-124.1086956521739,1969875,312364.52173913043,1.391304347826087,74.36846374490904,54.24831789076559,45.75168210923442
0.004757853,28424.319558620453,1.6666666666666667,0.0046336553,11323,0.21966264,0.0046336553,0.0,-25.11045899277962,27.844444444444445,76.2,-125.33333333333333,1979787,312115.2,1.3333333333333333,74.2942553757564,54.73334508187267,45.26665491812731
0.00359218,28539.730575084686,1.1458333333333333,0.003991136,11371,0.2209334,0.003991136,0.0,-25.150128212527648,28.4375,75.60416666666667,-119.5625,1989963,309674.6666666667,1.8541666666666667,73.74202361532242,52.71213667287849,47.28786332712151
0.004704252,28655.29776573181,1.173913043478261,0.0041288044,11417,0.20114104,0.0041288044,0.0,-25.033756043869452,28.956521739130434,75.08695652173913,-121.69565217391305,1999997,307556.17391304346,1.826086956521739,73.25506230307222,53.90907098350472,46.09092901649527
0.004809545,28769.879518270493,0.6222222222222222,0.004302367,11462,0.22785892,0.004302367,0.0,-24.92758469800006,28.31111111111111,75.75555555555556,-118.93333333333334,2009879,310294.7555555556,2.3777777777777778,73.86696647111103,52.29749346971965,47.70250653028037
0.0055060517,28888.968791007996,1.0,0.0049796263,11508,0.23495063,0.0049796263,0.0,-25.074725906778607,28.065217391304348,75.95652173913044,-119.15217391304348,2019837,311117.9130434783,2.0,74.08413427474146,52.24627932974581,47.75372067025419
0.00554718,29002.906856536865,1.173913043478261,0.0044548237,11554,0.22252391,0.0044548237,0.0,-26.301584185745696,26.934782608695652,77.06521739130434,-127.5,2029942,315659.1304347826,1.826086956521739,75.13291763559967,55.1079701994035,44.8920298005965
0.004213691,29120.96871328354,0.717391304347826,0.00442838,11600,0.22597918,0.00442838,0.0,-25.118762529621137,28.217391304347824,75.78260869565217,-119.08695652173913,2039875,310405.5652173913,2.282608695652174,73.93554862732502,52.36849742619282,47.63150257380718
0.0041917665,29235.006108760834,1.065217391304348,0.0041551455,11646,0.23464492,0.0041551455,0.0,-25.482420170178433,28.17391304347826,75.82608695652173,-123.1304347826087,2049858,310583.652173913,1.934782608695652,73.97498252327084,54.052782406827625,45.947217593172375
0.0054462585,29347.470950603485,1.2340425531914894,0.005134676,11693,0.22405629,0.005134676,0.0,-24.162058004485385,28.425531914893618,75.59574468085107,-117.31914893617021,2059848,309640.170212766,1.7659574468085106,73.74611338776903,51.67257054142635,48.32742945857365
0.0048659015,29463.304480552673,1.5208333333333333,0.0041956156,11741,0.19804281,0.0041956156,0.0,-26.23147149502959,26.895833333333332,77.10416666666667,-127.1875,2069919,315818.6666666667,1.4791666666666667,75.16904170106163,54.95601403234895,45.04398596765103
0.0042710486,29579.47153544426,1.673913043478261,0.0048469775,11787,0.22852275,0.0048469775,0.0,-24.459895923927196,28.652173913043477,75.45652173913044,-119.28260869565217,2079972,309069.9130434783,1.326086956521739,73.55883320001604,52.66530516906929,47.33469483093071
0.00461317,29693.46296453476,1.4893617021276595,0.0047481423,11834,0.24115804,0.0047481423,0.0,-26.156142431160685,27.53191489361702,76.46808510638297,-127.27659574468085,2089812,313213.27659574465,1.5106382978723405,74.57609927976333,55.427837460820705,44.57216253917929
0.005640268,29808.998272180557,1.9166666666666667,0.0053090667,11882,0.22520833,0.0053090667,0.0,-25.711839215346487,27.520833333333332,76.47916666666667,-125.125,2099957,313258.6666666667,1.0833333333333333,74.58577514208092,54.478522835757865,45.52147716424215
0.0045365854,29928.471399784088,1.425531914893617,0.0044684643,11929,0.20669101,0.0044684643,0.0,-26.488900962424058,27.361702127659573,76.65957446808511,-128.61702127659575,2109953,313997.6170212766,1.574468085106383,74.74034670958068,55.811307906252566,44.18869209374743
0.0056940257,30045.42185664177,0.9347826086956522,0.005391227,11975,0.23254797,0.005391227,0.0,-24.445486114351308,28.73913043478261,75.26086956521739,-114.65217391304348,2119873,308268.52173913043,2.0652173913043477,73.44519679091077,50.795248391984614,49.204751608015386
0.0046993867,30163.59660577774,1.4583333333333333,0.0043794466,12023,0.21655859,0.0043794466,0.0,-26.276817569786076,28.104166666666668,75.89583333333333,-125.5625,2129817,310869.3333333333,1.5416666666666667,74.04085933052727,55.0523898694856,44.94761013051442
0.0057589556,30279.87647509575,1.3043478260869565,0.0074520875,12069,0.23810516,0.0074520875,0.0,-25.467388262101252,27.76086956521739,76.26086956521739,-122.73913043478261,2139833,312364.52173913043,1.6956521739130435,74.36893400172676,53.62501799287143,46.37498200712857
0.004975822,30393.620461702347,1.326086956521739,0.004096947,12115,0.21162507,0.004096947,0.0,-25.558340496398703,27.76086956521739,76.26086956521739,-124.5,2149899,312364.52173913043,1.673913043478261,74.36692119745301,54.36163541532079,45.638364584679195
0.004683378,30510.268042087555,1.8541666666666667,0.0043433704,12163,0.2000703,0.0043433704,0.0,-25.567278579934896,27.416666666666668,76.60416666666667,-124.625,2159852,313770.6666666667,1.1458333333333333,74.68995794030114,54.235619861213735,45.76438013878626
0.005024486,30628.751518011093,1.3191489361702127,0.0041859224,12210,0.20110786,0.0041859224,0.0,-25.11178463092845,27.76595744680851,76.25531914893617,-120.38297872340425,2169988,312341.78723404254,1.6808510638297873,74.36126955930472,52.50503620676185,47.494963793238135
0.0055922796,30747.189780712128,1.4666666666666666,0.0046126707,12255,0.20940442,0.0046126707,0.0,-24.436536109911387,28.711111111111112,75.33333333333333,-118.46666666666667,2179790,308565.3333333333,1.5333333333333334,73.48543756595114,52.505895314494225,47.494104685505775
0.0047904802,30863.996270895004,1.3777777777777778,0.0045219613,12300,0.20832537,0.0045219613,0.0,-25.82249505676617,28.066666666666666,75.97777777777777,-125.86666666666666,2189799,311204.97777777776,1.6222222222222222,74.08645830806599,55.16532115913629,44.834678840863724
0.0050866036,30981.360110759735,1.565217391304348,0.005320272,12346,0.20951705,0.005320272,0.0,-25.468146875208035,28.130434782608695,75.93478260869566,-123.97826086956522,2199864,311028.8695652174,1.434782608695652,74.03399569991849,54.47843120394254,45.521568796057466
