surrgain,entloss,Tbt,EpisodesSoFar,AttNC,MtR,entropy,Ptt,TimeElapsed,optimgain,Tmc,Tmt,AttC,MpbtA,meankl,MpbtN,TimestepsSoFar,TtR
0.0034900024,0.0,316974.54545454547,3216,1.6363636363636365,-28.313998847421804,0.32701412,75.4167244189442,7654.054791212082,0.0034900024,26.636363636363637,77.38636363636364,1.3636363636363635,38.59908657485297,0.0034198607,61.400913425147024,209944,-142.77272727272728
0.0048451703,0.0,317830.09523809527,3258,1.8333333333333333,-28.82926828990496,0.3636765,75.6266473923277,7768.325122594833,0.0048451703,26.404761904761905,77.5952380952381,1.1666666666666667,37.761179388343685,0.006702081,62.23882061165631,219821,-145.07142857142858
0.0029993367,0.0,316229.8181818182,3302,1.1363636363636365,-28.3827080078101,0.34639362,75.26202511477423,7882.812406539917,0.0029993367,26.795454545454547,77.20454545454545,1.8636363636363635,39.13953156351229,0.002595842,60.86046843648771,229926,-141.0681818181818
0.003854576,0.0,317394.4888888889,3347,1.3111111111111111,-28.718928445948894,0.35003605,75.54520384416138,8000.275331258774,0.003854576,26.488888888888887,77.4888888888889,1.6888888888888889,39.409666970897895,0.0039432594,60.590333029102105,239961,-141.06666666666666
0.0039937715,0.0,315677.76744186046,3390,1.302325581395349,-27.665243801161385,0.36781985,75.12115864605964,8113.280694246292,0.0039937715,26.953488372093023,77.06976744186046,1.697674418604651,40.007128917298225,0.0036622165,59.992871082701775,249818,-138.90697674418604
0.0036379632,0.0,318304.7111111111,3435,1.3333333333333333,-28.42223639785669,0.34022605,75.73435205333584,8226.676607131958,0.0036379632,26.288888888888888,77.71111111111111,1.6666666666666667,39.10194026659799,0.0041569364,60.898059733402015,259878,-142.4
0.0037912093,0.0,314833.45454545453,3479,1.2727272727272727,-28.748972949308744,0.32956725,74.92826151037976,8337.487564563751,0.0037912093,27.15909090909091,76.86363636363636,1.7272727272727273,38.57103235851715,0.0042374227,61.42896764148284,269784,-142.02272727272728
0.00442897,0.0,314390.7555555556,3524,1.0,-27.703780090264964,0.321046,74.82810122057542,8453.676229953766,0.00442897,27.266666666666666,76.75555555555556,2.0,40.948616011852394,0.005117218,59.05138398814759,279864,-136.13333333333333
0.005462447,0.0,312226.9090909091,3568,1.4772727272727273,-26.854380438283865,0.36441642,74.33378413899007,8565.535354852676,0.005462447,27.795454545454547,76.22727272727273,1.5227272727272727,42.025054833791344,0.0072704507,57.974945166208656,289944,-132.6818181818182
0.0039905882,0.0,318180.7659574468,3615,0.8085106382978723,-28.103205818299145,0.34112877,75.706775727023,8682.81632399559,0.0039905882,26.319148936170212,77.68085106382979,2.1914893617021276,40.660340871125776,0.0033397167,59.33965912887422,299817,-138.4468085106383
0.00400631,0.0,314299.73333333334,3660,1.2444444444444445,-27.299268860872157,0.32737312,74.82218139495048,8799.956417560577,0.00400631,27.266666666666666,76.73333333333333,1.7555555555555555,40.79888407262465,0.0068439944,59.201115927375334,309802,-136.46666666666667
