TtR,Tmt,Tbt,MpbtA,optimgain,entropy,surrgain,meankl,EpisodesSoFar,MtR,Ptt,MpbtN,entloss,Tmc,AttC,TimestepsSoFar,AttNC,TimeElapsed
-225.68965517241378,63.13793103448276,258612.9655172414,64.4465013882523,0.0013215811,0.24712753,0.0013215811,0.0076884874,8664,-14.102043475782533,61.46061212484204,35.55349861174768,0.0,41.8448275862069,7.655172413793103,1129916,2.3448275862068964,21085.874470233917
-172.66666666666666,59.65,244326.4,71.08002875634682,0.0018780078,0.25953585,0.0018780078,0.0095041245,8724,-11.378008998378446,58.155609176664335,28.919971243653183,0.0,45.36666666666667,5.533333333333333,1139887,4.466666666666667,21233.90718650818
-141.71875,57.171875,234176.0,75.14467677561339,0.0013066925,0.25255206,0.0013066925,0.009348201,8788,-10.108449226629583,55.77285368476915,24.855323224386606,0.0,47.9375,3.953125,1149934,6.046875,21390.405026435852
-162.45901639344262,59.442622950819676,243476.9836065574,72.82792818739559,0.0020286127,0.23421328,0.0020286127,0.009257318,8849,-10.833087988385707,57.94802537083473,27.172071812604393,0.0,45.60655737704918,5.819672131147541,1159850,4.180327868852459,21537.45462656021
-148.78787878787878,56.96969696969697,233347.87878787878,73.82371004406426,0.0011284448,0.21427622,0.0011284448,0.0077934475,8915,-10.786959453038541,55.58352220110868,26.176289955935754,0.0,48.13636363636363,4.2727272727272725,1169928,5.7272727272727275,21693.864916563034
-137.23076923076923,56.4,231014.4,75.60584217710293,0.0026376501,0.2476322,0.0026376501,0.009882984,8980,-9.975911819452843,55.0445858781489,24.394157822897096,0.0,48.707692307692305,3.8923076923076922,1179936,6.107692307692307,21852.096790075302
-144.0,57.53846153846154,235677.53846153847,74.98528208242678,0.002413545,0.22857428,0.002413545,0.009675395,9045,-10.163691819087513,56.14963021469874,25.014717917573165,0.0,47.50769230769231,5.4,1189999,4.6,22001.105602502823
-127.38461538461539,56.753846153846155,232463.75384615385,77.47149056825229,0.0015313318,0.22538863,0.0015313318,0.008182761,9110,-9.18888328019812,55.35597740957001,22.528509431747732,0.0,48.4,4.953846153846154,1199904,5.046153846153846,22149.695423603058
-138.125,57.359375,234944.0,75.95082075429532,0.0016126322,0.260285,0.0016126322,0.010358459,9174,-9.741788314093025,55.91278482721868,24.049179245704693,0.0,47.828125,4.40625,1209931,5.59375,22298.99263691902
-181.63934426229508,61.21311475409836,250728.9180327869,70.57601853454918,0.002117823,0.2017373,0.002117823,0.009648922,9235,-11.921293952741044,59.64172971441524,29.423981465450844,0.0,43.78688524590164,6.557377049180328,1219841,3.442622950819672,22445.91072702408
-135.23076923076923,56.98461538461538,233408.9846153846,76.17343512272964,0.0015204638,0.21946645,0.0015204638,0.007860283,9300,-9.865550356098533,55.57417325941127,23.826564877270364,0.0,48.16923076923077,3.707692307692308,1229883,6.292307692307692,22599.719229221344
-147.96875,57.109375,233920.0,74.11141705148647,0.0019077479,0.23718527,0.0019077479,0.010004372,9364,-10.46407449558713,55.72174390304069,25.888582948513523,0.0,47.984375,4.375,1239891,5.625,22753.062403917313
-148.0,58.76923076923077,240718.76923076922,74.80406629515271,0.0009716012,0.21028931,0.0009716012,0.0069410615,9429,-10.372993861486096,57.29212937211598,25.195933704847295,0.0,46.323076923076925,5.4,1249943,4.6,22904.22791337967
-148.73015873015873,57.07936507936508,233797.07936507938,74.00980006503305,0.00083472964,0.17239937,0.00083472964,0.0076642637,9492,-10.16432172099903,55.6915014735201,25.990199934966977,0.0,48.01587301587302,5.873015873015873,1259959,4.126984126984127,23052.989050626755
-137.07692307692307,56.15384615384615,230006.15384615384,75.5119065094803,0.0006714946,0.19763342,0.0006714946,0.0075541046,9557,-10.01905723655103,54.73712356423788,24.48809349051969,0.0,49.10769230769231,3.707692307692308,1269881,6.292307692307692,23214.162621736526
-136.92307692307693,56.41538461538462,231077.4153846154,75.69374916799417,0.0020972553,0.21774049,0.0020972553,0.009807933,9622,-9.999626760261508,55.03038780846688,24.306250832005823,0.0,48.753846153846155,2.476923076923077,1279914,7.523076923076923,23375.628375291824
-137.69230769230768,55.98461538461538,229312.9846153846,75.39148463576754,0.0010407541,0.23448995,0.0010407541,0.008107912,9687,-10.021123128518305,54.60597159311529,24.608515364232485,0.0,49.215384615384615,3.723076923076923,1289908,6.276923076923077,23532.90372824669
-154.44444444444446,57.65079365079365,236137.6507936508,73.33388207290878,0.0014431414,0.16799094,0.0014431414,0.008581029,9750,-10.438977321313414,56.19309310200661,26.66611792709123,0.0,47.523809523809526,5.9523809523809526,1299912,4.0476190476190474,23683.101410150528
-136.21212121212122,55.84848484848485,228755.39393939395,75.55980135863662,0.001382764,0.2276414,0.001382764,0.009551447,9816,-10.03186316016678,54.4786838337617,24.44019864136337,0.0,49.34848484848485,3.090909090909091,1309984,6.909090909090909,23841.461881160736
-135.53846153846155,55.215384615384615,226162.21538461538,75.36413763794553,0.0013418787,0.25860927,0.0013418787,0.00919628,9881,-9.795961538553902,53.84262442232596,24.635862362054464,0.0,50.06153846153846,3.953846153846154,1319890,6.046153846153846,23999.608478307724
-177.16666666666666,60.4,247398.4,70.87029258279694,0.0012707696,0.14805204,0.0012707696,0.008254786,9941,-11.594141312836415,58.87451007717911,29.129707417203065,0.0,44.6,7.083333333333333,1329855,2.9166666666666665,24142.787962913513
-128.30769230769232,56.58461538461538,231770.5846153846,77.21758721187918,0.0010108344,0.2608947,0.0010108344,0.009680905,10006,-9.241734559670151,55.21758295541977,22.78241278812084,0.0,48.52307692307692,4.123076923076923,1339912,5.876923076923077,24297.764707565308
-209.8360655737705,61.49180327868852,251870.4262295082,66.25739699334814,0.0010114118,0.14272435,0.0010114118,0.008015355,10067,-13.45125640490874,59.909089557646304,33.742603006651876,0.0,43.49180327868852,7.885245901639344,1349916,2.1147540983606556,24443.164919137955
-138.88888888888889,58.12698412698413,238088.12698412698,76.07750855132483,0.001247758,0.19558367,0.001247758,0.00968048,10130,-9.811953978583817,56.69007444834229,23.922491448675164,0.0,46.95238095238095,4.873015873015873,1359929,5.126984126984127,24595.521543979645
-151.7741935483871,58.016129032258064,237634.06451612903,73.8890406028647,0.00091680087,0.20212807,0.00091680087,0.008497459,10192,-10.658515840719229,56.567453546683176,26.110959397135318,0.0,47.096774193548384,4.17741935483871,1369861,5.82258064516129,24748.892870664597
-140.9375,57.609375,235968.0,75.62373292094003,0.00092860655,0.20815766,0.00092860655,0.0074045802,10256,-9.887384714904858,56.17088250089522,24.37626707905999,0.0,47.53125,4.171875,1379917,5.828125,24899.455171585083
-145.46875,57.828125,236864.0,74.79325790410547,0.0010754642,0.199584,0.0010754642,0.007468354,10320,-10.328445555484844,56.39306964875759,25.20674209589451,0.0,47.28125,4.53125,1389859,5.46875,25049.60488963127
-141.53846153846155,57.93846153846154,237315.93846153846,75.56909820846496,0.001278552,0.18835229,0.001278552,0.007803108,10385,-10.016012059845586,56.475182472969465,24.430901791535,0.0,47.215384615384615,3.8153846153846156,1399864,6.184615384615385,25205.083916425705
-135.82089552238807,56.56716417910448,231699.10447761195,75.99182240725365,0.0020082172,0.25523046,0.0020082172,0.010295056,10452,-9.937459404760187,55.19650012127644,24.008177592746375,0.0,48.55223880597015,2.5671641791044775,1409903,7.432835820895522,25366.26558470726
-154.375,58.609375,240064.0,73.71584232181436,0.0017101343,0.18961926,0.0017101343,0.008865414,10516,-10.57116830550903,57.16250848184378,26.28415767818564,0.0,46.4375,5.609375,1419985,4.390625,25516.178347826004
-136.92307692307693,56.76923076923077,232526.76923076922,75.90054136479992,0.0027231274,0.2542906,0.0027231274,0.011096516,10581,-9.905669391220467,55.392453475581924,24.0994586352001,0.0,48.33846153846154,3.9692307692307693,1429922,6.030769230769231,25672.0079331398
-196.89655172413794,61.310344827586206,251127.1724137931,68.01535375359316,0.002484198,0.16900648,0.002484198,0.010065139,10639,-12.612593026576247,59.71259190370364,31.98464624640685,0.0,43.724137931034484,7.4655172413793105,1439935,2.5344827586206895,25810.87096428871
-142.8125,58.203125,238400.0,75.4548120319706,0.0024146936,0.22450975,0.0024146936,0.0100567825,10703,-10.157688763573692,56.79315869315282,24.54518796802938,0.0,46.8125,4.90625,1449873,5.09375,25965.504964351654
-144.0625,57.75,236544.0,75.05661058816813,0.0014998278,0.2028745,0.0014998278,0.008803076,10767,-10.11769965784487,56.3352102599653,24.943389411831838,0.0,47.328125,5.609375,1459896,4.390625,26117.491781949997
-133.4848484848485,55.15151515151515,225900.60606060605,75.78055038315486,0.0021588306,0.23376724,0.0021588306,0.009933212,10833,-9.669680096515819,53.77742637554943,24.219449616845136,0.0,50.13636363636363,4.106060606060606,1469925,5.893939393939394,26277.8634455204
-135.78125,56.328125,230720.0,75.82407485422873,0.0019690783,0.23228766,0.0019690783,0.0104261385,10897,-9.618129431157362,54.966791488380494,24.175925145771274,0.0,48.796875,5.765625,1479978,4.234375,26427.79320716858
-190.79365079365078,59.523809523809526,243809.52380952382,68.14519943415041,0.0015635343,0.1627956,0.0015635343,0.008769476,10960,-12.26254492105913,58.03758006404111,31.85480056584958,0.0,45.492063492063494,8.555555555555555,1489830,1.4444444444444444,26577.74096441269
-142.42424242424244,57.28787878787879,234651.15151515152,75.05980764395842,0.0015907956,0.19972016,0.0015907956,0.008697729,11026,-10.114815365754888,55.878197687077794,24.94019235604155,0.0,47.833333333333336,5.075757575757576,1499925,4.924242424242424,26732.18230032921
-151.09375,58.046875,237760.0,74.07747968570067,0.0020595642,0.21084344,0.0020595642,0.008759266,11090,-10.672473887507953,56.62299107773478,25.922520314299337,0.0,47.015625,3.921875,1509864,6.078125,26888.687667131424
-133.03030303030303,56.22727272727273,230306.9090909091,76.39544023690605,0.0013272113,0.21891262,0.0013272113,0.008630735,11156,-9.690127814525287,54.84343548087051,23.604559763093945,0.0,48.95454545454545,2.5,1519891,7.5,27049.65708255768
-123.33333333333333,56.90909090909091,233099.63636363635,78.21948067442233,0.0021505435,0.23140168,0.0021505435,0.010609392,11222,-8.914640139847835,55.51820879766074,21.780519325577668,0.0,48.21212121212121,3.409090909090909,1529896,6.590909090909091,27207.86598467827
-134.3939393939394,57.196969696969695,234278.78787878787,76.498198134065,0.0016236099,0.21925357,0.0016236099,0.009631037,11288,-9.581133342174832,55.777299493474146,23.50180186593498,0.0,47.95454545454545,3.742424242424242,1539942,6.257575757575758,27365.08557510376
-140.9375,56.46875,231296.0,75.06945074429356,0.0019049582,0.23112102,0.0019049582,0.009090149,11352,-10.027218682145849,55.08612604255172,24.930549255706435,0.0,48.6875,3.765625,1549895,6.234375,27521.286019086838
-138.92307692307693,56.0,229376.0,75.15536027183728,0.0006888461,0.2141087,0.0006888461,0.008012785,11417,-9.909746592298022,54.637422655546146,24.84463972816273,0.0,49.16923076923077,3.707692307692308,1559836,6.292307692307692,27680.89689183235
-133.69230769230768,57.353846153846156,234921.35384615386,76.71684758521309,0.0012767721,0.19757538,0.0012767721,0.009132107,11482,-9.562201480138125,55.94678894993233,23.283152414786922,0.0,47.753846153846155,4.2,1569932,5.8,27834.583294153214
-136.96969696969697,56.333333333333336,230741.33333333334,75.68340699681112,0.0018996844,0.2287495,0.0018996844,0.009444105,11548,-9.916989937587559,54.9387115184012,24.316593003188856,0.0,48.86363636363637,3.3636363636363638,1579864,6.636363636363637,27994.18975496292
-153.75,59.078125,241984.0,74.05040519462719,0.0013418365,0.20886417,0.0013418365,0.008540694,11612,-10.533298741099637,57.618841574471354,25.949594805372836,0.0,45.9375,4.625,1589929,5.375,28146.172374248505
-150.92307692307693,56.38461538461539,230951.38461538462,73.27552490157669,0.0015816669,0.24647367,0.0015816669,0.010377344,11677,-10.840274995586594,55.00633959321727,26.724475098423344,0.0,48.76923076923077,2.7846153846153845,1599884,7.2153846153846155,28311.503633499146
-170.0,60.14754098360656,246364.32786885247,72.08060943936917,0.0013237619,0.253185,0.0013237619,0.009224433,11738,-11.230827391816609,58.61635791080499,27.919390560630823,0.0,44.885245901639344,4.934426229508197,1609895,5.065573770491803,28459.81407380104
-140.6153846153846,56.753846153846155,232463.75384615385,75.1665754820637,0.0015719672,0.21508713,0.0015719672,0.008338527,11803,-10.01582880628599,55.355552856830606,24.833424517936315,0.0,48.4,4.0,1619958,6.0,28614.019175052643
-150.15384615384616,57.15384615384615,234102.15384615384,73.76202883513645,0.001913277,0.2017594,0.001913277,0.009267744,11868,-10.4803970525478,55.772992061449834,26.237971164863534,0.0,47.92307692307692,4.4,1629924,5.6,28769.259719848633
-135.53846153846155,56.04615384615385,229565.04615384617,75.78181844659372,0.0016780818,0.23942539,0.0016780818,0.0086132,11933,-9.830527758048358,54.67300568447992,24.21818155340626,0.0,49.13846153846154,3.7846153846153845,1639862,6.2153846153846155,28932.60351037979
-172.41935483870967,58.903225806451616,241267.61290322582,70.86818869085332,0.001114591,0.16672693,0.001114591,0.0071502076,11995,-11.50169214684311,57.452249966888914,29.1318113091467,0.0,46.11290322580645,7.209677419354839,1649863,2.7903225806451615,29083.24468064308
-161.47540983606558,60.09836065573771,246162.88524590165,73.3050292504706,0.002107984,0.18486032,0.002107984,0.011446004,12056,-10.630779375929793,58.57913476219714,26.69497074952937,0.0,44.91803278688525,6.131147540983607,1659903,3.8688524590163933,29228.338675022125
-150.80645161290323,57.82258064516129,236841.29032258064,73.99998793878065,0.0009936276,0.17057417,0.0009936276,0.007901887,12118,-10.425963850960795,56.376164269442306,26.00001206121935,0.0,47.306451612903224,4.870967741935484,1669889,5.129032258064516,29380.72782421112
-157.5,57.65625,236160.0,72.62893665145606,0.003191195,0.20854193,0.003191195,0.008794913,12182,-11.522851929716067,56.25298024159885,27.371063348543952,0.0,47.40625,2.515625,1679881,7.484375,29542.23251771927
-144.46153846153845,57.23076923076923,234417.23076923078,74.74813972129722,0.0020130798,0.22876653,0.0020130798,0.010168038,12247,-10.547800554470129,55.821732311946064,25.251860278702793,0.0,47.89230769230769,2.6153846153846154,1689943,7.384615384615385,29705.731904268265
-132.30769230769232,56.04615384615385,229565.04615384617,76.42606979889115,0.002050571,0.24287927,0.002050571,0.010400706,12312,-9.634613639983458,54.666050779972366,23.573930201108862,0.0,49.15384615384615,4.923076923076923,1699996,5.076923076923077,29861.827100753784
-171.7741935483871,58.58064516129032,239946.32258064515,70.82441980286741,0.0012016138,0.2078166,0.0012016138,0.008114466,12374,-11.277715707752643,57.12499346494442,29.175580197132604,0.0,46.483870967741936,7.483870967741935,1709941,2.5161290322580645,30012.58589720726
-144.53125,56.015625,229440.0,74.14544449485003,0.00086878205,0.20787387,0.00086878205,0.008088102,12438,-10.139431698785613,54.64234112473688,25.854555505149943,0.0,49.171875,5.125,1719942,4.875,30171.491413593292
-128.92307692307693,56.43076923076923,231140.43076923076,77.25237904971922,0.0011352182,0.19411553,0.0011352182,0.0078032957,12503,-9.127646400781083,55.065453360945384,22.74762095028077,0.0,48.69230769230769,4.153846153846154,1729943,5.846153846153846,30328.050374746323
-137.72727272727272,56.74242424242424,232416.9696969697,75.7441080081616,0.0010477002,0.22536708,0.0010477002,0.010501253,12569,-10.046702295715683,55.37724090084582,24.25589199183837,0.0,48.34848484848485,2.257575757575758,1739909,7.742424242424242,30490.603663682938
-147.5,57.640625,236096.0,74.448418526778,0.0011693384,0.20786794,0.0011693384,0.008223814,12633,-10.373765169006841,56.20184235614296,25.551581473222033,0.0,47.5,4.828125,1749884,5.171875,30648.003326892853
-145.0,57.6875,236288.0,74.87355552219637,0.0012784521,0.1932998,0.0012784521,0.008438495,12697,-10.051015844307877,56.267376080952936,25.126444477803616,0.0,47.40625,5.53125,1759987,4.46875,30803.69641685486
-177.5,60.31666666666667,247057.06666666668,70.83281914936641,0.0017481052,0.18848069,0.0017481052,0.009679864,12757,-11.756528417794858,58.786011608371965,29.167180850633603,0.0,44.7,6.666666666666667,1769890,3.3333333333333335,30952.99533343315
-154.9206349206349,57.95238095238095,237372.95238095237,73.39553864806908,0.001224863,0.17870273,0.001224863,0.009028678,12820,-10.564839456030821,56.556879450551534,26.604461351930947,0.0,47.06349206349206,6.238095238095238,1779858,3.761904761904762,31106.353251457214
-145.53846153846155,57.04615384615385,233661.04615384617,74.45971555399414,0.0016623565,0.21084157,0.0016623565,0.00687401,12885,-10.438073980089092,55.624779877292504,25.54028444600586,0.0,48.12307692307692,3.8461538461538463,1789934,6.153846153846154,31264.14655661583
-152.22222222222223,57.04761904761905,233667.04761904763,73.50805577178315,0.0012908508,0.17273492,0.0012908508,0.002556255,12948,-10.301285872858381,55.62303474996574,26.49194422821687,0.0,48.12698412698413,6.396825396825397,1799970,3.6031746031746033,31415.524353981018
-145.07692307692307,57.276923076923076,234606.27692307692,74.69783196936207,0.0015879315,0.21692292,0.0015879315,0.011589427,13013,-10.345894391156193,55.88792169913876,25.30216803063791,0.0,47.8,4.492307692307692,1809986,5.507692307692308,31576.61103630066
-153.4375,58.5,239616.0,73.73507227280305,0.0012400128,0.15754499,0.0012400128,0.008091015,13077,-10.629727761096321,57.06680259582648,26.264927727196948,0.0,46.53125,6.0625,1819976,3.9375,31728.236974477768
-138.15384615384616,56.50769230769231,231455.5076923077,75.4016346930926,0.0022878894,0.22341418,0.0022878894,0.010283317,13142,-10.001031456177303,55.13115543208316,24.59836530690742,0.0,48.63076923076923,2.6,1829950,7.4,31890.94937467575
-150.31746031746033,57.714285714285715,236397.7142857143,73.98302254451582,0.0013741651,0.197679,0.0013741651,0.008081584,13205,-10.386328058867198,56.2835007389809,26.0169774554842,0.0,47.3968253968254,5.317460317460317,1839894,4.682539682539683,32044.83306479454
-140.6153846153846,55.56923076923077,227611.56923076924,74.63697752185483,0.001588761,0.20114578,0.001588761,0.009455929,13270,-10.236628305551303,54.237263054420644,25.363022478145183,0.0,49.58461538461538,3.3076923076923075,1849852,6.6923076923076925,32205.72713971138
-131.21212121212122,55.86363636363637,228817.45454545456,76.5495879906841,0.0017487982,0.2336918,0.0017487982,0.010502931,13336,-9.585880836989567,54.472155971437246,23.450412009315887,0.0,49.378787878787875,2.590909090909091,1859912,7.409090909090909,32368.187215566635
-159.20634920634922,58.65079365079365,240233.6507936508,72.97068138929622,0.0012524863,0.21371904,0.0012524863,0.008828655,13399,-10.790115449115168,57.192265053388134,27.02931861070377,0.0,46.41269841269841,6.666666666666667,1869983,3.3333333333333335,32518.641414403915
-156.82539682539684,57.095238095238095,233862.09523809524,72.55633513217589,0.0010877786,0.19467519,0.0010877786,0.008752887,13462,-10.681047785798715,55.698680874206374,27.443664867824122,0.0,48.01587301587302,6.523809523809524,1879917,3.4761904761904763,32675.863966703415
-156.66666666666666,57.20634920634921,234317.20634920636,72.62749127762591,0.0017161353,0.16768639,0.0017161353,0.0076826173,13525,-11.01347465496887,55.81209272554693,27.372508722374107,0.0,47.888888888888886,5.873015873015873,1889836,4.126984126984127,32832.03996348381
-141.6417910447761,55.74626865671642,228336.71641791044,74.55941479080906,0.0010371467,0.22148746,0.0010371467,0.007975973,13592,-10.394425687581661,54.37000702583435,25.440585209190946,0.0,49.47761194029851,3.4328358208955225,1899952,6.567164179104478,32995.152807712555
-155.24590163934425,58.114754098360656,238038.03278688525,73.43587137182435,0.0010777856,0.16137993,0.0010777856,0.008686577,13653,-10.52958608769899,56.666760650108344,26.564128628175634,0.0,46.98360655737705,6.327868852459017,1909942,3.6721311475409837,33142.179558992386
-143.69230769230768,55.41538461538462,226981.4153846154,74.11789084874212,0.0009950335,0.18430962,0.0009950335,0.0085974485,13718,-10.384872983157283,54.06179814579811,25.882109151257886,0.0,49.8,3.5846153846153848,1919904,6.415384615384616,33302.16359591484
-139.07692307692307,56.707692307692305,232274.70769230768,75.43860419144534,0.0016483484,0.20898436,0.0016483484,0.010183751,13783,-10.009099021984383,55.319206147109455,24.561395808554654,0.0,48.43076923076923,3.4615384615384617,1929981,6.538461538461538,33464.44349384308
-151.42857142857142,57.74603174603175,236527.74603174604,73.7803723948487,0.0011499411,0.18063699,0.0011499411,0.009216871,13846,-10.247185998368765,56.33038269300829,26.219627605151285,0.0,47.333333333333336,5.936507936507937,1939922,4.063492063492063,33617.01593899727
-155.16666666666666,58.5,239616.0,73.54103297822763,0.0009325296,0.14786501,0.0009325296,0.008037299,13906,-10.514266038910778,57.04490513582755,26.45896702177235,0.0,46.56666666666667,6.483333333333333,1949853,3.5166666666666666,33770.78425979614
-145.07692307692307,56.86153846153846,232904.86153846153,74.46219430144531,0.001197208,0.2142518,0.001197208,0.009103685,13971,-10.596399014682643,55.47317026063819,25.53780569855472,0.0,48.261538461538464,4.338461538461538,1959882,5.661538461538462,33934.468707323074
-163.5483870967742,59.096774193548384,242060.38709677418,72.43426867652347,0.001204508,0.18564072,0.001204508,0.009632724,14033,-10.921841130531016,57.63466289340437,27.565731323476548,0.0,45.91935483870968,7.032258064516129,1969969,2.967741935483871,34085.09771800041
-155.5737704918033,58.557377049180324,239851.0163934426,73.51332583999967,0.0018983234,0.18550512,0.0018983234,0.010136801,14094,-10.310303214533414,57.11123673865463,26.48667416000033,0.0,46.49180327868852,7.918032786885246,1979961,2.081967213114754,34236.28512477875
-162.53968253968253,57.17460317460318,234187.17460317462,71.55283661844062,0.0016472082,0.18539217,0.0016472082,0.009951381,14157,-11.143972235730528,55.78284359004818,28.447163381559417,0.0,47.92063492063492,7.111111111111111,1989923,2.888888888888889,34390.28463315964
-153.8709677419355,59.33870967741935,243051.35483870967,74.18476457917693,0.0018162732,0.18151075,0.0018162732,0.008695521,14219,-10.74255570865487,57.864178756912914,25.815235420823033,0.0,45.67741935483871,6.17741935483871,1999922,3.8225806451612905,34543.45875787735
-143.3846153846154,56.23076923076923,230321.23076923078,74.40631389868358,0.0019272708,0.21916625,0.0019272708,0.010326751,14284,-10.47208755376072,54.832603078609026,25.593686101316393,0.0,48.98461538461538,4.476923076923077,2009907,5.523076923076923,34704.811332941055
-142.5,56.390625,230976.0,74.73789410410421,0.0018728724,0.20672794,0.0018728724,0.009368446,14348,-10.009047704344846,55.02670026272183,25.262105895895786,0.0,48.734375,6.140625,2019936,3.859375,34858.60466480255
-142.30769230769232,56.261538461538464,230447.26153846155,74.68348838921145,0.0014178698,0.23532066,0.0014178698,0.011050094,14413,-10.32622522700748,54.869357949948814,25.31651161078853,0.0,48.93846153846154,4.6923076923076925,2029875,5.3076923076923075,35016.29514884949
-160.625,57.734375,236480.0,72.19229318144151,0.0009108052,0.24411531,0.0009108052,0.009956313,14477,-11.122886752269812,56.30364328849139,27.80770681855849,0.0,47.375,7.015625,2039917,2.984375,35169.600945949554
-255.6451612903226,63.11290322580645,258510.4516129032,59.79079835308621,0.0015167,0.22670417,0.0015167,0.008866907,14539,-15.695991853559727,61.4629287787262,40.209201646913776,0.0,41.82258064516129,9.17741935483871,2049929,0.8225806451612904,35322.78992462158
-165.0,57.725806451612904,236444.90322580645,71.34198050940302,0.00105982,0.17706338,0.00105982,0.008316356,14601,-11.334452376347881,56.27064054554866,28.65801949059698,0.0,47.435483870967744,6.532258064516129,2059848,3.467741935483871,35474.72581577301
-156.71875,57.828125,236864.0,72.98262788702763,0.002221909,0.21460286,0.002221909,0.010397285,14665,-11.365131605633634,56.39382526759091,27.017372112972385,0.0,47.28125,2.671875,2069890,7.328125,35637.54180121422
-156.4516129032258,58.516129032258064,239682.06451612903,73.29162095546978,0.0012781046,0.20241773,0.0012781046,0.008824671,14727,-10.848440333704051,57.048120647301204,26.70837904453021,0.0,46.58064516129032,5.806451612903226,2080000,4.193548387096774,35789.96407222748
-144.21875,56.796875,232640.0,74.54725749907594,0.0020213719,0.21026964,0.0020213719,0.009140139,14791,-10.331069931198678,55.38111359065674,25.452742500924103,0.0,48.390625,3.921875,2089942,6.078125,35948.199808597565
-142.46153846153845,56.93846153846154,233219.93846153846,75.01135990877657,0.0013960926,0.23219469,0.0013960926,0.008814527,14856,-10.159494840437441,55.53061681078638,24.98864009122345,0.0,48.215384615384615,4.461538461538462,2099966,5.538461538461538,36108.124364852905
-208.135593220339,61.83050847457627,253257.7627118644,66.35734178066622,0.0018710614,0.24938625,0.0018710614,0.010674455,14915,-13.379966148832914,60.23286400626132,33.64265821933376,0.0,43.152542372881356,7.389830508474576,2109889,2.610169491525424,36253.123990774155
-183.9344262295082,60.0655737704918,246028.59016393442,69.3608747466673,0.0015284275,0.20230296,0.0015284275,0.008299829,14976,-12.269205819972306,58.51817151929547,30.639125253332693,0.0,45.01639344262295,7.737704918032787,2119919,2.262295081967213,36397.55619812012
-160.46875,58.375,239104.0,72.56993882150563,0.0016878588,0.20058832,0.0016878588,0.008619867,15040,-11.3599723002946,56.94707790389762,27.430061178494363,0.0,46.65625,5.15625,2129953,4.84375,36552.539115190506
-154.6875,57.671875,236224.0,73.12811585157138,0.0020661915,0.23256835,0.0020661915,0.010226504,15104,-11.121595531561912,56.26948157102488,26.871884148428634,0.0,47.390625,3.421875,2139918,6.578125,36713.781475543976
-174.2622950819672,59.01639344262295,241731.1475409836,70.56522331007785,0.0008230566,0.1847902,0.0008230566,0.007597963,15165,-11.466316943737645,57.525825041306,29.434776689922135,0.0,46.0655737704918,7.622950819672131,2149862,2.377049180327869,36859.95358633995
-141.23076923076923,56.4,231014.4,74.86093436256601,0.0013043524,0.19950536,0.0013043524,0.008059706,15230,-10.039881655251538,55.02313177934482,25.139065637434022,0.0,48.753846153846155,4.492307692307692,2159899,5.507692307692308,37018.22705411911
-142.72727272727272,56.40909090909091,231051.63636363635,74.6588052120917,0.0013029785,0.21402177,0.0013029785,0.009988597,15296,-10.280834116192631,55.02510761244878,25.34119478790828,0.0,48.75757575757576,3.9393939393939394,2169960,6.0606060606060606,37179.36321759224
-148.28125,57.625,236032.0,74.23184431071691,0.0017458039,0.18855298,0.0017458039,0.008972573,15360,-10.379223683274295,56.2230657344291,25.768155689283077,0.0,47.4375,5.21875,2179893,4.78125,37334.76462960243
-153.33333333333334,58.0,237568.0,73.51273721892242,0.0019655118,0.20988442,0.0019655118,0.009331318,15423,-10.772743043599569,56.54821444925794,26.487262781077593,0.0,47.12698412698413,4.365079365079365,2189963,5.634920634920635,37490.59703326225
-169.50819672131146,58.52459016393443,239716.7213114754,71.09954943583975,0.0011494568,0.18654753,0.0011494568,0.007902895,15484,-11.506831519979809,57.061235532725455,28.90045056416024,0.0,46.557377049180324,6.163934426229508,2199969,3.8360655737704916,37643.154292821884
-157.21311475409837,57.73770491803279,236493.6393442623,72.83234204385373,0.002742284,0.20493531,0.002742284,0.011277338,15545,-10.731158532869896,56.31191205736861,27.16765795614626,0.0,47.36065573770492,6.065573770491803,2209838,3.9344262295081966,37798.10122919083
-176.61290322580646,58.854838709677416,241069.4193548387,70.20315340171001,0.0011736343,0.18240629,0.0011736343,0.0070369886,15607,-11.682231191061716,57.40480447796869,29.79684659828998,0.0,46.16129032258065,6.854838709677419,2219943,3.1451612903225805,37947.35937809944
-146.15384615384616,56.01538461538462,229439.0153846154,73.85249776713353,0.001459609,0.16673973,0.001459609,0.008534165,15672,-10.480809174495333,54.62083549132072,26.147502232866465,0.0,49.215384615384615,4.476923076923077,2229858,5.523076923076923,38108.39817118645
-137.87878787878788,56.28787878787879,230555.15151515152,75.50154618272413,0.0013957828,0.21336293,0.0013957828,0.009742495,15738,-9.966947327662986,54.91057998037707,24.4984538172759,0.0,48.878787878787875,2.484848484848485,2239923,7.515151515151516,38270.12046933174
-138.46153846153845,55.184615384615384,226036.1846153846,74.89678541564547,0.0014831874,0.17697978,0.0014831874,0.008137507,15803,-9.96407827887283,53.769200807350344,25.10321458435455,0.0,50.184615384615384,4.984615384615385,2249884,5.015384615384615,38431.12439036369
-135.75757575757575,55.56060606060606,227576.24242424243,75.51997960592152,0.0009588597,0.19205336,0.0009588597,0.009598504,15869,-9.83297745779544,54.193626864277135,24.480020394078483,0.0,49.666666666666664,3.5303030303030303,2259949,6.46969696969697,38593.102378606796
