TimeElapsed,meankl,surrgain,TimestepsSoFar,optimgain,entloss,EpisodesSoFar,TtR,MtR,entropy,AttNC,AttC,Fce
52626.58421421051,0.008933204,2.200819e-05,1679983,2.200819e-05,0.0,7309,2483.5,141.8577910142313,0.71557784,10.0,0.0,0.9933999999999997
52926.43835949898,0.010174863,0.000100771635,1689787,0.000100771635,0.0,7352,2245.813953488372,128.5076868673493,0.6179875,9.069767441860465,0.9302325581395349,0.923112199102407
53208.55136847496,0.008933102,9.569893e-06,1699787,9.569893e-06,0.0,7392,2487.5,142.17286105749434,0.7155776,10.0,0.0,0.9949999999999999
53502.1729786396,0.008933204,0.00017080309,1709803,0.00017080309,0.0,7434,2353.809523809524,134.58591921324467,0.8131715,9.523809523809524,0.47619047619047616,0.9565427059712771
53785.88635587692,0.008933196,1.4113579e-05,1719823,1.4113579e-05,0.0,7478,2219.090909090909,126.95215371749818,0.91076547,9.045454545454545,0.9545454545454546,0.9166536796536799
54077.636703014374,0.010174871,0.00024840832,1729905,0.00024840832,0.0,7524,2095.6521739130435,119.96778928142685,0.8131715,8.695652173913043,1.3043478260869565,0.8682235887845987
54370.04936885834,0.01017476,0.00040884048,1739761,0.00040884048,0.0,7569,2112.8888888888887,121.17970456607416,0.71557784,8.6,1.4,0.8697392694646424
54658.93792414665,0.010174781,0.00047319828,1749761,0.00047319828,0.0,7609,2472.75,141.27893790613794,0.6179875,10.0,0.0,0.9891
54958.44081234932,0.008933204,0.00019995445,1759792,0.00019995445,0.0,7650,2423.170731707317,138.64951524184843,0.71557784,9.707317073170731,0.2926829268292683,0.9823634933123526
55246.29748749733,0.010174751,0.00014292923,1769792,0.00014292923,0.0,7690,2471.0,141.15508687023205,0.6179875,10.0,0.0,0.9883999999999997
55541.84490132332,0.008933204,0.0002194824,1779792,0.0002194824,0.0,7730,2490.25,142.3378054930598,0.71557784,10.0,0.0,0.9960999999999999
55850.62936449051,0.010174781,0.00022029881,1789812,0.00022029881,0.0,7772,2356.904761904762,134.7727146196055,0.6179875,9.523809523809524,0.47619047619047616,0.9545512265512266
56145.20371866226,0.010174863,0.00028054116,1799812,0.00028054116,0.0,7812,2469.5,141.12636167383172,0.5204068,9.9,0.1,0.9878000000000002
56425.09687590599,0.008933196,0.00030140512,1809812,0.00030140512,0.0,7852,2496.0,142.6570865372158,0.6179875,10.0,0.0,0.9984
56694.19920182228,0.008933204,0.0005778024,1819883,0.0005778024,0.0,7893,2430.9756097560976,139.17768695826945,0.71557784,9.707317073170731,0.2926829268292683,0.9812449330127102
56980.6706469059,0.010174751,1.2745094e-05,1829918,1.2745094e-05,0.0,7938,2188.6666666666665,125.14685169992491,0.6179875,8.844444444444445,1.1555555555555554,0.8863064327485384
57270.056079149246,0.010174871,0.00014093357,1839921,0.00014093357,0.0,7979,2427.0731707317073,138.7450193561184,0.5204068,9.75609756097561,0.24390243902439024,0.9788617886178863
57544.08544063568,0.008933204,0.00013460623,1849921,0.00013460623,0.0,8019,2498.5,142.80660891308816,0.6179885,10.0,0.0,0.9994
57823.509387254715,0.01017476,0.00029479063,1859935,0.00029479063,0.0,8061,2371.904761904762,135.63494759028512,0.5204068,9.523809523809524,0.47619047619047616,0.9652925170068025
58115.05586528778,0.010174871,0.00027460555,1869935,0.00027460555,0.0,8101,2490.25,142.3304990637161,0.42281204,9.925,0.075,0.9960999999999997
58412.77415251732,0.008933196,0.00040316628,1879935,0.00040316628,0.0,8141,2499.0,142.82267200410934,0.5204068,10.0,0.0,0.9996
58688.95378661156,0.010174751,5.944557e-05,1889935,5.944557e-05,0.0,8181,2495.5,142.61043014856304,0.42281204,10.0,0.0,0.9982
59016.33499240875,0.008933204,0.00015953934,1899935,0.00015953934,0.0,8221,2497.0,142.71426751704976,0.52040666,10.0,0.0,0.9987999999999999
59308.46880483627,0.008933102,0.0002651789,1909935,0.0002651789,0.0,8261,2495.75,142.65268222028658,0.6179875,10.0,0.0,0.9982999999999999
59613.07987475395,0.010174781,0.00039076424,1919935,0.00039076424,0.0,8301,2489.25,142.2906078228921,0.52040666,10.0,0.0,0.9957000000000003
59915.47270607948,0.010174781,0.000627134,1929935,0.000627134,0.0,8341,2494.25,142.5651635919202,0.42281163,10.0,0.0,0.9976999999999998
60192.69029378891,0.008933204,0.0002269784,1939935,0.0002269784,0.0,8381,2498.75,142.8090298381765,0.52040666,10.0,0.0,0.9995
60479.25263953209,0.010174781,0.00010160498,1949938,0.00010160498,0.0,8422,2433.4146341463415,139.09750572870755,0.42281163,9.75609756097561,0.24390243902439024,0.9813983739837399
60744.26859307289,0.008933204,0.0001681818,1959938,0.0001681818,0.0,8462,2498.75,142.80573405879053,0.52040666,10.0,0.0,0.9994999999999999
61023.02416539192,0.008933204,0.00012675521,1969938,0.00012675521,0.0,8502,2492.25,142.44165771503103,0.6179875,10.0,0.0,0.9969000000000001
61275.68926310539,0.008933204,0.00012764442,1979941,0.00012764442,0.0,8543,2425.3658536585367,138.5966258029455,0.7155776,9.731707317073171,0.2682926829268293,0.9781788617886179
61548.58371043205,0.010174781,2.256546e-05,1989955,2.256546e-05,0.0,8585,2350.714285714286,134.40083992031526,0.6179874,9.523809523809524,0.47619047619047616,0.9453862433862431
61849.3117544651,0.010174871,8.667154e-05,1999955,8.667154e-05,0.0,8625,2485.0,142.0578800684018,0.52039534,10.0,0.0,0.994
62112.29076766968,0.010174863,7.063818e-05,2009958,7.063818e-05,0.0,8666,2434.6341463414633,139.15648020497727,0.42281157,9.75609756097561,0.24390243902439024,0.9818861788617889
62427.37439274788,0.010174751,0.0004452457,2019958,0.0004452457,0.0,8706,2498.0,142.79170803706182,0.32522276,10.0,0.0,0.9992000000000001
62691.924958229065,0.010174863,0.00028623498,2029958,0.00028623498,0.0,8746,2499.75,142.87068745179926,0.22763066,10.0,0.0,0.9998999999999999
62968.088306427,0.008933102,0.00010040262,2039958,0.00010040262,0.0,8786,2499.75,142.87057023505946,0.32522276,10.0,0.0,0.9998999999999999
63252.668241500854,0.008933204,0.0002699441,2049958,0.0002699441,0.0,8826,2499.75,142.85944767842315,0.42281157,10.0,0.0,0.9999
63532.03442668915,0.010174781,0.00014908714,2059958,0.00014908714,0.0,8866,2499.25,142.83300821976928,0.32522288,10.0,0.0,0.9997
63807.330842256546,0.008933204,0.00016023766,2069958,0.00016023766,0.0,8906,2499.0,142.81263676171778,0.42281157,10.0,0.0,0.9996
64117.42749238014,0.010174744,0.0005927703,2079963,0.0005927703,0.0,8947,2437.317073170732,139.31314113158868,0.32522288,9.75609756097561,0.24390243902439024,0.9797073170731707
64414.765098810196,0.008933204,0.00046805842,2089963,0.00046805842,0.0,8987,2499.5,142.84409358829726,0.42281157,10.0,0.0,0.9998000000000001
64697.48558831215,0.008933204,5.3161133e-05,2099963,5.3161133e-05,0.0,9027,2496.5,142.68636666313927,0.52039534,10.0,0.0,0.9986
64971.766320466995,0.008933196,0.00043463634,2109963,0.00043463634,0.0,9067,2493.75,142.51640534080374,0.6179874,10.0,0.0,0.9975000000000002
65246.40826964378,0.010174863,0.00092202134,2119963,0.00092202134,0.0,9107,2485.25,142.01716442819583,0.52039534,10.0,0.0,0.9940999999999998
65521.228991270065,0.010174863,0.00025887522,2129963,0.00025887522,0.0,9147,2497.0,142.68948773877278,0.42281148,10.0,0.0,0.9987999999999999
65796.50715065002,0.010174781,0.0002453686,2139963,0.0002453686,0.0,9187,2498.75,142.8336801722657,0.32522273,10.0,0.0,0.9995
66071.54502773285,0.008933102,0.00044234958,2149963,0.00044234958,0.0,9227,2498.75,142.8086002467604,0.42281142,10.0,0.0,0.9995
66338.44387745857,0.01017476,0.000109222696,2159963,0.000109222696,0.0,9267,2499.0,142.82640671355202,0.3252227,10.0,0.0,0.9996
66611.13417196274,0.010174863,0.00045396274,2169963,0.00045396274,0.0,9307,2498.75,142.80754842697235,0.22763059,10.0,0.0,0.9994999999999999
66860.44415616989,0.008933102,0.00033184752,2179963,0.00033184752,0.0,9347,2499.75,142.86028472699323,0.32522222,10.0,0.0,0.9999
67116.93282032013,0.008933204,0.00020189548,2189963,0.00020189548,0.0,9387,2499.75,142.86995696732225,0.42281148,10.0,0.0,0.9999
67369.61169791222,0.010174751,0.0006211709,2199963,0.0006211709,0.0,9427,2498.25,142.7710225453252,0.32522273,10.0,0.0,0.9993000000000001
67628.15748310089,0.008933204,0.00052531523,2209963,0.00052531523,0.0,9467,2499.75,142.859542559467,0.42281157,10.0,0.0,0.9999
67904.92059230804,0.010174781,0.00030210667,2219963,0.00030210667,0.0,9507,2497.75,142.74350033015884,0.32522273,10.0,0.0,0.9991
68134.2023139,0.010174781,2.1149483e-05,2229963,2.1149483e-05,0.0,9547,2499.25,142.84505615299446,0.22763063,10.0,0.0,0.9997
68384.98315024376,0.008933204,0.0005014505,2239963,0.0005014505,0.0,9587,2500.0,142.8784238871937,0.32522273,10.0,0.0,1.0
68633.3306415081,0.010174751,0.00045981776,2249963,0.00045981776,0.0,9627,2499.75,142.85806817418324,0.22763063,10.0,0.0,0.9999
68888.68993902206,0.010174781,0.00017658179,2259963,0.00017658179,0.0,9667,2499.75,142.8693868639345,0.13004123,10.0,0.0,0.9999
69144.59234523773,0.008933196,0.00012620077,2269963,0.00012620077,0.0,9707,2499.5,142.84697492363344,0.22763063,10.0,0.0,0.9998000000000001
69386.5404522419,0.008933204,0.00028971845,2279963,0.00028971845,0.0,9747,2499.75,142.86743572020146,0.32522276,10.0,0.0,0.9999
69642.87165641785,0.008933204,0.00024602053,2289963,0.00024602053,0.0,9787,2499.5,142.8467212700531,0.42281157,10.0,0.0,0.9997999999999999
69915.9777879715,0.008933102,0.00014363539,2299963,0.00014363539,0.0,9827,2498.75,142.82661016006801,0.52039534,10.0,0.0,0.9995
70198.35981750488,0.0023053885,3.0370331e-06,2309963,3.0370331e-06,0.0,9867,2486.0,142.09922939586573,0.5691916,9.95,0.05,0.9943999999999997
70463.09065437317,0.008933204,0.00021604351,2319963,0.00021604351,0.0,9907,2493.0,142.49261018832618,0.66678095,10.0,0.0,0.9972
70701.17953801155,0.008933204,0.00018518654,2329963,0.00018518654,0.0,9947,2478.75,141.59741256773438,0.7643784,10.0,0.0,0.9914999999999999
70956.21267819405,0.008933204,0.00012423382,2339762,0.00012423382,0.0,9991,2186.3636363636365,125.11511366930048,0.8619614,8.863636363636363,1.1363636363636365,0.9175440115440114
71205.54106664658,0.010175116,0.00019128308,2349821,0.00019128308,0.0,10036,2149.777777777778,123.00123807839655,0.7643784,8.88888888888889,1.1111111111111112,0.8887524815054225
71480.6463162899,0.008933102,0.0003164107,2359821,0.0003164107,0.0,10076,2464.0,140.76198552959428,0.86196125,10.0,0.0,0.9855999999999998
71753.58686327934,0.008933204,5.8408736e-05,2369858,5.8408736e-05,0.0,10119,2254.8837209302324,128.9069086312876,0.9595506,9.30232558139535,0.6976744186046512,0.912781439566665
72005.05317115784,0.010174871,0.00024230682,2379764,0.00024230682,0.0,10166,1969.1489361702127,112.88336030100618,0.86196125,8.25531914893617,1.7446808510638299,0.8144725626111455
72238.05388998985,0.01017476,0.0006415091,2389790,0.0006415091,0.0,10208,2312.6190476190477,132.27373517311995,0.7643785,9.523809523809524,0.47619047619047616,0.9319926739926739
72572.01221728325,3.7014484e-05,1.9836426e-08,2399790,1.9836426e-08,0.0,10248,2462.0,140.70875637003766,0.77047265,10.0,0.0,0.9847999999999999
72827.4383020401,0.010174863,2.4435863e-05,2409833,2.4435863e-05,0.0,10291,2291.6279069767443,131.13131772059623,0.67288345,9.30232558139535,0.6976744186046512,0.9306479056738974
73060.36724376678,0.008933416,0.00020493609,2419833,0.00020493609,0.0,10331,2474.0,141.36565220289177,0.77047265,10.0,0.0,0.9895999999999997
73320.7164747715,0.010174781,3.3848763e-05,2429902,3.3848763e-05,0.0,10374,2272.093023255814,129.9917111440976,0.6728844,9.186046511627907,0.813953488372093,0.928108887687038
73586.61602163315,0.010174863,0.00031661356,2439907,0.00031661356,0.0,10415,2414.1463414634145,138.02862290081262,0.5752935,9.75609756097561,0.24390243902439024,0.9656585365853658
73847.7708106041,0.010174781,0.00028577071,2449907,0.00028577071,0.0,10455,2489.75,142.2860288599358,0.47770196,9.975,0.025,0.9958999999999998
74108.17628192902,0.008933196,0.00032336585,2459907,0.00032336585,0.0,10495,2497.0,142.75004917387727,0.5752935,10.0,0.0,0.9988000000000001
74376.69567513466,0.010174781,0.0007348569,2469929,0.0007348569,0.0,10537,2373.5714285714284,135.7102165879349,0.47770196,9.523809523809524,0.47619047619047616,0.9659826839826839
74629.09690475464,0.010174863,9.338362e-05,2479929,9.338362e-05,0.0,10577,2493.75,142.48379189617316,0.38011625,10.0,0.0,0.9974999999999999
74892.18316292763,0.008933204,0.0005180172,2489929,0.0005180172,0.0,10617,2499.25,142.839589154152,0.47770202,10.0,0.0,0.9997
75159.00410223007,0.010174863,0.0003216699,2499929,0.0003216699,0.0,10657,2497.5,142.73233256877649,0.38011625,10.0,0.0,0.9989999999999999
75419.31565976143,0.010174871,3.864395e-05,2509942,3.864395e-05,0.0,10698,2439.756097560976,139.50226718363072,0.28252754,9.75609756097561,0.24390243902439024,0.9865741088180113
75674.97430443764,0.01017476,0.000108245695,2519942,0.000108245695,0.0,10738,2499.25,142.81915858663677,0.18493617,10.0,0.0,0.9997000000000001
75925.72925949097,0.008933204,3.9339047e-05,2529942,3.9339047e-05,0.0,10778,2500.0,142.8784238871937,0.2825275,10.0,0.0,1.0
76183.9648449421,0.0024603605,6.782341e-07,2539942,6.782341e-07,0.0,10818,2499.75,142.86465538755823,0.23373012,10.0,0.0,0.9999
76443.55054473877,0.01017476,6.187202e-05,2549942,6.187202e-05,0.0,10858,2500.0,142.8784238871937,0.13613935,10.0,0.0,1.0
76683.95734024048,0.010174863,0.00029671393,2559942,0.00029671393,0.0,10898,2500.0,142.8784238871937,0.03854955,10.0,0.0,1.0
76938.42252588272,0.00893351,0.0003257051,2569942,0.0003257051,0.0,10938,2500.0,142.8784238871937,0.13613945,10.0,0.0,1.0
77196.40345525742,0.01017476,0.00023832583,2579942,0.00023832583,0.0,10978,2500.0,142.8784238871937,0.03855083,10.0,0.0,1.0
77468.54442167282,0.008933102,6.9865586e-05,2589942,6.9865586e-05,0.0,11018,2500.0,142.8784238871937,0.13613935,10.0,0.0,1.0
77746.11931180954,0.010174781,2.4288616e-05,2599942,2.4288616e-05,0.0,11058,2500.0,142.8784238871937,0.038549922,10.0,0.0,1.0
78017.54367613792,0.010174781,0.00010093328,2609942,0.00010093328,0.0,11098,2500.0,142.8784238871937,-0.05903999,10.0,0.0,1.0
78269.77908730507,0.010174863,6.794224e-05,2619942,6.794224e-05,0.0,11138,2500.0,142.8784238871937,-0.156631,10.0,0.0,1.0
78535.66866064072,0.01017476,0.0003143071,2629942,0.0003143071,0.0,11178,2500.0,142.8784238871937,-0.25422183,10.0,0.0,1.0
78781.84601211548,0.010174781,0.00013443409,2639942,0.00013443409,0.0,11218,2500.0,142.8784238871937,-0.3518075,10.0,0.0,1.0
79050.26886844635,0.008933204,0.00024730695,2649942,0.00024730695,0.0,11258,2500.0,142.8784238871937,-0.25422183,10.0,0.0,1.0
79315.30244898796,0.008933204,8.539152e-05,2659942,8.539152e-05,0.0,11298,2500.0,142.8784238871937,-0.15663098,10.0,0.0,1.0
79641.83619761467,0.0001475811,6.690598e-07,2669942,6.690598e-07,0.0,11338,2500.0,142.8784238871937,-0.14443165,10.0,0.0,1.0
79898.70490193367,0.008933204,0.00041453168,2679942,0.00041453168,0.0,11378,2500.0,142.8784238871937,-0.046840664,10.0,0.0,1.0
80134.70507645607,0.010174781,0.00017255146,2689942,0.00017255146,0.0,11418,2500.0,142.8784238871937,-0.14443153,10.0,0.0,1.0
80392.69270420074,0.010174781,0.00037803184,2699942,0.00037803184,0.0,11458,2500.0,142.8784238871937,-0.2420199,10.0,0.0,1.0
80657.7469933033,0.008933204,0.00013544949,2709942,0.00013544949,0.0,11498,2500.0,142.8784238871937,-0.14443164,10.0,0.0,1.0
80913.99422860146,0.008933196,0.00035176356,2719942,0.00035176356,0.0,11538,2500.0,142.8784238871937,-0.04684076,10.0,0.0,1.0
81174.73836255074,0.008933416,0.00045354615,2729942,0.00045354615,0.0,11578,2500.0,142.8784238871937,0.05074929,10.0,0.0,1.0
81445.42648553848,0.008933102,7.125721e-06,2739942,7.125721e-06,0.0,11618,2500.0,142.8784238871937,0.14833872,10.0,0.0,1.0
81694.37908577919,0.010174871,0.00017808276,2749942,0.00017808276,0.0,11658,2500.0,142.8784238871937,0.05074949,10.0,0.0,1.0
81947.38760495186,0.008933204,0.00018189709,2759942,0.00018189709,0.0,11698,2500.0,142.8784238871937,0.14833845,10.0,0.0,1.0
82200.6906542778,0.008933102,0.00017381836,2769942,0.00017381836,0.0,11738,2499.75,142.86812891209084,0.2459271,10.0,0.0,0.9999
82448.91538667679,0.010174781,9.0761474e-05,2779942,9.0761474e-05,0.0,11778,2500.0,142.8784238871937,0.14833845,10.0,0.0,1.0
82696.30302166939,0.008933416,5.7908706e-05,2789942,5.7908706e-05,0.0,11818,2500.0,142.8784238871937,0.24592716,10.0,0.0,1.0
82935.24330425262,0.008933102,8.2254155e-05,2799942,8.2254155e-05,0.0,11858,2500.0,142.8784238871937,0.34351972,9.975,0.025,1.0
83180.08799290657,0.010174781,0.00012501843,2809942,0.00012501843,0.0,11898,2499.5,142.85242861810175,0.24592711,10.0,0.0,0.9998000000000001
83448.29659318924,0.008933204,6.2139094e-05,2819942,6.2139094e-05,0.0,11938,2500.0,142.8784238871937,0.3435202,10.0,0.0,1.0
83698.97082352638,0.010174781,0.0001830723,2829942,0.0001830723,0.0,11978,2499.25,142.85044293808724,0.24592717,10.0,0.0,0.9997000000000001
83933.60648155212,0.010174781,0.00030140794,2839942,0.00030140794,0.0,12018,2499.5,142.8566397918772,0.14833882,10.0,0.0,0.9998000000000001
84178.39407229424,0.010174781,0.00041189804,2849942,0.00041189804,0.0,12058,2500.0,142.8784238871937,0.05075037,10.0,0.0,1.0
84440.94194245338,0.008933102,1.4881906e-05,2859942,1.4881906e-05,0.0,12098,2500.0,142.8784238871937,0.14833882,10.0,0.0,1.0
84692.01224660873,0.008933204,0.00040894296,2869942,0.00040894296,0.0,12138,2500.0,142.8784238871937,0.2459297,10.0,0.0,1.0
84955.74267220497,0.010174863,0.0007607568,2879942,0.0007607568,0.0,12178,2500.0,142.8784238871937,0.14833885,10.0,0.0,1.0
85265.90688800812,0.00058555603,4.936504e-07,2889942,4.936504e-07,0.0,12218,2500.0,142.8784238871937,0.17273761,10.0,0.0,1.0
85519.35651421547,0.01017476,0.00025944176,2899942,0.00025944176,0.0,12258,2500.0,142.8784238871937,0.07514856,10.0,0.0,1.0
85750.09566664696,0.010174781,0.00018876053,2909942,0.00018876053,0.0,12298,2500.0,142.8784238871937,-0.022441851,10.0,0.0,1.0
86004.08269047737,0.010174863,4.7211102e-05,2919942,4.7211102e-05,0.0,12338,2500.0,142.8784238871937,-0.120032765,10.0,0.0,1.0
86258.3614768982,0.008933204,0.00052122655,2929942,0.00052122655,0.0,12378,2500.0,142.8784238871937,-0.02244188,10.0,0.0,1.0
86498.73022246361,0.008933204,0.000481868,2939942,0.000481868,0.0,12418,2500.0,142.8784238871937,0.07514856,10.0,0.0,1.0
86732.78355669975,0.008933204,0.00034951622,2949942,0.00034951622,0.0,12458,2500.0,142.8784238871937,0.17273761,10.0,0.0,1.0
86978.7440803051,0.01017476,0.000110393594,2959942,0.000110393594,0.0,12498,2500.0,142.8784238871937,0.075148515,10.0,0.0,1.0
87238.4423892498,0.008933416,6.649087e-05,2969942,6.649087e-05,0.0,12538,2500.0,142.8784238871937,0.17273761,10.0,0.0,1.0
87482.57877802849,0.010174781,0.0002174943,2979942,0.0002174943,0.0,12578,2499.75,142.86193255611755,0.0751485,10.0,0.0,0.9998999999999999
87723.78931808472,0.010174871,0.00033339675,2989942,0.00033339675,0.0,12618,2500.0,142.8784238871937,-0.02244208,10.0,0.0,1.0
87975.81338739395,0.01017476,0.00012980119,2999942,0.00012980119,0.0,12658,2500.0,142.8784238871937,-0.120032765,10.0,0.0,1.0
88237.46029305458,0.00058567524,3.1583882e-06,3009942,3.1583882e-06,0.0,12698,2500.0,142.8784238871937,-0.095634475,10.0,0.0,1.0
88461.79531431198,0.01017476,0.0005457569,3019942,0.0005457569,0.0,12738,2500.0,142.8784238871937,-0.19322328,10.0,0.0,1.0
88700.10416269302,0.01017476,4.6946658e-05,3029942,4.6946658e-05,0.0,12778,2500.0,142.8784238871937,-0.29081625,10.0,0.0,1.0
88941.72367143631,0.010174871,0.00035135812,3039942,0.00035135812,0.0,12818,2500.0,142.8784238871937,-0.38840038,10.0,0.0,1.0
89179.95118546486,0.008933204,0.00026496933,3049942,0.00026496933,0.0,12858,2500.0,142.8784238871937,-0.29081625,10.0,0.0,1.0
89413.8464372158,0.010174871,0.00032558496,3059942,0.00032558496,0.0,12898,2500.0,142.8784238871937,-0.38840038,10.0,0.0,1.0
89641.74349713326,0.010175116,0.0002741547,3069942,0.0002741547,0.0,12938,2500.0,142.8784238871937,-0.48599294,10.0,0.0,1.0
89870.8371295929,0.008933204,0.00041251918,3079942,0.00041251918,0.0,12978,2500.0,142.8784238871937,-0.38840038,10.0,0.0,1.0
90101.50988149643,0.010174781,0.00044343987,3089942,0.00044343987,0.0,13018,2500.0,142.8784238871937,-0.4859926,10.0,0.0,1.0
90326.36315751076,0.008933204,0.0007236886,3099942,0.0007236886,0.0,13058,2500.0,142.8784238871937,-0.38840038,10.0,0.0,1.0
90558.71376371384,0.010174863,0.00040216048,3109942,0.00040216048,0.0,13098,2500.0,142.8784238871937,-0.48599258,10.0,0.0,1.0
90766.51806521416,0.008933196,0.000618271,3119942,0.000618271,0.0,13138,2500.0,142.8784238871937,-0.38840038,10.0,0.0,1.0
90979.33074879646,0.008933102,0.00010043169,3129942,0.00010043169,0.0,13178,2500.0,142.8784238871937,-0.29081625,10.0,0.0,1.0
91189.1182346344,0.010174781,7.5019205e-05,3139942,7.5019205e-05,0.0,13218,2500.0,142.8784238871937,-0.38840038,10.0,0.0,1.0
91400.18708992004,0.010174871,0.00040370433,3149942,0.00040370433,0.0,13258,2500.0,142.8784238871937,-0.48599294,10.0,0.0,1.0
91606.01678204536,0.008933196,3.9431914e-05,3159942,3.9431914e-05,0.0,13298,2500.0,142.8784238871937,-0.38840038,10.0,0.0,1.0
91807.16024637222,0.008933204,0.00027128618,3169942,0.00027128618,0.0,13338,2500.0,142.8784238871937,-0.2908164,10.0,0.0,1.0
92012.10649776459,0.01017476,0.0003247762,3179942,0.0003247762,0.0,13378,2500.0,142.8784238871937,-0.38840038,10.0,0.0,1.0
92215.89567518234,0.008933204,0.0005554341,3189942,0.0005554341,0.0,13418,2500.0,142.8784238871937,-0.29081625,10.0,0.0,1.0
92415.64362192154,0.008933102,0.00048435217,3199942,0.00048435217,0.0,13458,2500.0,142.8784238871937,-0.19322328,10.0,0.0,1.0
92614.37489247322,0.008933204,0.00037644268,3209942,0.00037644268,0.0,13498,2500.0,142.8784238871937,-0.09563443,10.0,0.0,1.0
92816.91797018051,0.008933204,0.00081849395,3219942,0.00081849395,0.0,13538,2500.0,142.8784238871937,0.0019556284,10.0,0.0,1.0
93021.89764285088,0.008933204,8.957844e-05,3229942,8.957844e-05,0.0,13578,2500.0,142.8784238871937,0.0995454,10.0,0.0,1.0
93226.85901498795,0.01017476,0.00011233971,3239942,0.00011233971,0.0,13618,2500.0,142.8784238871937,0.0019555092,10.0,0.0,1.0
93426.67128753662,0.010174781,0.00079129956,3249942,0.00079129956,0.0,13658,2500.0,142.8784238871937,-0.09563445,10.0,0.0,1.0
93627.20039916039,0.010174781,0.00029747977,3259942,0.00029747977,0.0,13698,2499.75,142.866154652484,-0.19322328,10.0,0.0,0.9999
93830.17905139923,0.010174863,0.00013965815,3269942,0.00013965815,0.0,13738,2500.0,142.8784238871937,-0.2908164,10.0,0.0,1.0
94024.14774465561,0.010174863,0.0001610672,3279942,0.0001610672,0.0,13778,2500.0,142.8784238871937,-0.38840047,10.0,0.0,1.0
94225.79587340355,0.010174751,0.00043465645,3289942,0.00043465645,0.0,13818,2500.0,142.8784238871937,-0.48599294,10.0,0.0,1.0
94438.39869070053,0.008933416,0.00040532387,3299942,0.00040532387,0.0,13858,2500.0,142.8784238871937,-0.38840038,10.0,0.0,1.0
94637.7892537117,0.010174781,0.0002271772,3309942,0.0002271772,0.0,13898,2500.0,142.8784238871937,-0.48599294,10.0,0.0,1.0
94841.35907268524,0.010174871,0.00028839326,3319942,0.00028839326,0.0,13938,2500.0,142.8784238871937,-0.58358717,10.0,0.0,1.0
95045.74968385696,0.008933204,0.00028513925,3329942,0.00028513925,0.0,13978,2500.0,142.8784238871937,-0.48599294,10.0,0.0,1.0
95258.35391235352,0.008933102,3.6943704e-05,3339942,3.6943704e-05,0.0,14018,2500.0,142.8784238871937,-0.38840038,10.0,0.0,1.0
95474.71082758904,0.0023053885,2.6551228e-05,3349942,2.6551228e-05,0.0,14058,2500.0,142.8784238871937,-0.33961138,10.0,0.0,1.0
95668.3039586544,0.01017476,0.00023072485,3359942,0.00023072485,0.0,14098,2500.0,142.8784238871937,-0.43719712,10.0,0.0,1.0
95867.28514909744,0.010174871,7.4902004e-05,3369942,7.4902004e-05,0.0,14138,2500.0,142.8784238871937,-0.53479,10.0,0.0,1.0
96066.87477636337,0.010174781,0.00023585367,3379942,0.00023585367,0.0,14178,2500.0,142.8784238871937,-0.63238364,10.0,0.0,1.0
96287.11945104599,0.0023053885,1.2583876e-05,3389942,1.2583876e-05,0.0,14218,2500.0,142.8784238871937,-0.5835872,10.0,0.0,1.0
96490.6056239605,0.010174863,0.00048449164,3399942,0.00048449164,0.0,14258,2500.0,142.8784238871937,-0.6811762,10.0,0.0,1.0
96690.11460614204,0.010174781,0.00038770973,3409942,0.00038770973,0.0,14298,2500.0,142.8784238871937,-0.77876717,10.0,0.0,1.0
96889.38264942169,0.010174781,0.00028155744,3419942,0.00028155744,0.0,14338,2500.0,142.8784238871937,-0.87634814,10.0,0.0,1.0
97086.07533192635,0.008933196,0.00011579058,3429942,0.00011579058,0.0,14378,2500.0,142.8784238871937,-0.77876717,10.0,0.0,1.0
97288.40749549866,0.010174863,0.00016021714,3439942,0.00016021714,0.0,14418,2500.0,142.8784238871937,-0.87634826,10.0,0.0,1.0
97497.01628088951,0.010174863,0.00017077447,3449942,0.00017077447,0.0,14458,2500.0,142.8784238871937,-0.9739393,10.0,0.0,1.0
97698.52204060555,0.008933204,6.643383e-05,3459942,6.643383e-05,0.0,14498,2500.0,142.8784238871937,-0.87634826,10.0,0.0,1.0
97899.21351766586,0.008933102,0.0008537149,3469942,0.0008537149,0.0,14538,2500.0,142.8784238871937,-0.77876717,10.0,0.0,1.0
98098.46619033813,0.010174781,8.600607e-05,3479942,8.600607e-05,0.0,14578,2500.0,142.8784238871937,-0.87634826,10.0,0.0,1.0
98293.51950383186,0.010174863,0.00054558733,3489942,0.00054558733,0.0,14618,2500.0,142.8784238871937,-0.97394186,10.0,0.0,1.0
98485.07061934471,0.008933204,8.861218e-05,3499942,8.861218e-05,0.0,14658,2500.0,142.8784238871937,-0.87634844,10.0,0.0,1.0
98692.43668270111,0.010174781,8.288237e-05,3509942,8.288237e-05,0.0,14698,2500.0,142.8784238871937,-0.97394186,10.0,0.0,1.0
98886.29972171783,0.008933204,0.00049641635,3519942,0.00049641635,0.0,14738,2500.0,142.8784238871937,-0.87634844,10.0,0.0,1.0
99086.54438972473,0.010174863,0.00044580823,3529942,0.00044580823,0.0,14778,2500.0,142.8784238871937,-0.97394186,10.0,0.0,1.0
