TimeElapsed,EpisodesSoFar,surrgain,optimgain,entloss,Fce,entropy,AttC,AttNC,TtR,MtR,TimestepsSoFar,meankl
117403.12732934952,18194,1.9960403e-08,1.9960403e-08,0.0,1.0,-1.5635154,0.0,10.0,2500.0,142.8784238871937,4429977,0.0001500845
117606.69557881355,18234,0.00066316465,0.00066316465,0.0,1.0,-1.4659315,0.0,10.0,2500.0,142.8784238871937,4439977,0.008933196
117817.78525996208,18274,0.00021919083,0.00021919083,0.0,1.0,-1.368341,0.0,10.0,2500.0,142.8784238871937,4449977,0.008933102
118024.07248330116,18314,0.000113635855,0.000113635855,0.0,1.0,-1.4659315,0.0,10.0,2500.0,142.8784238871937,4459977,0.010174863
118225.99479293823,18354,0.0002794249,0.0002794249,0.0,1.0,-1.368341,0.0,10.0,2500.0,142.8784238871937,4469977,0.008933204
118430.31993079185,18394,0.0007021187,0.0007021187,0.0,1.0,-1.2707487,0.0,10.0,2500.0,142.8784238871937,4479977,0.008933416
118636.91170072556,18434,0.00027846525,0.00027846525,0.0,1.0,-1.3683337,0.0,10.0,2500.0,142.8784238871937,4489977,0.01017476
118841.72158622742,18474,0.0005508904,0.0005508904,0.0,1.0,-1.4659315,0.0,10.0,2500.0,142.8784238871937,4499977,0.010174863
119038.53132915497,18514,0.00034047483,0.00034047483,0.0,1.0,-1.5635154,0.0,10.0,2500.0,142.8784238871937,4509977,0.01017476
119240.55812811852,18554,0.00026245377,0.00026245377,0.0,1.0,-1.6610967,0.0,10.0,2500.0,142.8784238871937,4519977,0.010174871
119436.14655804634,18594,7.743267e-05,7.743267e-05,0.0,1.0,-1.7586778,0.0,10.0,2500.0,142.8784238871937,4529977,0.010174781
119625.97935199738,18634,0.00016479332,0.00016479332,0.0,1.0,-1.8562888,0.0,10.0,2500.0,142.8784238871937,4539977,0.010174871
119825.81712269783,18674,0.00031842844,0.00031842844,0.0,1.0,-1.7586778,0.0,10.0,2500.0,142.8784238871937,4549977,0.008933204
120026.11750292778,18714,2.7398872e-05,2.7398872e-05,0.0,1.0,-1.6610967,0.0,10.0,2500.0,142.8784238871937,4559977,0.008933204
120218.82271790504,18754,0.00010289948,0.00010289948,0.0,1.0,-1.7586778,0.0,10.0,2500.0,142.8784238871937,4569977,0.01017476
120414.94737005234,18794,0.00015968159,0.00015968159,0.0,1.0,-1.8562884,0.0,10.0,2500.0,142.8784238871937,4579977,0.010174863
120613.30684661865,18834,0.00045679283,0.00045679283,0.0,1.0,-1.7586778,0.0,10.0,2500.0,142.8784238871937,4589977,0.008933204
120803.56144618988,18874,0.00019089846,0.00019089846,0.0,1.0,-1.8562884,0.0,10.0,2500.0,142.8784238871937,4599977,0.010174751
120992.39788532257,18914,0.00014142196,0.00014142196,0.0,1.0,-1.95386,0.0,10.0,2500.0,142.8784238871937,4609977,0.010174863
121186.83298540115,18954,0.00016422117,0.00016422117,0.0,1.0,-2.0514765,0.0,10.0,2500.0,142.8784238871937,4619977,0.010174781
121400.48374605179,18994,4.814777e-06,4.814777e-06,0.0,1.0,-2.0026774,0.0,10.0,2500.0,142.8784238871937,4629977,0.0023053885
121596.54845881462,19034,0.00048438107,0.00048438107,0.0,1.0,-1.9050688,0.0,10.0,2500.0,142.8784238871937,4639977,0.008933204
121791.44121050835,19074,0.00018679272,0.00018679272,0.0,1.0,-2.0026774,0.0,10.0,2500.0,142.8784238871937,4649977,0.010174863
121993.75817799568,19114,0.00014333767,0.00014333767,0.0,1.0,-2.1002488,0.0,10.0,2500.0,142.8784238871937,4659977,0.010174781
122197.77562212944,19154,0.00077570806,0.00077570806,0.0,1.0,-2.197867,0.0,10.0,2500.0,142.8784238871937,4669977,0.010174863
122389.40577888489,19194,0.00025992774,0.00025992774,0.0,1.0,-2.1002488,0.0,10.0,2500.0,142.8784238871937,4679977,0.008933102
122578.978992939,19234,0.00017870117,0.00017870117,0.0,1.0,-2.0026774,0.0,10.0,2500.0,142.8784238871937,4689977,0.008933204
122772.68690633774,19274,0.000571073,0.000571073,0.0,1.0,-2.1002488,0.0,10.0,2500.0,142.8784238871937,4699977,0.010174781
122960.784522295,19314,0.00035583152,0.00035583152,0.0,1.0,-2.197867,0.0,10.0,2500.0,142.8784238871937,4709977,0.010174863
123281.30677866936,19354,-5.722046e-10,-5.722046e-10,0.0,1.0,-2.1980271,0.0,10.0,2500.0,142.8784238871937,4719977,0.0
123478.54308772087,19394,7.8626384e-05,7.8626384e-05,0.0,1.0,-2.2954185,0.0,10.0,2500.0,142.8784238871937,4729977,0.010174781
123670.80114912987,19434,0.00022621157,0.00022621157,0.0,1.0,-2.3930397,0.0,10.0,2500.0,142.8784238871937,4739977,0.010174744
123872.98840284348,19474,0.00031240474,0.00031240474,0.0,1.0,-2.2954185,0.0,10.0,2500.0,142.8784238871937,4749977,0.008933416
124067.01805853844,19514,0.00026361382,0.00026361382,0.0,1.0,-2.197867,0.0,10.0,2500.0,142.8784238871937,4759977,0.008933204
124257.67233681679,19554,0.0005200293,0.0005200293,0.0,1.0,-2.1002488,0.0,10.0,2500.0,142.8784238871937,4769977,0.008933204
124453.97851800919,19594,0.00016485539,0.00016485539,0.0,1.0,-2.1978486,0.0,10.0,2500.0,142.8784238871937,4779977,0.010174781
124659.23215436935,19634,0.00034043237,0.00034043237,0.0,1.0,-2.1002488,0.0,10.0,2500.0,142.8784238871937,4789977,0.008933204
124859.86788129807,19674,0.00028066098,0.00028066098,0.0,1.0,-2.0026774,0.0,10.0,2500.0,142.8784238871937,4799977,0.008933204
125059.69721221924,19714,0.000109161025,0.000109161025,0.0,1.0,-2.1002488,0.0,10.0,2500.0,142.8784238871937,4809977,0.010174871
125252.30023932457,19754,0.00010224386,0.00010224386,0.0,1.0,-2.1978486,0.0,10.0,2500.0,142.8784238871937,4819977,0.010174863
125447.88360071182,19794,0.00011024204,0.00011024204,0.0,1.0,-2.1002488,0.0,10.0,2500.0,142.8784238871937,4829977,0.008933102
125639.06498503685,19834,0.00030642617,0.00030642617,0.0,1.0,-2.197867,0.0,10.0,2500.0,142.8784238871937,4839977,0.010174871
125832.83604097366,19874,0.00016918461,0.00016918461,0.0,1.0,-2.1002488,0.0,10.0,2500.0,142.8784238871937,4849977,0.008933204
126037.2009882927,19914,0.00068878906,0.00068878906,0.0,1.0,-2.0026774,0.0,10.0,2500.0,142.8784238871937,4859977,0.008933204
126241.19038820267,19954,0.00028952255,0.00028952255,0.0,1.0,-2.1002488,0.0,10.0,2500.0,142.8784238871937,4869977,0.010174781
126427.68955206871,19994,0.00015654265,0.00015654265,0.0,1.0,-2.0026774,0.0,10.0,2500.0,142.8784238871937,4879977,0.00893351
126616.68491744995,20034,0.00044753889,0.00044753889,0.0,1.0,-1.9050688,0.0,10.0,2500.0,142.8784238871937,4889977,0.008933102
126811.97586870193,20074,0.00019555389,0.00019555389,0.0,1.0,-1.8074929,0.0,10.0,2500.0,142.8784238871937,4899977,0.008933204
127003.52621889114,20114,0.00010059778,0.00010059778,0.0,1.0,-1.709885,0.0,10.0,2500.0,142.8784238871937,4909977,0.008933204
127191.5376470089,20154,0.0008081816,0.0008081816,0.0,1.0,-1.8074929,0.0,10.0,2500.0,142.8784238871937,4919977,0.010174863
127374.78577136993,20194,5.5363103e-05,5.5363103e-05,0.0,1.0,-1.709885,0.0,10.0,2500.0,142.8784238871937,4929977,0.008933204
127562.35409808159,20234,0.00012961909,0.00012961909,0.0,1.0,-1.6123046,0.0,10.0,2500.0,142.8784238871937,4939977,0.008933204
127738.5801718235,20274,0.000223839,0.000223839,0.0,1.0,-1.709885,0.0,10.0,2500.0,142.8784238871937,4949977,0.010174863
127906.03194260597,20314,0.00023896484,0.00023896484,0.0,1.0,-1.8074929,0.0,10.0,2500.0,142.8784238871937,4959977,0.010174781
128080.60424900055,20354,0.0006287647,0.0006287647,0.0,1.0,-1.9050634,0.0,10.0,2500.0,142.8784238871937,4969977,0.010174781
128248.01846385002,20394,5.788128e-05,5.788128e-05,0.0,1.0,-2.0026774,0.0,10.0,2500.0,142.8784238871937,4979977,0.010174863
128408.54668021202,20434,0.00019652172,0.00019652172,0.0,1.0,-1.9050634,0.0,10.0,2500.0,142.8784238871937,4989977,0.008933204
128576.23260307312,20474,7.8015706e-05,7.8015706e-05,0.0,1.0,-1.8074929,0.0,10.0,2500.0,142.8784238871937,4999977,0.008933204
