Tmt,meankl,TimestepsSoFar,Tbt,EpisodesSoFar,MtR,entloss,AttNC,MpbtN,TimeElapsed,surrgain,AttC,MpbtA,optimgain,Tmc,TtR,entropy,Ptt
81.45945945945945,0.0054021026,1619860,333657.9459459459,9394,-37.36977275346914,0.0,0.5675675675675675,83.25738176671418,29389.673285484314,0.0064226417,0.43243243243243246,16.742618233285825,0.0064226417,22.513513513513512,-67.83783783783784,0.20323798,79.24338588411415
82.46153846153847,0.0049836454,1629806,337762.46153846156,9433,-38.992232902738955,0.0,0.46153846153846156,83.58293188901068,29525.634342432022,0.0063091503,0.5384615384615384,16.417068110989298,0.0063091503,21.46153846153846,-68.92307692307692,0.18597886,80.21555827739166
81.7948717948718,0.0064127417,1639989,335031.7948717949,9472,-38.094659141642154,0.0,0.48717948717948717,83.98057078204316,29656.156979084015,0.0071127745,0.5128205128205128,16.019429217956855,0.0071127745,22.17948717948718,-68.66666666666667,0.16930315,79.55377936515288
81.94594594594595,0.0056034536,1649838,335650.5945945946,9509,-38.70645926772635,0.0,0.5945945945945946,84.01547606853872,29793.020462989807,0.005880431,0.40540540540540543,15.984523931461283,0.005880431,22.054054054054053,-68.86486486486487,0.19884154,79.67595658276416
81.92307692307692,0.0062319143,1659886,335556.92307692306,9548,-38.81060126730854,0.0,0.4358974358974359,84.01968264492264,29928.715257644653,0.006690454,0.5641025641025641,15.980317355077377,0.006690454,22.05128205128205,-68.82051282051282,0.21876098,79.67435519551522
82.46153846153847,0.005570224,1669907,337762.46153846156,9587,-38.82658917564287,0.0,0.48717948717948717,83.62991733277474,30057.110711812973,0.0052651977,0.5128205128205128,16.37008266722526,0.0052651977,21.512820512820515,-68.94871794871794,0.21831372,80.17685248683777
81.42105263157895,0.0050811884,1679762,333500.63157894736,9625,-38.199231304223375,0.0,0.42105263157894735,84.01487143481393,30199.830699920654,0.007381485,0.5789473684210527,15.985128565186074,0.007381485,22.55263157894737,-68.42105263157895,0.19942039,79.20897943517255
82.71052631578948,0.008993892,1689852,338782.3157894737,9663,-37.99555692680211,0.0,0.4473684210526316,82.48844382269684,30329.671663045883,0.0124723995,0.5526315789473685,17.51155617730317,0.0124723995,21.263157894736842,-68.21052631578948,0.22530586,80.40859608587577
81.55,0.005983096,1699871,334028.8,9703,-37.52471205806296,0.0,0.25,82.49132675619207,30468.92396879196,0.0065579377,0.75,17.508673243807923,0.0065579377,22.45,-67.3,0.20434798,79.30889467494796
82.82051282051282,0.0055611357,1709754,339232.8205128205,9742,-39.118816418857215,0.0,0.38461538461538464,83.22856876356754,30610.94418644905,0.00641275,0.6153846153846154,16.771431236432473,0.00641275,21.076923076923077,-68.92307692307692,0.23402558,80.56948486164963
82.02439024390245,0.005635736,1719845,335971.9024390244,9783,-38.42073025746844,0.0,0.3902439024390244,82.24905897085371,30742.323260307312,0.0052032014,0.6097560975609756,17.7509410291463,0.0052032014,21.951219512195124,-67.48780487804878,0.2198712,79.76869320979888
81.48717948717949,0.0050529335,1729972,333771.4871794872,9822,-37.10769604201739,0.0,0.3333333333333333,81.75410448630508,30886.796060562134,0.0057677613,0.6666666666666666,18.245895513694922,0.0057677613,22.487179487179485,-66.61538461538461,0.2269844,79.27041367634779
82.02631578947368,0.006137912,1739760,335979.7894736842,9860,-38.470784251660206,0.0,0.6578947368421053,82.23103942143167,31016.43072605133,0.0062816157,0.34210526315789475,17.76896057856833,0.0062816157,21.94736842105263,-67.47368421052632,0.20342761,79.7704248755618
82.48717948717949,0.004797062,1749871,337867.4871794872,9899,-37.82293433692143,0.0,0.5897435897435898,81.08829410257565,31145.883241415024,0.003921173,0.41025641025641024,18.91170589742435,0.003921173,21.487179487179485,-66.8974358974359,0.20797187,80.20023695054114
82.97435897435898,0.006251229,1759991,339862.9743589744,9938,-38.95216687439875,0.0,0.7692307692307693,82.40472658492727,31288.183669567108,0.0056905267,0.23076923076923078,17.595273415072736,0.0056905267,20.871794871794872,-68.38461538461539,0.22636288,80.75278271680597
81.02702702702703,0.0058128373,1769862,331886.7027027027,9975,-36.406040008526375,0.0,0.6216216216216216,81.81878868845936,31411.784593820572,0.0053801904,0.3783783783783784,18.181211311540608,0.0053801904,22.945945945945947,-66.29729729729729,0.21239482,78.84197494243192
81.21052631578948,0.0057840757,1779894,332638.3157894737,10013,-37.49941894087862,0.0,0.7105263157894737,82.09188829555082,31553.663241624832,0.006530646,0.2894736842105263,17.908111704449176,0.006530646,22.789473684210527,-66.65789473684211,0.22063428,78.99112181268494
81.89189189189189,0.0053991294,1789870,335429.1891891892,10050,-36.836510128460006,0.0,0.7027027027027027,80.70358376434395,31683.057066202164,0.005150544,0.2972972972972973,19.29641623565606,0.005150544,22.0,-66.10810810810811,0.22168344,79.70874235211926
82.0,0.006296683,1799795,335872.0,10087,-36.7570363034601,0.0,0.5405405405405406,80.24262804784986,31811.555064678192,0.0054872744,0.4594594594594595,19.757371952150116,0.0054872744,21.972972972972972,-65.8108108108108,0.2065135,79.74694847015877
81.94594594594595,0.008085761,1809892,335650.5945945946,10124,-36.613542388950336,0.0,0.8378378378378378,80.87328224655401,31946.24778175354,0.007979501,0.16216216216216217,19.12671775344598,0.007979501,22.027027027027028,-66.27027027027027,0.2634143,79.69681993645773
82.92105263157895,0.0053796316,1819800,339644.63157894736,10162,-37.9980983208374,0.0,0.5789473684210527,80.381226767119,32071.277559757233,0.005790805,0.42105263157894735,19.618773232880947,0.005790805,21.05263157894737,-66.65789473684211,0.24985035,80.60526573921783
81.55263157894737,0.0043709753,1829885,334039.5789473684,10200,-36.83406341998394,0.0,0.6578947368421053,80.85031178811947,32203.304391622543,0.005475412,0.34210526315789475,19.14968821188055,0.005475412,22.44736842105263,-65.94736842105263,0.25276113,79.3115205233327
82.02325581395348,0.006147937,1839807,335967.25581395347,10243,-40.48456205941656,0.0,0.3488372093023256,81.77005033624053,32344.77111721039,0.007151471,0.6511627906976745,18.229949663759474,0.007151471,21.930232558139537,-67.13953488372093,0.22322537,79.78425929350469
81.775,0.0053193364,1849881,334950.4,10283,-37.61071523644137,0.0,0.5,81.57013149443367,32476.69215297699,0.0059329453,0.5,18.429868505566336,0.0059329453,22.2,-66.7,0.23371601,79.53653013054651
82.33333333333333,0.005035453,1859983,337237.3333333333,10322,-37.69272314989608,0.0,0.7435897435897436,81.25405363840234,32607.52938604355,0.0039993576,0.2564102564102564,18.745946361597674,0.0039993576,21.615384615384617,-66.92307692307692,0.2257038,80.07865589632003
81.78378378378379,0.00605069,1869759,334986.3783783784,10359,-37.352646715192414,0.0,0.7297297297297297,81.68321042865983,32739.349843025208,0.005377368,0.2702702702702703,18.316789571340152,0.005377368,22.216216216216218,-66.8108108108108,0.24718247,79.52720711925974
82.21951219512195,0.00560251,1879955,336771.1219512195,10400,-38.19325175522797,0.0,0.5365853658536586,80.94289439368072,32871.57925891876,0.0052351165,0.4634146341463415,19.057105606319272,0.0052351165,21.78048780487805,-66.5609756097561,0.21557002,79.93329427800946
81.825,0.005492385,1889995,335155.2,10440,-38.47224542560014,0.0,0.45,82.39979202122615,33005.587904930115,0.0050846175,0.55,17.600207978773874,0.0050846175,22.175,-67.4,0.21552126,79.56498156020841
81.94736842105263,0.0061119986,1899874,335656.4210526316,10478,-37.89326312976415,0.0,0.5,82.0137086092498,33139.318306446075,0.005192392,0.5,17.986291390750196,0.005192392,22.026315789473685,-67.21052631578948,0.23497051,79.69746204826608
82.07142857142857,0.0066257096,1909983,336164.5714285714,10520,-38.912224768731434,0.0,0.30952380952380953,81.61361732849558,33277.86744904518,0.0063820006,0.6904761904761905,18.386382671504414,0.0063820006,21.928571428571427,-66.97619047619048,0.20047322,79.79224967707593
81.57894736842105,0.0061459565,1919745,334147.36842105264,10558,-37.58020594530359,0.0,0.34210526315789475,83.00839769988751,33415.11868619919,0.0038033836,0.6578947368421053,16.991602300112472,0.0038033836,22.42105263157895,-67.71052631578948,0.18175377,79.33546977203372
82.425,0.005723576,1929952,337612.8,10598,-38.56076029843469,0.0,0.475,82.4613235822265,33545.645223617554,0.005110553,0.525,17.538676417773516,0.005110553,21.525,-67.975,0.17164499,80.15976047897423
81.35135135135135,0.004980886,1939982,333215.13513513515,10635,-37.714294210146114,0.0,0.7567567567567568,82.53172404598553,33675.86625266075,0.0038170204,0.24324324324324326,17.46827595401448,0.0038170204,22.62162162162162,-67.16216216216216,0.18646546,79.14197841823206
81.55555555555556,0.0048384173,1949880,334051.55555555556,10671,-37.18937658027355,0.0,0.7222222222222222,83.18340589307655,33809.94437623024,0.006682361,0.2777777777777778,16.816594106923436,0.006682361,22.444444444444443,-67.83333333333333,0.17724782,79.31071866985857
81.94594594594595,0.005613692,1959941,335650.5945945946,10708,-37.64766377341782,0.0,0.7837837837837838,82.96318590891937,33938.38942861557,0.007425946,0.21621621621621623,17.03681409108061,0.007425946,21.972972972972972,-68.0,0.20502056,79.7382095959072
81.83783783783784,0.0056613013,1969868,335207.7837837838,10745,-37.847014934903136,0.0,0.7297297297297297,82.11580379701243,34074.158348321915,0.004863012,0.2702702702702703,17.88419620298758,0.004863012,22.135135135135137,-67.21621621621621,0.18187125,79.59625154654218
82.29729729729729,0.006026387,1979821,337089.7297297297,10782,-38.34256329974695,0.0,0.8378378378378378,83.2214753965885,34201.520119428635,0.006852124,0.16216216216216217,16.7785246034115,0.006852124,21.62162162162162,-68.48648648648648,0.21159467,80.06599835892358
