TimestepsSoFar,Fce,meankl,optimgain,entloss,AttNC,AttC,MtR,TimeElapsed,EpisodesSoFar,surrgain,entropy,TtR
2599843,0.2459538244559446,0.007570648,0.0033927378,0.0,2.6,0.4,30.363552199089543,10722.029347658157,11401,0.0033927378,-0.62470114,156.4
2609862,0.23217458279845946,0.0052314824,0.0012800469,0.0,2.926829268292683,0.07317073170731707,32.08744914216914,10761.878776311874,11442,0.0012800469,-0.5864325,169.6829268292683
2619777,0.2544512718211778,0.0051384117,0.0018957928,0.0,2.659090909090909,0.3409090909090909,32.76570488657044,10802.539782762527,11486,0.0018957928,-0.63613427,172.97727272727272
2629906,0.2354256371911757,0.010412726,0.0016551748,0.0,2.7906976744186047,0.20930232558139536,31.852768674530072,10843.824003219604,11529,0.0016551748,-0.65191054,167.30232558139534
2639799,0.22820749359418274,0.004898918,0.0011879903,0.0,2.1176470588235294,0.8823529411764706,25.70710761473215,10883.811029434204,11580,0.0011879903,-0.69057465,133.47058823529412
2649908,0.2361228830505626,0.007865959,0.0011355174,0.0,2.5434782608695654,0.45652173913043476,30.61085896672932,10924.673635005951,11626,0.0011355174,-0.69704086,160.1086956521739
2659811,0.25924919397398793,0.006687088,0.0030106388,0.0,2.533333333333333,0.4666666666666667,32.3160196167037,10964.722887992859,11671,0.0030106388,-0.7321384,168.33333333333334
2669857,0.2637308488612837,0.013371276,0.0005516734,0.0,2.857142857142857,0.14285714285714285,35.73347851325595,11005.537652492523,11713,0.0005516734,-0.7714843,187.92857142857142
2679882,0.24287317071012726,0.004081834,0.0021404708,0.0,2.4375,0.5625,29.961960337490407,11045.969166517258,11761,0.0021404708,-0.76450896,156.3125
2689770,0.2743701781423963,0.0053233034,0.0040843273,0.0,1.9285714285714286,1.0714285714285714,27.840000498705905,11086.45129942894,11817,0.0040843273,-0.7775878,142.66071428571428
2699877,0.27003776389447803,0.0035244192,0.0023369514,0.0,1.9811320754716981,1.0188679245283019,28.509916611706473,11126.610626935959,11870,0.0023369514,-0.7926012,147.11320754716982
2709763,0.2193147913495672,0.005127074,0.0022649425,0.0,2.347826086956522,0.6521739130434783,27.053004820423972,11166.472559452057,11916,0.0022649425,-0.7748241,140.47826086956522
2719848,0.2682062827579013,0.005189218,0.0018970487,0.0,2.7906976744186047,0.20930232558139536,35.51939017724528,11206.72564983368,11959,0.0018970487,-0.7935959,186.34883720930233
2729966,0.2282058473462898,0.0051083406,0.0007564519,0.0,2.608695652173913,0.391304347826087,29.27357619470101,11247.181837797165,12005,0.0007564519,-0.8032022,153.91304347826087
2739832,0.22564607403506337,0.0037249997,0.0018428008,0.0,2.4782608695652173,0.5217391304347826,27.487856619976977,11287.613704681396,12051,0.0018428008,-0.82891744,142.17391304347825
2749876,0.22836678500391805,0.0076535176,0.001745905,0.0,2.590909090909091,0.4090909090909091,30.798416458200474,11328.038326501846,12095,0.001745905,-0.8819625,160.97727272727272
2759906,0.2561631116728082,0.009583968,0.00026640776,0.0,2.8536585365853657,0.14634146341463414,35.432137243576406,11368.358363628387,12136,0.00026640776,-0.85719603,187.82926829268294
2769892,0.17319245528408733,0.012268831,0.00884607,0.0,1.6349206349206349,1.3650793650793651,18.011894266034673,11409.668773889542,12199,0.00884607,-0.8594349,92.28571428571429
2779893,0.2546004065073833,0.0017991642,5.2235668e-05,0.0,2.7857142857142856,0.21428571428571427,34.91040509482472,11450.13212442398,12241,5.2235668e-05,-0.880431,183.85714285714286
2789923,0.23329856386999243,0.0014708402,0.0014695958,0.0,2.857142857142857,0.14285714285714285,31.01871664639203,11490.294105291367,12283,0.0014695958,-0.8694506,163.71428571428572
2799971,0.23580952380952377,0.006012256,0.0013252429,0.0,2.857142857142857,0.14285714285714285,32.86338533810425,11531.1718583107,12325,0.0013252429,-0.91967744,173.78571428571428
2809986,0.2650731707317073,0.009217305,0.0012155985,0.0,2.926829268292683,0.07317073170731707,37.350479034151704,11571.37187218666,12366,0.0012155985,-0.97374123,198.8048780487805
2819808,0.2660125973094534,0.0068721804,0.0009097908,0.0,2.590909090909091,0.4090909090909091,33.51159998759747,11611.657304048538,12410,0.0009097908,-0.9483167,175.70454545454547
2829991,0.23877372114027728,0.0064563476,0.0023586059,0.0,2.5434782608695654,0.45652173913043476,30.339688624778486,11651.94304895401,12456,0.0023586059,-0.9629384,159.06521739130434
2839905,0.2604149325798754,0.008998828,0.0012405487,0.0,2.4782608695652173,0.5217391304347826,32.282412520502696,11692.900422811508,12502,0.0012405487,-0.99029195,165.06521739130434
2849975,0.26316764428948336,0.005415205,0.0011235591,0.0,2.6,0.4,33.233256971887556,11733.830878019333,12547,0.0011235591,-1.0018476,173.2
2859999,0.2703405886989503,0.0042024385,0.004572288,0.0,2.6904761904761907,0.30952380952380953,36.16055445102362,11775.85926103592,12589,0.004572288,-0.9980914,191.07142857142858
2869771,0.28994839633264663,0.007984107,0.000883531,0.0,2.5813953488372094,0.4186046511627907,36.631289643843985,11815.92615032196,12632,0.000883531,-1.017272,189.7674418604651
2879772,0.25516704996377,0.011637543,0.0012111481,0.0,2.4375,0.5625,30.32364435511001,11858.037541389465,12680,0.0012111481,-1.0322844,159.0
2889894,0.26251975874287403,0.0047712433,0.0039611747,0.0,2.111111111111111,0.8888888888888888,26.726241273355054,11901.05933022499,12734,0.0039611747,-1.0493805,137.33333333333334
2899987,0.2777063486296817,0.008932523,0.0035652658,0.0,2.0172413793103448,0.9827586206896551,25.063427699170656,11941.118972063065,12792,0.0035652658,-1.0522424,128.5344827586207
2909823,0.2603155948028686,0.0053633726,0.0030337493,0.0,2.4782608695652173,0.5217391304347826,31.245189998545065,11986.518609285355,12838,0.0030337493,-1.0636626,164.2173913043478
2919989,0.2658490020918678,0.0040688436,0.00224025,0.0,2.3877551020408165,0.6122448979591837,30.89021956684936,12026.774105072021,12887,0.00224025,-1.0950164,159.73469387755102
2929854,0.24340759053904845,0.008525313,0.002052105,0.0,2.425531914893617,0.574468085106383,29.976898645861407,12067.566965579987,12934,0.002052105,-1.1130248,156.70212765957447
2939763,0.27521874935272067,0.008278975,0.0010573547,0.0,2.761904761904762,0.23809523809523808,37.18444279003533,12106.85285782814,12976,0.0010573547,-1.0821571,198.14285714285714
2949899,0.26456331087029367,0.007172266,0.002053333,0.0,2.3877551020408165,0.6122448979591837,30.926272546055394,12151.074563264847,13025,0.002053333,-1.1033945,160.9591836734694
2959874,0.2651072796809004,0.005560606,0.0017306331,0.0,2.4375,0.5625,30.642541769867847,12192.253790855408,13073,0.0017306331,-1.1097894,162.0
2969874,0.24719999999999995,0.011969163,0.00011475766,0.0,3.0,0.0,34.980578091798705,12232.471859931946,13113,0.00011475766,-1.1527063,185.4
2979891,0.25453084648493535,0.008606221,0.0025982314,0.0,2.926829268292683,0.07317073170731707,34.47298389237417,12273.325595378876,13154,0.0025982314,-1.2050339,183.8780487804878
2989837,0.263146699352953,0.0048738383,0.002412152,0.0,2.6,0.4,32.727747215610854,12315.389793395996,13199,0.002412152,-1.2378361,170.53333333333333
2999975,0.2574985547788189,0.011703262,0.0015007843,0.0,2.6,0.4,32.766010755977696,12357.19428730011,13244,0.0015007843,-1.258248,172.06666666666666
3009945,0.23839478239807388,0.007546849,0.0018482333,0.0,2.4782608695652173,0.5217391304347826,29.221337041302,12397.10510468483,13290,0.0018482333,-1.2666419,152.93478260869566
3019898,0.2653987299230707,0.00375221,0.0020662607,0.0,2.4375,0.5625,30.718390376701095,12439.555711746216,13338,0.0020662607,-1.241404,161.25
3029761,0.27618002649873136,0.0062731933,0.0018810838,0.0,2.235294117647059,0.7647058823529411,30.339516394476604,12480.18499827385,13389,0.0018810838,-1.2397494,157.23529411764707
3039912,0.27532668073318717,0.008554066,0.00062353007,0.0,2.5531914893617023,0.44680851063829785,34.10258190958172,12522.17494893074,13436,0.00062353007,-1.2709463,179.87234042553192
3049854,0.2434252848620809,0.00978323,0.0010136963,0.0,2.4893617021276597,0.5106382978723404,29.41436420667856,12561.54116487503,13483,0.0010136963,-1.2894182,154.08510638297872
3059964,0.2860967338710286,0.007610814,0.0024597433,0.0,2.727272727272727,0.2727272727272727,36.671536950545175,12602.824242591858,13527,0.0024597433,-1.3057854,193.02272727272728
3069997,0.25778812315761557,0.0041515892,0.0008127491,0.0,2.659090909090909,0.3409090909090909,32.08922535629145,12642.489819765091,13571,0.0008127491,-1.2992448,168.0681818181818
3079922,0.27263254550446675,0.007104023,0.002646767,0.0,2.659090909090909,0.3409090909090909,32.93480266302243,12684.127043247223,13615,0.002646767,-1.2919093,173.25
3089856,0.2690343546889788,0.00884703,0.0011753998,0.0,2.590909090909091,0.4090909090909091,34.8778131066968,12724.014163017273,13659,0.0011753998,-1.3177365,182.5909090909091
3099790,0.24742370638923014,0.006016162,0.0009857897,0.0,2.8536585365853657,0.14634146341463414,33.60657727274385,12765.360221624374,13700,0.0009857897,-1.3079121,178.7560975609756
3109975,0.29268588862705835,0.0080971,0.0014069768,0.0,2.5434782608695654,0.45652173913043476,36.46017227786355,12807.169924259186,13746,0.0014069768,-1.3241086,192.45652173913044
3119978,0.25596954388090715,0.004553553,0.00029078012,0.0,2.6511627906976742,0.3488372093023256,32.74630812416166,12847.764678001404,13789,0.00029078012,-1.3274398,171.34883720930233
3129860,0.24689408925121312,0.0098970635,0.00047298483,0.0,2.7209302325581395,0.27906976744186046,31.786435322102363,12888.413875579834,13832,0.00047298483,-1.3042703,168.90697674418604
3139792,0.26942842897117725,0.004804486,0.0008596592,0.0,2.697674418604651,0.3023255813953488,34.749817083223924,12929.537538528442,13875,0.0008596592,-1.2816871,184.46511627906978
3149821,0.25665601345668626,0.0048625986,0.0008358027,0.0,2.8780487804878048,0.12195121951219512,35.499304840893764,12971.36334323883,13916,0.0008358027,-1.2845976,189.14634146341464
3159824,0.26312065862176487,0.006796814,0.0013668244,0.0,2.522727272727273,0.4772727272727273,33.66881192554059,13011.331151485443,13960,0.0013668244,-1.2457273,176.11363636363637
3169974,0.2697364443308068,0.0091904765,0.00041519164,0.0,2.7209302325581395,0.27906976744186046,35.217327187041455,13055.028455972672,14003,0.00041519164,-1.225776,185.30232558139534
3179871,0.24347893569844795,0.009781059,0.0018139938,0.0,2.659090909090909,0.3409090909090909,30.678552486658244,13095.526221036911,14047,0.0018139938,-1.2435429,162.27272727272728
3189857,0.2516207817038135,0.007242919,0.0015727238,0.0,2.6,0.4,31.753799999657446,13137.193828582764,14092,0.0015727238,-1.2763795,166.6
3199958,0.258164291168701,0.012144157,6.570797e-05,0.0,2.235294117647059,0.7647058823529411,28.491792136684058,13176.477492332458,14143,6.570797e-05,-1.3062737,147.1764705882353
3209866,0.26603661640123655,0.007753953,0.0014207753,0.0,2.5813953488372094,0.4186046511627907,34.78386264326018,13220.527985811234,14186,0.0014207753,-1.3723147,185.72093023255815
3219959,0.23936094499603214,0.0074969237,0.0016704102,0.0,2.235294117647059,0.7647058823529411,27.031272125114857,13260.930822372437,14237,0.0016704102,-1.381518,139.11764705882354
3229990,0.26476475216365064,0.004618578,0.0004108017,0.0,2.926829268292683,0.07317073170731707,35.93725175953318,13302.290718317032,14278,0.0004108017,-1.3364655,191.85365853658536
3239954,0.26047094274099863,0.014489537,0.0011463633,0.0,2.7209302325581395,0.27906976744186046,33.68046874893437,13342.491940259933,14321,0.0011463633,-1.3428836,178.1860465116279
3249751,0.26467306614585534,0.004687079,0.0013069297,0.0,2.6511627906976742,0.3488372093023256,33.73699142416223,13384.709535360336,14364,0.0013069297,-1.3424544,177.0
3259886,0.2642161460392889,0.004644151,0.0016354165,0.0,2.5434782608695654,0.45652173913043476,32.71187453635498,13424.896263837814,14410,0.0016354165,-1.3349612,169.30434782608697
3269767,0.2502203191333627,0.0058484348,0.001142516,0.0,2.659090909090909,0.3409090909090909,32.35394946131438,13465.692228794098,14454,0.001142516,-1.3328763,172.36363636363637
3279903,0.25884208207218234,0.00813083,0.00086817663,0.0,2.7209302325581395,0.27906976744186046,34.66263854118895,13507.387217998505,14497,0.00086817663,-1.3452157,183.13953488372093
3289903,0.2725,0.004444661,0.00064708124,0.0,3.0,0.0,38.04980759942566,13547.841233730316,14537,0.00064708124,-1.3374519,204.375
3299780,0.27267673418616406,0.005711739,0.0010442764,0.0,2.7804878048780486,0.21951219512195122,37.44299881500116,13589.5780646801,14578,0.0010442764,-1.2740896,195.73170731707316
3309925,0.2445111061652415,0.010206038,0.0023153601,0.0,2.6666666666666665,0.3333333333333333,31.74027141192887,13629.44186758995,14623,0.0023153601,-1.285481,168.6
3319925,0.2700000000000001,0.0042451196,0.0014987086,0.0,3.0,0.0,38.10685210991378,13670.433609724045,14663,0.0014987086,-1.311363,202.5
3329948,0.26686320254506896,0.002672361,0.00086912385,0.0,2.926829268292683,0.07317073170731707,36.83063115349957,13710.949090480804,14704,0.00086912385,-1.3139243,196.53658536585365
3339971,0.25373064687168617,0.007325957,0.00060272065,0.0,2.926829268292683,0.07317073170731707,35.76564921343727,13752.33108997345,14745,0.00060272065,-1.3041966,188.85365853658536
3349925,0.2846150000604106,0.007209972,0.002382788,0.0,2.590909090909091,0.4090909090909091,36.67718427702331,13792.739530324936,14789,0.002382788,-1.2941862,190.8409090909091
3359894,0.25254686711829566,0.005393969,0.0013055723,0.0,2.7857142857142856,0.21428571428571427,34.578117629056656,13833.296612024307,14831,0.0013055723,-1.3054225,181.85714285714286
3369904,0.25340555292154926,0.0043188934,0.001094255,0.0,2.7209302325581395,0.27906976744186046,33.49948084173102,13872.905451059341,14874,0.001094255,-1.3254513,175.53488372093022
3379859,0.26468993479725483,0.0056757317,0.0021663904,0.0,2.533333333333333,0.4666666666666667,31.847269386802704,13913.606518745422,14919,0.0021663904,-1.345166,165.13333333333333
3389794,0.25865405405405406,0.008547095,0.00026542917,0.0,2.925,0.075,36.47794718656976,13954.734291315079,14959,0.00026542917,-1.3747466,193.2
3399756,0.29363880377745205,0.0075187255,0.0008438034,0.0,2.7209302325581395,0.27906976744186046,38.94139881921413,13995.248067855835,15002,0.0008438034,-1.4435188,205.25581395348837
3409964,0.2305547430098894,0.005841394,0.001371237,0.0,2.727272727272727,0.2727272727272727,29.939337251275642,14035.314585447311,15046,0.001371237,-1.4747292,159.20454545454547
3419769,0.25297595167099096,0.003700587,0.0012204865,0.0,2.7857142857142856,0.21428571428571427,33.53054591283754,14076.389788150787,15088,0.0012204865,-1.4790919,177.78571428571428
3429756,0.24359548339766404,0.010446087,0.002765711,0.0,2.533333333333333,0.4666666666666667,29.99808849409497,14116.375804662704,15133,0.002765711,-1.5046276,157.8
3439910,0.2805592726263243,0.0043271314,0.0016155712,0.0,2.4893617021276597,0.5106382978723404,34.733826765397986,14157.354116678238,15180,0.0016155712,-1.4681054,182.17021276595744
3449841,0.25619142575389536,0.010130845,0.0018423116,0.0,2.326530612244898,0.673469387755102,28.52044713511576,14198.138115882874,15229,0.0018423116,-1.455121,148.0408163265306
3459845,0.269364318181716,0.01117869,0.0015099971,0.0,2.4893617021276597,0.5106382978723404,30.332891536367452,14238.355197429657,15276,0.0015099971,-1.451381,156.95744680851064
3469830,0.2805062353586511,0.006395814,0.0024877829,0.0,2.4130434782608696,0.5869565217391305,34.74028877962558,14279.458830833435,15322,0.0024877829,-1.4728897,179.54347826086956
3479858,0.2694077651367843,0.0048339753,0.0011216558,0.0,2.7209302325581395,0.27906976744186046,36.20735835717872,14319.853639364243,15365,0.0011216558,-1.4599618,191.1627906976744
3489995,0.2887609862331804,0.0075950352,0.000725117,0.0,2.7906976744186047,0.20930232558139536,38.54271308196707,14361.414175987244,15408,0.000725117,-1.4937658,203.02325581395348
3499784,0.2534494189363712,0.007989195,0.0012229182,0.0,2.533333333333333,0.4666666666666667,31.08947526937143,14401.464898824692,15453,0.0012229182,-1.5099761,161.73333333333332
3509941,0.2749794432012346,0.0080891205,0.0017167735,0.0,2.5434782608695654,0.45652173913043476,33.84247325560803,14443.232259750366,15499,0.0017167735,-1.5244113,177.0
3519981,0.2794039520358688,0.008181791,0.0014845248,0.0,2.3469387755102042,0.6530612244897959,31.13235820960216,14485.783445596695,15548,0.0014845248,-1.5452065,161.44897959183675
3529911,0.2595668575198569,0.0071762516,0.00062043127,0.0,2.590909090909091,0.4090909090909091,33.55999407529046,14526.046914100647,15592,0.00062043127,-1.5774802,177.61363636363637
3539846,0.2735442051221461,0.0072450386,0.008021897,0.0,2.4130434782608696,0.5869565217391305,32.41905973392122,14568.297830581665,15638,0.008021897,-1.5702801,168.3913043478261
3549812,0.26290945166331253,0.0072526224,0.0012058237,0.0,2.7209302325581395,0.27906976744186046,34.57600533216484,14608.139151573181,15681,0.0012058237,-1.6153153,182.58139534883722
3559965,0.2804663322316729,0.008481044,0.0017871679,0.0,2.6511627906976742,0.3488372093023256,37.3787908360772,14652.247224330902,15724,0.0017871679,-1.6181256,198.0
3569831,0.25991765536773803,0.006005164,0.001461853,0.0,2.5813953488372094,0.4186046511627907,34.60117980757219,14692.564366340637,15767,0.001461853,-1.6351726,181.53488372093022
3579932,0.2812608767858047,0.010647576,0.0009368754,0.0,2.533333333333333,0.4666666666666667,35.09675059606685,14734.657925128937,15812,0.0009368754,-1.6369604,184.0
3589877,0.26115894180362226,0.01085837,0.0030023041,0.0,2.642857142857143,0.35714285714285715,34.21382544237136,14774.495466709137,15854,0.0030023041,-1.6028969,181.35714285714286
3599950,0.2645128102595021,0.00722059,0.0014430005,0.0,2.5434782608695654,0.45652173913043476,31.526206504091444,14816.150365829468,15900,0.0014430005,-1.5949682,163.6304347826087
3609833,0.26985450762773594,0.007879097,0.0022457656,0.0,2.659090909090909,0.3409090909090909,33.04320230073912,14857.610619068146,15944,0.0022457656,-1.5734949,172.1590909090909
3619758,0.2657633637139365,0.008890674,0.00165647,0.0,2.533333333333333,0.4666666666666667,33.37924718987538,14898.481243371964,15989,0.00165647,-1.5767844,173.73333333333332
3629812,0.2511888341543514,0.011069325,0.0012522512,0.0,2.857142857142857,0.14285714285714285,33.78865201509632,14940.720803260803,16031,0.0012522512,-1.6189779,179.78571428571428
3639812,0.26409999999999995,0.009071127,0.0015673798,0.0,3.0,0.0,37.24079781419966,14980.888276576996,16071,0.0015673798,-1.5494037,198.075
3649756,0.26555268183554315,0.011582424,0.0005011068,0.0,2.8536585365853657,0.14634146341463414,36.538339459319914,15023.779920816422,16112,0.0005011068,-1.589597,192.58536585365854
3659783,0.2532958176954805,0.005567025,0.0014203682,0.0,2.5434782608695654,0.45652173913043476,31.47718665396845,15063.269471645355,16158,0.0014203682,-1.5801901,164.41304347826087
3669903,0.2653601397427732,0.0125165,0.0004172231,0.0,2.727272727272727,0.2727272727272727,34.67444437756589,15104.588278770447,16202,0.0004172231,-1.5770242,181.97727272727272
3679991,0.24315647473094273,0.004704127,0.0014163096,0.0,2.727272727272727,0.2727272727272727,32.82232335153495,15145.35824751854,16246,0.0014163096,-1.5586343,171.95454545454547
3689991,0.2683552671113515,0.014690165,0.0023849646,0.0,2.7209302325581395,0.27906976744186046,36.6925691724109,15187.538220405579,16289,0.0023849646,-1.5450351,194.65116279069767
3699887,0.26180177496431456,0.004012989,0.00095349504,0.0,2.8536585365853657,0.14634146341463414,36.04635016823364,15227.965949058533,16330,0.00095349504,-1.5459855,190.17073170731706
3709856,0.2676886890578772,0.0064617326,0.0034032324,0.0,2.659090909090909,0.3409090909090909,35.531908641418255,15269.161646842957,16374,0.0034032324,-1.5777581,184.22727272727272
3719859,0.2761521388411341,0.0046852697,0.001273412,0.0,2.659090909090909,0.3409090909090909,35.25381843053401,15310.206131696701,16418,0.001273412,-1.586914,184.5
3729999,0.2698584050220878,0.005833889,2.555542e-05,0.0,2.727272727272727,0.2727272727272727,34.472098452558996,15350.890463113785,16462,2.555542e-05,-1.6056005,181.0909090909091
3739933,0.26836538361574275,0.012181177,0.0026235096,0.0,2.28,0.72,30.45247185562046,15394.095683574677,16512,0.0026235096,-1.6440753,157.98
3749992,0.27697846853345565,0.0037183166,0.00096584676,0.0,2.5434782608695654,0.45652173913043476,36.03355550697571,15433.988914251328,16558,0.00096584676,-1.658811,190.7608695652174
3759904,0.27551272797029375,0.0043226136,0.0012147526,0.0,2.6,0.4,33.47160689902051,15475.395063638687,16603,0.0012147526,-1.6514565,175.4
3769813,0.2680766516618798,0.006665245,0.002823125,0.0,2.533333333333333,0.4666666666666667,31.657182510312566,15514.926220178604,16648,0.002823125,-1.6578344,166.26666666666668
3779763,0.26618086639435273,0.0068331077,0.0019779983,0.0,2.6,0.4,32.54939749922783,15557.280108213425,16693,0.0019779983,-1.6631697,171.2
3789998,0.24979131001852584,0.008087886,0.0022240728,0.0,2.7906976744186047,0.20930232558139536,33.67184506706734,15597.369537353516,16736,0.0022240728,-1.6708143,177.13953488372093
3799806,0.28638301820909545,0.0075207124,0.0023889078,0.0,2.4782608695652173,0.5217391304347826,34.02068380979927,15638.110298871994,16782,0.0023889078,-1.7003198,179.41304347826087
3809949,0.27814066121192554,0.009678493,0.0015611127,0.0,2.6666666666666665,0.3333333333333333,34.8738894260719,15678.5756649971,16827,0.0015611127,-1.7127979,183.53333333333333
3819822,0.29278243488565414,0.0061388793,0.0028426403,0.0,2.533333333333333,0.4666666666666667,35.41321194572353,15720.052347660065,16872,0.0028426403,-1.681237,187.86666666666667
3829938,0.2918374176872882,0.011935465,0.0006568021,0.0,2.727272727272727,0.2727272727272727,37.89418851488847,15761.240794181824,16916,0.0006568021,-1.6627524,200.79545454545453
3839965,0.27120144534778695,0.008109557,0.0018393241,0.0,2.926829268292683,0.07317073170731707,37.357517258929654,15802.096913099289,16957,0.0018393241,-1.659456,199.17073170731706
3849978,0.2665590994371483,0.004554238,0.00020715891,0.0,2.926829268292683,0.07317073170731707,37.550804012362356,15843.24713087082,16998,0.00020715891,-1.653562,198.58536585365854
3859978,0.23311982342460097,0.0070001585,0.0039988477,0.0,2.7142857142857144,0.2857142857142857,30.532315968714812,15883.101871490479,17040,0.0039988477,-1.6514056,161.21428571428572
3869800,0.294630554444508,0.0052453363,0.0026133663,0.0,2.7209302325581395,0.27906976744186046,36.331226248909296,15925.743468046188,17083,0.0026133663,-1.6428127,191.7906976744186
3879884,0.27706202025439763,0.012338749,0.0014498667,0.0,2.727272727272727,0.2727272727272727,35.457671838670706,15965.485138177872,17127,0.0014498667,-1.6305258,186.8181818181818
3889812,0.24013534514792093,0.009748588,0.00065478083,0.0,2.7209302325581395,0.27906976744186046,32.06437599911927,16006.73406457901,17170,0.00065478083,-1.6521095,168.41860465116278
3899867,0.2609726642186862,0.0041423775,0.00075458933,0.0,2.7906976744186047,0.20930232558139536,33.98256914795004,16046.466215372086,17213,0.00075458933,-1.6616231,177.41860465116278
3909882,0.2618536585365854,0.007258716,0.0016904119,0.0,2.926829268292683,0.07317073170731707,35.34469065663822,16089.097218751907,17254,0.0016904119,-1.7023,186.0731707317073
3919882,0.2632,0.006748799,0.0014927951,0.0,3.0,0.0,37.4934387324357,16130.1851272583,17294,0.0014927951,-1.693076,197.4
3929908,0.24107936507936514,0.014970738,0.001763971,0.0,2.857142857142857,0.14285714285714285,33.11094562391081,16171.818274259567,17336,0.001763971,-1.7019019,175.21428571428572
3939849,0.2901881533101046,0.010542389,0.0006354683,0.0,2.7857142857142856,0.21428571428571427,38.28933230511216,16215.617333650589,17378,0.0006354683,-1.6949856,201.57142857142858
3949889,0.2655873015873017,0.0058470215,0.0016826937,0.0,2.857142857142857,0.14285714285714285,36.23725728812113,16255.518081188202,17420,0.0016826937,-1.706419,191.5
3959929,0.28673529664507524,0.012530726,0.0009065165,0.0,2.7209302325581395,0.27906976744186046,36.885056520744484,16298.472015857697,17463,0.0009065165,-1.6977926,192.34883720930233
3969791,0.2638235112065094,0.01190702,0.0018781062,0.0,2.7142857142857144,0.2857142857142857,35.214146932417144,16339.03370308876,17505,0.0018781062,-1.6839229,185.35714285714286
3979791,0.28239999999999993,0.011462956,0.0009836751,0.0,3.0,0.0,40.032468582071175,16381.779117584229,17545,0.0009836751,-1.6290615,211.8
3989791,0.25630000000000003,0.010487907,0.0018576238,0.0,3.0,0.0,35.74107246414561,16421.258137702942,17585,0.0018576238,-1.5917654,192.225
3999916,0.2803940406517001,0.008553794,0.0017070991,0.0,2.3863636363636362,0.6136363636363636,36.8249628937431,16463.152472019196,17629,0.0017070991,-1.6095071,191.72727272727272
4009784,0.2824096542721518,0.0076487456,0.011505101,0.0,2.3333333333333335,0.6666666666666666,34.053286716612455,16502.7090177536,17674,0.011505101,-1.6416345,177.4
4019888,0.27563734425353814,0.007691736,0.0010247284,0.0,2.466666666666667,0.5333333333333333,34.87110599815003,16544.642560005188,17719,0.0010247284,-1.6662904,183.93333333333334
4029766,0.27403600059077377,0.0051717875,0.0012991412,0.0,2.466666666666667,0.5333333333333333,34.40877756815006,16585.181386470795,17764,0.0012991412,-1.6745908,180.06666666666666
4039935,0.2812163371337855,0.013804099,0.00053439545,0.0,2.926829268292683,0.07317073170731707,39.117956683781294,16626.897688150406,17805,0.00053439545,-1.7160662,208.3170731707317
4049775,0.30609033766179417,0.007363316,0.0013718979,0.0,2.466666666666667,0.5333333333333333,38.16977489593198,16669.399530172348,17850,0.0013718979,-1.6720271,200.4
4059960,0.26948629403893726,0.0070935413,0.0010705824,0.0,2.659090909090909,0.3409090909090909,36.09661957581373,16710.710525035858,17894,0.0010705824,-1.6878364,190.36363636363637
4069849,0.26433163934046333,0.0037442392,0.0012383971,0.0,2.3125,0.6875,31.444340488350154,16752.261674165726,17942,0.0012383971,-1.7012945,163.75
4079752,0.25233175290318155,0.010136158,0.0006509074,0.0,2.7857142857142856,0.21428571428571427,33.946342676616396,16792.515959739685,17984,0.0006509074,-1.6973857,180.35714285714286
4089752,0.2831,0.006801206,0.0008578026,0.0,3.0,0.0,39.982313800988955,16835.449454784393,18024,0.0008578026,-1.6798944,212.325
4099767,0.2624730116045339,0.0041825557,0.0007991216,0.0,2.7804878048780486,0.21951219512195122,36.48964931577958,16875.8006567955,18065,0.0007991216,-1.6612172,193.46341463414635
4109906,0.27880138300931506,0.005080674,0.0015511055,0.0,2.659090909090909,0.3409090909090909,36.23561733913812,16916.938673496246,18109,0.0015511055,-1.6527482,190.63636363636363
4119784,0.25237786594251904,0.00965145,0.0015591598,0.0,2.5714285714285716,0.42857142857142855,34.287855372130196,16957.219931602478,18151,0.0015591598,-1.6600422,182.07142857142858
4129778,0.2658067018296589,0.012479166,0.0010147954,0.0,2.2653061224489797,0.7346938775510204,31.559171459867038,16998.604950666428,18200,0.0010147954,-1.6684645,161.87755102040816
4139966,0.2616378531111046,0.007125573,0.0017581192,0.0,2.7142857142857144,0.2857142857142857,36.21197391882896,17038.36482977867,18242,0.0017581192,-1.718544,190.42857142857142
4149956,0.27598107572613423,0.004282261,0.000390912,0.0,2.8536585365853657,0.14634146341463414,38.59576424150839,17078.909435987473,18283,0.000390912,-1.7092291,202.7560975609756
4159973,0.26739741750358675,0.014681752,0.0010562525,0.0,2.926829268292683,0.07317073170731707,37.172499642425834,17119.282964468002,18324,0.0010562525,-1.7527148,196.53658536585365
4169973,0.2654999999999999,0.009361875,0.00027672705,0.0,3.0,0.0,37.473491508391575,17159.73599600792,18364,0.00027672705,-1.7862474,199.125
4179973,0.2768,0.0060280818,0.00030967916,0.0,3.0,0.0,39.14519684167221,17201.6640355587,18404,0.00030967916,-1.779693,207.6
4189973,0.2671,0.004775224,0.0012006308,0.0,3.0,0.0,38.105856313085994,17241.89591884613,18444,0.0012006308,-1.8058208,200.325
4199873,0.2822120197672565,0.0086201215,0.00013539784,0.0,2.8292682926829267,0.17073170731707318,38.957969408983885,17283.18586707115,18485,0.00013539784,-1.8008755,206.6341463414634
