TimestepsSoFar,MtR,TtR,surrgain,MpbtA,optimgain,TimeElapsed,entloss,AttNC,Tmc,Tbt,Ptt,MpbtN,AttC,entropy,meankl,EpisodesSoFar,Tmt
1349999,-37.58252604734515,-66.86842105263158,0.005670935,18.006328986696275,0.005670935,23280.911335229874,0.0,0.9210526315789473,22.44736842105263,334039.5789473684,79.31118477306192,81.99367101330373,0.07894736842105263,0.23548438,0.0065458296,8752,81.55263157894737
1359772,-37.92998462142898,-67.24324324324324,0.006238397,18.520598251065756,0.006238397,23388.327385663986,0.0,0.8378378378378378,21.405405405405407,337975.35135135136,80.26787473897157,81.47940174893424,0.16216216216216217,0.25223553,0.0061163004,8789,82.51351351351352
1369847,-38.821648315525785,-67.275,0.004036278,18.88084852806141,0.004036278,23497.291137218475,0.0,0.775,21.05,339660.8,80.60832339811404,81.11915147193858,0.225,0.24667649,0.0039046153,8829,82.925
1379822,-38.16023252434278,-66.97435897435898,0.0041253236,18.996839005495858,0.0041253236,23603.51940226555,0.0,0.8461538461538461,21.28205128205128,338602.6666666667,80.38662198400301,81.00316099450417,0.15384615384615385,0.25635138,0.0052693025,8868,82.66666666666667
1389871,-38.17793869828404,-65.82051282051282,0.0046391054,19.647189865994353,0.0046391054,23710.92232942581,0.0,0.7435897435897436,22.102564102564102,335346.8717948718,79.62684992919796,80.35281013400565,0.2564102564102564,0.24267563,0.0037806733,8907,81.87179487179488
1399809,-37.59168461835912,-67.17948717948718,0.008218379,18.900394151014574,0.008218379,23816.909062862396,0.0,0.7692307692307693,21.17948717948718,339232.8205128205,80.49015565320065,81.09960584898542,0.23076923076923078,0.21071348,0.0070841615,8946,82.82051282051282
1409955,-36.79910613015962,-66.29729729729729,0.0036930966,17.848701753080235,0.0036930966,23922.75165247917,0.0,0.8378378378378378,23.2972972972973,330558.2702702703,78.51738525211994,82.15129824691978,0.16216216216216217,0.25354522,0.0051465468,8983,80.70270270270271
1419937,-37.622055306861135,-66.86842105263158,0.005626422,19.052397477929834,0.005626422,24027.292722463608,0.0,0.868421052631579,21.394736842105264,338243.36842105264,80.28532777834953,80.94760252207017,0.13157894736842105,0.2388781,0.006558853,9021,82.57894736842105
1429984,-37.530649404779545,-66.23684210526316,0.0043887603,19.227151213011084,0.0043887603,24135.28826212883,0.0,0.7894736842105263,22.026315789473685,335764.2105263158,79.70233885997955,80.77284878698893,0.21052631578947367,0.25083882,0.0053580618,9059,81.97368421052632
1439969,-37.334344644784174,-66.25641025641026,0.0054961652,19.635485887098465,0.0054961652,24241.551022291183,0.0,0.8205128205128205,21.564102564102566,337552.41025641025,80.13083172962223,80.36451411290153,0.1794871794871795,0.27299523,0.006990306,9098,82.41025641025641
1449895,-39.10573711089083,-67.0,0.006245398,18.80673862009944,0.006245398,24361.176455259323,0.0,0.5454545454545454,21.454545454545453,337920.0,80.22755232327212,81.19326137990056,0.45454545454545453,0.22340442,0.006753778,9142,82.5
1459885,-38.72243798602083,-68.325,0.005310605,17.71031587967115,0.005310605,24467.90959239006,0.0,0.825,20.875,340172.8,80.76314654626468,82.28968412032884,0.175,0.2139085,0.0056319963,9182,83.05
1469884,-39.13552162918717,-68.38461538461539,0.003934839,17.462313347449285,0.003934839,24573.233053445816,0.0,0.9230769230769231,21.17948717948718,339127.7948717949,80.48371683526156,82.53768665255069,0.07692307692307693,0.2030272,0.0045195343,9221,82.7948717948718
1479909,-37.447120288444815,-66.51351351351352,0.0036513472,19.19166448030412,0.0036513472,24680.601802825928,0.0,0.8918918918918919,21.675675675675677,337200.4324324324,80.02755949687038,80.80833551969589,0.10810810810810811,0.2531584,0.004599001,9258,82.32432432432432
1489982,-37.80819943943013,-66.65789473684211,0.0043197996,19.64837482615766,0.0043197996,24786.488602399826,0.0,0.868421052631579,21.0,339644.63157894736,80.64467832649188,80.35162517384234,0.13157894736842105,0.263503,0.0037905434,9296,82.92105263157895
1499831,-37.6174770233052,-66.13157894736842,0.004338574,20.047876191501533,0.004338574,24894.704909086227,0.0,0.7631578947368421,21.236842105263158,338674.5263157895,80.42492548856123,79.95212380849846,0.23684210526315788,0.22540964,0.0050177607,9334,82.6842105263158
1509775,-36.891815931161624,-65.70270270270271,0.005069153,19.898703313563544,0.005069153,24998.534284114838,0.0,0.8918918918918919,21.972972972972972,335872.0,79.74878692437719,80.10129668643646,0.10810810810810811,0.2568872,0.0055656843,9371,82.0
