AttC,entropy,TimestepsSoFar,TimeElapsed,optimgain,entloss,meankl,TtR,Fce,AttNC,MtR,surrgain,EpisodesSoFar
0.11363636363636363,0.410763,2299945,10337.596642255783,0.0049937624,0.0,0.003955609,29.59090909090909,0.12225014274545631,0.8863636363636364,17.031167263022574,0.0049937624,11166
0.1111111111111111,0.3958285,2309950,10386.455159902573,0.0039924546,0.0,0.0042267386,29.155555555555555,0.11662222222222225,0.8888888888888888,16.549437413600288,0.0039924546,11211
0.07142857142857142,0.38169783,2319783,10430.40045928955,0.005633347,0.0,0.0045384658,31.61904761904762,0.12925808348030574,0.9285714285714286,18.25437441470273,0.005633347,11253
0.1111111111111111,0.3759574,2329800,10476.335124015808,0.006528589,0.0,0.003801914,27.333333333333332,0.11419487179487181,0.8888888888888888,15.850606452819013,0.006528589,11298
0.09090909090909091,0.39044493,2339804,10525.365545511246,0.0048179245,0.0,0.0051608314,29.386363636363637,0.11754545454545458,0.9090909090909091,16.866589074478775,0.0048179245,11342
0.047619047619047616,0.3829043,2349836,10568.706337213516,0.0052921413,0.0,0.0035511185,30.071428571428573,0.12095852534562217,0.9523809523809523,17.432588901887318,0.0052921413,11384
0.14893617021276595,0.37025476,2359843,10603.875218153,0.0060484223,0.0,0.004705674,26.27659574468085,0.10510638297872343,0.851063829787234,15.06729584740143,0.0060484223,11431
0.09090909090909091,0.38197637,2369857,10646.860576868057,0.0065276213,0.0,0.0058828397,30.84090909090909,0.1253388429752066,0.9090909090909091,17.52985546031889,0.0065276213,11475
0.06976744186046512,0.3724528,2379862,10700.14059138298,0.0050047124,0.0,0.00391297,30.441860465116278,0.12176744186046513,0.9302325581395349,17.364821879163305,0.0050047124,11518
0.1875,0.40136427,2389799,10746.968488454819,0.0062785354,0.0,0.003948687,27.166666666666668,0.12045006516780711,0.8125,15.688051897263312,0.0062785354,11566
0.1111111111111111,0.3772888,2399814,10790.170833587646,0.0055640195,0.0,0.004191039,29.066666666666666,0.11626666666666667,0.8888888888888888,16.649770377928856,0.0055640195,11611
0.047619047619047616,0.38553238,2409818,10837.97000670433,0.004905746,0.0,0.0036389541,31.357142857142858,0.12542857142857144,0.9523809523809523,18.176531305470853,0.004905746,11653
0.024390243902439025,0.39063707,2419819,10876.75662112236,0.005715287,0.0,0.004525181,30.853658536585368,0.12341463414634148,0.975609756097561,17.755686223756918,0.005715287,11694
0.20408163265306123,0.38827136,2429805,10924.693718910217,0.006215111,0.0,0.005048665,27.346938775510203,0.11571910564330393,0.7959183673469388,15.869468267249182,0.006215111,11743
0.16666666666666666,0.3907471,2439923,10970.102764368057,0.006497034,0.0,0.004290215,29.666666666666668,0.12589304838401225,0.8333333333333334,16.94946914537725,0.006497034,11791
0.14893617021276595,0.39178488,2449984,11013.889635801315,0.004793208,0.0,0.003400373,27.829787234042552,0.12009303126884315,0.851063829787234,15.467623165580163,0.004793208,11838
0.13333333333333333,0.39840677,2459786,11065.099571943283,0.0060058115,0.0,0.0057130717,28.88888888888889,0.13176079494128276,0.8666666666666667,16.49675696514935,0.0060058115,11883
0.14893617021276595,0.40101627,2469881,11107.157121181488,0.0049028443,0.0,0.0040411623,27.48936170212766,0.13588011896591168,0.851063829787234,15.809565158232315,0.0049028443,11930
0.1111111111111111,0.42487696,2479984,11148.734841823578,0.0047186203,0.0,0.0034937973,27.666666666666668,0.11631974586672443,0.8888888888888888,15.826350909280547,0.0047186203,11975
0.09090909090909091,0.4394665,2489988,11193.497693538666,0.0057440237,0.0,0.004593575,29.181818181818183,0.11672727272727275,0.9090909090909091,16.77757311144278,0.0057440237,12019
0.13333333333333333,0.44050226,2499756,11237.386160612106,0.005348804,0.0,0.004038498,28.155555555555555,0.1187936507936508,0.8666666666666667,16.026988192595464,0.005348804,12064
0.1111111111111111,0.42783755,2509763,11289.652864217758,0.0059748474,0.0,0.0052159745,29.11111111111111,0.11644444444444449,0.8888888888888888,16.76848723555154,0.0059748474,12109
0.16666666666666666,0.430084,2519799,11337.029684305191,0.0040326198,0.0,0.0029416694,25.833333333333332,0.11638888888888892,0.8333333333333334,14.93009125796497,0.0040326198,12157
0.13043478260869565,0.43913722,2529831,11377.589991092682,0.0049545853,0.0,0.0028300174,26.869565217391305,0.1183332115454877,0.8695652173913043,15.511840984529044,0.0049545853,12203
0.024390243902439025,0.44614702,2539832,11422.611649274826,0.004330954,0.0,0.0030963053,31.341463414634145,0.1253658536585366,0.975609756097561,17.650390473891132,0.004330954,12244
0.09090909090909091,0.44872716,2549838,11473.353797912598,0.004345053,0.0,0.0031508477,28.0,0.11200000000000002,0.9090909090909091,15.672111363459756,0.004345053,12288
0.09090909090909091,0.420399,2559842,11515.831278324127,0.0050863586,0.0,0.004008296,28.25,0.11300000000000003,0.9090909090909091,15.939108714975275,0.0050863586,12332
0.09090909090909091,0.42344546,2569846,11556.685473918915,0.0040732194,0.0,0.003035638,28.704545454545453,0.11481818181818185,0.9090909090909091,16.35912997104,0.0040732194,12376
0.06976744186046512,0.4052122,2579849,11608.307015895844,0.005517246,0.0,0.0042180214,29.232558139534884,0.11693023255813954,0.9302325581395349,16.810784758454645,0.005517246,12419
0.06976744186046512,0.43518344,2589852,11656.325260162354,0.00540885,0.0,0.003926522,28.930232558139537,0.11572093023255814,0.9302325581395349,16.621059439758767,0.00540885,12462
0.16666666666666666,0.43784642,2599860,11699.123446702957,0.0042813867,0.0,0.002622282,25.291666666666668,0.10116666666666668,0.8333333333333334,14.477405666806048,0.0042813867,12510
0.06976744186046512,0.43919545,2609863,11739.44413781166,0.0050444314,0.0,0.0037371598,31.651162790697676,0.12660465116279068,0.9302325581395349,18.20171261304196,0.0050444314,12553
0.1111111111111111,0.44522074,2619868,11783.565787553787,0.0045054657,0.0,0.003724122,28.466666666666665,0.11386666666666669,0.8888888888888888,15.988412804761763,0.0045054657,12598
0.09090909090909091,0.4366931,2629872,11831.09518289566,0.005596536,0.0,0.005720932,26.477272727272727,0.10590909090909095,0.9090909090909091,15.199705317132112,0.005596536,12642
0.06976744186046512,0.43815175,2639877,11875.555297374725,0.0053299605,0.0,0.004900997,29.558139534883722,0.12589147286821706,0.9302325581395349,16.85633520984412,0.0053299605,12685
