Tmc,entropy,TimestepsSoFar,MtR,surrgain,meankl,Tmt,Ptt,optimgain,TimeElapsed,entloss,Tbt,AttNC,MpbtA,AttC,MpbtN,EpisodesSoFar,TtR
50.63076923076923,0.17091063,3179870,-9.13013095399073,0.0011040949,0.0078304885,54.63076923076923,53.29635943605381,0.0011040949,52683.54177045822,0.0,223767.63076923077,5.338461538461538,76.63551840862864,4.661538461538462,23.36448159137137,21862,-127.23076923076923
49.833333333333336,0.16821426,3189927,-9.37200034827659,0.0015607049,0.009466848,55.34848484848485,54.014454777569775,0.0015607049,52841.60201239586,0.0,226707.39393939395,6.666666666666667,76.13603809273269,3.3333333333333335,23.86396190726732,21928,-131.8181818181818
49.723076923076924,0.18404719,3199939,-8.948956030616916,0.0013701062,0.01005553,55.47692307692308,54.12737066825476,0.0013701062,53002.64687228203,0.0,227233.47692307693,7.276923076923077,77.49635555389519,2.723076923076923,22.503644446104794,21993,-124.0
50.84848484848485,0.2018178,3209922,-9.175738661656261,0.0017169586,0.01074548,54.5,53.13193790121336,0.0017169586,53162.56378078461,0.0,223232.0,6.984848484848484,77.02246119534531,3.015151515151515,22.977538804654714,22059,-125.3030303030303
46.854838709677416,0.14298512,3219898,-11.17957114060964,0.0014958002,0.008617688,58.25806451612903,56.79544705724751,0.0014958002,53315.29249358177,0.0,238625.03225806452,4.5,71.81375886408486,5.5,28.186241135915097,22121,-165.48387096774192
50.707692307692305,0.19862933,3229861,-9.295462559765763,0.0013611456,0.010705811,54.6,53.246329340396436,0.0013611456,53474.69914269447,0.0,223641.6,5.907692307692308,76.29933086771938,4.092307692307692,23.700669132280623,22186,-128.92307692307693
46.354838709677416,0.13459432,3239989,-10.450120372346637,0.0013730063,0.008123907,58.67741935483871,57.23004320919144,0.0013730063,53622.63981986046,0.0,240342.70967741936,4.080645161290323,73.48363735731739,5.919354838709677,26.516362642682573,22248,-155.6451612903226
49.23076923076923,0.1616431,3249848,-9.699767533536999,0.0013739072,0.008677752,56.0,54.6062679392725,0.0013739072,53783.97926259041,0.0,229376.0,6.907692307692308,75.7601493985175,3.0923076923076924,24.2398506014825,22313,-135.84615384615384
49.09090909090909,0.16394715,3259994,-10.668249287912246,0.0011295874,0.0089372415,56.121212121212125,54.73040857259424,0.0011295874,53943.59919381142,0.0,229872.48484848486,7.136363636363637,73.3266400421118,2.8636363636363638,26.673359957888188,22379,-149.6969696969697
49.4,0.17660475,3269901,-9.426585998925088,0.0013488957,0.008568081,55.723076923076924,54.39736838810972,0.0013488957,54108.17203569412,0.0,228241.72307692308,8.261538461538462,76.48618734942683,1.7384615384615385,23.513812650573186,22444,-131.23076923076923
50.02985074626866,0.21273266,3279970,-10.00638902989926,0.0015517465,0.009559648,55.23880597014925,53.86820403647061,0.0015517465,54274.11113190651,0.0,226258.14925373133,8.059701492537313,75.06725135190786,1.9402985074626866,24.932748648092172,22511,-137.46268656716418
47.578125,0.16424994,3289857,-10.201572389705316,0.0007273535,0.007715431,57.515625,56.10456273787621,0.0007273535,54429.91231751442,0.0,235584.0,6.296875,74.80809314239039,3.703125,25.191906857609613,22575,-145.0
48.58461538461538,0.19683875,3299860,-10.280838392047817,0.0012368032,0.010517702,56.56923076923077,55.181749707931004,0.0012368032,54592.300045251846,0.0,231707.56923076924,7.4,75.00459801555742,2.6,24.99540198444257,22640,-141.53846153846155
49.30769230769231,0.17373636,3309991,-9.252916569743162,0.0010606769,0.008993295,55.93846153846154,54.542106953412045,0.0010606769,54752.13491773605,0.0,229123.93846153846,5.923076923076923,76.64309669770081,4.076923076923077,23.35690330229918,22705,-130.92307692307693
48.55384615384615,0.17486124,3319956,-10.184452416858875,0.0013704974,0.008450857,56.646153846153844,55.23244851196458,0.0013704974,54912.17272210121,0.0,232022.64615384614,6.630769230769231,74.66526433276583,3.3692307692307693,25.334735667234174,22770,-142.76923076923077
48.06153846153846,0.21613252,3329883,-9.718454669320254,0.002406677,0.010652734,57.01538461538462,55.64058815581144,0.002406677,55072.1475417614,0.0,233535.0153846154,7.938461538461539,76.3731601184003,2.0615384615384613,23.626839881599714,22835,-134.0
47.6875,0.16502613,3339941,-9.971412081586024,0.0018230291,0.008647353,57.34375,55.973223015189966,0.0018230291,55225.25601744652,0.0,234880.0,4.8125,74.55548142050714,5.1875,25.444518579492883,22899,-145.78125
49.784615384615385,0.18926558,3349882,-9.732958747335887,0.00150201,0.008790289,55.43076923076923,54.076108837400426,0.00150201,55384.21620798111,0.0,227044.43076923076,5.7846153846153845,75.70763939377376,4.2153846153846155,24.29236060622625,22964,-134.6153846153846
48.390625,0.16834337,3359913,-10.08367956355546,0.001548191,0.009312601,56.78125,55.37443499069721,0.001548191,55540.87753224373,0.0,232576.0,5.078125,74.93640466936834,4.921875,25.063595330631642,23028,-142.65625
48.89393939393939,0.20381808,3369883,-9.706615826796838,0.0012150556,0.0103672305,56.24242424242424,54.88180880335587,0.0012150556,55706.44807100296,0.0,230368.9696969697,6.712121212121212,76.27228211915103,3.287878787878788,23.72771788084896,23094,-133.33333333333334
48.98461538461538,0.19745569,3379949,-9.342226587684364,0.0016637647,0.0103187235,56.16923076923077,54.803182040881005,0.0016637647,55862.23223185539,0.0,230069.16923076924,5.015384615384615,76.40386520179533,4.984615384615385,23.596134798204684,23159,-132.76923076923077
45.016666666666666,0.12861101,3389918,-11.695030890433433,0.0010968097,0.008271573,60.0,58.485384249892476,0.0010968097,56010.71453714371,0.0,245760.0,2.9,70.25575079863867,7.1,29.744249201361338,23219,-179.83333333333334
48.77777777777778,0.14514557,3399935,-9.770019436362391,0.00064849,0.00763165,56.41269841269841,55.01560409416551,0.00064849,56171.025282621384,0.0,231066.4126984127,6.063492063492063,75.15689085968064,3.9365079365079363,24.843109140319346,23282,-139.84126984126985
47.671875,0.1531123,3409873,-10.41454325057632,0.00060034666,0.008322218,57.4375,56.02345692269183,0.00060034666,56337.40974903107,0.0,235264.0,8.0625,74.58548443990226,1.9375,25.41451556009773,23346,-146.25
47.1875,0.20712417,3419885,-10.56951618185109,0.0013765185,0.010358687,57.90625,56.47447613611237,0.0013765185,56503.69710254669,0.0,237184.0,8.875,74.60584315338042,1.125,25.394156846619556,23410,-146.40625
47.50769230769231,0.1699817,3429994,-10.884913106058708,0.0012564188,0.008607596,57.6,56.17883699119057,0.0012564188,56666.8979780674,0.0,235929.6,6.661538461538462,73.12630028994931,3.3384615384615386,26.873699710050666,23475,-154.92307692307693
48.515625,0.19493851,3439888,-10.552822258306936,0.0013370548,0.009529791,56.71875,55.284725468836896,0.0013370548,56827.807297706604,0.0,232320.0,6.984375,74.04490051149425,3.015625,25.95509948850572,23539,-147.1875
46.59016393442623,0.14946131,3449842,-11.636972666838428,0.0016791302,0.009717608,58.442622950819676,57.008733602824165,0.0016791302,56982.93787550926,0.0,239380.9836065574,4.819672131147541,70.54327627224878,5.180327868852459,29.456723727751218,23600,-172.45901639344262
