surrgain,TimestepsSoFar,entropy,TimeElapsed,AttNC,optimgain,MtR,TtR,entloss,EpisodesSoFar,AttC,meankl,Fce
0.0003983078,9948,1.4380324,107.20812368392944,0.7142857142857143,0.0003983078,12.738900237610716,64.84285714285714,0.0,70,2.2857142857142856,0.0028860979,0.1618462866600124
0.00044385172,19915,1.4484866,246.20633959770203,0.7727272727272727,0.00044385172,12.514380502743169,64.77272727272727,0.0,136,2.227272727272727,0.0032743684,0.12536887158173185
0.0010837622,29940,1.4668734,390.990416765213,1.2553191489361701,0.0010837622,17.82641593587853,93.51063829787235,0.0,183,1.7446808510638299,0.0066081765,0.14587234042553193
0.00079136406,39808,1.4654198,524.0116059780121,0.7758620689655172,0.00079136406,14.425357979095615,74.22413793103448,0.0,241,2.2241379310344827,0.0068985582,0.16071883969034573
0.000376327,49890,1.4651992,661.6260697841644,1.1538461538461537,0.000376327,16.853845113469877,87.92307692307692,0.0,293,1.8461538461538463,0.001346557,0.1272168073472421
0.00052998884,59786,1.4579201,787.1811621189117,1.183673469387755,0.00052998884,16.009530768062913,84.3061224489796,0.0,342,1.816326530612245,0.00086324755,0.1184820495485979
0.00063963066,69870,1.4447044,931.7735729217529,1.4166666666666667,0.00063963066,16.643591653900593,87.6875,0.0,390,1.5833333333333333,0.004764133,0.1645996401259559
0.00051295344,79890,1.4296119,1059.6952950954437,1.5454545454545454,0.00051295344,17.483621974123004,91.9090909090909,0.0,434,1.4545454545454546,0.0012422744,0.1316876456876457
0.0011286209,89897,1.4625245,1186.516789674759,1.6046511627906976,0.0011286209,18.318830329718164,95.72093023255815,0.0,477,1.3953488372093024,0.006983616,0.1276279069767442
0.0007404332,99943,1.4765984,1323.7728128433228,1.3043478260869565,0.0007404332,17.57636591741804,92.73913043478261,0.0,523,1.6956521739130435,0.0036707842,0.14869005847953218
0.00080388034,109829,1.4696068,1444.3454520702362,1.0754716981132075,0.00080388034,15.081864248145608,77.94339622641509,0.0,576,1.9245283018867925,0.0045809112,0.15955293652612418
0.0004008967,119852,1.4464221,1577.6017718315125,1.5555555555555556,0.0004008967,17.66533149073745,93.26666666666667,0.0,621,1.4444444444444444,0.0012907411,0.14810940170940168
0.0009234406,129919,1.427624,1720.201982498169,1.3265306122448979,0.0009234406,15.02393513880081,79.71428571428571,0.0,670,1.6734693877551021,0.0028186888,0.15095777993737178
0.0010737233,139937,1.4123158,1855.381243467331,1.7173913043478262,0.0010737233,15.781319094442507,83.54347826086956,0.0,716,1.2826086956521738,0.0025380587,0.11139130434782606
0.00079509936,149951,1.3839586,1997.1485567092896,1.6136363636363635,0.00079509936,16.88610568839708,88.63636363636364,0.0,760,1.3863636363636365,0.0027758006,0.12133766233766234
0.0006465785,159767,1.3765018,2131.359164953232,1.7209302325581395,0.0006465785,16.45040406811923,86.51162790697674,0.0,803,1.2790697674418605,0.0042773765,0.11831489929898743
0.0002934499,169833,1.3744375,2260.2883477211,1.9523809523809523,0.0002934499,16.01953680575587,83.64285714285714,0.0,845,1.0476190476190477,0.0006813598,0.1185511319281811
0.0012832957,179833,1.3971044,2418.2311749458313,1.9,0.0012832957,17.637394034951896,91.425,0.0,885,1.1,0.011426088,0.12190000000000004
0.000797361,189878,1.4077125,2538.3682777881622,1.5957446808510638,0.000797361,16.332248525126325,86.1063829787234,0.0,932,1.4042553191489362,0.0060485187,0.11961204752694114
