TimestepsSoFar,entloss,optimgain,AttC,MtR,entropy,Fce,TtR,EpisodesSoFar,meankl,TimeElapsed,surrgain,AttNC
1639764,0.0,0.0047636507,0.0,20.427933544921693,-0.325093,0.1457,36.425,7717,0.007836866,12986.045961856842,0.0047636507,1.0
1649773,0.0,0.00577836,0.024390243902439025,20.315487292099895,-0.3423122,0.14204878048780487,35.51219512195122,7758,0.008037084,13059.075680971146,0.00577836,0.975609756097561
1659773,0.0,0.00427154,0.0,19.98715316746874,-0.32690066,0.13960000000000003,34.9,7798,0.006976146,13139.20972442627,0.00427154,1.0
1669792,0.0,0.0062083723,0.06976744186046512,18.853654329257505,-0.32135382,0.13486304909560723,33.093023255813954,7841,0.0066357865,13209.327322721481,0.0062083723,0.9302325581395349
1679792,0.0,0.004767218,0.0,20.80883432379784,-0.3179819,0.1458,36.45,7881,0.004966119,13290.954710006714,0.004767218,1.0
1689792,0.0,0.002784162,0.0,20.978365124151026,-0.31574613,0.146,36.5,7921,0.003998288,13372.059331178665,0.002784162,1.0
1699792,0.0,0.0033867692,0.0,20.942551566085466,-0.33111104,0.14750000000000005,36.875,7961,0.003982045,13447.849036931992,0.0033867692,1.0
1709792,0.0,0.0041323327,0.0,21.435642446179305,-0.3095704,0.15000000000000002,37.5,8001,0.006253942,13515.469935894012,0.0041323327,1.0
1719792,0.0,0.0034730576,0.0,21.2721334680378,-0.30480853,0.15030000000000002,37.575,8041,0.0052289637,13594.85104560852,0.0034730576,1.0
1729792,0.0,0.0042839968,0.0,20.751813925343615,-0.29771456,0.14620000000000005,36.55,8081,0.005876308,13680.65756058693,0.0042839968,1.0
1739792,0.0,0.004427257,0.0,21.279064968239247,-0.30226126,0.1488,37.2,8121,0.005471142,13757.704637289047,0.004427257,1.0
1749792,0.0,0.0053757783,0.0,22.277073845181224,-0.26970857,0.15789999999999998,39.475,8161,0.0075774887,13830.051588058472,0.0053757783,1.0
1759793,0.0,0.00490979,0.024390243902439025,20.557876567467115,-0.31964102,0.14390243902439026,35.97560975609756,8202,0.0070774322,13906.6349568367,0.00490979,0.975609756097561
1769793,0.0,0.0057273004,0.0,21.53104672134066,-0.3363305,0.15180000000000002,37.95,8242,0.0066618463,13992.118735313416,0.0057273004,1.0
1779806,0.0,0.0031685478,0.024390243902439025,22.05232870201051,-0.36302078,0.1552420262664165,38.36585365853659,8283,0.00439739,14068.369603395462,0.0031685478,0.975609756097561
1789806,0.0,0.0036526688,0.0,22.03579968697028,-0.35290423,0.1544,38.6,8323,0.0048083845,14147.772859811783,0.0036526688,1.0
1799806,0.0,0.004841006,0.0,22.486650583260115,-0.40948465,0.15610000000000004,39.025,8363,0.0076189055,14219.274206876755,0.004841006,1.0
1809821,0.0,0.00418845,0.024390243902439025,20.715683354599783,-0.4376519,0.148260162601626,36.68292682926829,8404,0.0064857863,14294.456650733948,0.00418845,0.975609756097561
1819821,0.0,0.0036817426,0.0,20.981806035169335,-0.47433165,0.14900000000000005,37.25,8444,0.006759261,14370.101383686066,0.0036817426,1.0
1829821,0.0,0.0052187853,0.0,22.578024514972718,-0.47653204,0.1558,38.95,8484,0.006756205,14446.73351097107,0.0052187853,1.0
1839822,0.0,0.004208491,0.024390243902439025,21.269628774867982,-0.51351625,0.14926829268292688,37.31707317073171,8525,0.006683247,14525.94630932808,0.004208491,0.975609756097561
1849822,0.0,0.0045872033,0.0,21.137173111432595,-0.5005376,0.1473,36.825,8565,0.0059823394,14604.973400115967,0.0045872033,1.0
1859822,0.0,0.0055834153,0.0,23.215396301473014,-0.47387618,0.1628,40.7,8605,0.0057854233,14678.476691246033,0.0055834153,1.0
1869822,0.0,0.0041889907,0.0,21.447413160276916,-0.4914426,0.15139999999999998,37.85,8645,0.0082474835,14757.405359506607,0.0041889907,1.0
1879845,0.0,0.0041278778,0.024390243902439025,22.091824241931548,-0.48300478,0.15829056203605515,38.609756097560975,8686,0.0063519655,14838.316696166992,0.0041278778,0.975609756097561
1889845,0.0,0.0050365226,0.0,21.252322153718843,-0.50822747,0.15120000000000003,37.8,8726,0.0066545103,14919.464093923569,0.0050365226,1.0
1899856,0.0,0.0036498161,0.024390243902439025,21.436845190296626,-0.49449423,0.15216851441241686,37.51219512195122,8767,0.004921513,14999.609579324722,0.0036498161,0.975609756097561
1909856,0.0,0.0033222146,0.0,21.48129169873153,-0.48788136,0.1516,37.9,8807,0.005717099,15078.527796268463,0.0033222146,1.0
1919856,0.0,0.0046292176,0.0,21.97138767113682,-0.4678922,0.15419999999999995,38.55,8847,0.0064378385,15157.212112903595,0.0046292176,1.0
1929871,0.0,0.0027739762,0.024390243902439025,21.02956007474578,-0.44575953,0.15053658536585368,36.48780487804878,8888,0.003972213,15231.87200832367,0.0027739762,0.975609756097561
1939871,0.0,0.0048679505,0.0,21.68245646348796,-0.440169,0.1526,38.15,8928,0.006348052,15304.179403305054,0.0048679505,1.0
1949871,0.0,0.004905647,0.0,22.048169729951635,-0.39844123,0.15360000000000001,38.4,8968,0.006537648,15380.692828655243,0.004905647,1.0
1959871,0.0,0.004788095,0.0,21.262930499945416,-0.4563625,0.151,37.75,9008,0.00786815,15463.307579040527,0.004788095,1.0
1969871,0.0,0.0053176787,0.0,22.14894739823286,-0.50798386,0.15450000000000003,38.625,9048,0.008824896,15542.49895977974,0.0053176787,1.0
1979871,0.0,0.0068118623,0.0,21.7160314101123,-0.5404549,0.15419999999999995,38.55,9088,0.008609496,15614.797318458557,0.0068118623,1.0
1989871,0.0,0.0039822212,0.0,20.993247778221097,-0.5676678,0.1478,36.95,9128,0.0064457566,15698.787882566452,0.0039822212,1.0
1999871,0.0,0.0038477418,0.0,21.300957143330873,-0.5874632,0.1479,36.975,9168,0.007485611,15772.370581150055,0.0038477418,1.0
2009871,0.0,0.005590784,0.0,22.081396921508027,-0.5930507,0.153,38.25,9208,0.0079474505,15849.987290143967,0.005590784,1.0
2019871,0.0,0.0038603814,0.0,21.766333467026598,-0.5755642,0.15480000000000005,38.7,9248,0.0063783745,15925.463471412659,0.0038603814,1.0
2029871,0.0,0.004819497,0.0,21.971347750376246,-0.5745627,0.15529999999999997,38.825,9288,0.0061635375,16012.243555545807,0.004819497,1.0
2039871,0.0,0.005038345,0.0,22.351439811146044,-0.58271134,0.1567,39.175,9328,0.008304646,16083.363123178482,0.005038345,1.0
2049871,0.0,0.0075127166,0.0,21.657903503825075,-0.56157404,0.1527,38.175,9368,0.0071728104,16166.782715082169,0.0075127166,1.0
2059886,0.0,0.004003142,0.024390243902439025,21.103608794676717,-0.5497854,0.15095934959349594,36.97560975609756,9409,0.0055952254,16239.083189249039,0.004003142,0.975609756097561
2069886,0.0,0.0033079407,0.0,20.635584837435765,-0.550049,0.14810000000000006,37.025,9449,0.005593548,16312.912475585938,0.0033079407,1.0
2079886,0.0,0.0050464096,0.0,21.440914377363754,-0.5371514,0.1519,37.975,9489,0.0077937637,16402.933960676193,0.0050464096,1.0
2089886,0.0,0.0035384782,0.0,21.873652715806074,-0.5194894,0.15239999999999998,38.1,9529,0.005241969,16475.598482370377,0.0035384782,1.0
2099886,0.0,0.0042966995,0.0,22.192315778889107,-0.506022,0.15629999999999997,39.075,9569,0.00642558,16555.659836292267,0.0042966995,1.0
2109937,0.0,0.003434419,0.024390243902439025,22.02698298161206,-0.48929086,0.15575705404112863,38.46341463414634,9610,0.005304944,16630.275485038757,0.003434419,0.975609756097561
2119937,0.0,0.0037719195,0.0,21.072486962240117,-0.50024104,0.15149999999999997,37.875,9650,0.0062461994,16710.769664764404,0.0037719195,1.0
2129955,0.0,0.0048671006,0.047619047619047616,20.964595964422283,-0.5072234,0.15051540616246498,36.976190476190474,9692,0.0051162015,16791.848914146423,0.0048671006,0.9523809523809523
2139966,0.0,0.0047574854,0.024390243902439025,21.741688838435174,-0.50090593,0.1541906873614191,37.48780487804878,9733,0.008243935,16858.293449163437,0.0047574854,0.975609756097561
2149966,0.0,0.0049049133,0.0,22.833539149317396,-0.5005618,0.1609,40.225,9773,0.005425322,16941.263470888138,0.0049049133,1.0
2159966,0.0,0.0034721878,0.0,22.068352468602104,-0.4603,0.15530000000000002,38.825,9813,0.004704599,17011.34636902809,0.0034721878,1.0
2169966,0.0,0.0045627523,0.0,22.63385692326611,-0.45445678,0.15810000000000002,39.525,9853,0.007309151,17095.28181862831,0.0045627523,1.0
2179753,0.0,0.004025698,0.07142857142857142,20.696620600882245,-0.4582824,0.144,36.0,9895,0.0060976236,17184.59189414978,0.004025698,0.9285714285714286
2189815,0.0,0.003850589,0.047619047619047616,21.442357394568138,-0.42219955,0.15426160767337238,37.11904761904762,9937,0.0056864885,17267.850390672684,0.003850589,0.9523809523809523
2199834,0.0,0.0044687865,0.024390243902439025,22.792484033175715,-0.42180195,0.16625417201540435,39.48780487804878,9978,0.00865247,17354.49741077423,0.0044687865,0.975609756097561
2209834,0.0,0.0035758498,0.0,22.123766104881256,-0.4254643,0.15550000000000003,38.875,10018,0.005805208,17430.832487106323,0.0035758498,1.0
2219834,0.0,0.004330824,0.0,21.48006654886678,-0.41615397,0.1503,37.575,10058,0.007156304,17519.42404794693,0.004330824,1.0
2229834,0.0,0.0047136904,0.0,22.19162999383336,-0.38792816,0.1572,39.3,10098,0.006506412,17589.504977226257,0.0047136904,1.0
2239835,0.0,0.005377397,0.024390243902439025,21.41445201225492,-0.38943407,0.15004878048780487,37.51219512195122,10139,0.005684028,17664.96399116516,0.005377397,0.975609756097561
2249862,0.0,0.0048901504,0.024390243902439025,21.758821162985587,-0.4050109,0.15812827461607948,38.1219512195122,10180,0.008601126,17746.35369372368,0.0048901504,0.975609756097561
2259881,0.0,0.00337891,0.024390243902439025,21.294858632346266,-0.39903256,0.15017715019255456,36.951219512195124,10221,0.0056213127,17817.505962371826,0.00337891,0.975609756097561
2269918,0.0,0.0031848205,0.024390243902439025,22.13118125900624,-0.3989142,0.15929597890573502,39.1219512195122,10262,0.0059845024,17897.5073056221,0.0031848205,0.975609756097561
2279918,0.0,0.0052001695,0.0,22.30040625942001,-0.39512628,0.1564,39.1,10302,0.0066503645,17978.28564620018,0.0052001695,1.0
2289949,0.0,0.004224408,0.024390243902439025,21.58592637434602,-0.39633253,0.155147128245476,38.09756097560975,10343,0.007080305,18047.829321861267,0.004224408,0.975609756097561
2299949,0.0,0.0058800583,0.0,22.109491393216178,-0.40110877,0.1549,38.725,10383,0.008691769,18126.513647556305,0.0058800583,1.0
2309971,0.0,0.0036858723,0.047619047619047616,21.358955378550654,-0.40679625,0.1524489795918368,37.333333333333336,10425,0.005596432,18195.68343949318,0.0036858723,0.9523809523809523
2319933,0.0,0.0043254457,0.04878048780487805,20.55239385897771,-0.4056701,0.14795343545689754,35.78048780487805,10466,0.0070166765,18278.914457798004,0.0043254457,0.9512195121951219
2329944,0.0,0.004916939,0.024390243902439025,21.873048397074896,-0.36315912,0.15694900221729494,38.707317073170735,10507,0.0070335846,18361.050389528275,0.004916939,0.975609756097561
2339944,0.0,0.0037672897,0.0,21.928819968352677,-0.36477235,0.15299999999999997,38.25,10547,0.0059565064,18445.03601861,0.0037672897,1.0
2349944,0.0,0.0040496145,0.0,21.768598329877886,-0.37739232,0.15340000000000004,38.35,10587,0.0064549837,18534.418556690216,0.0040496145,1.0
2359966,0.0,0.0059110746,0.047619047619047616,19.56417343188469,-0.4156188,0.13883116883116883,34.19047619047619,10629,0.007869431,18607.322231054306,0.0059110746,0.9523809523809523
2369966,0.0,0.0051386985,0.0,21.70974655165102,-0.40634176,0.15230000000000002,38.075,10669,0.006129909,18691.940073490143,0.0051386985,1.0
2379966,0.0,0.0049172305,0.0,21.347939975269007,-0.35743687,0.15080000000000002,37.7,10709,0.007201735,18764.496372699738,0.0049172305,1.0
2389966,0.0,0.0044971555,0.0,21.053715809076618,-0.3458362,0.1479,36.975,10749,0.006173794,18847.765842199326,0.0044971555,1.0
2399966,0.0,0.004665793,0.0,20.280502850711677,-0.38337803,0.14279999999999998,35.7,10789,0.006706221,18931.79904603958,0.004665793,1.0
2409991,0.0,0.00510914,0.024390243902439025,21.275918821259946,-0.4132236,0.15317073170731707,37.63414634146341,10830,0.0080270665,19008.08762216568,0.00510914,0.975609756097561
2419991,0.0,0.004493881,0.0,21.069045753853807,-0.40773004,0.1481,37.025,10870,0.006454615,19088.521286725998,0.004493881,1.0
2429772,0.0,0.004760714,0.025,20.334370222877208,-0.38143536,0.14731935483870967,36.3,10910,0.0063497378,19167.545046567917,0.004760714,0.975
2439772,0.0,0.0055118073,0.0,21.24904695778392,-0.3628125,0.14840000000000003,37.1,10950,0.007856309,19249.88182592392,0.0055118073,1.0
2449772,0.0,0.0035928925,0.0,21.807047127572652,-0.38842466,0.15389999999999998,38.475,10990,0.006735294,19331.398859500885,0.0035928925,1.0
2459772,0.0,0.0026586521,0.0,21.649842033960965,-0.3898651,0.15150000000000002,37.875,11030,0.0040984717,19412.8184299469,0.0026586521,1.0
2469772,0.0,0.0037394324,0.0,20.67859503117041,-0.39602363,0.1451,36.275,11070,0.005586072,19497.22630262375,0.0037394324,1.0
2479772,0.0,0.0044226395,0.0,22.04925850650682,-0.35473663,0.1553,38.825,11110,0.0070282463,19570.84872841835,0.0044226395,1.0
2489813,0.0,0.003587973,0.024390243902439025,22.50782150346956,-0.34764096,0.1605639500297442,39.146341463414636,11151,0.006398405,19647.22930765152,0.003587973,0.975609756097561
2499855,0.0,0.0049667982,0.047619047619047616,20.9125727050428,-0.33192354,0.15043990929705217,36.57142857142857,11193,0.006296972,19736.670630455017,0.0049667982,0.9523809523809523
2509864,0.0,0.0049683405,0.024390243902439025,21.62775197575963,-0.2872786,0.15617344173441733,38.390243902439025,11234,0.0064734896,19810.71805024147,0.0049683405,0.975609756097561
2519905,0.0,0.006224141,0.024390243902439025,22.644067662887736,-0.28870642,0.16251516954193934,39.63414634146341,11275,0.007969821,19894.486532449722,0.006224141,0.975609756097561
2529995,0.0,0.003823465,0.09302325581395349,21.12603346410494,-0.32708737,0.15522925528753492,36.72093023255814,11318,0.007097763,19965.365748167038,0.003823465,0.9069767441860465
2539847,0.0,0.004926045,0.04878048780487805,20.74126493612172,-0.34802356,0.15177460050462577,36.58536585365854,11359,0.0074093766,20044.068280935287,0.004926045,0.9512195121951219
2549848,0.0,0.0054345704,0.024390243902439025,20.143092924735967,-0.3982581,0.14165853658536584,35.41463414634146,11400,0.008176013,20123.61443424225,0.0054345704,0.975609756097561
2559848,0.0,0.004485965,0.0,21.924512631279452,-0.4426079,0.1516,37.9,11440,0.007865759,20199.153518915176,0.004485965,1.0
2569848,0.0,0.0047898497,0.0,20.99470215382913,-0.5102232,0.14830000000000002,37.075,11480,0.008213619,20272.066751241684,0.0047898497,1.0
2579848,0.0,0.0062008956,0.0,22.05214288363819,-0.5323479,0.15560000000000002,38.9,11520,0.009214973,20349.616951942444,0.0062008956,1.0
2589847,0.0,0.004281085,0.07142857142857142,21.877213032189314,-0.571603,0.15860171193720837,37.785714285714285,11562,0.007096074,20432.240731716156,0.004281085,0.9285714285714286
2599847,0.0,0.0048442017,0.0,21.742530072679962,-0.5861232,0.1503,37.575,11602,0.008522882,20509.990362882614,0.0048442017,1.0
2609878,0.0,0.0046520852,0.024390243902439025,20.564865613026598,-0.5691439,0.14921479150275374,36.09756097560975,11643,0.006818396,20586.190559387207,0.0046520852,0.975609756097561
2619978,0.0,0.0057552187,0.047619047619047616,20.869815317050072,-0.56946003,0.1511428189099807,35.666666666666664,11685,0.0068928977,20655.85660648346,0.0057552187,0.9523809523809523
2629978,0.0,0.0040384675,0.0,20.559306901807254,-0.5679347,0.14459999999999998,36.15,11725,0.0072799628,20728.963614225388,0.0040384675,1.0
2639978,0.0,0.004559337,0.0,21.101791322906205,-0.61544853,0.14909999999999998,37.275,11765,0.008130091,20821.132029533386,0.004559337,1.0
2649978,0.0,0.004939827,0.0,21.008574946296996,-0.6354755,0.14650000000000002,36.625,11805,0.0077054235,20896.018119335175,0.004939827,1.0
2659978,0.0,0.0071413955,0.0,22.14103758097751,-0.6108172,0.1551,38.775,11845,0.008166434,20970.123943805695,0.0071413955,1.0
2669978,0.0,0.0073718904,0.0,21.24814616624679,-0.6278666,0.1486,37.15,11885,0.007823684,21050.832820653915,0.0073718904,1.0
2679978,0.0,0.006481099,0.0,20.913584904025523,-0.5853186,0.14660000000000004,36.65,11925,0.0070851166,21125.543907642365,0.006481099,1.0
2689920,0.0,0.006689444,0.04878048780487805,20.2685891494278,-0.5474031,0.14689449912042982,35.31707317073171,11966,0.0062893163,21207.77959394455,0.006689444,0.9512195121951219
2699920,0.0,0.0063469224,0.0,21.754937948549593,-0.551882,0.15089999999999998,37.725,12006,0.0074716858,21287.274592399597,0.0063469224,1.0
2709792,0.0,0.0045146095,0.04878048780487805,20.852580871292535,-0.5295506,0.15479279813041044,36.926829268292686,12047,0.006356703,21361.5948472023,0.0045146095,0.9512195121951219
2719792,0.0,0.0046826964,0.0,21.487597320170437,-0.5452292,0.1496,37.4,12087,0.006434395,21446.691390514374,0.0046826964,1.0
2729792,0.0,0.006359387,0.0,22.19929250823795,-0.53334475,0.1557,38.925,12127,0.006798608,21520.636099100113,0.006359387,1.0
2739763,0.0,0.005544132,0.025,21.14450868663034,-0.57426953,0.15014615384615387,37.425,12167,0.008584591,21610.78188610077,0.005544132,0.975
2749900,0.0,0.0052020857,0.024390243902439025,21.44859457495394,-0.6147971,0.15296777639309242,37.65853658536585,12208,0.0080018295,21686.638426303864,0.0052020857,0.975609756097561
2759973,0.0,0.008127122,0.024390243902439025,20.883110741914027,-0.61966133,0.1468239224858002,35.8780487804878,12249,0.0073787966,21771.283592939377,0.008127122,0.975609756097561
2769973,0.0,0.0040822485,0.0,21.920220934425338,-0.5971886,0.1548,38.7,12289,0.0048501757,21857.68395113945,0.0040822485,1.0
2779790,0.0,0.004477183,0.025,21.9267797001603,-0.63708264,0.15480447761194024,37.95,12329,0.0057097874,21930.27312350273,0.004477183,0.975
2789972,0.0,0.0067815925,0.04878048780487805,21.55222433036801,-0.65726644,0.153362254879779,38.1219512195122,12370,0.011861909,22017.133789539337,0.0067815925,0.9512195121951219
2799972,0.0,0.006632286,0.0,21.31815111053921,-0.6864404,0.15019999999999997,37.55,12410,0.008512344,22090.02859735489,0.006632286,1.0
2809972,0.0,0.006214183,0.0,20.322102050923156,-0.6906737,0.14300000000000002,35.75,12450,0.006769478,22172.5496468544,0.006214183,1.0
2819972,0.0,0.0056242784,0.0,19.88471725374915,-0.6918407,0.1406,35.15,12490,0.00711358,22251.540036916733,0.0056242784,1.0
2829972,0.0,0.0059824195,0.0,20.09000614772775,-0.7194218,0.14420000000000002,36.05,12530,0.0069660675,22333.07293820381,0.0059824195,1.0
2839972,0.0,0.0047542998,0.0,21.512093614256838,-0.7172323,0.1509,37.725,12570,0.0050062826,22415.54576897621,0.0047542998,1.0
2849972,0.0,0.005766834,0.0,21.255714334523773,-0.68084776,0.15020000000000003,37.55,12610,0.006409169,22492.8879134655,0.005766834,1.0
2859972,0.0,0.0058210334,0.0,20.820292683823,-0.6741103,0.14809999999999995,37.025,12650,0.007202447,22580.919004678726,0.0058210334,1.0
2869972,0.0,0.004122423,0.0,20.367206192129565,-0.6689851,0.1449,36.225,12690,0.0053053116,22658.722938776016,0.004122423,1.0
2879972,0.0,0.0044939546,0.0,20.901744371361282,-0.6734907,0.14830000000000002,37.075,12730,0.0054254984,22724.52053809166,0.0044939546,1.0
2889972,0.0,0.0047993865,0.0,19.934729802970644,-0.66122377,0.1425,35.625,12770,0.006136921,22803.893503904343,0.0047993865,1.0
2899972,0.0,0.0073706573,0.0,21.304669834473266,-0.6886219,0.1494,37.35,12810,0.008477594,22890.600227355957,0.0073706573,1.0
2909763,0.0,0.0058575636,0.025,20.91774762034639,-0.6748138,0.15025853658536586,36.8,12850,0.0070865205,22969.422816991806,0.0058575636,0.975
2919763,0.0,0.0043561384,0.0,20.73438757204539,-0.6717229,0.14629999999999999,36.575,12890,0.004877479,23036.276418209076,0.0043561384,1.0
2929838,0.0,0.004327118,0.024390243902439025,20.058682834501145,-0.6264267,0.14315447154471544,35.048780487804876,12931,0.006033533,23112.931660413742,0.004327118,0.975609756097561
2939824,0.0,0.0071828,0.04878048780487805,20.22044923749501,-0.588288,0.14610390114511226,35.48780487804878,12972,0.007252765,23193.161445856094,0.0071828,0.9512195121951219
2949958,0.0,0.005040091,0.047619047619047616,19.696384497313336,-0.5796836,0.1406488388458832,34.404761904761905,13014,0.0066490937,23275.3794131279,0.005040091,0.9523809523809523
2959864,0.0,0.0031236808,0.04878048780487805,20.734383261753337,-0.60403496,0.15011864799307661,36.41463414634146,13055,0.0044640014,23347.163400411606,0.0031236808,0.9512195121951219
2969789,0.0,0.005147403,0.11363636363636363,19.08454250720756,-0.5623475,0.14011827490229786,33.22727272727273,13099,0.0064287987,23422.328387498856,0.005147403,0.8863636363636364
2979814,0.0,0.0038216354,0.07142857142857142,20.44135291265789,-0.55829924,0.14883544072204136,35.19047619047619,13141,0.005417309,23494.40579533577,0.0038216354,0.9285714285714286
2989902,0.0,0.0052975495,0.09302325581395349,19.801950959786883,-0.5202941,0.14844145027360062,34.674418604651166,13184,0.0064307833,23571.99628162384,0.0052975495,0.9069767441860465
2999901,0.0,0.0056353007,0.07142857142857142,20.474584027609442,-0.49953285,0.1487656139989353,35.595238095238095,13226,0.007186496,23652.293516874313,0.0056353007,0.9285714285714286
3009901,0.0,0.005880426,0.0,21.692024456184942,-0.5042608,0.15320000000000003,38.3,13266,0.007081533,23728.271944761276,0.005880426,1.0
3019901,0.0,0.005160406,0.0,20.346070375243194,-0.46104857,0.14310000000000003,35.775,13306,0.005712069,23809.385811567307,0.005160406,1.0
3029959,0.0,0.005714395,0.047619047619047616,20.714169252402275,-0.4827087,0.1475786435786436,36.30952380952381,13348,0.0069612702,23890.45048570633,0.005714395,0.9523809523809523
3039783,0.0,0.0044498337,0.04878048780487805,20.220739483317022,-0.46229044,0.1490390359222741,35.707317073170735,13389,0.0060950476,23959.88568997383,0.0044498337,0.9512195121951219
3049966,0.0,0.0043627745,0.06976744186046512,20.64615010690871,-0.47842658,0.15338173660115012,35.95348837209303,13432,0.0063887476,24024.63512992859,0.0043627745,0.9302325581395349
3059966,0.0,0.005254867,0.0,21.278749531284134,-0.43959218,0.1498,37.45,13472,0.006723515,24102.299108028412,0.005254867,1.0
3069966,0.0,0.0060766144,0.0,20.89101717681853,-0.44795376,0.14630000000000004,36.575,13512,0.006632652,24183.60597038269,0.0060766144,1.0
3079966,0.0,0.0049841837,0.0,21.211213586538044,-0.45582807,0.1499,37.475,13552,0.006009436,24253.981863975525,0.0049841837,1.0
3089779,0.0,0.005689001,0.025,20.789515564730742,-0.46320596,0.14876507936507935,36.375,13592,0.007172822,24328.23734521866,0.005689001,0.975
3099779,0.0,0.006117389,0.0,20.489896767879983,-0.43743545,0.14540000000000003,36.35,13632,0.006407321,24406.777995109558,0.006117389,1.0
3109826,0.0,0.0071783797,0.024390243902439025,20.98412607224537,-0.42939687,0.15088323819408408,36.8780487804878,13673,0.007263096,24482.72374200821,0.0071783797,0.975609756097561
3119826,0.0,0.006400592,0.0,21.352458207714093,-0.3841238,0.1503,37.575,13713,0.007636512,24558.86347770691,0.006400592,1.0
3129826,0.0,0.005704898,0.0,20.936331720303848,-0.38297933,0.14579999999999999,36.45,13753,0.0075124144,24631.033577680588,0.005704898,1.0
3139826,0.0,0.006887207,0.0,21.882647475998716,-0.39766023,0.15430000000000002,38.575,13793,0.0063953516,24707.871367931366,0.006887207,1.0
3149826,0.0,0.0052686064,0.0,21.050489400811607,-0.39706737,0.15019999999999997,37.55,13833,0.006699221,24786.497063159943,0.0052686064,1.0
3159826,0.0,0.005634919,0.0,21.632569580822395,-0.41360167,0.15230000000000002,38.075,13873,0.007643616,24856.510273218155,0.005634919,1.0
3169993,0.0,0.0049767457,0.024390243902439025,21.99107136001263,-0.4013549,0.15564948152475533,38.53658536585366,13914,0.0054431986,24948.14928841591,0.0049767457,0.975609756097561
3179821,0.0,0.0052761296,0.04878048780487805,20.489288891579346,-0.39624044,0.14791941733524122,35.78048780487805,13955,0.0063249017,25029.712638616562,0.0052761296,0.9512195121951219
3189998,0.0,0.0052440125,0.06976744186046512,21.260900075374796,-0.41604897,0.15484010603120818,37.325581395348834,13998,0.0069947,25108.189054965973,0.0052440125,0.9302325581395349
3199998,0.0,0.004571916,0.0,21.351504019756863,-0.36840823,0.148,37.0,14038,0.006131017,25182.60964822769,0.004571916,1.0
3209998,0.0,0.0045648133,0.0,21.680514631077536,-0.3741189,0.15400000000000003,38.5,14078,0.0057210824,25260.449583768845,0.0045648133,1.0
3219830,0.0,0.0057271738,0.04878048780487805,20.192893355757576,-0.36358744,0.14564847215556234,35.41463414634146,14119,0.007010499,25350.345804452896,0.0057271738,0.9512195121951219
3229790,0.0,0.0048869676,0.09302325581395349,20.482778617379093,-0.3360487,0.15221406737685808,35.86046511627907,14162,0.0068059824,25422.682909488678,0.0048869676,0.9069767441860465
3239827,0.0,0.004881647,0.024390243902439025,21.906977816827144,-0.34919825,0.15495319709953861,38.31707317073171,14203,0.0054365434,25497.12512254715,0.004881647,0.975609756097561
3249925,0.0,0.0050335773,0.047619047619047616,20.359388310403208,-0.353638,0.14854603989648915,35.642857142857146,14245,0.005779855,25570.55943632126,0.0050335773,0.9523809523809523
3259819,0.0,0.005147014,0.09302325581395349,20.24846151096278,-0.38691312,0.1493007408071883,34.83720930232558,14288,0.007181084,25652.971756458282,0.005147014,0.9069767441860465
3269870,0.0,0.0057720155,0.024390243902439025,20.425997144581963,-0.4252015,0.1465576279292205,35.8780487804878,14329,0.009138619,25727.728677988052,0.0057720155,0.975609756097561
3279972,0.0,0.005217858,0.047619047619047616,21.67451524870875,-0.45557994,0.15127170868347337,37.30952380952381,14371,0.007000315,25799.08571076393,0.005217858,0.9523809523809523
3289972,0.0,0.0049827225,0.0,21.562535186145418,-0.45440936,0.15030000000000002,37.575,14411,0.007353461,25880.53119468689,0.0049827225,1.0
3299972,0.0,0.004985852,0.0,20.651529369418533,-0.45696744,0.14400000000000004,36.0,14451,0.0075023468,25958.516595602036,0.004985852,1.0
3309757,0.0,0.0072397203,0.025,20.507383554637833,-0.45343277,0.14688571428571434,35.8,14491,0.008595268,26030.953358888626,0.0072397203,0.975
3319757,0.0,0.004802221,0.0,21.039141488627955,-0.43066385,0.1487,37.175,14531,0.0062652007,26108.41886305809,0.004802221,1.0
3329845,0.0,0.004714419,0.047619047619047616,21.18894604934743,-0.4202613,0.15373102005660147,36.73809523809524,14573,0.0058574537,26188.63325047493,0.004714419,0.9523809523809523
3339845,0.0,0.0047906945,0.0,22.27714005661085,-0.38062948,0.15580000000000005,38.95,14613,0.006502786,26255.571181058884,0.0047906945,1.0
3349884,0.0,0.0041388213,0.024390243902439025,20.178960330903386,-0.35115156,0.14706941838649157,35.97560975609756,14654,0.00656689,26337.894015073776,0.0041388213,0.975609756097561
3359884,0.0,0.0052774064,0.0,22.456971004855504,-0.40377423,0.15529999999999997,38.825,14694,0.008679667,26412.612129688263,0.0052774064,1.0
3369914,0.0,0.0061418153,0.047619047619047616,21.056392669138777,-0.42990386,0.15135247208931416,36.45238095238095,14736,0.009088611,26488.56279015541,0.0061418153,0.9523809523809523
3379914,0.0,0.0057195593,0.0,21.50911574956024,-0.45006216,0.15309999999999996,38.275,14776,0.0069898497,26563.83985352516,0.0057195593,1.0
3389914,0.0,0.0063724304,0.0,22.72832927657734,-0.44735372,0.15899999999999997,39.75,14816,0.007969089,26640.99528837204,0.0063724304,1.0
3399914,0.0,0.0059178416,0.0,22.043540105527494,-0.443668,0.15560000000000002,38.9,14856,0.0061274376,26720.980930805206,0.0059178416,1.0
