Tbt,entropy,AttNC,surrgain,TimeElapsed,TimestepsSoFar,Tmt,TtR,EpisodesSoFar,MpbtN,entloss,meankl,AttC,MpbtA,optimgain,Tmc,MtR,Ptt
316848.35555555555,0.37421444,0.9777777777777777,0.005875229,18714.555668592453,1099859,77.35555555555555,-151.6,7337,65.20996480414162,0.0,0.004870989,2.022222222222222,34.79003519585836,0.005875229,26.644444444444446,-29.725620389283005,75.4018847199648
317253.8181818182,0.35076916,0.8181818181818182,0.005042762,18833.242297172546,1109959,77.45454545454545,-146.38636363636363,7381,62.92742093718032,0.0,0.0038458854,2.1818181818181817,37.0725790628197,0.005042762,26.545454545454547,-28.125160164700734,75.49403620175343
322946.84444444446,0.33830956,0.9111111111111111,0.005541349,18953.074694633484,1119902,78.84444444444445,-155.66666666666666,7426,65.73224702682174,0.0,0.0041507217,2.088888888888889,34.26775297317827,0.005541349,25.155555555555555,-30.38333658894994,76.79207576240461
319787.7073170732,0.36110714,1.3414634146341464,0.005200173,19068.18554186821,1129849,78.07317073170732,-150.9512195121951,7467,64.36070070838637,0.0,0.004927217,1.6585365853658536,35.63929929161363,0.005200173,25.926829268292682,-29.65911065361547,76.07140218099507
316725.5813953488,0.34946766,1.0,0.005732364,19184.19676589966,1139854,77.32558139534883,-152.02325581395348,7510,65.46006085338293,0.0,0.004785894,2.0,34.539939146617094,0.005732364,26.674418604651162,-29.280571781373748,75.37314636427115
317244.95238095237,0.37945208,1.0238095238095237,0.0065779123,19299.234305858612,1149903,77.45238095238095,-153.57142857142858,7552,66.01997624121161,0.0,0.0042272806,1.9761904761904763,33.98002375878837,0.0065779123,26.571428571428573,-29.54603486951768,75.47737812155215
318650.1818181818,0.36886516,1.1590909090909092,0.007053244,19414.019018411636,1159912,77.79545454545455,-151.0909090909091,7596,64.64169388113653,0.0,0.0049099904,1.8409090909090908,35.35830611886347,0.007053244,26.204545454545453,-29.41178221938086,75.81448927999598
321393.11627906974,0.36684886,0.8837209302325582,0.00657902,19531.935792446136,1169823,78.46511627906976,-157.46511627906978,7639,66.72503527481416,0.0,0.005684757,2.116279069767442,33.274964725185825,0.00657902,25.53488372093023,-30.37515432799587,76.43656369527845
320556.52173913043,0.37384537,0.782608695652174,0.005979659,19651.363716602325,1179938,78.26086956521739,-155.15217391304347,7685,65.95306773702359,0.0,0.004294899,2.217391304347826,34.046932262976405,0.005979659,25.73913043478261,-30.57783744956812,76.24499441946178
318122.6666666667,0.37285918,0.9047619047619048,0.0061030923,19767.60412311554,1189805,77.66666666666667,-150.42857142857142,7727,64.46631036957817,0.0,0.0045845215,2.0952380952380953,35.53368963042186,0.0061030923,26.333333333333332,-28.82099659399707,75.68963143298448
321581.5111111111,0.36201727,0.9555555555555556,0.0054693683,19884.362389326096,1199986,78.5111111111111,-157.0,7772,66.56453896617874,0.0,0.0047390754,2.0444444444444443,33.43546103382126,0.0054693683,25.488888888888887,-30.347486461857248,76.47945344818456
322932.36363636365,0.37264317,0.8636363636363636,0.0055972207,20000.6844997406,1209969,78.8409090909091,-157.0909090909091,7816,66.2891468997965,0.0,0.0042923344,2.1363636363636362,33.710853100203494,0.0055972207,25.15909090909091,-30.539876667570407,76.79016897271079
319878.09523809527,0.36369213,1.1904761904761905,0.0057697557,20118.285839796066,1219862,78.0952380952381,-154.35714285714286,7858,65.87724745682928,0.0,0.004463098,1.8095238095238095,34.12275254317074,0.0057697557,25.904761904761905,-30.068264844564645,76.09288878779226
318953.73913043475,0.36253178,0.8043478260869565,0.005350539,20237.69092655182,1229828,77.8695652173913,-154.17391304347825,7904,65.94833744320269,0.0,0.004205557,2.1956521739130435,34.05166255679731,0.005350539,26.130434782608695,-30.445211261712046,75.88173544296254
316509.0909090909,0.3470249,0.8409090909090909,0.00572966,20357.067167520523,1239857,77.27272727272727,-148.29545454545453,7948,63.91832066249183,0.0,0.0044920105,2.159090909090909,36.08167933750816,0.00572966,26.727272727272727,-28.864791097409633,75.32426194060048
316757.3333333333,0.34272993,1.2222222222222223,0.0055378764,20478.63073039055,1249945,77.33333333333333,-152.4,7993,65.59183423702265,0.0,0.004540559,1.7777777777777777,34.40816576297733,0.0055378764,26.666666666666668,-30.071055021605158,75.37940767606868
315392.0,0.34099856,1.2093023255813953,0.0067745727,20595.81876063347,1259825,77.0,-147.97674418604652,8036,63.99792957234679,0.0,0.004886489,1.7906976744186047,36.00207042765322,0.0067745727,27.023255813953487,-29.16456796545548,75.05534696244456
314058.4186046512,0.3427695,1.372093023255814,0.005514073,20709.80054473877,1269860,76.67441860465117,-144.0,8079,62.49752122362383,0.0,0.0051687337,1.627906976744186,37.50247877637616,0.005514073,27.348837209302324,-28.56721558201356,74.75020088843044
313486.88372093026,0.3256878,1.2093023255813953,0.0058259503,20823.969673633575,1279995,76.53488372093024,-146.65116279069767,8122,63.854785863140286,0.0,0.004435098,1.7906976744186047,36.14521413685973,0.0058259503,27.46511627906977,-28.576826526611814,74.63561121804838
316535.06976744183,0.32293668,1.2790697674418605,0.005369455,20940.443245649338,1289805,77.27906976744185,-145.95348837209303,8165,62.80319887433184,0.0,0.004074223,1.7209302325581395,37.196801125668166,0.005369455,26.72093023255814,-29.097948843723074,75.33064413195385
316788.36363636365,0.32940984,1.1590909090909092,0.0066573243,21055.663032770157,1299937,77.3409090909091,-144.0,8209,62.07834327251719,0.0,0.0051417146,1.8409090909090908,37.92165672748281,0.0066573243,26.65909090909091,-28.334371976547633,75.3900951218619
316439.81395348837,0.32937035,1.069767441860465,0.0063666715,21171.5535299778,1309951,77.25581395348837,-143.4418604651163,8252,61.860855940721606,0.0,0.004543743,1.930232558139535,38.13914405927838,0.0063666715,26.74418604651163,-28.712822896777748,75.30878118676111
313963.16279069765,0.31729048,1.255813953488372,0.0065421597,21287.61099076271,1319922,76.65116279069767,-138.13953488372093,8295,60.01738036713539,0.0,0.0041987533,1.744186046511628,39.982619632864626,0.0065421597,27.372093023255815,-26.975251326829156,74.72964878829083
315019.63636363635,0.32040626,1.25,0.0052929423,21402.61638236046,1329878,76.9090909090909,-139.22727272727272,8339,60.317522448804546,0.0,0.0041541103,1.75,39.68247755119544,0.0052929423,27.113636363636363,-28.03751728582381,74.97319074278649
315296.74418604653,0.34463224,1.069767441860465,0.0079343915,21519.488619327545,1339811,76.97674418604652,-144.90697674418604,8382,62.6710364423772,0.0,0.0052050753,1.930232558139535,37.32896355762281,0.0079343915,27.023255813953487,-28.327928728753935,75.0483751246709
311854.54545454547,0.329597,0.9772727272727273,0.005065526,21635.270228147507,1349807,76.13636363636364,-143.6590909090909,8426,62.848542253440385,0.0,0.0043625347,2.022727272727273,37.151457746559615,0.005065526,27.90909090909091,-28.293684994424144,74.23363418793181
320059.5348837209,0.32767102,1.186046511627907,0.005303635,21748.957325220108,1359776,78.13953488372093,-145.32558139534885,8469,61.93348984381825,0.0,0.004384482,1.813953488372093,38.06651015618172,0.005303635,25.86046511627907,-28.72880561573011,76.13495301933011
319123.9111111111,0.3330051,1.0444444444444445,0.005506478,21868.35325360298,1369912,77.91111111111111,-148.26666666666668,8514,63.49391055375459,0.0,0.0048092264,1.9555555555555555,36.5060894462454,0.005506478,26.08888888888889,-29.483461226154535,75.92076701997587
320232.7272727273,0.31383243,1.1590909090909092,0.0046544424,21984.3579955101,1379859,78.18181818181819,-144.27272727272728,8558,61.396806842349854,0.0,0.0039096037,1.8409090909090908,38.603193157650146,0.0046544424,25.818181818181817,-28.92664217737649,76.17541480374494
317160.7272727273,0.2967542,1.4545454545454546,0.0055516064,22099.218259572983,1389974,77.43181818181819,-140.45454545454547,8602,60.39432041472283,0.0,0.0046286294,1.5454545454545454,39.60567958527718,0.0055516064,26.613636363636363,-27.839585357137512,75.44360761436452
314611.8095238095,0.3054352,1.5,0.0052627013,22216.04779601097,1399831,76.80952380952381,-141.5,8644,61.361705292552905,0.0,0.004504118,1.5,38.638294707447095,0.0052627013,27.214285714285715,-28.293674377318276,74.87471005178867
315764.36363636365,0.3051104,1.75,0.0062670335,22334.724626779556,1409807,77.0909090909091,-140.04545454545453,8688,60.43644924829967,0.0,0.0061048158,1.25,39.563550751700326,0.0062670335,26.931818181818183,-28.291707616273435,75.14138304856898
316549.5652173913,0.31234187,1.0,0.008420719,22454.079865932465,1419973,77.28260869565217,-144.84782608695653,8734,62.300686829834675,0.0,0.004970854,2.0,37.69931317016533,0.008420719,26.804347826086957,-29.064711941674847,75.27751357757917
315578.1818181818,0.28996262,1.1136363636363635,0.0061872345,22568.05733013153,1429879,77.04545454545455,-139.36363636363637,8778,60.2008260082135,0.0,0.005220812,1.8863636363636365,39.79917399178654,0.0061872345,26.954545454545453,-27.752579259638022,75.11439347015158
318093.6170212766,0.28305835,0.7872340425531915,0.0058120973,22690.646324157715,1439954,77.65957446808511,-147.82978723404256,8825,63.426902431079434,0.0,0.004089692,2.2127659574468086,36.57309756892055,0.0058120973,26.340425531914892,-29.55874211151232,75.68632021727855
316043.63636363635,0.2790991,1.0,0.005553603,22807.6238155365,1449819,77.1590909090909,-141.3409090909091,8869,60.87822895850536,0.0,0.0048039956,2.0,39.12177104149465,0.005553603,26.84090909090909,-27.839628391219353,75.21733538493805
318241.39130434784,0.28615022,0.717391304347826,0.007167161,22928.190093517303,1459773,77.69565217391305,-150.3913043478261,8915,64.47395917262554,0.0,0.0042116116,2.282608695652174,35.52604082737445,0.007167161,26.304347826086957,-30.05990196666837,75.71940317853226
317160.7272727273,0.29020852,0.9545454545454546,0.0060179257,23046.452241659164,1469768,77.43181818181819,-143.38636363636363,8959,61.68519196579348,0.0,0.0045009167,2.0454545454545454,38.314808034206514,0.0060179257,26.568181818181817,-28.52196871287546,75.4751379943576
312809.73913043475,0.29675984,0.8695652173913043,0.005889191,23167.34210562706,1479851,76.3695652173913,-142.8913043478261,9005,62.31627240427459,0.0,0.004256176,2.130434782608696,37.683727595725394,0.005889191,27.652173913043477,-28.557268628345,74.46764558733148
317849.6,0.28796542,0.7555555555555555,0.0056819213,23284.333279132843,1489890,77.6,-148.6,9050,63.80976909524282,0.0,0.004700657,2.2444444444444445,36.19023090475716,0.0056819213,26.4,-29.46606367695417,75.62956236062686
316848.35555555555,0.27691185,1.1333333333333333,0.005594435,23404.63870215416,1499780,77.35555555555555,-148.26666666666668,9095,63.762048341823196,0.0,0.004584151,1.8666666666666667,36.23795165817682,0.005594435,26.666666666666668,-29.77880048044476,75.38735746225413
316994.7826086957,0.27497217,1.0434782608695652,0.006210263,23527.799536943436,1509941,77.3913043478261,-149.7391304347826,9141,64.42346178213043,0.0,0.005684061,1.9565217391304348,35.57653821786957,0.006210263,26.608695652173914,-29.89282919521386,75.43717254513473
316211.2,0.2599918,1.3555555555555556,0.0056318627,23646.459795236588,1519955,77.2,-147.13333333333333,9186,63.41347602681315,0.0,0.0044770394,1.6444444444444444,36.58652397318683,0.0056318627,26.8,-29.420165849604476,75.25572019947785
318370.9090909091,0.26115274,0.8863636363636364,0.0057321466,23765.357979774475,1529838,77.72727272727273,-149.86363636363637,9230,64.2320101326875,0.0,0.0055509214,2.1136363636363638,35.76798986731248,0.0057321466,26.295454545454547,-29.22987437579386,75.73366834366469
313753.6,0.26242077,1.0888888888888888,0.007566283,23883.755306243896,1539772,76.6,-145.8,9275,63.416331602961336,0.0,0.0058286367,1.9111111111111112,36.58366839703864,0.007566283,27.444444444444443,-29.12839739459922,74.66773038618987
313935.64444444445,0.25425246,1.2666666666666666,0.005368381,24003.345065116882,1549991,76.64444444444445,-144.33333333333334,9320,62.72766139598956,0.0,0.004241491,1.7333333333333334,37.272338604010436,0.005368381,27.377777777777776,-28.619475296867606,74.72160286917764
318184.7272727273,0.26040024,1.1818181818181819,0.0060084495,24117.635521411896,1559999,77.68181818181819,-142.1590909090909,9364,60.90593043414635,0.0,0.0045095314,1.8181818181818181,39.09406956585364,0.0060084495,26.318181818181817,-28.124185028384474,75.70855102654552
322187.63636363635,0.24641146,1.1818181818181819,0.00556561,24233.097888946533,1569898,78.6590909090909,-154.29545454545453,9408,65.28207001217886,0.0,0.0049285605,1.8181818181818181,34.71792998782112,0.00556561,25.34090909090909,-30.985306475648247,76.61949688136355
315209.9555555555,0.26947132,1.288888888888889,0.0067585236,24347.162677764893,1579965,76.95555555555555,-138.33333333333334,9453,59.839825889189804,0.0,0.006215456,1.711111111111111,40.160174110810175,0.0067585236,27.044444444444444,-27.794338533352292,75.02749135008573
315027.9111111111,0.24561575,0.8222222222222222,0.005429821,24469.03921675682,1589798,76.91111111111111,-138.73333333333332,9498,60.04964678863397,0.0,0.0060459697,2.1777777777777776,39.950353211366036,0.005429821,27.11111111111111,-27.651193480013948,74.9726369331855
314390.7555555556,0.24824715,1.0444444444444445,0.007342825,24583.440136671066,1599889,76.75555555555556,-141.73333333333332,9543,61.43273115673313,0.0,0.0057869474,1.9555555555555555,38.56726884326685,0.007342825,27.266666666666666,-28.15372079032604,74.82681054764349
313716.36363636365,0.26297766,1.25,0.0065127984,24700.638875722885,1609976,76.5909090909091,-139.22727272727272,9587,60.4747987496152,0.0,0.0055740946,1.75,39.52520125038478,0.0065127984,27.454545454545453,-27.441916324803344,74.65817246359886
316881.45454545453,0.26524076,1.25,0.0067949197,24818.718924045563,1619849,77.36363636363636,-143.9318181818182,9631,61.92481894316066,0.0,0.0051215584,1.75,38.07518105683934,0.0067949197,26.636363636363637,-28.418342033441466,75.40922738788353
311202.9090909091,0.2639312,1.3181818181818181,0.00646415,24938.143229722977,1629801,75.97727272727273,-133.8409090909091,9675,58.69601683211403,0.0,0.005306527,1.6818181818181819,41.303983167885946,0.00646415,28.068181818181817,-26.67573038662401,74.08491340684611
317885.2173913043,0.26301166,1.2173913043478262,0.0058624544,25052.4949696064,1639969,77.6086956521739,-142.95652173913044,9721,61.33316122720773,0.0,0.0048931986,1.7826086956521738,38.66683877279226,0.0058624544,26.391304347826086,-28.684128208447014,75.64059830113294
314274.9090909091,0.26278535,0.9318181818181818,0.005695852,25172.79114818573,1649832,76.72727272727273,-143.52272727272728,9765,62.25534320606974,0.0,0.0050200275,2.0681818181818183,37.74465679393026,0.005695852,27.272727272727273,-28.261795977418213,74.81524892730164
315106.23255813954,0.2628033,1.4883720930232558,0.0058770627,25286.99808192253,1659867,76.93023255813954,-142.3953488372093,9808,61.52803332450077,0.0,0.0056002187,1.5116279069767442,38.4719666754992,0.0058770627,27.069767441860463,-28.19145882057496,75.00472068284358
314647.2727272727,0.2633625,1.2045454545454546,0.0055021034,25402.770334482193,1669796,76.81818181818181,-148.70454545454547,9852,64.54762102923395,0.0,0.0039424966,1.7954545454545454,35.45237897076606,0.0055021034,27.204545454545453,-29.721705088350404,74.88560386268713
317998.54545454547,0.25890085,1.0227272727272727,0.0059524076,25519.026444911957,1679879,77.63636363636364,-148.22727272727272,9896,63.57100962967054,0.0,0.0045326445,1.9772727272727273,36.428990370329444,0.0059524076,26.363636363636363,-29.31070128514731,75.66433933669329
317719.2727272727,0.2675814,1.1363636363636365,0.006153059,25634.550055503845,1689950,77.56818181818181,-142.9090909090909,9940,61.306618189333705,0.0,0.004965445,1.8636363636363635,38.693381810666295,0.006153059,26.431818181818183,-28.49394595934408,75.60011731184902
313486.88372093026,0.27155593,0.9767441860465116,0.0061712535,25750.250587701797,1699799,76.53488372093024,-138.97674418604652,9983,60.42818169608955,0.0,0.005683694,2.0232558139534884,39.57181830391047,0.0061712535,27.46511627906977,-27.37445067893847,74.6364129210423
312479.2888888889,0.27689838,1.0,0.00686858,25866.23690366745,1709902,76.28888888888889,-135.26666666666668,10028,59.02887752109992,0.0,0.0060006254,2.0,40.97112247890009,0.00686858,27.755555555555556,-27.149023246133034,74.3778263746473
313716.36363636365,0.26607934,0.9545454545454546,0.005816805,25981.829292297363,1719873,76.5909090909091,-144.8181818181818,10072,62.96329661300049,0.0,0.004943184,2.0454545454545454,37.036703386999505,0.005816805,27.40909090909091,-28.530796772952087,74.68619212636132
318836.36363636365,0.26927614,1.1136363636363635,0.006725368,26096.81683731079,1729946,77.8409090909091,-148.70454545454547,10116,63.57404469033445,0.0,0.0054781293,1.8863636363636365,36.42595530966554,0.006725368,26.15909090909091,-29.60735166841913,75.85556472057817
313902.54545454547,0.26028705,1.2954545454545454,0.0053573325,26213.56785440445,1739889,76.63636363636364,-144.27272727272728,10160,62.58622214492297,0.0,0.005001366,1.7045454545454546,37.41377785507705,0.0053573325,27.386363636363637,-29.149568078346423,74.71420570865244
318249.67441860464,0.25692192,1.4186046511627908,0.005880888,26329.83085012436,1749962,77.69767441860465,-150.06976744186048,10203,64.37446723537903,0.0,0.004813227,1.5813953488372092,35.62553276462098,0.005880888,26.325581395348838,-29.16784313782996,75.7067752298085
317905.45454545453,0.25832516,1.4318181818181819,0.0069753337,26447.781582593918,1759992,77.61363636363636,-144.0681818181818,10247,61.831979960459826,0.0,0.00626859,1.5681818181818181,38.16802003954016,0.0069753337,26.386363636363637,-28.715427510280563,75.64288737489117
312915.3488372093,0.24975854,1.3953488372093024,0.0053217593,26564.947526931763,1769923,76.3953488372093,-141.41860465116278,10290,61.66346700464153,0.0,0.0051625944,1.6046511627906976,38.33653299535847,0.0053217593,27.6046511627907,-28.451726157707647,74.50582158546405
316154.0465116279,0.25264695,1.0465116279069768,0.0072654546,26677.799547433853,1779843,77.18604651162791,-144.0,10333,62.10077732083701,0.0,0.00603572,1.9534883720930232,37.899222679162975,0.0072654546,26.813953488372093,-28.37909866871156,75.24335899387205
313902.54545454547,0.25928384,1.0227272727272727,0.006189215,26796.258654117584,1789826,76.63636363636364,-141.3409090909091,10377,61.401782150302445,0.0,0.005318802,1.9772727272727273,38.598217849697534,0.006189215,27.386363636363637,-27.90788568889759,74.71649952035285
315112.7272727273,0.25318968,1.0681818181818181,0.005733012,26913.928512334824,1799945,76.93181818181819,-148.97727272727272,10421,64.43106646476389,0.0,0.004845308,1.9318181818181819,35.568933535236106,0.005733012,27.068181818181817,-29.1046631184326,75.00725622918019
315019.63636363635,0.25865075,0.9772727272727273,0.0074207843,27032.142790317535,1809862,76.9090909090909,-144.13636363636363,10465,62.467503031421785,0.0,0.005764327,2.022727272727273,37.532496968578215,0.0074207843,27.09090909090909,-28.318608560644122,74.9853440960708
316043.63636363635,0.25625578,1.6818181818181819,0.006121465,27147.068764448166,1819940,77.1590909090909,-138.0,10509,59.575856082502966,0.0,0.0050207833,1.3181818181818181,40.42414391749706,0.006121465,26.84090909090909,-27.354591375505887,75.21913483400449
317773.3953488372,0.24822299,1.1162790697674418,0.005611436,27265.02636885643,1829817,77.5813953488372,-144.5581395348837,10552,62.04353433712647,0.0,0.005740993,1.8837209302325582,37.95646566287353,0.005611436,26.41860465116279,-28.214568793810304,75.61416579354754
316974.54545454547,0.25661126,1.0227272727272727,0.0064775907,27382.096840143204,1839943,77.38636363636364,-146.04545454545453,10596,62.86343314037402,0.0,0.0053633424,1.9772727272727273,37.136566859625944,0.0064775907,26.613636363636363,-28.40219239211858,75.4313824468654
321256.7272727273,0.27656534,1.1818181818181819,0.008035971,27500.723073720932,1849875,78.43181818181819,-153.13636363636363,10640,64.99266767928384,0.0,0.0052841185,1.8181818181818181,35.00733232071615,0.008035971,25.568181818181817,-30.143006826211238,76.40540257328365
319011.72093023255,0.25569916,0.8837209302325582,0.0070394236,27619.41945695877,1859903,77.88372093023256,-150.97674418604652,10683,64.5787504336728,0.0,0.005723491,2.116279069767442,35.42124956632723,0.0070394236,26.11627906976744,-29.118608713366342,75.89473457818723
315938.13333333336,0.2767622,0.9555555555555556,0.0061086854,27734.37818312645,1869921,77.13333333333334,-148.0,10728,63.92242437990813,0.0,0.004893214,2.0444444444444443,36.07757562009185,0.0061086854,26.866666666666667,-28.656715929301033,75.19520773386179
317222.12765957444,0.2675653,0.9574468085106383,0.0060588275,27856.95411300659,1879879,77.44680851063829,-151.7872340425532,10775,65.24840261348656,0.0,0.0044487603,2.0425531914893615,34.75159738651343,0.0060588275,26.5531914893617,-30.399634765841064,75.48821051723972
316193.39130434784,0.264972,1.173913043478261,0.006491902,27975.438180446625,1889957,77.19565217391305,-147.0,10821,63.35153238020052,0.0,0.0057643973,1.826086956521739,36.64846761979948,0.006491902,26.804347826086957,-28.642101126725994,75.2519170565735
315857.45454545453,0.25421363,1.2272727272727273,0.0063219615,28094.28342437744,1899795,77.11363636363636,-147.0,10865,63.45492642282135,0.0,0.0051509785,1.7727272727272727,36.54507357717865,0.0063219615,26.886363636363637,-29.078345605063124,75.17640222070064
316193.39130434784,0.25952858,1.108695652173913,0.0066695483,28215.76068019867,1909966,77.19565217391305,-146.15217391304347,10911,63.161525818655335,0.0,0.00537724,1.891304347826087,36.838474181344665,0.0066695483,26.804347826086957,-28.98459805712299,75.25190099342329
317849.6,0.2596854,1.1111111111111112,0.0054922914,28333.493039608,1919882,77.6,-144.06666666666666,10956,61.81952176311178,0.0,0.0052196532,1.8888888888888888,38.18047823688821,0.0054922914,26.42222222222222,-28.6739497122924,75.61613884384596
315027.9111111111,0.24398538,1.1111111111111112,0.0051368154,28453.151138067245,1929805,76.91111111111111,-140.33333333333334,11001,60.78810580106157,0.0,0.004616603,1.8888888888888888,39.21189419893843,0.0051368154,27.08888888888889,-27.955193260778326,74.98676249946001
320791.2727272727,0.23486322,1.1590909090909092,0.0066758706,28571.225549697876,1939723,78.31818181818181,-147.0681818181818,11045,62.56629331125146,0.0,0.0048578866,1.8409090909090908,37.43370668874855,0.0066758706,25.681818181818183,-28.940947950013506,76.30056521235132
316939.3777777778,0.25380632,1.1333333333333333,0.0069853403,28687.012604236603,1949893,77.37777777777778,-147.13333333333333,11090,63.36800319026179,0.0,0.006174219,1.8666666666666667,36.631996809738204,0.0069853403,26.622222222222224,-28.880912259363924,75.42427419601151
313611.1304347826,0.2514825,1.0217391304347827,0.0054954854,28809.496569156647,1959927,76.56521739130434,-144.2608695652174,11136,62.797155741375065,0.0,0.00458283,1.9782608695652173,37.20284425862492,0.0054954854,27.434782608695652,-28.74853207268979,74.66301828540456
315938.13333333336,0.268426,0.9777777777777777,0.00780885,28928.044360160828,1969778,77.13333333333334,-144.26666666666668,11181,62.26344194079657,0.0,0.005150354,2.022222222222222,37.73655805920343,0.00780885,26.866666666666667,-29.077704395206734,75.1957067842685
317529.04347826086,0.26466516,1.0869565217391304,0.0061553465,29044.25935816765,1979971,77.52173913043478,-143.93478260869566,11227,61.77596799753751,0.0,0.0048200907,1.9130434782608696,38.2240320024625,0.0061553465,26.47826086956522,-28.793928148552435,75.55672475583954
317440.0,0.2578457,0.8043478260869565,0.0062057534,29167.935133695602,1989945,77.5,-146.08695652173913,11273,62.736010591756624,0.0,0.0058496706,2.1956521739130435,37.26398940824337,0.0062057534,26.52173913043478,-28.7451898939056,75.52170208539907
317222.12765957444,0.239784,1.1063829787234043,0.006163169,29291.561560869217,1999900,77.44680851063829,-144.5744680851064,11320,62.07939728195619,0.0,0.005115588,1.8936170212765957,37.9206027180438,0.006163169,26.5531914893617,-29.393098261583297,75.48795993802689
316939.3777777778,0.264721,1.1333333333333333,0.0065641715,29407.05087661743,2009973,77.37777777777778,-143.93333333333334,11365,61.87612871805822,0.0,0.005648455,1.8666666666666667,38.123871281941774,0.0065641715,26.644444444444446,-29.099348227176648,75.4087702283053
316666.31111111114,0.24813105,0.9555555555555556,0.0054197325,29527.905117034912,2019971,77.31111111111112,-148.06666666666666,11410,63.77573621450758,0.0,0.005461908,2.0444444444444443,36.22426378549242,0.0054197325,26.68888888888889,-29.70599679698774,75.36118229280748
314274.9090909091,0.24455078,1.3863636363636365,0.0061893207,29648.308462381363,2029968,76.72727272727273,-140.11363636363637,11454,60.84930532532685,0.0,0.0053241565,1.6136363636363635,39.15069467467313,0.0061893207,27.318181818181817,-27.582107280039008,74.78596497282435
315306.6666666667,0.23168379,0.8958333333333334,0.0056900545,29770.862684726715,2039992,76.97916666666667,-143.1875,11502,61.93158963288201,0.0,0.0046517854,2.1041666666666665,38.06841036711798,0.0056900545,27.020833333333332,-29.28702512246626,75.05129180799148
314554.1818181818,0.23651205,1.5681818181818181,0.0060783257,29892.08089184761,2049925,76.79545454545455,-142.02272727272728,11546,61.530340869653976,0.0,0.005077506,1.4318181818181819,38.469659130346024,0.0060783257,27.272727272727273,-28.78485660209395,74.83480114407024
314481.77777777775,0.22980823,1.1777777777777778,0.00802608,30012.500128030777,2059784,76.77777777777777,-137.8,11591,59.787384548225894,0.0,0.0054181553,1.8222222222222222,40.21261545177412,0.00802608,27.244444444444444,-27.76975745909099,74.84780556930647
309527.2727272727,0.229069,1.3636363636363635,0.0064789085,30130.726523399353,2069887,75.56818181818181,-139.4318181818182,11635,61.4753974961674,0.0,0.0048329365,1.6363636363636365,38.5246025038326,0.0064789085,28.431818181818183,-27.3191268831663,73.72973524197329
313995.63636363635,0.22697452,1.4772727272727273,0.006185643,30245.674155950546,2079979,76.6590909090909,-139.22727272727272,11679,60.507129117623975,0.0,0.0060927593,1.5227272727272727,39.492870882376046,0.006185643,27.363636363636363,-27.77501276244618,74.73712346714522
311668.36363636365,0.24112666,1.4772727272727273,0.006624286,30364.570051670074,2089842,76.0909090909091,-137.38636363636363,11723,60.22983987012984,0.0,0.006416425,1.5227272727272727,39.77016012987016,0.006624286,27.90909090909091,-28.1723595879229,74.21896979734623
313480.5333333333,0.23398061,1.4666666666666666,0.0067769196,30483.574070692062,2099908,76.53333333333333,-140.26666666666668,11768,61.064243295585655,0.0,0.006967403,1.5333333333333334,38.93575670441435,0.0067769196,27.488888888888887,-28.295647001751636,74.62095178203619
316509.0909090909,0.21088228,1.5681818181818181,0.004146357,30602.20491051674,2109798,77.27272727272727,-144.3409090909091,11812,62.05985038984236,0.0,0.005095767,1.4318181818181819,37.94014961015767,0.004146357,26.727272727272727,-29.100539620486348,75.32431784227626
317707.1304347826,0.22142926,1.5869565217391304,0.006998598,30719.86911892891,2119969,77.56521739130434,-142.95652173913044,11858,61.35204733060072,0.0,0.0054891105,1.4130434782608696,38.64795266939927,0.006998598,26.456521739130434,-29.05950084276136,75.58597575856184
315296.74418604653,0.22682294,1.4651162790697674,0.005106538,30838.550785779953,2129749,76.97674418604652,-137.72093023255815,11901,59.60592378100732,0.0,0.005302638,1.5348837209302326,40.394076218992694,0.005106538,27.046511627906977,-27.83132688100726,75.0322512846772
313344.0,0.22343951,1.5909090909090908,0.0054010362,30953.266519784927,2139919,76.5,-139.8409090909091,11945,60.91643536142996,0.0,0.004909876,1.4090909090909092,39.083564638570046,0.0054010362,27.522727272727273,-27.92288826119957,74.58737628503265
318929.45454545453,0.22298487,1.7727272727272727,0.005833325,31065.786661863327,2149846,77.86363636363636,-143.5909090909091,11989,61.41614753703096,0.0,0.0053811464,1.2272727272727273,38.583852462969034,0.005833325,26.136363636363637,-28.926980197455702,75.8784181451387
310923.63636363635,0.24480876,1.2272727272727273,0.006365272,31184.510501384735,2159811,75.9090909090909,-141.0681818181818,12033,61.906019028796436,0.0,0.006143083,1.7727272727272727,38.093980971203585,0.006365272,28.113636363636363,-28.245222917957516,74.03561480205444
314058.4186046512,0.2434514,1.627906976744186,0.005711037,31299.2230989933,2169918,76.67441860465117,-140.51162790697674,12076,61.05967068982836,0.0,0.005875523,1.372093023255814,38.94032931017164,0.005711037,27.325581395348838,-28.03678008530813,74.76629681639015
319131.82608695654,0.22103553,1.673913043478261,0.006381439,31417.334264993668,2179990,77.91304347826087,-145.17391304347825,12122,62.01168819665862,0.0,0.004914098,1.326086956521739,37.98831180334136,0.006381439,26.08695652173913,-28.956198520802563,75.92306122638861
317773.3953488372,0.2539606,1.4883720930232558,0.0067497534,31536.10730600357,2189830,77.5813953488372,-149.58139534883722,12165,64.10864904612889,0.0,0.0055770176,1.5116279069767442,35.89135095387108,0.0067497534,26.41860465116279,-29.585887291629664,75.61199846916408
