Tbt,entropy,AttC,TtR,MpbtA,Tmc,surrgain,optimgain,MtR,meankl,TimestepsSoFar,entloss,AttNC,Tmt,TimeElapsed,EpisodesSoFar,MpbtN,Ptt
311117.9130434783,0.20808367,1.0,-121.56521739130434,46.70020387186219,28.043478260869566,0.003132522,0.003132522,-25.36245185346286,0.008201034,1109826,0.0,2.0,75.95652173913044,18038.34348297119,7329,53.29979612813781,74.09687317208102
310939.82608695654,0.18989134,1.2826086956521738,-122.21739130434783,46.321171654614645,28.108695652173914,0.0020268941,0.0020268941,-25.38365882705266,0.0054358104,1119776,0.0,1.7173913043478262,75.91304347826087,18153.192071914673,7375,53.67882834538538,74.04201361953231
308071.4893617021,0.22789691,1.3191489361702127,-115.72340425531915,48.678276041034806,28.80851063829787,0.002196226,0.002196226,-24.390350783057045,0.0069176536,1129868,0.0,1.6808510638297873,75.2127659574468,18269.002073526382,7422,51.321723958965194,73.38796877394812
310784.0,0.18378203,1.8541666666666667,-124.875,45.204456043602114,28.145833333333332,0.0016848602,0.0016848602,-25.55048134224764,0.0065353243,1139891,0.0,1.1458333333333333,75.875,18384.78406238556,7470,54.795543956397886,74.00643695361963
311296.0,0.15071686,1.4782608695652173,-125.73913043478261,44.97548455160278,28.02173913043478,0.0025431316,0.0025431316,-25.86115460953705,0.008515339,1149943,0.0,1.5217391304347827,76.0,18498.478052854538,7516,55.024515448397246,74.12370838932686
311906.0425531915,0.1763428,1.0425531914893618,-119.87234042553192,47.525297632387,27.872340425531913,0.001982227,0.001982227,-24.931885500378012,0.006736531,1159940,0.0,1.9574468085106382,76.14893617021276,18612.761523485184,7563,52.474702367613006,74.26383732530189
308929.4222222222,0.19232753,0.9111111111111111,-118.2,47.762294559089845,28.622222222222224,0.0015522179,0.0015522179,-24.38254374706387,0.0043598004,1169886,0.0,2.088888888888889,75.42222222222222,18725.446042060852,7608,52.237705440910155,73.56684009850169
311741.2173913043,0.16434997,1.0434782608695652,-121.6304347826087,46.7653344156708,27.891304347826086,0.0013514516,0.0013514516,-25.08880458388587,0.0069795856,1179929,0.0,1.9565217391304348,76.1086956521739,18837.525908231735,7654,53.2346655843292,74.24002310826135
308624.6956521739,0.19972654,0.5869565217391305,-120.06521739130434,46.87735122479962,28.717391304347824,0.002718426,0.002718426,-24.99399070104412,0.0062485626,1189901,0.0,2.4130434782608696,75.34782608695652,18950.54526734352,7700,53.12264877520038,73.48600386778159
310761.73913043475,0.1751025,0.6521739130434783,-118.8913043478261,47.75309707813607,28.152173913043477,0.0015472056,0.0015472056,-25.060907146643252,0.0064438405,1199978,0.0,2.347826086956522,75.8695652173913,19064.847437381744,7746,52.24690292186392,74.00081306229247
311741.2173913043,0.2203546,0.2826086956521739,-123.3913043478261,46.019102865944326,27.91304347826087,0.001990744,0.001990744,-25.950287021771196,0.008956581,1209939,0.0,2.717391304347826,76.1086956521739,19181.155765533447,7792,53.98089713405567,74.22503488776529
310227.47826086957,0.20619664,0.5434782608695652,-118.43478260869566,47.87628059436052,28.304347826086957,0.0015344081,0.0015344081,-24.57276968963663,0.0028480755,1219864,0.0,2.4565217391304346,75.73913043478261,19294.00896024704,7838,52.12371940563948,73.86737119836346
309337.04347826086,0.19907823,0.7608695652173914,-123.84782608695652,45.39387967337485,28.543478260869566,0.0025322016,0.0025322016,-26.086964989798684,0.0078161685,1229830,0.0,2.239130434782609,75.52173913043478,19410.427352905273,7884,54.60612032662515,73.64913139394154
309782.26086956525,0.2274146,0.6086956521739131,-121.1086956521739,46.72442339742342,28.391304347826086,0.0027561432,0.0027561432,-25.146296859423074,0.008393942,1239823,0.0,2.391304347826087,75.6304347826087,19521.753880739212,7930,53.275576602576564,73.7786191431174
310511.6595744681,0.20107803,0.8085106382978723,-117.51063829787235,48.28379089712406,28.25531914893617,0.0024539733,0.0024539733,-24.255600011427397,0.008866772,1249836,0.0,2.1914893617021276,75.80851063829788,19634.156787633896,7977,51.716209102875965,73.91902146339099
310613.3333333333,0.21998964,0.6458333333333334,-117.125,48.50983556170828,28.25,0.0058471994,0.0058471994,-24.773683825940523,0.008238983,1259985,0.0,2.3541666666666665,75.83333333333333,19746.39063167572,8025,51.490164438291714,73.9291994810221
308980.8695652174,0.23174733,0.6304347826086957,-122.02173913043478,46.10420175663502,28.58695652173913,0.0032740885,0.0032740885,-25.861205846463704,0.007933339,1269805,0.0,2.369565217391304,75.43478260869566,19861.83903837204,8071,53.895798243364986,73.59582554594316
307968.0,0.21023038,0.6458333333333334,-117.0625,48.14280591634134,28.854166666666668,0.001918631,0.001918631,-25.08680593981879,0.009187743,1279868,0.0,2.3541666666666665,75.1875,19975.587031841278,8119,51.85719408365866,73.35300896150075
309030.12765957444,0.2406682,0.2765957446808511,-116.93617021276596,48.381269335328774,28.617021276595743,0.0031877575,0.0031877575,-24.43790340594717,0.008940545,1289956,0.0,2.723404255319149,75.44680851063829,20086.66294002533,8166,51.61873066467123,73.58040158884553
310773.10638297873,0.19930996,1.127659574468085,-121.7872340425532,46.51548085550184,28.19148936170213,0.0042226175,0.0042226175,-25.338194707432866,0.007645049,1299984,0.0,1.872340425531915,75.87234042553192,20203.242614507675,8213,53.48451914449816,73.9786467972201
309782.26086956525,0.22124593,0.391304347826087,-118.95652173913044,47.558652856831266,28.41304347826087,0.0030979726,0.0030979726,-24.98083572184445,0.008116258,1309876,0.0,2.608695652173913,75.6304347826087,20315.983779668808,8259,52.441347143168734,73.76481575654743
307882.6666666667,0.19780922,0.1875,-115.75,48.6775910793038,28.875,0.0022477459,0.0022477459,-24.8129381280078,0.006579592,1319998,0.0,2.8125,75.16666666666667,20433.22815656662,8307,51.3224089206962,73.33272366535475
310672.6956521739,0.23152411,0.2391304347826087,-117.1304347826087,48.50651494503718,28.17391304347826,0.0028454144,0.0028454144,-25.01191951212559,0.008036014,1329898,0.0,2.760869565217391,75.84782608695652,20549.11424589157,8353,51.49348505496282,73.98234307326125
308394.6666666667,0.21264201,0.6666666666666666,-123.3125,45.37904484845891,28.729166666666668,0.0034467736,0.0034467736,-26.323552412339215,0.008025806,1339967,0.0,2.3333333333333335,75.29166666666667,20667.587771177292,8401,54.62095515154109,73.46315946068175
312720.6956521739,0.22597963,0.2826086956521739,-118.5,48.359745968572845,27.67391304347826,0.0028746135,0.0028746135,-25.166718612008662,0.0073017213,1349814,0.0,2.717391304347826,76.34782608695652,20781.469247102737,8447,51.64025403142715,74.44961595201227
307467.1304347826,0.21569426,0.43478260869565216,-115.69565217391305,48.6519630231458,29.043478260869566,0.0025385243,0.0025385243,-24.102394339028752,0.007228919,1359802,0.0,2.5652173913043477,75.06521739130434,20895.701956748962,8493,51.3480369768542,73.19422231018227
309693.2173913043,0.22932933,0.5434782608695652,-111.3913043478261,50.909479203183004,28.41304347826087,0.0041389037,0.0041389037,-23.60527799675201,0.009140772,1369835,0.0,2.4565217391304346,75.6086956521739,21009.092275857925,8539,49.090520796816996,73.75754095509201
307200.0,0.20639122,1.0,-121.2127659574468,46.0881609286178,29.06382978723404,0.0019011667,0.0019011667,-25.728498491456552,0.0060733766,1379857,0.0,2.0,75.0,21124.073268651962,8586,53.9118390713822,73.16192615684069
308071.4893617021,0.24471708,0.574468085106383,-120.12765957446808,46.793323150454285,28.851063829787233,0.004484091,0.004484091,-25.313887511748867,0.009723413,1389938,0.0,2.425531914893617,75.2127659574468,21237.892382860184,8633,53.20667684954573,73.36042057447979
313038.97872340423,0.20387357,1.0851063829787233,-125.87234042553192,45.140709903355436,27.617021276595743,0.0027962972,0.0027962972,-25.670192577280446,0.008432843,1399907,0.0,1.9148936170212767,76.42553191489361,21352.123792409897,8680,54.85929009664458,74.5078449768364
308357.5652173913,0.23257887,0.6086956521739131,-117.19565217391305,48.154677499231155,28.782608695652176,0.00286197,0.00286197,-24.567266439454308,0.007614035,1409816,0.0,2.391304347826087,75.28260869565217,21466.62852025032,8726,51.845322500768845,73.42394037077517
311919.3043478261,0.18938974,1.1304347826086956,-124.30434782608695,45.578506252136556,27.869565217391305,0.0033004151,0.0033004151,-25.271469253532477,0.0070640664,1419895,0.0,1.8695652173913044,76.15217391304348,21579.266895532608,8772,54.421493747863444,74.26352530858871
310583.652173913,0.18391308,0.6956521739130435,-122.67391304347827,46.128012965542254,28.195652173913043,0.002242979,0.002242979,-25.48425672632906,0.014320238,1429960,0.0,2.3043478260869565,75.82608695652173,21692.258761405945,8818,53.87198703445774,73.96058784696783
306562.84444444446,0.20909017,0.28888888888888886,-118.93333333333334,46.987689006097774,29.22222222222222,0.0032411239,0.0032411239,-24.617951733934543,0.008144437,1439900,0.0,2.7111111111111112,74.84444444444445,21805.95474600792,8863,53.012310993902226,73.01389339050142
311387.02222222224,0.19040743,0.6666666666666666,-126.0,44.827212173797186,28.022222222222222,0.001960735,0.001960735,-25.636170282551003,0.008722866,1449791,0.0,2.3333333333333335,76.02222222222223,21921.527744054794,8908,55.17278782620282,74.12911772385218
306220.52173913043,0.21850082,0.43478260869565216,-114.06521739130434,49.11730875301699,29.26086956521739,0.0028712305,0.0028712305,-23.751220048609042,0.0091685485,1459876,0.0,2.5652173913043477,74.76086956521739,22038.786360263824,8954,50.88269124698299,72.96384687632678
310250.21276595746,0.19133717,0.9574468085106383,-120.76595744680851,46.84682465447767,28.29787234042553,0.0020548534,0.0020548534,-25.601043973480444,0.007989395,1469860,0.0,2.0425531914893615,75.74468085106383,22149.627692222595,9001,53.15317534552231,73.8717282140509
308507.2340425532,0.20058629,0.7659574468085106,-120.31914893617021,46.803211764127965,28.680851063829788,0.0031913833,0.0031913833,-25.37487272484498,0.009124058,1479917,0.0,2.234042553191489,75.31914893617021,22261.605525493622,9048,53.19678823587203,73.50011283685441
312951.829787234,0.18262318,1.0,-121.34042553191489,46.98879968953417,27.638297872340427,0.002558198,0.002558198,-25.36163149515663,0.008312279,1489872,0.0,2.0,76.40425531914893,22375.750636339188,9095,53.011200310465824,74.48982569582732
308179.47826086957,0.1680183,0.8695652173913043,-122.67391304347827,45.701532946217135,28.804347826086957,0.002233092,0.002233092,-25.286720302468336,0.008348405,1499980,0.0,2.130434782608696,75.23913043478261,22489.652616024017,9141,54.29846705378287,73.39802654673659
310178.9090909091,0.19732098,0.7272727272727273,-116.93181818181819,48.53665676611207,28.295454545454547,0.0029080037,0.0029080037,-24.13210171602844,0.010663078,1509814,0.0,2.272727272727273,75.72727272727273,22602.03159570694,9185,51.46334323388792,73.86780159402214
310163.06382978725,0.19840798,0.8723404255319149,-124.40425531914893,45.28791635424244,28.29787234042553,0.002127419,0.002127419,-25.828272054833178,0.0076707737,1519953,0.0,2.127659574468085,75.72340425531915,22718.59477996826,9232,54.71208364575755,73.86436121068765
312341.78723404254,0.17228967,1.127659574468085,-126.31914893617021,44.89008382881975,27.76595744680851,0.0028099278,0.0028099278,-26.61972789516041,0.0086849,1529820,0.0,1.872340425531915,76.25531914893617,22837.23366189003,9279,55.10991617118025,74.36196223434244
312234.6666666667,0.17650418,0.9166666666666666,-125.9375,44.926392640973084,27.770833333333332,0.002512031,0.002512031,-26.520329379651113,0.008635848,1539826,0.0,2.0833333333333335,76.22916666666667,22952.31095480919,9327,55.073607359026916,74.35453312162225
309988.7659574468,0.17187761,1.0212765957446808,-118.14893617021276,47.91216588775155,28.361702127659573,0.0029690247,0.0029690247,-24.991467921343652,0.009901194,1549847,0.0,1.9787234042553192,75.68085106382979,23067.772758245468,9374,52.08783411224843,73.81306557847118
308179.47826086957,0.16836175,0.7391304347826086,-119.08695652173913,47.20541214822785,28.804347826086957,0.0024865346,0.0024865346,-24.732751747402922,0.0077468026,1559965,0.0,2.260869565217391,75.23913043478261,23181.035497426987,9420,52.79458785177215,73.39826850697537
309960.347826087,0.1593389,1.0,-121.23913043478261,46.59909411223161,28.347826086956523,0.0029531168,0.0029531168,-25.6270749797807,0.007932111,1569981,0.0,2.0,75.67391304347827,23293.68538570404,9466,53.40090588776838,73.81934191573127
309069.9130434783,0.15606618,0.8913043478260869,-118.04347826086956,47.85605111215114,28.543478260869566,0.0017230042,0.0017230042,-24.727630197667942,0.0065426445,1579793,0.0,2.108695652173913,75.45652173913044,23408.160892486572,9512,52.14394888784886,73.62958482643867
307461.44680851063,0.16290104,0.723404255319149,-117.31914893617021,47.91800871514652,28.97872340425532,0.002163863,0.002163863,-24.736824584933203,0.006419097,1589867,0.0,2.276595744680851,75.06382978723404,23525.836531162262,9559,52.08199128485349,73.23528284760378
311906.0425531915,0.1674515,0.7021276595744681,-116.23404255319149,49.180726442871894,27.893617021276597,0.0031127837,0.0031127837,-24.64489095583766,0.007860697,1599846,0.0,2.297872340425532,76.14893617021276,23641.284804821014,9606,50.81927355712811,74.25004855869336
308681.5319148936,0.15863952,0.9361702127659575,-115.14893617021276,49.0776150278351,28.680851063829788,0.0016121094,0.0016121094,-24.190169039879756,0.00768963,1609923,0.0,2.0638297872340425,75.36170212765957,23754.387006759644,9653,50.922384972164906,73.51406814663922
305062.95652173914,0.16822726,0.3695652173913043,-114.45652173913044,48.74804178396726,29.608695652173914,0.0038515066,0.0038515066,-24.20643315525103,0.008651146,1619879,0.0,2.630434782608696,74.47826086956522,23871.849653720856,9699,51.25195821603274,72.6580913797413
308332.93617021275,0.18552378,0.14893617021276595,-117.38297872340425,48.01113841248694,28.76595744680851,0.0022846842,0.0022846842,-24.79730654885035,0.010497753,1629964,0.0,2.851063829787234,75.27659574468085,23987.20796108246,9746,51.988861587513064,73.43553342585251
312115.2,0.17509668,0.6444444444444445,-125.93333333333334,44.9748690183141,27.822222222222223,0.0034531208,0.0034531208,-25.525719956838742,0.008782113,1639875,0.0,2.3555555555555556,76.2,24096.287627458572,9791,55.02513098168591,74.31130281644688
306309.5652173913,0.17788354,0.5217391304347826,-124.8913043478261,44.399010660003995,29.282608695652176,0.0031046767,0.0031046767,-25.652920289012375,0.008749197,1649951,0.0,2.4782608695652173,74.78260869565217,24210.6690864563,9837,55.60098933999602,72.95725317156501
309030.12765957444,0.1721236,0.2553191489361702,-117.76595744680851,47.98954460573766,28.574468085106382,0.0010991659,0.0010991659,-24.794514072028857,0.005956175,1659961,0.0,2.74468085106383,75.44680851063829,24325.490615844727,9884,52.01045539426235,73.60607257327484
312576.0,0.17643848,0.1875,-120.5,47.31904906002373,27.708333333333332,0.0017311092,0.0017311092,-25.820704316470962,0.007503036,1669978,0.0,2.8125,76.3125,24438.321241378784,9932,52.68095093997627,74.41936399820979
307374.2978723404,0.1912493,0.10638297872340426,-117.19148936170212,47.85610002486478,29.02127659574468,0.0035113525,0.0035113525,-25.12527607577213,0.010077501,1679947,0.0,2.893617021276596,75.04255319148936,24553.146561145782,9979,52.14389997513523,73.20243003450496
310850.7826086957,0.19306585,0.391304347826087,-124.69565217391305,45.29663326617451,28.152173913043477,0.0033612752,0.0033612752,-25.61277017525655,0.0090330625,1689969,0.0,2.608695652173913,75.8913043478261,24665.67325735092,10025,54.703366733825504,74.00767111832396
311906.0425531915,0.18351966,0.23404255319148937,-119.1063829787234,48.00567930869168,27.893617021276597,0.001996694,0.001996694,-25.55057155752538,0.008909957,1699793,0.0,2.765957446808511,76.14893617021276,24781.715144634247,10072,51.99432069130832,74.2501367683649
306589.9574468085,0.1889541,0.1702127659574468,-114.76595744680851,48.87567518568601,29.19148936170213,0.0023299577,0.0023299577,-23.922689543600587,0.0069834483,1709899,0.0,2.8297872340425534,74.85106382978724,24897.144722223282,10119,51.12432481431399,73.03656370680858
308420.08510638296,0.20136304,0.2127659574468085,-116.93617021276596,48.25264248490635,28.74468085106383,0.0018018025,0.0018018025,-24.809132177198553,0.0072494466,1719927,0.0,2.7872340425531914,75.29787234042553,25012.76615357399,10166,51.74735751509365,73.45432245376355
309515.1304347826,0.19906493,0.5,-120.78260869565217,46.75583540818775,28.5,0.0025959986,0.0025959986,-25.258932757755332,0.008253382,1729821,0.0,2.5,75.56521739130434,25126.636592149734,10212,53.24416459181224,73.6896733971948
306851.40425531915,0.19488215,0.425531914893617,-115.46808510638297,48.610801766229265,29.127659574468087,0.0025324693,0.0025324693,-24.290175365814907,0.007728978,1739981,0.0,2.574468085106383,74.91489361702128,25241.944732427597,10259,51.389198233770735,73.09408735373934
308929.4222222222,0.19612841,0.4888888888888889,-117.86666666666666,47.916873851765885,28.666666666666668,0.0029403218,0.0029403218,-24.368252725945727,0.006759476,1749783,0.0,2.511111111111111,75.42222222222222,25354.55979323387,10304,52.08312614823413,73.53950916704025
308768.6808510638,0.1966133,0.574468085106383,-117.12765957446808,48.15437182429955,28.70212765957447,0.0036275613,0.0036275613,-24.545566709261934,0.009722274,1759991,0.0,2.425531914893617,75.38297872340425,25468.130774497986,10351,51.845628175700455,73.50593345073044
310511.6595744681,0.19105045,0.9361702127659575,-118.85106382978724,47.74127383733438,28.21276595744681,0.0025386144,0.0025386144,-25.115658843494487,0.0074897064,1769871,0.0,2.0638297872340425,75.80851063829788,25583.031289100647,10398,52.25872616266561,73.94650424289023
308681.5319148936,0.21326488,0.9574468085106383,-117.44680851063829,48.05254795328126,28.659574468085108,0.0038503525,0.0038503525,-24.818848019706998,0.008923502,1779847,0.0,2.0425531914893615,75.36170212765957,25696.59892988205,10445,51.94745204671874,73.52921807607807
310627.2653061224,0.17158864,1.7959183673469388,-127.83673469387755,43.8806679720509,28.163265306122447,0.004437499,0.004437499,-25.855351610315488,0.008818303,1789929,0.0,1.2040816326530612,75.83673469387755,25812.371849536896,10494,56.11933202794908,73.98305085068552
308681.5319148936,0.17421311,1.1702127659574468,-114.70212765957447,49.22782932590166,28.680851063829788,0.002550191,0.002550191,-23.716696003904644,0.0078053903,1799924,0.0,1.8297872340425532,75.36170212765957,25927.595554828644,10541,50.77217067409835,73.51306699350337
306938.55319148937,0.20429222,0.7021276595744681,-112.59574468085107,49.90000353302966,29.106382978723403,0.0032409786,0.0032409786,-24.01021421082539,0.008166142,1809877,0.0,2.297872340425532,74.93617021276596,26038.632499217987,10588,50.09999646697034,73.11619148728668
308565.3333333333,0.19961263,1.1875,-115.1875,48.9883834317607,28.6875,0.0032403981,0.0032403981,-24.284967033905485,0.008440452,1819882,0.0,1.8125,75.33333333333333,26151.734917402267,10636,51.0116165682393,73.50334809706625
308420.08510638296,0.16168943,1.6170212765957446,-120.38297872340425,46.7200528448602,28.78723404255319,0.0023660741,0.0023660741,-24.840905472032983,0.00784265,1829887,0.0,1.3829787234042554,75.29787234042553,26264.2419860363,10683,53.27994715513981,73.42784494043993
310860.25531914894,0.16972373,1.1063829787234043,-118.14893617021276,48.118316591663636,28.106382978723403,0.0027143615,0.0027143615,-24.517818239234533,0.008581607,1839834,0.0,1.8936170212765957,75.8936170212766,26380.52873110771,10730,51.881683408336364,74.03808820768873
307912.347826087,0.1839234,0.8043478260869565,-116.15217391304348,48.54255540486688,28.891304347826086,0.0022967001,0.0022967001,-24.170100742560624,0.0080448985,1849751,0.0,2.1956521739130435,75.17391304347827,26493.571497440338,10776,51.45744459513312,73.32266693490071
309248.0,0.16958724,0.8333333333333334,-121.5625,46.387550433258376,28.541666666666668,0.0030857422,0.0030857422,-25.208328596817193,0.008469496,1859953,0.0,2.1666666666666665,75.5,26608.912715673447,10824,53.61244956674162,73.64319855922442
308565.3333333333,0.17875573,0.2916666666666667,-120.0625,46.865825422901075,28.6875,0.0022271296,0.0022271296,-25.605735594616245,0.009228314,1869864,0.0,2.7083333333333335,75.33333333333333,26723.658139944077,10872,53.13417457709894,73.50160105013585
305108.42553191487,0.15565023,0.8085106382978723,-117.82978723404256,47.258694734701024,29.638297872340427,0.002524415,0.002524415,-24.54650641107425,0.008139812,1879861,0.0,2.1914893617021276,74.48936170212765,26838.213698625565,10919,52.741305265299,72.64343339228195
308309.3333333333,0.1755594,0.7083333333333334,-115.8125,48.72409450120366,28.8125,0.001013442,0.001013442,-24.87909259537146,0.006592545,1889945,0.0,2.2916666666666665,75.27083333333333,26953.53395962715,10967,51.27590549879634,73.40382732160815
309426.0869565217,0.17943211,0.7608695652173914,-115.1086956521739,49.19197379399672,28.5,0.0034596324,0.0034596324,-24.526039007281998,0.008275563,1899800,0.0,2.239130434782609,75.54347826086956,27066.969978809357,11013,50.80802620600328,73.68427072737413
308906.6666666667,0.18078144,0.9166666666666666,-114.4375,49.40475795719495,28.645833333333332,0.0026866435,0.0026866435,-24.418103613778044,0.00741787,1909802,0.0,2.0833333333333335,75.41666666666667,27181.410765886307,11061,50.59524204280505,73.55283936465584
303016.8510638298,0.16269416,1.3191489361702127,-116.17021276595744,47.6480036191318,30.127659574468087,0.0028732433,0.0028732433,-23.821878535108546,0.007950156,1919984,0.0,1.6808510638297873,73.97872340425532,27295.533108711243,11108,52.351996380868194,72.17751728937563
306764.25531914894,0.19274722,0.5531914893617021,-118.14893617021276,47.421387785342596,29.170212765957448,0.0024232462,0.0024232462,-25.395783919755168,0.008389787,1929857,0.0,2.4468085106382977,74.8936170212766,27409.61931014061,11155,52.578612214657404,73.06285670355032
309418.6666666667,0.19096811,0.8958333333333334,-116.6875,48.48247133440751,28.479166666666668,0.002793011,0.002793011,-24.95382974422722,0.007067881,1939798,0.0,2.1041666666666665,75.54166666666667,27524.813551425934,11203,51.51752866559249,73.69595585126503
307029.3333333333,0.18241899,1.0625,-118.375,47.383096942738995,29.041666666666668,0.0023302967,0.0023302967,-25.01412763380873,0.0077124746,1949862,0.0,1.9375,74.95833333333333,27638.300458192825,11251,52.616903057261005,73.16406285011438
305369.87234042556,0.17678194,1.1063829787234043,-119.04255319148936,46.83296383767797,29.48936170212766,0.0016666886,0.0016666886,-24.673423001758426,0.004716621,1959982,0.0,1.8936170212765957,74.55319148936171,27751.15094280243,11298,53.167036162322006,72.75769796382448
307287.1489361702,0.20354696,0.6808510638297872,-114.51063829787235,49.09949864153368,29.02127659574468,0.0028151388,0.0028151388,-24.26341920388812,0.008231159,1969872,0.0,2.3191489361702127,75.02127659574468,27863.617484807968,11345,50.90050135846632,73.19611684045663
307285.3333333333,0.16302843,1.25,-118.1875,47.59838588964752,29.0,0.0030124194,0.0030124194,-25.19701750465488,0.008214498,1979792,0.0,1.75,75.02083333333333,27980.560303926468,11393,52.40161411035249,73.20765978498957
307456.0,0.17879558,0.625,-121.375,46.08480201512726,29.0,0.0034981242,0.0034981242,-25.7114179399308,0.009400545,1989887,0.0,2.375,75.0625,28095.106795549393,11441,53.91519798487275,73.221266350373
303278.2978723404,0.20223539,0.48936170212765956,-112.7872340425532,49.171462497125056,30.085106382978722,0.0026040908,0.0026040908,-24.088470597062674,0.008044942,1999894,0.0,2.5106382978723403,74.04255319148936,28210.438663959503,11488,50.828537502874944,72.22498121407429
307823.3043478261,0.15579371,1.2608695652173914,-115.43478260869566,48.78741876970821,28.934782608695652,0.00208326,0.00208326,-23.868019908868995,0.0077367453,2009809,0.0,1.7391304347826086,75.15217391304348,28325.9026427269,11534,51.21258123029178,73.28670434818854
308650.6666666667,0.18150352,0.6875,-113.25,49.87836230814597,28.645833333333332,0.0021753442,0.0021753442,-24.083630601602547,0.0066220947,2019980,0.0,2.3125,75.35416666666667,28435.54348540306,11582,50.12163769185403,73.53374868388083
306677.10638297873,0.15851973,1.0212765957446808,-114.63829787234043,48.96104006447214,29.170212765957448,0.002613029,0.002613029,-24.152400467625636,0.010905786,2029961,0.0,1.9787234042553192,74.87234042553192,28551.791686058044,11629,51.03895993552786,73.05751492331868
301323.1304347826,0.20339227,0.4782608695652174,-115.30434782608695,47.73633970541621,30.565217391304348,0.0035456808,0.0035456808,-24.310255835324696,0.010112431,2039831,0.0,2.5217391304347827,73.56521739130434,28668.80425286293,11675,52.26366029458379,71.7755730683859
306005.3333333333,0.17118108,1.7291666666666667,-116.125,48.20424902418552,29.333333333333332,0.0021262257,0.0021262257,-24.085368723329978,0.008034064,2049910,0.0,1.2708333333333333,74.70833333333333,28782.00689959526,11723,51.795750975814485,72.90328430937015
306502.8085106383,0.17724708,1.0638297872340425,-116.04255319148936,48.21198094966324,29.27659574468085,0.003324145,0.003324145,-24.477228694299864,0.008416011,2059874,0.0,1.9361702127659575,74.82978723404256,28895.781379938126,11770,51.788019050336764,72.97341221146337
305544.170212766,0.19731478,0.8297872340425532,-117.57446808510639,47.41469261596189,29.48936170212766,0.0027044113,0.0027044113,-24.675862148632632,0.009268622,2069848,0.0,2.1702127659574466,74.59574468085107,29011.47869825363,11817,52.58530738403811,72.76953715895566
309760.0,0.15755485,1.5,-122.6875,45.89044414771984,28.416666666666668,0.002284442,0.002284442,-25.024761883290072,0.0076016947,2079914,0.0,1.5,75.625,29124.74758028984,11865,54.109555852280174,73.76157035660738
308332.93617021275,0.1737522,0.723404255319149,-114.38297872340425,49.42346862441446,28.76595744680851,0.0023372488,0.0023372488,-24.279685719378648,0.0067040864,2089980,0.0,2.276595744680851,75.27659574468085,29236.69211244583,11912,50.576531375585525,73.43534455465216
308357.5652173913,0.1629358,0.782608695652174,-116.21739130434783,48.540525721612255,28.76086956521739,0.0027052409,0.0027052409,-24.12255796366919,0.007878685,2099972,0.0,2.217391304347826,75.28260869565217,29348.011719226837,11958,51.459474278387745,73.44000980443322
307928.1777777778,0.15333642,0.6222222222222222,-119.8,46.91113142924819,28.91111111111111,0.0022532558,0.0022532558,-24.481408667714316,0.008317854,2109789,0.0,2.3777777777777778,75.17777777777778,29461.15251970291,12003,53.08886857075179,73.31043974103433
307548.59574468085,0.19132233,0.574468085106383,-115.02127659574468,48.893363464161524,29.0,0.003678369,0.003678369,-23.874399682313086,0.0091744615,2119839,0.0,2.425531914893617,75.08510638297872,29575.14325118065,12050,51.106636535838476,73.22721842161295
312603.2340425532,0.1519399,1.0425531914893618,-126.63829787234043,44.74482252092736,27.72340425531915,0.0021916595,0.0021916595,-26.412584521741355,0.0070280274,2129851,0.0,1.9574468085106382,76.31914893617021,29687.33839917183,12097,55.25517747907264,74.41016854489222
312008.347826087,0.15071595,1.3478260869565217,-124.04347826086956,45.80925533236382,27.91304347826087,0.0031156007,0.0031156007,-25.08239024026084,0.008641785,2139895,0.0,1.6521739130434783,76.17391304347827,29801.317049980164,12143,54.19074466763619,74.24205510874638
312631.652173913,0.17133132,1.2173913043478262,-121.17391304347827,47.08553983318203,27.67391304347826,0.0028967988,0.0028967988,-25.152630695487066,0.009973369,2149848,0.0,1.7826086956521738,76.32608695652173,29915.43607878685,12189,52.91446016681797,74.44258483741632
309291.57446808513,0.17395335,1.2553191489361701,-118.14893617021276,47.85781841497253,28.51063829787234,0.0045745773,0.0045745773,-24.954287657211996,0.00882536,2159808,0.0,1.7446808510638299,75.51063829787235,30030.37640285492,12236,52.14218158502747,73.66631216309516
311993.1914893617,0.14692448,1.7446808510638299,-126.25531914893617,44.8097311391805,27.851063829787233,0.003247253,0.003247253,-25.682473464819942,0.0070810034,2169945,0.0,1.2553191489361701,76.17021276595744,30143.57267522812,12283,55.1902688608195,74.28028235888083
311466.6666666667,0.1768016,1.4375,-119.875,47.44508806245826,27.979166666666668,0.0034997966,0.0034997966,-25.091147242621485,0.009179348,2179884,0.0,1.5625,76.04166666666667,30258.18694639206,12331,52.55491193754174,74.16444754012744
307374.2978723404,0.16031095,1.6170212765957446,-122.29787234042553,45.64219065955515,29.04255319148936,0.0029863138,0.0029863138,-25.38157284334518,0.009010317,2189895,0.0,1.3829787234042554,75.04255319148936,30374.961963176727,12378,54.357809340444845,73.18747334637229
308138.6666666667,0.15547508,1.2916666666666667,-118.25,47.53042008117589,28.854166666666668,0.002199352,0.002199352,-24.812772802392676,0.006232903,2199953,0.0,1.7083333333333333,75.22916666666667,30489.495827674866,12426,52.46957991882411,73.36448390065112
