MtR,meankl,Tbt,optimgain,TtR,surrgain,Ptt,entropy,AttNC,Tmc,AttC,EpisodesSoFar,TimeElapsed,MpbtN,MpbtA,Tmt,TimestepsSoFar,entloss
-7.794117800315385,0.0050961724,230786.09836065574,0.0019516444,-111.9672131147541,0.0019516444,54.96988352606779,0.25276095,4.770491803278689,48.80327868852459,5.229508196721311,15614,78369.2992708683,19.831975338084163,80.16802466191581,56.34426229508197,2249853,0.0
-7.469460840550756,0.0060840296,231552.0,0.002441326,-101.71875,0.002441326,55.13654847287301,0.27769873,5.265625,48.640625,4.734375,15678,78687.20086503029,18.035539195024604,81.96446080497543,56.53125,2259999,0.0
-8.301855555284604,0.005958091,233676.8,0.0022220614,-117.16666666666667,0.0022220614,55.597406065960826,0.2444045,4.05,48.18333333333333,5.95,15738,79001.29868030548,20.500664649437304,79.49933535056269,57.05,2269868,0.0
-8.09379635881992,0.0066603264,227460.12903225806,0.002858832,-110.48387096774194,0.002858832,54.16588433840882,0.27023742,5.854838709677419,49.693548387096776,4.145161290322581,15800,79319.88388204575,19.803940958680485,80.19605904131953,55.53225806451613,2279961,0.0
-7.563103965522597,0.0057771015,229799.72413793104,0.0026637348,-107.06896551724138,0.0026637348,54.74770634467289,0.27620012,4.327586206896552,49.03448275862069,5.672413793103448,15858,79647.69915246964,18.96728857796601,81.03271142203401,56.10344827586207,2289875,0.0
-7.620532701559706,0.00642802,232061.90163934426,0.0024496443,-105.57377049180327,0.0024496443,55.304460352365105,0.28656715,4.901639344262295,48.40983606557377,5.098360655737705,15919,79957.02174854279,18.71055097646416,81.28944902353582,56.65573770491803,2299917,0.0
-7.726556005721188,0.0065986183,228167.34426229508,0.0033068408,-110.49180327868852,0.0033068408,54.29977150819473,0.27150998,3.8360655737704916,49.57377049180328,6.163934426229508,15980,80276.58420181274,19.84745975945705,80.15254024054292,55.704918032786885,2309860,0.0
-8.289146901985484,0.0045932233,230972.74576271186,0.0019226233,-120.33898305084746,0.0019226233,55.002370186249614,0.2870202,2.694915254237288,48.779661016949156,7.305084745762712,16039,80580.26353859901,21.284949951874076,78.71505004812595,56.389830508474574,2319923,0.0
-7.332310020967819,0.00806324,227987.5254237288,0.002925794,-102.03389830508475,0.002925794,54.26559140047726,0.29243243,4.372881355932203,49.610169491525426,5.627118644067797,16098,80871.86543226242,18.391214905345382,81.60878509465459,55.66101694915254,2329866,0.0
-8.683322576833726,0.006168703,239164.74576271186,0.0024969361,-130.5084745762712,0.0024969361,56.940314586543614,0.30565852,3.9322033898305087,46.67796610169491,6.067796610169491,16157,81141.26593136787,22.251768489587032,77.74823151041295,58.389830508474574,2339948,0.0
-8.895075814487864,0.0061637745,236090.75409836066,0.0019224234,-130.81967213114754,0.0019224234,56.21646408951577,0.2717348,4.901639344262295,47.459016393442624,5.098360655737705,16218,81439.70844364166,22.54384895649921,77.45615104350084,57.63934426229508,2349985,0.0
-8.954673247702015,0.005438641,242310.73684210525,0.0023976844,-134.3859649122807,0.0023976844,57.67162069304913,0.26849413,3.473684210526316,45.89473684210526,6.526315789473684,16275,81753.90054059029,22.26471563802589,77.73528436197411,59.1578947368421,2359836,0.0
-8.987822044004297,0.006221377,238440.9180327869,0.0022451512,-129.8360655737705,0.0022451512,56.77101693468143,0.266759,3.7049180327868854,46.868852459016395,6.295081967213115,16336,82076.61342906952,22.034210636595585,77.96578936340441,58.21311475409836,2369854,0.0
-9.246913277143793,0.00547083,243275.54098360657,0.0018006156,-137.86885245901638,0.0018006156,57.897691715552114,0.26259798,2.639344262295082,45.65573770491803,7.360655737704918,16397,82398.81422233582,22.975711480183225,77.02428851981676,59.39344262295082,2379948,0.0
-8.566004129555724,0.006316704,233472.0,0.0022468304,-126.5,0.0022468304,55.56285073839328,0.27421257,3.216666666666667,48.2,6.783333333333333,16457,82734.15609455109,21.96260605155613,78.03739394844388,57.0,2389914,0.0
-7.5285536372000506,0.0067794127,234743.1724137931,0.0026817909,-112.75862068965517,0.0026817909,55.87876424349249,0.26428166,3.2586206896551726,47.8448275862069,6.741379310344827,16515,83059.6031062603,19.679796688085172,80.32020331191482,57.310344827586206,2399899,0.0
-7.721110001086085,0.0068011666,236179.5254237288,0.0025322516,-106.10169491525424,0.0025322516,56.19553335012618,0.27931923,4.610169491525424,47.52542372881356,5.389830508474576,16574,83388.8068420887,18.43733706117567,81.56266293882433,57.66101694915254,2409871,0.0
-8.850569278154904,0.00513233,237352.42105263157,0.0018966226,-133.50877192982455,0.0018966226,56.52190381165928,0.26016608,3.2280701754385963,47.12280701754386,6.771929824561403,16631,83717.5615093708,22.938259609070567,77.06174039092942,57.94736842105263,2419801,0.0
-8.139586440604727,0.0049879686,234248.8275862069,0.002132858,-117.93103448275862,0.002132858,55.78064431441031,0.25810802,4.103448275862069,47.93103448275862,5.896551724137931,16689,84040.55298089981,20.396142713613056,79.60385728638695,57.189655172413794,2429853,0.0
-8.001898491384146,0.00581958,230673.06666666668,0.0027328841,-109.33333333333333,0.0027328841,54.94311652673304,0.26963228,5.3,48.833333333333336,4.7,16749,84359.15744185448,19.435553316611003,80.56444668338901,56.31666666666667,2439979,0.0
-8.467081423798026,0.006145322,236155.58620689655,0.0026564875,-126.72413793103448,0.0026564875,56.2209928855966,0.27300468,5.362068965517241,47.46551724137931,4.637931034482759,16807,84665.99210953712,21.671910355122264,78.32808964487774,57.6551724137931,2449854,0.0
-7.367394447182735,0.005664237,230833.89830508476,0.0022381444,-107.11864406779661,0.0022381444,54.9458351283766,0.25468144,4.5423728813559325,48.86440677966102,5.4576271186440675,16866,84957.48945903778,18.813208341829373,81.18679165817062,56.355932203389834,2459956,0.0
-7.421866371664579,0.0058674463,226621.7931034483,0.0023410702,-103.62068965517241,0.0023410702,53.930823451536924,0.25527987,4.758620689655173,49.98275862068966,5.241379310344827,16924,85251.32388472557,18.60020578732324,81.39979421267675,55.327586206896555,2469877,0.0
-8.494964546123077,0.005791129,232271.44827586206,0.0023822351,-125.86206896551724,0.0023822351,55.324996916042686,0.28509828,3.2413793103448274,48.41379310344828,6.758620689655173,16982,85550.97687005997,22.044651735866758,77.95534826413325,56.706896551724135,2479901,0.0
-9.690585012288585,0.007177355,242322.2857142857,0.0036422994,-158.03571428571428,0.0036422994,57.680419105832165,0.2784619,1.875,45.875,8.125,17038,85871.01446461678,26.422433470944814,73.57756652905516,59.160714285714285,2489920,0.0
-8.534920792469569,0.0062275836,236705.68421052632,0.0026647085,-130.87719298245614,0.0026647085,56.35352238700846,0.26849276,3.0526315789473686,47.31578947368421,6.947368421052632,17095,86189.51441550255,22.2226958416685,77.77730415833152,57.78947368421053,2499831,0.0
-7.846856779734227,0.0060757874,231970.13333333333,0.0026396958,-113.83333333333333,0.0026396958,55.24196592422958,0.25431043,4.7,48.516666666666666,5.3,17155,86523.16243457794,20.100126908605045,79.89987309139495,56.63333333333333,2509979,0.0
-7.276606866698403,0.0062229284,226737.89830508476,0.0023950175,-106.77966101694915,0.0023950175,53.975787297154184,0.23446493,4.4576271186440675,49.91525423728814,5.5423728813559325,17214,86861.00868296623,19.29305237837695,80.70694762162309,55.355932203389834,2519948,0.0
-7.180367327056253,0.0049470933,228681.7627118644,0.001635364,-101.52542372881356,0.001635364,54.409373077541744,0.22242838,5.711864406779661,49.47457627118644,4.288135593220339,17273,87193.58404612541,18.161113123220566,81.83888687677941,55.83050847457627,2529893,0.0
-7.848901155818301,0.006279868,227507.64912280702,0.0025365073,-112.63157894736842,0.0025365073,54.17440657245331,0.23872872,5.157894736842105,49.68421052631579,4.842105263157895,17330,87538.49670958519,20.28001268206141,79.71998731793856,55.54385964912281,2539957,0.0
-8.246827319749746,0.006914874,227474.2857142857,0.0026018454,-119.64285714285714,0.0026018454,54.139010032714886,0.24670523,4.839285714285714,49.75,5.160714285714286,17386,87869.82528567314,21.590905269371472,78.40909473062852,55.535714285714285,2549899,0.0
-9.02721752332459,0.006732522,237568.0,0.0023747918,-138.39285714285714,0.0023747918,56.53791050314133,0.23043701,5.607142857142857,47.142857142857146,4.392857142857143,17442,88218.45090222359,23.431072729675954,76.56892727032404,58.0,2559969,0.0
-7.703466106786924,0.0056867413,223267.9298245614,0.0025151721,-107.01754385964912,0.0025151721,53.14431302523954,0.22675706,6.333333333333333,50.824561403508774,3.6666666666666665,17499,88570.18907570839,19.62630348262519,80.37369651737481,54.50877192982456,2569934,0.0
-7.293355104456025,0.006742355,230223.44827586206,0.0025962875,-103.27586206896552,0.0025962875,54.777642970939205,0.22748609,6.017241379310345,49.06896551724138,3.9827586206896552,17557,88916.29422950745,18.21304627489539,81.78695372510458,56.206896551724135,2579920,0.0
-7.1565721917562595,0.004143591,229040.26229508198,0.0017528912,-98.68852459016394,0.0017528912,54.51979916223864,0.21522166,7.0,49.32786885245902,3.0,17618,89261.20389771461,17.68598596821699,82.31401403178299,55.91803278688525,2589933,0.0
-6.789638635980401,0.006070072,225280.0,0.0024424884,-90.49180327868852,0.0024424884,53.64510564675738,0.2421479,6.967213114754099,50.26229508196721,3.0327868852459017,17679,89610.57192659378,16.33905580403631,83.66094419596368,55.0,2599852,0.0
-7.031227755949562,0.006582572,225826.13333333333,0.0022662422,-100.5,0.0022662422,53.767454956150374,0.21340063,5.15,50.13333333333333,4.85,17739,89961.48013091087,18.158108155012105,81.8418918449879,55.13333333333333,2609958,0.0
-8.186485598279072,0.006356268,226833.6551724138,0.0024015727,-118.27586206896552,0.0024015727,54.01256914046779,0.21521027,4.051724137931035,49.86206896551724,5.948275862068965,17797,90316.07562208176,21.104859565331555,78.89514043466843,55.37931034482759,2619881,0.0
-6.917759934419567,0.005064663,223232.0,0.0018350092,-96.66666666666667,0.0018350092,53.12885049789887,0.20160566,4.783333333333333,50.85,5.216666666666667,17857,90662.94031524658,17.770339121012487,82.22966087898754,54.5,2629997,0.0
-7.230591286834285,0.006502484,223960.94915254237,0.0027058239,-98.64406779661017,0.0027058239,53.31861586307428,0.23897342,5.016949152542373,50.6271186440678,4.983050847457627,17916,91026.48238015175,18.016369689419665,81.98363031058032,54.67796610169491,2639871,0.0
-6.579672314060312,0.0051572956,232825.26315789475,0.001797572,-97.01754385964912,0.001797572,55.42631391779113,0.20586132,5.807017543859649,48.333333333333336,4.192982456140351,17973,91374.49696183205,16.9947575470502,83.00524245294982,56.8421052631579,2649868,0.0
-7.260127147996923,0.0060965153,230294.06896551725,0.0024648898,-106.37931034482759,0.0024648898,54.79309427950871,0.19947563,5.551724137931035,49.05172413793103,4.448275862068965,18031,91714.07558894157,18.745140708893725,81.2548592911063,56.224137931034484,2659888,0.0
-6.701300265279192,0.0061168894,225280.0,0.0025217007,-93.44827586206897,0.0025217007,53.64539523253106,0.2200159,6.068965517241379,50.258620689655174,3.9310344827586206,18089,92057.64491415024,17.008741724982336,82.99125827501767,55.0,2669909,0.0
-7.218819750081601,0.006108754,228226.24561403508,0.0032090638,-105.96491228070175,0.0032090638,54.34711950173701,0.19318473,4.298245614035087,49.49122807017544,5.701754385964913,18146,92397.8618607521,18.91785087770887,81.08214912229116,55.719298245614034,2679923,0.0
-6.446220266872784,0.006721964,224446.91525423728,0.0028821754,-89.15254237288136,0.0028821754,53.43114950518659,0.22104406,5.389830508474576,50.50847457627118,4.610169491525424,18205,92709.92780685425,16.267944742442722,83.73205525755728,54.79661016949152,2689927,0.0
-7.254494920055113,0.0053453213,233198.93333333332,0.00228497,-107.66666666666667,0.00228497,55.542033380485876,0.19727445,3.966666666666667,48.18333333333333,6.033333333333333,18265,92997.81872677803,18.834248042482628,81.16575195751739,56.93333333333333,2699940,0.0
-7.164799614054673,0.0046639442,228599.1724137931,0.002043348,-104.48275862068965,0.002043348,54.419612615383755,0.19152758,5.482758620689655,49.43103448275862,4.517241379310345,18323,93267.65524220467,18.71108751363315,81.28891248636685,55.810344827586206,2709923,0.0
-6.209562677744494,0.006354536,223302.62068965516,0.00261218,-85.6896551724138,0.00261218,53.164423785936634,0.21650378,5.948275862068965,50.793103448275865,4.051724137931035,18381,93556.37074041367,15.71941840675222,84.28058159324776,54.51724137931034,2719841,0.0
-6.622499489200552,0.0053752814,229093.5172413793,0.002161067,-96.72413793103448,0.002161067,54.53295344221518,0.19261895,4.310344827586207,49.310344827586206,5.689655172413793,18439,93858.5217204094,17.111717242345456,82.88828275765451,55.93103448275862,2729851,0.0
-6.141653148040452,0.007218291,224751.48387096773,0.0030429098,-83.70967741935483,0.0030429098,53.517333363765246,0.22319469,6.306451612903226,50.403225806451616,3.693548387096774,18501,94177.4901509285,15.339737425234791,84.66026257476521,54.87096774193548,2739906,0.0
-8.423299193327653,0.0060572154,228637.37704918033,0.002301212,-129.01639344262296,0.002301212,54.401628114312,0.19508575,2.360655737704918,49.47540983606557,7.639344262295082,18562,94504.45847153664,22.93267683352399,77.06732316647603,55.81967213114754,2749953,0.0
-6.656959152978827,0.006470233,219656.6779661017,0.0027460349,-94.57627118644068,0.0027460349,52.30693404943435,0.2198032,4.576271186440678,51.71186440677966,5.423728813559322,18621,94832.15050244331,17.711765569355403,82.28823443064458,53.6271186440678,2759953,0.0
-8.940464264454308,0.006276876,224334.76923076922,0.0026991293,-143.84615384615384,0.0026991293,53.39975281841184,0.20202227,2.8653846153846154,50.53846153846154,7.134615384615385,18673,95164.20976781845,25.81067970088827,74.18932029911173,54.76923076923077,2769827,0.0
-8.651821099709808,0.005785427,237568.0,0.0025475363,-139.62962962962962,0.0025475363,56.5592980462527,0.18658863,3.2777777777777777,47.092592592592595,6.722222222222222,18727,95484.19164538383,23.889250324410046,76.11074967558991,58.0,2779967,0.0
-9.109564948442127,0.0062591285,236278.5185185185,0.00271737,-142.59259259259258,0.00271737,56.27349911946484,0.1810891,3.9074074074074074,47.388888888888886,6.092592592592593,18781,95815.1408238411,24.211914728607617,75.78808527139242,57.68518518518518,2789794,0.0
-7.1448804898806175,0.0058417213,234130.2857142857,0.0025725912,-105.0,0.0025725912,55.75189122485938,0.19341566,4.696428571428571,47.964285714285715,5.303571428571429,18837,96136.85123300552,18.3675693062143,81.63243069378572,57.160714285714285,2799837,0.0
-7.434844877262818,0.005145567,228693.33333333334,0.0023168381,-109.07407407407408,0.0023168381,54.46836063647566,0.17826793,3.9444444444444446,49.351851851851855,6.055555555555555,18891,96460.06626844406,19.492390717205645,80.50760928279436,55.833333333333336,2809979,0.0
-6.973082818167174,0.0049521034,227737.6,0.002042566,-97.45454545454545,0.002042566,54.17908263752261,0.19150355,4.254545454545455,49.72727272727273,5.745454545454545,18946,96775.25151824951,17.431489904845655,82.56851009515434,55.6,2819845,0.0
-6.666746215825069,0.0055139605,226024.72727272726,0.0022291192,-94.36363636363636,0.0022291192,53.79238671984247,0.20876485,4.1454545454545455,50.127272727272725,5.8545454545454545,19001,97101.07262825966,17.120370481560283,82.87962951843971,55.18181818181818,2829890,0.0
-7.515439355771886,0.0057844594,230493.0909090909,0.0022838763,-113.45454545454545,0.0022838763,54.8744916805674,0.17584579,4.109090909090909,48.92727272727273,5.890909090909091,19056,97429.3013446331,19.91408144119897,80.08591855880103,56.27272727272727,2839851,0.0
-6.923068819828755,0.0053563914,229449.14285714287,0.002187221,-100.35714285714286,0.002187221,54.62795893281109,0.18241887,5.428571428571429,49.19642857142857,4.571428571428571,19112,97761.42756271362,17.679620861427328,82.32037913857266,56.017857142857146,2849938,0.0
-7.183901391850712,0.008277611,229741.7142857143,0.004642219,-99.10714285714286,0.004642219,54.687890303257866,0.22076038,5.107142857142857,49.142857142857146,4.892857142857143,19168,98103.89725828171,17.807717039264762,82.19228296073524,56.089285714285715,2860000,0.0
-6.4085899034152,0.004494619,231277.7142857143,0.00172163,-95.0,0.00172163,55.01573466944871,0.18760617,3.892857142857143,48.82142857142857,6.107142857142857,19224,98442.55041837692,16.71581763293384,83.28418236706614,56.464285714285715,2869881,0.0
-6.914682038254704,0.004194223,230765.7142857143,0.0015314124,-105.89285714285714,0.0015314124,54.95693769057265,0.18334764,4.035714285714286,48.82142857142857,5.964285714285714,19280,98779.27810239792,18.65585147171843,81.3441485282816,56.339285714285715,2879855,0.0
-6.902760676081308,0.007123286,230597.61403508772,0.0032471332,-95.26315789473684,0.0032471332,54.88593155350899,0.20643523,5.5964912280701755,48.92982456140351,4.4035087719298245,19337,99117.95284080505,17.032452964717518,82.96754703528248,56.29824561403509,2889907,0.0
-11.450473170136547,0.005618589,248945.77777777778,0.0021891724,-188.5185185185185,0.0021891724,59.22355225942624,0.1354699,2.7777777777777777,44.22222222222222,7.222222222222222,19391,99453.10093951225,29.851002767056006,70.148997232944,60.77777777777778,2899965,0.0
-7.497161626866625,0.0053847726,230535.24528301886,0.0034240466,-115.09433962264151,0.0034240466,54.89102878195271,0.19877543,4.660377358490566,48.905660377358494,5.339622641509434,19444,99770.12121510506,19.84030988862523,80.15969011137474,56.283018867924525,2909818,0.0
-6.664154761949767,0.0059975013,237719.7037037037,0.0021846078,-100.74074074074075,0.0021846078,56.57558845739189,0.17608553,4.574074074074074,47.092592592592595,5.425925925925926,19498,100075.99953079224,16.967600134554264,83.03239986544574,58.03703703703704,2919925,0.0
-6.962104844208926,0.006074874,228333.3818181818,0.0025331404,-100.36363636363636,0.0025331404,54.368687381806886,0.18509316,4.763636363636364,49.472727272727276,5.236363636363636,19553,100360.97755932808,17.96127738216389,82.03872261783613,55.74545454545454,2929970,0.0
-5.695128243319928,0.007251767,226789.05263157896,0.0027221784,-82.63157894736842,0.0027221784,54.01711403137949,0.21365318,5.5964912280701755,49.8421052631579,4.4035087719298245,19610,100637.23359060287,14.913637182245624,85.08636281775436,55.36842105263158,2939984,0.0
-6.758278127511566,0.00667274,232280.43636363637,0.0026700268,-104.9090909090909,0.0026700268,55.278520127653906,0.16767934,4.490909090909091,48.50909090909091,5.509090909090909,19665,100933.36453986168,18.230917323935003,81.76908267606497,56.70909090909091,2949842,0.0
-7.613444212270033,0.0056516365,233546.47272727272,0.002276772,-113.81818181818181,0.002276772,55.586895017456094,0.18156713,3.8181818181818183,48.163636363636364,6.181818181818182,19720,101252.19202542305,19.702952463031654,80.29704753696834,57.018181818181816,2959890,0.0
-6.870933013240782,0.0054172007,231163.34545454546,0.0025116394,-102.54545454545455,0.0025116394,55.02082809265528,0.18598096,3.290909090909091,48.78181818181818,6.709090909090909,19775,101584.37240886688,17.82343731972932,82.17656268027066,56.43636363636364,2969836,0.0
-7.896868010790868,0.005424011,233910.85714285713,0.0018351419,-119.64285714285714,0.0018351419,55.70910326582212,0.16626926,3.2142857142857144,48.0,6.785714285714286,19831,101923.0918226242,20.21795721055485,79.78204278944517,57.107142857142854,2979933,0.0
-7.2404016987763,0.0057444368,231771.77358490566,0.0011802281,-108.86792452830188,0.0011802281,55.174594717934305,0.18218225,2.8679245283018866,48.60377358490566,7.132075471698113,19884,102260.52228426933,18.939026954540235,81.06097304545975,56.58490566037736,2989857,0.0
-6.710237089323992,0.005635147,227289.35849056602,0.0022677777,-100.37735849056604,0.0022677777,54.16000018838417,0.18770072,3.339622641509434,49.660377358490564,6.660377358490566,19937,102591.88865232468,18.089575707532738,81.91042429246724,55.490566037735846,2999850,0.0
-8.174870074982387,0.005887598,237056.0,0.0017904439,-124.82142857142857,0.0017904439,56.452158470163674,0.15907823,3.4107142857142856,47.19642857142857,6.589285714285714,19993,102927.76051187515,21.264830839283707,78.73516916071628,57.875,3009865,0.0
-6.922204367774382,0.0064542266,223080.2962962963,0.0027740323,-100.55555555555556,0.0027740323,53.118458421796234,0.19758318,3.9814814814814814,50.833333333333336,6.018518518518518,20047,103252.4611196518,18.405629047092702,81.5943709529073,54.46296296296296,3019912,0.0
-6.724626155171436,0.005465692,230642.03636363638,0.0021810983,-101.45454545454545,0.0021810983,54.936689229900345,0.1846523,4.3090909090909095,48.836363636363636,5.6909090909090905,20102,103587.16682314873,18.016722249852325,81.98327775014766,56.30909090909091,3029874,0.0
-7.526549158242865,0.005425409,237860.57142857142,0.0022849243,-115.17857142857143,0.0022849243,56.64728494884815,0.1913493,4.214285714285714,46.982142857142854,5.785714285714286,20158,103919.43031477928,19.349500632768642,80.65049936723133,58.07142857142857,3039904,0.0
-6.877752700008012,0.0055121877,234621.75438596492,0.0018094211,-101.9298245614035,0.0018094211,55.88271006840245,0.1775992,4.771929824561403,47.80701754385965,5.228070175438597,20215,104250.0830681324,17.777742622093427,82.22225737790657,57.280701754385966,3049869,0.0
-7.05565642587452,0.005157518,232258.37037037036,0.002027225,-107.4074074074074,0.002027225,55.34189294858442,0.17259957,3.9444444444444446,48.370370370370374,6.055555555555555,20269,104576.85615181923,18.76026763310336,81.23973236689663,56.7037037037037,3059905,0.0
-6.82291971997156,0.0054554893,224293.92592592593,0.0026505238,-99.07407407407408,0.0026505238,53.36185940790714,0.1962141,4.148148148148148,50.611111111111114,5.851851851851852,20323,104918.51498389244,17.92220209312122,82.07779790687879,54.75925925925926,3069885,0.0
-5.916232815183827,0.007036775,234788.57142857142,0.0022831862,-83.03571428571429,0.0022831862,55.89670099790503,0.19416696,5.214285714285714,47.82142857142857,4.785714285714286,20379,105252.1162097454,14.428516559157218,85.5714834408428,57.32142857142857,3079935,0.0
-9.446806539300477,0.005729729,241509.43396226416,0.0016857064,-160.37735849056602,0.0016857064,57.45372747749299,0.15476078,2.4150943396226414,46.15094339622642,7.584905660377358,20432,105582.57649230957,26.600786796615882,73.39921320338411,58.9622641509434,3089946,0.0
-6.670241703005095,0.0054673543,234322.11320754717,0.001969035,-104.71698113207547,0.001969035,55.771286197419485,0.16193305,4.245283018867925,47.9622641509434,5.754716981132075,20485,105917.81438088417,18.12352368043255,81.87647631956746,57.20754716981132,3099875,0.0
-7.406843930622008,0.005187196,230418.6181818182,0.0017454211,-109.0909090909091,0.0017454211,54.85059877807127,0.17607215,3.9454545454545453,48.96363636363636,6.054545454545455,20540,106237.24952816963,19.19862470196481,80.8013752980352,56.25454545454546,3109912,0.0
-6.506467986829386,0.005606317,233401.37931034484,0.0023169462,-94.3103448275862,0.0023169462,55.57776365612864,0.18908504,5.086206896551724,48.1551724137931,4.913793103448276,20598,106544.79992938042,16.493446092757953,83.50655390724205,56.98275862068966,3119922,0.0
-6.82518405836552,0.0066134124,232448.0,0.0024850368,-99.10714285714286,0.0024850368,55.38905008939437,0.17217542,3.875,48.32142857142857,6.125,20654,106814.0879342556,17.389261655313028,82.61073834468696,56.75,3129931,0.0
-6.3449711442520025,0.004729251,225645.7142857143,0.002052298,-87.32142857142857,0.002052298,53.70870866977898,0.19171277,4.410714285714286,50.214285714285715,5.589285714285714,20710,107093.61404180527,15.780919249722816,84.21908075027717,55.089285714285715,3139820,0.0
-7.550474729810063,0.007918514,225280.0,0.0034541348,-107.32142857142857,0.0034541348,53.64032141462275,0.21502738,3.875,50.267857142857146,6.125,20766,107399.1546421051,19.553137448371185,80.44686255162881,55.0,3149882,0.0
-7.724461230382902,0.005691363,235064.88888888888,0.0020230843,-123.70370370370371,0.0020230843,55.96312773697695,0.16895317,3.0555555555555554,47.74074074074074,6.944444444444445,20820,107718.14352226257,21.22887976069597,78.77112023930404,57.388888888888886,3159884,0.0
-7.1069010739278555,0.0053822645,233620.94545454546,0.0022949246,-109.27272727272727,0.0022949246,55.59796494787215,0.19126515,4.0,48.163636363636364,6.0,20875,108036.15291953087,19.01337391693136,80.98662608306863,57.03636363636364,3169974,0.0
-7.94178856199046,0.004583791,241979.07692307694,0.0013880512,-127.3076923076923,0.0013880512,57.58312583120373,0.15626414,4.019230769230769,46.0,5.980769230769231,20927,108364.34120297432,20.92783955077426,79.07216044922573,59.07692307692308,3179867,0.0
-7.29555759666964,0.005593821,239131.92727272728,0.0028447788,-111.0909090909091,0.0028447788,56.91383997119261,0.17458093,4.236363636363636,46.72727272727273,5.763636363636364,20982,108695.25265312195,18.840061394061728,81.15993860593828,58.38181818181818,3189978,0.0
-6.8438341924929045,0.0052072117,236617.14285714287,0.0018774725,-101.78571428571429,0.0018774725,56.31597843019108,0.16645323,4.178571428571429,47.375,5.821428571428571,21038,108998.74108147621,17.37341616435445,82.62658383564553,57.767857142857146,3199961,0.0
-6.4484258266951455,0.0065320735,227918.10169491524,0.0028364782,-87.45762711864407,0.0028364782,54.257904185046975,0.21628703,5.508474576271187,49.610169491525426,4.491525423728813,21097,109282.26734733582,15.661247136984738,84.33875286301524,55.644067796610166,3209982,0.0
-6.576061663405859,0.0061457977,228996.74074074073,0.0020689324,-99.07407407407408,0.0020689324,54.517696631468596,0.19423524,5.166666666666667,49.31481481481482,4.833333333333333,21151,109554.82092452049,17.427983069156998,82.57201693084302,55.907407407407405,3219882,0.0
-7.804941182648616,0.006411173,236897.74545454545,0.0020794226,-123.0909090909091,0.0020794226,56.38598968670631,0.18911418,5.236363636363636,47.29090909090909,4.763636363636364,21206,109835.1174917221,20.806526427862565,79.19347357213744,57.836363636363636,3229903,0.0
-7.6768524550161406,0.0052959817,233831.29824561405,0.002529366,-112.98245614035088,0.002529366,55.63936837200026,0.19942851,5.9298245614035086,48.12280701754386,4.0701754385964914,21263,110115.35696411133,19.449818843248075,80.55018115675193,57.08771929824562,3239858,0.0
-5.977965082892317,0.007104657,226043.66101694916,0.0026758807,-79.32203389830508,0.0026758807,53.84023712367976,0.22752574,6.8474576271186445,50.03389830508475,3.152542372881356,21322,110390.8744456768,14.424618677104807,85.57538132289517,55.186440677966104,3249868,0.0
-5.931555318199444,0.005597844,228154.38596491228,0.002417876,-83.6842105263158,0.002417876,54.32167024036435,0.20541097,5.719298245614035,49.526315789473685,4.280701754385965,21379,110676.84562540054,15.168879230823544,84.83112076917647,55.70175438596491,3259913,0.0
-6.5358224245292345,0.0059751994,234262.45614035087,0.002474892,-96.14035087719299,0.002474892,55.78443968650083,0.20297407,6.631578947368421,47.92982456140351,3.3684210526315788,21436,110977.1682729721,16.559856485189663,83.44014351481032,57.19298245614035,3269928,0.0
-6.406907284429243,0.00737157,225280.0,0.003274624,-91.25,0.003274624,53.623648898550336,0.22533524,5.910714285714286,50.30357142857143,4.089285714285714,21492,111292.88039445877,16.503997927165504,83.49600207283449,55.0,3279992,0.0
-6.600863950824931,0.0046050367,229522.2857142857,0.0022013348,-98.57142857142857,0.0022013348,54.64653105514081,0.1932964,5.321428571428571,49.17857142857143,4.678571428571429,21548,111570.20932078362,17.206010008560288,82.7939899914397,56.035714285714285,3289908,0.0
-5.771912101733319,0.00611077,229663.43859649124,0.0025582633,-84.56140350877193,0.0025582633,54.671361055714065,0.2010057,5.052631578947368,49.1578947368421,4.947368421052632,21605,111842.70797777176,15.02424194440006,84.97575805559994,56.07017543859649,3299883,0.0
-6.755532077644342,0.0056087486,224237.3818181818,0.0026953928,-99.27272727272727,0.0026953928,53.34458952036535,0.21173956,6.054545454545455,50.63636363636363,3.9454545454545453,21660,112114.25092101097,18.059906016928682,81.9400939830713,54.74545454545454,3309999,0.0
-5.86952584204412,0.0062276465,228109.96363636362,0.0026349984,-83.0909090909091,0.0026349984,54.282723724405784,0.20375867,5.654545454545454,49.6,4.345454545454546,21715,112387.18474006653,14.878365066087026,85.12163493391297,55.69090909090909,3319900,0.0
-6.903096506531832,0.0060038683,230985.14285714287,0.0029058955,-101.78571428571429,0.0029058955,54.99207763884852,0.21558511,4.928571428571429,48.80357142857143,5.071428571428571,21771,112663.82227563858,17.98023128162347,82.01976871837653,56.392857142857146,3329983,0.0
-5.4210430225041994,0.0058279564,229301.52727272728,0.0025503533,-79.27272727272727,0.0025503533,54.627658648048644,0.22116442,5.163636363636364,49.163636363636364,4.836363636363636,21826,112927.7882142067,14.059655616038075,85.94034438396193,55.981818181818184,3339909,0.0
