EpisodesSoFar,surrgain,AttC,TtR,TimeElapsed,entloss,meankl,optimgain,TimestepsSoFar,Fce,AttNC,entropy,MtR
5789,0.0006606532,0.0,2500.0,14932.65849328041,0.0,0.010174863,0.0006606532,1289867,1.0,10.0,-0.89715046,142.8784238871937
5829,0.00045865096,0.0,2500.0,15045.401616334915,0.0,0.010174781,0.00045865096,1299867,1.0,10.0,-0.9947356,142.8784238871937
5869,0.00038748418,0.0,2500.0,15151.396267414093,0.0,0.008933204,0.00038748418,1309867,1.0,10.0,-0.89715046,142.8784238871937
5909,0.00031487044,0.0,2500.0,15265.773484945297,0.0,0.008933102,0.00031487044,1319867,1.0,10.0,-0.799559,142.8784238871937
5949,0.00046122127,0.0,2500.0,15378.266859769821,0.0,0.010174871,0.00046122127,1329867,1.0,10.0,-0.89715046,142.8784238871937
5989,0.00015768841,0.0,2500.0,15476.100332975388,0.0,0.010174781,0.00015768841,1339867,1.0,10.0,-0.9947356,142.8784238871937
6029,0.00023584408,0.0,2500.0,15591.158940792084,0.0,0.008933204,0.00023584408,1349867,1.0,10.0,-0.89715046,142.8784238871937
6069,0.00017292122,0.0,2500.0,15698.462832450867,0.0,0.008933196,0.00017292122,1359867,1.0,10.0,-0.799559,142.8784238871937
6109,9.250641e-06,0.0,2500.0,15809.519292116165,0.0,0.01017476,9.250641e-06,1369867,1.0,10.0,-0.89715046,142.8784238871937
6149,6.334451e-05,0.0,2500.0,15913.03069972992,0.0,0.008933204,6.334451e-05,1379867,1.0,10.0,-0.79955584,142.8784238871937
6189,0.00037291844,0.0,2500.0,16025.69811296463,0.0,0.008933204,0.00037291844,1389867,1.0,10.0,-0.7019649,142.8784238871937
6229,0.00038063538,0.0,2500.0,16128.295091629028,0.0,0.008933196,0.00038063538,1399867,1.0,10.0,-0.60437065,142.8784238871937
6269,7.145643e-05,0.0,2500.0,16236.262352466583,0.0,0.01017476,7.145643e-05,1409867,1.0,10.0,-0.7019649,142.8784238871937
6309,0.00024616544,0.0,2500.0,16342.225502729416,0.0,0.008933204,0.00024616544,1419867,1.0,10.0,-0.60437053,142.8784238871937
6349,0.0009953093,0.0,2500.0,16444.534343481064,0.0,0.008933102,0.0009953093,1429867,1.0,10.0,-0.50678235,142.8784238871937
6389,0.00044685265,0.0,2500.0,16557.170178174973,0.0,0.008933204,0.00044685265,1439867,1.0,10.0,-0.40919134,142.8784238871937
6429,0.0003993752,0.0,2500.0,16669.152250289917,0.0,0.008933196,0.0003993752,1449867,1.0,10.0,-0.31160066,142.8784238871937
6469,0.0001184503,0.0,2500.0,16778.582487344742,0.0,0.008933416,0.0001184503,1459867,1.0,10.0,-0.21401395,142.8784238871937
6509,0.0004679391,0.0,2500.0,16886.645244836807,0.0,0.008933102,0.0004679391,1469867,1.0,10.0,-0.11642389,142.8784238871937
6549,0.00065194175,0.0,2500.0,16999.208209514618,0.0,0.008933204,0.00065194175,1479867,1.0,10.0,-0.018833095,142.8784238871937
6589,5.152645e-05,0.0,2500.0,17105.716870069504,0.0,0.008933204,5.152645e-05,1489867,1.0,10.0,0.078758,142.8784238871937
6629,0.00012406414,0.0,2500.0,17212.49154996872,0.0,0.010174863,0.00012406414,1499867,1.0,10.0,-0.01883245,142.8784238871937
6669,0.00020635246,0.0,2500.0,17320.465363502502,0.0,0.008933204,0.00020635246,1509867,1.0,10.0,0.07875817,142.8784238871937
6709,0.00077548204,0.0,2500.0,17428.99856185913,0.0,0.008933196,0.00077548204,1519867,1.0,10.0,0.17634627,142.8784238871937
6749,1.3021469e-06,0.0,2500.0,17536.86233305931,0.0,0.0024602725,1.3021469e-06,1529867,1.0,10.0,0.12755354,142.8784238871937
6789,0.0003773469,0.0,2500.0,17653.850549459457,0.0,0.010174871,0.0003773469,1539867,1.0,10.0,0.02996254,142.8784238871937
6829,0.00011782241,0.0,2500.0,17763.659779787064,0.0,0.008933102,0.00011782241,1549867,1.0,10.0,0.12755343,142.8784238871937
6869,0.0002676482,0.0,2500.0,17874.11079645157,0.0,0.008933196,0.0002676482,1559867,1.0,10.0,0.22514315,142.8784238871937
6909,0.00014760987,0.0,2499.75,17991.797445058823,0.0,0.008933204,0.00014760987,1569867,0.9999,10.0,0.32273495,142.87037091393012
6949,0.0005485479,0.0,2499.5,18098.569166898727,0.0,0.010174781,0.0005485479,1579867,0.9998000000000001,10.0,0.22514334,142.83827877685673
6989,0.0002606365,0.0,2500.0,18210.93817281723,0.0,0.01017476,0.0002606365,1589867,1.0,10.0,0.12755343,142.8784238871937
7029,0.0007787268,0.0,2500.0,18318.988444328308,0.0,0.008933204,0.0007787268,1599867,1.0,10.0,0.22514334,142.8784238871937
7069,0.00021697626,0.0,2500.0,18430.168394088745,0.0,0.008933196,0.00021697626,1609867,1.0,10.0,0.322735,142.8784238871937
7109,0.00029963374,0.0,2500.0,18536.90245461464,0.0,0.010174781,0.00029963374,1619867,1.0,10.0,0.22514336,142.8784238871937
7149,0.000110785186,0.0,2499.75,18639.73232769966,0.0,0.010174781,0.000110785186,1629867,0.9999,10.0,0.12755385,142.866154652484
7189,4.2216987e-05,0.0,2500.0,18747.617114067078,0.0,0.010174863,4.2216987e-05,1639867,1.0,10.0,0.029962692,142.8784238871937
7229,0.00016629722,0.0,2500.0,18849.86360311508,0.0,0.010174781,0.00016629722,1649867,1.0,10.0,-0.067626975,142.8784238871937
7269,2.8190613e-08,0.0,2500.0,18961.900160074234,0.0,3.7014484e-05,2.8190613e-08,1659867,1.0,10.0,-0.0615275,142.8784238871937
7309,0.000100502184,0.0,2500.0,19059.064333677292,0.0,0.010174871,0.000100502184,1669867,1.0,10.0,-0.15911855,142.8784238871937
7349,0.0004924199,0.0,2500.0,19171.145937681198,0.0,0.010174863,0.0004924199,1679867,1.0,10.0,-0.25670993,142.8784238871937
7389,3.33074e-05,0.0,2500.0,19273.63881278038,0.0,0.010174863,3.33074e-05,1689867,1.0,10.0,-0.35429767,142.8784238871937
7429,0.00041552598,0.0,2500.0,19380.623492002487,0.0,0.008933196,0.00041552598,1699867,1.0,10.0,-0.25671,142.8784238871937
7469,0.00018423585,0.0,2500.0,19482.690917015076,0.0,0.008933204,0.00018423585,1709867,1.0,10.0,-0.15911867,142.8784238871937
7509,0.00015957862,0.0,2500.0,19586.212421894073,0.0,0.01017476,0.00015957862,1719867,1.0,10.0,-0.25671,142.8784238871937
7549,0.00047872012,0.0,2500.0,19686.555309534073,0.0,0.008933204,0.00047872012,1729867,1.0,10.0,-0.15911865,142.8784238871937
7589,0.00018565926,0.0,2500.0,19781.1952188015,0.0,0.008933204,0.00018565926,1739867,1.0,10.0,-0.061528448,142.8784238871937
7629,0.00024403702,0.0,2500.0,19877.45306277275,0.0,0.010174751,0.00024403702,1749867,1.0,10.0,-0.15911864,142.8784238871937
7669,0.0005468836,0.0,2500.0,19970.184898138046,0.0,0.008933416,0.0005468836,1759867,1.0,10.0,-0.061528213,142.8784238871937
7709,0.00028087036,0.0,2500.0,20065.75422501564,0.0,0.008933204,0.00028087036,1769867,1.0,10.0,0.036062207,142.8784238871937
7749,0.00028759302,0.0,2500.0,20159.769055366516,0.0,0.010174781,0.00028759302,1779867,1.0,10.0,-0.06152755,142.8784238871937
7789,0.00033146288,0.0,2500.0,20258.95119214058,0.0,0.008933204,0.00033146288,1789867,1.0,10.0,0.036062114,142.8784238871937
7829,1.785593e-06,0.0,2500.0,20357.81908774376,0.0,0.00060504675,1.785593e-06,1799867,1.0,10.0,0.01166439,142.8784238871937
7869,0.00041008965,0.0,2500.0,20455.570739507675,0.0,0.010174751,0.00041008965,1809867,1.0,10.0,-0.08592566,142.8784238871937
7909,0.00022840756,0.0,2500.0,20551.28923225403,0.0,0.008933204,0.00022840756,1819867,1.0,10.0,0.011664417,142.8784238871937
7949,0.00015118718,0.0,2500.0,20650.522543668747,0.0,0.010174781,0.00015118718,1829867,1.0,10.0,-0.08592586,142.8784238871937
7989,0.0006148477,0.0,2500.0,20747.422216653824,0.0,0.010174781,0.0006148477,1839867,1.0,10.0,-0.18351702,142.8784238871937
8029,0.00010710234,0.0,2500.0,20842.60998558998,0.0,0.010174781,0.00010710234,1849867,1.0,10.0,-0.2811083,142.8784238871937
8069,1.5067578e-05,0.0,2500.0,20935.517716407776,0.0,0.008933102,1.5067578e-05,1859867,1.0,10.0,-0.18351702,142.8784238871937
8109,0.00040135972,0.0,2500.0,21035.425721645355,0.0,0.008933196,0.00040135972,1869867,1.0,10.0,-0.08592582,142.8784238871937
8149,0.0004717466,0.0,2500.0,21131.905861854553,0.0,0.010174871,0.0004717466,1879867,1.0,10.0,-0.18351702,142.8784238871937
8189,3.628709e-05,0.0,2500.0,21226.627263069153,0.0,0.0023052692,3.628709e-05,1889867,1.0,10.0,-0.1347203,142.8784238871937
