TimestepsSoFar,TimeElapsed,Fce,TtR,AttC,entropy,optimgain,entloss,EpisodesSoFar,MtR,surrgain,AttNC,meankl
3199911,19331.102023601532,0.12000000000000002,90.0,1.125,1.4522812,0.00058788655,0.0,14580,16.948105604725693,0.00058788655,1.875,0.0010834219
3209936,19388.476957798004,0.11168654970760235,81.33333333333333,1.3777777777777778,1.4324958,0.0017298379,0.0,14625,15.589417821418603,0.0017298379,1.6222222222222222,0.006314669
3219779,19444.621713876724,0.11589964220861541,81.58695652173913,1.391304347826087,1.4451059,0.0011647833,0.0,14671,15.622909264188568,0.0011647833,1.608695652173913,0.0053628017
3229831,19506.19084596634,0.12140505440505443,84.75,1.3181818181818181,1.4483992,0.0011578653,0.0,14715,16.21840267149268,0.0011578653,1.6818181818181819,0.0019595586
3239998,19569.18003177643,0.14573205228339933,85.08510638297872,1.4042553191489362,1.4311966,0.00062904257,0.0,14762,16.558014860286303,0.00062904257,1.5957446808510638,0.0030635034
3249874,19629.88734436035,0.11146413088012502,80.36170212765957,1.297872340425532,1.421913,0.00089313457,0.0,14809,15.464874541417498,0.00089313457,1.702127659574468,0.0027933258
3259845,19683.75588607788,0.12041125024845954,81.6875,1.4583333333333333,1.4260256,0.00096214016,0.0,14857,15.784597610681907,0.00096214016,1.5416666666666667,0.0017823617
3269890,19744.365485668182,0.10679787155678123,63.672413793103445,1.603448275862069,1.40552,0.0012462181,0.0,14915,12.228673000183854,0.0012462181,1.396551724137931,0.0041101575
3279940,19801.436713457108,0.12497635504812656,80.87755102040816,1.3877551020408163,1.4008813,0.0008606669,0.0,14964,15.558214203788582,0.0008606669,1.6122448979591837,0.00069454254
3289830,19866.6531791687,0.12365973698432718,84.06666666666666,1.3777777777777778,1.388755,0.00076603494,0.0,15009,16.070514249498004,0.00076603494,1.6222222222222222,0.0022409922
3299796,19922.756630182266,0.10501166962334901,69.56603773584905,1.5660377358490567,1.4082032,0.0007234965,0.0,15062,13.326586567988482,0.0007234965,1.4339622641509433,0.0023369861
3309936,19980.574047088623,0.1216831629908553,70.61538461538461,1.5576923076923077,1.3944547,0.0021284947,0.0,15114,13.525610189186589,0.0021284947,1.4423076923076923,0.003812883
3319805,20036.190158367157,0.11926039046592408,85.77272727272727,1.4545454545454546,1.3752536,0.0003549942,0.0,15158,16.344260154497707,0.0003549942,1.5454545454545454,0.00855742
3329759,20103.0706679821,0.1258314413484692,75.38297872340425,1.3404255319148937,1.3628664,0.0018921,0.0,15205,14.29764197070891,0.0018921,1.6595744680851063,0.005406387
3339804,20157.418133974075,0.13595151515151513,80.66666666666667,1.3555555555555556,1.3566073,0.00071162183,0.0,15250,15.354768955248204,0.00071162183,1.6444444444444444,0.003123612
3349872,20213.97809290886,0.1179746524078472,79.08510638297872,1.3829787234042554,1.3646698,0.00059914857,0.0,15297,15.19785326629143,0.00059914857,1.6170212765957446,0.0012479665
3359902,20278.027655363083,0.11976167691957171,83.42857142857143,1.0714285714285714,1.3906617,0.0012621734,0.0,15339,15.782977038893675,0.0012621734,1.9285714285714286,0.0048772534
3369955,20338.330396175385,0.11342604997341839,78.86666666666666,1.3333333333333333,1.3805052,0.0012815124,0.0,15384,14.949966688323425,0.0012815124,1.6666666666666667,0.0046206396
3379844,20395.15577173233,0.10630380025673439,73.56,1.64,1.3619848,0.0015732371,0.0,15434,13.952582379206763,0.0015732371,1.36,0.008520892
3389861,20451.506744146347,0.11079069767441863,83.09302325581395,1.3255813953488371,1.3565675,0.0013488188,0.0,15477,15.952373738859967,0.0013488188,1.6744186046511629,0.004212732
3399863,20511.80385017395,0.11590476190476189,86.92857142857143,1.3095238095238095,1.3781625,0.0006226232,0.0,15519,16.56070303232782,0.0006226232,1.6904761904761905,0.0022999465
3409877,20578.18784403801,0.11457142857142857,85.92857142857143,1.1666666666666667,1.4185328,0.0005773534,0.0,15561,16.462183705415836,0.0005773534,1.8333333333333333,0.0030844533
3419878,20634.38697910309,0.10760975609756102,80.70731707317073,1.048780487804878,1.4270393,0.000202535,0.0,15602,15.663147837003036,0.000202535,1.951219512195122,0.007190922
3429880,20697.98340368271,0.11314285714285714,84.85714285714286,1.0476190476190477,1.4298211,0.0012367432,0.0,15644,16.114810624703477,0.0012367432,1.9523809523809523,0.0010821841
3439943,20752.919200897217,0.10313905437951577,68.0204081632653,1.2653061224489797,1.4735,0.0005679036,0.0,15693,13.185349651122792,0.0005679036,1.7346938775510203,0.0027093196
3449990,20812.25302219391,0.10744242424242427,79.26666666666667,1.2666666666666666,1.4505503,0.0008517382,0.0,15738,15.34902664337932,0.0008517382,1.7333333333333334,0.0031607915
3459768,20879.413294553757,0.1116240039030737,80.93023255813954,1.2790697674418605,1.4357533,0.0013192109,0.0,15781,15.10595078060385,0.0013192109,1.7209302325581395,0.0017086449
3469820,20932.64326095581,0.11754184704184706,78.25,1.375,1.4628935,0.00059901,0.0,15829,14.9454918399696,0.00059901,1.625,0.0029825312
3479824,20990.946374177933,0.11019047619047624,82.64285714285714,1.0714285714285714,1.4668844,0.0021026372,0.0,15871,15.747094367016294,0.0021026372,1.9285714285714286,0.007821382
3489752,21049.083597421646,0.11860708500708506,79.66666666666667,1.5333333333333334,1.4733796,0.0010516602,0.0,15916,15.184878457440515,0.0010516602,1.4666666666666666,0.0019266381
3499771,21112.291852474213,0.12606797853309482,89.86046511627907,1.372093023255814,1.4746091,0.0009540365,0.0,15959,16.82447394435417,0.0009540365,1.627906976744186,0.0031678411
3509865,21165.798388004303,0.1493493081583473,89.18181818181819,1.0909090909090908,1.4725255,0.00048685583,0.0,16003,17.111166340421423,0.00048685583,1.9090909090909092,0.0036700033
3519979,21229.25096154213,0.12649513416960986,79.02,1.46,1.4708161,0.00047413356,0.0,16053,15.26860346701565,0.00047413356,1.54,0.0038418479
3529869,21280.118938922882,0.12808478489630953,84.12244897959184,1.4081632653061225,1.4751064,0.00058863475,0.0,16102,15.963543967897758,0.00058863475,1.5918367346938775,0.0037992324
3539996,21349.649933576584,0.12222698526104099,84.17647058823529,1.7058823529411764,1.4798607,0.0006488444,0.0,16153,15.94242286665746,0.0006488444,1.2941176470588236,0.0011471674
3549961,21401.969009637833,0.12449337210326901,86.22,1.76,1.4606164,0.00027570393,0.0,16203,16.828690178299993,0.00027570393,1.24,0.0015204749
3559835,21456.69999408722,0.1328859355344421,94.6,1.6222222222222222,1.4679834,0.0002604833,0.0,16248,18.028160004138133,0.0002604833,1.3777777777777778,0.00071276067
3569988,21514.658643245697,0.12097833682739341,82.30188679245283,1.8679245283018868,1.4610703,0.0001717186,0.0,16301,15.910801307709244,0.0001717186,1.1320754716981132,0.0005065476
3579868,21578.92031979561,0.12180810223632833,85.46938775510205,1.7755102040816326,1.4565523,0.0001428065,0.0,16350,16.50924843305894,0.0001428065,1.2244897959183674,0.00627542
3589966,21637.710169553757,0.1135290346907994,81.4375,1.4583333333333333,1.4544333,0.00052802125,0.0,16398,15.472443452502851,0.00052802125,1.5416666666666667,0.0040109386
3599788,21697.004861831665,0.11613987755164228,73.41176470588235,1.607843137254902,1.4433618,0.001642053,0.0,16449,14.115346422546079,0.001642053,1.392156862745098,0.0029452355
3609903,21751.363839387894,0.11999589725420928,74.41176470588235,1.5294117647058822,1.4285891,0.00097137474,0.0,16500,14.337630051779447,0.00097137474,1.4705882352941178,0.0056171585
3619765,21814.060750722885,0.12086622320768667,88.97560975609755,1.024390243902439,1.4210585,0.0010220688,0.0,16541,17.221431024724637,0.0010220688,1.975609756097561,0.0016605915
3629791,21875.239245653152,0.13883993783993784,82.8409090909091,1.3181818181818181,1.3983157,0.0010607697,0.0,16585,15.965605599770642,0.0010607697,1.6818181818181819,0.0040788394
3639830,21934.127210617065,0.1188962282587454,83.65116279069767,1.2325581395348837,1.3676786,0.00060733844,0.0,16628,16.21985798177669,0.00060733844,1.7674418604651163,0.0033908314
3649986,21989.892815828323,0.11397884505431677,75.75,1.4583333333333333,1.3628387,0.0002616801,0.0,16676,14.515017298355339,0.0002616801,1.5416666666666667,0.0027719403
3659764,22048.593393802643,0.11378212974296206,84.48837209302326,1.372093023255814,1.341675,0.001086145,0.0,16719,16.12721107373575,0.001086145,1.627906976744186,0.008393956
3669763,22107.894042015076,0.11503129073292029,73.65957446808511,1.425531914893617,1.3588474,0.0010782746,0.0,16766,14.244592095114754,0.0010782746,1.574468085106383,0.0017866237
3679823,22164.49560570717,0.1015291017592808,73.1086956521739,1.173913043478261,1.3538349,0.000417571,0.0,16812,13.643196117854757,0.000417571,1.826086956521739,0.0010922053
3689851,22217.120126247406,0.11683950617283953,83.5,1.1428571428571428,1.332726,0.00084906566,0.0,16854,16.036002635715334,0.00084906566,1.8571428571428572,0.0024840236
3699959,22277.54946255684,0.12336589391813278,86.86363636363636,1.2727272727272727,1.3080336,0.0011885406,0.0,16898,16.79878974874023,0.0011885406,1.7272727272727273,0.0024079531
3709808,22339.302246570587,0.10719283746556477,76.1590909090909,1.2045454545454546,1.3077425,0.0010963143,0.0,16942,14.800143890754704,0.0010963143,1.7954545454545454,0.002162394
3719908,22401.878737211227,0.10616046277665997,72.8125,1.25,1.3184935,0.00051528116,0.0,16990,13.909793565066641,0.00051528116,1.75,0.004657227
3729943,22454.83750796318,0.12939682539682543,75.12244897959184,1.2653061224489797,1.3130599,0.0014817748,0.0,17039,14.256584638873113,0.0014817748,1.7346938775510203,0.00332571
3739957,22512.044595003128,0.1162857142857143,87.21428571428571,1.2142857142857142,1.3118411,0.00085697934,0.0,17081,16.589204585930744,0.00085697934,1.7857142857142858,0.004045173
3749998,22575.99664068222,0.12256206076475896,74.0,1.3333333333333333,1.3234869,0.0014157618,0.0,17129,14.455711803780538,0.0014157618,1.6666666666666667,0.002133785
3759819,22635.99715280533,0.11582745192059564,78.75,1.5208333333333333,1.3572267,0.0016563619,0.0,17177,15.384191696566802,0.0016563619,1.4791666666666667,0.0052692653
3769894,22691.970085144043,0.13308373240938873,82.375,1.3541666666666667,1.3851227,0.0010478201,0.0,17225,15.817017612132275,0.0010478201,1.6458333333333333,0.0020082293
3779931,22748.071581840515,0.12318308583726041,82.375,1.4166666666666667,1.3831336,0.0021895138,0.0,17273,16.004537987567,0.0021895138,1.5833333333333333,0.0052687326
3789941,22807.415998220444,0.12091038919460648,79.40425531914893,1.5106382978723405,1.3674687,0.0016858845,0.0,17320,15.389181149900859,0.0016858845,1.4893617021276595,0.0055733593
3799770,22867.3303937912,0.13241144200626961,73.0,1.4375,1.3369172,0.0013990115,0.0,17368,14.087974334256153,0.0013990115,1.5625,0.0036862986
3809786,22919.686460733414,0.10847619047619052,81.35714285714286,1.0476190476190477,1.3308942,0.0014461975,0.0,17410,15.371610712525166,0.0014461975,1.9523809523809523,0.0015859881
3819832,22982.044734954834,0.11584581700182961,83.09302325581395,1.186046511627907,1.3306069,0.00075627037,0.0,17453,15.954598770467202,0.00075627037,1.813953488372093,0.0014732943
3829904,23039.2501244545,0.11317195767195772,76.4375,1.2916666666666667,1.3242307,0.00259752,0.0,17501,14.460699321254735,0.00259752,1.7083333333333333,0.0052987365
3839842,23104.465669870377,0.10402786298256124,75.69767441860465,1.186046511627907,1.3300656,0.0003935316,0.0,17544,14.571786480890955,0.0003935316,1.813953488372093,0.0029321741
3849884,23157.06138944626,0.10873844030365774,77.67391304347827,1.2391304347826086,1.339731,0.0006147451,0.0,17590,14.86301296397505,0.0006147451,1.7608695652173914,0.0016948933
3859884,23213.84024786949,0.12170000000000006,91.275,1.15,1.3231302,0.00079500454,0.0,17630,17.60149293495084,0.00079500454,1.85,0.0046888534
3869912,23273.34316468239,0.1176963036963037,82.29545454545455,1.25,1.3412614,0.0012503227,0.0,17674,15.497566285185464,0.0012503227,1.75,0.0022774884
3879978,23333.359486579895,0.12951800976800976,71.6875,1.1458333333333333,1.3498435,0.0011409668,0.0,17722,13.606061108086857,0.0011409668,1.8541666666666667,0.0036240737
3889902,23387.255247354507,0.1404680546459739,76.85106382978724,1.2765957446808511,1.3610374,0.0011533255,0.0,17769,14.56055492839706,0.0011533255,1.7234042553191489,0.004442318
3899784,23448.89846777916,0.10147997043606802,73.33333333333333,1.2666666666666666,1.3959193,0.00086302566,0.0,17814,13.806281989335167,0.00086302566,1.7333333333333334,0.0029835629
3909793,23503.01514649391,0.09953488372093026,74.65116279069767,1.1162790697674418,1.3967284,0.0013213615,0.0,17857,13.94981856182089,0.0013213615,1.8837209302325582,0.008936207
3919937,23564.837938308716,0.11825526652960282,87.13636363636364,1.3409090909090908,1.3876586,0.0010306987,0.0,17901,16.604222672100565,0.0010306987,1.6590909090909092,0.005642329
3929803,23624.215054750443,0.10850026164311877,74.3265306122449,1.4489795918367347,1.3840338,0.0013045176,0.0,17950,14.119388406947124,0.0013045176,1.5510204081632653,0.0047498504
3939973,23686.09528851509,0.11159891156462587,80.04,1.42,1.4132049,0.001288061,0.0,18000,15.373677267677985,0.001288061,1.58,0.0040921457
3949927,23744.363739013672,0.11473726493875244,76.29411764705883,1.5686274509803921,1.4066917,0.00073703105,0.0,18051,14.51599730825837,0.00073703105,1.4313725490196079,0.004080459
3959957,23801.977471113205,0.14126069302987715,78.67924528301887,1.7547169811320755,1.3906707,0.0005326945,0.0,18104,15.25058800136122,0.0005326945,1.2452830188679245,0.0044892994
3969787,23860.53737425804,0.13178048532251432,89.13333333333334,1.288888888888889,1.3856294,0.00073238934,0.0,18149,16.740293090488898,0.00073238934,1.711111111111111,0.01089717
3979862,23921.369428873062,0.1410111223458039,87.83720930232558,1.3488372093023255,1.3960794,0.0012870786,0.0,18192,16.715460418426236,0.0012870786,1.6511627906976745,0.0035083143
3989769,23977.61514687538,0.12883656647866548,71.82,1.44,1.4070599,0.00126294,0.0,18242,13.66605129622373,0.00126294,1.56,0.002869167
3999846,24034.987722873688,0.11170847320380872,74.76,1.4,1.4005989,0.0008063138,0.0,18292,14.498188240859113,0.0008063138,1.6,0.00096222886
4009948,24098.724034786224,0.12289452574525744,80.28,1.5,1.3676642,0.00092640176,0.0,18342,15.510688400355034,0.00092640176,1.5,0.0022396923
4019979,24154.165065050125,0.12652491694352164,87.62790697674419,1.2093023255813953,1.3600253,0.0012017578,0.0,18385,16.909165940032516,0.0012017578,1.7906976744186047,0.0056792605
4029838,24218.042461156845,0.12049876693354955,80.15217391304348,1.391304347826087,1.3636016,0.0006858068,0.0,18431,15.45542724527668,0.0006858068,1.608695652173913,0.0047261775
4039934,24274.015747070312,0.11444943276064562,80.21739130434783,1.2608695652173914,1.3934206,0.00078571826,0.0,18477,15.735762654275865,0.00078571826,1.7391304347826086,0.0019077957
4049901,24334.313739538193,0.13421923996719187,73.5,1.58,1.386316,0.0005835409,0.0,18527,14.337579250030677,0.0005835409,1.42,0.0020348423
4059902,24395.221151828766,0.14829268292682926,93.0,1.0975609756097562,1.3790404,0.002073567,0.0,18568,17.48261987354194,0.002073567,1.9024390243902438,0.010265821
4069933,24455.695945978165,0.11654371346847411,83.02325581395348,1.2093023255813953,1.3941263,0.0012189107,0.0,18611,16.10093909003115,0.0012189107,1.7906976744186047,0.005034064
4079997,24516.154597759247,0.112743487993488,78.25,1.5416666666666667,1.389481,0.0016660156,0.0,18659,14.642673479269234,0.0016660156,1.4583333333333333,0.00794111
4089755,24572.64950299263,0.11525581395348838,86.44186046511628,1.2790697674418605,1.3883798,0.00037811534,0.0,18702,16.3088184840151,0.00037811534,1.7209302325581395,0.0028425
4099786,24630.700535297394,0.11067109634551495,80.72093023255815,1.3488372093023255,1.3733281,0.0009025294,0.0,18745,15.21926486493939,0.0009025294,1.6511627906976745,0.0015787631
4109856,24692.332484722137,0.11456907355634825,83.86363636363636,1.2727272727272727,1.4004763,0.0007307449,0.0,18789,16.040242664399667,0.0007307449,1.7272727272727273,0.0017126738
4119894,24750.506701231003,0.10529956999522216,75.52173913043478,1.2391304347826086,1.410813,0.0005250529,0.0,18835,14.570617072583286,0.0005250529,1.7608695652173914,0.0017132596
4129907,24807.599209308624,0.12523827392120082,89.92682926829268,1.3170731707317074,1.4139286,0.0007899531,0.0,18876,17.105979141783695,0.0007899531,1.6829268292682926,0.0021116976
4139915,24865.655939102173,0.13542857142857137,83.78571428571429,1.2142857142857142,1.4275771,0.00019356639,0.0,18918,16.246629413685532,0.00019356639,1.7857142857142858,0.0024533079
4149943,24924.257841825485,0.11325252525252529,83.11363636363636,1.2045454545454546,1.401501,0.00020887757,0.0,18962,15.934498778912369,0.00020887757,1.7954545454545454,0.0031300187
4159781,24976.638229846954,0.10634851601528068,78.8780487804878,1.1219512195121952,1.3974491,0.00042780457,0.0,19003,14.923621611930715,0.00042780457,1.8780487804878048,0.0006370597
4169784,25034.259431362152,0.11365853658536589,85.2439024390244,1.4390243902439024,1.3734015,0.00011818364,0.0,19044,16.260392890716542,0.00011818364,1.5609756097560976,0.0065992507
4179851,25091.807416915894,0.13797495527728085,85.11627906976744,1.1395348837209303,1.3489164,0.0007589457,0.0,19087,16.334909198887132,0.0007589457,1.8604651162790697,0.0021134694
4189852,25150.879467248917,0.11707317073170735,87.8048780487805,1.170731707317073,1.3205062,0.0004883873,0.0,19128,16.872584897017155,0.0004883873,1.829268292682927,0.0025635713
4199859,25205.595149040222,0.10418604651162795,78.13953488372093,1.2093023255813953,1.3194584,9.2868046e-05,0.0,19171,15.149714125813272,9.2868046e-05,1.7906976744186047,0.0021397017
4209885,25263.20741558075,0.10579338842975208,77.86363636363636,1.1363636363636365,1.3234837,0.0007664734,0.0,19215,15.148822320124331,0.0007664734,1.8636363636363635,0.0077101695
4219915,25320.448023080826,0.11657142857142858,84.21428571428571,1.2380952380952381,1.2852081,0.0011516779,0.0,19257,15.973508443505693,0.0011516779,1.7619047619047619,0.004367061
4229928,25384.363055229187,0.11427242524916946,80.86046511627907,1.1162790697674418,1.2753778,0.0017304723,0.0,19300,15.308248019675435,0.0017304723,1.8837209302325582,0.003131531
4239862,25437.527607917786,0.11086711760431567,73.65957446808511,1.3617021276595744,1.2746592,0.0008832324,0.0,19347,14.127294298261841,0.0008832324,1.6382978723404256,0.0033379802
4249898,25497.80526661873,0.10989115646258506,79.78571428571429,0.8333333333333334,1.3199588,0.00070907694,0.0,19389,15.12091757556291,0.00070907694,2.1666666666666665,0.0033663304
4259928,25553.148001909256,0.10281818181818186,77.11363636363636,1.1136363636363635,1.2827643,0.00066038006,0.0,19433,14.846737253580137,0.00066038006,1.8863636363636365,0.0020919365
4269988,25606.72024011612,0.119536231884058,79.30434782608695,1.2608695652173914,1.2971674,0.0013506287,0.0,19479,15.071042874484721,0.0013506287,1.7391304347826086,0.008880959
4279825,25664.258232355118,0.1042943052819214,73.63636363636364,1.2045454545454546,1.2705874,0.0010577403,0.0,19523,13.964519734591152,0.0010577403,1.7954545454545454,0.0018324445
4289873,25727.675937652588,0.12402081010776664,72.65217391304348,1.326086956521739,1.2424322,0.0016104319,0.0,19569,13.86100752637951,0.0016104319,1.673913043478261,0.0045266226
4299931,25780.502437353134,0.11856126482213439,82.8913043478261,1.434782608695652,1.2305477,0.00094439136,0.0,19615,15.838679586083869,0.00094439136,1.565217391304348,0.0015051657
4309958,25843.651883125305,0.11386205525740413,79.11627906976744,0.9302325581395349,1.1920192,0.0012211355,0.0,19658,15.06716267299329,0.0012211355,2.0697674418604652,0.0029944163
4319925,25898.83889222145,0.10088010185892542,65.88,1.36,1.2033587,0.0013145885,0.0,19708,12.492931893146352,0.0013145885,1.64,0.004383413
4329837,25958.43106508255,0.11147186763953992,68.36170212765957,1.2765957446808511,1.1973459,0.00080798724,0.0,19755,13.22170703791444,0.00080798724,1.7234042553191489,0.00093390077
4339844,26009.89469909668,0.10299651567944257,74.70731707317073,0.975609756097561,1.1793877,0.0010363276,0.0,19796,14.318219644524358,0.0010363276,2.024390243902439,0.0029441572
4349869,26071.826894521713,0.11309640230570467,79.81395348837209,1.1627906976744187,1.187855,0.000658549,0.0,19839,15.064921019708853,0.000658549,1.8372093023255813,0.0030896312
4359951,26126.007487535477,0.09779901051329626,68.79545454545455,1.1363636363636365,1.2094724,0.0015735188,0.0,19883,13.300745599813025,0.0015735188,1.8636363636363635,0.0028823477
4369971,26190.061967372894,0.11650626566416043,85.64285714285714,1.1904761904761905,1.1880337,0.00081047515,0.0,19925,16.30821539071989,0.00081047515,1.8095238095238095,0.0030109645
4379971,26243.023038625717,0.11260000000000003,84.45,0.85,1.1912315,0.0010092895,0.0,19965,16.136556139921403,0.0010092895,2.15,0.0020816785
4389848,26297.500784635544,0.10972822831827983,73.5,1.0227272727272727,1.2097974,0.0010855438,0.0,20009,14.320879173852534,0.0010855438,1.9772727272727273,0.0034930208
4399857,26355.54971718788,0.10224390243902444,76.6829268292683,1.146341463414634,1.2285148,0.0016831334,0.0,20050,14.75702242082621,0.0016831334,1.853658536585366,0.0064485082
4409887,26411.560065746307,0.1037703349282297,75.3409090909091,1.2954545454545454,1.2269721,0.0010755727,0.0,20094,14.202828640536644,0.0010755727,1.7045454545454546,0.005757535
4419888,26467.321333408356,0.11102439024390247,83.26829268292683,1.0975609756097562,1.2297796,0.0015826772,0.0,20135,15.594876458275962,0.0015826772,1.9024390243902438,0.0064545735
4429896,26528.558485746384,0.10359317297135448,77.51162790697674,1.186046511627907,1.2298073,0.0019475179,0.0,20178,14.596569678113811,0.0019475179,1.813953488372093,0.0056835166
4439960,26579.518861293793,0.1099498504715896,77.47826086956522,1.2826086956521738,1.2351183,0.0008274602,0.0,20224,14.811168516858288,0.0008274602,1.7173913043478262,0.001695645
4449993,26640.849331378937,0.10823095429029674,79.04651162790698,1.2790697674418605,1.2636298,0.0010431478,0.0,20267,14.938943278601835,0.0010431478,1.7209302325581395,0.0018327349
4459751,26696.90095424652,0.10682926829268295,72.95121951219512,0.975609756097561,1.2846259,0.00044097385,0.0,20308,13.893308189334617,0.00044097385,2.024390243902439,0.004926716
4469811,26754.680413246155,0.12296226415094344,73.97727272727273,1.2045454545454546,1.3265505,0.0004903081,0.0,20352,14.077539493404311,0.0004903081,1.7954545454545454,0.003030778
4479823,26809.479918003082,0.1041645021645022,76.57142857142857,0.9523809523809523,1.424157,0.00021044769,0.0,20394,14.506701277339278,0.00021044769,2.0476190476190474,0.008933181
4489871,26869.344518899918,0.11466733034677287,82.42857142857143,1.3571428571428572,1.4093041,0.0007107717,0.0,20436,15.69507485364986,0.0007107717,1.6428571428571428,0.0039312104
4499904,26924.22144126892,0.10785613173479706,77.09302325581395,1.069767441860465,1.39901,5.9279377e-05,0.0,20479,14.87495823663468,5.9279377e-05,1.930232558139535,0.005710918
4509754,26983.974801540375,0.1097984496124031,81.20930232558139,1.1395348837209303,1.3985125,0.00040304463,0.0,20522,15.401907944907963,0.00040304463,1.8604651162790697,0.0030851308
4519758,27035.222320318222,0.10971428571428575,82.28571428571429,1.1428571428571428,1.405895,0.00021344807,0.0,20564,15.92020108536018,0.00021344807,1.8571428571428572,0.003178906
4529765,27094.415779829025,0.11258536585365857,84.4390243902439,1.2195121951219512,1.3955528,0.0009902059,0.0,20605,16.040627930599094,0.0009902059,1.7804878048780488,0.0031649137
4539783,27153.450805664062,0.10811594202898553,75.71739130434783,1.3478260869565217,1.422938,0.000586793,0.0,20651,14.495962558082569,0.000586793,1.6521739130434783,0.0059302147
4549813,27206.5067923069,0.11704761904761908,81.71428571428571,1.2142857142857142,1.4559419,0.0005675995,0.0,20693,15.316848310535093,0.0005675995,1.7857142857142858,0.0031439494
4559849,27257.500965595245,0.11821933621933625,86.78571428571429,1.119047619047619,1.4865632,0.0006421366,0.0,20735,16.68097482047647,0.0006421366,1.880952380952381,0.0015452086
4569876,27315.064954280853,0.11241904761904765,82.13333333333334,1.3333333333333333,1.5191542,1.7904154e-05,0.0,20780,15.452714291968338,1.7904154e-05,1.6666666666666667,0.0016274992
4579923,27370.758610725403,0.12064230343300111,87.83720930232558,1.302325581395349,1.5132623,0.00056684547,0.0,20823,16.718368412147548,0.00056684547,1.697674418604651,0.003939707
4589958,27427.536316156387,0.11247034447034449,76.2,1.1111111111111112,1.531606,0.0012257813,0.0,20868,14.793955918947237,0.0012257813,1.8888888888888888,0.012043318
4599821,27486.71071076393,0.1594797479747975,81.4090909090909,1.1590909090909092,1.5270969,0.0003723465,0.0,20912,15.628456382724577,0.0003723465,1.8409090909090908,0.0020314413
4609852,27541.88952946663,0.10487463556851316,76.53061224489795,1.489795918367347,1.5638323,0.0007388026,0.0,20961,14.587317586262083,0.0007388026,1.510204081632653,0.003934842
4619981,27596.083839178085,0.11730214795228018,83.66666666666667,1.3555555555555556,1.5721096,0.00048828166,0.0,21006,15.993081281212293,0.00048828166,1.6444444444444444,0.0010278895
4629980,27651.66394996643,0.10892114309875295,71.65384615384616,1.5576923076923077,1.59061,0.000766804,0.0,21058,13.684991746002462,0.000766804,1.4423076923076923,0.0027618534
4639801,27708.30668926239,0.15536507936507934,93.71428571428571,1.5476190476190477,1.5639654,0.0011542467,0.0,21100,18.044735727317324,0.0011542467,1.4523809523809523,0.002647187
4649804,27767.678711652756,0.12773983739837397,89.78048780487805,1.2682926829268293,1.5969342,0.0006396693,0.0,21141,17.217293188913683,0.0006396693,1.7317073170731707,0.0021438482
4659850,27820.13040113449,0.1109298941798942,78.375,1.375,1.5975008,0.00062895915,0.0,21189,14.839543836717533,0.00062895915,1.625,0.0007958709
4669857,27881.532225370407,0.12646177922234259,73.5625,1.5208333333333333,1.6149929,0.00030034842,0.0,21237,14.157876184030485,0.00030034842,1.4791666666666667,0.00069618196
4679870,27935.167736530304,0.11618604651162794,87.13953488372093,1.3255813953488371,1.6365886,0.00035789542,0.0,21280,16.51771486633299,0.00035789542,1.6744186046511629,0.005175214
4689922,27990.650240182877,0.11843478260869567,85.6304347826087,1.5217391304347827,1.6296407,0.0009777517,0.0,21326,16.14860580275233,0.0009777517,1.4782608695652173,0.0046946644
4699963,28043.99380016327,0.12165344952795937,85.8,1.2222222222222223,1.635386,0.0011137843,0.0,21371,16.488711514308253,0.0011137843,1.7777777777777777,0.0040530553
4709865,28106.814248085022,0.1132676999131119,81.25531914893617,1.4893617021276595,1.5948805,0.0005361995,0.0,21418,15.618027076026486,0.0005361995,1.5106382978723405,0.0022436618
4719888,28160.84930896759,0.13978115501519756,81.38297872340425,1.574468085106383,1.6459963,0.0005903539,0.0,21465,15.75459293143201,0.0005903539,1.425531914893617,0.0029437065
4729924,28217.268610477448,0.11621783047870006,84.0,1.5,1.6670228,0.00043256886,0.0,21511,15.718115603523616,0.00043256886,1.5,0.0019152964
4739972,28268.657916784286,0.11155693581780542,79.76086956521739,1.4565217391304348,1.6899494,0.00056082255,0.0,21557,15.259279508503834,0.00056082255,1.5434782608695652,0.003793103
4749759,28325.016927719116,0.13975482093663913,86.04545454545455,1.5227272727272727,1.7041847,0.00028327358,0.0,21601,16.306426291283323,0.00028327358,1.4772727272727273,0.0026097866
4759874,28381.763814926147,0.1593946005978027,80.23404255319149,1.446808510638298,1.7279029,0.0007556979,0.0,21648,15.474658931236188,0.0007556979,1.553191489361702,0.000819885
4769874,28436.992692947388,0.1278,95.85,1.225,1.823617,0.00025646566,0.0,21688,18.102962695853904,0.00025646566,1.775,0.008616278
4779900,28486.19683432579,0.13420238095238096,80.75,1.5625,1.9205339,0.000107877604,0.0,21736,15.303148270921396,0.000107877604,1.4375,0.008812919
4789917,28545.589124441147,0.13872340425531915,88.14893617021276,1.7234042553191489,2.0181556,1.2519837e-05,0.0,21783,16.926619772681555,1.2519837e-05,1.2765957446808511,0.008933095
4799968,28597.326383829117,0.15362599056716703,78.58823529411765,1.6666666666666667,2.1157224,2.0916685e-05,0.0,21834,15.007017808917254,2.0916685e-05,1.3333333333333333,0.008933181
