optimgain,Tbt,Ptt,AttNC,entropy,MpbtA,AttC,meankl,MpbtN,TimestepsSoFar,surrgain,Tmt,TimeElapsed,Tmc,TtR,EpisodesSoFar,MtR,entloss
0.0028000134,245760.0,58.46881116001905,1.901639344262295,0.3687293,68.75555193764204,8.098360655737705,0.00322182,31.244448062357968,1119865,0.0028000134,60.0,23649.532490730286,45.049180327868854,-188.19672131147541,8514,-12.672440496959153,0.0
0.0027222922,241731.1475409836,57.54089457582621,2.262295081967213,0.3568296,68.99116374032376,7.737704918032787,0.0031243688,31.008836259676258,1129954,0.0027222922,59.01639344262295,23819.199693918228,46.032786885245905,-183.60655737704917,8575,-12.455665872410181,0.0
0.0031684511,247710.47619047618,58.942262369468686,2.126984126984127,0.36190882,67.86797113528901,7.873015873015873,0.0029271967,32.132028864710996,1139894,0.0031684511,60.476190476190474,24019.667822360992,44.523809523809526,-194.9206349206349,8638,-13.252729555014398,0.0
0.003207129,251771.87096774194,59.89809517163939,1.7419354838709677,0.35765696,66.60800963446614,8.258064516129032,0.003336746,33.39199036553386,1149896,0.003207129,61.46774193548387,24184.64645242691,43.5,-206.1290322580645,8700,-13.583375969581823,0.0
0.0030624762,247874.06451612903,58.96672657616985,2.161290322580645,0.35183805,68.42508675257625,7.838709677419355,0.003872893,31.574913247423716,1159898,0.0030624762,60.516129032258064,24373.945578098297,44.516129032258064,-191.93548387096774,8762,-12.814898698152907,0.0
0.0029852714,246431.47540983607,58.650624061725466,2.4098360655737703,0.3533296,72.54923519223784,7.590163934426229,0.00321948,27.45076480776214,1169982,0.0029852714,60.16393442622951,24541.199697494507,44.83606557377049,-165.40983606557376,8823,-11.267691392881693,0.0
0.0030706218,246245.9661016949,58.589159697793264,2.2711864406779663,0.35899073,70.32846804655821,7.728813559322034,0.0038375068,29.671531953441793,1179846,0.0030706218,60.11864406779661,24744.65313768387,44.91525423728814,-179.15254237288136,8882,-12.1092676242439,0.0
0.0029080322,245021.37704918033,58.30863277174609,2.1475409836065573,0.35814428,71.26965171516267,7.852459016393443,0.003553021,28.730348284837312,1189867,0.0029080322,59.81967213114754,24911.308814287186,45.21311475409836,-172.95081967213116,8943,-11.529716053776028,0.0
0.0033253885,249378.13333333333,59.321281409487355,2.1,0.3577446,72.40034810327552,7.9,0.0038938127,27.599651896724506,1199879,0.0033253885,60.88333333333333,25101.37311220169,44.13333333333333,-168.0,9003,-11.303272847970225,0.0
0.003260024,245145.6,58.344242466271254,2.2666666666666666,0.35983855,71.33408335211544,7.733333333333333,0.004048746,28.665916647884558,1209843,0.003260024,59.85,25269.1292822361,45.166666666666664,-171.33333333333334,9063,-11.775360244625746,0.0
0.0027532924,246374.4,58.63856643002115,2.25,0.3616412,70.40897390893605,7.75,0.0035603729,29.591026091063938,1219822,0.0027532924,60.15,25457.05192899704,44.85,-178.5,9123,-12.140547446090887,0.0
0.0029712871,250948.26666666666,59.69923776053805,1.5166666666666666,0.35660192,69.15477442913654,8.483333333333333,0.0034051107,30.845225570863455,1229873,0.0029712871,61.266666666666666,25625.784274101257,43.71666666666667,-189.66666666666666,9183,-12.49998652682529,0.0
0.0034831562,252036.12903225806,59.93204889382174,1.7580645161290323,0.36703774,70.42322889062167,8.241935483870968,0.0035309414,29.576771109378324,1239939,0.0034831562,61.53225806451613,25814.25795173645,43.483870967741936,-181.93548387096774,9245,-12.084808175044015,0.0
0.003457534,248072.25806451612,59.01828507754637,1.8387096774193548,0.36617935,68.45760648891006,8.161290322580646,0.0037176476,31.54239351108995,1249965,0.003457534,60.564516129032256,25982.92824435234,44.45161290322581,-192.74193548387098,9307,-12.821611609474733,0.0
0.0027401804,247371.54098360657,58.84224436862098,1.9836065573770492,0.35802364,70.29451315256776,8.01639344262295,0.0038356467,29.705486847432244,1259935,0.0027401804,60.39344262295082,26164.22000145912,44.65573770491803,-180.65573770491804,9368,-12.090486230656765,0.0
0.0027832903,248012.8,59.005675167709555,1.75,0.33046296,68.82132201312227,8.25,0.005317588,31.1786779868777,1269866,0.0027832903,60.55,26334.506821393967,44.46666666666667,-189.5,9428,-12.547481498885443,0.0
0.0029454413,243381.67741935485,57.90771135026996,2.596774193548387,0.3408675,70.43267524887219,7.403225806451613,0.0035277107,29.56732475112782,1279894,0.0029454413,59.41935483870968,26535.041664123535,45.66129032258065,-175.6451612903226,9490,-12.1525631752745,0.0
0.0028969352,247213.4193548387,58.81433490866537,2.629032258064516,0.33745918,69.40772904834532,7.370967741935484,0.0038562363,30.592270951654687,1289986,0.0028969352,60.354838709677416,26714.901505708694,44.67741935483871,-184.3548387096774,9552,-12.62188953097782,0.0
0.0036154245,245760.0,58.47957012711392,2.403225806451613,0.34224233,70.77630581564082,7.596774193548387,0.0032819104,29.223694184359182,1299996,0.0036154245,60.0,26898.43767595291,45.03225806451613,-175.96774193548387,9614,-12.009961017507328,0.0
0.0037735398,249231.18644067796,59.29429009613422,2.7288135593220337,0.3183131,68.64398131913988,7.271186440677966,0.004389666,31.356018680860124,1309834,0.0037735398,60.847457627118644,27064.12126660347,44.152542372881356,-192.88135593220338,9673,-12.998356155273914,0.0
0.0036767004,244306.5806451613,58.135876581705126,2.870967741935484,0.3161362,68.90613142487913,7.129032258064516,0.0042020264,31.093868575120865,1319896,0.0036767004,59.645161290322584,27256.098601341248,45.403225806451616,-185.32258064516128,9735,-12.71601049768792,0.0
0.003382732,244042.32258064515,58.0756983988394,3.403225806451613,0.32617894,71.87727506669745,6.596774193548387,0.0045991885,28.122724933302575,1329932,0.003382732,59.58064516129032,27433.47994208336,45.46774193548387,-167.09677419354838,9797,-11.827793211914242,0.0
0.004493311,243208.39344262294,57.87496842175799,2.918032786885246,0.35025468,70.16905879144228,7.081967213114754,0.004858028,29.830941208557704,1339988,0.004493311,59.377049180327866,27641.106439113617,45.68852459016394,-178.19672131147541,9858,-12.272567893378714,0.0
0.0032096407,244736.0,58.24166329081592,2.55,0.33500946,70.7149250717036,7.45,0.0033979777,29.28507492829637,1349931,0.0032096407,59.75,27804.73879480362,45.28333333333333,-176.0,9918,-11.942361156636817,0.0
0.003308427,250675.2,59.59962551778653,2.066666666666667,0.32950264,69.57512994544007,7.933333333333334,0.0036994445,30.424870054559893,1359897,0.003308427,61.2,27985.46423625946,43.85,-187.0,9978,-12.399792651683352,0.0
0.0032165453,243812.7213114754,58.029815190191925,2.5901639344262297,0.32418868,69.58465395810119,7.409836065573771,0.0039127227,30.415346041898815,1369958,0.0032165453,59.52459016393443,28152.45632505417,45.50819672131148,-182.29508196721312,10039,-12.274622017430957,0.0
0.0037440194,244484.19672131148,58.176477445512745,2.4262295081967213,0.33179337,70.76444807967917,7.573770491803279,0.0040239287,29.235551920320823,1379864,0.0037440194,59.68852459016394,28360.84478378296,45.36065573770492,-176.39344262295083,10100,-12.17356487918306,0.0
0.0028713867,245099.35483870967,58.31172508503186,2.725806451612903,0.32249942,71.1377923507952,7.274193548387097,0.004080276,28.86220764920482,1389853,0.0028713867,59.83870967741935,28532.716692447662,45.225806451612904,-172.74193548387098,10162,-11.907415796541093,0.0
0.0030521445,245357.11475409835,58.38481759856366,2.9672131147540983,0.3239628,73.32735253009383,7.032786885245901,0.0034214251,26.672647469906167,1399905,0.0030521445,59.90163934426229,28720.59566116333,45.131147540983605,-160.81967213114754,10223,-11.015611457624837,0.0
0.0032658628,243947.0163934426,58.03623762776598,2.377049180327869,0.3330663,71.43637142962729,7.622950819672131,0.0046046562,28.563628570372728,1409990,0.0032658628,59.557377049180324,28887.83768057823,45.52459016393443,-170.65573770491804,10284,-11.695618549136148,0.0
0.0032516639,248798.96774193548,59.193782172624026,1.6451612903225807,0.30437413,69.62564942114378,8.35483870967742,0.0037245343,30.374350578856216,1419963,0.0032516639,60.74193548387097,29082.381144046783,44.25806451612903,-186.29032258064515,10346,-12.334873403717218,0.0
0.0030506856,252036.12903225806,59.930648578478916,2.4838709677419355,0.32723007,71.07082469089244,7.516129032258065,0.0038666516,28.92917530910755,1429905,0.0030506856,61.53225806451613,29260.891322374344,43.483870967741936,-178.70967741935485,10408,-12.220838560764024,0.0
0.0034519976,250516.64516129033,59.582109673771726,1.3548387096774193,0.32622316,67.18088797292836,8.64516129032258,0.0036316393,32.819112027071625,1439957,0.0034519976,61.16129032258065,29447.910494565964,43.854838709677416,-201.61290322580646,10470,-13.030319930596667,0.0
0.0033870582,252040.53333333333,59.95432977001534,1.7333333333333334,0.30602986,67.05509485381134,8.266666666666667,0.0040705153,32.94490514618867,1449847,0.0033870582,61.53333333333333,29607.655024766922,43.45,-204.5,10530,-13.122947947516426,0.0
0.0028238725,248244.45901639343,59.05848536714994,1.8524590163934427,0.3164998,70.69981593235198,8.147540983606557,0.0031490012,29.30018406764804,1459934,0.0028238725,60.60655737704918,29789.208040475845,44.40983606557377,-177.70491803278688,10591,-11.820050069861674,0.0
0.0035397706,249520.26229508198,59.36883101968609,1.540983606557377,0.30848974,68.35386004440093,8.459016393442623,0.0037531287,31.64613995559908,1469964,0.0035397706,60.91803278688525,29958.52978348732,44.0655737704918,-194.4262295081967,10652,-12.798709811770262,0.0
0.0033765563,248311.60655737706,59.091208879074145,1.8688524590163935,0.28760988,68.96986149700956,8.131147540983607,0.004917713,31.030138502990447,1479850,0.0033765563,60.622950819672134,30157.37878203392,44.36065573770492,-189.50819672131146,10713,-12.325059726692121,0.0
0.0035813195,244685.6393442623,58.22980672445433,2.262295081967213,0.29498792,70.39296379459928,7.737704918032787,0.003943673,29.60703620540073,1489817,0.0035813195,59.73770491803279,30327.743122577667,45.295081967213115,-177.70491803278688,10774,-11.92249986987779,0.0
0.0034517106,246230.03278688525,58.584111204192254,1.7868852459016393,0.2768521,67.80541200683675,8.21311475409836,0.004376969,32.19458799316324,1499908,0.0034517106,60.114754098360656,30505.44494175911,44.91803278688525,-194.59016393442624,10835,-12.838475657053463,0.0
0.0029980664,246464.0,58.6318525549569,1.75,0.29431096,67.0876124600256,8.25,0.004291287,32.9123875399744,1509982,0.0029980664,60.171875,30677.40533733368,44.875,-198.4375,10899,-13.206418284795825,0.0
0.0034254303,243141.24590163934,57.86744732329249,1.9836065573770492,0.3003815,70.39861029930424,8.01639344262295,0.0042941826,29.601389700695783,1519935,0.0034254303,59.36065573770492,30879.20246052742,45.68852459016394,-175.7377049180328,10960,-11.991487641572972,0.0
0.0034060096,245495.74193548388,58.41676254304268,1.7903225806451613,0.2837038,69.29038814864867,8.209677419354838,0.0037153014,30.709611851351337,1529933,0.0034060096,59.935483870967744,31054.26215362549,45.096774193548384,-185.16129032258064,11022,-12.206507386188505,0.0
0.0030127906,247739.73333333334,58.95187191549594,1.8,0.26090628,68.22456808190358,8.2,0.003826176,31.775431918096405,1539859,0.0030127906,60.483333333333334,31231.68285870552,44.516666666666666,-194.16666666666666,11082,-12.792746034330474,0.0
0.003076152,247774.4262295082,58.94120249965128,1.6885245901639345,0.2580681,69.77585709261342,8.311475409836065,0.0036077306,30.22414290738659,1549972,0.003076152,60.49180327868852,31399.78741455078,44.540983606557376,-184.0983606557377,11143,-12.213970330602063,0.0
0.0032321822,244504.7741935484,58.189997420211796,1.9838709677419355,0.27440104,70.43339969928684,8.016129032258064,0.003604299,29.566600300713173,1559969,0.0032321822,59.693548387096776,31592.293829202652,45.33870967741935,-176.93548387096774,11205,-12.261586841935117,0.0
0.002204793,241069.4193548387,57.38240170068024,2.629032258064516,0.28515387,70.15910531184183,7.370967741935484,0.0030779787,29.840894688158148,1569867,0.002204793,58.854838709677416,31769.613718748093,46.20967741935484,-175.96774193548387,11267,-12.217467583262456,0.0
0.0030501247,242654.96774193548,57.746413722861455,2.564516129032258,0.28739056,70.50670497730091,7.435483870967742,0.0031880145,29.493295022699133,1579893,0.0030501247,59.24193548387097,31966.551657676697,45.82258064516129,-175.32258064516128,11329,-11.947238437553915,0.0
0.003554575,239880.25806451612,57.12406257518489,2.725806451612903,0.2912589,71.81595277065325,7.274193548387097,0.003385385,28.184047229346746,1589993,0.003554575,58.564516129032256,32139.977380990982,46.46774193548387,-165.32258064516128,11391,-11.769339732264418,0.0
0.0036044123,242536.9180327869,57.7294987763157,2.80327868852459,0.3137024,70.71390967473722,7.19672131147541,0.003930638,29.286090325262766,1600000,0.0036044123,59.21311475409836,32311.919492006302,45.83606557377049,-173.27868852459017,11452,-11.8967808736379,0.0
0.003236955,244887.0819672131,58.26986443586465,2.5081967213114753,0.30996954,72.49567779672431,7.491803278688525,0.0047030416,27.504322203275713,1609971,0.003236955,59.78688524590164,32480.247668504715,45.26229508196721,-164.59016393442624,11513,-11.527486641819975,0.0
0.0035790296,241201.5483870968,57.38986495642774,2.6129032258064515,0.32491204,71.19425833522277,7.387096774193548,0.004277686,28.80574166477723,1619977,0.0035790296,58.88709677419355,32666.463289260864,46.225806451612904,-169.83870967741936,11575,-11.873188017276116,0.0
0.00288825,254082.03174603175,60.429788115497445,1.3650793650793651,0.3394728,67.62721983350441,8.634920634920634,0.0036054791,32.37278016649557,1629923,0.00288825,62.03174603174603,32837.92437005043,42.93650793650794,-202.53968253968253,11638,-13.308452358995638,0.0
0.0033667295,249856.0,59.42721729140351,1.0,0.3303143,67.34141536471235,9.0,0.004386996,32.65858463528766,1639984,0.0033667295,61.0,33014.91203022003,44.01587301587302,-201.11111111111111,11701,-13.045676647077784,0.0
0.0028229712,249327.48387096773,59.29983935710291,1.096774193548387,0.32790133,67.14216636546396,8.903225806451612,0.003991902,32.85783363453606,1649894,0.0028229712,60.87096774193548,33184.42876505852,44.16129032258065,-201.29032258064515,11763,-12.974769928768934,0.0
0.0029507733,249400.88888888888,59.33497363957525,1.492063492063492,0.30652198,68.11861375486254,8.507936507936508,0.003791448,31.881386245137474,1659935,0.0029507733,60.888888888888886,33373.025532245636,44.111111111111114,-195.23809523809524,11826,-12.763160746225866,0.0
0.0027801688,250129.06666666668,59.52230180670417,2.0166666666666666,0.29720497,68.19542605118949,7.983333333333333,0.003421751,31.804573948810535,1669823,0.0027801688,61.06666666666667,33541.70425891876,43.9,-194.83333333333334,11886,-12.938325749746365,0.0
0.0024921247,252894.96774193548,60.14460681794157,2.2580645161290325,0.27568427,68.96856773174349,7.741935483870968,0.003509005,31.031432268256488,1679863,0.0024921247,61.74193548387097,33728.09579348564,43.24193548387097,-192.41935483870967,11948,-12.856554128346554,0.0
0.0034187937,244719.74603174604,58.248610014377874,2.238095238095238,0.30933407,70.82164991790435,7.761904761904762,0.0041768923,29.17835008209565,1689852,0.0034187937,59.74603174603175,33896.651819229126,45.26984126984127,-174.76190476190476,12011,-11.848646364151845,0.0
0.0028979748,245693.93548387097,58.4719409385213,2.3225806451612905,0.30688563,72.06840253334215,7.67741935483871,0.0035044404,27.93159746665785,1699882,0.0028979748,59.983870967741936,34078.290704250336,45.03225806451613,-168.70967741935485,12073,-11.548495937216618,0.0
0.0025908295,247213.4193548387,58.82129825143056,2.2580645161290325,0.29668444,71.14639005344722,7.741935483870968,0.0038355934,28.853609946552766,1709962,0.0025908295,60.354838709677416,34253.35291838646,44.66129032258065,-174.83870967741936,12135,-11.863609332117402,0.0
0.0032076677,248685.7142857143,59.127848669201484,2.0793650793650795,0.279511,71.14202156260853,7.920634920634921,0.0046081836,28.857978437391466,1719981,0.0032076677,60.714285714285715,34442.487130880356,44.36507936507937,-175.3968253968254,12198,-11.747749901978947,0.0
0.003103432,247057.06666666668,58.776410655329556,2.5166666666666666,0.26935384,68.92524298559995,7.483333333333333,0.0039074663,31.07475701440005,1729867,0.003103432,60.31666666666667,34611.51698946953,44.71666666666667,-187.66666666666666,12258,-12.70747825489992,0.0
0.0029592472,243544.131147541,57.951751234903355,3.3442622950819674,0.27988228,71.28514802049732,6.655737704918033,0.003432663,28.714851979502683,1739890,0.0029592472,59.459016393442624,34789.89874339104,45.60655737704918,-170.1639344262295,12319,-11.718897090692327,0.0
0.0029213862,242756.26666666666,57.761171844261085,3.45,0.28874484,72.53971459396276,6.55,0.0032472906,27.460285406037233,1749944,0.0029213862,59.266666666666666,34957.640187740326,45.81666666666667,-162.83333333333334,12379,-11.31553737647676,0.0
0.0044132676,242688.0,57.772396396263126,2.6333333333333333,0.29264802,71.0224083910935,7.366666666666666,0.0038839828,28.9775916089065,1759880,0.0044132676,59.25,35147.14820051193,45.78333333333333,-171.83333333333334,12439,-11.834188995148248,0.0
0.0033451726,248781.6393442623,59.1918436559632,2.622950819672131,0.29121673,67.94292226580632,7.377049180327869,0.004189074,32.057077734193676,1769962,0.0033451726,60.73770491803279,35319.908459186554,44.26229508196721,-195.7377049180328,12500,-13.310710422297563,0.0
0.003014296,243538.4406779661,57.98265544698736,2.2203389830508473,0.2771249,68.83775858275497,7.779661016949152,0.004018383,31.162241417245003,1779864,0.003014296,59.45762711864407,35495.11222219467,45.54237288135593,-186.4406779661017,12559,-12.317087827424059,0.0
0.0028905247,246720.0,58.7105634483607,2.4375,0.27993277,68.22499880006572,7.5625,0.0036911184,31.77500119993428,1789973,0.0028905247,60.234375,35666.9639480114,44.78125,-192.1875,12623,-13.11226554763249,0.0
0.0027592657,245357.11475409835,58.39573105799095,2.737704918032787,0.29645956,69.61912636552917,7.262295081967213,0.0040970827,30.380873634470856,1799989,0.0027592657,59.90163934426229,35851.392433166504,45.114754098360656,-182.29508196721312,12684,-12.607185355454124,0.0
0.0025732173,247640.131147541,58.927774898967115,1.901639344262295,0.2687081,69.79593861997812,8.098360655737705,0.0042905915,30.20406138002187,1809895,0.0025732173,60.459016393442624,36030.47352933884,44.540983606557376,-183.60655737704917,12745,-12.293673369288655,0.0
0.0026393426,247572.9836065574,58.90229213380491,2.3114754098360657,0.27095455,70.06278968879926,7.688524590163935,0.003088282,29.937210311200722,1819844,0.0026393426,60.442622950819676,36209.556282520294,44.57377049180328,-182.45901639344262,12806,-12.299621722573058,0.0
0.003372012,243544.131147541,57.95111105382506,2.0327868852459017,0.27400112,71.10158076576428,7.967213114754099,0.0038279365,28.898419234235735,1829937,0.003372012,59.459016393442624,36382.9951274395,45.60655737704918,-171.9672131147541,12867,-11.745598795279504,0.0
0.0031044995,248620.6984126984,59.14491276294259,2.4444444444444446,0.28474066,69.82499010531782,7.555555555555555,0.0033322184,30.175009894682162,1839962,0.0031044995,60.698412698412696,36562.5333571434,44.317460317460316,-183.33333333333334,12930,-12.567172950330116,0.0
0.0038776542,241796.12903225806,57.54793477411218,3.0161290322580645,0.29876956,70.27895550500084,6.983870967741935,0.004001363,29.721044494999152,1849938,0.0038776542,59.03225806451613,36741.843752622604,46.03225806451613,-175.32258064516128,12992,-12.249246184961033,0.0
0.0030022985,238738.2857142857,56.813252219991654,2.1746031746031744,0.29864657,70.27557357877048,7.825396825396825,0.0037567895,29.7244264212295,1859909,0.0030022985,58.285714285714285,36939.504091501236,46.84126984126984,-173.8095238095238,13055,-11.991639246676973,0.0
0.0031076418,246592.0,58.672114487400925,2.59375,0.29949793,71.88522952833395,7.40625,0.0038190612,28.114770471666045,1869974,0.0031076418,60.203125,37110.33239865303,44.828125,-170.0,13119,-11.893203151320664,0.0
0.002934845,243354.4126984127,57.933693101521854,2.9523809523809526,0.313599,71.7991274059075,7.0476190476190474,0.0030565439,28.200872594092502,1879838,0.002934845,59.41269841269841,37290.75971412659,45.6031746031746,-168.57142857142858,13182,-11.701742772724039,0.0
0.002877308,243844.12903225806,58.03791570897037,2.564516129032258,0.29640394,71.03179901189986,7.435483870967742,0.004417541,28.96820098810013,1889929,0.002877308,59.53225806451613,37466.85874891281,45.5,-172.41935483870967,13244,-11.762046469599893,0.0
0.0029789505,243648.0,57.98727757042576,2.015625,0.2935266,67.95054781049603,7.984375,0.0031936204,32.04945218950396,1899970,0.0029789505,59.484375,37658.783625125885,45.5625,-192.34375,13308,-13.115866036704128,0.0
0.0031793502,244992.0,58.284932868369644,2.109375,0.30404326,69.71396307855433,7.890625,0.0029106848,30.286036921445646,1909931,0.0031793502,59.8125,37852.028312683105,45.25,-182.65625,13372,-12.541496183219852,0.0
0.0027488635,242522.83870967742,57.69204886716566,2.5483870967741935,0.30025,70.9317016647548,7.451612903225806,0.0025195156,29.06829833524517,1919965,0.0027488635,59.20967741935484,38048.94090676308,45.903225806451616,-174.03225806451613,13434,-11.843973523476405,0.0
0.0026770916,244719.74603174604,58.2260174552087,2.2698412698412698,0.3043831,68.81210525592934,7.73015873015873,0.003646126,31.187894744070643,1929974,0.0026770916,59.74603174603175,38230.17970609665,45.317460317460316,-187.61904761904762,13497,-12.536444143119304,0.0
0.0032724005,241730.06451612903,57.55133021933756,3.032258064516129,0.2768753,72.54379938256717,6.967741935483871,0.004162356,27.45620061743285,1939916,0.0032724005,59.016129032258064,38416.437019348145,46.016129032258064,-162.09677419354838,13559,-11.281639818621537,0.0
0.0031779755,239648.50793650793,57.055222702101965,2.6825396825396823,0.27147213,69.97829278445496,7.317460317460317,0.0035688917,30.02170721554503,1949878,0.0031779755,58.507936507936506,38598.97192072868,46.55555555555556,-177.14285714285714,13622,-12.257963568623797,0.0
0.0027070018,243484.44444444444,57.96417119668135,2.8095238095238093,0.2774145,68.84291329931668,7.190476190476191,0.002773998,31.157086700683333,1959878,0.0027070018,59.44444444444444,38798.94541454315,45.57142857142857,-185.0793650793651,13685,-12.997687726579375,0.0
0.0032085516,241598.9841269841,57.51534827839651,2.8412698412698414,0.28256887,72.33812088202245,7.158730158730159,0.0036170727,27.66187911797755,1969967,0.0032085516,58.98412698412698,38987.093833208084,46.06349206349206,-164.28571428571428,13748,-11.544434379824573,0.0
0.003659385,242721.03225806452,57.78143504959823,2.935483870967742,0.29752988,73.06468399201387,7.064516129032258,0.0040701204,26.935316007986124,1979834,0.003659385,59.25806451612903,39176.56983757019,45.774193548387096,-159.83870967741936,13810,-11.471255319567879,0.0
0.0040603285,241664.0,57.526575208032625,2.5483870967741935,0.2933716,71.98450990450667,7.451612903225806,0.003784716,28.015490095493327,1989816,0.0040603285,59.0,39358.861001729965,46.04838709677419,-165.80645161290323,13872,-11.488355918573767,0.0
0.003046227,240493.7142857143,57.25778331058941,2.238095238095238,0.3067983,72.28671517983648,7.761904761904762,0.0032221656,27.713284820163555,1999881,0.003046227,58.714285714285715,39541.679146289825,46.333333333333336,-163.4920634920635,13935,-11.169859854267951,0.0
0.0030494,243648.0,57.99479577855722,1.875,0.31794,69.55465215361473,8.125,0.004011962,30.4453478463853,2009993,0.0030494,59.484375,39738.38551545143,45.546875,-181.875,13999,-12.47715692069011,0.0
0.0028349753,243342.68852459016,57.93037724864644,2.1475409836065573,0.32397,71.49218840943989,7.852459016393443,0.0030042497,28.5078115905601,2019843,0.0028349753,59.40983606557377,39926.08721470833,45.60655737704918,-169.672131147541,14060,-11.444558905871622,0.0
0.003023747,244004.57142857142,58.073706058793526,2.015873015873016,0.32731766,71.26787277981049,7.984126984126984,0.0029213855,28.73212722018948,2029847,0.003023747,59.57142857142857,40119.09304237366,45.46031746031746,-171.11111111111111,14123,-11.616524519404294,0.0
0.0027777746,247940.12903225806,58.98144090800319,2.064516129032258,0.3084086,70.43664463512023,7.935483870967742,0.003275423,29.563355364879737,2039919,0.0027777746,60.53225806451613,40289.486702919006,44.5,-179.67741935483872,14185,-12.014275085986526,0.0
0.0030726865,241201.5483870968,57.41961621991035,2.0483870967741935,0.31128156,70.4148586878345,7.951612903225806,0.0037652033,29.585141312165515,2049847,0.0030726865,58.88709677419355,40479.68925690651,46.16129032258065,-175.6451612903226,14247,-11.910001168598823,0.0
0.004016326,240718.76923076922,57.30388934726013,1.7230769230769232,0.29926413,70.44582214871303,8.276923076923078,0.004394761,29.55417785128697,2059972,0.004016326,58.76923076923077,40667.19384407997,46.292307692307695,-173.53846153846155,14312,-11.724128347344765,0.0
0.003046515,246280.12698412698,58.599325072233015,2.746031746031746,0.2940873,70.40418602193805,7.253968253968254,0.0032994146,29.595813978061926,2069906,0.003046515,60.12698412698413,40869.54923629761,44.904761904761905,-178.0952380952381,14375,-12.117228495263006,0.0
0.004878596,245239.87301587302,58.360724796325194,2.253968253968254,0.29575866,68.68817673872911,7.746031746031746,0.0042919875,31.311823261270927,2079858,0.004878596,59.87301587301587,41048.084842443466,45.15873015873016,-187.93650793650792,14438,-12.937607830714413,0.0
0.003315014,241403.9365079365,57.45260078284934,2.2063492063492065,0.30054185,69.3064682061656,7.7936507936507935,0.0041646357,30.69353179383436,2089853,0.003315014,58.93650793650794,41246.00593686104,46.142857142857146,-181.74603174603175,14501,-12.356267160378408,0.0
0.0028901715,244570.83870967742,58.205795173858,3.532258064516129,0.30581358,71.83047424913838,6.467741935483871,0.0029746185,28.169525750861613,2099946,0.0028901715,59.70967741935484,41420.95019006729,45.32258064516129,-167.90322580645162,14563,-11.68506217158334,0.0
0.0034470619,242304.0,57.67643393085862,2.578125,0.31646523,69.79253570342767,7.421875,0.0036707073,30.207464296572315,2109997,0.0034470619,59.15625,41628.02918434143,45.890625,-179.0625,14627,-12.17121920589635,0.0
0.0037400585,244108.38709677418,58.08236983114252,2.3870967741935485,0.32175618,72.04674964745452,7.612903225806452,0.003973155,27.953250352545506,2119969,0.0037400585,59.596774193548384,41810.44585561752,45.46774193548387,-166.93548387096774,14689,-11.550155747956948,0.0
0.002833335,247710.47619047618,58.92065187294902,1.7301587301587302,0.3079527,67.30488016220154,8.26984126984127,0.0030999943,32.69511983779845,2129946,0.002833335,60.476190476190474,42002.70322394371,44.57142857142857,-198.57142857142858,14752,-13.172748086217243,0.0
0.003275996,242654.96774193548,57.76369310454781,2.3870967741935485,0.3170873,70.03606377328137,7.612903225806452,0.0042106975,29.963936226718623,2139984,0.003275996,59.24193548387097,42173.173763751984,45.79032258064516,-178.5483870967742,14814,-12.08845188678917,0.0
0.0034828528,247609.8064516129,58.91103133932389,1.8225806451612903,0.31212562,69.0274181305251,8.17741935483871,0.0040038736,30.972581869474897,2149913,0.0034828528,60.45161290322581,42368.23993420601,44.564516129032256,-189.03225806451613,14876,-12.3114882136937,0.0
0.0029954272,245694.9841269841,58.47794241774697,2.1746031746031744,0.29373527,70.34459036720212,7.825396825396825,0.0035767069,29.65540963279789,2159912,0.0029954272,59.98412698412698,42544.79792904854,45.01587301587302,-178.25396825396825,14939,-11.895304573977638,0.0
0.0031829781,244979.80952380953,58.30734897330584,2.3174603174603177,0.29755995,71.1740809449902,7.682539682539683,0.0037091007,28.825919055009784,2169883,0.0031829781,59.80952380952381,42743.19523525238,45.20634920634921,-173.65079365079364,15002,-11.949545678513317,0.0
0.0025575196,241859.04761904763,57.58010401772152,3.111111111111111,0.30884162,70.64411063928773,6.888888888888889,0.0034599341,29.355889360712283,2179876,0.0025575196,59.04761904761905,42918.72393703461,45.98412698412698,-174.44444444444446,15065,-12.124717939672465,0.0
0.0032461265,245760.0,58.48046454705121,2.3442622950819674,0.2948023,71.54009822581855,7.655737704918033,0.0035694442,28.459901774181454,2189848,0.0032461265,60.0,43101.273986816406,45.032786885245905,-170.98360655737704,15126,-11.514106844929268,0.0
0.0036857205,248983.0819672131,59.22138911381605,2.5901639344262297,0.28894627,70.13407893534125,7.409836065573771,0.0040205056,29.865921064658746,2199910,0.0036857205,60.78688524590164,43260.93001246452,44.24590163934426,-182.29508196721312,15187,-12.323645394462128,0.0
0.0035353254,244804.26666666666,58.2437189062994,3.1333333333333333,0.31039336,70.64879304041305,6.866666666666666,0.0035889752,29.351206959586936,2209921,0.0035353254,59.766666666666666,43453.16571378708,45.3,-175.83333333333334,15247,-11.947094963699147,0.0
0.0028063445,245021.37704918033,58.285017345176435,2.7540983606557377,0.30368176,72.02811698909964,7.245901639344262,0.003478945,27.971883010900346,2219845,0.0028063445,59.81967213114754,43620.2645740509,45.26229508196721,-167.86885245901638,15308,-11.4367135235382,0.0
