optimgain,Fce,AttNC,MtR,AttC,entloss,surrgain,TimeElapsed,EpisodesSoFar,TtR,entropy,TimestepsSoFar,meankl
0.0058920328,0.12927574750830564,0.9302325581395349,18.01678962432638,0.06976744186046512,0.0,0.0058920328,6739.551113843918,7987,31.511627906976745,0.44394004,1609779,0.004712866
0.0055283136,0.14045454545454544,0.9090909090909091,17.022615214848237,0.09090909090909091,0.0,0.0055283136,6785.22364616394,8031,29.454545454545453,0.4837622,1619783,0.005384847
0.00497946,0.1311219512195122,0.975609756097561,18.814927704509497,0.024390243902439025,0.0,0.00497946,6828.739483118057,8072,32.78048780487805,0.51797414,1629784,0.00383535
0.004831829,0.123,0.9090909090909091,17.644619927658603,0.09090909090909091,0.0,0.004831829,6868.790721654892,8116,30.75,0.53521657,1639790,0.0034381198
0.0037111938,0.11200000000000002,0.8888888888888888,16.074871683387666,0.1111111111111111,0.0,0.0037111938,6909.721177339554,8161,28.0,0.53528994,1649799,0.002412911
0.00471987,0.11052444444444441,0.8,14.958654712779053,0.2,0.0,0.00471987,6950.9411289691925,8211,26.56,0.53255945,1659825,0.0042180223
0.00572999,0.12663636363636366,0.9090909090909091,18.46145176020461,0.09090909090909091,0.0,0.00572999,6992.81933927536,8255,31.65909090909091,0.5114931,1669829,0.004229114
0.0047439774,0.13180487804878052,0.975609756097561,18.582776342415695,0.024390243902439025,0.0,0.0047439774,7034.21351313591,8296,32.951219512195124,0.49570888,1679830,0.005002647
0.0045298417,0.10478431372549021,0.7843137254901961,14.657796057217018,0.21568627450980393,0.0,0.0045298417,7078.095786333084,8347,26.19607843137255,0.4557935,1689843,0.0037287872
0.004788537,0.12023772609819125,0.9302325581395349,16.27963143157455,0.06976744186046512,0.0,0.004788537,7122.854538679123,8390,28.813953488372093,0.46236914,1699854,0.0029911434
0.004553218,0.11353191489361703,0.851063829787234,16.64541667555604,0.14893617021276595,0.0,0.004553218,7162.301487445831,8437,28.382978723404257,0.46143612,1709861,0.0034109538
0.0048485124,0.1269268292682927,0.975609756097561,18.342744620657065,0.024390243902439025,0.0,0.0048485124,7202.132914066315,8478,31.73170731707317,0.45476186,1719862,0.0034460132
0.005705241,0.14433986928104578,0.8888888888888888,16.814379466756222,0.1111111111111111,0.0,0.005705241,7246.190588951111,8523,29.333333333333332,0.44749302,1729885,0.003867001
0.0052894372,0.11939130434782609,0.8695652173913043,16.985850500621517,0.13043478260869565,0.0,0.0052894372,7290.0162525177,8569,29.847826086956523,0.43559444,1739891,0.0039546206
0.005670606,0.11475,0.8333333333333334,16.28054387505505,0.16666666666666666,0.0,0.005670606,7332.799448013306,8617,28.6875,0.4031219,1749907,0.00478173
0.00530298,0.126,0.9090909090909091,18.026790566199413,0.09090909090909091,0.0,0.00530298,7378.756581068039,8661,31.5,0.3931419,1759911,0.0041687093
0.0056293807,0.1193913043478261,0.8695652173913043,17.088364454021495,0.13043478260869565,0.0,0.0056293807,7418.123327732086,8707,29.847826086956523,0.3882179,1769917,0.003924025
0.0051268158,0.12669767441860466,0.9302325581395349,18.38342049935964,0.06976744186046512,0.0,0.0051268158,7461.841835737228,8750,31.674418604651162,0.38969517,1779920,0.0040402086
0.0053862436,0.12690909090909094,0.9090909090909091,17.98946794940273,0.09090909090909091,0.0,0.0053862436,7506.235508680344,8794,31.727272727272727,0.37856662,1789926,0.00435621
0.0055337003,0.124,0.8695652173913043,17.545390129410226,0.13043478260869565,0.0,0.0055337003,7544.553604125977,8840,31.0,0.37011638,1799940,0.0048154853
0.0052679093,0.12956072351421188,0.9302325581395349,18.311262058842303,0.06976744186046512,0.0,0.0052679093,7590.0017964839935,8883,31.767441860465116,0.37504604,1809957,0.0043718405
0.0068803993,0.14029251434533122,0.8125,16.45256012535568,0.1875,0.0,0.0068803993,7633.624882936478,8931,28.75,0.34637797,1819794,0.005611915
0.006613739,0.11502040816326531,0.8163265306122449,16.13199612557009,0.1836734693877551,0.0,0.006613739,7674.458841085434,8980,27.79591836734694,0.33465692,1829817,0.0045535844
0.0067789275,0.13151421188630494,0.9302325581395349,18.352325439747094,0.06976744186046512,0.0,0.0067789275,7717.653434514999,9023,32.25581395348837,0.30792648,1839828,0.005041935
0.007692447,0.12781395348837207,0.9302325581395349,17.92453400771544,0.06976744186046512,0.0,0.007692447,7762.04708313942,9066,31.953488372093023,0.29004344,1849831,0.005676945
0.006899797,0.12449802371541498,0.9090909090909091,17.06272577189792,0.09090909090909091,0.0,0.006899797,7802.670872449875,9110,30.227272727272727,0.3083953,1859861,0.0046234373
0.0065395157,0.13697560975609757,0.975609756097561,19.732446977190516,0.024390243902439025,0.0,0.0065395157,7849.439777612686,9151,34.24390243902439,0.33562145,1869862,0.0050334814
0.006319963,0.1518970950888192,0.8,16.600332188181152,0.2,0.0,0.006319963,7889.345805644989,9201,28.86,0.32160583,1879970,0.0051378035
0.006806891,0.11939130434782609,0.8695652173913043,16.975868547861985,0.13043478260869565,0.0,0.006806891,7931.439693689346,9247,29.847826086956523,0.30126855,1889980,0.004964536
0.0064846496,0.13219047619047625,0.9285714285714286,18.246388884909713,0.07142857142857142,0.0,0.0064846496,7972.223487615585,9289,32.023809523809526,0.325984,1899767,0.0049848515
0.0064242585,0.13523809523809524,0.9523809523809523,19.56105825583665,0.047619047619047616,0.0,0.0064242585,8013.088443279266,9331,33.80952380952381,0.29045233,1909769,0.00525857
0.007448366,0.13610884353741495,0.9523809523809523,17.927757978960578,0.047619047619047616,0.0,0.007448366,8054.430570602417,9373,31.547619047619047,0.27316275,1919777,0.0057303538
0.006970267,0.12376246334310853,0.9090909090909091,17.635243845157774,0.09090909090909091,0.0,0.006970267,8099.069683551788,9417,30.522727272727273,0.2650801,1929947,0.004782139
0.0064069075,0.13600000000000004,0.975609756097561,19.017018869573217,0.024390243902439025,0.0,0.0064069075,8145.295232534409,9458,34.0,0.25047448,1939948,0.0047310414
0.0064407946,0.1218604651162791,0.9302325581395349,17.48805463137675,0.06976744186046512,0.0,0.0064407946,8187.878368377686,9501,30.46511627906977,0.2495677,1949951,0.006059941
0.006233786,0.1299047619047619,0.9523809523809523,18.829964866791627,0.047619047619047616,0.0,0.006233786,8226.092304229736,9543,32.476190476190474,0.2666113,1959955,0.0049871276
0.0055992035,0.12897560975609754,0.975609756097561,18.265913525686585,0.024390243902439025,0.0,0.0055992035,8266.496780633926,9584,32.24390243902439,0.26901355,1969956,0.0047193985
0.0065979823,0.13152380952380954,0.9523809523809523,18.60087157529485,0.047619047619047616,0.0,0.0065979823,8310.044156074524,9626,32.88095238095238,0.26349017,1979958,0.0044714655
0.0066054664,0.11727272727272728,0.9090909090909091,16.648217612285844,0.09090909090909091,0.0,0.0066054664,8349.734508752823,9670,29.318181818181817,0.26147944,1989962,0.0057175173
0.007146797,0.12839024390243906,0.975609756097561,18.612454064458287,0.024390243902439025,0.0,0.007146797,8396.298842430115,9711,32.09756097560975,0.2577419,1999963,0.0051209596
0.0060154893,0.12767019027484144,0.9302325581395349,17.783070525229036,0.06976744186046512,0.0,0.0060154893,8440.439381599426,9754,30.906976744186046,0.26793355,2009976,0.0047614044
0.008149892,0.12663414634146342,0.975609756097561,18.055248483250633,0.024390243902439025,0.0,0.008149892,8477.86240196228,9795,31.658536585365855,0.25877842,2019977,0.0046634916
0.0070531433,0.14548837209302323,0.9302325581395349,17.647026039963155,0.06976744186046512,0.0,0.0070531433,8517.783224344254,9838,30.58139534883721,0.25982073,2029984,0.005284098
0.0056298403,0.12438095238095243,0.9523809523809523,17.80260564833594,0.047619047619047616,0.0,0.0056298403,8561.279623031616,9880,31.095238095238095,0.2738549,2039986,0.0042995447
0.0060569756,0.13116279069767442,0.9302325581395349,18.72821897766302,0.06976744186046512,0.0,0.0060569756,8604.225645542145,9923,32.7906976744186,0.29937223,2049989,0.0039995653
0.0057060877,0.12483720930232561,0.9302325581395349,17.833399765364693,0.06976744186046512,0.0,0.0057060877,8648.03816819191,9966,31.209302325581394,0.29016247,2059994,0.004769755
0.006156142,0.1401,1.0,19.853127413404284,0.0,0.0,0.006156142,8690.977653503418,10006,35.025,0.32049564,2069994,0.004287283
0.007222852,0.13414634146341464,0.975609756097561,19.13994447963487,0.024390243902439025,0.0,0.007222852,8731.931425094604,10047,33.53658536585366,0.3353122,2079995,0.004977022
0.0062188334,0.13134883720930235,0.9302325581395349,18.465514030370798,0.06976744186046512,0.0,0.0062188334,8772.517932415009,10090,32.83720930232558,0.33503637,2089998,0.0044739605
0.005496942,0.13398373983739836,0.9512195121951219,17.965161600269372,0.04878048780487805,0.0,0.005496942,8815.583418130875,10131,31.48780487804878,0.33379662,2099752,0.004414192
0.0075813658,0.11834782608695651,0.8695652173913043,16.594014588054744,0.13043478260869565,0.0,0.0075813658,8858.070321321487,10177,29.58695652173913,0.30204353,2109758,0.0051681623
0.0063028038,0.12191708901884349,0.8888888888888888,16.419020231904103,0.1111111111111111,0.0,0.0063028038,8901.448957920074,10222,28.57777777777778,0.30033907,2119807,0.0049541914
0.0062928465,0.13060740740740745,0.8888888888888888,17.500468890135743,0.1111111111111111,0.0,0.0062928465,8943.487945318222,10267,30.822222222222223,0.30763242,2129814,0.005006264
0.007894879,0.11400000000000002,0.8695652173913043,16.177613073527695,0.13043478260869565,0.0,0.007894879,8985.945243358612,10313,28.5,0.29310715,2139822,0.005110767
0.005146249,0.12523809523809526,0.9523809523809523,18.027739833359995,0.047619047619047616,0.0,0.005146249,9023.483880519867,10355,31.30952380952381,0.29601556,2149824,0.004798099
0.0060040834,0.13019047619047622,0.9523809523809523,18.741942104981575,0.047619047619047616,0.0,0.0060040834,9066.867644548416,10397,32.54761904761905,0.28919443,2159826,0.0043223975
0.0066449065,0.13319999999999999,1.0,18.740691721683085,0.0,0.0,0.0066449065,9108.990988492966,10437,33.3,0.2766156,2169826,0.004490576
0.0061170347,0.11369873663751216,0.8163265306122449,16.049822679987265,0.1836734693877551,0.0,0.0061170347,9151.086648464203,10486,27.979591836734695,0.2791749,2179855,0.0040993616
0.00636437,0.13707317073170733,0.975609756097561,19.489693425661276,0.024390243902439025,0.0,0.00636437,9194.219140052795,10527,34.26829268292683,0.27795833,2189858,0.0043848096
0.006981154,0.13683760683760685,0.9523809523809523,17.52448508057853,0.047619047619047616,0.0,0.006981154,9237.04981970787,10569,31.38095238095238,0.27134678,2199874,0.0044094017
0.0072665703,0.12851679586563305,0.9302325581395349,17.59666646856586,0.06976744186046512,0.0,0.0072665703,9276.282967567444,10612,30.88372093023256,0.25366786,2209889,0.00768965
0.005764574,0.13142857142857145,0.9523809523809523,18.939450082908845,0.047619047619047616,0.0,0.005764574,9316.897180318832,10654,32.857142857142854,0.267699,2219891,0.005529351
0.006032332,0.12455813953488372,0.9302325581395349,17.737475195721856,0.06976744186046512,0.0,0.006032332,9355.572837352753,10697,31.13953488372093,0.2610165,2229900,0.004042395
0.0052208924,0.13473170731707318,0.975609756097561,19.28324248387181,0.024390243902439025,0.0,0.0052208924,9401.378645420074,10738,33.68292682926829,0.25491908,2239901,0.0037310119
0.0068589845,0.12269767441860464,0.9302325581395349,17.2656547124207,0.06976744186046512,0.0,0.0068589845,9451.534079551697,10781,30.674418604651162,0.25666693,2249904,0.0044128504
0.0066945036,0.13484444444444446,0.8888888888888888,16.00454938984318,0.1111111111111111,0.0,0.0066945036,9491.269382476807,10826,28.177777777777777,0.25062066,2259909,0.005080574
0.006489743,0.1334263565891473,0.9302325581395349,17.80945962564402,0.06976744186046512,0.0,0.006489743,9530.209703445435,10869,31.441860465116278,0.26683012,2269914,0.0042302124
0.006454457,0.12704761904761905,0.9523809523809523,18.265719761894296,0.047619047619047616,0.0,0.006454457,9572.7611515522,10911,31.761904761904763,0.2500355,2279918,0.00436256
0.0052816514,0.13140000000000002,1.0,18.652005359666198,0.0,0.0,0.0052816514,9616.600000858307,10951,32.85,0.25074923,2289918,0.004451574
0.0065692016,0.11652173913043481,0.8695652173913043,16.775605771985646,0.13043478260869565,0.0,0.0065692016,9656.981285572052,10997,29.130434782608695,0.23805234,2299926,0.0041654464
0.006074992,0.12985365853658534,0.975609756097561,18.685497804228547,0.024390243902439025,0.0,0.006074992,9701.694736242294,11038,32.46341463414634,0.23259099,2309927,0.0039605927
0.0053642928,0.13160975609756098,0.975609756097561,18.576437161013974,0.024390243902439025,0.0,0.0053642928,9740.2718334198,11079,32.90243902439025,0.2588242,2319928,0.0044387355
0.0070244293,0.12510000000000004,1.0,17.53231778097783,0.0,0.0,0.0070244293,9781.415470838547,11119,31.275,0.25098276,2329928,0.004821382
0.005475145,0.12926829268292683,0.975609756097561,18.50948426007858,0.024390243902439025,0.0,0.005475145,9822.792997598648,11160,32.31707317073171,0.25401893,2339929,0.0038506829
0.0054624313,0.12148837209302327,0.9302325581395349,17.551556722730574,0.06976744186046512,0.0,0.0054624313,9861.463228940964,11203,30.372093023255815,0.24241148,2349932,0.0043816436
0.0064037316,0.1194418604651163,0.9302325581395349,16.944140258121834,0.06976744186046512,0.0,0.0064037316,9901.476267337799,11246,29.86046511627907,0.2267829,2359935,0.004898179
0.007875149,0.12508337510442774,0.8888888888888888,16.931748068978283,0.1111111111111111,0.0,0.007875149,9950.888507843018,11291,29.68888888888889,0.23978548,2369964,0.004458762
0.00592327,0.12282926829268294,0.975609756097561,17.485843636986427,0.024390243902439025,0.0,0.00592327,9992.110601902008,11332,30.70731707317073,0.26626733,2379965,0.004017118
0.0059968615,0.13290000000000007,1.0,19.128973054765353,0.0,0.0,0.0059968615,10028.198721885681,11372,33.225,0.2812198,2389965,0.0036079113
0.0054968437,0.12741463414634144,0.975609756097561,18.002828691750423,0.024390243902439025,0.0,0.0054968437,10072.913016557693,11413,31.853658536585368,0.2908587,2399966,0.0042729937
0.004578727,0.13790070921985811,0.851063829787234,15.901974598430316,0.14893617021276595,0.0,0.004578727,10119.527027845383,11460,27.425531914893618,0.29106012,2409975,0.0037072136
0.0052471333,0.12838095238095237,0.9523809523809523,18.470709021446456,0.047619047619047616,0.0,0.0052471333,10162.679013729095,11502,32.095238095238095,0.30852222,2419977,0.0035945014
0.006676834,0.129,1.0,18.23672454615384,0.0,0.0,0.006676834,10199.595559358597,11542,32.25,0.30519232,2429977,0.004271533
0.006097013,0.12466666666666668,0.9523809523809523,18.029271299328123,0.047619047619047616,0.0,0.006097013,10245.235454559326,11584,31.166666666666668,0.2877645,2439979,0.0043792864
0.0060678986,0.12474418604651165,0.9302325581395349,17.677963945300352,0.06976744186046512,0.0,0.0060678986,10288.118358373642,11627,31.186046511627907,0.2866418,2449982,0.0045687105
0.0046055657,0.11449802371541506,0.8695652173913043,15.96004138980319,0.13043478260869565,0.0,0.0046055657,10324.452043771744,11673,28.152173913043477,0.3008105,2459998,0.0035720237
0.0069294753,0.13434146341463415,0.975609756097561,19.07097149611043,0.024390243902439025,0.0,0.0069294753,10361.963143825531,11714,33.58536585365854,0.29642215,2469999,0.004711969
0.005192735,0.12548837209302327,0.9069767441860465,17.871641144510033,0.09302325581395349,0.0,0.005192735,10404.25864481926,11757,31.162790697674417,0.3041333,2479777,0.004022989
0.006472937,0.11262222222222223,0.8888888888888888,16.01460494175139,0.1111111111111111,0.0,0.006472937,10453.200731754303,11802,28.155555555555555,0.27550736,2489782,0.0044588717
0.0054087415,0.11913281753707286,0.9090909090909091,16.799277378238976,0.09090909090909091,0.0,0.0054087415,10492.89394235611,11846,29.431818181818183,0.27139392,2499926,0.0033273238
0.0057635466,0.12437681159420293,0.8695652173913043,16.674565655989856,0.13043478260869565,0.0,0.0057635466,10530.048251867294,11892,29.304347826086957,0.24227908,2509934,0.004904257
0.005894888,0.11767441860465122,0.9302325581395349,16.966744208994353,0.06976744186046512,0.0,0.005894888,10572.854007482529,11935,29.41860465116279,0.25140378,2519937,0.0036512879
0.0055078827,0.1262,1.0,18.00037034851457,0.0,0.0,0.0055078827,10613.542612075806,11975,31.55,0.25651547,2529937,0.003654364
0.0069875624,0.10942222222222225,0.8888888888888888,15.731085571408853,0.1111111111111111,0.0,0.0069875624,10652.045447587967,12020,27.355555555555554,0.2474718,2539944,0.0049015414
0.005688966,0.11653333333333335,0.8888888888888888,16.53507969873832,0.1111111111111111,0.0,0.005688966,10698.765204668045,12065,29.133333333333333,0.2660981,2549949,0.0043387343
0.004805303,0.14514285714285718,0.9523809523809523,17.449343895410102,0.047619047619047616,0.0,0.004805303,10739.760534524918,12107,30.357142857142858,0.26145458,2559951,0.0030863765
0.006878143,0.13346341463414635,0.975609756097561,18.680545860395398,0.024390243902439025,0.0,0.006878143,10779.494356393814,12148,33.36585365853659,0.25614813,2569952,0.0039293743
0.0061076055,0.12504761904761905,0.9523809523809523,18.127013197062215,0.047619047619047616,0.0,0.0061076055,10821.336686611176,12190,31.261904761904763,0.24961892,2579954,0.0040710615
0.0063461107,0.12458536585365858,0.975609756097561,17.74051577402162,0.024390243902439025,0.0,0.0063461107,10856.768359184265,12231,31.146341463414632,0.21541677,2589955,0.0053164046
0.0061750854,0.12172727272727274,0.9090909090909091,17.43874928570212,0.09090909090909091,0.0,0.0061750854,10901.194900035858,12275,30.431818181818183,0.2117921,2599959,0.0043789865
0.0051330645,0.12478048780487809,0.975609756097561,17.985795175364903,0.024390243902439025,0.0,0.0051330645,10948.612407684326,12316,31.195121951219512,0.20733042,2609960,0.0047392813
0.0066981832,0.12218181818181822,0.9090909090909091,17.464034267290256,0.09090909090909091,0.0,0.0066981832,10991.784968852997,12360,30.545454545454547,0.18267259,2619964,0.005615102
0.0060445983,0.12333333333333339,0.9523809523809523,17.686228047148887,0.047619047619047616,0.0,0.0060445983,11029.570977687836,12402,30.833333333333332,0.20121768,2629966,0.003915278
0.006478035,0.13285714285714287,0.9523809523809523,18.750862463443557,0.047619047619047616,0.0,0.006478035,11071.1710460186,12444,33.214285714285715,0.19072531,2639968,0.0046528094
0.0064659514,0.1340487804878049,0.975609756097561,19.24252650269396,0.024390243902439025,0.0,0.0064659514,11108.808607339859,12485,33.51219512195122,0.1735311,2649969,0.004861876
0.006004288,0.12507317073170732,0.975609756097561,17.847190221366365,0.024390243902439025,0.0,0.006004288,11149.503152370453,12526,31.26829268292683,0.19601393,2659970,0.0046686786
0.0070585962,0.13008596491228072,0.975,18.125084557968425,0.025,0.0,0.0070585962,11193.589557170868,12566,31.675,0.19029072,2669777,0.0046360674
0.006175114,0.1308,1.0,18.87497256682312,0.0,0.0,0.006175114,11237.930770874023,12606,32.7,0.19978945,2679777,0.0039561056
0.0062529705,0.12314285714285715,0.9523809523809523,17.5707185362008,0.047619047619047616,0.0,0.0062529705,11280.695744991302,12648,30.785714285714285,0.20656392,2689779,0.00441241
0.006293451,0.1247804878048781,0.975609756097561,17.894331334915186,0.024390243902439025,0.0,0.006293451,11318.995377779007,12689,31.195121951219512,0.18061993,2699780,0.005272411
0.0058965245,0.13230000000000003,1.0,18.67598673797024,0.0,0.0,0.0058965245,11358.643201828003,12729,33.075,0.19531237,2709780,0.0037626156
0.0055516246,0.12218181818181821,0.9090909090909091,17.427097159580978,0.09090909090909091,0.0,0.0055516246,11401.283352136612,12773,30.545454545454547,0.17765088,2719784,0.00391272
0.0063134804,0.12400000000000001,0.975609756097561,17.71346946885076,0.024390243902439025,0.0,0.0063134804,11444.395510673523,12814,31.0,0.1796706,2729785,0.0042566014
0.006401153,0.1276190476190476,0.9523809523809523,18.022625799221288,0.047619047619047616,0.0,0.006401153,11484.539505958557,12856,31.904761904761905,0.18398848,2739787,0.0052792444
0.0064455443,0.12458536585365858,0.975609756097561,17.838798900250435,0.024390243902439025,0.0,0.0064455443,11532.647932052612,12897,31.146341463414632,0.20085907,2749788,0.004101868
0.006607779,0.12556097560975613,0.975609756097561,18.360970647617833,0.024390243902439025,0.0,0.006607779,11572.732112646103,12938,31.390243902439025,0.20232429,2759789,0.0046075075
0.0052695344,0.1321,1.0,19.13884739714215,0.0,0.0,0.0052695344,11614.40378522873,12978,33.025,0.19237515,2769789,0.0040735276
0.0065735,0.12751219512195125,0.975609756097561,18.06617804569718,0.024390243902439025,0.0,0.0065735,11654.417283296585,13019,31.878048780487806,0.20289792,2779790,0.004293254
0.008335039,0.12752380952380954,0.9523809523809523,18.464977511739953,0.047619047619047616,0.0,0.008335039,11697.75371003151,13061,31.88095238095238,0.1730723,2789794,0.005665026
0.0060930755,0.1202727272727273,0.9090909090909091,17.102329858446968,0.09090909090909091,0.0,0.0060930755,11744.583998441696,13105,30.068181818181817,0.15568557,2799798,0.0045276727
0.007152138,0.12819512195121954,0.975609756097561,18.274553479565032,0.024390243902439025,0.0,0.007152138,11786.995947599411,13146,32.048780487804876,0.1646064,2809799,0.0049952604
0.0057551065,0.12923809523809524,0.9523809523809523,18.367751928747744,0.047619047619047616,0.0,0.0057551065,11825.561811208725,13188,32.30952380952381,0.16548142,2819803,0.0035086242
0.00592789,0.1242857142857143,0.9523809523809523,17.47296270624011,0.047619047619047616,0.0,0.00592789,11866.086596488953,13230,31.071428571428573,0.15296379,2829805,0.0042509194
0.00627672,0.11892682926829269,0.975609756097561,17.047775075305236,0.024390243902439025,0.0,0.00627672,11906.804752111435,13271,29.73170731707317,0.154579,2839806,0.0048820786
0.0052072327,0.12600000000000003,0.9523809523809523,17.876939641783544,0.047619047619047616,0.0,0.0052072327,11952.026391983032,13313,31.5,0.15881582,2849808,0.0058053886
0.006767015,0.12936585365853662,0.975609756097561,18.45533908889663,0.024390243902439025,0.0,0.006767015,11999.377669095993,13354,32.34146341463415,0.13214931,2859809,0.0047432864
0.006979077,0.13190000000000004,1.0,18.820778767711225,0.0,0.0,0.006979077,12041.295399904251,13394,32.975,0.15744007,2869809,0.0052201995
0.0058927513,0.14148837209302328,0.9302325581395349,16.80448081887185,0.06976744186046512,0.0,0.0058927513,12083.219036102295,13437,29.58139534883721,0.16627488,2879812,0.0042863875
0.0058676116,0.1263809523809524,0.9523809523809523,18.007144367443864,0.047619047619047616,0.0,0.0058676116,12120.260065555573,13479,31.595238095238095,0.16170563,2889814,0.0051462883
0.008196496,0.14713852376137515,0.9302325581395349,17.57794158462315,0.06976744186046512,0.0,0.008196496,12161.508825540543,13522,30.53488372093023,0.1586862,2899839,0.0048651854
0.005870347,0.1296190476190476,0.9523809523809523,18.799426867295672,0.047619047619047616,0.0,0.005870347,12210.695899248123,13564,32.404761904761905,0.15570584,2909841,0.0045779813
0.006507056,0.12058059342421815,0.9302325581395349,17.032453612048567,0.06976744186046512,0.0,0.006507056,12253.177787780762,13607,29.790697674418606,0.15652668,2919872,0.004806197
0.0067452295,0.11367379679144389,0.9090909090909091,15.966583767709686,0.09090909090909091,0.0,0.0067452295,12295.010341644287,13651,27.795454545454547,0.17412344,2929892,0.003947677
0.0066056,0.11851162790697677,0.9302325581395349,16.895229574122208,0.06976744186046512,0.0,0.0066056,12340.405032157898,13694,29.627906976744185,0.1791611,2939895,0.0047214483
0.0060731648,0.11409090909090912,0.9090909090909091,15.99182303805934,0.09090909090909091,0.0,0.0060731648,12381.345269441605,13738,28.522727272727273,0.15694237,2949899,0.00550781
0.006190512,0.12643902439024393,0.975609756097561,18.038112848957386,0.024390243902439025,0.0,0.006190512,12417.08100271225,13779,31.609756097560975,0.14749645,2959900,0.004230825
0.0076150117,0.10072000000000003,0.8,14.512242477260576,0.2,0.0,0.0076150117,12460.04885172844,13829,25.18,0.116325356,2969924,0.007309939
0.006782031,0.12292682926829271,0.975609756097561,17.559274281483617,0.024390243902439025,0.0,0.006782031,12502.053463935852,13870,30.73170731707317,0.12131495,2979925,0.0047291606
0.0059445375,0.12439024390243904,0.975609756097561,17.31161275738028,0.024390243902439025,0.0,0.0059445375,12549.838804483414,13911,31.097560975609756,0.13628373,2989926,0.00388064
0.008118413,0.11686274509803922,0.8888888888888888,16.457263420720064,0.1111111111111111,0.0,0.008118413,12591.465556144714,13956,28.91111111111111,0.12521814,2999947,0.004698806
0.0058302497,0.1604651162790697,0.9302325581395349,16.142151119045476,0.06976744186046512,0.0,0.0058302497,12629.978600740433,13999,28.53488372093023,0.13533854,3009950,0.0043379753
0.005876975,0.126546365914787,0.9285714285714286,17.672150867962532,0.07142857142857142,0.0,0.005876975,12676.032400131226,14041,30.976190476190474,0.13852195,3019797,0.004039295
0.0069942106,0.12657142857142856,0.9523809523809523,18.214451864738685,0.047619047619047616,0.0,0.0069942106,12720.905833482742,14083,31.642857142857142,0.14343807,3029799,0.0046989266
0.0056627486,0.12234146341463419,0.975609756097561,17.67884541583044,0.024390243902439025,0.0,0.0056627486,12760.206598997116,14124,30.585365853658537,0.12459564,3039800,0.0054268893
0.006306163,0.11311627906976746,0.9302325581395349,15.852779332265293,0.06976744186046512,0.0,0.006306163,12804.879332780838,14167,28.27906976744186,0.121649936,3049803,0.0047203708
0.0074423095,0.1278048780487805,0.975609756097561,18.35492756680496,0.024390243902439025,0.0,0.0074423095,12849.429961919785,14208,31.951219512195124,0.12896496,3059804,0.004472276
0.006131565,0.1202926829268293,0.975609756097561,17.147548806991782,0.024390243902439025,0.0,0.006131565,12890.145521640778,14249,30.073170731707318,0.15550174,3069805,0.003879387
0.006397052,0.11488372093023257,0.9302325581395349,16.39524054289763,0.06976744186046512,0.0,0.006397052,12931.416898012161,14292,28.72093023255814,0.15242212,3079808,0.0046429452
0.007372511,0.12095238095238099,0.9523809523809523,17.199177596261553,0.047619047619047616,0.0,0.007372511,12969.987040758133,14334,30.238095238095237,0.14002934,3089810,0.0047343117
0.0077710245,0.12829268292682927,0.975609756097561,17.462698325183148,0.024390243902439025,0.0,0.0077710245,13017.003530979156,14375,30.926829268292682,0.1356957,3099825,0.005069763
0.00773114,0.12410000000000006,1.0,17.505961461406528,0.0,0.0,0.00773114,13063.921417474747,14415,31.025,0.1510696,3109825,0.005829502
0.00746436,0.12126829268292687,0.975609756097561,17.501669411325064,0.024390243902439025,0.0,0.00746436,13105.835995197296,14456,30.317073170731707,0.12605757,3119826,0.0057069547
0.006624272,0.12650000000000003,1.0,17.985420494740623,0.0,0.0,0.006624272,13145.96648812294,14496,31.625,0.12833105,3129826,0.0036093506
0.005931786,0.12730000000000002,1.0,18.494391081643737,0.0,0.0,0.005931786,13185.18206191063,14536,31.825,0.15756214,3139826,0.003859734
0.006686998,0.1200975609756098,0.975609756097561,16.994877319042107,0.024390243902439025,0.0,0.006686998,13227.784634590149,14577,30.024390243902438,0.14725432,3149827,0.004965028
0.0072150957,0.1308527131782946,0.9302325581395349,16.428730450997662,0.06976744186046512,0.0,0.0072150957,13273.56151843071,14620,28.88372093023256,0.13682503,3159834,0.00456386
0.008127026,0.1245714285714286,0.9523809523809523,17.687790703001205,0.047619047619047616,0.0,0.008127026,13316.057561635971,14662,31.142857142857142,0.13260591,3169836,0.0061785225
0.007064917,0.13265116279069766,0.9302325581395349,18.762722676109796,0.06976744186046512,0.0,0.007064917,13357.555490970612,14705,33.16279069767442,0.11273616,3179839,0.005685068
0.007213252,0.12090909090909095,0.9090909090909091,17.401298662228033,0.09090909090909091,0.0,0.007213252,13400.519741296768,14749,30.227272727272727,0.11717903,3189843,0.004776379
0.006657053,0.12763636363636366,0.9090909090909091,18.322325959336418,0.09090909090909091,0.0,0.006657053,13441.036974906921,14793,31.90909090909091,0.102692604,3199847,0.004474734
0.0063663344,0.1575609756097561,0.975609756097561,18.993243640520365,0.024390243902439025,0.0,0.0063663344,13478.6002972126,14834,33.31707317073171,0.11083308,3209848,0.004145069
0.0060656923,0.13700000000000007,1.0,19.608531174202408,0.0,0.0,0.0060656923,13522.133802890778,14874,34.25,0.11770651,3219848,0.00405774
0.0070932237,0.13240000000000002,1.0,18.54049351623601,0.0,0.0,0.0070932237,13566.973881483078,14914,33.1,0.116279796,3229848,0.005787306
