entloss,meankl,optimgain,TimestepsSoFar,Fce,AttC,AttNC,surrgain,TimeElapsed,EpisodesSoFar,TtR,entropy,MtR
0.0,0.007041116,0.0043574357,1809928,0.13498019745167228,0.13333333333333333,0.8666666666666667,0.0043574357,14752.038652181625,8562,31.933333333333334,0.29619837,18.58901134024812
0.0,0.0052864784,0.0034338718,1819824,0.1280124395788117,0.13333333333333333,0.8666666666666667,0.0034338718,14835.104063510895,8607,30.08888888888889,0.2806809,17.339928226045217
0.0,0.0056289514,0.003918271,1829828,0.13323809523809527,0.047619047619047616,0.9523809523809523,0.003918271,14919.500656604767,8649,33.30952380952381,0.30610755,19.032843040467796
0.0,0.005531433,0.003440879,1839916,0.1369197860962567,0.09090909090909091,0.9090909090909091,0.003440879,15002.807713985443,8693,33.56818181818182,0.30877212,19.52399439664632
0.0,0.0059943106,0.0037737999,1849917,0.13317073170731708,0.024390243902439025,0.975609756097561,0.0037737999,15084.98670077324,8734,33.292682926829265,0.29907098,18.696640958230006
0.0,0.008175712,0.004081691,1859919,0.14047619047619048,0.047619047619047616,0.9523809523809523,0.004081691,15159.928041219711,8776,35.11904761904762,0.2860423,20.13471172068576
0.0,0.008096814,0.0030146972,1869922,0.13441860465116282,0.06976744186046512,0.9302325581395349,0.0030146972,15231.621208906174,8819,33.604651162790695,0.2986652,18.99540593545718
0.0,0.007937851,0.0047555617,1879925,0.130139534883721,0.06976744186046512,0.9302325581395349,0.0047555617,15311.437064170837,8862,32.53488372093023,0.255621,18.517991229446757
0.0,0.0073556593,0.0031232177,1889927,0.13666666666666666,0.047619047619047616,0.9523809523809523,0.0031232177,15390.777387619019,8904,34.166666666666664,0.22516702,19.581934028972427
0.0,0.0060693743,0.0029673958,1899928,0.14556097560975614,0.024390243902439025,0.975609756097561,0.0029673958,15473.871825933456,8945,36.390243902439025,0.23431553,20.833916298060114
0.0,0.0061740503,0.0028706612,1909928,0.14070000000000005,0.0,1.0,0.0028706612,15552.481037855148,8985,35.175,0.26786917,20.211985202693924
0.0,0.006973812,0.0055242903,1919969,0.12401236858379713,0.1836734693877551,0.8163265306122449,0.0055242903,15629.11429142952,9034,30.73469387755102,0.24812306,17.84339244268924
0.0,0.008157687,0.004006781,1929970,0.13863414634146343,0.024390243902439025,0.975609756097561,0.004006781,15711.948514461517,9075,34.65853658536585,0.25758958,19.655864922392848
0.0,0.008004448,0.0039961413,1939755,0.1337914438502674,0.11363636363636363,0.8863636363636364,0.0039961413,15794.074527263641,9119,33.13636363636363,0.21340358,18.837455730926546
0.0,0.012004823,0.0020603293,1949776,0.1384186046511628,0.06976744186046512,0.9302325581395349,0.0020603293,15872.474384307861,9162,34.604651162790695,0.20176734,19.845295704003583
0.0,0.004391532,0.002566405,1959791,0.14084552845528459,0.024390243902439025,0.975609756097561,0.002566405,15957.800439596176,9203,34.829268292682926,0.19620328,19.73616373767849
0.0,0.0061753127,0.0037818404,1969792,0.14126829268292687,0.024390243902439025,0.975609756097561,0.0037818404,16046.686503648758,9244,35.31707317073171,0.22155796,20.175469951793772
0.0,0.007345401,0.0049548936,1979798,0.13036363636363635,0.09090909090909091,0.9090909090909091,0.0049548936,16125.44097661972,9288,32.59090909090909,0.20968032,18.50873346754096
0.0,0.007203848,0.0044395234,1989801,0.1345116279069768,0.06976744186046512,0.9302325581395349,0.0044395234,16202.924211502075,9331,33.627906976744185,0.19754781,18.690365049200736
0.0,0.0053998358,0.00326492,1999801,0.14610000000000004,0.0,1.0,0.00326492,16277.692561864853,9371,36.525,0.17381343,21.06688139530626
0.0,0.0057692556,0.0032923438,2009801,0.1383,0.0,1.0,0.0032923438,16357.131477832794,9411,34.575,0.19310808,19.68385392049936
0.0,0.0053503485,0.0046009254,2019804,0.13190697674418603,0.06976744186046512,0.9302325581395349,0.0046009254,16440.18616914749,9454,32.97674418604651,0.21850574,18.841696542222703
0.0,0.005316082,0.0024334427,2029807,0.13097674418604655,0.06976744186046512,0.9302325581395349,0.0024334427,16512.859310150146,9497,32.74418604651163,0.2058563,18.533637902702683
0.0,0.0057430854,0.00392937,2039807,0.14320000000000005,0.0,1.0,0.00392937,16598.46528863907,9537,35.8,0.21283759,20.354964990505714
0.0,0.0076918257,0.0047191186,2049811,0.1309090909090909,0.09090909090909091,0.9090909090909091,0.0047191186,16674.433428525925,9581,32.72727272727273,0.16944699,18.901224640271707
0.0,0.0057358528,0.0028778664,2059813,0.13571428571428573,0.047619047619047616,0.9523809523809523,0.0028778664,16754.46032691002,9623,33.92857142857143,0.17078342,19.6996427797756
0.0,0.005358785,0.0035523025,2069815,0.1404761904761905,0.047619047619047616,0.9523809523809523,0.0035523025,16837.520472049713,9665,35.11904761904762,0.13823004,20.500889082774762
0.0,0.006227701,0.0035907668,2079815,0.14190000000000003,0.0,1.0,0.0035907668,16925.67721438408,9705,35.475,0.14154811,20.275561930799572
