EpisodesSoFar,Fce,entropy,AttC,MtR,meankl,TimestepsSoFar,entloss,surrgain,TtR,TimeElapsed,AttNC,optimgain
9305,0.1695,6.5489783,6.675,24.24789794371808,0.010174781,2249901,0.0,-1.6937255e-08,423.75,17417.841652154922,3.325,-1.6937255e-08
9346,0.17034146341463413,6.646524,6.048780487804878,24.531917617669905,0.008933077,2259906,0.0,7.514954e-09,425.8536585365854,17496.171115636826,3.951219512195122,7.514954e-09
9387,0.16422074577444976,6.646524,6.829268292682927,23.349940876545006,0.008933077,2269820,0.0,7.514954e-09,402.6829268292683,17569.714985609055,3.1707317073170733,7.514954e-09
9427,0.1681,6.744143,6.45,24.351450880446837,0.008933204,2279820,0.0,-8.0871585e-09,420.25,17647.545511722565,3.55,-8.0871585e-09
9467,0.1768,6.8417854,6.025,25.50764399431172,0.008933204,2289820,0.0,4.8828124e-09,442.0,17724.333114862442,3.975,4.8828124e-09
9510,0.16218614888498353,6.744143,6.790697674418604,22.004243478120447,0.01017476,2299925,0.0,1.0986328e-08,383.48837209302326,17800.638751268387,3.2093023255813953,1.0986328e-08
9552,0.16102040816326535,6.8417854,7.238095238095238,21.971669569796017,0.008933416,2309937,0.0,7.247925e-09,382.6190476190476,17877.402868509293,2.761904761904762,7.247925e-09
9592,0.16190000000000004,6.9394073,6.575,23.236076998272104,0.008933204,2319937,0.0,1.03759765e-08,404.75,17953.435181856155,3.425,1.03759765e-08
9633,0.16712195121951223,7.036962,6.463414634146342,23.842087479473918,0.008933204,2329962,0.0,3.967285e-09,413.4146341463415,18030.524626255035,3.5365853658536586,3.967285e-09
9676,0.17008547506088037,7.134457,6.976744186046512,23.016127890893117,0.00893351,2339884,0.0,-2.89917e-09,403.48837209302326,18105.554130077362,3.0232558139534884,-2.89917e-09
9719,0.14952042276360725,7.036962,7.511627906976744,20.570821127649335,0.010174781,2349983,0.0,1.8920899e-08,360.0,18180.868612766266,2.488372093023256,1.8920899e-08
9760,0.15860627177700348,7.036962,7.121951219512195,22.289634887656124,0.010174781,2359990,0.0,1.8920899e-08,388.0487804878049,18256.757279872894,2.8780487804878048,1.8920899e-08
9801,0.16078048780487805,7.134457,7.048780487804878,23.116167626198866,0.008933204,2369997,0.0,-3.8146974e-09,401.9512195121951,18333.464938402176,2.951219512195122,-3.8146974e-09
9841,0.168,7.2320776,6.675,23.932615010473917,0.008933102,2379997,0.0,-1.8310546e-09,420.0,18409.796227693558,3.325,-1.8310546e-09
9881,0.1604,7.2320776,6.325,23.63080176672226,0.008933102,2389997,0.0,-1.8310546e-09,401.0,18481.62539124489,3.675,-1.8310546e-09
9921,0.16428695652173916,7.2320776,6.7,23.23326321554888,0.008933102,2399770,0.0,-1.8310546e-09,408.25,18554.78161048889,3.3,-1.8310546e-09
9964,0.15850149287215404,7.2320776,6.72093023255814,22.27440718923473,0.008933102,2409975,0.0,-1.8310546e-09,383.48837209302326,18626.5010201931,3.2790697674418605,-1.8310546e-09
10004,0.16604285714285716,7.329633,6.475,23.402489514617447,0.008933204,2419760,0.0,5.0354005e-09,410.5,18703.237439870834,3.525,5.0354005e-09
10047,0.16199235724424063,7.280895,6.930232558139535,22.41287653519906,0.0024602725,2429861,0.0,1.1444092e-08,384.4186046511628,18778.302445411682,3.0697674418604652,1.1444092e-08
10088,0.15694691535150648,7.280895,7.024390243902439,22.083241804431037,0.0024602725,2439878,0.0,1.1444092e-08,389.0243902439024,18851.79127764702,2.975609756097561,1.1444092e-08
10128,0.1679,7.329633,6.35,24.075028079724788,0.0023053025,2449878,0.0,-9.155273e-10,419.75,18930.212144851685,3.65,-9.155273e-10
10170,0.16313154128965504,7.2320776,6.9523809523809526,23.039267053313715,0.010174781,2459901,0.0,2.1362305e-09,395.4761904761905,19007.571308135986,3.0476190476190474,2.1362305e-09
10210,0.17860000000000004,7.329633,5.9,25.80250733538236,0.008933204,2469901,0.0,2.746582e-09,446.5,19085.588298797607,4.1,2.746582e-09
10251,0.16935239697224558,7.329633,7.097560975609756,24.280285332476534,0.008933204,2479930,0.0,2.746582e-09,417.8048780487805,19159.125440359116,2.902439024390244,2.746582e-09
10292,0.1888455284552846,7.2320776,6.195121951219512,24.968738966714938,0.010174781,2489933,0.0,7.3242186e-09,431.9512195121951,19233.294919490814,3.8048780487804876,7.3242186e-09
10333,0.1705761603647782,7.329633,6.463414634146342,23.777057387742516,0.008933102,2499771,0.0,-1.0986328e-08,413.9024390243902,19309.70994925499,3.5365853658536586,-1.0986328e-08
10373,0.163,7.427255,6.6,23.728518267374877,0.008933416,2509771,0.0,-1.4038086e-08,407.5,19384.832312583923,3.4,-1.4038086e-08
10415,0.17520448179271708,7.427255,6.690476190476191,24.78576497469269,0.008933416,2519837,0.0,-1.4038086e-08,424.04761904761904,19459.07654953003,3.3095238095238093,-1.4038086e-08
10460,0.1914042129793279,7.427255,6.355555555555555,23.911157765132366,0.008933416,2529928,0.0,-1.4038086e-08,405.1111111111111,19530.468002557755,3.6444444444444444,-1.4038086e-08
10501,0.16619136960600378,7.4271145,6.634146341463414,23.443688378655406,0.0,2539941,0.0,2.4414062e-09,406.5853658536585,19615.999143838882,3.3658536585365852,2.4414062e-09
10541,0.16270000000000004,7.5249,6.65,23.892372060270922,0.008933416,2549941,0.0,-8.8500975e-09,406.75,19694.738700151443,3.35,-8.8500975e-09
10582,0.16289430894308943,7.5249,6.609756097560975,23.247278021008558,0.008933416,2559956,0.0,-8.8500975e-09,403.4146341463415,19767.802715301514,3.3902439024390243,-8.8500975e-09
10622,0.1626,7.6225243,6.675,23.299935370177984,0.008933196,2569956,0.0,-1.1291504e-08,406.5,19845.07035255432,3.325,-1.1291504e-08
10663,0.163046904315197,7.6225243,6.853658536585366,23.271445426501355,0.008933196,2579969,0.0,-1.1291504e-08,403.1707317073171,19916.745761871338,3.1463414634146343,-1.1291504e-08
10704,0.18955689888123722,7.720083,5.585365853658536,26.877056995307324,0.008933204,2589897,0.0,-9.307861e-09,466.0975609756098,19991.922853708267,4.414634146341464,-9.307861e-09
10747,0.1626329550847823,7.720083,6.883720930232558,21.774928078293318,0.008933204,2599793,0.0,-9.307861e-09,376.04651162790697,20063.876767873764,3.116279069767442,-9.307861e-09
10788,0.17803695491500365,7.768889,6.414634146341464,25.28422657242889,0.0023052692,2609826,0.0,-6.1035155e-10,437.0731707317073,20139.98389339447,3.5853658536585367,-6.1035155e-10
10830,0.16326881720430103,7.768889,6.761904761904762,23.189295902096124,0.0023052692,2619950,0.0,-6.1035155e-10,401.1904761904762,20215.047550678253,3.238095238095238,-6.1035155e-10
10870,0.16770000000000002,7.8663726,7.025,23.948236151647844,0.008933204,2629950,0.0,-1.0986328e-08,419.25,20291.522819280624,2.975,-1.0986328e-08
10910,0.17969999999999997,7.8663726,6.25,26.170490735592313,0.008933204,2639950,0.0,-1.0986328e-08,449.25,20366.93013572693,3.75,-1.0986328e-08
10953,0.15780086580086575,7.8663726,7.186046511627907,22.006275716779143,0.008933204,2649991,0.0,-1.0986328e-08,381.86046511627904,20439.141785383224,2.813953488372093,-1.0986328e-08
10995,0.17013006496550803,7.9639964,6.642857142857143,23.258706783467968,0.008933416,2659854,0.0,-1.373291e-09,400.4761904761905,20517.14154791832,3.357142857142857,-1.373291e-09
11038,0.15499318570852275,7.9639964,7.093023255813954,22.265199236500656,0.008933416,2669967,0.0,-1.373291e-09,381.6279069767442,20590.890373945236,2.9069767441860463,-1.373291e-09
11078,0.1661,8.061562,6.85,23.836203471044,0.008933204,2679967,0.0,-7.476807e-09,415.25,20664.76696753502,3.15,-7.476807e-09
11119,0.1645728580362726,8.061562,6.536585365853658,23.124857133829245,0.008933204,2689795,0.0,-7.476807e-09,402.1951219512195,20737.742151737213,3.4634146341463414,-7.476807e-09
11160,0.1708889995022399,8.061562,6.7317073170731705,24.220918987058667,0.008933204,2699844,0.0,-7.476807e-09,421.219512195122,20808.490287542343,3.268292682926829,-7.476807e-09
11200,0.16149999999999995,8.061562,6.8,22.780879367003756,0.008933204,2709844,0.0,-7.476807e-09,403.75,20878.065840005875,3.2,-7.476807e-09
11241,0.16360708319411962,8.061562,6.829268292682927,23.37683341674981,0.008933204,2719917,0.0,-7.476807e-09,404.8780487804878,20950.576984643936,3.1707317073170733,-7.476807e-09
11282,0.1638048780487805,8.061562,6.853658536585366,22.799279555845875,0.008933204,2729932,0.0,-7.476807e-09,398.0487804878049,21021.047576904297,3.1463414634146343,-7.476807e-09
11323,0.16755929352396973,8.061562,6.390243902439025,23.658079968126657,0.008933204,2739961,0.0,-7.476807e-09,411.4634146341463,21094.396849393845,3.6097560975609757,-7.476807e-09
11364,0.1679024390243902,8.061562,6.902439024390244,23.553345072195274,0.008933204,2749986,0.0,-7.476807e-09,415.3658536585366,21164.336181163788,3.097560975609756,-7.476807e-09
11406,0.16135403726708072,8.061562,6.904761904761905,22.534775579856927,0.008933204,2759777,0.0,-7.476807e-09,389.2857142857143,21238.518886566162,3.0952380952380953,-7.476807e-09
11447,0.1628588322246859,8.061562,7.048780487804878,22.944360943969375,0.008933204,2769810,0.0,-7.476807e-09,400.7317073170732,21309.817451000214,2.951219512195122,-7.476807e-09
11490,0.16202928509905254,8.061562,7.093023255813954,22.368649195630486,0.008933204,2779855,0.0,-7.476807e-09,390.69767441860466,21380.511572360992,2.9069767441860463,-7.476807e-09
11531,0.16400000000000003,8.061562,6.902439024390244,23.472880717876876,0.008933204,2789864,0.0,-7.476807e-09,410.0,21453.1670627594,3.097560975609756,-7.476807e-09
11573,0.16014735949997352,8.061562,6.809523809523809,22.665312818305075,0.008933204,2799924,0.0,-7.476807e-09,391.42857142857144,21523.671847343445,3.1904761904761907,-7.476807e-09
11613,0.16729999999999998,8.061562,6.55,23.741749175725396,0.008933204,2809924,0.0,-7.476807e-09,418.25,21594.901258707047,3.45,-7.476807e-09
11654,0.16080403700588733,8.061562,6.682926829268292,23.10791876045623,0.008933204,2819953,0.0,-7.476807e-09,398.2926829268293,21663.813977241516,3.317073170731707,-7.476807e-09
11694,0.1812,8.061562,6.4,25.998906602818863,0.008933204,2829953,0.0,-7.476807e-09,453.0,21735.049481868744,3.6,-7.476807e-09
11735,0.17138772077375944,8.061562,6.341463414634147,24.09798251712521,0.008933204,2839982,0.0,-7.476807e-09,417.3170731707317,21804.780827522278,3.658536585365854,-7.476807e-09
11776,0.17770356472795493,8.061562,6.560975609756097,24.81144713687388,0.008933204,2849770,0.0,-7.476807e-09,424.390243902439,21875.225699663162,3.4390243902439024,-7.476807e-09
11817,0.15977538287010778,8.061562,6.7560975609756095,22.513007083535484,0.008933204,2859813,0.0,-7.476807e-09,391.219512195122,21945.34904026985,3.2439024390243905,-7.476807e-09
11857,0.1655,8.061562,6.575,23.799621262734842,0.008933204,2869813,0.0,-7.476807e-09,413.75,22016.339207410812,3.425,-7.476807e-09
11898,0.17697064902852425,8.061562,5.878048780487805,25.571054140572997,0.008933204,2879872,0.0,-7.476807e-09,439.2682926829268,22087.24455022812,4.121951219512195,-7.476807e-09
11942,0.1593725167541529,8.061562,7.068181818181818,22.332002581421406,0.008933204,2889968,0.0,-7.476807e-09,382.72727272727275,22157.212934970856,2.9318181818181817,-7.476807e-09
11982,0.16411818181818177,8.061562,6.975,23.433409867435927,0.008933204,2899773,0.0,-7.476807e-09,406.75,22228.212359905243,3.025,-7.476807e-09
12022,0.16759999999999994,8.061562,6.65,24.08181522655662,0.008933204,2909773,0.0,-7.476807e-09,419.0,22298.43124651909,3.35,-7.476807e-09
