entropy,surrgain,entloss,EpisodesSoFar,TimeElapsed,AttC,Fce,TimestepsSoFar,AttNC,TtR,optimgain,meankl,MtR
-0.07465087,0.002407479,0.0,10978,8511.767727136612,0.0,0.14700000000000008,2319894,1.0,36.75,0.002407479,0.009372046,20.847513398058815
-0.056560505,0.0022292659,0.0,11020,8547.25477218628,0.047619047619047616,0.1441397649969079,2329972,0.9523809523809523,35.5,0.0022292659,0.007561171,20.01163328757964
-0.07906722,0.0025167428,0.0,11061,8582.352947473526,0.04878048780487805,0.1445015182681947,2339972,0.9512195121951219,36.1219512195122,0.0025167428,0.008963224,20.35111695448377
-0.07531325,0.0021740752,0.0,11105,8621.344470262527,0.20454545454545456,0.15186304764978048,2349979,0.7954545454545454,34.63636363636363,0.0021740752,0.006040877,19.903032592126547
-0.07451248,0.0030712748,0.0,11147,8655.215903282166,0.07142857142857142,0.14679010375099763,2359910,0.9285714285714286,36.404761904761905,0.0030712748,0.0064692656,20.55830447331984
-0.12436985,0.0037077763,0.0,11189,8691.0472676754,0.07142857142857142,0.1474043685137312,2369939,0.9285714285714286,36.19047619047619,0.0037077763,0.00860414,20.385117590306294
-0.1817097,0.0036845321,0.0,11231,8725.535113811493,0.09523809523809523,0.14737906782460022,2379787,0.9047619047619048,35.714285714285715,0.0036845321,0.008882343,20.03931475897172
-0.2569439,0.0013277465,0.0,11271,8762.031899690628,0.0,0.15089999999999998,2389787,1.0,37.725,0.0013277465,0.00997479,21.187246490682092
-0.28324372,0.0041572014,0.0,11315,8799.948733568192,0.20454545454545456,0.15105412361152692,2399804,0.7954545454545454,34.52272727272727,0.0041572014,0.00927638,19.73928339859316
-0.2940206,0.0031830964,0.0,11355,8836.097359895706,0.025,0.15276091370558373,2409751,0.975,37.975,0.0031830964,0.008420343,21.33028892544528
-0.29013568,0.0019368896,0.0,11396,8869.869653224945,0.024390243902439025,0.1380487804878049,2419752,0.975609756097561,34.51219512195122,0.0019368896,0.005204031,19.40844730267297
-0.30758634,0.0035608874,0.0,11437,8904.009126901627,0.024390243902439025,0.1406178861788618,2429827,0.975609756097561,34.926829268292686,0.0035608874,0.0085288845,19.655580421075168
-0.29598972,0.0022998585,0.0,11477,8939.742330551147,0.0,0.14609999999999998,2439827,1.0,36.525,0.0022998585,0.0085371295,20.14524701198105
-0.27970922,0.0035668144,0.0,11518,8977.657249450684,0.024390243902439025,0.14696713889294583,2449994,0.975609756097561,36.390243902439025,0.0035668144,0.007775577,20.363303658706574
-0.25588837,0.005855652,0.0,11558,9018.432121515274,0.025,0.1510777777777778,2459933,0.975,37.6,0.005855652,0.0095589375,20.65180725776626
-0.20143172,0.002259399,0.0,11598,9054.144315481186,0.0,0.14909999999999995,2469933,1.0,37.275,0.002259399,0.008032902,21.013272383437073
-0.20188713,0.0023129657,0.0,11638,9088.662699460983,0.0,0.15030000000000002,2479933,1.0,37.575,0.0023129657,0.00647519,21.078410271424723
-0.20709373,0.0045083985,0.0,11679,9124.17038989067,0.04878048780487805,0.15452700200540687,2489971,0.9512195121951219,37.75609756097561,0.0045083985,0.008013814,21.39193602823512
-0.20993039,0.004478462,0.0,11719,9159.246748685837,0.0,0.1475,2499971,1.0,36.875,0.004478462,0.009088805,20.314738722475518
-0.22112861,0.0032830017,0.0,11761,9201.141303300858,0.07142857142857142,0.1433190360890119,2509928,0.9285714285714286,34.785714285714285,0.0032830017,0.010227888,19.161908576887942
-0.2187499,0.0030539646,0.0,11802,9238.216713190079,0.024390243902439025,0.14858536585365856,2519929,0.975609756097561,37.146341463414636,0.0030539646,0.009581799,20.864431073734085
-0.23687579,0.0023601623,0.0,11842,9272.788950443268,0.0,0.1488,2529929,1.0,37.2,0.0023601623,0.007099678,20.72785353497089
-0.24684153,0.002794876,0.0,11883,9309.127806901932,0.024390243902439025,0.14878048780487807,2539930,0.975609756097561,37.19512195121951,0.002794876,0.009140368,20.77641512377537
-0.24972503,0.0019671784,0.0,11923,9343.23654794693,0.0,0.1488,2549930,1.0,37.2,0.0019671784,0.007867009,20.85234469284216
-0.33725086,0.0030063966,0.0,11964,9380.458724021912,0.04878048780487805,0.14526755619997817,2559972,0.9512195121951219,35.4390243902439,0.0030063966,0.009604013,19.89473560305326
-0.34243804,0.004085321,0.0,12004,9417.33910870552,0.05,0.15165245478036177,2569826,0.95,37.3,0.004085321,0.008549005,20.839822708104485
-0.3495678,0.0034332902,0.0,12044,9454.871624231339,0.0,0.14610000000000004,2579826,1.0,36.525,0.0034332902,0.008200355,20.36538460341151
-0.3248243,0.005038208,0.0,12084,9491.151188850403,0.0,0.13970000000000005,2589826,1.0,34.925,0.005038208,0.006728525,19.365819413243102
-0.33990473,0.0023908387,0.0,12125,9527.455309391022,0.024390243902439025,0.15269710235563896,2599943,0.975609756097561,37.53658536585366,0.0023908387,0.0071115373,20.82136670285606
-0.35529754,0.0025863526,0.0,12165,9565.040023565292,0.0,0.15050000000000002,2609943,1.0,37.625,0.0025863526,0.007315638,21.032202398157363
-0.33676583,0.0016668589,0.0,12205,9605.26179075241,0.05,0.14382684278379665,2619869,0.95,35.7,0.0016668589,0.0061376994,19.81598651065226
-0.3758506,0.0032072663,0.0,12245,9640.790755033493,0.0,0.14010000000000006,2629869,1.0,35.025,0.0032072663,0.009359311,19.667394732514406
