TtR,EpisodesSoFar,Tbt,MtR,meankl,Tmt,entropy,Tmc,entloss,Ptt,MpbtA,MpbtN,AttNC,optimgain,surrgain,TimestepsSoFar,AttC,TimeElapsed
-153.26666666666668,4881,317394.4888888889,-30.84085646245546,0.0030695496,77.4888888888889,0.3316131,26.511111111111113,0.0,75.52671075116773,34.15994568984497,65.84005431015505,1.3555555555555556,0.0051847603,0.0051847603,539888,1.6444444444444444,12203.699980020523
-154.04651162790697,4924,318535.4418604651,-30.03484870996929,0.0034667577,77.76744186046511,0.34414524,26.232558139534884,0.0,75.78671638388954,34.06631058846563,65.93368941153439,1.2325581395348837,0.005108606,0.005108606,549947,1.7674418604651163,12318.139226675034
-146.5,4966,316367.2380952381,-28.9531604119061,0.0036208667,77.23809523809524,0.33532652,26.761904761904763,0.0,75.29259909673593,36.757975484543316,63.24202451545667,1.4285714285714286,0.0048043346,0.0048043346,559907,1.5714285714285714,12434.28641986847
-159.2093023255814,5009,321393.11627906974,-31.68375748354996,0.0036835284,78.46511627906976,0.35034516,25.511627906976745,0.0,76.45480778733534,32.471445725597576,67.52855427440242,1.4883720930232558,0.0054426757,0.0054426757,569778,1.5116279069767442,12553.422541379929
-145.53488372093022,5052,314915.72093023255,-28.863816810964487,0.0042303246,76.88372093023256,0.3484151,27.13953488372093,0.0,74.94434597584304,36.994628772671796,63.005371227328204,1.2325581395348837,0.005796567,0.005796567,579943,1.7674418604651163,12670.55421423912
-152.78571428571428,5094,319585.5238095238,-29.90767339010664,0.0043038605,78.02380952380952,0.33640456,26.0,0.0,76.00822596577483,34.8823925073613,65.1176074926387,1.1666666666666667,0.005177323,0.005177323,589795,1.8333333333333333,12789.979981899261
-144.69767441860466,5137,318059.16279069765,-28.888873942686597,0.0034095964,77.65116279069767,0.35129416,26.372093023255815,0.0,75.66291859480371,37.95711299134615,62.04288700865384,1.4883720930232558,0.0048967083,0.0048967083,599901,1.5116279069767442,12904.774626731873
-144.41860465116278,5180,317773.3953488372,-28.25593836771064,0.0034828247,77.5813953488372,0.34396815,26.441860465116278,0.0,75.59761741600002,38.098562217306274,61.90143778269371,1.2093023255813953,0.005510523,0.005510523,609970,1.7906976744186047,13021.249750852585
-148.0909090909091,5224,315950.54545454547,-29.672655770589248,0.0036829757,77.13636363636364,0.3373079,26.863636363636363,0.0,75.19856000891541,36.00312695818651,63.99687304181347,1.4545454545454546,0.0063811745,0.0063811745,619985,1.5454545454545454,13142.436157941818
-147.27906976744185,5267,319106.9767441861,-28.620581208040115,0.0038102446,77.90697674418605,0.3386417,26.093023255813954,0.0,75.91783067792949,37.03732006211661,62.96267993788338,1.255813953488372,0.0056208707,0.0056208707,629967,1.744186046511628,13261.431985378265
-150.97674418604652,5310,320821.5813953488,-29.701806050503876,0.0037301483,78.32558139534883,0.343112,25.674418604651162,0.0,76.30515349367965,35.75624292198613,64.24375707801389,1.302325581395349,0.0047131795,0.0047131795,639994,1.697674418604651,13381.61183333397
-150.69767441860466,5353,319773.76744186046,-29.918908513283508,0.0039653913,78.06976744186046,0.35007903,25.930232558139537,0.0,76.0682065914892,35.77286027897122,64.22713972102879,1.302325581395349,0.0057403147,0.0057403147,649986,1.697674418604651,13500.273579597473
-150.35714285714286,5395,318805.3333333333,-29.921579449538633,0.0047843475,77.83333333333333,0.3548881,26.19047619047619,0.0,75.83307590629862,35.611054857160845,64.38894514283916,1.2619047619047619,0.0059798183,0.0059798183,659843,1.7380952380952381,13618.432037115097
-143.1219512195122,5436,313294.0487804878,-27.769294201160204,0.003309483,76.48780487804878,0.3388608,27.51219512195122,0.0,74.58887235154475,37.75074062131233,62.249259378687675,1.0975609756097562,0.005312573,0.005312573,669851,1.9024390243902438,13736.370994091034
-149.45454545454547,5480,317626.1818181818,-29.284709537172827,0.0042670993,77.54545454545455,0.34483698,26.454545454545453,0.0,75.57950379431699,35.824545610978255,64.17545438902177,1.1136363636363635,0.0058167055,0.0058167055,679928,1.8863636363636365,13856.10789322853
-149.45454545454547,5524,315857.45454545453,-29.487165149262008,0.0037396424,77.11363636363636,0.34266514,26.886363636363637,0.0,75.17629016135868,35.543118867181754,64.45688113281825,1.0454545454545454,0.0057145553,0.0057145553,689775,1.9545454545454546,13980.698771715164
-147.27272727272728,5568,318650.1818181818,-29.044199082164354,0.0040843817,77.79545454545455,0.3720681,26.181818181818183,0.0,75.82812489373157,36.97315802776167,63.026841972238344,1.25,0.0063066487,0.0063066487,699990,1.75,14097.835040807724
-151.390243902439,5609,318688.7804878049,-29.74275526737602,0.0038953547,77.8048780487805,0.3951349,26.195121951219512,0.0,75.82205561705221,35.192958957118364,64.80704104288162,1.2682926829268293,0.0050121155,0.0050121155,709788,1.7317073170731707,14214.340086698532
-144.93333333333334,5654,317121.4222222222,-28.60389526085493,0.0034600159,77.42222222222222,0.3442164,26.57777777777778,0.0,75.46480366527464,37.67960134296046,62.32039865703953,1.2,0.0050460706,0.0050460706,719940,1.8,14334.347447872162
-151.93333333333334,5699,317576.5333333333,-29.972394394228886,0.0038931272,77.53333333333333,0.36518276,26.466666666666665,0.0,75.56860068059581,34.75584054150273,65.24415945849726,1.0444444444444445,0.0052244673,0.0052244673,729933,1.9555555555555555,14456.863139390945
-152.09302325581396,5742,320059.5348837209,-29.779846346639257,0.0045627877,78.13953488372093,0.37319237,25.86046511627907,0.0,76.13513273745258,35.17893135017235,64.82106864982765,1.1395348837209303,0.006979288,0.006979288,739870,1.8604651162790697,14576.39790558815
-149.3181818181818,5786,318277.8181818182,-29.063984840184002,0.0035323496,77.70454545454545,0.38131094,26.295454545454547,0.0,75.72837107590546,36.06039117431429,63.93960882568572,0.9318181818181818,0.0052597513,0.0052597513,749766,2.0681818181818183,14698.574618339539
-155.04255319148936,5833,319749.44680851063,-30.577369271090497,0.003834819,78.06382978723404,0.36669967,25.93617021276596,0.0,76.06168914640676,33.947093514815,66.052906485185,0.7872340425531915,0.004872808,0.004872808,759913,2.2127659574468086,14827.399085521698
-151.77272727272728,5877,318464.0,-29.291017802803548,0.0039545423,77.75,0.34094062,26.272727272727273,0.0,75.75645869382366,34.94614295797223,65.05385704202776,1.1590909090909092,0.0052823243,0.0052823243,769886,1.8409090909090908,14947.08187198639
-150.26666666666668,5922,320944.35555555555,-29.641016699304778,0.0032030833,78.35555555555555,0.34056956,25.644444444444446,0.0,76.3357460720177,36.201167585727696,63.79883241427231,1.0,0.004954992,0.004954992,779875,2.0,15068.005246639252
-142.1590909090909,5966,313995.63636363635,-28.22748636715472,0.0045021875,76.6590909090909,0.3494503,27.34090909090909,0.0,74.75265281922394,38.17661387662062,61.8233861233794,1.2272727272727273,0.0058106394,0.0058106394,789878,1.7727272727272727,15189.418919086456
-150.46666666666667,6011,318850.84444444446,-30.344095869009436,0.0040456806,77.84444444444445,0.34059283,26.155555555555555,0.0,75.85911824500991,35.65657590749476,64.34342409250522,1.3111111111111111,0.0060066916,0.0060066916,799840,1.6888888888888889,15312.95536851883
-149.1818181818182,6055,318370.9090909091,-29.599128670573872,0.004247456,77.72727272727273,0.3267723,26.272727272727273,0.0,75.74916858696247,36.11611968215286,63.88388031784712,1.25,0.005446313,0.005446313,809828,1.75,15433.820748090744
-140.11363636363637,6099,312506.1818181818,-27.959636471265277,0.004285361,76.29545454545455,0.3313827,27.75,0.0,74.38289740452267,38.7673191425208,61.23268085747919,1.2045454545454546,0.006389446,0.006389446,819802,1.7954545454545454,15556.4652261734
-146.10638297872342,6146,318616.5106382979,-29.566715301791856,0.0036868576,77.7872340425532,0.35095835,26.21276595744681,0.0,75.8065704485987,37.44017575195008,62.55982424804991,1.0212765957446808,0.0060930615,0.0060930615,829910,1.9787234042553192,15679.588824510574
-141.93333333333334,6191,314208.7111111111,-28.763418624340677,0.003735219,76.71111111111111,0.34401688,27.288888888888888,0.0,74.80196488801231,38.344014001695186,61.655985998304836,1.288888888888889,0.0053584613,0.0053584613,839964,1.711111111111111,15800.95084118843
-142.97727272727272,6235,316229.8181818182,-28.42997379077787,0.0042130495,77.20454545454545,0.34030226,26.795454545454547,0.0,75.2621047100983,38.35152057008542,61.64847942991455,1.3636363636363635,0.0063830293,0.0063830293,849994,1.6363636363636365,15918.514904022217
-145.93333333333334,6280,316484.26666666666,-28.53860874043933,0.003241453,77.26666666666667,0.34620452,26.711111111111112,0.0,75.33625277845674,37.11108544294115,62.88891455705884,0.6444444444444445,0.0046743164,0.0046743164,859878,2.3555555555555556,16038.89301109314
-143.72093023255815,6323,312153.3023255814,-28.66911328961576,0.0051667397,76.20930232558139,0.33520555,27.813953488372093,0.0,74.31437193915916,37.15029983435362,62.84970016564637,1.2093023255813953,0.00633071,0.00633071,869840,1.7906976744186047,16159.531472444534
-142.82608695652175,6369,315392.0,-28.54444240445,0.0035375508,77.0,0.35661036,27.02173913043478,0.0,75.05557537812807,38.22681559479984,61.773184405200155,1.0217391304347827,0.0060818056,0.0060818056,879948,1.9782608695652173,16280.494582891464
-148.66666666666666,6414,320762.31111111114,-29.58575962374438,0.0038926925,78.31111111111112,0.36565,25.711111111111112,0.0,76.28071743177013,36.74757979313998,63.25242020686001,1.0222222222222221,0.00543113,0.00543113,889841,1.9777777777777779,16401.1909968853
-140.93333333333334,6459,319214.93333333335,-28.235516631727666,0.004287303,77.93333333333334,0.3304568,26.08888888888889,0.0,75.92711537896523,39.689118188016224,60.310881811983755,1.3111111111111111,0.0057853456,0.0057853456,899852,1.6888888888888889,16520.72052526474
-142.26666666666668,6504,314845.86666666664,-28.542523734964625,0.0047575235,76.86666666666666,0.3469331,27.177777777777777,0.0,74.91843517499478,38.293776802743295,61.706223197256705,1.3333333333333333,0.0066952645,0.0066952645,909869,1.6666666666666667,16641.554351568222
-143.13333333333333,6549,315118.93333333335,-28.642681952386926,0.0044945404,76.93333333333334,0.35026112,27.066666666666666,0.0,75.0084399299755,37.987745011695964,62.01225498830402,1.1333333333333333,0.006517749,0.006517749,919871,1.8666666666666667,16764.756721019745
-149.86363636363637,6593,318184.7272727273,-29.607530511096947,0.0040022787,77.68181818181819,0.37133387,26.318181818181817,0.0,75.70566209632051,35.78801335487779,64.21198664512222,1.1363636363636365,0.0053660036,0.0053660036,929791,1.8636363636363635,16884.21299099922
-145.93333333333334,6638,316302.22222222225,-29.092397288450087,0.0034228847,77.22222222222223,0.3338591,26.77777777777778,0.0,75.27800484119238,37.078871570538645,62.921128429461334,1.5555555555555556,0.0054860567,0.0054860567,939860,1.4444444444444444,17004.34869337082
-145.4318181818182,6682,319022.54545454547,-28.742530820253265,0.0050816373,77.88636363636364,0.3496683,26.113636363636363,0.0,75.89969344784451,37.801111364185196,62.198888635814804,1.5,0.0060491557,0.0060491557,949803,1.5,17126.17737531662
-147.4090909090909,6726,319860.36363636365,-29.14296304236633,0.0042326828,78.0909090909091,0.34045848,25.90909090909091,0.0,76.08898071221262,37.15726475780553,62.84273524219446,1.6590909090909092,0.0057171653,0.0057171653,959942,1.3409090909090908,17244.711619615555
-144.13636363636363,6770,315485.0909090909,-28.21356927462023,0.004296934,77.02272727272727,0.3263377,26.977272727272727,0.0,75.09091938226985,37.669408740578326,62.33059125942169,1.3409090909090908,0.005883739,0.005883739,969955,1.6590909090909092,17367.14216351509
-142.3953488372093,6813,318821.20930232556,-28.701318858661764,0.0048075197,77.83720930232558,0.326637,26.162790697674417,0.0,75.85190396292286,39.11104450422426,60.88895549577574,1.813953488372093,0.0073093204,0.0073093204,979872,1.186046511627907,17483.105604171753
-142.22727272727272,6857,312040.7272727273,-28.537931007992132,0.004578569,76.18181818181819,0.33000335,27.886363636363637,0.0,74.26069157857933,37.81630685292564,62.18369314707436,1.4318181818181819,0.0068676434,0.0068676434,989907,1.5681818181818181,17605.598006010056
-146.02325581395348,6900,318630.6976744186,-29.10738310850016,0.0041781897,77.79069767441861,0.3303403,26.209302325581394,0.0,75.80901498210372,37.55598792116654,62.44401207883346,1.7906976744186047,0.0052357945,0.0052357945,999960,1.2093023255813953,17723.901574134827
-143.2325581395349,6943,315582.511627907,-28.385263419267208,0.0039225942,77.04651162790698,0.33141056,27.0,0.0,75.08332520179133,38.07963637747694,61.92036362252304,1.5813953488372092,0.0053001586,0.0053001586,1009869,1.4186046511627908,17843.72966361046
-141.3409090909091,6987,315485.0909090909,-28.451783070422458,0.004673364,77.02272727272727,0.32249624,26.977272727272727,0.0,75.09225721294915,38.913165042340296,61.08683495765972,1.5681818181818181,0.00723305,0.00723305,1019799,1.4318181818181819,17965.82325911522
-139.63636363636363,7031,317067.63636363635,-28.104054910836126,0.004537863,77.4090909090909,0.3002261,26.59090909090909,0.0,75.45424766807736,39.939305203725695,60.060694796274305,1.8181818181818181,0.00567878,0.00567878,1030000,1.1818181818181819,18083.59492635727
-141.88636363636363,7075,314926.54545454547,-28.590343084920004,0.00476956,76.88636363636364,0.28374022,27.113636363636363,0.0,74.96108136235885,38.527679348361374,61.472320651638626,1.3409090909090908,0.0062306193,0.0062306193,1039889,1.6590909090909092,18206.25150537491
-142.36363636363637,7119,317440.0,-28.70068744977423,0.0049235057,77.5,0.29718608,26.545454545454547,0.0,75.50701050762974,38.82260342575266,61.17739657424732,1.4545454545454546,0.006159845,0.006159845,1049841,1.5454545454545454,18326.226812839508
-135.90697674418604,7162,312820.0930232558,-27.23583900779244,0.0059022703,76.37209302325581,0.26688448,27.674418604651162,0.0,74.4512837108376,40.784897067273555,59.215102932726445,1.8837209302325582,0.0060001393,0.0060001393,1059911,1.1162790697674418,18449.068098068237
-143.37209302325581,7205,317963.9069767442,-28.788264733960727,0.0043817894,77.62790697674419,0.29424524,26.372093023255815,0.0,75.65545985490043,38.452039166176064,61.54796083382392,2.0,0.0059160674,0.0059160674,1069816,1.0,18567.96168613434
-141.88636363636363,7249,314926.54545454547,-28.671961359567977,0.0040662764,76.88636363636364,0.2914136,27.113636363636363,0.0,74.96320381736429,38.561009458908224,61.43899054109177,1.8409090909090908,0.005534339,0.005534339,1079978,1.1590909090909092,18687.288234710693
-141.6818181818182,7293,316509.0909090909,-29.194691935729224,0.005349816,77.27272727272727,0.3087805,26.75,0.0,75.3124017003566,38.90436835877705,61.09563164122294,2.3181818181818183,0.005852998,0.005852998,1089984,0.6818181818181818,18807.766871213913
-139.42857142857142,7335,313831.61904761905,-27.323739618754242,0.004869417,76.61904761904762,0.31849706,27.38095238095238,0.0,74.71397073388114,39.42921061230549,60.570789387694504,1.5476190476190477,0.005852527,0.005852527,1099969,1.4523809523809523,18928.05877161026
-143.66666666666666,7380,317485.5111111111,-29.16108584316272,0.005935898,77.5111111111111,0.31231517,26.488888888888887,0.0,75.54737043533245,38.29299532105134,61.70700467894864,1.4666666666666666,0.007031965,0.007031965,1109967,1.5333333333333334,19049.31884932518
-143.1627906976744,7423,314725.20930232556,-28.732017954123364,0.00491738,76.83720930232558,0.31925112,27.209302325581394,0.0,74.88720853359594,37.89935384545225,62.100646154547746,1.5813953488372092,0.006318054,0.006318054,1119807,1.4186046511627908,19168.90642476082
-139.04347826086956,7469,310672.6956521739,-28.096015124158207,0.004957124,75.84782608695652,0.30723065,28.152173913043477,0.0,73.99361845602648,38.97810332512838,61.02189667487162,1.173913043478261,0.0065361643,0.0065361643,1129992,1.826086956521739,19291.821861982346
-140.25,7513,315298.9090909091,-28.37182509879761,0.0044919765,76.97727272727273,0.30245683,27.022727272727273,0.0,75.04881374183064,39.30755465724959,60.69244534275042,1.4772727272727273,0.0051686657,0.0051686657,1139798,1.5227272727272727,19410.501292467117
-145.1590909090909,7557,315578.1818181818,-29.03320846137591,0.004963038,77.04545454545455,0.31639907,26.977272727272727,0.0,75.09631993798018,37.281987195630855,62.71801280436914,1.3863636363636365,0.006697276,0.006697276,1149803,1.6136363636363635,19532.215545654297
-141.6,7602,315209.9555555555,-29.017400213499133,0.0046589305,76.95555555555555,0.30331662,27.044444444444444,0.0,75.03000444103235,38.719313125510105,61.28068687448993,1.5777777777777777,0.005912793,0.005912793,1159920,1.4222222222222223,19653.140781402588
-140.86363636363637,7646,312320.0,-28.859777031443727,0.004425186,76.25,0.29570812,27.772727272727273,0.0,74.35487137431709,38.50837514765968,61.49162485234031,1.6363636363636365,0.0052961814,0.0052961814,1169934,1.3636363636363635,19772.91295003891
-140.58139534883722,7689,313582.1395348837,-27.858164922821604,0.0058611366,76.55813953488372,0.31533048,27.441860465116278,0.0,74.6576050935468,38.89997085759622,61.10002914240377,1.5116279069767442,0.007947567,0.007947567,1179808,1.4883720930232558,19892.40737938881
-139.4318181818182,7733,313530.1818181818,-27.554223958836044,0.0052188486,76.54545454545455,0.33018094,27.454545454545453,0.0,74.6456488475938,39.299891903108374,60.700108096891626,1.3863636363636365,0.0062819663,0.0062819663,1189994,1.6136363636363635,20012.914123773575
-143.3181818181818,7777,316229.8181818182,-28.574343144795534,0.004790512,77.20454545454545,0.3367771,26.795454545454547,0.0,75.26067581307736,38.20523928808958,61.794760711910435,1.0454545454545454,0.005800468,0.005800468,1199976,1.9545454545454546,20132.875813007355
-144.45652173913044,7823,314857.73913043475,-28.955447999858407,0.0043921783,76.8695652173913,0.3097478,27.130434782608695,0.0,74.94770265982426,37.48285199437042,62.51714800562955,1.3478260869565217,0.005516083,0.005516083,1209893,1.6521739130434783,20256.31507754326
-139.0909090909091,7867,314740.36363636365,-27.80730558729282,0.0044681807,76.8409090909091,0.3192431,27.204545454545453,0.0,74.8932704834916,39.68417522093717,60.31582477906283,1.5909090909090908,0.0053389138,0.0053389138,1219895,1.4090909090909092,20378.118891954422
-139.95348837209303,7910,312343.81395348837,-27.447578102085302,0.005080262,76.25581395348837,0.33088696,27.74418604651163,0.0,74.37378960202604,38.9203610371768,61.07963896282321,1.4651162790697674,0.007067819,0.007067819,1229881,1.5348837209302326,20495.585529088974
-147.13636363636363,7954,315485.0909090909,-29.438835769185605,0.0052058,77.02272727272727,0.34108534,26.977272727272727,0.0,75.09194355509088,36.402982950593184,63.59701704940681,1.4772727272727273,0.006086687,0.006086687,1239913,1.5227272727272727,20614.38482618332
-144.57142857142858,7996,315196.95238095237,-28.38271694780331,0.004056047,76.95238095238095,0.35462767,27.047619047619047,0.0,75.02536661750722,37.39086714822511,62.609132851774866,1.3095238095238095,0.0053502806,0.0053502806,1249824,1.6904761904761905,20733.01862835884
-150.20454545454547,8040,317253.8181818182,-29.718884647058346,0.0045173257,77.45454545454545,0.35653576,26.568181818181817,0.0,75.47952069612846,35.53816172450126,64.46183827549874,1.3636363636363635,0.0065403404,0.0065403404,1259939,1.6363636363636365,20851.972316026688
-146.4418604651163,8083,317582.88372093026,-28.287096732316567,0.004364029,77.53488372093024,0.340258,26.46511627906977,0.0,75.56868590266689,37.179894713085595,62.82010528691441,1.4186046511627908,0.0052725645,0.0052725645,1269951,1.5813953488372092,20968.472711086273
-145.14285714285714,8125,315392.0,-28.577580433170986,0.0048685386,77.0,0.328322,27.023809523809526,0.0,75.05302759448402,37.24786595287742,62.75213404712258,1.4047619047619047,0.0053387084,0.0053387084,1279778,1.5952380952380953,21086.168155431747
-140.11363636363637,8169,316974.54545454547,-28.013352978969305,0.004659598,77.38636363636364,0.3137774,26.613636363636363,0.0,75.43043117145136,39.76529592325274,60.23470407674726,1.6136363636363635,0.0058076577,0.0058076577,1289894,1.3863636363636365,21206.82073354721
-136.63636363636363,8213,315112.7272727273,-27.635449331025804,0.004858662,76.93181818181819,0.31931373,27.068181818181817,0.0,75.0079301576431,40.87034544008329,59.12965455991671,1.4318181818181819,0.0069768075,0.0069768075,1299877,1.5681818181818181,21324.986435890198
-140.0,8258,316484.26666666666,-28.082587083335905,0.0050312732,77.26666666666667,0.29050136,26.733333333333334,0.0,75.31947181973588,39.687531550651656,60.31246844934834,1.3555555555555556,0.0052982187,0.0052982187,1309994,1.6444444444444444,21443.25903558731
-138.62790697674419,8301,315868.27906976745,-28.027069898702305,0.005109925,77.11627906976744,0.2728389,26.88372093023256,0.0,75.1787578364516,40.140577752915746,59.85942224708425,1.441860465116279,0.0060023256,0.0060023256,1319836,1.558139534883721,21564.05242753029
-140.1818181818182,8345,316695.2727272727,-28.505088403231664,0.0057904194,77.31818181818181,0.2865317,26.704545454545453,0.0,75.35345745587814,39.577988792577735,60.422011207422265,1.5454545454545454,0.0070213573,0.0070213573,1329881,1.4545454545454546,21680.1972386837
-139.77272727272728,8389,315764.36363636365,-28.42782596112348,0.0047054654,77.0909090909091,0.2968174,26.931818181818183,0.0,75.14063999013153,39.56056829869913,60.439431701300855,1.3636363636363635,0.0056373943,0.0056373943,1339864,1.6363636363636365,21800.662116765976
-142.02272727272728,8433,316695.2727272727,-29.11318916396146,0.004882206,77.31818181818181,0.2935751,26.681818181818183,0.0,75.368955832485,38.79411885836571,61.205881141634265,1.2954545454545454,0.0070486697,0.0070486697,1349861,1.7045454545454546,21920.22338104248
-137.1818181818182,8477,314181.8181818182,-27.99869752182984,0.0052610026,76.70454545454545,0.27733412,27.295454545454547,0.0,74.79377549872316,40.402029065495746,59.59797093450425,1.2954545454545454,0.005342985,0.005342985,1359917,1.7045454545454546,22039.154601812363
-139.3953488372093,8520,314153.67441860464,-28.22021908432541,0.0054046134,76.69767441860465,0.3007407,27.302325581395348,0.0,74.78755527512953,39.492539398498906,60.50746060150109,1.5348837209302326,0.005632919,0.005632919,1369794,1.4651162790697674,22158.927443265915
-139.8139534883721,8563,314344.18604651163,-28.28074146212124,0.004839857,76.74418604651163,0.3137246,27.25581395348837,0.0,74.83151627889892,39.29660863478874,60.703391365211274,1.4883720930232558,0.0064565805,0.0064565805,1379829,1.5116279069767442,22277.9791867733
-139.95348837209303,8606,312629.5813953488,-28.150963498478472,0.0039316867,76.32558139534883,0.3221452,27.674418604651162,0.0,74.44052104512554,38.9020980406486,61.09790195935138,1.627906976744186,0.0052777077,0.0052777077,1389808,1.372093023255814,22395.269834280014
-144.2093023255814,8649,314248.93023255817,-28.67372688937878,0.0034814565,76.72093023255815,0.3391991,27.27906976744186,0.0,74.80942299306123,37.332212355397886,62.667787644602114,1.4186046511627908,0.005547171,0.005547171,1399896,1.5813953488372092,22515.002393722534
-144.4090909090909,8693,317253.8181818182,-28.210150721026324,0.0055499156,77.45454545454545,0.3582532,26.545454545454547,0.0,75.49828368552866,37.88895277285605,62.11104722714395,1.2727272727272727,0.0070155263,0.0070155263,1409943,1.7272727272727273,22631.095641613007
-147.66666666666666,8738,315574.0444444445,-28.796392360038983,0.0048500635,77.04444444444445,0.33318704,26.977777777777778,0.0,75.096408359674,36.18362746218593,63.816372537814075,1.0444444444444445,0.0060233134,0.0060233134,1419963,1.9555555555555555,22755.758380651474
-144.8372093023256,8781,319011.72093023255,-28.367823601966286,0.0049611228,77.88372093023256,0.34837094,26.11627906976744,0.0,75.89633475494377,38.030505179560244,61.96949482043978,1.3488372093023255,0.0069221705,0.0069221705,1429807,1.6511627906976745,22873.834197998047
-144.48837209302326,8824,314629.9534883721,-28.347344000552212,0.005047758,76.81395348837209,0.3494313,27.186046511627907,0.0,74.8952927350765,37.35505227098403,62.644947729015946,1.5813953488372092,0.0057549523,0.0057549523,1439917,1.4186046511627908,22992.265599250793
-141.6818181818182,8868,312971.63636363635,-27.66962602323099,0.0045757294,76.4090909090909,0.34210336,27.613636363636363,0.0,74.5019535167798,38.25960745921666,61.740392540783326,1.2954545454545454,0.005685632,0.005685632,1449897,1.7045454545454546,23112.64777326584
-149.2325581395349,8911,316916.0930232558,-29.281180375302817,0.0042946534,77.37209302325581,0.3535302,26.627906976744185,0.0,75.41657438582158,35.69486086471959,64.30513913528043,1.372093023255814,0.005458896,0.005458896,1459866,1.627906976744186,23230.84452867508
-147.90697674418604,8954,318440.18604651163,-29.42714584137974,0.004461019,77.74418604651163,0.34827924,26.27906976744186,0.0,75.74994937592524,36.665269310248696,63.3347306897513,1.6046511627906976,0.00564788,0.00564788,1470000,1.3953488372093024,23345.762330532074
-151.28571428571428,8996,315392.0,-29.574165427635187,0.004870251,77.0,0.34691966,27.047619047619047,0.0,75.03721394767501,34.575901125728485,65.42409887427151,1.5952380952380953,0.0057948986,0.0057948986,1479815,1.4047619047619047,23462.730272769928
-146.64285714285714,9038,316757.3333333333,-28.91384775688751,0.00442185,77.33333333333333,0.34657934,26.666666666666668,0.0,75.38126343808334,36.839457745091984,63.16054225490802,1.4047619047619047,0.0055912156,0.0055912156,1489766,1.5952380952380953,23580.97017788887
-141.1304347826087,9084,316460.52173913043,-28.87894865201512,0.003920148,77.26086956521739,0.30928764,26.73913043478261,0.0,75.3148422733711,39.13744538824835,60.86255461175163,1.608695652173913,0.0062792012,0.0062792012,1499996,1.391304347826087,23700.920419216156
-145.11627906976744,9127,316820.83720930235,-29.292893967063797,0.0055163046,77.34883720930233,0.32559896,26.651162790697676,0.0,75.39768104817868,37.49718024433902,62.502819755660965,1.5813953488372092,0.007786731,0.007786731,1509800,1.4186046511627908,23818.81441760063
-144.4,9172,316120.1777777778,-28.778660543869222,0.005353902,77.17777777777778,0.3336916,26.822222222222223,0.0,75.23727985667396,37.69204622166732,62.30795377833267,1.288888888888889,0.00605715,0.00605715,1519989,1.711111111111111,23939.78982949257
-139.85714285714286,9214,314904.38095238095,-27.62167014607304,0.0043240506,76.88095238095238,0.32233372,27.142857142857142,0.0,74.94219262816249,39.39257217853206,60.607427821467915,1.6666666666666667,0.0055623623,0.0055623623,1529818,1.3333333333333333,24058.149151802063
-147.13333333333333,9259,316575.2888888889,-29.83680892707451,0.004599005,77.28888888888889,0.33230507,26.711111111111112,0.0,75.34010166141113,36.70844543677697,63.29155456322302,1.0444444444444445,0.0056083435,0.0056083435,1539873,1.9555555555555555,24178.770330429077
-139.02272727272728,9303,315112.7272727273,-28.048689667068402,0.0050374256,76.93181818181819,0.32873777,27.113636363636363,0.0,74.97491002221162,39.79007591191133,60.20992408808866,1.2727272727272727,0.0057860725,0.0057860725,1549935,1.7272727272727273,24295.990968465805
-140.30232558139534,9346,315773.0232558139,-28.433335557341447,0.0057763085,77.09302325581395,0.34530807,26.930232558139537,0.0,75.1426612179229,39.42428963104212,60.57571036895788,1.1162790697674418,0.0063996417,0.0063996417,1559912,1.8837209302325582,24415.266253471375
-147.06666666666666,9391,315118.93333333335,-29.157191694424586,0.0046151597,76.93333333333334,0.3427953,27.066666666666666,0.0,75.00609637191441,36.373731834458894,63.626268165541106,1.0666666666666667,0.0054040276,0.0054040276,1569921,1.9333333333333333,24536.998309135437
-152.79545454545453,9435,316322.9090909091,-30.200953703584016,0.0045540454,77.22727272727273,0.3341207,26.772727272727273,0.0,75.27972157629276,34.181060218759654,65.81893978124033,1.25,0.006644363,0.006644363,1579984,1.75,24661.59358382225
-146.30232558139534,9478,315773.0232558139,-29.079853824837304,0.0050546965,77.09302325581395,0.3090337,26.930232558139537,0.0,75.14135792434047,36.800458828927056,63.199541171072944,1.3488372093023255,0.0051280465,0.0051280465,1589862,1.6511627906976745,24781.371779680252
-143.37209302325581,9521,319106.9767441861,-28.67037218670709,0.0051691886,77.90697674418605,0.3123099,26.069767441860463,0.0,75.9354630669392,38.76156134915666,61.23843865084336,1.627906976744186,0.00558019,0.00558019,1599788,1.372093023255814,24902.24859714508
-142.1590909090909,9565,312040.7272727273,-28.420187391385117,0.0049397703,76.18181818181819,0.3465983,27.818181818181817,0.0,74.30297093754449,37.86564510101741,62.13435489898261,1.4090909090909092,0.006502525,0.006502525,1609916,1.5909090909090908,25021.881702899933
-146.4418604651163,9608,319297.488372093,-28.47780562745495,0.0044889906,77.95348837209302,0.36088362,26.046511627906977,0.0,75.96067553146035,37.40404134189398,62.59595865810602,1.2093023255813953,0.006331344,0.006331344,1619765,1.7906976744186047,25142.356964588165
