optimgain,entloss,entropy,meankl,EpisodesSoFar,AttC,TimestepsSoFar,AttNC,surrgain,TimeElapsed,TtR,Fce,MtR
7.6197815e-05,0.0,2.2943,0.008933181,5903,1.5681818181818181,1269892,1.4318181818181819,7.6197815e-05,16857.079058647156,90.4090909090909,0.12252066115702481,17.30342534301053
1.6084798e-05,0.0,2.1966844,0.010174776,5950,1.6382978723404256,1279973,1.3617021276595744,1.6084798e-05,16973.391795635223,87.0,0.12092622271345678,16.62742103671727
1.9792556e-05,0.0,2.2943,0.008933181,5998,1.6666666666666667,1289770,1.3333333333333333,1.9792556e-05,17095.098080158234,83.1875,0.13650925925925927,15.618725291382125
8.97878e-05,0.0,2.1966844,0.010174758,6045,1.6170212765957446,1299837,1.3829787234042554,8.97878e-05,17219.095975875854,87.76595744680851,0.185215291146836,16.9467349132172
0.00010913582,0.0,2.2943,0.008933181,6096,1.8235294117647058,1309872,1.1764705882352942,0.00010913582,17339.8319170475,80.29411764705883,0.17935591206179446,15.240724400197461
9.789581e-05,0.0,2.1966844,0.010174758,6144,1.7291666666666667,1319960,1.2708333333333333,9.789581e-05,17458.99032688141,84.1875,0.12447533689295708,16.306610444959123
2.3967998e-05,0.0,2.2943,0.008933181,6188,1.5454545454545454,1329984,1.4545454545454546,2.3967998e-05,17579.064180612564,92.45454545454545,0.14733333333333332,17.741574197645892
9.99705e-07,0.0,2.1966844,0.010174776,6240,1.8653846153846154,1339841,1.1346153846153846,9.99705e-07,17706.082570552826,74.71153846153847,0.13014140106426225,14.46100788292252
3.616333e-05,0.0,2.2943,0.008933181,6286,1.5,1349867,1.5,3.616333e-05,17827.510314702988,89.15217391304348,0.12075889328063241,17.2673171781757
4.996287e-05,0.0,2.391868,0.008933181,6334,1.6458333333333333,1359979,1.3541666666666667,4.996287e-05,17951.66619372368,85.0,0.12103890445066916,16.19810698596049
6.033122e-05,0.0,2.2943,0.010174852,6383,1.6734693877551021,1369859,1.3265306122448979,6.033122e-05,18066.39142179489,80.26530612244898,0.13512245773470263,15.521498064368714
4.312032e-05,0.0,2.3918672,0.008933181,6429,1.5434782608695652,1379879,1.4565217391304348,4.312032e-05,18179.003353357315,93.1304347826087,0.1398550724637681,17.653562540253553
3.507487e-06,0.0,2.2943,0.010174776,6480,1.6274509803921569,1389998,1.3725490196078431,3.507487e-06,18298.753017663956,86.6470588235294,0.12754434236787174,16.566441427651387
3.597361e-05,0.0,2.3918672,0.008933095,6528,1.6875,1399821,1.3125,3.597361e-05,18415.69473385811,82.125,0.15824074074074074,15.669871988105596
1.5841802e-06,0.0,2.4894953,0.008933066,6579,1.6862745098039216,1409948,1.3137254901960784,1.5841802e-06,18540.01956629753,79.58823529411765,0.13162581908563678,15.18216043799463
3.7852988e-05,0.0,2.3918672,0.010174852,6629,1.72,1419765,1.28,3.7852988e-05,18668.715913772583,79.92,0.1137837037037037,15.40849450271189
6.432851e-05,0.0,2.2943,0.010174752,6676,1.702127659574468,1429816,1.297872340425532,6.432851e-05,18792.215605974197,86.23404255319149,0.13159288938012342,16.03382852832207
3.4076944e-05,0.0,2.3918672,0.008933095,6726,1.78,1439866,1.22,3.4076944e-05,18911.142686605453,82.92,0.1521447619047619,15.771649837392372
6.861928e-05,0.0,2.2943,0.010174776,6784,2.0,1449986,1.0,6.861928e-05,19027.98984026909,72.3103448275862,0.11420883428017789,13.729739583375336
3.6343637e-05,0.0,2.3918672,0.008933417,6835,1.8627450980392157,1459768,1.1372549019607843,3.6343637e-05,19144.46253657341,79.82352941176471,0.18454901960784312,15.229795819408116
4.0730793e-06,0.0,2.4894953,0.008933095,6883,1.6666666666666667,1469822,1.3333333333333333,4.0730793e-06,19257.483961105347,82.4375,0.12192507492507493,15.628535323549206
2.2780356e-05,0.0,2.5870614,0.008933181,6932,1.7959183673469388,1479879,1.2040816326530612,2.2780356e-05,19373.94232392311,86.14285714285714,0.14018675793298685,16.514259436577447
2.5673422e-05,0.0,2.6846497,0.008933174,6982,1.96,1489756,1.04,2.5673422e-05,19495.39430618286,84.48,0.182765664076801,16.507068116824254
1.7666625e-05,0.0,2.5870614,0.010174845,7032,1.9,1499862,1.1,1.7666625e-05,19611.33667588234,85.86,0.1444184406425493,16.452012554188574
1.0511271e-05,0.0,2.6846497,0.008933181,7083,1.7843137254901962,1509931,1.2156862745098038,1.0511271e-05,19736.14677619934,86.76470588235294,0.11771480604625753,16.532924915278244
1.1380514e-05,0.0,2.7822313,0.008933417,7132,1.7346938775510203,1519984,1.2653061224489797,1.1380514e-05,19853.4829454422,90.0,0.19119745560561882,17.28280495231715
3.227539e-05,0.0,2.6846497,0.010174776,7189,2.0350877192982457,1529962,0.9649122807017544,3.227539e-05,19965.976017475128,72.26315789473684,0.10929183340937788,13.91139179703091
1.7057291e-05,0.0,2.5870614,0.010174758,7244,2.018181818181818,1539918,0.9818181818181818,1.7057291e-05,20096.5343811512,73.9090909090909,0.1156049935125908,14.26232052994395
8.228556e-06,0.0,2.4894953,0.010174852,7289,1.6444444444444444,1549768,1.3555555555555556,8.228556e-06,20222.24575972557,86.0,0.14454812684412915,16.46787447320009
5.0671897e-05,0.0,2.3918672,0.010174776,7336,1.6382978723404256,1559791,1.3617021276595744,5.0671897e-05,20330.35299539566,88.72340425531915,0.13948936170212764,16.88644290150764
1.9292196e-05,0.0,2.4894953,0.008933095,7383,1.6808510638297873,1569846,1.3191489361702127,1.9292196e-05,20464.615249156952,87.76595744680851,0.12580714196839618,16.857967826712255
7.876587e-06,0.0,2.3918672,0.010174845,7443,1.9166666666666667,1579998,1.0833333333333333,7.876587e-06,20574.92954802513,67.45,0.13072933918506668,12.960934799128006
1.8895467e-05,0.0,2.4894953,0.008933181,7495,2.0,1589809,1.0,1.8895467e-05,20684.327749967575,81.57692307692308,0.17952847152847157,15.700459759505597
2.2425334e-06,0.0,2.5870614,0.008933181,7544,1.7551020408163265,1599860,1.2448979591836735,2.2425334e-06,20806.15884757042,85.04081632653062,0.15627851140456184,16.499757498890514
2.407786e-05,0.0,2.6846497,0.008933181,7602,1.8103448275862069,1609932,1.1896551724137931,2.407786e-05,20924.871363162994,73.65517241379311,0.1815212220729462,14.332753086077288
4.7434107e-05,0.0,2.7822313,0.008933181,7650,1.7291666666666667,1619817,1.2708333333333333,4.7434107e-05,21043.29208135605,88.0625,0.12979012058346426,17.041083458539298
2.841695e-06,0.0,2.6846497,0.010174852,7703,1.9622641509433962,1629878,1.0377358490566038,2.841695e-06,21154.809349536896,81.22641509433963,0.19243826547500828,15.314231050571335
3.568217e-05,0.0,2.5870614,0.010174776,7752,1.7142857142857142,1639923,1.2857142857142858,3.568217e-05,21279.68616104126,84.9795918367347,0.16387168387168385,16.458353656040213
2.4490357e-05,0.0,2.6846497,0.008933181,7801,1.7959183673469388,1649976,1.2040816326530612,2.4490357e-05,21391.42603135109,89.6938775510204,0.13198056365403302,17.3068746373945
1.8006389e-05,0.0,2.5870614,0.010174845,7851,2.06,1659771,0.94,1.8006389e-05,21495.899293661118,85.02,0.12169142857142858,16.010880314202335
4.787191e-06,0.0,2.6846497,0.008933181,7902,1.8235294117647058,1669804,1.1764705882352942,4.787191e-06,21632.651949882507,82.47058823529412,0.11336898395721924,15.74649421955796
1.3933309e-05,0.0,2.7822313,0.008933181,7957,1.9272727272727272,1679871,1.0727272727272728,1.3933309e-05,21760.284048318863,80.01818181818182,0.16548760330578505,15.166722098269007
1.1252849e-05,0.0,2.6846497,0.010174845,8008,1.9411764705882353,1689936,1.0588235294117647,1.1252849e-05,21884.95325779915,80.0,0.12156632909574086,15.02766625894336
3.4451296e-05,0.0,2.5870614,0.010174845,8059,1.803921568627451,1699790,1.196078431372549,3.4451296e-05,21997.854633569717,82.76470588235294,0.14320604801060208,15.723347280555211
5.3367614e-05,0.0,2.4894953,0.010174758,8108,1.7551020408163265,1709825,1.2448979591836735,5.3367614e-05,22112.966206550598,89.44897959183673,0.12326530612244896,17.178981240871718
3.439668e-05,0.0,2.3918672,0.010174845,8156,1.7708333333333333,1719883,1.2291666666666667,3.439668e-05,22233.79803943634,86.5625,0.14612121212121212,16.575880411040217
5.419515e-05,0.0,2.2943,0.010174758,8211,1.9090909090909092,1729996,1.0909090909090908,5.419515e-05,22342.680139541626,72.98181818181818,0.11238465174560398,13.811098747611572
2.5949097e-05,0.0,2.1966844,0.010174758,8262,1.9411764705882353,1739800,1.0588235294117647,2.5949097e-05,22466.747249126434,80.11764705882354,0.11276688453159044,15.13412897223534
3.119812e-05,0.0,2.0991206,0.010174845,8309,1.6382978723404256,1749835,1.3617021276595744,3.119812e-05,22588.202973127365,84.57446808510639,0.16209372827145035,16.364150532524228
4.5364635e-05,0.0,2.1966844,0.008933095,8358,1.6938775510204083,1759896,1.3061224489795917,4.5364635e-05,22694.043191432953,80.38775510204081,0.11950571877102492,15.301931781608902
2.2318776e-05,0.0,2.2943,0.008933181,8403,1.6666666666666667,1769917,1.3333333333333333,2.2318776e-05,22808.075716733932,87.86666666666666,0.11715555555555558,16.476674350326995
5.2835338e-05,0.0,2.1966844,0.010174845,8454,1.7254901960784315,1779819,1.2745098039215685,5.2835338e-05,22924.124382972717,83.17647058823529,0.13772727267963314,15.911348341546272
2.0047251e-05,0.0,2.2943,0.008933095,8499,1.6444444444444444,1789866,1.3555555555555556,2.0047251e-05,23032.145022153854,92.0,0.13048317089018843,17.73674117464524
1.1857605e-05,0.0,2.3918672,0.008933181,8547,1.5833333333333333,1799952,1.4166666666666667,1.1857605e-05,23149.37471485138,89.6875,0.15199395313681027,17.18022422274031
1.1026001e-05,0.0,2.4894953,0.008933095,8596,1.6938775510204083,1809772,1.3061224489795917,1.1026001e-05,23270.097429275513,79.46938775510205,0.13305285190999477,15.023429580778469
1.3073221e-05,0.0,2.3918672,0.010174845,8648,1.8461538461538463,1819820,1.1538461538461537,1.3073221e-05,23388.68248987198,79.78846153846153,0.11790476190476193,15.283589980961922
2.4401601e-05,0.0,2.2943,0.010174852,8697,1.6122448979591837,1829881,1.3877551020408163,2.4401601e-05,23503.97713136673,83.75510204081633,0.11614402528688247,16.008648322633995
5.789185e-06,0.0,2.1966844,0.010174845,8751,1.9259259259259258,1839961,1.0740740740740742,5.789185e-06,23618.07458806038,76.33333333333333,0.13408561808561809,14.587278031472628
4.4517517e-05,0.0,2.2943,0.008933095,8798,1.702127659574468,1849769,1.297872340425532,4.4517517e-05,23744.02755379677,83.87234042553192,0.14496126651821264,16.242647732751763
2.3017883e-06,0.0,2.3918672,0.008933417,8844,1.5434782608695652,1859807,1.4565217391304348,2.3017883e-06,23857.683468580246,89.15217391304348,0.13682210543080112,17.08562367134508
2.7817281e-05,0.0,2.2943,0.010174776,8893,1.7346938775510203,1869832,1.2653061224489797,2.7817281e-05,23979.76906991005,87.24489795918367,0.1868610301263362,16.924322740176585
3.279368e-06,0.0,2.1966844,0.010174852,8952,2.0338983050847457,1879889,0.9661016949152542,3.279368e-06,24097.53851222992,68.89830508474576,0.13130266343825664,13.15231629701043
3.5451252e-05,0.0,2.2943,0.008933095,8999,1.7234042553191489,1889920,1.2765957446808511,3.5451252e-05,24216.509954452515,83.36170212765957,0.14131417518651565,15.743113324292903
8.093668e-05,0.0,2.3918672,0.008933417,9045,1.6521739130434783,1899952,1.3478260869565217,8.093668e-05,24329.902410507202,89.6086956521739,0.1298893280632411,17.243667735683903
4.4851557e-05,0.0,2.4894953,0.008933181,9092,1.6382978723404256,1909973,1.3617021276595744,4.4851557e-05,24453.067497730255,87.63829787234043,0.12275987841945288,17.035378246083113
5.1923116e-06,0.0,2.5870614,0.008933174,9141,1.816326530612245,1919781,1.183673469387755,5.1923116e-06,24565.14820766449,80.3265306122449,0.12888241010689994,15.246258735457968
6.9819134e-06,0.0,2.6846497,0.008933181,9191,1.78,1929859,1.22,6.9819134e-06,24694.559910058975,83.82,0.1754197802197802,16.12417222320315
3.1810378e-05,0.0,2.5870614,0.010174852,9254,2.126984126984127,1939761,0.873015873015873,3.1810378e-05,24813.18902373314,65.19047619047619,0.13747549956700286,12.685507387942042
4.366862e-05,0.0,2.6846497,0.008933181,9300,1.7173913043478262,1949779,1.2826086956521738,4.366862e-05,24936.969629764557,87.32608695652173,0.17003726708074526,16.51537599159635
1.2207031e-05,0.0,2.5870614,0.010174845,9355,1.9272727272727272,1959765,1.0727272727272728,1.2207031e-05,25055.593257188797,77.61818181818182,0.1347337293246862,15.067830335746356
6.836446e-06,0.0,2.6846497,0.008933181,9402,1.6595744680851063,1969832,1.3404255319148937,6.836446e-06,25162.337246418,90.12765957446808,0.1898410768562744,17.453872624360205
1.9510904e-05,0.0,2.5870614,0.010174845,9460,1.9137931034482758,1979775,1.0862068965517242,1.9510904e-05,25282.224667310715,69.3103448275862,0.12153292750642017,13.283454660200853
5.282974e-06,0.0,2.6846497,0.008933181,9515,1.9272727272727272,1989920,1.0727272727272728,5.282974e-06,25407.24938583374,76.63636363636364,0.1275541601255887,14.805822116560458
2.1128844e-05,0.0,2.5870614,0.010174758,9565,1.98,1999757,1.02,2.1128844e-05,25514.991580486298,84.36,0.15781818181818183,16.027808375315256
4.7410074e-05,0.0,2.4894953,0.010174845,9618,1.9245283018867925,2009876,1.0754716981132075,4.7410074e-05,25631.641948223114,76.64150943396227,0.11572621291903959,14.80564450229576
7.3537194e-05,0.0,2.3918672,0.010174758,9677,2.1016949152542375,2019756,0.8983050847457628,7.3537194e-05,25740.003235816956,69.10169491525424,0.12766044858105516,13.23953163804336
7.8428144e-05,0.0,2.2943,0.010174845,9724,1.702127659574468,2029809,1.297872340425532,7.8428144e-05,25847.201277017593,86.42553191489361,0.14210778624796142,16.57345372394883
7.6319375e-06,0.0,2.3918672,0.008933181,9782,1.8448275862068966,2039945,1.1551724137931034,7.6319375e-06,25974.105309724808,70.91379310344827,0.16062397372742196,13.752278335400089
2.4914043e-05,0.0,2.4894953,0.008933181,9831,1.653061224489796,2049787,1.346938775510204,2.4914043e-05,26077.281566381454,85.10204081632654,0.15807473826041984,16.29062982709728
8.4757485e-06,0.0,2.3918672,0.010174845,9882,1.7647058823529411,2059926,1.2352941176470589,8.4757485e-06,26197.960144519806,79.23529411764706,0.12299054367118926,15.108319657784472
2.5796e-05,0.0,2.4894953,0.008933181,9927,1.6222222222222222,2069941,1.3777777777777778,2.5796e-05,26311.976932764053,88.4,0.12518518518518518,16.90200435876733
4.340617e-05,0.0,2.5870614,0.008933181,9972,1.711111111111111,2079966,1.288888888888889,4.340617e-05,26427.49903845787,88.66666666666667,0.12844867724867728,16.920152340204424
2.0576223e-05,0.0,2.4894953,0.010174758,10022,1.9,2089793,1.1,2.0576223e-05,26555.90238213539,80.76,0.1118171043771044,15.350914828031009
4.2012534e-06,0.0,2.3918672,0.010174776,10075,1.9245283018867925,2099922,1.0754716981132075,4.2012534e-06,26673.50972890854,76.58490566037736,0.1350251061489781,14.830567715636496
4.7966005e-05,0.0,2.2943,0.010174845,10122,1.6595744680851063,2109961,1.3404255319148937,4.7966005e-05,26785.852822303772,83.29787234042553,0.13059405842384567,15.764604741183945
8.696493e-06,0.0,2.1966844,0.010174845,10170,1.75,2119991,1.25,8.696493e-06,26902.916900873184,84.6875,0.14472619047619048,16.04636638750664
8.004074e-05,0.0,2.2943,0.008933095,10220,1.66,2129818,1.34,8.004074e-05,27019.89315223694,80.16,0.1129669264069264,15.622684951088456
3.0578358e-05,0.0,2.3918672,0.008933174,10265,1.711111111111111,2139859,1.288888888888889,3.0578358e-05,27145.92590379715,89.93333333333334,0.12832447552447554,17.28539174778865
6.980489e-05,0.0,2.2943,0.010174776,10316,1.9019607843137254,2149900,1.0980392156862746,6.980489e-05,27260.980226278305,80.76470588235294,0.15264963359081005,15.546302500033985
6.948191e-05,0.0,2.3918672,0.008933181,10368,1.8653846153846154,2159791,1.1346153846153846,6.948191e-05,27365.932585716248,79.61538461538461,0.14929794639749389,15.49414328045009
1.8104553e-05,0.0,2.2943,0.010174852,10420,1.7884615384615385,2169837,1.2115384615384615,1.8104553e-05,27495.47096157074,80.01923076923077,0.13772627372627377,15.376507020678732
1.0774231e-05,0.0,2.3918672,0.008933181,10465,1.6,2179894,1.4,1.0774231e-05,27606.457473516464,90.6,0.12804102564102565,17.289254034232222
1.8965658e-05,0.0,2.4894953,0.008933181,10518,1.9245283018867925,2189957,1.0754716981132075,1.8965658e-05,27720.770807504654,81.16981132075472,0.14753626247965873,15.424663162526032
1.1297098e-05,0.0,2.3918672,0.010174758,10568,1.9,2199776,1.1,1.1297098e-05,27849.11457633972,81.48,0.15860711993888463,15.547710981908292
1.4308421e-05,0.0,2.4894953,0.008933095,10616,1.7291666666666667,2209834,1.2708333333333333,1.4308421e-05,27962.260128498077,85.5,0.11791666666666671,16.36696183156391
3.0680338e-05,0.0,2.3918672,0.010174776,10667,1.8627450980392157,2219897,1.1372549019607843,3.0680338e-05,28083.07408285141,80.17647058823529,0.11731092436974792,15.282756850899673
9.671529e-06,0.0,2.4894953,0.008933181,10720,1.849056603773585,2229992,1.150943396226415,9.671529e-06,28206.57826757431,80.88679245283019,0.12325423251061426,15.655527095239323
6.477966e-05,0.0,2.391868,0.010174852,10770,1.84,2239841,1.16,6.477966e-05,28317.16247200966,81.54,0.13852317460317456,15.525588355858515
6.789856e-05,0.0,2.2943,0.010174752,10825,1.8727272727272728,2249946,1.1272727272727272,6.789856e-05,28434.077837467194,70.9090909090909,0.1321306225081161,13.484876982396228
4.3181357e-05,0.0,2.1966844,0.010174852,10873,1.7083333333333333,2259761,1.2916666666666667,4.3181357e-05,28553.994982481003,83.0,0.12242283155441054,15.689446507737069
2.1016947e-05,0.0,2.2943,0.008933494,10918,1.5333333333333334,2269776,1.4666666666666666,2.1016947e-05,28672.45060658455,88.0,0.13946666666666666,16.865284033038677
4.2281088e-05,0.0,2.1966844,0.010174776,10966,1.6041666666666667,2279842,1.3958333333333333,4.2281088e-05,28789.759945869446,87.6875,0.1256720430107527,17.0896727055721
3.2036336e-05,0.0,2.2943,0.008933181,11018,1.8269230769230769,2289926,1.1730769230769231,3.2036336e-05,28902.370642900467,80.42307692307692,0.1269974143503555,15.489760977548908
1.9684856e-05,0.0,2.3918672,0.008933181,11062,1.7272727272727273,2299950,1.2727272727272727,1.9684856e-05,29027.325229406357,90.3409090909091,0.12211188811188811,17.141152635107115
2.52889e-06,0.0,2.4894953,0.008933095,11112,1.9,2309753,1.1,2.52889e-06,29142.435711622238,79.68,0.16968344497607657,15.44013767993212
3.2141623e-05,0.0,2.3918672,0.010174845,11162,1.72,2319847,1.28,3.2141623e-05,29266.9349193573,85.08,0.11994726423902895,16.41459933255559
1.8776449e-05,0.0,2.4894953,0.008933181,11207,1.511111111111111,2329858,1.488888888888889,1.8776449e-05,29385.758700847626,93.06666666666666,0.13026031746031747,17.966925857331887
5.2142335e-05,0.0,2.5870614,0.008933095,11256,1.9183673469387754,2339917,1.0816326530612246,5.2142335e-05,29500.760885238647,86.51020408163265,0.13879557479557478,16.82298807974764
1.171112e-05,0.0,2.4894953,0.010174845,11302,1.6304347826086956,2349953,1.3695652173913044,1.171112e-05,29618.76356267929,95.54347826086956,0.13260041407867493,18.21530239886123
1.6703287e-06,0.0,2.3918672,0.010174776,11352,1.66,2359800,1.34,1.6703287e-06,29737.98384284973,79.98,0.15468808524808525,15.482287455982002
0.00011326192,0.0,2.2943,0.010174776,11399,1.5957446808510638,2369851,1.4042553191489362,0.00011326192,29852.354473352432,88.2127659574468,0.14937198971241522,16.699103188765186
9.601186e-05,0.0,2.1966844,0.010174776,11449,1.8,2379921,1.2,9.601186e-05,29960.966438531876,86.16,0.14742518518518516,16.414737538993105
9.485143e-05,0.0,2.0991194,0.010174845,11499,1.66,2389768,1.34,9.485143e-05,30081.151024341583,79.62,0.12423951346304289,15.130692926737293
8.252385e-05,0.0,2.1966844,0.008933095,11543,1.5,2399820,1.5,8.252385e-05,30208.972656965256,92.38636363636364,0.13028306783247492,17.736694202715967
3.816147e-05,0.0,2.2943,0.008933174,11593,1.82,2409888,1.18,3.816147e-05,30331.269223213196,84.54,0.14722493506493503,16.082370322372473
4.317627e-05,0.0,2.1966844,0.010174776,11644,1.7647058823529411,2419955,1.2352941176470589,4.317627e-05,30458.38324189186,82.94117647058823,0.15849986691509182,15.645849386993232
1.204834e-05,0.0,2.2943,0.008933181,11689,1.488888888888889,2429980,1.511111111111111,1.204834e-05,30580.82321858406,94.2,0.15051851851851855,18.34338241889072
5.910848e-05,0.0,2.3918672,0.008933181,11731,1.5238095238095237,2439751,1.4761904761904763,5.910848e-05,30691.678817033768,98.28571428571429,0.13765986394557828,18.639832776351152
1.4731852e-05,0.0,2.4894953,0.008933181,11784,1.8867924528301887,2449812,1.1132075471698113,1.4731852e-05,30813.580928087234,77.66037735849056,0.12855345911949687,14.874562232527433
6.9541165e-05,0.0,2.3918672,0.010174845,11842,1.8275862068965518,2459988,1.1724137931034482,6.9541165e-05,30948.686000823975,71.58620689655173,0.14562182015848202,13.771815339142506
3.254293e-05,0.0,2.2943,0.010174758,11888,1.7173913043478262,2469799,1.2826086956521738,3.254293e-05,31064.75343155861,86.73913043478261,0.12631570701135916,16.59681532080388
1.3280232e-05,0.0,2.1966844,0.010174758,11935,1.7234042553191489,2479838,1.2765957446808511,1.3280232e-05,31183.07208585739,85.08510638297872,0.11530293819655521,16.00380685659702
1.1086528e-05,0.0,2.0991194,0.010174852,11980,1.5333333333333334,2489877,1.4666666666666666,1.1086528e-05,31297.986244916916,90.4,0.166832183908046,17.123963478240384
4.4640095e-05,0.0,2.1966844,0.008933095,12024,1.5681818181818181,2499923,1.4318181818181819,4.4640095e-05,31405.419675827026,91.97727272727273,0.1369088285451922,17.655421388628245
3.5592206e-05,0.0,2.0991194,0.010174852,12071,1.553191489361702,2509956,1.446808510638298,3.5592206e-05,31529.633147716522,84.51063829787235,0.13542389525368245,15.99308821624291
9.204102e-06,0.0,2.0014977,0.010174845,12118,1.5106382978723405,2519776,1.4893617021276595,9.204102e-06,31646.622149705887,84.06382978723404,0.11941288384721992,16.11938341777276
3.7309266e-05,0.0,2.0991194,0.008933181,12165,1.6382978723404256,2529815,1.3617021276595744,3.7309266e-05,31763.009871721268,80.74468085106383,0.13754784123429137,15.543271025993578
0.00011725578,0.0,2.1966844,0.008933181,12213,1.6875,2539877,1.3125,0.00011725578,31877.835233688354,78.0,0.12301695557450033,14.590637726984141
8.8663735e-05,0.0,2.2943,0.008933181,12265,1.6923076923076923,2549963,1.3076923076923077,8.8663735e-05,31999.025072336197,79.67307692307692,0.13961908679555737,15.309378341385363
9.502513e-05,0.0,2.1966844,0.010174852,12313,1.8125,2559985,1.1875,9.502513e-05,32125.87911272049,86.6875,0.13633333333333333,16.524910788202217
6.1745195e-05,0.0,2.2943,0.008933174,12356,1.441860465116279,2569753,1.558139534883721,6.1745195e-05,32232.845949411392,89.51162790697674,0.11934883720930234,17.315817784034074
1.6223144e-05,0.0,2.3918672,0.008933174,12407,1.8431372549019607,2579852,1.1568627450980393,1.6223144e-05,32347.70236492157,83.82352941176471,0.16249904830961653,16.190746377028645
6.516806e-05,0.0,2.2943,0.010174852,12462,1.709090909090909,2589971,1.290909090909091,6.516806e-05,32484.04807639122,75.38181818181818,0.14871220449740533,14.325245420725459
1.3241577e-05,0.0,2.1966844,0.010174776,12507,1.5555555555555556,2599990,1.4444444444444444,1.3241577e-05,32597.468693971634,90.06666666666666,0.12170940170940173,17.146804900578065
6.0723367e-05,0.0,2.2943,0.008933174,12554,1.7234042553191489,2609786,1.2765957446808511,6.0723367e-05,32721.142208337784,84.51063829787235,0.15506382978723401,15.992247724680762
5.039317e-05,0.0,2.3918672,0.008933174,12600,1.7608695652173914,2619858,1.2391304347826086,5.039317e-05,32844.14684844017,90.71739130434783,0.1241363435929095,17.415988541106508
6.000468e-05,0.0,2.4894817,0.008933417,12650,1.64,2629992,1.36,6.000468e-05,32965.367025375366,80.04,0.15366029894633665,15.377067997781028
3.266945e-05,0.0,2.5870614,0.008933174,12707,1.9649122807017543,2639862,1.0350877192982457,3.266945e-05,33084.92072272301,70.52631578947368,0.1200320589619191,13.732069592947001
6.7504884e-06,0.0,2.6846497,0.008933181,12755,1.7916666666666667,2649920,1.2083333333333333,6.7504884e-06,33189.49373793602,88.8125,0.1206666666666667,16.808092158085856
2.3488362e-06,0.0,2.7822282,0.008933095,12815,1.9833333333333334,2659795,1.0166666666666666,2.3488362e-06,33302.11558461189,70.55,0.10985517880811997,13.324672791436594
3.405711e-05,0.0,2.6846497,0.010174758,12866,1.8823529411764706,2669872,1.1176470588235294,3.405711e-05,33428.739052057266,81.52941176470588,0.13954113139508678,15.853317890191601
1.7222374e-05,0.0,2.7822282,0.008933174,12910,1.7045454545454546,2679920,1.2954545454545454,1.7222374e-05,33538.63832092285,94.77272727272727,0.13759410286683013,18.229563385493847
3.2907614e-05,0.0,2.6846497,0.010174845,12968,1.896551724137931,2689825,1.103448275862069,3.2907614e-05,33658.275829553604,69.05172413793103,0.1661087805280293,13.255279286764315
3.474121e-05,0.0,2.7822282,0.008933095,13015,1.5957446808510638,2699864,1.4042553191489362,3.474121e-05,33780.405757665634,94.53191489361703,0.15011893071467536,18.401880206031517
1.6611735e-06,0.0,2.6846497,0.010174758,13067,1.8076923076923077,2709944,1.1923076923076923,1.6611735e-06,33898.824895620346,82.90384615384616,0.13110989010989013,15.98506744588098
3.344218e-06,0.0,2.7822282,0.008933174,13122,1.9636363636363636,2719880,1.0363636363636364,3.344218e-06,34015.01099896431,75.21818181818182,0.12072109966102082,14.520241630071567
1.0875193e-05,0.0,2.6846497,0.010174776,13184,2.129032258064516,2729889,0.8709677419354839,1.0875193e-05,34130.16884422302,68.75806451612904,0.14492281559547285,13.158912662878647
3.0058034e-05,0.0,2.7822282,0.008933174,13232,1.7291666666666667,2739945,1.2708333333333333,3.0058034e-05,34247.92584633827,81.5625,0.13870767195767197,15.788249948610948
1.5727233e-05,0.0,2.8798606,0.008933174,13286,1.9444444444444444,2749822,1.0555555555555556,1.5727233e-05,34366.67031764984,78.11111111111111,0.1308678803794775,14.935237922205646
9.903972e-06,0.0,2.9774497,0.008933181,13345,2.135593220338983,2759899,0.864406779661017,9.903972e-06,34482.10561823845,70.88135593220339,0.15272582253240274,13.45834073718936
2.2224935e-05,0.0,2.8798606,0.010174776,13398,1.8679245283018868,2769893,1.1320754716981132,2.2224935e-05,34604.11117243767,79.9245283018868,0.1390888070955909,15.245842579748912
4.3237305e-05,0.0,2.7822282,0.010174852,13453,1.8727272727272728,2779996,1.1272727272727272,4.3237305e-05,34727.12289643288,80.45454545454545,0.1672394968394968,15.20035357635561
2.553304e-07,0.0,2.6846497,0.010174198,13502,1.836734693877551,2789854,1.163265306122449,2.553304e-07,34840.148267030716,85.77551020408163,0.12926708192724165,16.51404236920893
7.570394e-06,0.0,2.5870614,0.010174758,13555,1.8679245283018868,2799927,1.1320754716981132,7.570394e-06,34968.29496264458,78.05660377358491,0.13061205362648204,15.031623909777805
1.6411337e-05,0.0,2.4894953,0.010174845,13604,1.816326530612245,2809751,1.183673469387755,1.6411337e-05,35084.85304427147,85.83673469387755,0.1563462350457424,16.48453697617401
1.5377553e-05,0.0,2.5870614,0.008933181,13654,1.74,2819891,1.26,1.5377553e-05,35211.1624186039,86.4,0.1189496654657746,16.585986119486815
2.3362223e-05,0.0,2.6846497,0.008933181,13701,1.7234042553191489,2829996,1.2765957446808511,2.3362223e-05,35319.924171209335,90.57446808510639,0.15391817236334152,17.29699469350282
1.9444784e-05,0.0,2.5870614,0.010174845,13751,1.94,2839895,1.06,1.9444784e-05,35434.33136487007,81.9,0.1417168085298635,15.903278671974645
