optimgain,AttNC,EpisodesSoFar,AttC,Fce,surrgain,TimestepsSoFar,entropy,TimeElapsed,MtR,meankl,entloss,TtR
0.0028485497,0.975609756097561,9298,0.024390243902439025,0.13443902439024388,0.0028485497,1969966,-0.029814867,15233.958578109741,18.938120299533384,0.0045087533,0.0,33.609756097560975
0.004171419,0.975609756097561,9339,0.024390243902439025,0.13375609756097562,0.004171419,1979967,-0.09130564,15304.269088745117,18.8011280400601,0.007824301,0.0,33.4390243902439
0.0041254987,0.9302325581395349,9382,0.06976744186046512,0.1397638640429338,0.0041254987,1989982,-0.12938689,15385.591332435608,19.176942877925196,0.0064913514,0.0,34.093023255813954
0.0022753198,1.0,9422,0.0,0.1385,0.0022753198,1999982,-0.14500432,15460.466137886047,19.70866441875025,0.0072710314,0.0,34.625
0.003004351,0.975609756097561,9463,0.024390243902439025,0.1371707317073171,0.003004351,2009983,-0.15656798,15543.091895580292,19.574882112801458,0.0068076537,0.0,34.292682926829265
0.0030813676,1.0,9503,0.0,0.1389,0.0030813676,2019983,-0.13313818,15618.176128387451,19.928580287195526,0.010180148,0.0,34.725
0.0033114105,0.975609756097561,9544,0.024390243902439025,0.13707317073170733,0.0033114105,2029984,-0.16692163,15703.106626272202,19.76414089110269,0.0055261436,0.0,34.26829268292683
0.0034870948,1.0,9584,0.0,0.1312,0.0034870948,2039984,-0.13733672,15771.616048336029,18.528162826895596,0.0040625585,0.0,32.8
0.0040639592,1.0,9624,0.0,0.1388,0.0040639592,2049984,-0.12174223,15849.798044681549,19.986206069171075,0.005070088,0.0,34.7
0.00552617,1.0,9664,0.0,0.13100000000000003,0.00552617,2059984,-0.06604767,15919.564659357071,18.79777971257618,0.007027845,0.0,32.75
0.0040539643,0.975609756097561,9705,0.024390243902439025,0.1431219512195122,0.0040539643,2069985,-0.055369996,16001.739286899567,20.305213399979518,0.0061029005,0.0,35.78048780487805
0.0034128968,0.975609756097561,9746,0.024390243902439025,0.13863414634146343,0.0034128968,2079986,-0.056884333,16071.63656449318,20.038459878389702,0.005070417,0.0,34.65853658536585
0.0045017637,1.0,9786,0.0,0.1405,0.0045017637,2089986,-0.02490591,16152.318547964096,20.24660751462393,0.0051467703,0.0,35.125
0.004256735,1.0,9826,0.0,0.1379,0.004256735,2099986,-0.019743841,16230.360429048538,19.594002482136574,0.005399007,0.0,34.475
0.0023336967,0.975609756097561,9867,0.024390243902439025,0.14117073170731712,0.0023336967,2109987,-0.01619565,16306.507195234299,19.914018827088,0.0035176014,0.0,35.292682926829265
0.0041459333,1.0,9907,0.0,0.13879999999999998,0.0041459333,2119987,-0.0116253225,16391.609701633453,19.750014466929503,0.005421033,0.0,34.7
0.002628619,1.0,9947,0.0,0.13990000000000002,0.002628619,2129987,-0.042207856,16465.698942661285,20.004256101246153,0.0045500007,0.0,34.975
0.0044948272,0.975,9987,0.025,0.1472,0.0044948272,2139762,-0.028683506,16549.107633829117,20.1323228693135,0.00523518,0.0,35.675
0.002707791,0.9302325581395349,10030,0.06976744186046512,0.13916279069767448,0.002707791,2149789,-0.04227253,16621.290816545486,19.550904355555875,0.0037745484,0.0,33.95348837209303
0.004348011,1.0,10070,0.0,0.149,0.004348011,2159789,-0.016408896,16695.42306447029,21.415769448094675,0.0076703536,0.0,37.25
0.002898242,1.0,10110,0.0,0.14330000000000004,0.002898242,2169789,-0.04638149,16777.87218618393,19.968663510727403,0.0052877977,0.0,35.825
0.0029309753,0.975609756097561,10151,0.024390243902439025,0.1411707317073171,0.0029309753,2179790,-0.07908349,16846.332959651947,19.921395302730957,0.005625107,0.0,35.292682926829265
0.004238559,0.9523809523809523,10193,0.047619047619047616,0.14630303030303032,0.004238559,2189802,-0.06328326,16923.223353385925,20.04715001501284,0.007323319,0.0,35.023809523809526
0.00299859,1.0,10233,0.0,0.1446,0.00299859,2199802,-0.024543826,16997.075923204422,20.573953714445217,0.005792633,0.0,36.15
0.004102037,1.0,10273,0.0,0.14390000000000006,0.004102037,2209802,0.026382662,17072.27423095703,20.640371699293237,0.0053351815,0.0,35.975
0.0020695403,0.975609756097561,10314,0.024390243902439025,0.1481442205726405,0.0020695403,2219825,0.061392244,17148.42301940918,20.491213498252684,0.0043357275,0.0,36.073170731707314
0.0042386656,0.9302325581395349,10357,0.06976744186046512,0.1339534883720931,0.0042386656,2229828,0.0058894157,17217.33886408806,19.049714150771035,0.0067291735,0.0,33.48837209302326
0.004019861,1.0,10397,0.0,0.15000000000000002,0.004019861,2239828,-0.015782332,17295.311462402344,21.31208770239845,0.006705364,0.0,37.5
0.0012208548,0.975609756097561,10438,0.024390243902439025,0.14282926829268294,0.0012208548,2249829,-0.009904822,17367.144247293472,20.474484293123947,0.0031400782,0.0,35.707317073170735
0.003153203,1.0,10478,0.0,0.14090000000000003,0.003153203,2259829,-0.05006588,17443.690005779266,20.286530804185148,0.007252809,0.0,35.225
0.0037372033,1.0,10518,0.0,0.14179999999999998,0.0037372033,2269829,-0.05597134,17530.08971142769,20.163254161175594,0.004797139,0.0,35.45
0.0030274903,0.9523809523809523,10560,0.047619047619047616,0.13657142857142862,0.0030274903,2279831,-0.065175235,17595.675486564636,19.433670594747202,0.005320157,0.0,34.142857142857146
0.004434021,1.0,10600,0.0,0.14420000000000005,0.004434021,2289831,-0.10687346,17683.19060111046,20.272048477330866,0.008598879,0.0,36.05
0.0029725372,1.0,10640,0.0,0.1507,0.0029725372,2299831,-0.12528928,17760.663249254227,21.135080911875257,0.006041547,0.0,37.675
0.002940248,1.0,10680,0.0,0.14909999999999998,0.002940248,2309831,-0.13192278,17834.32150578499,21.550495766591958,0.0042583756,0.0,37.275
0.005140613,0.975609756097561,10721,0.024390243902439025,0.14439024390243907,0.005140613,2319832,-0.119781286,17918.460865974426,20.614863309984074,0.006598961,0.0,36.09756097560975
0.004722687,1.0,10761,0.0,0.13920000000000002,0.004722687,2329832,-0.10817994,17992.856616020203,20.249256451224557,0.005232415,0.0,34.8
0.0041326657,0.975609756097561,10802,0.024390243902439025,0.14478048780487804,0.0041326657,2339833,-0.08211232,18068.23879647255,20.68750686450629,0.0066473586,0.0,36.19512195121951
0.0015702812,1.0,10842,0.0,0.1516,0.0015702812,2349833,-0.06971359,18140.18560385704,21.610340206343132,0.005734411,0.0,37.9
0.0052322615,0.975609756097561,10883,0.024390243902439025,0.14507317073170733,0.0052322615,2359834,-0.08639435,18221.072865962982,20.703304587005203,0.0073969695,0.0,36.26829268292683
0.0030456132,0.9523809523809523,10925,0.047619047619047616,0.14642490842490843,0.0030456132,2369848,-0.123042226,18294.13041162491,20.264239284687186,0.0056819348,0.0,35.73809523809524
0.0042066285,0.975609756097561,10966,0.024390243902439025,0.1469268292682927,0.0042066285,2379849,-0.13932042,18373.265823364258,20.860704207836907,0.0060201553,0.0,36.73170731707317
0.0029697698,0.9523809523809523,11008,0.047619047619047616,0.1385714285714286,0.0029697698,2389851,-0.1673814,18445.990265607834,19.497779018160532,0.004097572,0.0,34.642857142857146
0.0026280838,1.0,11048,0.0,0.15139999999999998,0.0026280838,2399851,-0.18385865,18523.121170282364,21.42764577026871,0.008075788,0.0,37.85
0.0029960144,1.0,11088,0.0,0.1407,0.0029960144,2409851,-0.18865916,18593.980329990387,19.74478767698931,0.004273645,0.0,35.175
0.0038443175,0.975609756097561,11129,0.024390243902439025,0.14520325203252032,0.0038443175,2419866,-0.20287178,18678.38115787506,20.111447043327015,0.0051744687,0.0,35.53658536585366
0.0032274742,1.0,11169,0.0,0.14509999999999998,0.0032274742,2429866,-0.17842862,18752.070904254913,20.62515355916226,0.005043099,0.0,36.275
0.0037203506,1.0,11209,0.0,0.15180000000000005,0.0037203506,2439866,-0.16860184,18830.766593694687,22.01439462983244,0.005504559,0.0,37.95
0.004197656,1.0,11249,0.0,0.1497,0.004197656,2449866,-0.18064839,18907.648284435272,21.151854822332297,0.0057063717,0.0,37.425
0.0038954131,1.0,11289,0.0,0.1503,0.0038954131,2459866,-0.18289182,18973.71102666855,20.98178149772624,0.0069620362,0.0,37.575
0.0029834367,1.0,11329,0.0,0.14780000000000001,0.0029834367,2469866,-0.12553716,19046.86083960533,20.722838506399228,0.0048538223,0.0,36.95
0.002253492,1.0,11369,0.0,0.14780000000000004,0.002253492,2479866,-0.12820192,19125.64789366722,20.835321727572364,0.0063389433,0.0,36.95
0.0050269943,0.975609756097561,11410,0.024390243902439025,0.13531707317073172,0.0050269943,2489867,-0.15035959,19202.776262044907,18.811440659732202,0.007073491,0.0,33.829268292682926
0.0038718407,1.0,11450,0.0,0.14650000000000005,0.0038718407,2499867,-0.17827617,19275.08696579933,20.69708379656828,0.005997538,0.0,36.625
0.0022230926,1.0,11490,0.0,0.14920000000000003,0.0022230926,2509867,-0.1817397,19354.17666530609,21.31963754834547,0.0041088457,0.0,37.3
0.0033737596,1.0,11530,0.0,0.15009999999999998,0.0033737596,2519867,-0.16984573,19426.52177977562,21.731773738643273,0.0071573225,0.0,37.525
0.0027650178,1.0,11570,0.0,0.14079999999999998,0.0027650178,2529867,-0.15402281,19509.800477981567,20.02079110437519,0.004225308,0.0,35.2
0.0044808746,0.9523809523809523,11612,0.047619047619047616,0.14133333333333334,0.0044808746,2539869,-0.16317046,19580.78173685074,20.25300579618139,0.0043089176,0.0,35.333333333333336
0.0041809967,1.0,11652,0.0,0.14550000000000002,0.0041809967,2549869,-0.17269954,19654.020528554916,20.738564038299884,0.005656043,0.0,36.375
0.0050629894,0.9523809523809523,11694,0.047619047619047616,0.13485714285714287,0.0050629894,2559871,-0.15535489,19734.654586553574,19.038179873200352,0.0055812784,0.0,33.714285714285715
0.003335816,0.975609756097561,11735,0.024390243902439025,0.1423414634146342,0.003335816,2569872,-0.13601416,19807.98842072487,20.390417829440167,0.0035745178,0.0,35.58536585365854
0.0021887177,0.975609756097561,11776,0.024390243902439025,0.1346341463414634,0.0021887177,2579873,-0.1520024,19890.284910202026,19.162492107594822,0.0044967467,0.0,33.65853658536585
0.003674871,1.0,11816,0.0,0.14200000000000002,0.003674871,2589873,-0.19409227,19962.521485567093,20.40413456877525,0.0060097887,0.0,35.5
0.0038893074,1.0,11856,0.0,0.14200000000000002,0.0038893074,2599873,-0.18044494,20053.608481884003,20.05600435393463,0.0050843963,0.0,35.5
0.004529422,0.975609756097561,11897,0.024390243902439025,0.13726829268292684,0.004529422,2609874,-0.19466439,20127.12961792946,19.3523682402973,0.006652287,0.0,34.31707317073171
0.0020919403,1.0,11937,0.0,0.13610000000000003,0.0020919403,2619874,-0.15849072,20203.320724010468,19.39577581811501,0.007438547,0.0,34.025
0.0044727325,1.0,11977,0.0,0.1369,0.0044727325,2629874,-0.15567844,20281.870781183243,19.53747755541332,0.0072805374,0.0,34.225
0.0018204193,1.0,12017,0.0,0.13240000000000002,0.0018204193,2639874,-0.12746948,20357.1216275692,18.676249284754313,0.004118355,0.0,33.1
0.0023234466,1.0,12057,0.0,0.13650000000000007,0.0023234466,2649874,-0.15037587,20436.711248874664,19.607962067651698,0.0038075661,0.0,34.125
0.0036025268,0.975609756097561,12098,0.024390243902439025,0.12780487804878052,0.0036025268,2659875,-0.14820863,20505.968335866928,18.44997931925769,0.0048814192,0.0,31.951219512195124
0.004462542,1.0,12138,0.0,0.13310000000000005,0.004462542,2669875,-0.18220517,20586.604031562805,18.87252944710115,0.005594667,0.0,33.275
0.0046206093,1.0,12178,0.0,0.13850000000000004,0.0046206093,2679875,-0.20439959,20662.006520986557,19.42368801751655,0.0065316926,0.0,34.625
0.0033838912,0.975609756097561,12219,0.024390243902439025,0.13658536585365857,0.0033838912,2689876,-0.21216375,20736.832535028458,19.28341415726902,0.004124653,0.0,34.146341463414636
0.005386465,0.975609756097561,12260,0.024390243902439025,0.13804878048780486,0.005386465,2699877,-0.22243272,20817.715310811996,19.486074362728615,0.005298052,0.0,34.51219512195122
0.00207248,1.0,12300,0.0,0.14420000000000002,0.00207248,2709877,-0.2726444,20887.602941274643,20.522356130736103,0.005410206,0.0,36.05
0.0025417083,1.0,12340,0.0,0.13830000000000003,0.0025417083,2719877,-0.32295257,20959.15920305252,19.440044066569516,0.008825511,0.0,34.575
0.0032967345,1.0,12380,0.0,0.13720000000000004,0.0032967345,2729877,-0.3457031,21039.96725845337,19.301239195377,0.0058991835,0.0,34.3
0.0044582575,1.0,12420,0.0,0.13340000000000002,0.0044582575,2739877,-0.33784053,21113.17531991005,19.065883273873837,0.0075585023,0.0,33.35
0.0022173203,1.0,12460,0.0,0.1321,0.0022173203,2749877,-0.34122857,21189.743921279907,18.975217128883205,0.004346947,0.0,33.025
0.003679995,1.0,12500,0.0,0.1481,0.003679995,2759877,-0.31124377,21265.51153564453,21.273419820310743,0.0050893165,0.0,37.025
0.003660533,1.0,12540,0.0,0.13240000000000002,0.003660533,2769877,-0.28768954,21333.589354753494,18.825035125091283,0.0032826562,0.0,33.1
0.004159209,1.0,12580,0.0,0.13770000000000002,0.004159209,2779877,-0.30988693,21424.26828813553,19.391713021058305,0.008775038,0.0,34.425
0.0040021776,1.0,12620,0.0,0.1461,0.0040021776,2789877,-0.25686187,21492.781067609787,21.039331173489643,0.0073512527,0.0,36.525
0.004749898,1.0,12660,0.0,0.1414,0.004749898,2799877,-0.21854483,21573.590434789658,20.371975896763477,0.009379283,0.0,35.35
0.0035110698,1.0,12700,0.0,0.1324,0.0035110698,2809877,-0.20315553,21651.079687833786,19.08936575868519,0.005038419,0.0,33.1
0.004623131,1.0,12740,0.0,0.1434,0.004623131,2819877,-0.21823701,21724.889867544174,20.28344709368525,0.007728493,0.0,35.85
0.0041793953,1.0,12780,0.0,0.1421,0.0041793953,2829877,-0.1581779,21799.498014450073,20.523240497671274,0.0070479475,0.0,35.525
0.004083023,1.0,12820,0.0,0.14530000000000004,0.004083023,2839877,-0.13250455,21884.74834561348,20.42948257956662,0.005892826,0.0,36.325
0.004048665,0.975609756097561,12861,0.024390243902439025,0.14448780487804877,0.004048665,2849886,-0.14247842,21961.174608707428,20.595880611939158,0.0067528817,0.0,36.1219512195122
0.0037581916,0.975609756097561,12902,0.024390243902439025,0.1391219512195122,0.0037581916,2859895,-0.17454585,22041.62813925743,19.920781330730538,0.007029414,0.0,34.78048780487805
0.0045468626,1.0,12942,0.0,0.148,0.0045468626,2869895,-0.19690509,22111.97181582451,20.88864985518187,0.012001028,0.0,37.0
0.0039733965,0.975609756097561,12983,0.024390243902439025,0.16409756097560976,0.0039733965,2879896,-0.23676565,22191.850428581238,20.36301707698415,0.007534836,0.0,34.951219512195124
0.0026213746,1.0,13023,0.0,0.144,0.0026213746,2889896,-0.22774394,22271.084052324295,20.217124796268756,0.005696918,0.0,36.0
0.005456862,1.0,13063,0.0,0.14070000000000005,0.005456862,2899896,-0.19265798,22347.903000354767,20.0430135971302,0.0066044494,0.0,35.175
0.0041330927,1.0,13103,0.0,0.14630000000000004,0.0041330927,2909896,-0.19078106,22429.91632127762,20.77780288724854,0.00538167,0.0,36.575
0.0040767654,1.0,13143,0.0,0.13940000000000002,0.0040767654,2919896,-0.1791682,22501.389147996902,19.827594463442715,0.006712912,0.0,34.85
0.002333065,0.975609756097561,13184,0.024390243902439025,0.15001283697047496,0.002333065,2929915,-0.18863717,22587.25649523735,20.765112856283377,0.0044861864,0.0,36.31707317073171
0.0041152863,0.975609756097561,13225,0.024390243902439025,0.14487804878048782,0.0041152863,2939916,-0.22738001,22668.611830949783,20.957736211650822,0.008193486,0.0,36.21951219512195
0.0048232735,1.0,13265,0.0,0.1476,0.0048232735,2949916,-0.21491866,22734.706451177597,21.128090962213598,0.0053612078,0.0,36.9
0.0034769103,0.975,13305,0.025,0.14729797979797982,0.0034769103,2959765,-0.24640496,22813.815851449966,20.73387219307102,0.004694442,0.0,36.1
0.004120973,1.0,13345,0.0,0.146,0.004120973,2969765,-0.21705773,22890.30374455452,21.218621245382575,0.0059336806,0.0,36.5
0.004639342,1.0,13385,0.0,0.1501,0.004639342,2979765,-0.20543677,22962.5881626606,21.429536432917256,0.005970186,0.0,37.525
0.005774719,0.9523809523809523,13427,0.047619047619047616,0.1375238095238095,0.005774719,2989767,-0.2483672,23033.08992242813,19.68285446809018,0.008023416,0.0,34.38095238095238
0.0051702172,0.975609756097561,13468,0.024390243902439025,0.14328455284552846,0.0051702172,2999782,-0.28228208,23105.438561677933,19.910681632051872,0.008488976,0.0,35.4390243902439
0.0041210726,1.0,13508,0.0,0.1485,0.0041210726,3009782,-0.29861948,23184.363105773926,21.05610530642231,0.0058794837,0.0,37.125
0.004578379,0.975609756097561,13549,0.024390243902439025,0.14968934531450578,0.004578379,3019801,-0.32643035,23259.508739709854,21.093801939766923,0.007150662,0.0,36.829268292682926
0.005109769,1.0,13589,0.0,0.14789999999999998,0.005109769,3029801,-0.30499235,23328.12632203102,21.138536065491802,0.0071814973,0.0,36.975
0.006094223,0.975609756097561,13630,0.024390243902439025,0.15578642056690833,0.006094223,3039838,-0.3054849,23414.25958919525,21.64277625967828,0.009991181,0.0,37.68292682926829
0.0046161194,1.0,13670,0.0,0.15010000000000007,0.0046161194,3049838,-0.3494829,23495.055706739426,21.25015581310623,0.008463072,0.0,37.525
0.004917935,1.0,13710,0.0,0.1512,0.004917935,3059838,-0.36976948,23572.57209777832,21.40105669394548,0.007553422,0.0,37.8
0.0059286146,1.0,13750,0.0,0.15239999999999998,0.0059286146,3069838,-0.3416705,23652.082632303238,21.812091346280333,0.0068827616,0.0,38.1
0.003577266,0.975609756097561,13791,0.024390243902439025,0.14302439024390243,0.003577266,3079839,-0.3823545,23728.982745170593,20.247671110682415,0.008831613,0.0,35.75609756097561
0.004816782,1.0,13831,0.0,0.15030000000000004,0.004816782,3089839,-0.39421454,23803.507560491562,21.48257863589786,0.0072174384,0.0,37.575
0.005202936,1.0,13871,0.0,0.1472,0.005202936,3099839,-0.4133919,23884.883538007736,21.07262903138303,0.007918057,0.0,36.8
0.0030546626,1.0,13911,0.0,0.15150000000000002,0.0030546626,3109839,-0.38518092,23960.06176686287,21.348269214709322,0.0067871935,0.0,37.875
0.004508792,1.0,13951,0.0,0.14390000000000003,0.004508792,3119839,-0.35058954,24028.66211915016,20.517224181239783,0.006630217,0.0,35.975
0.0053770193,1.0,13991,0.0,0.14530000000000004,0.0053770193,3129839,-0.37691072,24106.107296466827,20.765340687943173,0.008304885,0.0,36.325
0.0047639953,0.975609756097561,14032,0.024390243902439025,0.14390243902439026,0.0047639953,3139840,-0.35971504,24190.937542438507,20.565583054207284,0.007709673,0.0,35.97560975609756
0.006399424,1.0,14072,0.0,0.1447,0.006399424,3149840,-0.37576297,24262.01072525978,20.362207407057017,0.007810138,0.0,36.175
0.0036090575,1.0,14112,0.0,0.15420000000000006,0.0036090575,3159840,-0.35942048,24348.924186468124,22.236529578947962,0.005987256,0.0,38.55
0.0052626734,0.9512195121951219,14153,0.04878048780487805,0.1515333447040764,0.0052626734,3169758,-0.36685073,24415.800187826157,21.3952950488788,0.006891321,0.0,36.8780487804878
0.0034336823,1.0,14193,0.0,0.14700000000000002,0.0034336823,3179758,-0.35194057,24495.322596788406,20.84858428283068,0.006844879,0.0,36.75
0.003917265,1.0,14233,0.0,0.1456,0.003917265,3189758,-0.35407585,24570.549198150635,20.654702222678907,0.0076197693,0.0,36.4
0.0033021912,0.9512195121951219,14274,0.04878048780487805,0.15236343040300704,0.0033021912,3199810,-0.32972723,24642.09544301033,21.51647038848813,0.004663002,0.0,37.34146341463415
0.0052233976,0.9523809523809523,14316,0.047619047619047616,0.16056315859677206,0.0052233976,3209916,-0.34514955,24730.32905459404,22.108754664396933,0.007654209,0.0,38.54761904761905
0.0059023234,0.975609756097561,14357,0.024390243902439025,0.16370995385629533,0.0059023234,3219953,-0.3542752,24797.9070019722,22.76905350378311,0.00795941,0.0,40.36585365853659
0.0077215065,0.9285714285714286,14399,0.07142857142857142,0.15843368426974985,0.0077215065,3229960,-0.37594214,24870.85176062584,21.224226095284994,0.008451015,0.0,37.54761904761905
0.0050854385,0.975,14439,0.025,0.16441176470588237,0.0050854385,3239795,-0.42356816,24952.655781507492,23.152925140985452,0.010634717,0.0,40.375
0.0053076223,0.9069767441860465,14482,0.09302325581395349,0.15952676759793974,0.0053076223,3249809,-0.44393653,25032.430316209793,21.332497463606796,0.0071720122,0.0,37.2093023255814
0.0036271191,0.975609756097561,14523,0.024390243902439025,0.15280700923514093,0.0036271191,3259912,-0.42944697,25107.076887369156,21.395014421300832,0.00936131,0.0,37.853658536585364
0.0034933263,1.0,14563,0.0,0.159,0.0034933263,3269912,-0.44825333,25185.4825861454,22.705253703311673,0.007298558,0.0,39.75
0.0056407913,1.0,14603,0.0,0.15389999999999998,0.0056407913,3279912,-0.42178258,25266.193074464798,21.808917398766802,0.0082841655,0.0,38.475
0.0034375472,0.975609756097561,14644,0.024390243902439025,0.14848780487804877,0.0034375472,3289913,-0.4089663,25354.763769626617,21.184378375553464,0.005085826,0.0,37.1219512195122
0.0038910934,1.0,14684,0.0,0.1474,0.0038910934,3299913,-0.4305556,25425.71523952484,20.991424873527624,0.0070918775,0.0,36.85
0.005032283,0.975609756097561,14725,0.024390243902439025,0.1520450281425891,0.005032283,3309978,-0.39366052,25500.148845672607,21.46765983855661,0.0063358615,0.0,37.31707317073171
0.00478495,0.975609756097561,14766,0.024390243902439025,0.15752845528455284,0.00478495,3319993,-0.407276,25575.300179481506,21.916479872275843,0.008733968,0.0,39.0
0.005640681,1.0,14806,0.0,0.15729999999999997,0.005640681,3329993,-0.42574728,25646.989906072617,22.613667243316012,0.008919396,0.0,39.325
0.003746056,1.0,14846,0.0,0.15350000000000003,0.003746056,3339993,-0.42806646,25724.462476730347,21.94800400830677,0.0057238173,0.0,38.375
0.0043864604,1.0,14886,0.0,0.151,0.0043864604,3349993,-0.46681732,25793.60667204857,21.721991150364353,0.007959949,0.0,37.75
0.004127047,0.975609756097561,14927,0.024390243902439025,0.1530731707317073,0.004127047,3359994,-0.46833292,25864.181980133057,21.513465883035817,0.005770365,0.0,38.26829268292683
0.0057483017,0.975,14967,0.025,0.1620619047619048,0.0057483017,3369765,-0.5024713,25943.398879766464,22.341653166475087,0.00733776,0.0,39.425
0.0031831749,1.0,15007,0.0,0.15560000000000002,0.0031831749,3379765,-0.48339537,26018.34706377983,22.13274660414259,0.0062949364,0.0,38.9
0.004238194,0.975609756097561,15048,0.024390243902439025,0.1460487804878049,0.004238194,3389766,-0.45309472,26092.172965288162,20.743750934938777,0.0061559426,0.0,36.51219512195122
0.0037085372,1.0,15088,0.0,0.1547,0.0037085372,3399766,-0.41546625,26177.164586782455,21.869127745053312,0.0057647736,0.0,38.675
0.0032156555,0.975609756097561,15129,0.024390243902439025,0.15959841179807152,0.0032156555,3409809,-0.46574605,26249.978987693787,22.237581764120776,0.008680461,0.0,39.19512195121951
0.0027274345,0.975609756097561,15170,0.024390243902439025,0.1594832484588582,0.0027274345,3419900,-0.46789825,26325.982151269913,22.2465303898881,0.0046739425,0.0,39.146341463414636
0.0045930953,0.9523809523809523,15212,0.047619047619047616,0.16030562468889997,0.0045930953,3429962,-0.48788774,26399.451082229614,21.72452896466763,0.0070038233,0.0,37.54761904761905
0.0062354812,1.0,15252,0.0,0.15010000000000004,0.0062354812,3439962,-0.527072,26487.111029863358,21.691961037144083,0.008352875,0.0,37.525
0.0037694932,1.0,15292,0.0,0.15020000000000003,0.0037694932,3449962,-0.5139886,26568.82215976715,21.370544401555712,0.0060420083,0.0,37.55
0.0040891175,1.0,15332,0.0,0.15810000000000002,0.0040891175,3459962,-0.53064257,26647.622054576874,22.543780949102704,0.0062146736,0.0,39.525
0.0035399948,0.9285714285714286,15374,0.07142857142857142,0.15474196781659472,0.0035399948,3469819,-0.543119,26726.193151950836,21.32797395037214,0.0043707583,0.0,37.45238095238095
0.0044966126,0.9512195121951219,15415,0.04878048780487805,0.159971877855814,0.0044966126,3479829,-0.5176115,26796.950918912888,21.942860763551465,0.0066345916,0.0,38.24390243902439
0.0052901856,1.0,15455,0.0,0.15789999999999998,0.0052901856,3489829,-0.45713627,26879.844645500183,22.216582388899347,0.0071359575,0.0,39.475
0.0065811127,1.0,15495,0.0,0.156,0.0065811127,3499829,-0.41560254,26950.865740060806,21.732687767789074,0.008258215,0.0,39.0
0.0055013276,0.9523809523809523,15537,0.047619047619047616,0.15880656443368307,0.0055013276,3509963,-0.39991462,27024.408920288086,21.802325384848068,0.007839537,0.0,38.11904761904762
0.007057106,0.7708333333333334,15585,0.22916666666666666,0.15881281728815894,0.007057106,3519940,-0.38425085,27102.14926123619,19.15663665140184,0.007543753,0.0,32.375
0.0047553484,0.9512195121951219,15626,0.04878048780487805,0.15833924701392466,0.0047553484,3529906,-0.4078645,27172.91990995407,22.287068977760153,0.00649204,0.0,38.68292682926829
0.004665573,1.0,15666,0.0,0.15589999999999998,0.004665573,3539906,-0.40510866,27257.98841547966,22.046831861601294,0.008988663,0.0,38.975
0.0055433204,1.0,15706,0.0,0.1497,0.0055433204,3549906,-0.37840664,27334.99102139473,21.03020735059767,0.0072770966,0.0,37.425
0.0056298887,1.0,15746,0.0,0.1552,0.0056298887,3559906,-0.3605456,27412.116948366165,22.022901715273697,0.0067255027,0.0,38.8
0.00358741,1.0,15786,0.0,0.152,0.00358741,3569906,-0.3899544,27494.96988105774,21.38686875680822,0.0074348417,0.0,38.0
0.005118547,1.0,15826,0.0,0.1452,0.005118547,3579906,-0.37638882,27559.377830028534,20.77274617795794,0.0076530618,0.0,36.3
0.0029315285,1.0,15866,0.0,0.1458,0.0029315285,3589906,-0.40858167,27640.9981610775,20.649282141236228,0.0063918913,0.0,36.45
0.004221121,1.0,15906,0.0,0.14359999999999998,0.004221121,3599906,-0.43994147,27713.967469215393,20.125290935207403,0.009223793,0.0,35.9
0.005449975,1.0,15946,0.0,0.13710000000000003,0.005449975,3609906,-0.4476431,27793.06424331665,19.442111304306067,0.009708589,0.0,34.275
0.004574868,1.0,15986,0.0,0.15120000000000003,0.004574868,3619906,-0.41043013,27878.623433589935,21.525713971836296,0.0074483687,0.0,37.8
0.0039883354,1.0,16026,0.0,0.14580000000000004,0.0039883354,3629906,-0.44294935,27952.588071346283,20.692085484289443,0.0072523644,0.0,36.45
0.0052904757,1.0,16066,0.0,0.14030000000000004,0.0052904757,3639906,-0.4640936,28028.256133794785,19.784207201455736,0.007372522,0.0,35.075
0.0038183746,1.0,16106,0.0,0.1416,0.0038183746,3649906,-0.45207006,28106.583859205246,20.400175940415856,0.0072702738,0.0,35.4
0.0058164224,1.0,16146,0.0,0.14490000000000003,0.0058164224,3659906,-0.43747285,28184.300308465958,20.671894933055505,0.007195206,0.0,36.225
0.00395556,1.0,16186,0.0,0.148,0.00395556,3669906,-0.43156582,28257.93240761757,21.184750530893062,0.006895326,0.0,37.0
0.004433988,1.0,16226,0.0,0.14500000000000002,0.004433988,3679906,-0.41024682,28333.75916171074,20.72677305066214,0.0073315306,0.0,36.25
0.005395894,0.975609756097561,16267,0.024390243902439025,0.1419512195121951,0.005395894,3689907,-0.4129371,28410.28544998169,20.099636321947433,0.007189218,0.0,35.48780487804878
0.0055909823,0.975609756097561,16308,0.024390243902439025,0.13702063789868665,0.0055909823,3699920,-0.35114634,28487.0636844635,18.838162465586485,0.007951213,0.0,33.36585365853659
0.0049055633,0.975609756097561,16349,0.024390243902439025,0.14131939605110336,0.0049055633,3709941,-0.3167678,28562.75795483589,19.35520333215621,0.0072529144,0.0,34.0
0.0054961247,0.9512195121951219,16390,0.04878048780487805,0.15122079146257303,0.0054961247,3719823,-0.3128005,28645.66170668602,20.750150269569367,0.007213716,0.0,36.5609756097561
0.001996145,1.0,16430,0.0,0.14830000000000004,0.001996145,3729823,-0.29828396,28726.8173763752,21.15399605559562,0.003240111,0.0,37.075
