TimeElapsed,AttNC,entropy,TimestepsSoFar,entloss,AttC,meankl,TtR,Fce,MtR,optimgain,surrgain,EpisodesSoFar
10638.282048463821,0.8909090909090909,1.9156492,2109968,0.0,2.109090909090909,0.0020369778,82.2,0.14520410939887438,15.791479139601659,0.00015712866,0.00015712866,10642
10685.519226074219,0.7166666666666667,1.9133303,2119874,0.0,2.283333333333333,0.008367658,74.6,0.1429363654887824,14.768269278031829,0.00019742177,0.00019742177,10702
10740.00317811966,1.14,1.8876954,2129974,0.0,1.86,0.00856094,85.98,0.12530434056515405,16.518032951299332,0.00013422547,0.00013422547,10752
10794.302701473236,0.8135593220338984,1.8247943,2139979,0.0,2.1864406779661016,0.008156441,77.59322033898304,0.18526041937292112,14.917917313846331,0.0003249939,0.0003249939,10811
10841.123678207397,1.1956521739130435,1.7590313,2149834,0.0,1.8043478260869565,0.0050300793,87.32608695652173,0.14506536391511626,16.636768914208847,0.0002954427,0.0002954427,10857
10889.869753360748,1.2173913043478262,1.7894281,2159896,0.0,1.7826086956521738,0.007937065,96.0,0.1325672877846791,18.226672218913386,0.00026126608,0.00026126608,10903
10943.654793977737,0.6923076923076923,1.8022739,2169846,0.0,2.3076923076923075,0.00800651,72.13846153846154,0.126735842530125,14.143052119915815,0.00044696222,0.00044696222,10968
10993.657325267792,1.380952380952381,1.801399,2179767,0.0,1.619047619047619,0.0024362544,102.78571428571429,0.14124022706427702,19.585358031730507,0.000294192,0.000294192,11010
11045.258412122726,1.196078431372549,1.7757852,2189972,0.0,1.803921568627451,0.006969081,89.11764705882354,0.15582463372478197,17.280221044729384,0.00024948272,0.00024948272,11061
11090.703757762909,0.9622641509433962,1.7909284,2199844,0.0,2.0377358490566038,0.0041930657,73.24528301886792,0.11750214860980678,13.844855577910577,0.00062309264,0.00062309264,11114
11142.807772159576,1.5319148936170213,1.7959268,2209881,0.0,1.4680851063829787,0.0029762571,81.82978723404256,0.11138534278959814,15.814343708484177,0.0006692563,0.0006692563,11161
11192.500122308731,1.28,1.7801604,2219923,0.0,1.72,0.010815133,80.7,0.13269333333333333,15.66468305040781,4.110006e-05,4.110006e-05,11211
11243.962627410889,1.6,1.810301,2229932,0.0,1.4,0.0012478027,89.2,0.11893333333333336,16.955722858103805,0.00010224635,0.00010224635,11256
11292.842532873154,1.425531914893617,1.8437207,2239959,0.0,1.574468085106383,0.0063652713,83.55319148936171,0.12026747720364744,16.056533789522916,0.000274146,0.000274146,11303
11342.966303348541,1.4680851063829787,1.8061436,2249998,0.0,1.5319148936170213,0.012873332,84.38297872340425,0.12599035007545642,16.025218061465182,0.00014572703,0.00014572703,11350
11391.558127641678,1.4318181818181819,1.8471967,2259773,0.0,1.5681818181818181,0.0053514494,88.02272727272727,0.14249197860962567,16.633420837889002,0.00035259602,0.00035259602,11394
11442.732521772385,1.6363636363636365,1.8983227,2269789,0.0,1.3636363636363635,0.003771358,85.36363636363636,0.11827272727272727,16.151578125871136,0.00019526164,0.00019526164,11438
11491.491162538528,1.3673469387755102,1.8926654,2279840,0.0,1.6326530612244898,0.0062483153,80.75510204081633,0.11163977972141238,15.291529040080402,0.00025249124,0.00025249124,11487
11539.63831615448,1.434782608695652,1.9367938,2289874,0.0,1.565217391304348,0.0030097915,83.8695652173913,0.1376887102667154,15.876192158689847,9.270528e-05,9.270528e-05,11533
11594.420686721802,1.392156862745098,1.9552279,2299985,0.0,1.607843137254902,0.002792011,74.6470588235294,0.10582943562720246,14.410838811068652,4.6887715e-05,4.6887715e-05,11584
11647.055855035782,1.4042553191489362,1.9738497,2309775,0.0,1.5957446808510638,0.008355641,82.34042553191489,0.11245390070921985,15.676776199867676,0.00025833742,0.00025833742,11631
11694.884698152542,1.6136363636363635,2.0041568,2319809,0.0,1.3863636363636365,0.0061958255,97.56818181818181,0.16318614718614718,18.90311123802889,0.00036251525,0.00036251525,11675
11744.56969666481,1.0769230769230769,2.0024085,2329911,0.0,1.9230769230769231,0.006815758,80.01923076923077,0.12225145442792504,15.068787194444793,0.0004976443,0.0004976443,11727
