EpisodesSoFar,AttC,AttNC,MtR,MpbtN,TimeElapsed,Ptt,TtR,meankl,Tmc,optimgain,TimestepsSoFar,entropy,Tmt,entloss,MpbtA,surrgain,Tbt
3070,2.2045454545454546,0.7954545454545454,-31.369149967299133,68.6883961116448,7142.770231485367,76.63751811123839,-162.0681818181818,0.0036302693,25.318181818181817,0.004759432,129989,0.3480782,78.68181818181819,0.0,31.31160388835522,0.004759432,322280.7272727273
3113,1.8604651162790697,1.1395348837209303,-31.159350239374913,66.86078683040319,7262.1768345832825,76.80742346153063,-158.2325581395349,0.0027073908,25.13953488372093,0.0042584827,139907,0.33197522,78.86046511627907,0.0,33.139213169596815,0.0042584827,323012.4651162791
3154,1.7073170731707317,1.2926829268292683,-30.930645827518823,67.71281636446093,7376.025270938873,76.77756222063293,-160.3170731707317,0.0025134527,25.170731707317074,0.0042327032,149994,0.35603398,78.82926829268293,0.0,32.28718363553906,0.0042327032,322884.68292682926
3195,1.7804878048780488,1.2195121951219512,-30.77907160691463,67.11227205700665,7491.012532949448,76.8681922640811,-158.85365853658536,0.0030875558,25.073170731707318,0.0047975164,159786,0.33569476,78.92682926829268,0.0,32.88772794299336,0.0047975164,323284.2926829268
3237,1.8571428571428572,1.1428571428571428,-30.75337760768818,66.09672293432249,7607.855291843414,76.1368303133013,-155.07142857142858,0.002816579,25.857142857142858,0.004437071,169765,0.3493936,78.14285714285714,0.0,33.903277065677514,0.004437071,320073.14285714284
3279,1.7142857142857142,1.2857142857142858,-31.113867413232065,68.39919696200101,7724.907320261002,76.6738531964245,-161.78571428571428,0.0022716327,25.285714285714285,0.0043059094,179847,0.34681818,78.73809523809524,0.0,31.600803037998997,0.0043059094,322511.2380952381
3325,1.9565217391304348,1.0434782608695652,-31.899021666165947,67.75598938121354,7845.20034122467,76.75331787228598,-160.17391304347825,0.0034403752,25.195652173913043,0.005700859,189961,0.33628902,78.80434782608695,0.0,32.24401061878647,0.005700859,322782.60869565216
3366,1.4878048780487805,1.5121951219512195,-30.65221185942569,66.92989792117257,7959.170725345612,77.00445664301787,-158.9268292682927,0.002575368,24.926829268292682,0.0038330576,199862,0.32122985,79.07317073170732,0.0,33.07010207882744,0.0038330576,323883.7073170732
3409,1.4883720930232558,1.5116279069767442,-30.603602788634316,65.83178221264734,8077.971894979477,75.87309922710729,-153.90697674418604,0.0056027384,26.13953488372093,0.0069027487,209940,0.36441225,77.86046511627907,0.0,34.16821778735267,0.0069027487,318916.4651162791
3456,1.9148936170212767,1.0851063829787233,-32.288107235208216,67.68472547957147,8200.164618968964,77.09035980523568,-160.9787234042553,0.0032889897,24.829787234042552,0.004592995,219977,0.3487008,79.14893617021276,0.0,32.31527452042852,0.004592995,324194.0425531915
3497,1.6585365853658536,1.3414634146341464,-30.91120942832538,67.77145740865375,8316.053391933441,76.57213241481801,-160.02439024390245,0.0029492015,25.390243902439025,0.004772985,229964,0.35120866,78.60975609756098,0.0,32.228542591346255,0.004772985,321985.56097560975
3539,1.6428571428571428,1.3571428571428572,-30.99411175527012,67.09612838809241,8431.597151517868,76.5419539845688,-158.57142857142858,0.0035237488,25.428571428571427,0.005240042,239817,0.31052408,78.5952380952381,0.0,32.90387161190762,0.005240042,321926.09523809527
3582,1.4883720930232558,1.5116279069767442,-30.652292543884748,66.34594715799918,8546.788014888763,76.43716326264628,-156.2093023255814,0.003310557,25.53488372093023,0.004852234,249947,0.34079266,78.46511627906976,0.0,33.65405284200083,0.004852234,321393.11627906974
3625,1.558139534883721,1.441860465116279,-30.448467207654254,64.47402656635913,8662.84233379364,76.50218619918574,-152.1627906976744,0.0033005157,25.46511627906977,0.0051943045,259842,0.3416022,78.53488372093024,0.0,35.52597343364087,0.0051943045,321678.88372093026
3667,1.5952380952380953,1.4047619047619047,-29.68562417690923,64.52131158866038,8777.594622135162,75.38056077445192,-149.71428571428572,0.0032455933,26.666666666666668,0.0048642107,269907,0.34909087,77.33333333333333,0.0,35.47868841133961,0.0048642107,316757.3333333333
3712,1.9111111111111112,1.0888888888888888,-29.965277290937244,63.42403492387226,8894.724081277847,76.37633517062956,-149.33333333333334,0.0037007981,25.6,0.0050675482,279903,0.3200952,78.4,0.0,36.57596507612773,0.0050675482,321126.4
3754,1.5476190476190477,1.4523809523809523,-30.07652065842653,65.1716888677326,9013.281723499298,75.42558548180503,-151.28571428571428,0.0022599923,26.61904761904762,0.0036607624,289866,0.31821343,77.38095238095238,0.0,34.82831113226742,0.0036607624,316952.38095238095
3797,1.5348837209302326,1.4651162790697674,-31.377846868620583,67.21103525758437,9129.359622716904,76.3712949470846,-158.1627906976744,0.0038869313,25.6046511627907,0.0051634056,299940,0.3202043,78.3953488372093,0.0,32.788964742415615,0.0051634056,321107.3488372093
3839,1.5476190476190477,1.4523809523809523,-29.796207366957056,64.68066001866708,9246.938823461533,75.69100986658958,-150.57142857142858,0.002962408,26.333333333333332,0.004703367,309812,0.31327805,77.66666666666667,0.0,35.31933998133289,0.004703367,318122.6666666667
3883,2.0681818181818183,0.9318181818181818,-30.403656998986367,65.08703303272888,9362.612768888474,76.42944232747094,-153.20454545454547,0.0029001264,25.545454545454547,0.0043593976,319860,0.34216616,78.45454545454545,0.0,34.91296696727109,0.0043593976,321349.8181818182
3927,1.75,1.25,-29.753017331670513,62.89515465762161,9479.907218694687,75.85482047796317,-147.0681818181818,0.0032539805,26.15909090909091,0.0045651793,329872,0.34446406,77.8409090909091,0.0,37.10484534237838,0.0045651793,318836.36363636365
3971,2.0681818181818183,0.9318181818181818,-29.830222154919056,65.44298893351274,9597.717804670334,75.60154097179382,-152.38636363636363,0.0030598452,26.431818181818183,0.0049205096,339957,0.34009472,77.56818181818181,0.0,34.55701106648724,0.0049205096,317719.2727272727
4016,1.5777777777777777,1.4222222222222223,-30.900349702917037,64.16445181527456,9717.882548570633,76.9579418383703,-152.26666666666668,0.0032686854,24.977777777777778,0.0050630993,349989,0.32289207,79.02222222222223,0.0,35.83554818472544,0.0050630993,323675.02222222224
4058,1.5952380952380953,1.4047619047619047,-29.576753639837957,63.991864069398424,9836.607549667358,75.80349252901074,-149.57142857142858,0.002626119,26.214285714285715,0.0049215807,359763,0.33141407,77.78571428571429,0.0,36.0081359306016,0.0049215807,318610.28571428574
4101,1.4186046511627908,1.5813953488372092,-29.483118656888564,63.46670047691238,9954.257482528687,76.21994170612,-148.95348837209303,0.0031074544,25.767441860465116,0.0043861745,369919,0.33352867,78.23255813953489,0.0,36.53329952308763,0.0043861745,320440.5581395349
4144,1.930232558139535,1.069767441860465,-29.618930095605208,65.38323901176669,10069.825400352478,75.50363939066615,-152.09302325581396,0.0039000413,26.53488372093023,0.0051674154,379893,0.36349988,77.46511627906976,0.0,34.61676098823333,0.0051674154,317297.11627906974
4189,1.9555555555555555,1.0444444444444445,-30.038950666107436,65.40313717383825,10187.539577960968,75.71361248959583,-152.66666666666666,0.004106461,26.31111111111111,0.005978062,389935,0.33445948,77.68888888888888,0.0,34.59686282616175,0.005978062,318213.68888888886
4231,1.6666666666666667,1.3333333333333333,-29.289387646456913,64.40617482958854,10305.297707080841,75.98201339506558,-150.92857142857142,0.0029598917,26.023809523809526,0.004198637,399929,0.3458498,77.97619047619048,0.0,35.593825170411456,0.004198637,319390.4761904762
4273,1.6428571428571428,1.3571428571428572,-31.019925057044535,68.56870175411943,10420.713954925537,76.35925745667475,-161.57142857142858,0.0030635076,25.61904761904762,0.004777297,409883,0.34637722,78.38095238095238,0.0,31.43129824588055,0.004777297,321048.38095238095
4315,1.7619047619047619,1.2380952380952381,-28.212810683279816,62.33605751842961,10537.082847118378,75.31375807794866,-144.57142857142858,0.003709345,26.738095238095237,0.004679959,419846,0.34956145,77.26190476190476,0.0,37.6639424815704,0.004679959,316464.7619047619
4357,1.7857142857142858,1.2142857142857142,-29.60397115608344,65.3247794651881,10652.040197372437,75.55747270598135,-152.07142857142858,0.004056507,26.476190476190474,0.0055651227,429980,0.3560367,77.52380952380952,0.0,34.67522053481191,0.0055651227,317537.5238095238
4400,1.7906976744186047,1.2093023255813953,-30.39592891543851,64.79973765559099,10769.492739915848,76.2217744757703,-152.1627906976744,0.0034212987,25.767441860465116,0.005061438,439865,0.34933257,78.23255813953489,0.0,35.200262344409,0.005061438,320440.5581395349
4443,2.116279069767442,0.8837209302325582,-28.93431598500955,63.80877017702637,10885.898808002472,75.9219750559449,-149.37209302325581,0.004281402,26.093023255813954,0.005341521,449777,0.37391588,77.93023255813954,0.0,36.19122982297364,0.005341521,319202.23255813954
4487,2.227272727272727,0.7727272727272727,-29.747275174776053,65.0474381084975,11003.303447246552,76.57453326351494,-153.54545454545453,0.003542924,25.386363636363637,0.005047219,459918,0.36616442,78.61363636363636,0.0,34.95256189150252,0.005047219,322001.45454545453
4531,2.159090909090909,0.8409090909090909,-30.61807274888564,67.19271376223638,11122.186190366745,75.79677660857273,-156.95454545454547,0.0047513777,26.227272727272727,0.005315019,469885,0.32603353,77.79545454545455,0.0,32.80728623776363,0.005315019,318650.1818181818
4576,2.1777777777777776,0.8222222222222222,-29.458841336214178,63.69037869337121,11239.391999959946,75.83634082377415,-148.86666666666667,0.003267432,26.177777777777777,0.0056311786,479981,0.3428454,77.82222222222222,0.0,36.3096213066288,0.0056311786,318759.8222222222
4620,1.9318181818181819,1.0681818181818181,-29.37232025233034,62.256985860442185,11355.39873623848,75.83511235754068,-145.5,0.004091865,26.181818181818183,0.0054262006,489869,0.3780266,77.81818181818181,0.0,37.7430141395578,0.0054262006,318743.2727272727
4665,2.1777777777777776,0.8222222222222222,-29.04929017223771,64.35792677125558,11476.747218132019,74.99834773052575,-148.73333333333332,0.0037022762,27.08888888888889,0.005618149,499970,0.35093248,76.95555555555555,0.0,35.64207322874443,0.005618149,315209.9555555555
4710,2.2222222222222223,0.7777777777777778,-30.034508855043335,64.71611393350926,11598.478183031082,75.31836878022717,-150.26666666666668,0.0040374747,26.733333333333334,0.0050587687,509826,0.33333573,77.26666666666667,0.0,35.28388606649072,0.0050587687,316484.26666666666
4754,2.0454545454545454,0.9545454545454546,-30.727078707990504,64.40618711191176,11716.774032831192,76.4753677655786,-151.97727272727272,0.0038362315,25.5,0.004817719,519914,0.32300064,78.52272727272727,0.0,35.593812888088245,0.004817719,321629.0909090909
4797,1.697674418604651,1.302325581395349,-29.7627343943534,63.513839281228755,11834.975067615509,76.61917902721876,-150.0,0.003424398,25.348837209302324,0.005010688,529964,0.34118858,78.67441860465117,0.0,36.486160718771224,0.005010688,322250.4186046512
4840,1.8372093023255813,1.1627906976744187,-28.517601498434388,61.68467639234951,11953.701175451279,75.742135061151,-143.7906976744186,0.0038570785,26.27906976744186,0.0043694824,539868,0.31865188,77.72093023255815,0.0,38.3153236076505,0.0043694824,318344.93023255817
4883,1.5348837209302326,1.4651162790697674,-29.766854105058837,64.2026319352548,12070.413098096848,75.39581604556383,-149.09302325581396,0.004721225,26.651162790697676,0.0062845997,549819,0.34634274,77.34883720930233,0.0,35.797368064745186,0.0062845997,316820.83720930235
4926,1.441860465116279,1.558139534883721,-29.138046095947004,62.13989445058053,12187.18890428543,75.35323657945652,-144.2093023255814,0.0044371868,26.697674418604652,0.0061973673,559760,0.35295227,77.30232558139535,0.0,37.86010554941945,0.0061973673,316630.32558139536
4972,2.0217391304347827,0.9782608695652174,-29.330023375430915,63.28598425686691,12308.795477628708,75.76077685629564,-147.58695652173913,0.0031483062,26.26086956521739,0.0042019105,569979,0.3396533,77.73913043478261,0.0,36.71401574313309,0.0042019105,318419.47826086957
5018,2.4130434782608696,0.5869565217391305,-30.553948882668514,66.91246357109745,12430.55671262741,76.06838196956596,-157.17391304347825,0.0037457661,25.934782608695652,0.005672796,579959,0.3408202,78.08695652173913,0.0,33.087536428902524,0.005672796,319844.17391304346
5062,1.9545454545454546,1.0454545454545454,-29.4570798446195,64.48350975397699,12547.568064689636,75.42936424064622,-149.9318181818182,0.0039310153,26.613636363636363,0.0048490744,589999,0.3314601,77.38636363636364,0.0,35.51649024602301,0.0048490744,316974.54545454547
5105,1.5116279069767442,1.4883720930232558,-29.333879540480364,62.762659462534906,12663.029571294785,75.83169470395484,-146.65116279069767,0.003488265,26.186046511627907,0.005056741,599904,0.3156893,77.81395348837209,0.0,37.23734053746509,0.005056741,318725.9534883721
5146,1.8048780487804879,1.1951219512195121,-28.540558158653806,62.31032965119547,12781.388363838196,75.41061242206327,-144.8048780487805,0.0043961895,26.634146341463413,0.0061058067,609734,0.32102177,77.36585365853658,0.0,37.68967034880454,0.0061058067,316890.53658536583
5190,2.022727272727273,0.9772727272727273,-29.564408043929106,63.583603659815324,12899.69608926773,75.51586168712598,-147.8181818181818,0.004560158,26.522727272727273,0.0061711497,619764,0.3371707,77.47727272727273,0.0,36.41639634018467,0.0061711497,317346.9090909091
5236,2.152173913043478,0.8478260869565217,-28.939027230056762,62.44375044733205,13021.39908337593,75.25357644767794,-144.7173913043478,0.0036492345,26.804347826086957,0.0053568403,629853,0.3201641,77.19565217391305,0.0,37.55624955266794,0.0053568403,316193.39130434784
5281,2.4,0.6,-28.70084012163583,63.53037253371158,13142.285691976547,74.71441196030749,-146.2,0.0029839955,27.377777777777776,0.0047458853,639926,0.32930833,76.62222222222222,0.0,36.469627466288415,0.0047458853,313844.6222222222
5324,1.7906976744186047,1.2093023255813953,-28.81208195382614,62.88205252715818,13260.820765972137,75.37291077474919,-145.95348837209303,0.0036791635,26.674418604651162,0.004663032,649852,0.30561376,77.32558139534883,0.0,37.1179474728418,0.004663032,316725.5813953488
5367,1.2325581395348837,1.7674418604651163,-30.96891985066769,65.20384943586262,13378.087019205093,76.19992929060052,-153.13953488372093,0.005248798,25.790697674418606,0.005749477,659784,0.34641758,78.20930232558139,0.0,34.79615056413737,0.005749477,320345.3023255814
5411,2.1136363636363638,0.8863636363636364,-29.19549901883662,63.51897141239956,13494.079563617706,75.8986425245273,-148.5681818181818,0.0040829917,26.113636363636363,0.0048139943,669859,0.3591192,77.88636363636364,0.0,36.481028587600434,0.0048139943,319022.54545454547
5455,1.8863636363636365,1.1136363636363635,-29.852322259055576,64.07488991075412,13609.474183559418,76.2801980634755,-150.54545454545453,0.003127583,25.704545454545453,0.004867995,679848,0.3446694,78.29545454545455,0.0,35.925110089245884,0.004867995,320698.1818181818
5499,1.8409090909090908,1.1590909090909092,-29.329157874494502,64.03311838209225,13729.036810398102,75.85691952108397,-149.52272727272728,0.0038231567,26.15909090909091,0.0059925974,689966,0.33691448,77.8409090909091,0.0,35.96688161790775,0.0059925974,318836.36363636365
5542,2.13953488372093,0.8604651162790697,-29.28648842191044,64.64136281294113,13845.715858459473,75.41629446199794,-150.2093023255814,0.0037777836,26.627906976744185,0.00545749,699916,0.3643739,77.37209302325581,0.0,35.3586371870589,0.00545749,316916.0930232558
5584,1.8095238095238095,1.1904761904761905,-28.132443498038395,62.52648788259657,13960.982027292252,74.40232958927275,-143.21428571428572,0.0045907605,27.714285714285715,0.005653175,709898,0.38073972,76.28571428571429,0.0,37.47351211740344,0.005653175,312466.28571428574
5628,2.272727272727273,0.7272727272727273,-29.02214375146034,64.09667581754724,14080.703660726547,75.37358167612491,-148.77272727272728,0.00519975,26.681818181818183,0.005344632,719822,0.39914903,77.3409090909091,0.0,35.90332418245276,0.005344632,316788.36363636365
5670,1.9761904761904763,1.0238095238095237,-30.41122707600784,67.53328607120261,14195.685676813126,76.04841710686007,-158.28571428571428,0.0043605976,25.952380952380953,0.005285695,729794,0.40821433,78.04761904761905,0.0,32.46671392879737,0.005285695,319683.04761904763
5713,2.0697674418604652,0.9302325581395349,-29.188261163070464,65.1452326997457,14310.686382770538,75.85062373167217,-152.30232558139534,0.005330769,26.162790697674417,0.006589351,739834,0.40412763,77.83720930232558,0.0,34.85476730025429,0.006589351,318821.20930232556
5756,2.2093023255813953,0.7906976744186046,-29.564242151855755,65.66325077663379,14428.163245677948,76.1111084953326,-153.97674418604652,0.0041917167,25.88372093023256,0.0053214384,749795,0.39109972,78.11627906976744,0.0,34.33674922336621,0.0053214384,319964.27906976745
5800,1.9772727272727273,1.0227272727272727,-29.621533163387983,64.89453518780081,14543.699682712555,75.89526256150992,-151.97727272727272,0.0035129946,26.113636363636363,0.0052906564,759901,0.37543505,77.88636363636364,0.0,35.105464812199195,0.0052906564,319022.54545454547
5845,2.3777777777777778,0.6222222222222222,-29.669805145714104,65.03935788550861,14663.531187534332,75.77535837152344,-151.93333333333334,0.0042442847,26.244444444444444,0.0055486616,769913,0.38443783,77.75555555555556,0.0,34.96064211449139,0.0055486616,318486.7555555556
5890,2.2,0.8,-30.179985606339848,65.65403689814836,14784.866559028625,75.46385096617072,-152.66666666666666,0.0030303327,26.57777777777778,0.0054916567,779847,0.37703866,77.42222222222222,0.0,34.34596310185163,0.0054916567,317121.4222222222
5935,2.022222222222222,0.9777777777777777,-29.82761631798263,64.45781064040818,14904.630058765411,75.88435427942272,-150.86666666666667,0.0036067104,26.133333333333333,0.004712016,789944,0.3666497,77.88888888888889,0.0,35.542189359591816,0.004712016,319032.8888888889
5978,1.697674418604651,1.302325581395349,-29.95325631163194,65.24211302149705,15018.558610916138,76.67667619758312,-154.32558139534885,0.0039094663,25.27906976744186,0.0054963967,799875,0.3836511,78.72093023255815,0.0,34.757886978502945,0.0054963967,322440.93023255817
6025,2.2127659574468086,0.7872340425531915,-30.84515605146453,67.37159001096224,15147.81687784195,76.02096285873938,-157.85106382978722,0.005782726,25.97872340425532,0.0072947107,809962,0.347203,78.02127659574468,0.0,32.62840998903776,0.0072947107,319575.1489361702
6066,1.7073170731707317,1.2926829268292683,-29.129897236638083,64.8403721196487,15261.818515062332,76.19316234712755,-152.4878048780488,0.0033278991,25.804878048780488,0.0046753837,819805,0.36272255,78.21951219512195,0.0,35.15962788035132,0.0046753837,320387.1219512195
6110,1.5681818181818181,1.4318181818181819,-28.586368362801178,63.09351560085865,15379.444383382797,75.36648987259476,-146.6590909090909,0.0028946747,26.681818181818183,0.004342411,829998,0.33358777,77.31818181818181,0.0,36.90648439914136,0.004342411,316695.2727272727
6153,1.1627906976744187,1.8372093023255813,-28.765946066101176,61.62515187323529,15495.218197345734,75.83556058039562,-144.13953488372093,0.0036984887,26.186046511627907,0.0046280213,839985,0.31817266,77.83720930232558,0.0,38.37484812676471,0.0046280213,318821.20930232556
6196,1.2790697674418605,1.7209302325581395,-29.186596191003876,63.87074023181111,15614.275232553482,74.7653337585492,-147.0,0.0034428963,27.325581395348838,0.004450486,849947,0.35354447,76.67441860465117,0.0,36.12925976818888,0.004450486,314058.4186046512
6239,1.441860465116279,1.558139534883721,-29.943275314926055,65.01764273927411,15730.901981830597,75.14036493160637,-150.69767441860466,0.004659153,26.930232558139537,0.006232183,859801,0.33922365,77.09302325581395,0.0,34.9823572607259,0.006232183,315773.0232558139
6281,1.6904761904761905,1.3095238095238095,-29.221717513269034,64.66363721825275,15850.268729686737,75.6073099532653,-150.71428571428572,0.0044342983,26.428571428571427,0.0050309855,869806,0.33547032,77.5952380952381,0.0,35.33636278174725,0.0050309855,317830.09523809527
6324,1.3953488372093024,1.6046511627906976,-28.170316652527877,60.720364796747944,15964.206320762634,74.52699608423659,-139.32558139534885,0.0040853745,27.58139534883721,0.0049226503,879796,0.33072677,76.4186046511628,0.0,39.27963520325205,0.0049226503,313010.6046511628
6368,1.8863636363636365,1.1136363636363635,-29.50438744490151,63.47381118469378,16080.9598903656,75.90486472246792,-148.5681818181818,0.004061382,26.113636363636363,0.0050010113,889894,0.3274431,77.9090909090909,0.0,36.52618881530622,0.0050010113,319115.63636363635
6411,1.6744186046511629,1.3255813953488371,-29.590798476023654,63.33212697839581,16199.135296344757,75.01903916307879,-146.37209302325581,0.004047058,27.069767441860463,0.005886792,899812,0.3321342,76.97674418604652,0.0,36.66787302160421,0.005886792,315296.74418604653
6454,2.0697674418604652,0.9302325581395349,-30.24725721434946,65.76402784968145,16315.157139539719,75.763008387265,-153.8372093023256,0.0047319545,26.25581395348837,0.0050994465,909891,0.34282953,77.74418604651163,0.0,34.23597215031854,0.0050994465,318440.18604651163
6499,1.5333333333333334,1.4666666666666666,-29.648567278559444,64.15314587441833,16434.36659836769,75.15356342976688,-148.53333333333333,0.0043542045,26.91111111111111,0.0052646385,919914,0.29275665,77.08888888888889,0.0,35.84685412558166,0.0052646385,315756.0888888889
6541,1.380952380952381,1.619047619047619,-28.40139330191969,61.322802494774045,16550.506375789642,75.60912497126257,-143.07142857142858,0.0037642543,26.428571428571427,0.004931058,929980,0.31936014,77.5952380952381,0.0,38.677197505225934,0.004931058,317830.09523809527
6584,1.5813953488372092,1.4186046511627908,-30.374046734533156,64.34888833264702,16667.216745853424,76.28443925949311,-151.6046511627907,0.0037972627,25.697674418604652,0.0049766274,939987,0.32317185,78.30232558139535,0.0,35.651111667353,0.0049766274,320726.32558139536
6626,1.4047619047619047,1.5952380952380953,-29.19680218177754,62.925522355250926,16784.055896520615,75.76091946444323,-146.92857142857142,0.004577447,26.261904761904763,0.0053305784,949862,0.3383928,77.73809523809524,0.0,37.074477644749074,0.0053305784,318415.2380952381
6669,1.697674418604651,1.302325581395349,-28.897116811791,63.00553622653972,16900.447414398193,75.19168994122403,-146.09302325581396,0.004417136,26.88372093023256,0.006175103,959969,0.35720193,77.16279069767442,0.0,36.994463773460296,0.006175103,316058.79069767444
6711,1.7142857142857142,1.2857142857142858,-28.742969856021336,62.964588428815205,17014.882775068283,76.11461036145117,-147.78571428571428,0.004374062,25.88095238095238,0.0059542865,969870,0.350694,78.11904761904762,0.0,37.03541157118478,0.0059542865,319975.61904761905
6755,1.6818181818181819,1.3181818181818181,-29.111782396852178,63.98900133519569,17133.600873231888,74.77816216765535,-147.3409090909091,0.0040168245,27.318181818181817,0.0048596375,979997,0.31617925,76.70454545454545,0.0,36.010998664804326,0.0048596375,314181.8181818182
6801,2.130434782608696,0.8695652173913043,-30.756800415601937,65.88940831510044,17255.025686502457,75.63831781419483,-153.7173913043478,0.0038248575,26.391304347826086,0.006155959,989948,0.33945698,77.6086956521739,0.0,34.11059168489955,0.006155959,317885.2173913043
6847,1.7391304347826086,1.2608695652173914,-30.960778586063373,66.05386027642298,17379.183296203613,75.4974780462263,-153.45652173913044,0.003744041,26.543478260869566,0.0052400543,999975,0.3334707,77.45652173913044,0.0,33.94613972357701,0.0052400543,317261.9130434783
6890,1.8372093023255813,1.1627906976744187,-29.744201419182986,65.52371871226697,17491.552773475647,76.52381201342813,-154.3953488372093,0.003797832,25.441860465116278,0.0053336294,1009991,0.343954,78.55813953488372,0.0,34.476281287733016,0.0053336294,321774.1395348837
6935,2.311111111111111,0.6888888888888889,-30.006129872255016,65.61918486163826,17612.745178461075,74.99577306756562,-151.93333333333334,0.0036547151,27.11111111111111,0.0056244014,1019930,0.34289035,77.0,0.0,34.38081513836173,0.0056244014,315392.0
6980,1.9333333333333333,1.0666666666666667,-29.347330284300888,63.28059516016002,17732.088535308838,75.67332615673001,-147.53333333333333,0.00436096,26.355555555555554,0.004769166,1029818,0.3452924,77.64444444444445,0.0,36.71940483983997,0.004769166,318031.64444444445
7024,2.0,1.0,-29.45444871264681,65.3868863857211,17849.825489759445,75.08953632956795,-151.29545454545453,0.003997127,26.977272727272727,0.006040923,1039907,0.34874955,77.02272727272727,0.0,34.613113614278916,0.006040923,315485.0909090909
7066,1.8333333333333333,1.1666666666666667,-28.88447497210883,64.28361695014111,17967.56246805191,75.62506710741557,-149.71428571428572,0.0035211141,26.404761904761905,0.0060297707,1049760,0.35759327,77.5952380952381,0.0,35.716383049858884,0.0060297707,317830.09523809527
7108,1.6904761904761905,1.3095238095238095,-29.345777566922713,64.34847290994755,18083.667019844055,76.26862657057552,-151.28571428571428,0.004652942,25.714285714285715,0.006017626,1059778,0.34842446,78.28571428571429,0.0,35.651527090052454,0.006017626,320658.28571428574
7152,2.022727272727273,0.9772727272727273,-30.58664303828998,65.96311349532134,18203.989548444748,75.81877340846307,-154.1590909090909,0.0044560395,26.204545454545453,0.0058674323,1069815,0.33653542,77.81818181818181,0.0,34.03688650467869,0.0058674323,318743.2727272727
7195,1.813953488372093,1.186046511627907,-29.295967775018806,64.79753997275039,18321.222358226776,74.87956941674017,-149.58139534883722,0.0039654127,27.209302325581394,0.0051501477,1079897,0.32689852,76.81395348837209,0.0,35.20246002724959,0.0051501477,314629.9534883721
7237,1.9761904761904763,1.0238095238095237,-28.912293230470326,63.9741223769265,18440.42409801483,75.35881677976923,-148.5,0.0042900746,26.69047619047619,0.005902788,1089839,0.33273536,77.30952380952381,0.0,36.0258776230735,0.005902788,316659.8095238095
7281,1.5909090909090908,1.4090909090909092,-28.718299724524364,61.48525147888128,18557.335423707962,75.26118787542725,-142.63636363636363,0.0037534907,26.795454545454547,0.0046591084,1099951,0.3365838,77.20454545454545,0.0,38.5147485211187,0.0046591084,316229.8181818182
7325,1.9090909090909092,1.0909090909090908,-29.39985372042526,64.47542446480401,18675.481521368027,75.5375011569206,-150.0,0.004289122,26.5,0.0052112774,1109899,0.33105192,77.5,0.0,35.524575535196,0.0052112774,317440.0
7369,2.0454545454545454,0.9545454545454546,-30.04612032396614,65.59586787034794,18794.504501581192,75.45098156075304,-152.6590909090909,0.0038541043,26.59090909090909,0.0055593955,1119918,0.32623073,77.4090909090909,0.0,34.40413212965204,0.0055593955,317067.63636363635
7413,2.0681818181818183,0.9318181818181818,-29.040945382888843,63.895024029776806,18914.175220251083,75.60033033202546,-148.77272727272728,0.004198734,26.431818181818183,0.005303304,1129897,0.3448509,77.56818181818181,0.0,36.10497597022318,0.005303304,317719.2727272727
7455,1.880952380952381,1.119047619047619,-28.428224018839128,63.35747344013858,19032.113727092743,74.87353295257691,-146.14285714285714,0.004422287,27.214285714285715,0.0055979537,1139898,0.3319996,76.80952380952381,0.0,36.64252655986145,0.0055979537,314611.8095238095
7497,1.5714285714285714,1.4285714285714286,-28.611885352049008,62.558780459554036,19147.657990455627,74.6461797682356,-143.85714285714286,0.0043212106,27.452380952380953,0.006246743,1149767,0.30913848,76.54761904761905,0.0,37.44121954044596,0.006246743,313539.04761904763
7540,1.7906976744186047,1.2093023255813953,-28.979413108770572,63.00669605839154,19263.37391424179,75.33210349693594,-146.1627906976744,0.003431258,26.72093023255814,0.0045381216,1159883,0.33978868,77.27906976744185,0.0,36.99330394160846,0.0045381216,316535.06976744183
7583,1.9069767441860466,1.0930232558139534,-29.662584922317492,64.96573667343345,19378.50695705414,75.44661985872497,-151.11627906976744,0.0036556905,26.6046511627907,0.004803356,1169989,0.34731925,77.4186046511628,0.0,35.03426332656654,0.004803356,317106.6046511628
7626,1.9767441860465116,1.0232558139534884,-28.636010874099966,62.32867713756912,19497.430212020874,75.53290341396217,-145.04651162790697,0.0038632904,26.511627906976745,0.005802566,1179863,0.34061414,77.51162790697674,0.0,37.67132286243087,0.005802566,317487.62790697673
7669,2.255813953488372,0.7441860465116279,-28.75067410518609,63.136392779577356,19615.462785482407,75.1362318067002,-146.09302325581396,0.0040875794,26.930232558139537,0.005397283,1189782,0.34553587,77.06976744186046,0.0,36.86360722042262,0.005397283,315677.76744186046
7713,1.9545454545454546,1.0454545454545454,-29.006406425024693,62.70447158798591,19732.18860220909,75.49445747254022,-145.97727272727272,0.0045031873,26.545454545454547,0.0054198834,1199817,0.35038918,77.45454545454545,0.0,37.29552841201409,0.0054198834,317253.8181818182
7758,2.1333333333333333,0.8666666666666667,-29.43046325582011,63.98379593303405,19854.441891908646,75.03992416383917,-148.06666666666666,0.004313342,27.044444444444444,0.005573862,1209877,0.35142195,77.0,0.0,36.01620406696595,0.005573862,315392.0
