Tbt,Tmc,AttNC,AttC,EpisodesSoFar,TimestepsSoFar,Ptt,surrgain,optimgain,TimeElapsed,meankl,Tmt,MpbtA,MpbtN,TtR,MtR,entropy,entloss
336087.5789473684,21.92105263157895,0.4473684210526316,0.5526315789473685,5041,399739,79.79580480783378,0.0047844606,0.0047844606,13277.141143321991,0.0044953437,82.05263157894737,15.944401519448826,84.05559848055118,-68.97368421052632,-38.413660398047966,0.24852334,0.0
337447.3846153846,21.487179487179485,0.6410256410256411,0.358974358974359,5080,409910,80.18451968453383,0.0049234712,0.0049234712,13384.364180803299,0.004847794,82.38461538461539,17.076932362033023,82.923067637967,-68.33333333333333,-38.766367515883296,0.25462812,0.0
336486.4,21.775,0.65,0.35,5120,419979,79.9240297320245,0.0044403747,0.0044403747,13497.10606455803,0.0039034549,82.15,17.551556990562027,82.448443009438,-67.7,-38.249208012373785,0.23415591,0.0
336998.4,21.675,0.575,0.425,5160,429894,80.02209675588331,0.0056712586,0.0056712586,13608.859919309616,0.004273879,82.275,17.27910212663057,82.72089787336941,-68.05,-38.25809617829212,0.26281732,0.0
337203.2,21.625,0.525,0.475,5200,439857,80.06803260272406,0.0050768694,0.0050768694,13721.87805223465,0.0039109793,82.325,16.986924888703108,83.0130751112969,-68.35,-38.3946645695941,0.26188815,0.0
337529.90476190473,21.571428571428573,0.38095238095238093,0.6190476190476191,5242,449757,80.12164438777552,0.0065249023,0.0065249023,13843.630695819855,0.0063874475,82.4047619047619,16.76005180647029,83.2399481935297,-68.61904761904762,-39.39649935847975,0.20996113,0.0
337447.3846153846,21.58974358974359,0.6666666666666666,0.3333333333333333,5281,459955,80.10497287258902,0.004853601,0.004853601,13946.3392868042,0.0036724433,82.38461538461539,17.753381895149094,82.24661810485092,-67.76923076923077,-37.9328631549377,0.23364004,0.0
336817.23076923075,21.76923076923077,0.6923076923076923,0.3076923076923077,5320,469970,79.94057025337696,0.0050734375,0.0050734375,14057.746833562851,0.004704161,82.23076923076923,16.07021875459926,83.92978124540073,-69.05128205128206,-38.57218026881774,0.22949184,0.0
336204.1081081081,21.91891891891892,0.8108108108108109,0.1891891891891892,5357,479879,79.80233580669218,0.0042531854,0.0042531854,14162.287764787674,0.0040295697,82.08108108108108,17.26974230982407,82.7302576901759,-67.91891891891892,-38.00414307228772,0.19383352,0.0
336303.15789473685,21.894736842105264,0.7105263157894737,0.2894736842105263,5395,489837,79.82510170372447,0.0061609284,0.0061609284,14269.1861577034,0.005280278,82.10526315789474,15.711298234952546,84.28870176504745,-69.21052631578948,-38.29983361977566,0.22519517,0.0
336868.3243243243,21.72972972972973,0.8918918918918919,0.10810810810810811,5432,499962,79.9735804400376,0.00614459,0.00614459,14372.080540895462,0.005812478,82.24324324324324,17.580826102776328,82.41917389722367,-67.8108108108108,-37.6746152781054,0.23126549,0.0
339746.5945945946,21.0,0.8648648648648649,0.13513513513513514,5469,509944,80.64844546512053,0.004199402,0.004199402,14475.921228170395,0.0039032844,82.94594594594595,17.27692024575265,82.72307975424732,-68.64864864864865,-38.87484434717817,0.22246885,0.0
336425.5135135135,21.83783783783784,0.8108108108108109,0.1891891891891892,5506,519747,79.87436215734365,0.004901114,0.004901114,14579.0758497715,0.0040312875,82.13513513513513,17.01527907848655,82.98472092151346,-68.16216216216216,-38.66548734163352,0.21316712,0.0
335656.4210526316,22.05263157894737,0.8157894736842105,0.18421052631578946,5544,529846,79.67814606359532,0.004365701,0.004365701,14681.327560901642,0.003067127,81.94736842105263,16.615122360020806,83.38487763997918,-68.36842105263158,-38.43558038742574,0.22950132,0.0
335766.9743589744,22.025641025641026,0.8205128205128205,0.1794871794871795,5583,539926,79.70207847927834,0.0050430335,0.0050430335,14790.204288959503,0.004508832,81.97435897435898,16.18393920853986,83.81606079146015,-68.71794871794872,-38.79228415372388,0.19612846,0.0
336536.2162162162,21.783783783783782,0.918918918918919,0.08108108108108109,5620,549920,79.9195899940169,0.004542769,0.004542769,14897.445364713669,0.004927143,82.16216216216216,17.11762724635457,82.88237275364543,-68.10810810810811,-38.61604216200379,0.20785025,0.0
339193.08108108107,21.16216216216216,0.918918918918919,0.08108108108108109,5657,559920,80.50059605141212,0.00894586,0.00894586,14997.787114143372,0.007905032,82.8108108108108,17.678040740200153,82.32195925979987,-68.24324324324324,-38.44335115883042,0.25114068,0.0
335650.5945945946,22.027027027027028,0.8378378378378378,0.16216216216216217,5694,569746,79.6975199723527,0.00610976,0.00610976,15103.002738237381,0.004916916,81.94594594594595,17.92122593624952,82.07877406375047,-67.27027027027027,-38.0848050670669,0.20909514,0.0
335416.8888888889,22.083333333333332,0.9722222222222222,0.027777777777777776,5730,579842,79.64271744999202,0.0045152665,0.0045152665,15206.011660337448,0.0040913783,81.88888888888889,17.74629212877171,82.2537078712283,-67.36111111111111,-36.888905238231104,0.22990528,0.0
334506.6666666667,22.333333333333332,0.9722222222222222,0.027777777777777776,5766,589720,79.41685641474368,0.006014194,0.006014194,15302.79524731636,0.0064228033,81.66666666666667,16.369988336233273,83.63001166376674,-68.27777777777777,-37.545399974856906,0.2516749,0.0
338505.14285714284,21.285714285714285,0.8333333333333334,0.16666666666666666,5808,599926,80.38042247164947,0.005546271,0.005546271,15405.73234963417,0.0045942403,82.64285714285714,17.726847409666398,82.2731525903336,-68.02380952380952,-39.632774546963475,0.21876514,0.0
338782.3157894737,21.263157894736842,0.8421052631578947,0.15789473684210525,5846,609956,80.40897455487888,0.0058725006,0.0058725006,15503.888140678406,0.0045867,82.71052631578948,17.74687830706702,82.25312169293298,-68.05263157894737,-38.452870726220404,0.22114001,0.0
337200.4324324324,21.64864864864865,0.7837837837837838,0.21621621621621623,5883,619756,80.04888416960853,0.0055105165,0.0055105165,15603.415597200394,0.0038953735,82.32432432432432,17.70525002937836,82.29474997062165,-67.72972972972973,-37.70752477907447,0.20675346,0.0
339752.4210526316,21.026315789473685,0.9210526315789473,0.07894736842105263,5921,629696,80.62963052007188,0.0037773873,0.0037773873,15704.078223228455,0.0028110137,82.94736842105263,17.749326658720936,82.25067334127908,-68.23684210526316,-38.59119655033894,0.21651924,0.0
334875.6756756757,22.216216216216218,0.918918918918919,0.08108108108108109,5958,639731,79.520788501312,0.0061439252,0.0061439252,15802.450922727585,0.0052927756,81.75675675675676,17.58301403301929,82.4169859669807,-67.37837837837837,-37.26887782956365,0.24234448,0.0
337273.2631578947,21.657894736842106,0.9210526315789473,0.07894736842105263,5996,649852,80.04570214227095,0.0071807676,0.0071807676,15898.659446954727,0.0051036673,82.34210526315789,18.23806227769143,81.76193772230859,-67.3157894736842,-37.64152269180237,0.23248051,0.0
333716.2105263158,22.5,0.8157894736842105,0.18421052631578946,6034,659996,79.25690590330514,0.008505326,0.008505326,16000.470038890839,0.007986887,81.47368421052632,19.01588744284939,80.98411255715065,-66.0,-36.79721763137352,0.2625049,0.0
335286.85714285716,22.071428571428573,0.7142857142857143,0.2857142857142857,6076,669882,79.64928804667976,0.006272583,0.006272583,16105.300966978073,0.005565049,81.85714285714286,17.61046090384779,82.38953909615222,-67.5,-39.70281987164866,0.21610108,0.0
335346.8717948718,22.05128205128205,0.8461538461538461,0.15384615384615385,6115,679909,79.66786113423544,0.006398953,0.006398953,16198.349373102188,0.0036250213,81.87179487179488,18.656772680197747,81.34322731980224,-66.61538461538461,-37.73232673617262,0.24529329,0.0
340367.60975609755,20.78048780487805,0.5609756097560976,0.43902439024390244,6156,689717,80.84286437931142,0.0046494836,0.0046494836,16299.196062326431,0.0054771043,83.09756097560975,18.244951896557136,81.75504810344286,-67.95121951219512,-38.92611652291602,0.22126988,0.0
340388.10256410256,20.846153846153847,0.7692307692307693,0.23076923076923078,6195,699868,80.79232791058274,0.0045990264,0.0045990264,16393.197311878204,0.004634986,83.1025641025641,18.46709619645566,81.53290380354434,-67.76923076923077,-38.581569190029235,0.22038893,0.0
335346.8717948718,22.128205128205128,0.6410256410256411,0.358974358974359,6234,710000,79.60741942436701,0.004257678,0.004257678,16489.391464710236,0.0038159492,81.87179487179488,17.2290979310419,82.7709020689581,-67.76923076923077,-37.65078161997141,0.2133332,0.0
335656.4210526316,22.05263157894737,0.7105263157894737,0.2894736842105263,6272,719920,79.68013542738272,0.006823608,0.006823608,16582.50226664543,0.005120919,81.94736842105263,17.913674644443073,82.08632535555695,-67.26315789473684,-37.754177722847736,0.24032363,0.0
338566.7368421053,21.289473684210527,0.6052631578947368,0.39473684210526316,6310,729919,80.37844289535524,0.006060521,0.006060521,16677.040414094925,0.0043636616,82.65789473684211,19.778819698466474,80.22118030153354,-66.34210526315789,-37.594531379951825,0.2545163,0.0
338022.4,21.425,0.525,0.475,6350,739931,80.25490668558501,0.009658121,0.009658121,16774.799089193344,0.007830095,82.525,17.862020733859886,82.1379792661401,-67.775,-38.41142106601697,0.2634686,0.0
333981.53846153844,22.384615384615383,0.6410256410256411,0.358974358974359,6389,749976,79.35726994705118,0.0056854417,0.0056854417,16866.09941482544,0.005278856,81.53846153846153,20.043983214004996,79.95601678599502,-65.23076923076923,-36.4231545352845,0.24905644,0.0
335241.8461538461,22.102564102564102,0.6153846153846154,0.38461538461538464,6428,759972,79.62492660670611,0.0063344743,0.0063344743,16955.2754881382,0.005547438,81.84615384615384,19.394100523463354,80.60589947653665,-65.94871794871794,-36.73193607169297,0.26543015,0.0
338310.09523809527,21.357142857142858,0.5,0.5,6470,769949,80.31863528504694,0.0050409865,0.0050409865,17046.967148065567,0.0063314494,82.5952380952381,19.309176899003667,80.69082310099634,-66.66666666666667,-39.0119051809592,0.21882167,0.0
334540.8,22.275,0.55,0.45,6510,779880,79.46433834511778,0.005573166,0.005573166,17140.515048503876,0.0048164222,81.675,18.951205386275696,81.04879461372431,-66.175,-37.536996263740484,0.22313528,0.0
334875.6756756757,22.243243243243242,0.7837837837837838,0.21621621621621623,6547,789819,79.50001125201481,0.007010368,0.007010368,17228.049362897873,0.0068717995,81.75675675675676,21.442596978173228,78.55740302182676,-64.21621621621621,-35.89300351283669,0.2540846,0.0
332492.8,22.8,0.525,0.475,6587,799992,78.97863927889918,0.004232064,0.004232064,17320.816313505173,0.007151366,81.175,19.833172292493064,80.16682770750693,-65.075,-36.566943989500245,0.19545184,0.0
335333.05263157893,22.105263157894736,0.7368421052631579,0.2631578947368421,6625,809958,79.62433681010067,0.004537979,0.004537979,17414.319309711456,0.0038521378,81.86842105263158,18.900634727015525,81.09936527298446,-66.39473684210526,-37.22952609188237,0.1981903,0.0
335207.7837837838,22.135135135135137,0.8108108108108109,0.1891891891891892,6662,819866,79.59622841452598,0.0059636934,0.0059636934,17509.791658878326,0.0054027177,81.83783783783784,19.08223970613449,80.91776029386551,-66.24324324324324,-37.287521797634135,0.2067436,0.0
336626.5263157895,21.789473684210527,0.8947368421052632,0.10526315789473684,6700,829917,79.91813815162435,0.006801204,0.006801204,17601.612879037857,0.005053659,82.1842105263158,19.734658848762166,80.26534115123783,-65.97368421052632,-36.93661360582071,0.21153283,0.0
335318.4864864865,22.08108108108108,0.8108108108108109,0.1891891891891892,6737,839889,79.64195198615631,0.0065492494,0.0065492494,17688.16939973831,0.005430151,81.86486486486487,18.956603410929404,81.0433965890706,-66.35135135135135,-37.089127971830244,0.19942106,0.0
336093.4054054054,21.89189189189189,0.8918918918918919,0.10810810810810811,6774,849823,79.82023037307835,0.0055181365,0.0055181365,17776.982218027115,0.006070804,82.05405405405405,19.922815925136785,80.07718407486323,-65.75675675675676,-36.840169177240654,0.22920059,0.0
336842.1052631579,21.763157894736842,0.8157894736842105,0.18421052631578946,6812,859962,79.94697246834386,0.0063634645,0.0063634645,17863.960042476654,0.0057579232,82.23684210526316,18.564493574905057,81.43550642509494,-66.94736842105263,-37.592873918713686,0.24736445,0.0
337704.4210526316,21.5,0.7105263157894737,0.2894736842105263,6850,869748,80.18360111623844,0.0051436448,0.0051436448,17954.60551095009,0.005117234,82.44736842105263,19.635538035358053,80.36446196464193,-66.26315789473684,-37.27424025955181,0.22248486,0.0
335766.9743589744,22.0,0.7435897435897436,0.2564102564102564,6889,879809,79.72145830365801,0.006925534,0.006925534,18049.746635198593,0.005319994,81.97435897435898,20.253332103643167,79.74666789635684,-65.38461538461539,-36.46511481461797,0.211483,0.0
334147.36842105264,22.394736842105264,0.8157894736842105,0.18421052631578946,6927,889835,79.35534504139385,0.0054262877,0.0054262877,18138.77365088463,0.0056741806,81.57894736842105,19.20192390650033,80.79807609349969,-65.92105263157895,-36.7070771422341,0.20905152,0.0
333547.24324324325,22.56756756756757,0.7567567567567568,0.24324324324324326,6964,899789,79.19864795101189,0.0071295775,0.0071295775,18229.05884027481,0.0074792304,81.43243243243244,20.090785369689332,79.90921463031067,-65.08108108108108,-36.71757328931121,0.24329029,0.0
338707.6923076923,21.17948717948718,0.7948717948717948,0.20512820512820512,7003,909786,80.47218171695476,0.006197002,0.006197002,18319.73760652542,0.0059221103,82.6923076923077,19.706089752307737,80.29391024769225,-66.38461538461539,-37.966526542961354,0.21967319,0.0
334611.6923076923,22.307692307692307,0.6666666666666666,0.3333333333333333,7042,919939,79.44185307021381,0.0043194625,0.0043194625,18411.25433087349,0.0038904552,81.6923076923077,19.517093571814183,80.4829064281858,-65.76923076923077,-37.3855955427224,0.22520997,0.0
335346.8717948718,22.128205128205128,0.8205128205128205,0.1794871794871795,7081,929921,79.60708967725259,0.0047926675,0.0047926675,18502.385464906693,0.0053915693,81.87179487179488,20.05142421688716,79.94857578311283,-65.43589743589743,-37.66791803183351,0.21181455,0.0
336087.5789473684,21.94736842105263,0.7368421052631579,0.2631578947368421,7119,939811,79.77723950893319,0.007282924,0.007282924,18590.480542898178,0.0065869973,82.05263157894737,19.404247863748566,80.59575213625142,-66.13157894736842,-37.25651470698938,0.22754663,0.0
335360.0,22.1,0.6,0.4,7159,949896,79.62988151492061,0.006112747,0.006112747,18681.291573524475,0.005002469,81.875,19.155339640590842,80.84466035940916,-66.175,-37.347157227536876,0.20894666,0.0
338469.46341463417,21.317073170731707,0.7073170731707317,0.2926829268292683,7200,959841,80.35575499238536,0.005223218,0.005223218,18771.841255426407,0.0037465824,82.63414634146342,18.555830905048243,81.44416909495175,-67.3170731707317,-39.08038254894564,0.19888607,0.0
334296.6153846154,22.384615384615383,0.6153846153846154,0.38461538461538464,7239,969900,79.37056407667266,0.004882898,0.004882898,18864.24582028389,0.0051117167,81.61538461538461,19.833417288280828,80.16658271171916,-65.43589743589743,-37.18771119272742,0.18282874,0.0
334986.3783783784,22.18918918918919,0.8648648648648649,0.13513513513513514,7276,979895,79.5460005341002,0.0067559998,0.0067559998,18954.068309783936,0.0066352813,81.78378378378379,19.86504592571029,80.13495407428971,-65.56756756756756,-36.89486607935634,0.19921274,0.0
337643.24324324325,21.513513513513512,0.9459459459459459,0.05405405405405406,7313,989938,80.16976076141114,0.0047915345,0.0047915345,19037.01397585869,0.0041998345,82.43243243243244,20.376926345877923,79.62307365412205,-65.64864864864865,-36.57084669936342,0.2107231,0.0
335872.0,21.973684210526315,0.9210526315789473,0.07894736842105263,7351,999809,79.74879457072281,0.005670227,0.005670227,19124.950201272964,0.004946064,82.0,20.200976216085635,79.79902378391435,-65.44736842105263,-37.674815397993314,0.18593945,0.0
334470.7368421053,22.342105263157894,0.9736842105263158,0.02631578947368421,7389,1009994,79.41050563486023,0.007674518,0.007674518,19211.953608751297,0.0070599234,81.65789473684211,18.221710107160046,81.77828989283996,-66.78947368421052,-37.76489947583656,0.19614851,0.0
335225.2631578947,22.105263157894736,0.7368421052631579,0.2631578947368421,7427,1019938,79.62231799715428,0.004081586,0.004081586,19296.514048099518,0.004154549,81.84210526315789,19.58752140966966,80.41247859033034,-65.8157894736842,-36.78419622088838,0.18926887,0.0
335872.0,22.0,0.918918918918919,0.08108108108108109,7464,1029880,79.72624558195203,0.0067618247,0.0067618247,19380.65691304207,0.0073233293,82.0,19.346873966821693,80.6531260331783,-66.13513513513513,-37.19380537521223,0.22552548,0.0
338027.7894736842,21.42105263157895,0.8421052631578947,0.15789473684210525,7502,1039760,80.25913688701246,0.0053709345,0.0053709345,19467.1519510746,0.006565506,82.52631578947368,20.345027662059525,79.65497233794046,-65.76315789473684,-37.275553286970414,0.23808828,0.0
335481.90476190473,22.071428571428573,0.4523809523809524,0.5476190476190477,7544,1049783,79.65793909101852,0.0073548914,0.0073548914,19556.990134477615,0.006924507,81.9047619047619,18.905992684469123,81.09400731553087,-66.45238095238095,-37.949135030144554,0.19290295,0.0
337342.358974359,21.58974358974359,0.717948717948718,0.28205128205128205,7583,1059865,80.10161090649967,0.005295302,0.005295302,19643.45936369896,0.004356836,82.35897435897436,18.70128990243229,81.29871009756772,-66.97435897435898,-37.68085903051878,0.20953037,0.0
335979.7894736842,21.973684210526315,0.8421052631578947,0.15789473684210525,7621,1069957,79.75125516208848,0.009405623,0.009405623,19728.496641159058,0.008712835,82.02631578947368,20.50117052350426,79.49882947649573,-65.23684210526316,-36.8446264267203,0.2535027,0.0
336397.1282051282,21.846153846153847,0.5384615384615384,0.46153846153846156,7660,1079846,79.86847786626637,0.006679029,0.006679029,19816.901199817657,0.0062181875,82.12820512820512,20.18004923846537,79.81995076153464,-65.56410256410257,-37.47679266005469,0.24758379,0.0
335772.0975609756,22.024390243902438,0.6341463414634146,0.36585365853658536,7701,1089966,79.70442404867529,0.0057350923,0.0057350923,19908.931676626205,0.0052118567,81.97560975609755,18.94802839208006,81.05197160791992,-66.46341463414635,-37.91603800457621,0.22060864,0.0
338636.8,21.275,0.725,0.275,7741,1099983,80.39372660556762,0.0056642396,0.0056642396,19995.537033081055,0.0054693376,82.675,20.489382652840277,79.51061734715974,-65.775,-37.46007854222065,0.20754465,0.0
