EpisodesSoFar,TimeElapsed,MtR,Fce,AttNC,entropy,meankl,AttC,optimgain,surrgain,TtR,entloss,TimestepsSoFar
8084,5735.694077014923,19.719478476584435,0.14965939215319918,0.8222222222222222,-0.13076,0.007063409,0.17777777777777778,0.0041596983,0.0041596983,33.955555555555556,0.0,1579804
8127,5770.578918933868,20.576655669980813,0.14689951733216322,0.9302325581395349,-0.18958448,0.007916931,0.06976744186046512,0.0016014519,0.0016014519,35.86046511627907,0.0,1589859
8170,5806.652234315872,19.93521620907957,0.14009302325581396,0.9302325581395349,-0.20553735,0.005779284,0.06976744186046512,0.0030849976,0.0030849976,35.02325581395349,0.0,1599862
8214,5844.486881017685,20.41941411479041,0.14263636363636364,0.9090909090909091,-0.19878437,0.008862442,0.09090909090909091,0.0020080598,0.0020080598,35.65909090909091,0.0,1609866
8263,5882.787967443466,19.17762486613883,0.13931454486556524,0.8163265306122449,-0.18515067,0.008882451,0.1836734693877551,0.0042857644,0.0042857644,33.46938775510204,0.0,1619927
8317,5918.613742828369,17.841516269688416,0.14785845482772844,0.6481481481481481,-0.17039263,0.009123836,0.35185185185185186,0.0071280906,0.0071280906,30.62962962962963,0.0,1629844
8361,5954.115967750549,20.784005115270293,0.15020695544526083,0.8863636363636364,-0.21816982,0.006593573,0.11363636363636363,0.001889534,0.001889534,36.38636363636363,0.0,1639965
8413,5989.013794898987,18.05674157210169,0.15308690871433986,0.6730769230769231,-0.24802141,0.008875785,0.3269230769230769,0.0073243254,0.0073243254,30.903846153846153,0.0,1649780
8460,6024.747142791748,18.792717250442767,0.14089715006961243,0.851063829787234,-0.27492186,0.009872152,0.14893617021276595,0.004557123,0.004557123,33.340425531914896,0.0,1659865
8503,6064.242222309113,19.808197530618727,0.13999999999999999,0.9302325581395349,-0.3122366,0.007048662,0.06976744186046512,0.0038196053,0.0038196053,35.0,0.0,1669868
8545,6100.416914463043,20.544971900191364,0.1463041474654378,0.9523809523809523,-0.30720133,0.0069460734,0.047619047619047616,0.0032664433,0.0032664433,36.07142857142857,0.0,1679900
8591,6137.801141500473,20.325776960730856,0.1612515886852307,0.8260869565217391,-0.3281907,0.007930796,0.17391304347826086,0.003968088,0.003968088,35.5,0.0,1689932
8635,6173.316724061966,19.563277330158538,0.14058934169279,0.9090909090909091,-0.29670823,0.0065619783,0.09090909090909091,0.0030835147,0.0030835147,34.45454545454545,0.0,1699964
8676,6207.813542604446,22.203976751508712,0.15453658536585363,0.975609756097561,-0.32086185,0.0068699312,0.024390243902439025,0.003186429,0.003186429,38.63414634146341,0.0,1709977
8717,6245.597978115082,21.353300830221762,0.15014634146341466,0.975609756097561,-0.31797668,0.0064747194,0.024390243902439025,0.0023612517,0.0023612517,37.53658536585366,0.0,1719978
8757,6282.6679100990295,20.982483872053106,0.14730000000000001,1.0,-0.30705228,0.0065860962,0.0,0.003687506,0.003687506,36.825,0.0,1729978
8798,6323.732375621796,20.553500491835578,0.1448780487804878,0.975609756097561,-0.34307492,0.009467957,0.024390243902439025,0.002033995,0.002033995,36.21951219512195,0.0,1739979
8841,6361.75160574913,19.91329564608285,0.13851162790697677,0.9302325581395349,-0.4024658,0.0074771317,0.06976744186046512,0.0035383455,0.0035383455,34.627906976744185,0.0,1749982
8881,6394.457453727722,21.69530167721299,0.15409999999999996,1.0,-0.3842631,0.0063451244,0.0,0.0029602326,0.0029602326,38.525,0.0,1759982
8921,6428.724351167679,22.34365300106634,0.15740000000000004,1.0,-0.36698908,0.008266237,0.0,0.002407895,0.002407895,39.35,0.0,1769982
8963,6466.785160064697,20.235478063178657,0.1420952380952381,0.9285714285714286,-0.41549608,0.009658152,0.07142857142857142,0.0036138122,0.0036138122,35.523809523809526,0.0,1779757
9006,6501.8111691474915,19.578254297686556,0.14347460257792755,0.9069767441860465,-0.47491533,0.009240364,0.09302325581395349,0.0040915217,0.0040915217,34.13953488372093,0.0,1789765
9048,6540.65527009964,21.730662029042726,0.15152380952380953,0.9523809523809523,-0.47234112,0.0076593244,0.047619047619047616,0.0036264367,0.0036264367,37.88095238095238,0.0,1799767
9088,6575.734933853149,20.637787773822893,0.14650000000000002,1.0,-0.4355305,0.0053227576,0.0,0.0037281478,0.0037281478,36.625,0.0,1809767
9129,6609.632323503494,20.788763939468815,0.14790243902439026,0.975609756097561,-0.40473917,0.007003647,0.024390243902439025,0.0041690157,0.0041690157,36.97560975609756,0.0,1819768
9169,6650.222104310989,21.27307444658869,0.14920000000000005,1.0,-0.4029226,0.0045148726,0.0,0.0024556946,0.0024556946,37.3,0.0,1829768
9210,6684.429597854614,20.18707413089589,0.14243902439024392,0.975609756097561,-0.39856327,0.0057180785,0.024390243902439025,0.0020996092,0.0020996092,35.609756097560975,0.0,1839769
9253,6721.735864400864,21.676874357214807,0.16128734904814643,0.9302325581395349,-0.42240858,0.00760019,0.06976744186046512,0.00491297,0.00491297,37.86046511627907,0.0,1849956
9294,6758.606096029282,22.405558061938557,0.15908377518557795,0.975609756097561,-0.4620794,0.006564953,0.024390243902439025,0.0024262634,0.0024262634,39.048780487804876,0.0,1859979
9335,6791.603279352188,22.35634457575837,0.15648780487804878,0.975609756097561,-0.46490204,0.008188621,0.024390243902439025,0.00422556,0.00422556,39.1219512195122,0.0,1869980
9378,6829.087678670883,22.338549227783542,0.1671443869790983,0.8604651162790697,-0.5119049,0.008748843,0.13953488372093023,0.0029714112,0.0029714112,38.674418604651166,0.0,1879770
9420,6869.566766023636,21.521906719206473,0.1540846560846561,0.9523809523809523,-0.44479087,0.007286337,0.047619047619047616,0.0031194778,0.0031194778,37.80952380952381,0.0,1889868
9461,6902.912764072418,21.696481066573792,0.15092682926829268,0.975609756097561,-0.4077614,0.007269185,0.024390243902439025,0.0026746925,0.0026746925,37.73170731707317,0.0,1899869
9504,6941.396173477173,20.614455968816344,0.14502325581395353,0.9302325581395349,-0.47357506,0.006788115,0.06976744186046512,0.0022439498,0.0022439498,36.25581395348837,0.0,1909872
9544,6978.159819364548,22.246676504361993,0.15720000000000006,1.0,-0.46472192,0.006961133,0.0,0.0036413162,0.0036413162,39.3,0.0,1919872
9589,7009.697638750076,19.708876277254863,0.1419800322061192,0.8888888888888888,-0.5061981,0.0049177352,0.1111111111111111,0.0027492782,0.0027492782,34.48888888888889,0.0,1929935
9633,7048.323603630066,20.480188791623984,0.14407715813598168,0.9090909090909091,-0.52216774,0.013792342,0.09090909090909091,0.0036589508,0.0036589508,35.56818181818182,0.0,1939989
9674,7084.197406291962,22.066544235129083,0.17814634146341465,0.975609756097561,-0.55801165,0.011604967,0.024390243902439025,0.0038984085,0.0038984085,38.46341463414634,0.0,1949990
9714,7122.545778751373,21.359346723581687,0.148,1.0,-0.58493024,0.004973094,0.0,0.0018470185,0.0018470185,37.0,0.0,1959990
9754,7162.16574215889,22.657326343969196,0.15789999999999998,1.0,-0.63062453,0.008847783,0.0,0.004481189,0.004481189,39.475,0.0,1969990
9794,7196.789379358292,21.332306356803034,0.1491,1.0,-0.6777413,0.0055106645,0.0,0.0020986283,0.0020986283,37.275,0.0,1979990
9835,7232.9678411483765,19.77197642371953,0.14087804878048785,0.975609756097561,-0.63649714,0.010129156,0.024390243902439025,0.0026331313,0.0026331313,35.21951219512195,0.0,1989991
9875,7270.1646518707275,22.42632415051346,0.15660000000000002,1.0,-0.6185836,0.007825904,0.0,0.0042609405,0.0042609405,39.15,0.0,1999991
9916,7305.0247921943665,21.29331564560944,0.15040650406504066,0.9512195121951219,-0.6658255,0.0103686815,0.04878048780487805,0.0035386498,0.0035386498,37.21951219512195,0.0,2009757
9957,7342.383117437363,23.065436229210597,0.16235686777920405,0.975609756097561,-0.6180497,0.0077637252,0.024390243902439025,0.002206364,0.002206364,40.292682926829265,0.0,2019776
10009,7379.4144015312195,18.541049856562875,0.13960887200025032,0.75,-0.6677251,0.009009741,0.25,0.0043754056,0.0043754056,32.09615384615385,0.0,2029795
10052,7413.136587142944,21.75899482379158,0.15549194991055457,0.9302325581395349,-0.6532688,0.008347591,0.06976744186046512,0.0024579463,0.0024579463,37.627906976744185,0.0,2039850
10094,7450.536146402359,22.28342420534056,0.15882539682539681,0.9523809523809523,-0.713621,0.007605127,0.047619047619047616,0.0031466263,0.0031466263,39.333333333333336,0.0,2049870
10134,7488.688585281372,22.68761127729143,0.15789999999999998,1.0,-0.6370238,0.007144094,0.0,0.0025104545,0.0025104545,39.475,0.0,2059870
10175,7524.508517742157,22.05596636062778,0.1551219512195122,0.975609756097561,-0.6749485,0.0053637726,0.024390243902439025,0.0024915817,0.0024915817,38.78048780487805,0.0,2069871
10215,7558.843995809555,22.710056334899885,0.16130000000000003,1.0,-0.6142783,0.0068501825,0.0,0.002690282,0.002690282,40.325,0.0,2079871
10255,7594.019002199173,21.866167024663756,0.1528,1.0,-0.5612184,0.007568753,0.0,0.003495511,0.003495511,38.2,0.0,2089871
10298,7627.977857351303,21.155431476090847,0.146046511627907,0.9302325581395349,-0.6030279,0.0073360796,0.06976744186046512,0.0015850739,0.0015850739,36.51162790697674,0.0,2099874
10342,7666.949476718903,21.46990843409758,0.16011244546070336,0.9090909090909091,-0.55816865,0.006786531,0.09090909090909091,0.0045437054,0.0045437054,37.18181818181818,0.0,2109978
10385,7703.487352132797,20.72335675841185,0.14773267103183563,0.9069767441860465,-0.5806878,0.008120123,0.09302325581395349,0.004010712,0.004010712,36.53488372093023,0.0,2119836
10428,7739.8406291008,21.501768925061114,0.14781395348837212,0.9302325581395349,-0.52619314,0.0056180665,0.06976744186046512,0.0035984002,0.0035984002,36.95348837209303,0.0,2129841
10469,7776.473605394363,21.472216866749733,0.14946341463414634,0.975609756097561,-0.55326223,0.0098206205,0.024390243902439025,0.0043304735,0.0043304735,37.36585365853659,0.0,2139842
10512,7811.019052267075,20.905264302908158,0.15376241424677672,0.9069767441860465,-0.5412626,0.0040287036,0.09302325581395349,0.0034879528,0.0034879528,36.395348837209305,0.0,2149796
10552,7847.684723138809,22.966893512360976,0.16209999999999997,1.0,-0.5022988,0.0052440222,0.0,0.0024080246,0.0024080246,40.525,0.0,2159796
10595,7884.328121423721,21.920096639600363,0.15664417115401194,0.9302325581395349,-0.5133764,0.014283493,0.06976744186046512,0.0064795013,0.0064795013,37.93023255813954,0.0,2169909
10636,7921.796045064926,22.29920636384723,0.15946084724005136,0.975609756097561,-0.5145476,0.0021967145,0.024390243902439025,0.00094138796,0.00094138796,38.97560975609756,0.0,2179928
10679,7956.757561922073,20.805527335804822,0.14734883720930234,0.9302325581395349,-0.49992704,0.008428077,0.06976744186046512,0.0028273833,0.0028273833,36.83720930232558,0.0,2189933
10721,7990.616983413696,21.852060036940866,0.15228571428571427,0.9523809523809523,-0.5032555,0.014325677,0.047619047619047616,0.0023231069,0.0023231069,38.07142857142857,0.0,2199945
10763,8028.902587175369,21.873332704513928,0.15161904761904768,0.9523809523809523,-0.5508396,0.00844698,0.047619047619047616,0.003719478,0.003719478,37.904761904761905,0.0,2209947
10804,8063.315002202988,23.25973336577586,0.1631219512195122,0.975609756097561,-0.58648884,0.0063419184,0.024390243902439025,0.002475747,0.002475747,40.78048780487805,0.0,2219948
10844,8100.3027675151825,22.605123112950047,0.15869999999999998,1.0,-0.59659857,0.0027100644,0.0,0.0015715316,0.0015715316,39.675,0.0,2229948
10884,8134.825194358826,22.623055486372355,0.1591,1.0,-0.5325434,0.008514663,0.0,0.0020955512,0.0020955512,39.775,0.0,2239948
10924,8170.812098264694,22.674764036825238,0.1567,1.0,-0.5190831,0.0055047492,0.0,0.0024287438,0.0024287438,39.175,0.0,2249948
10965,8209.6973965168,22.147837714458593,0.15753436807095345,0.975609756097561,-0.55838865,0.008462083,0.024390243902439025,0.0020489597,0.0020489597,38.853658536585364,0.0,2259959
11006,8246.627595424652,21.55535659132797,0.15612152332049636,0.9512195121951219,-0.5027802,0.008342358,0.04878048780487805,0.0018215546,0.0018215546,38.1219512195122,0.0,2269767
11046,8280.82846236229,21.926553851923103,0.1547,1.0,-0.45458648,0.0065023093,0.0,0.0032450357,0.0032450357,38.675,0.0,2279767
11087,8317.573190927505,21.042490578219024,0.14682926829268295,0.975609756097561,-0.48537222,0.009937463,0.024390243902439025,0.0033820656,0.0033820656,36.707317073170735,0.0,2289768
11127,8355.014304876328,21.302850955406107,0.14899999999999997,1.0,-0.47544566,0.0065992707,0.0,0.004005487,0.004005487,37.25,0.0,2299768
11174,8390.835661172867,19.71495144711769,0.1576800928113888,0.7446808510638298,-0.47246075,0.0029682338,0.2553191489361702,0.0028480904,0.0028480904,33.723404255319146,0.0,2309906
11218,8428.64093542099,20.599350197793047,0.1573990749003358,0.8409090909090909,-0.46732593,0.009823426,0.1590909090909091,0.005615956,0.005615956,35.72727272727273,0.0,2319869
11259,8464.326305866241,21.59483438186173,0.1562090592334495,0.975609756097561,-0.42530748,0.003319319,0.024390243902439025,0.0016493083,0.0016493083,37.853658536585364,0.0,2329904
11300,8499.298168182373,20.980639372567193,0.14995622263914946,0.975609756097561,-0.40581134,0.0037922615,0.024390243902439025,0.0017139945,0.0017139945,36.829268292682926,0.0,2339943
11341,8539.817477226257,21.125598700812443,0.147609756097561,0.975609756097561,-0.41835424,0.0015810669,0.024390243902439025,0.0010941474,0.0010941474,36.90243902439025,0.0,2349944
11382,8575.818905591965,20.348914811692605,0.14582578397212548,0.9512195121951219,-0.48486078,0.006731197,0.04878048780487805,0.001964621,0.001964621,35.80487804878049,0.0,2359758
11422,8615.345534324646,21.593370882169932,0.1522,1.0,-0.5138269,0.003979916,0.0,0.0009374596,0.0009374596,38.05,0.0,2369758
11462,8653.488599538803,22.002270966062014,0.15430000000000005,1.0,-0.5484036,0.008390313,0.0,0.0044415602,0.0044415602,38.575,0.0,2379758
11502,8688.472225427628,22.470958802601523,0.1561,1.0,-0.48434708,0.0073901704,0.0,0.0043058014,0.0043058014,39.025,0.0,2389758
11544,8728.462195634842,19.995822634824087,0.14411752786220874,0.9523809523809523,-0.4853508,0.0049311337,0.047619047619047616,0.0010815369,0.0010815369,35.30952380952381,0.0,2399852
11585,8764.181310892105,21.129259051024714,0.14878048780487807,0.975609756097561,-0.50629836,0.0066180895,0.024390243902439025,0.0024597987,0.0024597987,37.19512195121951,0.0,2409853
11626,8800.598578691483,21.42156198708754,0.15509193245778616,0.975609756097561,-0.48158014,0.00517715,0.024390243902439025,0.0013537987,0.0013537987,37.4390243902439,0.0,2419866
11667,8840.683136463165,22.928874199500843,0.16269668542839275,0.975609756097561,-0.49467808,0.0069389837,0.024390243902439025,0.0054875235,0.0054875235,40.146341463414636,0.0,2429905
11707,8877.179170131683,22.444722963609244,0.15700000000000003,1.0,-0.43326908,0.006107502,0.0,0.0031564976,0.0031564976,39.25,0.0,2439905
11747,8914.916422128677,21.29696125074939,0.1479,1.0,-0.38862994,0.004243109,0.0,0.002040902,0.002040902,36.975,0.0,2449905
11787,8952.058364391327,21.161306043135063,0.14880000000000002,1.0,-0.41758847,0.006228663,0.0,0.0031450852,0.0031450852,37.2,0.0,2459905
11827,8986.433085918427,20.105627371060066,0.1424,1.0,-0.39908138,0.007155778,0.0,0.0032874108,0.0032874108,35.6,0.0,2469905
11869,9023.559790849686,18.63163752962287,0.13228571428571428,0.9523809523809523,-0.3760224,0.009615451,0.047619047619047616,0.003919783,0.003919783,33.07142857142857,0.0,2479907
11909,9062.89015364647,21.596157936742117,0.1538,1.0,-0.4180482,0.0068324325,0.0,0.003076915,0.003076915,38.45,0.0,2489907
11949,9099.78832912445,21.422251128492054,0.15030000000000002,1.0,-0.3965424,0.005565199,0.0,0.002280124,0.002280124,37.575,0.0,2499907
11990,9136.469415426254,21.868936987417296,0.15656290577294266,0.9512195121951219,-0.46457162,0.00775684,0.04878048780487805,0.0040303483,0.0040303483,38.73170731707317,0.0,2509797
12030,9173.711783647537,21.81666276910162,0.1556,1.0,-0.47453022,0.0064854324,0.0,0.0018717773,0.0018717773,38.9,0.0,2519797
12072,9207.754317760468,20.550399098014037,0.14919498618884242,0.9285714285714286,-0.40811178,0.0059397025,0.07142857142857142,0.0027579002,0.0027579002,36.904761904761905,0.0,2529948
12112,9246.391613960266,20.695167658382637,0.1516275862068966,0.975,-0.42565897,0.005112304,0.025,0.002668254,0.002668254,37.4,0.0,2539843
12152,9283.124840974808,21.05035389528792,0.1487,1.0,-0.41015646,0.0075497725,0.0,0.0019273438,0.0019273438,37.175,0.0,2549843
12193,9318.350219011307,22.3937404753434,0.1597916290274014,0.975609756097561,-0.47408062,0.0076595093,0.024390243902439025,0.002785163,0.002785163,39.4390243902439,0.0,2559924
12234,9358.008967161179,21.902820709043464,0.16010000210442138,0.9512195121951219,-0.47172016,0.009666335,0.04878048780487805,0.0034653174,0.0034653174,38.73170731707317,0.0,2569792
12274,9393.967768907547,22.764415493545346,0.16030000000000005,1.0,-0.49909696,0.008722826,0.0,0.002723854,0.002723854,40.075,0.0,2579792
12315,9431.092410087585,22.528733879324076,0.16196532471348812,0.975609756097561,-0.5503453,0.0070562363,0.024390243902439025,0.0033333683,0.0033333683,39.90243902439025,0.0,2589875
12357,9468.33224439621,21.622532804582697,0.15576009644364075,0.9523809523809523,-0.5796591,0.006885777,0.047619047619047616,0.0023619598,0.0023619598,38.476190476190474,0.0,2599955
12397,9506.524188041687,21.735070040336478,0.15450000000000003,1.0,-0.55393577,0.0044013183,0.0,0.0033015835,0.0033015835,38.625,0.0,2609955
12437,9542.726374149323,21.393950905772655,0.1526,1.0,-0.5754196,0.009049294,0.0,0.0035211502,0.0035211502,38.15,0.0,2619955
12477,9580.18286895752,21.22099185139936,0.15090188679245284,0.975,-0.5447885,0.0071193785,0.025,0.0023088471,0.0023088471,37.075,0.0,2629758
12517,9616.380352020264,22.001018189992124,0.1573,1.0,-0.48767066,0.0070763617,0.0,0.004371704,0.004371704,39.325,0.0,2639758
12558,9652.884711742401,20.661004844017807,0.1441951219512195,0.975609756097561,-0.44643813,0.0074726334,0.024390243902439025,0.0030487885,0.0030487885,36.048780487804876,0.0,2649759
12599,9690.745390415192,21.591106101851906,0.15441496226621457,0.975609756097561,-0.46286002,0.004407129,0.024390243902439025,0.0015144997,0.0015144997,38.51219512195122,0.0,2659982
12640,9726.680842638016,21.295107458509573,0.15188445543441614,0.9512195121951219,-0.47098032,0.007138092,0.04878048780487805,0.0032377979,0.0032377979,36.926829268292686,0.0,2669930
12680,9764.442819595337,20.527583093176453,0.14579873417721517,0.975,-0.42965996,0.0048248884,0.025,0.0026190705,0.0026190705,36.125,0.0,2679759
12722,9802.889956235886,21.471848948842005,0.15641902389847598,0.9523809523809523,-0.4935271,0.007405116,0.047619047619047616,0.0029297872,0.0029297872,37.833333333333336,0.0,2689975
12763,9838.922681570053,21.382022751801475,0.15385086108925602,0.9512195121951219,-0.50937194,0.006162717,0.04878048780487805,0.002314368,0.002314368,37.390243902439025,0.0,2699801
12803,9875.694890260696,21.743079728293605,0.15430000000000002,1.0,-0.49228165,0.0035169106,0.0,0.00097359467,0.00097359467,38.575,0.0,2709801
12843,9914.512104272842,21.648969705407104,0.1534,1.0,-0.49581888,0.005663078,0.0,0.0010628509,0.0010628509,38.35,0.0,2719801
12883,9951.530858278275,20.938946493471985,0.14970000000000006,1.0,-0.47593978,0.0032301361,0.0,0.00219487,0.00219487,37.425,0.0,2729801
12924,9988.049594640732,21.075333069288465,0.1480975609756098,0.975609756097561,-0.48777264,0.0055648987,0.024390243902439025,0.0011877296,0.0011877296,37.02439024390244,0.0,2739802
12964,10027.681792497635,20.491965486739204,0.14500000000000002,1.0,-0.51431346,0.0041582496,0.0,0.0016296508,0.0016296508,36.25,0.0,2749802
13004,10061.752272605896,21.462914671560494,0.1525,1.0,-0.55691814,0.005566562,0.0,0.002446193,0.002446193,38.125,0.0,2759802
13044,10101.801783561707,21.37433954613483,0.15050000000000002,1.0,-0.51613176,0.0074600573,0.0,0.0038266336,0.0038266336,37.625,0.0,2769802
13084,10137.165153741837,22.03258788855664,0.15760000000000002,1.0,-0.55245703,0.007832117,0.0,0.0046129557,0.0046129557,39.4,0.0,2779802
13124,10173.545516490936,23.38738652890454,0.16609999999999997,1.0,-0.6229342,0.008239239,0.0,0.0020151357,0.0020151357,41.525,0.0,2789802
13164,10209.466035842896,22.66991412479147,0.1581,1.0,-0.58738226,0.007850282,0.0,0.0033179626,0.0033179626,39.525,0.0,2799802
13204,10245.177399873734,22.359430463127524,0.15940000000000004,1.0,-0.6091101,0.006374622,0.0,0.0033300964,0.0033300964,39.85,0.0,2809802
13244,10286.72803401947,21.704635691125745,0.156,1.0,-0.67966604,0.009454186,0.0,0.0034753357,0.0034753357,39.0,0.0,2819802
13284,10325.235929727554,21.43553886345643,0.15209999999999996,1.0,-0.66122204,0.007904149,0.0,0.0040290495,0.0040290495,38.025,0.0,2829802
13325,10363.539894342422,20.502415895776583,0.14809756097560972,0.975609756097561,-0.6221318,0.0073228288,0.024390243902439025,0.003801706,0.003801706,37.02439024390244,0.0,2839803
13365,10398.994598865509,21.030365151046546,0.15353617021276597,0.975,-0.6024396,0.00381115,0.025,0.0020284748,0.0020284748,38.325,0.0,2849788
13406,10434.104850530624,22.305920246308805,0.15989614476789932,0.975609756097561,-0.68805116,0.009559864,0.024390243902439025,0.0043490836,0.0043490836,39.58536585365854,0.0,2859943
13446,10471.648942232132,21.774894238705986,0.15946769875578767,0.95,-0.68579143,0.005518937,0.05,0.0029112664,0.0029112664,39.6,0.0,2869871
13488,10511.366640806198,20.00716677261235,0.1486240653055862,0.9285714285714286,-0.6513439,0.0058776774,0.07142857142857142,0.0040536607,0.0040536607,35.73809523809524,0.0,2879946
13528,10548.48377752304,21.00934932168868,0.15089999999999998,1.0,-0.6298292,0.005242258,0.0,0.0017043806,0.0017043806,37.725,0.0,2889946
13568,10586.104112386703,21.794355543212426,0.15923258426966294,0.975,-0.5899943,0.0062750764,0.025,0.0030609313,0.0030609313,39.175,0.0,2899785
13612,10624.222928762436,20.90772449741154,0.16080823666934999,0.8409090909090909,-0.5824382,0.009590073,0.1590909090909091,0.0062892027,0.0062892027,37.20454545454545,0.0,2909770
13652,10658.219591379166,21.109858895335808,0.15139999999999998,1.0,-0.54786223,0.00485774,0.0,0.0033017425,0.0033017425,37.85,0.0,2919770
13692,10695.432292461395,22.46465052992254,0.15880000000000002,1.0,-0.5395317,0.008460678,0.0,0.0026486937,0.0026486937,39.7,0.0,2929770
13734,10730.756699800491,22.50595000537922,0.16266506023765026,0.9047619047619048,-0.5585547,0.00648203,0.09523809523809523,0.005179606,0.005179606,39.19047619047619,0.0,2939838
13774,10767.927033424377,22.329885733307627,0.159,1.0,-0.52782315,0.008894817,0.0,0.0033417237,0.0033417237,39.75,0.0,2949838
13816,10805.70321393013,21.244384553162433,0.15753882531241784,0.9047619047619048,-0.52973574,0.0066913925,0.09523809523809523,0.0033415924,0.0033415924,37.714285714285715,0.0,2959840
13856,10840.96131324768,22.918523043746266,0.16530000000000006,1.0,-0.59099483,0.008883804,0.0,0.0044555543,0.0044555543,41.325,0.0,2969840
13897,10876.130462646484,21.160355868271168,0.15433201822135204,0.9512195121951219,-0.6011327,0.008119458,0.04878048780487805,0.0033072587,0.0033072587,37.65853658536585,0.0,2979768
13937,10914.612407922745,20.81223801035965,0.15000000000000002,1.0,-0.60729736,0.008724212,0.0,0.005837632,0.005837632,37.5,0.0,2989768
13977,10948.87444782257,20.707979366789324,0.149,1.0,-0.6092225,0.006468466,0.0,0.0033196625,0.0033196625,37.25,0.0,2999768
14017,10988.065888881683,20.42532134969303,0.1492,1.0,-0.59045404,0.0061504724,0.0,0.0030295348,0.0030295348,37.3,0.0,3009768
14058,11024.49454665184,19.969428195691805,0.14549194123520184,0.9512195121951219,-0.5842565,0.004997104,0.04878048780487805,0.003034587,0.003034587,36.0,0.0,3019914
14098,11060.797716379166,19.97028451913804,0.14366242038216562,0.975,-0.5273162,0.007880642,0.025,0.0051942277,0.0051942277,35.575,0.0,3029821
14140,11101.023528814316,19.103868013640948,0.1436734693877551,0.9523809523809523,-0.47598183,0.006795746,0.047619047619047616,0.0036018218,0.0036018218,34.54761904761905,0.0,3039941
14180,11135.479028463364,21.185331836960074,0.15146569037656904,0.975,-0.49681616,0.009850667,0.025,0.0051320326,0.0051320326,37.825,0.0,3049930
14221,11172.537174224854,21.778603405126468,0.16033604336043358,0.975609756097561,-0.5292059,0.0073139747,0.024390243902439025,0.00411039,0.00411039,39.19512195121951,0.0,3059975
14261,11212.202343940735,21.933240875229185,0.15660000000000002,1.0,-0.51255435,0.005845928,0.0,0.0026908722,0.0026908722,39.15,0.0,3069975
14301,11246.612848997116,21.397244259972503,0.15240000000000004,1.0,-0.4926579,0.0059752497,0.0,0.0038503632,0.0038503632,38.1,0.0,3079975
14341,11281.966090202332,22.669321468926505,0.16300000000000003,1.0,-0.44601113,0.0050977594,0.0,0.003305832,0.003305832,40.75,0.0,3089975
14381,11318.330869913101,21.431388495872234,0.15299999999999997,1.0,-0.471273,0.008443097,0.0,0.0049542245,0.0049542245,38.25,0.0,3099975
14421,11355.481765985489,21.338148570853786,0.15030000000000002,1.0,-0.42094082,0.005782141,0.0,0.0027638008,0.0027638008,37.575,0.0,3109975
14461,11394.954870223999,21.818847629751993,0.1547,1.0,-0.44345444,0.004174292,0.0,0.0028698677,0.0028698677,38.675,0.0,3119975
14501,11432.550990104675,21.438131128196414,0.15689999999999998,1.0,-0.4757078,0.009070978,0.0,0.005691269,0.005691269,39.225,0.0,3129975
14541,11466.987630844116,21.94579415858671,0.15710000000000002,1.0,-0.5067415,0.007896152,0.0,0.005490027,0.005490027,39.275,0.0,3139975
14581,11505.437841415405,21.589274521404185,0.1541,1.0,-0.49124068,0.01413826,0.0,0.0038353484,0.0038353484,38.525,0.0,3149975
14621,11539.17893409729,23.188883577436407,0.1638,1.0,-0.554068,0.007870689,0.0,0.0021290039,0.0021290039,40.95,0.0,3159975
14661,11578.41601228714,22.369125173900024,0.16,1.0,-0.56179583,0.0055112615,0.0,0.0027320671,0.0027320671,40.0,0.0,3169975
14701,11615.454214572906,21.860308689968544,0.15950697674418604,0.975,-0.56203336,0.0048376815,0.025,0.0030260712,0.0030260712,39.525,0.0,3179854
14741,11650.398458480835,22.605665511699726,0.16019999999999998,1.0,-0.5909145,0.008636353,0.0,0.0030034555,0.0030034555,40.05,0.0,3189854
14781,11689.703799962997,22.034270472627057,0.15679999999999997,1.0,-0.5746982,0.00630651,0.0,0.0042014974,0.0042014974,39.2,0.0,3199854
14821,11726.178590536118,22.409122254046586,0.1591,1.0,-0.5433323,0.007903013,0.0,0.0031079955,0.0031079955,39.775,0.0,3209854
14861,11764.441623926163,21.464597551404353,0.1525,1.0,-0.5090057,0.0049955454,0.0,0.0007722252,0.0007722252,38.125,0.0,3219854
14901,11802.20581126213,21.576079458061955,0.15560000000000002,1.0,-0.4746119,0.006345481,0.0,0.0023103543,0.0023103543,38.9,0.0,3229854
14941,11836.970796585083,21.154701964737036,0.1509,1.0,-0.4631686,0.0066804527,0.0,0.0037778262,0.0037778262,37.725,0.0,3239854
14981,11872.892469644547,22.429773420200863,0.1602,1.0,-0.44711572,0.005610087,0.0,0.0030174507,0.0030174507,40.05,0.0,3249854
15021,11910.22495675087,21.233210535978053,0.151,1.0,-0.48369384,0.0063830405,0.0,0.0036992584,0.0036992584,37.75,0.0,3259854
15061,11946.349742412567,22.661561745018787,0.15960000000000002,1.0,-0.5145881,0.009312472,0.0,0.004414453,0.004414453,39.9,0.0,3269854
15103,11983.71633052826,20.62114446822985,0.1476190476190476,0.9523809523809523,-0.5296912,0.0074345656,0.047619047619047616,0.0039708307,0.0039708307,36.904761904761905,0.0,3279856
