entropy,AttC,MtR,TimeElapsed,optimgain,EpisodesSoFar,Fce,AttNC,TtR,meankl,entloss,surrgain,TimestepsSoFar
0.35255846,0.45,23.908623987167427,6966.329346895218,0.0025921473,7197,0.17420000000000002,2.55,130.65,0.0050191088,0.0,0.0025921473,1679859
0.36451322,0.55,24.397170932370955,7007.0323696136475,0.0027017314,7237,0.17609999999999998,2.45,132.075,0.004781921,0.0,0.0027017314,1689859
0.34271485,0.5609756097560976,24.377697772277447,7047.532691240311,0.0026325134,7278,0.1784678804534524,2.4390243902439024,131.26829268292684,0.004926922,0.0,0.0026325134,1699930
0.3399535,0.4,25.45251752951717,7087.928478717804,0.002152052,7318,0.18650000000000003,2.6,139.875,0.0036435463,0.0,0.002152052,1709930
0.32359633,0.425,27.951555196369583,7129.338391542435,0.0023688695,7358,0.20109999999999997,2.575,150.825,0.005207523,0.0,0.0023688695,1719930
0.31443503,0.425,26.522061042266436,7169.428263187408,0.0032474005,7398,0.19249999999999998,2.575,144.375,0.0057172626,0.0,0.0032474005,1729930
0.29824823,0.7804878048780488,27.47375899122573,7210.294214963913,0.0022584016,7439,0.2014794082367053,2.2195121951219514,146.1219512195122,0.0039081303,0.0,0.0022584016,1739991
0.28274167,0.725,26.443091224056115,7250.60994386673,0.00239206,7479,0.1873,2.275,140.475,0.0049549234,0.0,0.00239206,1749991
0.2915507,0.775,25.408605883344347,7292.2455723285675,0.002765269,7519,0.1801,2.225,135.075,0.005701228,0.0,0.002765269,1759991
0.27987644,0.55,25.064568065342527,7333.405087709427,0.0024602292,7559,0.17980000000000002,2.45,134.85,0.0044538393,0.0,0.0024602292,1769991
0.27505496,0.45,25.93384966610971,7373.8371205329895,0.001966032,7599,0.18570000000000003,2.55,139.275,0.0048866966,0.0,0.001966032,1779991
0.25314736,0.4,25.40522504348405,7415.417946100235,0.0021126862,7639,0.184,2.6,138.0,0.0031267684,0.0,0.0021126862,1789991
0.23332213,0.475,24.505905141699497,7455.777105331421,0.0033299315,7679,0.17509999999999998,2.525,131.325,0.005979886,0.0,0.0033299315,1799991
0.20489526,0.425,26.177463697957347,7497.184100627899,0.0028105322,7719,0.18619999999999998,2.575,139.65,0.005819315,0.0,0.0028105322,1809991
0.21794154,0.5,27.338717974214738,7537.7323269844055,0.0034635102,7759,0.19560000000000005,2.5,146.7,0.004874872,0.0,0.0034635102,1819991
0.19824621,0.6,25.986003973798738,7578.884656906128,0.0024674055,7799,0.18679999999999997,2.4,140.1,0.004840332,0.0,0.0024674055,1829991
0.23690377,0.375,27.47316778790654,7619.227051019669,0.0034250582,7839,0.19959999999999997,2.625,149.7,0.0056822887,0.0,0.0034250582,1839991
0.22002797,0.375,25.86593940420982,7659.706476688385,0.0023008804,7879,0.184,2.625,138.0,0.0038715866,0.0,0.0023008804,1849991
0.21908185,0.575,24.98946908114039,7699.636389732361,0.002425821,7919,0.18599999999999994,2.425,134.775,0.0048556793,0.0,0.002425821,1859816
0.20015961,0.475,25.566437718951626,7740.347358465195,0.0030132197,7959,0.18670000000000003,2.525,140.025,0.005983477,0.0,0.0030132197,1869816
0.216182,0.43902439024390244,28.215886253999276,7781.858076810837,0.0028573084,8000,0.21303361898483847,2.5609756097560976,155.9268292682927,0.0058656745,0.0,0.0028573084,1879927
0.17536888,0.475,25.638208894627404,7822.920175075531,0.0027240415,8040,0.18976190476190474,2.525,138.075,0.0060614096,0.0,0.0027240415,1889782
0.1861018,0.5365853658536586,27.05029352821122,7864.651729822159,0.0027213017,8081,0.19638142483119742,2.4634146341463414,146.0487804878049,0.0055967164,0.0,0.0027213017,1899959
0.16772936,0.45,24.98974276599642,7904.545788764954,0.0028033233,8121,0.182,2.55,136.5,0.004694929,0.0,0.0028033233,1909959
0.15564509,0.525,26.72628679146099,7944.946323394775,0.0028951268,8161,0.19209999999999997,2.475,144.075,0.0059499927,0.0,0.0028951268,1919959
0.16407618,0.225,24.623727978515923,7985.9985435009,0.0022439342,8201,0.1788,2.775,134.1,0.005590409,0.0,0.0022439342,1929959
0.17195101,0.175,25.955029409933598,8028.784004211426,0.0025883326,8241,0.19039999999999996,2.825,142.8,0.00609817,0.0,0.0025883326,1939959
0.12735902,0.225,26.21907624067736,8068.8618376255035,0.0018936942,8281,0.19249999999999998,2.775,144.375,0.0043732724,0.0,0.0018936942,1949959
0.12670897,0.075,26.169712083010552,8109.408602952957,0.002907433,8321,0.19150000000000003,2.925,143.625,0.005639446,0.0,0.002907433,1959959
0.10015625,0.25,25.12223995453644,8149.83890914917,0.0025653979,8361,0.18080000000000002,2.75,135.6,0.004937615,0.0,0.0025653979,1969959
0.11719459,0.24390243902439024,26.280950750450174,8190.923043251038,0.0018938415,8402,0.19499651567944243,2.7560975609756095,143.70731707317074,0.004281954,0.0,0.0018938415,1979966
0.12819661,0.375,25.296705701113986,8231.482993364334,0.0029034617,8442,0.1818,2.625,136.35,0.005054022,0.0,0.0029034617,1989966
0.14141281,0.25,24.632895433462807,8272.853442192078,0.0024733231,8482,0.1789,2.75,134.175,0.004892686,0.0,0.0024733231,1999966
0.16925548,0.275,26.69356524237653,8314.474108695984,0.0027116155,8522,0.19160000000000002,2.725,143.7,0.005174596,0.0,0.0027116155,2009966
0.12708892,0.275,27.702083441643005,8356.90333032608,0.0022302754,8562,0.1953,2.725,146.475,0.0051863887,0.0,0.0022302754,2019966
0.0988103,0.15,26.98313921352934,8397.397200107574,0.0024225363,8602,0.1976,2.85,148.2,0.004899223,0.0,0.0024225363,2029966
0.1348953,0.175,26.800222092089463,8439.174147367477,0.002356176,8642,0.19329999999999997,2.825,144.975,0.0043425956,0.0,0.002356176,2039966
0.13295902,0.1,26.770671340340556,8482.467103481293,0.0020185017,8682,0.19370000000000004,2.9,145.275,0.004060558,0.0,0.0020185017,2049966
0.08318348,0.125,26.872017566695508,8523.588521003723,0.0030128248,8722,0.193,2.875,144.75,0.006864938,0.0,0.0030128248,2059966
0.08244388,0.125,27.46207967542383,8565.314190864563,0.0021155113,8762,0.19770000000000004,2.875,148.275,0.0055392478,0.0,0.0021155113,2069966
0.10205077,0.225,27.496461834670633,8606.100233316422,0.0025332153,8802,0.19740000000000002,2.775,148.05,0.0044972114,0.0,0.0025332153,2079966
0.11248551,0.225,26.49412570652688,8647.953135251999,0.0026313723,8842,0.18969999999999998,2.775,142.275,0.005579289,0.0,0.0026313723,2089966
0.10435427,0.3,26.387451117810503,8687.966349124908,0.0028593922,8882,0.18909999999999996,2.7,141.825,0.0065980745,0.0,0.0028593922,2099966
0.11804185,0.225,26.808647049715894,8730.555802106857,0.0019929758,8922,0.1917,2.775,143.775,0.0037775408,0.0,0.0019929758,2109966
0.14220215,0.2,24.321696197092155,8770.459373474121,0.0024997513,8962,0.1733,2.8,129.975,0.004132238,0.0,0.0024997513,2119966
0.17474848,0.275,27.456033417153527,8814.312686681747,0.0018597997,9002,0.19480000000000003,2.725,146.1,0.0038953158,0.0,0.0018597997,2129966
0.14006181,0.35,26.562625742784007,8854.379609107971,0.0022605392,9042,0.18999999999999997,2.65,142.5,0.0055756257,0.0,0.0022605392,2139966
0.16866036,0.325,26.49955906363698,8896.798687458038,0.0026452104,9082,0.188,2.675,141.0,0.0053285896,0.0,0.0026452104,2149966
0.18660949,0.35,25.467335405226017,8939.00286078453,0.0023136507,9122,0.18149999999999997,2.65,136.125,0.0051681446,0.0,0.0023136507,2159966
0.15242647,0.4,25.194663132982917,8979.422621011734,0.0028313,9162,0.1787,2.6,134.025,0.004619301,0.0,0.0028313,2169966
0.1399379,0.275,26.768603580809675,9020.000903606415,0.001984697,9202,0.1909,2.725,143.175,0.0038005218,0.0,0.001984697,2179966
0.12756346,0.225,25.97248547065945,9059.993603467941,0.0020288797,9242,0.1849,2.775,138.675,0.0028647028,0.0,0.0020288797,2189966
0.09604709,0.225,28.76527424495247,9102.587240457535,0.002224699,9282,0.20490000000000003,2.775,153.675,0.0036807277,0.0,0.002224699,2199966
0.07606001,0.25,26.258711616513512,9142.532172679901,0.0019764078,9322,0.18780000000000002,2.75,140.85,0.0039657536,0.0,0.0019764078,2209966
0.069595404,0.1,24.784223025140147,9182.948291540146,0.0025359695,9362,0.1783,2.9,133.725,0.004226915,0.0,0.0025359695,2219966
0.04851888,0.175,29.486462217526128,9223.035519123077,0.0018098074,9402,0.21109999999999993,2.825,158.325,0.0030901316,0.0,0.0018098074,2229966
0.005056583,0.2,28.44549932864578,9265.700793743134,0.0031264098,9442,0.20420000000000002,2.8,153.15,0.005316982,0.0,0.0031264098,2239966
-0.007479225,0.1,28.180073114483065,9305.946142435074,0.00247317,9482,0.19960000000000006,2.9,149.7,0.0042520254,0.0,0.00247317,2249966
-0.0232107,0.1,28.90057905875734,9347.632100820541,0.0025512148,9522,0.20670000000000002,2.9,155.025,0.006268442,0.0,0.0025512148,2259966
-0.04641723,0.075,28.68680881216727,9387.925561189651,0.0017901591,9562,0.20400000000000004,2.925,153.0,0.003657554,0.0,0.0017901591,2269966
-0.08291935,0.05,27.005348117990593,9428.32966041565,0.0018194427,9602,0.1961,2.95,147.075,0.0040159565,0.0,0.0018194427,2279966
-0.10802279,0.075,27.604924221914388,9469.840459823608,0.0026695353,9642,0.19929999999999998,2.925,149.475,0.0058759116,0.0,0.0026695353,2289966
-0.12525989,0.0,29.019637418156957,9509.503155708313,0.0017547392,9682,0.21020000000000008,3.0,157.65,0.006474866,0.0,0.0017547392,2299966
-0.13096432,0.125,29.122634862332415,9551.901776790619,0.0025468704,9722,0.2116,2.875,158.7,0.00600406,0.0,0.0025468704,2309966
-0.15163304,0.15,28.622355895225745,9593.144887447357,0.0029787829,9762,0.2057,2.85,154.275,0.0062928866,0.0,0.0029787829,2319966
-0.17384346,0.025,30.86358397339122,9634.539749860764,0.0026963588,9802,0.22070000000000004,2.975,165.525,0.0069739423,0.0,0.0026963588,2329966
-0.2101596,0.15,29.383067924096203,9675.246541023254,0.00247624,9842,0.20869999999999997,2.85,156.525,0.0053494517,0.0,0.00247624,2339966
-0.24795558,0.025,30.32924017174299,9715.735522270203,0.0025052796,9882,0.22040000000000007,2.975,165.3,0.005010871,0.0,0.0025052796,2349966
-0.23878811,0.0,32.900249651331855,9756.440430402756,0.0021980372,9922,0.23639999999999994,3.0,177.3,0.004779525,0.0,0.0021980372,2359966
-0.2328905,0.075,30.402927446452082,9796.867218255997,0.0020067673,9962,0.21879999999999997,2.925,164.1,0.005069864,0.0,0.0020067673,2369966
-0.26231775,0.05,31.163436815293018,9837.426122903824,0.002594868,10002,0.22210000000000002,2.95,166.575,0.006542599,0.0,0.002594868,2379966
-0.24917185,0.05,29.34912635777571,9877.848505735397,0.00271961,10042,0.213,2.95,159.75,0.0054466818,0.0,0.00271961,2389966
-0.27868566,0.025,33.35952605649946,9918.537086725235,0.0021988363,10082,0.23979999999999996,2.975,179.85,0.005621428,0.0,0.0021988363,2399966
-0.2865761,0.025,34.16351183849282,9958.828613519669,0.002193843,10122,0.24479999999999996,2.975,183.6,0.0049992674,0.0,0.002193843,2409966
-0.27081302,0.05,29.62499827860928,9999.878265619278,0.0020363044,10162,0.21630000000000008,2.95,162.225,0.004165605,0.0,0.0020363044,2419966
-0.2653991,0.025,31.68518618153742,10040.597357988358,0.0027123012,10202,0.229,2.975,171.75,0.005641812,0.0,0.0027123012,2429966
-0.276928,0.05,30.235153182141353,10080.41807770729,0.0022111908,10242,0.22010000000000002,2.95,165.075,0.0054509854,0.0,0.0022111908,2439966
-0.26533142,0.05,30.211175263598584,10120.560653448105,0.0019185242,10282,0.21760000000000007,2.95,163.2,0.0044902964,0.0,0.0019185242,2449966
-0.27815217,0.025,27.525471545110964,10161.635042190552,0.0026240686,10322,0.20070000000000005,2.975,150.525,0.0059346375,0.0,0.0026240686,2459966
-0.29838777,0.0,26.752495602112948,10202.281044960022,0.0027639973,10362,0.19440000000000002,3.0,145.8,0.006267315,0.0,0.0027639973,2469966
-0.27084735,0.0,26.19935960902314,10242.926944255829,0.0016057668,10402,0.19140000000000001,3.0,143.55,0.0048097624,0.0,0.0016057668,2479966
-0.25557354,0.075,27.541809304346295,10283.270193099976,0.0026593704,10442,0.2016,2.925,151.2,0.0042414535,0.0,0.0026593704,2489966
-0.24634106,0.0,29.516281151190377,10324.607507944107,0.0033456606,10482,0.21679999999999996,3.0,162.6,0.005089383,0.0,0.0033456606,2499966
-0.25062248,0.025,29.963927428135406,10364.74447131157,0.0020519297,10522,0.2182,2.975,163.65,0.003196991,0.0,0.0020519297,2509966
-0.24192838,0.025,29.535077227298785,10405.982192277908,0.0021001333,10562,0.21309999999999998,2.975,159.825,0.005231131,0.0,0.0021001333,2519966
-0.18908142,0.025,28.256412776806734,10446.56361579895,0.0022132515,10602,0.2041,2.975,153.075,0.0056346464,0.0,0.0022132515,2529966
-0.22488491,0.05,27.888768225466844,10486.986416101456,0.0026243199,10642,0.20379999999999998,2.95,152.85,0.006253419,0.0,0.0026243199,2539966
-0.22967507,0.05,32.18404967141261,10528.784122467041,0.0023887688,10682,0.23350000000000004,2.95,175.125,0.0053148246,0.0,0.0023887688,2549966
-0.21204074,0.025,27.493693708692938,10569.242890834808,0.0027102893,10722,0.1993,2.975,149.475,0.0052430094,0.0,0.0027102893,2559966
-0.2038571,0.075,28.057632491255468,10611.498621225357,0.0027470088,10762,0.20249999999999999,2.925,151.875,0.0065900306,0.0,0.0027470088,2569966
-0.19389215,0.025,26.494608599978868,10652.233567714691,0.0025159146,10802,0.19120000000000006,2.975,143.4,0.0047751428,0.0,0.0025159146,2579966
-0.21558094,0.075,25.568688814997437,10693.845264434814,0.0034769964,10842,0.186,2.925,139.5,0.0072194124,0.0,0.0034769964,2589966
-0.229274,0.025,27.295301790729532,10733.611462593079,0.0022897462,10882,0.1987,2.975,149.025,0.0046857726,0.0,0.0022897462,2599966
-0.28451902,0.025,30.01709657709808,10776.001453638077,0.0024251689,10922,0.21859999999999996,2.975,163.95,0.0058583603,0.0,0.0024251689,2609966
-0.26569834,0.0,28.18204710640502,10817.101166009903,0.0034095952,10962,0.2071,3.0,155.325,0.005018923,0.0,0.0034095952,2619966
-0.24795526,0.025,24.3940325254097,10858.023555278778,0.0031148286,11002,0.1799,2.975,134.925,0.0053361366,0.0,0.0031148286,2629966
-0.2387235,0.05,23.778302590618917,10901.549807786942,0.0037869695,11042,0.1745,2.95,130.875,0.0063186726,0.0,0.0037869695,2639966
-0.24287307,0.075,21.50223535548706,10942.665964603424,0.003015148,11082,0.16249999999999998,2.925,121.875,0.003946214,0.0,0.003015148,2649966
-0.19381706,0.05,20.965728645765758,10984.097716331482,0.0027402379,11122,0.1592,2.95,119.4,0.0052381153,0.0,0.0027402379,2659966
-0.15441726,0.05,20.3918165661505,11023.456979990005,0.00348183,11162,0.15550000000000003,2.95,116.625,0.0066293045,0.0,0.00348183,2669966
-0.14562136,0.075,21.655997884830672,11067.331523656845,0.0030452306,11202,0.1662,2.925,124.65,0.0043969788,0.0,0.0030452306,2679966
-0.12074077,0.05,19.93436693861156,11108.70724105835,0.0029924358,11242,0.1473,2.95,110.475,0.0045168917,0.0,0.0029924358,2689966
-0.089131854,0.125,19.25418450321973,11150.34875035286,0.0034988418,11282,0.1444,2.875,108.3,0.006149931,0.0,0.0034988418,2699966
-0.07276938,0.175,19.175171218523488,11190.406497478485,0.0032830175,11322,0.14529183673469387,2.825,108.9,0.0045263986,0.0,0.0032830175,2709961
-0.061096173,0.275,15.096293013586623,11232.5608689785,0.0033930177,11362,0.11886131367645125,2.725,86.55,0.0038687093,0.0,0.0033930177,2719781
-0.051085226,0.30952380952380953,13.787531709605336,11274.876325368881,0.0038605754,11404,0.10804936815378806,2.6904761904761907,78.14285714285714,0.004074334,0.0,0.0038605754,2729892
-0.025974315,0.6190476190476191,15.389408665344583,11314.63271522522,0.0025516218,11446,0.12639764368827405,2.380952380952381,88.14285714285714,0.003618007,0.0,0.0025516218,2739901
-0.012022336,0.5952380952380952,14.750156065465365,11356.632065057755,0.0034677011,11488,0.1221696777936698,2.4047619047619047,85.71428571428571,0.0051658023,0.0,0.0034677011,2749904
0.0151183475,0.4,18.872154788441755,11397.18692278862,0.0036589259,11528,0.14315459395376412,2.6,105.975,0.0049178773,0.0,0.0036589259,2759820
0.034595523,0.4634146341463415,17.708018657640533,11440.287199258804,0.0039404645,11569,0.13630336472737328,2.5365853658536586,98.41463414634147,0.0055612754,0.0,0.0039404645,2769792
0.02189635,1.2325581395348837,21.57451630428347,11480.094133138657,0.0025355727,11612,0.16929673342953422,1.7674418604651163,114.0,0.004242304,0.0,0.0025355727,2779795
0.018157944,0.6666666666666666,22.739548821780392,11523.004438877106,0.0029431218,11654,0.1716298814623422,2.3333333333333335,123.57142857142857,0.004711454,0.0,0.0029431218,2789976
0.025978569,0.425,23.49830688846242,11563.233691453934,0.0037454942,11694,0.17149999999999993,2.575,128.625,0.00560732,0.0,0.0037454942,2799976
-0.00785923,0.325,27.774054582304792,11605.6836104393,0.0036005112,11734,0.2037,2.675,152.775,0.0069283834,0.0,0.0036005112,2809976
0.0035188196,0.2,28.28697354023991,11645.59883761406,0.003936585,11774,0.20600000000000002,2.8,154.5,0.0061438894,0.0,0.003936585,2819976
-0.030273026,0.475,25.696133182152852,11688.272849321365,0.0030014166,11814,0.18748013313917206,2.525,138.9,0.005699919,0.0,0.0030014166,2829754
-0.006464998,0.175,28.580316234861208,11729.196150779724,0.0023779974,11854,0.20940000000000009,2.825,157.05,0.005574965,0.0,0.0023779974,2839754
-0.038009673,0.25,24.5908877793814,11769.234590291977,0.0021051636,11894,0.17700000000000005,2.75,132.75,0.0035946283,0.0,0.0021051636,2849754
-0.047697634,0.05,25.01577523693661,11812.090276241302,0.0019405256,11934,0.18270000000000003,2.95,137.025,0.0046235686,0.0,0.0019405256,2859754
-0.053806234,0.1,27.198317380091773,11853.176481246948,0.0019173101,11974,0.19619999999999999,2.9,147.15,0.0040253606,0.0,0.0019173101,2869754
-0.1038991,0.1,25.074326672606343,11893.973071813583,0.0036924935,12014,0.18100000000000002,2.9,135.75,0.008171654,0.0,0.0036924935,2879754
-0.075897016,0.075,27.5342577749798,11934.639600276947,0.0027558808,12054,0.20099999999999998,2.925,150.75,0.0067845867,0.0,0.0027558808,2889754
-0.10526323,0.075,28.02712139310313,11978.07868528366,0.0023276857,12094,0.20269999999999996,2.925,152.025,0.0041793063,0.0,0.0023276857,2899754
-0.13879207,0.175,26.48339804230136,12018.462876319885,0.0030561783,12134,0.19050000000000006,2.825,142.875,0.0060309917,0.0,0.0030561783,2909754
-0.16223657,0.175,27.783611168855355,12061.039715766907,0.0028725057,12174,0.20170000000000005,2.825,151.275,0.0056090374,0.0,0.0028725057,2919754
-0.1905986,0.075,28.906338654155064,12100.883770227432,0.0028601955,12214,0.2104,2.925,157.8,0.005673052,0.0,0.0028601955,2929754
-0.17224725,0.1,25.639388785916328,12143.676476240158,0.0023936394,12254,0.19119999999999998,2.9,143.4,0.00424151,0.0,0.0023936394,2939754
-0.15214369,0.2,26.79214821035747,12184.480973005295,0.0027296026,12294,0.19440000000000004,2.8,145.8,0.0043313606,0.0,0.0027296026,2949754
-0.17624353,0.1,25.465015805496137,12225.790576219559,0.0037928564,12334,0.18419999999999997,2.9,138.15,0.0057716756,0.0,0.0037928564,2959754
-0.18136732,0.2682926829268293,25.251686732741963,12266.049911499023,0.0030623607,12375,0.18555838549535936,2.731707317073171,137.9268292682927,0.005963324,0.0,0.0030623607,2969867
-0.17756765,0.24390243902439024,25.74109422652073,12306.811917304993,0.0019123006,12416,0.19184982186900518,2.7560975609756095,140.0487804878049,0.0044968314,0.0,0.0019123006,2979956
-0.20201081,0.125,25.47625351686586,12348.325730085373,0.0031988744,12456,0.1891888888888889,2.875,139.5,0.006541928,0.0,0.0031988744,2989751
-0.15970726,0.025,24.278137812750934,12389.07024526596,0.0032975057,12496,0.17909999999999998,2.975,134.325,0.0047739646,0.0,0.0032975057,2999751
-0.12792015,0.05,21.266292649008005,12430.269613027573,0.00390085,12536,0.15510000000000002,2.95,116.325,0.006176765,0.0,0.00390085,3009751
-0.09979509,0.0,22.771184877360238,12470.166249036789,0.00340036,12576,0.16719999999999996,3.0,125.4,0.006506649,0.0,0.00340036,3019751
-0.06109156,0.05,21.660851997391887,12512.037594795227,0.002311473,12616,0.16340000000000002,2.95,122.55,0.0039865947,0.0,0.002311473,3029751
-0.060971312,0.125,19.001416081808465,12552.381237983704,0.0025274435,12656,0.1433,2.875,107.475,0.0048190886,0.0,0.0025274435,3039751
-0.05654533,0.175,20.28917299861513,12593.97104048729,0.003602243,12696,0.15129999999999996,2.825,113.475,0.006615927,0.0,0.003602243,3049751
-0.013552948,0.125,11.78584438975606,12633.695922374725,0.0035111282,12736,0.09010000000000004,2.875,67.575,0.0061678127,0.0,0.0035111282,3059751
0.0011271237,0.1,13.621069816637535,12674.41307592392,0.0026353886,12776,0.1079,2.9,80.925,0.0039126035,0.0,0.0026353886,3069751
0.010961184,0.5238095238095238,10.128895619474775,12715.064887046814,0.0030321085,12818,0.08462867318124308,2.4761904761904763,59.285714285714285,0.005730682,0.0,0.0030321085,3079784
0.035341192,0.2926829268292683,9.538209502721887,12755.103438854218,0.0032860697,12859,0.0813711646750355,2.707317073170732,58.90243902439025,0.0043640235,0.0,0.0032860697,3089844
0.06055451,0.325,9.885980328642036,12795.194919586182,0.003958729,12899,0.0781882681564246,2.675,57.6,0.004361392,0.0,0.003958729,3099773
0.08971404,0.4878048780487805,10.528813452615642,12836.047369003296,0.004076705,12940,0.08280061402012624,2.5121951219512195,60.73170731707317,0.006014304,0.0,0.004076705,3109916
0.1471781,0.7142857142857143,13.358104137733099,12876.737095594406,0.005653293,12982,0.10452210263539931,2.2857142857142856,74.42857142857143,0.007346807,0.0,0.005653293,3119985
0.16784047,1.1162790697674418,15.068587353080549,12917.477455377579,0.0035886685,13025,0.12134643786573901,1.8837209302325582,81.34883720930233,0.0067076855,0.0,0.0035886685,3129932
0.19345622,0.5952380952380952,12.578788376270055,12958.839552879333,0.0039147916,13067,0.09781990715500781,2.4047619047619047,67.57142857142857,0.0060186535,0.0,0.0039147916,3139936
0.21913506,0.5609756097560976,13.76576727036258,12999.181695222855,0.0036610432,13108,0.10394246404002505,2.4390243902439024,77.5609756097561,0.006709127,0.0,0.0036610432,3149975
0.23773624,1.2380952380952381,17.81983102922659,13040.014782428741,0.0036296728,13150,0.13641445377499797,1.7619047619047619,94.85714285714286,0.0067686257,0.0,0.0036296728,3159964
0.24610485,0.5,17.535235301913275,13080.773928403854,0.0028329366,13190,0.12666204379562043,2.5,93.45,0.00425245,0.0,0.0028329366,3169851
0.24092203,0.475,16.826523766391432,13123.898591518402,0.0037363677,13230,0.12230000000000003,2.525,91.725,0.0057908855,0.0,0.0037363677,3179851
0.25688148,0.55,18.92037854819322,13164.203711748123,0.002339613,13270,0.1403,2.45,105.225,0.0041692415,0.0,0.002339613,3189851
0.26598808,0.7,16.593750856662833,13206.189252614975,0.003355377,13310,0.12040000000000002,2.3,90.3,0.0043645496,0.0,0.003355377,3199851
0.27827573,0.25,17.76092737134826,13248.717283725739,0.003429135,13350,0.12860000000000002,2.75,96.45,0.005376753,0.0,0.003429135,3209851
0.2975935,0.225,23.07657358984364,13289.3971221447,0.0025065355,13390,0.16759999999999997,2.775,125.7,0.0037716473,0.0,0.0025065355,3219851
0.2927963,0.275,22.436444579585725,13330.183510065079,0.0023645416,13430,0.15899999999999997,2.725,119.25,0.0033881268,0.0,0.0023645416,3229851
0.30618367,0.4634146341463415,22.38431264019241,13370.5640707016,0.0030593944,13471,0.16129857022708158,2.5365853658536586,120.07317073170732,0.005251932,0.0,0.0030593944,3239996
0.30547753,0.7,19.329612621947263,13415.906391859055,0.0028417122,13511,0.1381,2.3,103.575,0.0048469454,0.0,0.0028417122,3249996
0.26153558,1.0,21.968533523350594,13456.296627998352,0.0031773518,13551,0.15299999999999997,2.0,114.75,0.007142925,0.0,0.0031773518,3259996
0.28691176,0.375,24.38408677018704,13498.747681617737,0.002776142,13591,0.17729999999999996,2.625,132.975,0.004941913,0.0,0.002776142,3269996
0.30390432,0.525,20.198097409515718,13538.383589029312,0.0026962382,13631,0.14470000000000002,2.475,108.525,0.006022671,0.0,0.0026962382,3279996
0.29469416,0.475,20.09676225575992,13580.363245010376,0.0027212333,13671,0.14280000000000004,2.525,107.1,0.005405823,0.0,0.0027212333,3289996
0.27137375,0.375,20.924573171900565,13621.188307285309,0.0029096704,13711,0.1514,2.625,113.55,0.006876933,0.0,0.0029096704,3299996
0.28756368,0.275,19.774506121946068,13662.29491853714,0.0030501133,13751,0.14190000000000005,2.725,106.425,0.005621473,0.0,0.0030501133,3309996
0.27975768,0.2,21.19006742176573,13704.189046859741,0.0025742066,13791,0.1512,2.8,113.4,0.0044178287,0.0,0.0025742066,3319996
0.26414117,0.475,20.794498123474618,13744.856322050095,0.002729711,13831,0.1501,2.525,112.575,0.007263777,0.0,0.002729711,3329996
0.2441874,0.5121951219512195,18.194144228823088,13787.5380256176,0.0029679926,13872,0.132,2.4878048780487805,98.34146341463415,0.0059308116,0.0,0.0029679926,3339772
0.2280271,0.425,21.611028787085626,13827.298809051514,0.0022027222,13912,0.15540000000000004,2.575,116.55,0.0043363064,0.0,0.0022027222,3349772
0.22715326,0.45,21.197338175118173,13869.257823705673,0.0021727658,13952,0.15240000000000004,2.55,114.3,0.0035722554,0.0,0.0021727658,3359772
0.21367921,0.15,21.281568076937376,13909.27352643013,0.0024643764,13992,0.15380000000000002,2.85,115.35,0.005292283,0.0,0.0024643764,3369772
0.18372115,0.15,23.449263857216145,13951.37897181511,0.0034140707,14032,0.16620000000000001,2.85,124.65,0.007246415,0.0,0.0034140707,3379772
0.15120065,0.36585365853658536,24.933515831934205,13990.672479391098,0.0024283482,14073,0.17624765478424015,2.6341463414634148,131.5609756097561,0.0050665233,0.0,0.0024283482,3389837
0.13051656,0.3,23.86208977651869,14032.217564821243,0.00223779,14113,0.17200000000000004,2.7,129.0,0.004793865,0.0,0.00223779,3399837
0.14704074,0.45,22.84694794613571,14072.002333641052,0.003390666,14153,0.1627,2.55,122.025,0.0056705787,0.0,0.003390666,3409837
0.16649893,0.175,23.790910765492413,14112.862865924835,0.0017640903,14193,0.1719,2.825,128.925,0.004424262,0.0,0.0017640903,3419837
0.16719046,0.2,27.847854971751538,14155.708094835281,0.0025086808,14233,0.19539999999999996,2.8,146.55,0.0054655853,0.0,0.0025086808,3429837
0.15164354,0.3,25.172539167793804,14196.103074550629,0.0022940033,14273,0.17749999999999996,2.7,133.125,0.004606854,0.0,0.0022940033,3439837
0.15502793,0.175,24.240792446738595,14237.06512594223,0.0022510565,14313,0.17059999999999995,2.825,127.95,0.005129639,0.0,0.0022510565,3449837
0.13050804,0.2926829268292683,21.009241096095234,14276.630930185318,0.002925658,14354,0.15141463414634146,2.707317073170732,112.2439024390244,0.0066974773,0.0,0.002925658,3459862
0.118891016,0.425,22.952806012352347,14318.207138061523,0.0027643528,14394,0.16390000000000002,2.575,122.925,0.0058230106,0.0,0.0027643528,3469862
0.10177552,0.2,25.2076872636966,14358.111863851547,0.0031308704,14434,0.1796,2.8,134.7,0.0070111146,0.0,0.0031308704,3479862
0.12696064,0.1951219512195122,26.662697103868183,14398.4262611866,0.0019582643,14475,0.19053658536585358,2.8048780487804876,142.90243902439025,0.0044824556,0.0,0.0019582643,3489889
0.10523971,0.3170731707317073,24.52978601681567,14437.857648611069,0.0019710292,14516,0.17468392234942762,2.682926829268293,129.5121951219512,0.0054969075,0.0,0.0019710292,3499938
0.058113173,0.3,25.88158567421638,14479.224787712097,0.002726088,14556,0.1836,2.7,137.7,0.0063729333,0.0,0.002726088,3509938
