TimestepsSoFar,MtR,surrgain,AttNC,MpbtA,entloss,TimeElapsed,Tmt,TtR,Tmc,optimgain,AttC,Tbt,Ptt,MpbtN,meankl,EpisodesSoFar,entropy
2199978,-24.66228683931361,0.0053600264,1.1875,47.8767685994269,0.0,30259.734015226364,75.89583333333333,-118.6875,28.104166666666668,0.0053600264,1.8125,310869.3333333333,74.04020355617642,52.1232314005731,0.005811878,12318,0.22198085
2209905,-25.072574604071644,0.004171993,1.2127659574468086,46.828422426613734,0.0,30375.593571424484,75.48936170212765,-120.63829787234043,28.574468085106382,0.004171993,1.7872340425531914,309204.42553191487,73.61694475779349,53.17157757338625,0.0050954255,12365,0.2122439
2219928,-25.30443035461811,0.0041171648,0.9387755102040817,46.93062914002157,0.0,30494.606741666794,75.91836734693878,-121.22448979591837,28.102040816326532,0.0041171648,2.061224489795918,310961.63265306124,74.04752211168005,53.06937085997843,0.004884304,12414,0.1977765
2229825,-23.857976004950107,0.0057347068,1.2391304347826086,49.09688237756634,0.0,30606.41933441162,75.1304347826087,-114.78260869565217,28.934782608695652,0.0057347068,1.7608695652173914,307734.26086956525,73.28152709773983,50.90311762243366,0.0062762317,12460,0.19715394
2239915,-24.025799847222128,0.0041616983,1.6808510638297873,48.822418787523134,0.0,30722.708962202072,74.8936170212766,-115.08510638297872,29.148936170212767,0.0041616983,1.3191489361702127,306764.25531914894,73.07492321775543,51.177581212476866,0.004292812,12507,0.19937515
2249911,-24.826317388531443,0.0053826305,1.851063829787234,48.06007836940527,0.0,30834.80828142166,75.31914893617021,-117.38297872340425,28.72340425531915,0.0053826305,1.148936170212766,308507.2340425532,73.47429020964937,51.93992163059471,0.0053287353,12554,0.21768154
2259828,-24.23331733650174,0.0052215448,1.891304347826087,49.154813349545925,0.0,30947.207318544388,75.04347826086956,-114.58695652173913,28.97826086956522,0.0052215448,1.108695652173913,307378.0869565217,73.22808526466088,50.845186650454075,0.0049030497,12600,0.21587521
2269829,-24.642988823766142,0.0052315653,1.4130434782608696,47.6314970359919,0.0,31061.393614768982,75.32608695652173,-118.23913043478261,28.717391304347824,0.0052315653,1.5869565217391304,308535.652173913,73.47938206524645,52.36850296400809,0.0056509557,12646,0.2225349
2279963,-25.207613522795395,0.004866402,1.0833333333333333,46.30508029277352,0.0,31174.806416749954,77.02083333333333,-124.3125,27.0,0.004866402,1.9166666666666667,315477.3333333333,75.07810944950954,53.69491970722647,0.004385253,12694,0.20675732
2289947,-25.316173619302536,0.003509907,1.1914893617021276,45.40193833681957,0.0,31288.792397737503,76.0,-124.46808510638297,28.0,0.003509907,1.8085106382978724,311296.0,74.13604374178422,54.59806166318044,0.0035736307,12741,0.2011725
2299906,-25.21133343063454,0.0042933514,1.1521739130434783,45.56371567997478,0.0,31404.371743679047,75.34782608695652,-123.06521739130434,28.717391304347824,0.0042933514,1.8478260869565217,308624.6956521739,73.48253455951475,54.43628432002522,0.0040562777,12787,0.20121998
2309997,-24.561165143313474,0.0049126516,1.3829787234042554,47.5074213991814,0.0,31514.847876548767,76.38297872340425,-120.19148936170212,27.617021276595743,0.0049126516,1.6170212765957446,312864.6808510638,74.4950516998118,52.4925786008186,0.0049128872,12834,0.20441122
2319854,-24.95034049543409,0.0049800156,1.4893617021276595,48.053500185992284,0.0,31628.452218055725,76.04255319148936,-118.59574468085107,27.97872340425532,0.0049800156,1.5106382978723405,311470.2978723404,74.16246652292665,51.94649981400774,0.005773984,12881,0.20801485
2329955,-25.01352221122497,0.0043273196,1.5625,47.14573689287024,0.0,31740.841758966446,75.02083333333333,-118.9375,29.0,0.0043273196,1.4375,307285.3333333333,73.20842822167579,52.85426310712975,0.004380606,12929,0.19420618
2339946,-24.733990204131835,0.0056081107,1.7446808510638299,48.42690418934904,0.0,31854.150265455246,75.63829787234043,-117.06382978723404,28.382978723404257,0.0056081107,1.2553191489361701,309814.4680851064,73.78662091688405,51.57309581065096,0.0060605416,12976,0.21220861
2349933,-24.88642691176862,0.0048833233,1.2291666666666667,47.26457153884176,0.0,31969.723534345627,76.02083333333333,-120.375,28.041666666666668,0.0048833233,1.7708333333333333,311381.3333333333,74.11611222564864,52.73542846115826,0.005044378,13024,0.20902626
2359897,-24.808923254124643,0.004753051,1.702127659574468,47.65700442032561,0.0,32080.445983171463,76.12765957446808,-119.61702127659575,27.914893617021278,0.004753051,1.297872340425532,311818.89361702127,74.22987438908753,52.34299557967437,0.0047006058,13071,0.20148952
2369839,-24.326679637520833,0.0043109185,1.8297872340425532,48.61755385322926,0.0,32194.417016983032,75.74468085106383,-116.87234042553192,28.27659574468085,0.0043109185,1.1702127659574468,310250.21276595746,73.88492907159676,51.382446146770725,0.005270419,13118,0.20026997
2379946,-23.967651957983204,0.0053178957,1.553191489361702,48.55064099369712,0.0,32306.609206199646,74.87234042553192,-115.53191489361703,29.127659574468087,0.0053178957,1.446808510638298,306677.10638297873,73.08249596672778,51.44935900630288,0.0054341354,13165,0.2128402
2389773,-24.576827860299318,0.004862403,1.4130434782608696,47.15364382170067,0.0,32421.063745737076,74.78260869565217,-118.56521739130434,29.304347826086957,0.004862403,1.5869565217391304,306309.5652173913,72.94299709121731,52.846356178299345,0.005851157,13211,0.19933961
2399837,-23.974232178893086,0.0041974974,1.565217391304348,48.359229747064575,0.0,32535.643248796463,74.45652173913044,-115.3695652173913,29.58695652173913,0.0041974974,1.434782608695652,304973.9130434783,72.6659566912838,51.64077025293541,0.004189992,13257,0.19266501
2409876,-25.116820119257177,0.0047840183,1.8936170212765957,47.6284268580122,0.0,32650.55700135231,75.76595744680851,-118.91489361702128,28.319148936170212,0.0047840183,1.1063829787234043,310337.3617021277,73.86429743440453,52.3715731419878,0.0062137228,13304,0.20710133
2419794,-25.112381639247705,0.003667572,1.934782608695652,46.973569466701804,0.0,32765.113166093826,75.30434782608695,-119.93478260869566,28.73913043478261,0.003667572,1.065217391304348,308446.60869565216,73.4580940157296,53.026430533298175,0.004901662,13350,0.19812974
2429966,-24.40078845605854,0.0045326804,2.1914893617021276,48.20735560873208,0.0,32880.478900909424,75.40425531914893,-117.25531914893617,28.638297872340427,0.0045326804,0.8085106382978723,308855.829787234,73.55381108690354,51.792644391267935,0.005610519,13397,0.2125499
2439858,-25.255601990935556,0.004374903,1.9148936170212767,46.9216150713622,0.0,32994.443858623505,74.95744680851064,-119.36170212765957,29.04255319148936,0.004374903,1.0851063829787233,307025.7021276596,73.16158916494243,53.07838492863782,0.0046964386,13444,0.19836962
2449817,-24.05830289755416,0.0038522624,1.4782608695652173,48.530029327513695,0.0,33105.67688012123,75.15217391304348,-116.15217391304348,28.891304347826086,0.0038522624,1.5217391304347827,307823.3043478261,73.31718007925923,51.469970672486305,0.0038952683,13490,0.20359282
2459864,-25.347444269994067,0.003637085,1.6041666666666667,46.915905448364065,0.0,33222.83601474762,75.79166666666667,-120.75,28.208333333333332,0.003637085,1.3958333333333333,310442.6666666667,73.94316215928994,53.084094551635935,0.0039214687,13538,0.19398929
2469924,-25.418396197095127,0.0038595684,1.702127659574468,46.42123522025363,0.0,33336.122495889664,75.48936170212765,-121.27659574468085,28.5531914893617,0.0038595684,1.297872340425532,309204.42553191487,73.63059988697567,53.57876477974638,0.0044137654,13585,0.18462326
2479912,-24.689615139167547,0.0037423219,2.0217391304347827,47.973533259063565,0.0,33450.648191690445,75.15217391304348,-117.32608695652173,28.934782608695652,0.0037423219,0.9782608695652174,307823.3043478261,73.28692354165081,52.026466740936435,0.0034068273,13631,0.20765974
2489802,-24.548713817053635,0.0041159354,2.0652173913043477,47.93692330903661,0.0,33566.09797978401,75.32608695652173,-117.52173913043478,28.717391304347824,0.0041159354,0.9347826086956522,308535.652173913,73.47944390245904,52.0630766909634,0.0046511283,13677,0.20980166
2499984,-24.626993295814625,0.0037466,1.8125,47.901890975797905,0.0,33681.11521744728,75.70833333333333,-118.375,28.333333333333332,0.0037466,1.1875,310101.3333333333,73.83699483438164,52.098109024202095,0.0046784244,13725,0.20945127
2509968,-23.310283695623333,0.0041700075,1.9782608695652173,50.31916587774887,0.0,33788.45305919647,76.43478260869566,-113.8695652173913,27.58695652173913,0.0041700075,1.0217391304347827,313076.8695652174,74.52928816912103,49.68083412225113,0.0040052277,13771,0.20972812
2519977,-24.777745990519023,0.0045849537,1.851063829787234,46.918182096407776,0.0,33900.59120750427,75.74468085106383,-120.76595744680851,28.319148936170212,0.0045849537,1.148936170212766,310250.21276595746,73.85810685264568,53.08181790359221,0.0052299714,13818,0.19015114
2529811,-23.96061127170791,0.0054328167,2.0652173913043477,49.79668949733514,0.0,34010.227888822556,76.6304347826087,-115.43478260869566,27.391304347826086,0.0054328167,0.9347826086956522,313878.26086956525,74.71006063512813,50.20331050266487,0.005163459,13864,0.21046604
2539808,-24.275359691284834,0.0032540858,1.7173913043478262,48.693892096246444,0.0,34124.64022040367,75.5,-116.41304347826087,28.565217391304348,0.0032540858,1.2826086956521738,309248.0,73.62417736779237,51.306107903753556,0.0039105495,13910,0.20174499
2549819,-24.375048194599135,0.0054943115,2.021276595744681,49.39429503776594,0.0,34237.78368806839,75.53191489361703,-114.63829787234043,28.5531914893617,0.0054943115,0.9787234042553191,309378.72340425535,73.64457810677041,50.60570496223406,0.0046143527,13957,0.22165997
2559907,-24.057779990459217,0.0035284983,2.021276595744681,48.68440617019494,0.0,34350.835218667984,75.19148936170212,-115.7872340425532,28.851063829787233,0.0035284983,0.9787234042553191,307984.3404255319,73.35377921154596,51.31559382980506,0.0034863637,14004,0.20313299
2569913,-23.62209942942252,0.0048593148,2.217391304347826,50.46555800920621,0.0,34462.848712682724,75.80434782608695,-112.69565217391305,28.195652173913043,0.0048593148,0.782608695652174,310494.60869565216,73.95532117612724,49.53444199079379,0.004936902,14050,0.21660537
2579876,-24.329793531659497,0.0049024997,1.8888888888888888,47.79510628576537,0.0,34574.906522750854,75.73333333333333,-118.66666666666667,28.288888888888888,0.0049024997,1.1111111111111112,310203.73333333334,73.87250648196976,52.20489371423464,0.0049709147,14095,0.21185684
2589869,-24.168346195006773,0.0037083863,1.9782608695652173,48.72076648459949,0.0,34686.586243629456,75.52173913043478,-116.34782608695652,28.47826086956522,0.0037083863,1.0217391304347827,309337.04347826086,73.68860143590337,51.2792335154005,0.004251798,14141,0.21243604
2599857,-24.556757264323142,0.004996081,2.0652173913043477,48.79449325354803,0.0,34797.672353982925,75.95652173913044,-116.73913043478261,28.065217391304348,0.004996081,0.9347826086956522,311117.9130434783,74.08441934458325,51.20550674645197,0.005099174,14187,0.19349523
2609896,-23.733261188039467,0.0061318455,2.3260869565217392,49.272881445177596,0.0,34913.62597537041,74.84782608695652,-114.0,29.195652173913043,0.0061318455,0.6739130434782609,306576.6956521739,73.03099257203162,50.727118554822404,0.0054617277,14233,0.212857
2619891,-24.437916973549175,0.004251304,1.6595744680851063,48.2585942344777,0.0,35027.04799294472,75.76595744680851,-117.76595744680851,28.27659574468085,0.004251304,1.3404255319148937,310337.3617021277,73.89176763737248,51.7414057655223,0.004385318,14280,0.21275355
2629902,-23.431476898384933,0.0044416618,1.565217391304348,48.734378249100835,0.0,35139.68933749199,74.6304347826087,-114.97826086956522,29.456521739130434,0.0044416618,1.434782608695652,305686.26086956525,72.79895451656384,51.265621750899165,0.005100724,14326,0.2058567
2639811,-23.66914063590595,0.004521057,1.5106382978723405,50.684396586126375,0.0,35252.41305565834,75.42553191489361,-111.57446808510639,28.617021276595743,0.004521057,1.4893617021276595,308942.97872340423,73.57389696194555,49.31560341387363,0.004481457,14373,0.21116227
2649839,-24.171036785075206,0.0038478952,1.8297872340425532,48.74208540618373,0.0,35366.51144838333,74.82978723404256,-114.95744680851064,29.25531914893617,0.0038478952,1.1702127659574468,306502.8085106383,72.98742606388568,51.25791459381627,0.0038546708,14420,0.19987012
2659885,-24.538392014930483,0.004314623,1.9583333333333333,48.76154287861507,0.0,35479.92307949066,75.70833333333333,-116.4375,28.354166666666668,0.004314623,1.0416666666666667,310101.3333333333,73.82674009527173,51.23845712138493,0.0045537893,14468,0.20978881
2669866,-24.026958048129686,0.0045428746,1.7826086956521738,48.58848576364481,0.0,35593.94581222534,74.73913043478261,-115.43478260869566,29.391304347826086,0.0045428746,1.2173913043478262,306131.47826086957,72.87373185156127,51.41151423635517,0.0048662648,14514,0.1931407
2679823,-24.56408086458894,0.0050153015,1.9361702127659575,48.379549994699005,0.0,35708.25192093849,75.27659574468085,-116.48936170212765,28.72340425531915,0.0050153015,1.0638297872340425,308332.93617021275,73.45954610471524,51.620450005300995,0.004628127,14561,0.20425108
2689959,-24.119789230900473,0.004911149,1.2765957446808511,47.79929875432627,0.0,35820.096487760544,74.91489361702128,-117.25531914893617,29.127659574468087,0.004911149,1.7234042553191489,306851.40425531915,73.09443118209904,52.20070124567372,0.005508355,14608,0.19724251
2699921,-25.93646007135517,0.004244501,1.4893617021276595,45.413617519827454,0.0,35930.544557094574,75.82978723404256,-124.14893617021276,28.21276595744681,0.004244501,1.5106382978723405,310598.8085106383,73.95209366968092,54.58638248017255,0.004003727,14655,0.20734827
2709813,-25.352469328885963,0.0040834686,1.6808510638297873,46.30794423407451,0.0,36042.67735290527,75.55319148936171,-121.97872340425532,28.4468085106383,0.0040834686,1.3191489361702127,309465.87234042556,73.71905786317534,53.69205576592548,0.005451824,14702,0.19987975
2719996,-23.64693396686616,0.003883608,1.574468085106383,49.85520558036436,0.0,36155.412204265594,75.23404255319149,-113.36170212765957,28.872340425531913,0.003883608,1.425531914893617,308158.6382978723,73.3523792933094,50.144794419635645,0.0049440092,14749,0.2013878
2729855,-24.63495677256675,0.0037494267,2.3191489361702127,48.72979486810322,0.0,36266.788081645966,75.55319148936171,-116.29787234042553,28.46808510638298,0.0037494267,0.6808510638297872,309465.87234042556,73.70705827434941,51.27020513189678,0.00407839,14796,0.20669666
2739935,-25.135979320681884,0.003575237,2.1666666666666665,47.63641488009437,0.0,36376.32970881462,75.77083333333333,-119.125,28.25,0.003575237,0.8333333333333334,310357.3333333333,73.91002028523486,52.36358511990563,0.0047824853,14844,0.20362958
2749933,-23.898937819868003,0.0033795757,1.4565217391304348,49.30821732208973,0.0,36487.158843040466,75.3695652173913,-114.65217391304348,28.630434782608695,0.0033795757,1.5434782608695652,308713.73913043475,73.54786409748361,50.691782677910275,0.0044457037,14890,0.19447948
2759839,-24.37146961684909,0.0043763765,1.6956521739130435,49.335209855587735,0.0,36600.117367744446,75.58695652173913,-114.84782608695652,28.456521739130434,0.0043763765,1.3043478260869565,309604.17391304346,73.72389577931844,50.664790144412265,0.0058546234,14936,0.20638503
2769919,-23.947084025201427,0.005690465,1.8936170212765957,50.06467846610047,0.0,36711.30995249748,75.80851063829788,-113.61702127659575,28.23404255319149,0.005690465,1.1063829787234043,310511.6595744681,73.93148600577409,49.93532153389953,0.006117238,14983,0.22157815
2779889,-25.60560903596137,0.0036333448,1.702127659574468,45.52545466183101,0.0,36826.48531341553,75.97872340425532,-124.27659574468085,28.085106382978722,0.0036333448,1.297872340425532,311208.8510638298,74.07703213984938,54.47454533816899,0.0047157044,15030,0.19337201
2789962,-24.956455589311073,0.0042628804,2.1666666666666665,49.11988341867257,0.0,36942.663232803345,75.77083333333333,-115.875,28.270833333333332,0.0042628804,0.8333333333333334,310357.3333333333,73.89605227713393,50.88011658132743,0.0057130493,15078,0.20466311
2799940,-23.81708035906212,0.004671455,2.152173913043478,50.11756154741669,0.0,37056.23185801506,75.28260869565217,-112.82608695652173,28.804347826086957,0.004671455,0.8478260869565217,308357.5652173913,73.41089041519308,49.88243845258331,0.0046259686,15124,0.21413617
2809893,-24.923907585588065,0.004015282,1.9565217391304348,48.20927534228631,0.0,37170.24855184555,76.26086956521739,-118.56521739130434,27.76086956521739,0.004015282,1.0434782608695652,312364.52173913043,74.36871903996877,51.7907246577137,0.0051126056,15170,0.19008419
2819927,-23.7568422798366,0.0037397826,2.5531914893617023,50.134725319323664,0.0,37282.73711180687,75.08510638297872,-112.46808510638297,28.93617021276596,0.0037397826,0.44680851063829785,307548.59574468085,73.2671183301017,49.865274680676336,0.004413198,15217,0.20487778
2829846,-23.38091636116422,0.0041216738,2.347826086956522,51.213438482105964,0.0,37394.36849761009,76.17391304347827,-111.65217391304348,27.891304347826086,0.0041216738,0.6521739130434783,312008.347826087,74.25814819839655,48.786561517894036,0.004991913,15263,0.18782888
2839993,-24.21459336686895,0.006051201,2.1739130434782608,48.12438456482196,0.0,37509.24122405052,74.82608695652173,-116.41304347826087,29.282608695652176,0.006051201,0.8260869565217391,306487.652173913,72.9698427690287,51.87561543517804,0.0062284833,15309,0.19621348
2849916,-25.140324376892362,0.0046765287,2.021276595744681,47.150262643571665,0.0,37623.59300684929,75.76595744680851,-120.12765957446808,28.27659574468085,0.0046765287,0.9787234042553191,310337.3617021277,73.89220265585887,52.849737356428335,0.0051893108,15356,0.19634865
2859975,-25.304267466072947,0.0043162596,2.4468085106382977,47.239459896831285,0.0,37735.909098148346,75.40425531914893,-119.29787234042553,28.638297872340427,0.0043162596,0.5531914893617021,308855.829787234,73.55470299820877,52.76054010316872,0.004987987,15403,0.20760313
2869987,-24.443384697399328,0.003457369,2.5531914893617023,48.7142647024038,0.0,37849.16606378555,75.2127659574468,-115.65957446808511,28.80851063829787,0.003457369,0.44680851063829785,308071.4893617021,73.3885968033029,51.2857352975962,0.0033161093,15450,0.2109522
2879884,-24.834277491797494,0.004924315,2.4347826086956523,47.522773605317326,0.0,37963.925038576126,74.91304347826087,-118.04347826086956,29.130434782608695,0.004924315,0.5652173913043478,306843.82608695654,73.09373248565976,52.47722639468266,0.005245262,15496,0.20357001
2889957,-24.0665726386132,0.005236517,2.347826086956522,48.6418824258477,0.0,38077.04806137085,74.65217391304348,-115.1086956521739,29.434782608695652,0.005236517,0.6521739130434783,305775.3043478261,72.82024746559352,51.35811757415231,0.0059459787,15542,0.22209597
2899898,-25.884241112790388,0.0029760704,2.106382978723404,46.34316649740897,0.0,38191.24320411682,76.59574468085107,-123.44680851063829,27.404255319148938,0.0029760704,0.8936170212765957,313736.170212766,74.69617361495601,53.65683350259103,0.0034803608,15589,0.22874166
2909971,-24.11212491914762,0.0058639166,1.9361702127659575,49.35313573189976,0.0,38304.76174259186,75.38297872340425,-114.57446808510639,28.638297872340427,0.0058639166,1.0638297872340425,308768.6808510638,73.54774214983217,50.646864268100245,0.0069443802,15636,0.24445687
2919928,-24.612904511041283,0.004597178,1.7777777777777777,47.60432494584726,0.0,38414.99059462547,76.86666666666666,-121.06666666666666,27.177777777777777,0.004597178,1.2222222222222223,314845.86666666664,74.91736808542943,52.39567505415274,0.005448826,15681,0.21757263
2929980,-25.487770846400156,0.0035686966,1.7826086956521738,46.36939664271898,0.0,38528.144871234894,76.0,-122.34782608695652,28.0,0.0035686966,1.2173913043478262,311296.0,74.13628790803232,53.63060335728102,0.0035314246,15727,0.2278403
2939794,-24.66222735868194,0.005905308,1.7173913043478262,49.28510183758929,0.0,38640.837678194046,76.28260869565217,-116.08695652173913,27.73913043478261,0.005905308,1.2826086956521738,312453.5652173913,74.38828175944172,50.71489816241071,0.0068011624,15773,0.23973538
2949826,-24.048015381750513,0.0038613304,1.4444444444444444,48.1932044775104,0.0,38751.38271999359,76.15555555555555,-118.33333333333333,27.844444444444445,0.0038613304,1.5555555555555556,311933.15555555554,74.2833264689423,51.806795522489594,0.004121714,15818,0.24895267
2959915,-24.98782945064637,0.004878882,1.565217391304348,47.3108560529058,0.0,38861.87990307808,75.93478260869566,-120.06521739130434,28.108695652173914,0.004878882,1.434782608695652,311028.8695652174,74.0496263161541,52.68914394709419,0.0056548887,15864,0.23573816
2969938,-24.73106416309996,0.003727504,1.2553191489361701,47.078515678031984,0.0,38975.36556315422,76.17021276595744,-120.8936170212766,27.851063829787233,0.003727504,1.7446808510638299,311993.1914893617,74.2830475084065,52.92148432196802,0.004521006,15911,0.23533088
2979828,-25.009348380367747,0.0042917226,1.3863636363636365,45.66904219317622,0.0,39087.67174220085,75.22727272727273,-122.52272727272727,28.772727272727273,0.0042917226,1.6136363636363635,308130.9090909091,73.41376732226524,54.33095780682379,0.0046544597,15955,0.23236452
2989947,-25.596245819961318,0.0054236613,1.574468085106383,46.80593569034414,0.0,39200.71529793739,76.1063829787234,-121.59574468085107,27.893617021276597,0.0054236613,1.425531914893617,311731.74468085106,74.23698887316851,53.19406430965584,0.005674102,16002,0.24752426
2999960,-25.637031446597835,0.003950471,1.4791666666666667,47.424625654205784,0.0,39315.449234724045,76.64583333333333,-121.0,27.375,0.003950471,1.5208333333333333,313941.3333333333,74.72808103900294,52.57537434579422,0.004285303,16050,0.23490244
3009824,-24.948620893878598,0.0041257464,1.8085106382978724,49.008248376179196,0.0,39430.83822250366,76.1063829787234,-116.42553191489361,27.95744680851064,0.0041257464,1.1914893617021276,311731.74468085106,74.19673688020359,50.991751623820804,0.0048913825,16097,0.23737931
3019844,-25.176541107644148,0.00461063,1.446808510638298,47.606378251721154,0.0,39542.13245868683,76.70212765957447,-120.57446808510639,27.382978723404257,0.00461063,1.553191489361702,314171.91489361704,74.73844983263258,52.39362174827886,0.0048260153,16144,0.23513348
3029807,-24.321021198420077,0.0046597538,1.673913043478261,48.32863476748692,0.0,39652.929030418396,76.19565217391305,-118.04347826086956,27.82608695652174,0.0046597538,1.326086956521739,312097.39130434784,74.30614472268464,51.671365232513075,0.0056863544,16190,0.23244643
3039805,-24.890739927876282,0.0035030416,1.5,48.32156834414449,0.0,39764.14922404289,76.125,-117.9375,27.916666666666668,0.0035030416,1.5,311808.0,74.22900889945069,51.67843165585552,0.0039339373,16238,0.21803138
3049882,-25.2685274301321,0.0044417963,1.5833333333333333,47.15019425939346,0.0,39879.3162624836,76.20833333333333,-120.9375,27.8125,0.0044417963,1.4166666666666667,312149.3333333333,74.3196256802246,52.84980574060652,0.0047285156,16286,0.21515387
3059810,-25.12494327276725,0.005631719,1.5319148936170213,47.67953690457832,0.0,39994.024766922,75.82978723404256,-119.04255319148936,28.19148936170213,0.005631719,1.4680851063829787,310598.8085106383,73.96648180183624,52.32046309542169,0.005629783,16333,0.23159812
3069975,-25.9225959177755,0.004226383,1.5416666666666667,46.03243157043652,0.0,40107.002402067184,77.35416666666667,-125.4375,26.645833333333332,0.004226383,1.4583333333333333,316842.6666666667,75.4034182294378,53.96756842956349,0.004075562,16381,0.229564
3079872,-24.219777445934408,0.0039077443,1.9555555555555555,47.999112023765704,0.0,40220.07793354988,75.86666666666666,-118.46666666666667,28.133333333333333,0.0039077443,1.0444444444444445,310749.86666666664,74.01169535202656,52.00088797623428,0.0037541194,16426,0.22072771
3089937,-25.329463479573256,0.00398373,1.7234042553191489,47.014047419441155,0.0,40331.16504907608,76.38297872340425,-121.72340425531915,27.638297872340427,0.00398373,1.2765957446808511,312864.6808510638,74.48204257584055,52.985952580558845,0.0044514528,16473,0.2139431
3099799,-24.37327327285191,0.004615282,1.7777777777777777,48.58636901650796,0.0,40441.079735040665,76.31111111111112,-117.93333333333334,27.711111111111112,0.004615282,1.2222222222222223,312570.31111111114,74.41208604730193,51.41363098349204,0.005413613,16518,0.20772313
3109898,-25.348298976910936,0.0041014845,2.0416666666666665,47.30776865273631,0.0,40556.1342420578,75.89583333333333,-119.875,28.125,0.0041014845,0.9583333333333334,310869.3333333333,74.02741750457771,52.69223134726371,0.005481555,16566,0.22682972
3119796,-24.79272873696275,0.005194523,2.130434782608696,48.441933159818625,0.0,40668.30156302452,76.15217391304348,-117.97826086956522,27.891304347826086,0.005194523,0.8695652173913043,311919.3043478261,74.25191532213228,51.55806684018138,0.004629465,16612,0.22395296
3129786,-25.484470038101158,0.003921687,1.5957446808510638,46.02920207721427,0.0,40781.32810544968,76.74468085106383,-124.46808510638297,27.25531914893617,0.003921687,1.4042553191489362,314346.21276595746,74.83418361450538,53.97079792278573,0.0047057304,16659,0.20333499
3139839,-25.082502037645515,0.004285392,1.6170212765957446,47.31117712418931,0.0,40894.72007083893,75.7872340425532,-120.0,28.23404255319149,0.004285392,1.3829787234042554,310424.5106382979,73.92467431947972,52.68882287581068,0.0060764193,16706,0.21708779
3149895,-25.054017883372463,0.00413465,1.1956521739130435,46.738545927964175,0.0,41007.14938497543,76.1304347826087,-121.6304347826087,27.869565217391305,0.00413465,1.8043478260869565,311830.26086956525,74.25898869035775,53.26145407203581,0.005779008,16752,0.20501146
3159886,-25.159834055858656,0.0036191184,1.425531914893617,47.31431431257054,0.0,41121.074577093124,75.70212765957447,-120.0,28.29787234042553,0.0036191184,1.574468085106383,310075.91489361704,73.85941715240136,52.685685687429455,0.004857957,16799,0.22108774
3169939,-24.807904917432474,0.0045540365,1.0,46.89307250917443,0.0,41235.85893249512,76.14893617021276,-121.40425531914893,27.851063829787233,0.0045540365,2.0,311906.0425531915,74.27610041694356,53.10692749082556,0.0054849414,16846,0.22745956
3179890,-24.328963826138068,0.004423356,1.288888888888889,47.724788508188794,0.0,41346.11219239235,75.75555555555556,-118.86666666666666,28.244444444444444,0.004423356,1.711111111111111,310294.7555555556,73.90700513862916,52.275211491811206,0.0060057463,16891,0.22195534
3189853,-24.419694310500567,0.004580115,1.3555555555555556,47.517145668826956,0.0,41459.38975811005,75.95555555555555,-119.53333333333333,28.044444444444444,0.004580115,1.6444444444444444,311113.9555555555,74.09556714385255,52.482854331173044,0.005472523,16936,0.21252893
3199876,-25.7313743158931,0.0043995865,1.3695652173913044,46.00079837010612,0.0,41573.69941902161,76.28260869565217,-123.65217391304348,27.73913043478261,0.0043995865,1.6304347826086956,312453.5652173913,74.3886364465981,53.9992016298939,0.0055982303,16982,0.22633845
3209822,-24.41602120896554,0.0042730593,1.065217391304348,47.54473507495767,0.0,41685.5290350914,75.76086956521739,-119.34782608695652,28.26086956521739,0.0042730593,1.934782608695652,310316.52173913043,73.90035496147355,52.45526492504233,0.004409862,17028,0.22564663
3219843,-25.795390075136666,0.0039688763,0.9583333333333334,46.02755678527408,0.0,41799.69262290001,76.375,-123.875,27.645833333333332,0.0039688763,2.0416666666666665,312832.0,74.473273440959,53.972443214725935,0.004825237,17076,0.23040359
3229929,-24.562716728309713,0.003940159,1.0625,48.02845891655496,0.0,41915.663417339325,75.66666666666667,-118.0625,28.333333333333332,0.003940159,1.9375,309930.6666666667,73.82329805263453,51.971541083445025,0.005909705,17124,0.20239541
3239808,-24.56690259249106,0.004360058,1.3043478260869565,48.944289942474626,0.0,42026.213562726974,75.93478260869566,-116.28260869565217,28.108695652173914,0.004360058,1.6956521739130435,311028.8695652174,74.05095982974007,51.05571005752536,0.0056136884,17170,0.24134843
3249853,-25.463135209698866,0.004173215,1.5217391304347827,45.82264878779167,0.0,42136.64095878601,76.21739130434783,-123.97826086956522,27.82608695652174,0.004173215,1.4782608695652173,312186.4347826087,74.31318686210894,54.17735121220834,0.0048647723,17216,0.22880794
3259892,-24.79920464362892,0.003959582,1.3111111111111111,45.801866798654615,0.0,42247.839676856995,75.75555555555556,-123.26666666666667,28.355555555555554,0.003959582,1.6888888888888889,310294.7555555556,73.83508944333862,54.19813320134539,0.004885496,17261,0.21373995
3269878,-24.304110701892935,0.00483896,1.5869565217391304,49.47160541951878,0.0,42358.375633478165,76.78260869565217,-116.6086956521739,27.217391304347824,0.00483896,1.4130434782608696,314501.5652173913,74.86973762438971,50.52839458048123,0.0061942576,17307,0.23593754
3279947,-24.93945177110166,0.004247311,1.4893617021276595,48.29616178274064,0.0,42469.78523564339,76.68085106382979,-119.23404255319149,27.340425531914892,0.004247311,1.5106382978723405,314084.7659574468,74.76146425988497,51.70383821725936,0.005966059,17354,0.22279626
