AttC,optimgain,surrgain,Tbt,entloss,MtR,EpisodesSoFar,AttNC,Tmc,Ptt,MpbtA,TtR,Tmt,MpbtN,TimestepsSoFar,entropy,meankl,TimeElapsed
0.15384615384615385,0.0031478363,0.0031478363,335661.9487179487,0.0,-36.564779514530166,7574,0.8461538461538461,22.0,79.71873883988503,21.98101702290041,-63.97435897435897,81.94871794871794,78.0189829770996,1099803,0.24172564,0.007335723,20100.261257648468
0.225,0.0037839364,0.0037839364,336896.0,0.0,-36.9154939360411,7614,0.775,21.7,79.99969348450526,21.41001083447323,-64.65,82.25,78.58998916552676,1109808,0.20698267,0.0069634765,20211.602057933807
0.0,0.004312387,0.004312387,336087.5789473684,0.0,-36.568280497611966,7652,1.0,21.92105263157895,79.79743438649732,21.57733583324599,-64.39473684210526,82.05263157894737,78.42266416675402,1119973,0.25049776,0.0065605026,20315.41260766983
0.16279069767441862,0.006682556,0.006682556,336348.27906976745,0.0,-40.86623343807822,7695,0.8372093023255814,21.837209302325583,79.87118081465299,19.086388366829404,-66.48837209302326,82.11627906976744,80.91361163317059,1129855,0.21476951,0.007216193,20431.16618514061
0.02702702702702703,0.0028687532,0.0028687532,335650.5945945946,0.0,-35.72114700153701,7732,0.972972972972973,22.054054054054053,79.67554693912246,21.69913568943843,-64.1891891891892,81.94594594594595,78.30086431056158,1139772,0.2532125,0.005719095,20532.275599002838
0.15,0.0031324187,0.0031324187,336896.0,0.0,-37.63001041116953,7772,0.85,21.725,79.97949252346899,21.556189950116366,-64.55,82.25,78.44381004988364,1149793,0.20692195,0.006282531,20639.44006419182
0.10256410256410256,0.0052403375,0.0052403375,336817.23076923075,0.0,-36.792607055552715,7811,0.8974358974358975,21.71794871794872,79.98189732564558,21.27859257112932,-64.76923076923077,82.23076923076923,78.7214074288707,1159834,0.25658935,0.014651263,20743.654961586
0.3333333333333333,0.0022090438,0.0022090438,334296.6153846154,0.0,-36.05252637553825,7850,0.6666666666666666,22.358974358974358,79.38889114653011,22.56816346431743,-63.17948717948718,81.61538461538461,77.43183653568255,1169882,0.20447265,0.0061567826,20850.57945871353
0.0,0.0040060547,0.0040060547,335872.0,0.0,-35.88286429834596,7888,1.0,21.973684210526315,79.7494772786136,21.986022527117477,-64.0,82.0,78.01397747288253,1179947,0.2328615,0.0071426104,20955.173723459244
0.07894736842105263,0.004364177,0.004364177,336949.8947368421,0.0,-36.448633892040434,7926,0.9210526315789473,21.710526315789473,79.99312195940654,21.522827611217846,-64.57894736842105,82.26315789473684,78.47717238878215,1189880,0.23390296,0.00710674,21060.443677186966
0.20512820512820512,0.0058319643,0.0058319643,336397.1282051282,0.0,-36.660386573569035,7965,0.7948717948717948,21.871794871794872,79.84548999763702,21.57309200384828,-64.46153846153847,82.12820512820512,78.42690799615174,1199883,0.19312681,0.008589666,21172.112570285797
0.15,0.0040753875,0.0040753875,336384.0,0.0,-38.33141814089513,8005,0.85,21.825,79.88273281113504,19.240384982658846,-66.3,82.125,80.75961501734113,1209843,0.18550913,0.0062160585,21280.86809849739
0.0,0.0055534914,0.0055534914,339429.05263157893,0.0,-37.962192756444665,8043,1.0,21.07894736842105,80.5767730031858,20.08259903786437,-66.23684210526316,82.86842105263158,79.9174009621356,1219880,0.23074,0.0072313277,21385.492058753967
0.1794871794871795,0.0077118133,0.0077118133,337237.3333333333,0.0,-37.3142939746766,8082,0.8205128205128205,21.58974358974359,80.09598043679027,21.74182781646564,-64.48717948717949,82.33333333333333,78.25817218353436,1229845,0.21401133,0.008138802,21494.064950227737
0.07894736842105263,0.0018726074,0.0018726074,337273.2631578947,0.0,-36.8835024539302,8120,0.9210526315789473,21.63157894736842,80.06621897437805,21.248148756607335,-64.86842105263158,82.34210526315789,78.75185124339268,1239808,0.17438368,0.010106027,21598.510408639908
0.1282051282051282,0.0033757293,0.0033757293,336187.07692307694,0.0,-37.61351212797121,8159,0.8717948717948718,21.846153846153847,79.85894488371981,19.34280255574416,-66.23076923076923,82.07692307692308,80.65719744425584,1249950,0.18550976,0.0055905962,21706.568115234375
0.0,0.0032736512,0.0032736512,337692.44444444444,0.0,-36.8806618570868,8195,1.0,21.52777777777778,80.16191641120838,19.6074690126171,-66.27777777777777,82.44444444444444,80.39253098738291,1259793,0.22145496,0.00697059,21812.322833776474
0.0,0.004776791,0.004776791,336087.5789473684,0.0,-36.953257929951775,8233,1.0,21.894736842105264,79.8156797207006,19.577306636719513,-66.02631578947368,82.05263157894737,80.42269336328047,1269910,0.23666088,0.006158235,21916.32404279709
0.0,0.005641082,0.005641082,337812.2105263158,0.0,-37.015719552339014,8271,1.0,21.5,80.19008130533356,21.091375942164564,-65.07894736842105,82.47368421052632,78.90862405783542,1279878,0.27192545,0.0065205926,22019.593306064606
0.34146341463414637,0.003873291,0.003873291,338269.65853658534,0.0,-37.440476675429856,8312,0.6585365853658537,21.390243902439025,80.29226366973842,21.003099697341717,-65.26829268292683,82.58536585365853,78.9969003026583,1289852,0.22657087,0.0074046175,22128.586314678192
0.05263157894736842,0.0026892517,0.0026892517,335548.63157894736,0.0,-35.5585955821437,8350,0.9473684210526315,22.026315789473685,79.69411829090097,22.598545613428165,-63.36842105263158,81.92105263157895,77.40145438657184,1299962,0.23087232,0.0072199004,22234.856961727142
0.05263157894736842,0.0039423285,0.0039423285,336410.94736842107,0.0,-36.46876831327922,8388,0.9473684210526315,21.81578947368421,79.89234842301255,20.80674433056029,-65.05263157894737,82.13157894736842,79.19325566943971,1309945,0.2524801,0.007577993,22341.557161331177
0.2,0.0023716686,0.0023716686,337715.2,0.0,-38.036146786548485,8428,0.8,21.5,80.18544275373799,20.596059951240612,-65.475,82.45,79.40394004875938,1319891,0.20577487,0.006780378,22449.702011346817
0.20512820512820512,0.0039591673,0.0039591673,336817.23076923075,0.0,-37.39525559248309,8467,0.7948717948717948,21.743589743589745,79.96320251177245,19.640650051480478,-66.07692307692308,82.23076923076923,80.35934994851952,1329996,0.28625196,0.008874676,22554.37627887726
0.42857142857142855,0.0042171464,0.0042171464,338212.5714285714,0.0,-37.46774212764873,8509,0.5714285714285714,21.357142857142858,80.3162206782648,20.170934354734214,-65.95238095238095,82.57142857142857,79.82906564526577,1339990,0.23869395,0.007549335,22664.021035194397
0.43902439024390244,0.004552173,0.004552173,336671.2195121951,0.0,-37.38547942067237,8550,0.5609756097560976,21.78048780487805,79.92855411995033,20.149828058354217,-65.60975609756098,82.1951219512195,79.85017194164575,1349901,0.21163501,0.0065885233,22778.332315683365
0.02631578947368421,0.0034675836,0.0034675836,334578.5263157895,0.0,-36.27560695563439,8588,0.9736842105263158,22.31578947368421,79.43386482178862,21.043154252770027,-64.55263157894737,81.6842105263158,78.95684574722996,1359969,0.27438757,0.008953215,22882.006289958954
0.2926829268292683,0.004333902,0.004333902,335372.48780487804,0.0,-37.95140178307206,8629,0.7073170731707317,22.097560975609756,79.63251637117473,19.8742521594978,-65.60975609756098,81.8780487804878,80.12574784050221,1369895,0.22300549,0.0069418596,22995.608412981033
0.2564102564102564,0.0031054474,0.0031054474,339127.7948717949,0.0,-37.35710629300407,8668,0.7435897435897436,21.17948717948718,80.4860812818526,19.949637888543787,-66.28205128205128,82.7948717948718,80.05036211145622,1379926,0.21096255,0.006267268,23102.94223880768
0.1794871794871795,0.0044300905,0.0044300905,334821.74358974356,0.0,-36.99816591349749,8707,0.8205128205128205,22.256410256410255,79.4908044455602,20.39168126545096,-65.07692307692308,81.74358974358974,79.60831873454904,1389987,0.22329533,0.008397366,23209.026256799698
0.38461538461538464,0.0047524017,0.0047524017,337027.28205128206,0.0,-37.08132266092999,8746,0.6153846153846154,21.692307692307693,80.01038609016398,20.231570008895744,-65.64102564102564,82.28205128205128,79.76842999110427,1399760,0.2210229,0.0063440246,23314.173587083817
0.42857142857142855,0.0044660126,0.0044660126,337724.95238095237,0.0,-37.55462930970727,8788,0.5714285714285714,21.5,80.18621941892926,20.270863330075287,-65.78571428571429,82.45238095238095,79.72913666992473,1409998,0.22709931,0.0052939127,23423.83454966545
0.225,0.0041044676,0.0041044676,338022.4,0.0,-37.75156460575586,8828,0.775,21.475,80.2171603035654,20.60196898984382,-65.525,82.525,79.39803101015619,1419945,0.21474974,0.0077358442,23534.721056699753
0.23684210526315788,0.00514603,0.00514603,337273.2631578947,0.0,-36.72231365681371,8866,0.7631578947368421,21.605263157894736,80.0859634334537,20.326881807167304,-65.63157894736842,82.34210526315789,79.6731181928327,1429856,0.22968298,0.007109104,23643.27653312683
0.10256410256410256,0.0062972014,0.0062972014,340388.10256410256,0.0,-37.86044689755386,8905,0.8974358974358975,20.871794871794872,80.77418646696613,20.60300159955069,-66.02564102564102,83.1025641025641,79.39699840044929,1439775,0.26170367,0.009897669,23746.619576215744
0.2727272727272727,0.0065562287,0.0065562287,337547.63636363635,0.0,-39.51312445360845,8949,0.7272727272727273,21.522727272727273,80.1598563304377,19.831095656344438,-66.11363636363636,82.4090909090909,80.16890434365557,1449911,0.21272044,0.006584403,23864.956854343414
0.2564102564102564,0.0018260193,0.0018260193,337132.3076923077,0.0,-36.60074043184199,8988,0.7435897435897436,21.641025641025642,80.05416546724811,21.495629058913945,-64.64102564102564,82.3076923076923,78.50437094108608,1459870,0.26547435,0.008756014,23971.020079612732
0.3,0.0034388367,0.0034388367,334131.2,0.0,-35.863523558280306,9028,0.7,22.425,79.33286601039191,22.787850148092282,-62.975,81.575,77.21214985190771,1469948,0.25313312,0.0071533676,24079.507425308228
0.21951219512195122,0.0052792877,0.0052792877,335272.5853658537,0.0,-37.863061235115765,9069,0.7804878048780488,22.121951219512194,79.61078035462592,20.66536092600185,-64.90243902439025,81.85365853658537,79.33463907399816,1479966,0.22606948,0.007833414,24189.726011276245
0.20512820512820512,0.0044883117,0.0044883117,335241.8461538461,0.0,-36.47591180212253,9108,0.7948717948717948,22.102564102564102,79.6241255419214,21.669297852409947,-64.1025641025641,81.84615384615384,78.33070214759005,1489941,0.22946921,0.008075382,24297.5870347023
0.34146341463414637,0.005106239,0.005106239,338569.3658536585,0.0,-37.30404393646397,9149,0.6585365853658537,21.29268292682927,80.3767059311071,21.392782367579677,-65.0,82.65853658536585,78.60721763242034,1499891,0.22023284,0.007371579,24408.307150125504
0.10526315789473684,0.004761383,0.004761383,335440.84210526315,0.0,-36.82264992801286,9187,0.8947368421052632,22.105263157894736,79.63001467723602,21.530852217278834,-64.26315789473684,81.89473684210526,78.46914778272117,1509982,0.2492109,0.008957265,24512.782150268555
0.21951219512195122,0.0031269868,0.0031269868,336471.4146341463,0.0,-37.799429785780674,9228,0.7804878048780488,21.78048780487805,79.92125409863002,20.76385200842967,-65.09756097560975,82.14634146341463,79.23614799157032,1519800,0.21101929,0.0066481903,24624.86873626709
0.07894736842105263,0.0029790862,0.0029790862,334794.1052631579,0.0,-36.098412204309724,9266,0.9210526315789473,22.236842105263158,79.50287068572543,21.22258053424291,-64.42105263157895,81.73684210526316,78.7774194657571,1529822,0.2206741,0.009588784,24729.101011514664
0.2926829268292683,0.0034559602,0.0034559602,337370.53658536583,0.0,-37.32506550596407,9307,0.7073170731707317,21.585365853658537,80.10641513333731,20.971020794671478,-65.09756097560975,82.36585365853658,79.02897920532853,1539954,0.19847651,0.006312032,24836.5624024868
0.1794871794871795,0.0037510407,0.0037510407,340388.10256410256,0.0,-36.91429408321331,9346,0.8205128205128205,20.897435897435898,80.75296603729055,21.3922898271998,-65.33333333333333,83.1025641025641,78.6077101728002,1549942,0.20320497,0.008615842,24939.558953523636
0.2564102564102564,0.0042213453,0.0042213453,339757.9487179487,0.0,-36.82508817734845,9385,0.7435897435897436,21.025641025641026,80.63136534545221,21.969761330358452,-64.74358974358974,82.94871794871794,78.03023866964152,1559803,0.2048183,0.008578456,25044.998272895813
0.23076923076923078,0.0029444182,0.0029444182,335136.8205128205,0.0,-35.948520735315036,9424,0.7692307692307693,22.17948717948718,79.5594747748115,21.766124673855554,-64.02564102564102,81.82051282051282,78.23387532614447,1569943,0.21231495,0.009022217,25150.71048307419
0.10526315789473684,0.0046432195,0.0046432195,335764.2105263158,0.0,-36.56998100184519,9462,0.8947368421052632,22.0,79.7232285446135,21.59989955772354,-64.26315789473684,81.97368421052632,78.40010044227647,1579954,0.21681845,0.008343598,25256.1230840683
0.38095238095238093,0.0021595226,0.0021595226,336164.5714285714,0.0,-37.65006808456065,9504,0.6190476190476191,21.88095238095238,79.83220256105379,19.837082087147383,-65.80952380952381,82.07142857142857,80.16291791285262,1589915,0.20609185,0.007409127,25368.45347881317
0.3,0.00403282,0.00403282,336179.2,0.0,-37.44640126797659,9544,0.7,21.925,79.79769186976924,20.001854903098327,-65.65,82.075,79.99814509690167,1599859,0.20107126,0.007665064,25477.63196372986
0.20512820512820512,0.002349066,0.002349066,335136.8205128205,0.0,-36.82489695596918,9583,0.7948717948717948,22.128205128205128,79.60179974387592,21.605259671793558,-64.15384615384616,81.82051282051282,78.39474032820645,1609871,0.22242713,0.00792941,25583.700109243393
0.1282051282051282,0.004983983,0.004983983,337237.3333333333,0.0,-36.38655263966208,9622,0.8717948717948718,21.666666666666668,80.03801501840466,21.486123523269388,-64.64102564102564,82.33333333333333,78.51387647673066,1619842,0.21154337,0.009068706,25691.389949560165
0.23684210526315788,0.004579794,0.004579794,334039.5789473684,0.0,-35.622681350347314,9660,0.7631578947368421,22.44736842105263,79.31126402686114,22.165559701852313,-63.473684210526315,81.55263157894737,77.83444029814767,1629845,0.22690377,0.009544466,25798.02298951149
0.4523809523809524,0.003312622,0.003312622,336944.7619047619,0.0,-37.3752181611562,9702,0.5476190476190477,21.69047619047619,80.00765397771644,20.896548802396747,-65.0952380952381,82.26190476190476,79.10345119760325,1639979,0.2027456,0.008104867,25911.207062482834
0.23076923076923078,0.0040567974,0.0040567974,336607.1794871795,0.0,-37.0252567919124,9741,0.7692307692307693,21.794871794871796,79.91520706322778,21.08363952671211,-64.84615384615384,82.17948717948718,78.9163604732879,1649923,0.2180879,0.00906968,26019.969198942184
0.225,0.0028368637,0.0028368637,336076.8,0.0,-36.58674635480568,9781,0.775,21.9,79.8130629778887,22.0462736935196,-63.95,82.05,77.95372630648042,1659963,0.2016151,0.008813339,26128.753082036972
0.15384615384615385,0.0046412675,0.0046412675,336607.1794871795,0.0,-37.40109033258222,9820,0.8461538461538461,21.794871794871796,79.91655956692755,20.383345854831862,-65.43589743589743,82.17948717948718,79.61665414516814,1669817,0.22462042,0.009305303,26232.37932920456
0.36585365853658536,0.005906305,0.005906305,336471.4146341463,0.0,-36.67458313704029,9861,0.6341463414634146,21.829268292682926,79.88293566445712,21.80832845749984,-64.2439024390244,82.14634146341463,78.19167154250015,1679929,0.20562017,0.008417003,26344.36145401001
0.07894736842105263,0.0050318968,0.0050318968,335440.84210526315,0.0,-36.549455965410985,9899,0.9210526315789473,22.07894736842105,79.65130006559454,22.146306489584294,-63.78947368421053,81.89473684210526,77.85369351041572,1689820,0.21678992,0.009782114,26450.03921699524
0.2,0.0075212293,0.0075212293,333721.6,0.0,-36.36928272142485,9939,0.8,22.5,79.257295164129,21.276787773855638,-64.175,81.475,78.72321222614437,1699902,0.19708653,0.00803765,26561.169696569443
0.13157894736842105,0.0041046143,0.0041046143,337381.05263157893,0.0,-37.04229415380926,9977,0.868421052631579,21.55263157894737,80.13292710149781,21.561845255428704,-64.63157894736842,82.36842105263158,78.43815474457132,1709749,0.21533345,0.009951751,26667.226407289505
0.075,0.0030744018,0.0030744018,337715.2,0.0,-37.25192542552697,10017,0.925,21.525,80.16803357032714,21.50562545326712,-64.75,82.45,78.49437454673287,1719992,0.20571846,0.007703383,26771.880737304688
0.1282051282051282,0.004204161,0.004204161,336187.07692307694,0.0,-36.732761463081516,10056,0.8717948717948718,21.897435897435898,79.81906280792394,21.669936367329516,-64.3076923076923,82.07692307692308,78.33006363267049,1729952,0.18959409,0.008672286,26879.38661623001
0.07692307692307693,0.0041622682,0.0041622682,341123.28205128206,0.0,-37.4901517596437,10095,0.9230769230769231,20.666666666666668,80.96134210307976,20.903633583953834,-65.87179487179488,83.28205128205128,79.09636641604617,1739908,0.19395906,0.008608271,26983.494971513748
0.05263157894736842,0.00223268,0.00223268,337165.4736842105,0.0,-37.36585165970869,10133,0.9473684210526315,21.605263157894736,80.0837467975248,21.12579604185016,-64.92105263157895,82.3157894736842,78.87420395814982,1749753,0.21621498,0.010538763,27086.131905555725
0.225,0.006031561,0.006031561,334438.4,0.0,-36.18614379677986,10173,0.775,22.35,79.40180648370202,21.34958272505783,-64.25,81.65,78.6504172749422,1759951,0.17379053,0.008055902,27195.556309700012
0.02631578947368421,0.00443459,0.00443459,336410.94736842107,0.0,-36.1229196875687,10211,0.9736842105263158,21.842105263157894,79.87123634073957,21.98022779636316,-64.07894736842105,82.13157894736842,78.01977220363682,1769929,0.21746646,0.010205701,27300.24089193344
0.15384615384615385,0.0026666366,0.0026666366,338182.5641025641,0.0,-36.63853805188286,10250,0.8461538461538461,21.358974358974358,80.31339671388743,22.586755327018334,-63.92307692307692,82.56410256410257,77.41324467298166,1779827,0.20547271,0.006387046,27406.726658582687
0.05128205128205128,0.0036076524,0.0036076524,339127.7948717949,0.0,-37.40006709837048,10289,0.9487179487179487,21.17948717948718,80.48863726058093,21.47413174767487,-65.02564102564102,82.7948717948718,78.52586825232513,1789829,0.2106271,0.009081195,27511.466648578644
0.0,0.006198926,0.006198926,336087.5789473684,0.0,-36.19909532085803,10327,1.0,21.92105263157895,79.79860880106102,21.57290768748276,-64.36842105263158,82.05263157894737,78.42709231251725,1799789,0.24138471,0.010855812,27614.820279836655
0.28888888888888886,0.008053502,0.008053502,335963.02222222224,0.0,-38.74178889496602,10372,0.7111111111111111,21.977777777777778,79.74983187307048,21.476565281838127,-64.44444444444444,82.02222222222223,78.52343471816188,1809945,0.18826672,0.008829676,27733.19382739067
0.02631578947368421,0.005035946,0.005035946,333824.0,0.0,-35.94425231600079,10410,0.9736842105263158,22.5,79.26231022793097,22.634774140492922,-63.05263157894737,81.5,77.36522585950708,1819965,0.24128218,0.010462716,27838.21191740036
0.2558139534883721,0.00649059,0.00649059,338824.93023255817,0.0,-38.554154210212296,10453,0.7441860465116279,21.232558139534884,80.43637778982075,20.949276952809154,-65.3953488372093,82.72093023255815,79.05072304719086,1829798,0.18523501,0.007209345,27954.201934576035
0.21951219512195122,0.0047177156,0.0047177156,332175.60975609755,0.0,-36.283718322418494,10494,0.7804878048780488,22.853658536585368,78.92483364160228,21.633511780539813,-63.609756097560975,81.09756097560975,78.3664882194602,1839989,0.17535879,0.008829813,28067.084999084473
0.10526315789473684,0.004886605,0.004886605,336949.8947368421,0.0,-36.877900636271036,10532,0.8947368421052632,21.657894736842106,80.03485274877876,21.87235558956179,-64.26315789473684,82.26315789473684,78.12764441043825,1849821,0.22003484,0.0086802095,28173.22040438652
0.275,0.005753459,0.005753459,336486.4,0.0,-37.13663995769032,10572,0.725,21.8,79.90671358287156,22.37316681426126,-63.775,82.15,77.62683318573878,1859949,0.205905,0.009238383,28279.47823190689
0.4523809523809524,0.0046133148,0.0046133148,338700.1904761905,0.0,-37.22299605142068,10614,0.5476190476190477,21.285714285714285,80.39000594681276,21.699122223130757,-64.76190476190476,82.69047619047619,78.30087777686924,1869921,0.18409365,0.00853683,28392.54064655304
0.10526315789473684,0.005995117,0.005995117,335117.4736842105,0.0,-36.09317432752291,10652,0.8947368421052632,22.18421052631579,79.55728456604868,22.187244819260354,-63.68421052631579,81.8157894736842,77.81275518073964,1879871,0.2410522,0.009941943,28498.543236255646
0.3181818181818182,0.005663879,0.005663879,338478.54545454547,0.0,-39.300703630405835,10696,0.6818181818181818,21.318181818181817,80.35528771329717,20.755606709830833,-65.54545454545455,82.63636363636364,79.24439329016917,1889920,0.19618443,0.008688929,28614.647593975067
0.275,0.0055201114,0.0055201114,336076.8,0.0,-36.46468287837979,10736,0.725,21.9,79.81266533025524,22.055248570815127,-63.95,82.05,77.94475142918489,1899812,0.17831933,0.008750499,28721.866446256638
0.15384615384615385,0.003355837,0.003355837,336607.1794871795,0.0,-36.51663075521175,10775,0.8461538461538461,21.794871794871796,79.91216079619515,22.95564814864392,-63.35897435897436,82.17948717948718,77.04435185135608,1909941,0.21070942,0.010299562,28827.034463882446
0.3,0.004243206,0.004243206,335462.4,0.0,-36.11096124207773,10815,0.7,22.075,79.65555737914305,22.97485919844275,-63.1,81.9,77.02514080155724,1919972,0.22027133,0.007768573,28938.26687312126
0.3333333333333333,0.0048649367,0.0048649367,336262.09523809527,0.0,-36.377096004265546,10857,0.6666666666666666,21.857142857142858,79.85439932624911,22.364301359923143,-63.69047619047619,82.0952380952381,77.63569864007684,1929937,0.20705794,0.007805228,29049.553304195404
0.1282051282051282,0.003172802,0.003172802,336082.0512820513,0.0,-35.90585460650587,10896,0.8717948717948718,21.94871794871795,79.77685111899132,23.200216112969112,-63.05128205128205,82.05128205128206,76.79978388703087,1939823,0.1960748,0.0075395233,29157.57228755951
0.07692307692307693,0.0022434033,0.0022434033,331565.9487179487,0.0,-35.77264481373457,10935,0.9230769230769231,23.05128205128205,78.74950768741319,23.259710946793923,-62.12820512820513,80.94871794871794,76.74028905320607,1949833,0.20298298,0.009989224,29264.514663219452
0.32558139534883723,0.0075759324,0.0075759324,335967.25581395347,0.0,-37.55435362638155,10978,0.6744186046511628,21.930232558139537,79.78588714250233,21.84276258530149,-64.11627906976744,82.02325581395348,78.1572374146985,1959806,0.1748736,0.008861754,29379.722926855087
0.23809523809523808,0.0052615567,0.0052615567,335384.38095238095,0.0,-37.18533298501839,11020,0.7619047619047619,22.095238095238095,79.63584076260273,21.740215672613495,-64.0952380952381,81.88095238095238,78.2597843273865,1969957,0.15924445,0.00954887,29493.679589748383
0.10810810810810811,0.004662503,0.004662503,333325.8378378378,0.0,-35.33641228431835,11057,0.8918918918918919,22.62162162162162,79.14979284696291,23.06060467757425,-62.62162162162162,81.37837837837837,76.93939532242575,1979768,0.15015326,0.0077794665,29599.56676888466
0.0,0.0022436753,0.0022436753,336922.25641025644,0.0,-36.570450728987225,11096,1.0,21.71794871794872,79.98661780500649,22.125464613686347,-64.07692307692308,82.25641025641026,77.87453538631365,1989929,0.14005983,0.008676866,29704.49897813797
0.0,0.005739633,0.005739633,335429.1891891892,0.0,-36.334638765104344,11133,1.0,22.054054054054053,79.66872671911459,21.81561799479187,-64.02702702702703,81.89189189189189,78.18438200520815,1999883,0.16146828,0.00905386,29807.82467842102
0.02702702702702703,0.003550507,0.003550507,336093.4054054054,0.0,-36.1742903127376,11170,0.972972972972973,21.91891891891892,79.79800820621215,22.169336039040875,-63.891891891891895,82.05405405405405,77.83066396095911,2009832,0.15760998,0.009026458,29913.96934580803
0.02702702702702703,0.0035126037,0.0035126037,336425.5135135135,0.0,-36.5934529546781,11207,0.972972972972973,21.864864864864863,79.85309376856462,21.76347265586955,-64.27027027027027,82.13513513513513,78.23652734413047,2019782,0.14145032,0.008301791,30019.728586673737
0.0,0.0052336613,0.0052336613,336949.8947368421,0.0,-36.491063756649304,11245,1.0,21.710526315789473,79.99309213311695,20.792080535140855,-65.15789473684211,82.26315789473684,79.20791946485916,2029853,0.1603795,0.0085053425,30123.72009205818
0.05128205128205128,0.003401711,0.003401711,335872.0,0.0,-36.49775915638583,11284,0.9487179487179487,22.0,79.72573638473348,21.489479811438294,-64.35897435897436,82.0,78.5105201885617,2039995,0.14972009,0.0076576965,30231.857628822327
0.07692307692307693,0.006067502,0.006067502,337447.3846153846,0.0,-37.81459728312458,11323,0.9230769230769231,21.58974358974359,80.10613666773685,20.703527194430258,-65.3076923076923,82.38461538461539,79.29647280556973,2049791,0.13419971,0.008840061,30339.990971565247
0.0,0.0033165298,0.0033165298,340614.7368421053,0.0,-36.86519258491273,11361,1.0,20.789473684210527,80.8466636199476,21.344966192882772,-65.42105263157895,83.15789473684211,78.65503380711722,2059950,0.14367823,0.010708012,30443.40091609955
0.02631578947368421,0.0055469726,0.0055469726,340830.3157894737,0.0,-38.184576207640006,11399,0.9736842105263158,20.710526315789473,80.91555972362141,20.54756378199196,-66.15789473684211,83.21052631578948,79.45243621800802,2069771,0.14170761,0.009258481,30549.75994324684
0.05128205128205128,0.0041958354,0.0041958354,336292.10256410256,0.0,-37.329457522767385,11438,0.9487179487179487,21.846153846153847,79.86253702891221,19.46580075054906,-66.15384615384616,82.1025641025641,80.53419924945095,2079962,0.1413565,0.009805679,30657.468096017838
0.0,0.0066171447,0.0066171447,333768.64864864864,0.0,-36.68236252948293,11475,1.0,22.486486486486488,79.27061338278418,19.783548143450844,-65.37837837837837,81.48648648648648,80.21645185654917,2089868,0.14103259,0.011018754,30761.915278673172
0.02702702702702703,0.0036167237,0.0036167237,338971.6756756757,0.0,-35.91240878597754,11512,0.972972972972973,21.216216216216218,80.45226692626481,21.84220287730836,-64.67567567567568,82.75675675675676,78.15779712269163,2099709,0.12293301,0.008724582,30868.4439368248
0.0,0.0045425477,0.0045425477,339536.84210526315,0.0,-36.57263714879311,11550,1.0,21.0,80.6418359854442,20.231409440298382,-66.15789473684211,82.89473684210526,79.76859055970164,2109811,0.13808113,0.010812826,30970.339998960495
0.02631578947368421,0.0061041275,0.0061041275,338674.5263157895,0.0,-36.512094435987684,11588,0.9736842105263158,21.236842105263158,80.42517493593274,21.353773291009873,-65.05263157894737,82.6842105263158,78.64622670899016,2119772,0.14443725,0.010033736,31076.365714788437
0.02631578947368421,0.0041449782,0.0041449782,335225.2631578947,0.0,-36.02141797668878,11626,0.9736842105263158,22.13157894736842,79.60029823371237,21.870894299401584,-63.94736842105263,81.84210526315789,78.12910570059842,2129838,0.13746707,0.0076097106,31180.40788245201
0.0,0.0030108124,0.0030108124,335009.6842105263,0.0,-35.91039478001319,11664,1.0,22.18421052631579,79.55303505243303,21.443695507487316,-64.23684210526316,81.78947368421052,78.55630449251267,2139903,0.12859695,0.008754765,31283.279422044754
0.0,0.002583593,0.002583593,335982.7027027027,0.0,-35.68313520982595,11701,1.0,21.945945945945947,79.77451852862255,22.483215557119422,-63.5945945945946,82.02702702702703,77.51678444288058,2149850,0.1387985,0.008603803,31388.994245767593
0.0,0.0036341492,0.0036341492,334432.86486486485,0.0,-35.12913319071357,11738,1.0,22.2972972972973,79.44226948408185,22.44504795975766,-63.32432432432432,81.64864864864865,77.55495204024233,2159959,0.14514899,0.009953526,31491.565878868103
0.0,0.0039213533,0.0039213533,336410.94736842107,0.0,-35.659947011882075,11776,1.0,21.842105263157894,79.87135327574715,22.30416375906253,-63.81578947368421,82.13157894736842,77.69583624093745,2169945,0.1425672,0.009857281,31595.22491812706
0.07692307692307693,0.0034785576,0.0034785576,335661.9487179487,0.0,-36.96104688587467,11815,0.9230769230769231,22.05128205128205,79.67926453456165,20.918349583163383,-64.87179487179488,81.94871794871794,79.08165041683662,2179934,0.13120212,0.009054189,31703.300470352173
0.02702702702702703,0.0055841394,0.0055841394,335650.5945945946,0.0,-36.101019088684865,11852,0.972972972972973,22.027027027027028,79.69790268562433,22.185151829871337,-63.78378378378378,81.94594594594595,77.81484817012866,2189754,0.14566816,0.010046847,31808.621039390564
0.0,0.0041465797,0.0041465797,333069.4736842105,0.0,-35.59521932854608,11890,1.0,22.63157894736842,79.13091707383293,21.683758816072956,-63.68421052631579,81.3157894736842,78.31624118392705,2199931,0.14416105,0.008942903,31910.813017368317
0.075,0.0031748535,0.0031748535,336076.8,0.0,-37.832136036775935,11930,0.925,21.9,79.81292834452458,20.58435156171477,-65.175,82.05,79.41564843828523,2209957,0.12676334,0.008981432,32019.1174325943
0.0,0.00407869,0.00407869,336410.94736842107,0.0,-36.29871646443288,11968,1.0,21.842105263157894,79.87160685078138,21.51423925881944,-64.44736842105263,82.13157894736842,78.48576074118057,2219862,0.1362308,0.009672278,32124.290395736694
