AttNC,MpbtA,Tmt,optimgain,MpbtN,AttC,MtR,Tbt,TtR,TimestepsSoFar,Tmc,Ptt,meankl,entloss,EpisodesSoFar,TimeElapsed,surrgain,entropy
6.7384615384615385,73.94144348566178,58.56923076923077,0.002237577,26.058556514338235,3.2615384615384615,-10.654938422648888,239899.56923076924,-152.15384615384616,1109917,46.47692307692308,57.123325583047304,0.009486284,0.0,8489,20841.769227981567,0.002237577,0.2541366
8.375,75.79747446969445,57.75,0.0020282764,24.20252553030555,1.625,-10.20759904260188,236544.0,-139.84375,1119871,47.359375,56.317152188306665,0.010506653,0.0,8553,21014.895053625107,0.0020282764,0.27105975
5.954545454545454,76.41434732349217,57.53030303030303,0.0013866248,23.58565267650782,4.045454545454546,-9.871544632312506,235644.12121212122,-136.21212121212122,1129962,47.57575757575758,56.113635106828134,0.0088611385,0.0,8619,21174.0035841465,0.0013866248,0.30636162
2.8360655737704916,72.40147899040907,59.278688524590166,0.0015967431,27.598521009590932,7.163934426229508,-10.881143082943625,242805.50819672132,-164.2622950819672,1139934,45.73770491803279,57.80655064252434,0.009108142,0.0,8680,21326.004377126694,0.0015967431,0.3184915
3.6615384615384614,76.00853713273555,57.41538461538462,0.0015877014,23.99146286726444,6.338461538461538,-9.5934850292492,235173.4153846154,-137.69230769230768,1149876,47.676923076923075,56.011775309014716,0.008315462,0.0,8745,21479.26310276985,0.0015877014,0.27360508
5.3076923076923075,74.2091133933337,58.56923076923077,0.0011907276,25.790886606666298,4.6923076923076925,-10.604462982065929,239899.56923076924,-150.76923076923077,1159868,46.46153846153846,57.13130556006375,0.008067979,0.0,8810,21637.680251598358,0.0011907276,0.25967225
6.287878787878788,74.81161145729466,57.42424242424242,0.001674226,25.188388542705344,3.712121212121212,-10.33335084729859,235209.69696969696,-144.6969696969697,1169951,47.71212121212121,55.99724096967588,0.009498243,0.0,8876,21801.640260219574,0.001674226,0.29065832
5.546875,73.73456754572365,58.265625,0.0018786445,26.26543245427635,4.453125,-10.63702786365446,238656.0,-153.125,1179946,46.8125,56.82284573302215,0.010202483,0.0,8940,21959.42132639885,0.0018786445,0.30569014
4.6,74.4332051147727,57.56923076923077,0.0015855228,25.566794885227296,5.4,-10.384948849312162,235803.56923076924,-147.69230769230768,1189989,47.55384615384615,56.14129072462818,0.009313028,0.0,9005,22119.5203666687,0.0015855228,0.28641236
3.693548387096774,71.54554581424857,58.854838709677416,0.0012604742,28.454454185751402,6.306451612903226,-11.226584847530093,241069.4193548387,-167.58064516129033,1199912,46.24193548387097,57.36753157152761,0.008775238,0.0,9067,22270.690062761307,0.0012604742,0.2887102
4.873015873015873,72.13072082382584,58.04761904761905,0.0015134881,27.869279176174164,5.126984126984127,-11.251456251125004,237763.04761904763,-162.53968253968253,1209856,47.07936507936508,56.590646577771196,0.008932249,0.0,9130,22430.610631465912,0.0015134881,0.24563566
8.106060606060606,75.13496682572774,55.77272727272727,0.0027589782,24.865033174272224,1.893939393939394,-10.210643243786937,228445.0909090909,-139.0909090909091,1219945,49.40909090909091,54.41543680550348,0.007798679,0.0,9196,22598.134202957153,0.0027589782,0.2548117
6.046875,74.88661181559486,56.3125,0.001993983,25.11338818440514,3.953125,-10.110870465294866,230656.0,-141.5625,1229967,48.84375,54.93734089177822,0.0092117,0.0,9260,22760.746824264526,0.001993983,0.2671722
7.265625,74.58269553068504,57.1875,0.0014486352,25.417304469314928,2.734375,-10.353154954655647,234240.0,-145.625,1239953,47.90625,55.79390708841231,0.00900136,0.0,9324,22922.028186559677,0.0014486352,0.25122505
8.40625,74.88115270880756,57.1875,0.0016477881,25.118847291192417,1.59375,-10.480595276925357,234240.0,-143.125,1249885,47.921875,55.787462962712254,0.010025603,0.0,9388,23090.59553551674,0.0016477881,0.25802287
6.71875,73.6212779185862,55.953125,0.001324267,26.378722081413798,3.28125,-10.482848660519188,229184.0,-147.1875,1259863,49.21875,54.59033361217232,0.0077975267,0.0,9452,23255.99472117424,0.001324267,0.2737566
7.045454545454546,75.244797777935,56.42424242424242,0.0016504792,24.755202222064995,2.9545454545454546,-10.238032189250408,231113.69696969696,-140.0,1269890,48.74242424242424,55.0394013478883,0.009933656,0.0,9518,23422.63665175438,0.0016504792,0.29111356
4.841269841269841,73.59385779646655,59.714285714285715,0.0019039527,26.406142203533456,5.158730158730159,-11.057670028342278,244589.7142857143,-158.73015873015873,1279924,45.285714285714285,58.22449600465596,0.00896952,0.0,9581,23584.692311286926,0.0019039527,0.31311345
7.393939393939394,76.32492384685695,55.89393939393939,0.0023064453,23.675076153143074,2.606060606060606,-9.79395460305044,228941.57575757575,-132.57575757575756,1289913,49.31818181818182,54.51662886730123,0.009474572,0.0,9647,23751.547278165817,0.0023064453,0.28187096
4.828125,73.97804711157902,58.328125,0.0018525915,26.021952888420987,5.171875,-10.592898188480284,238912.0,-152.1875,1299990,46.75,56.87903425996715,0.008598408,0.0,9711,23912.0133228302,0.0018525915,0.2959525
7.029850746268656,74.33874046342494,56.56716417910448,0.0016564514,25.661259536575074,2.970149253731343,-10.529968309833064,231699.10447761195,-144.62686567164178,1309968,48.56716417910448,55.1891095980398,0.009663294,0.0,9778,24077.277865171432,0.0016564514,0.27533346
4.453125,76.79616431839777,55.40625,0.0021405206,23.203835681602214,5.546875,-9.120478430081143,226944.0,-128.59375,1319872,49.8125,54.05104605844459,0.009010226,0.0,9842,24236.609411001205,0.0021405206,0.25328487
6.477611940298507,76.46440923514835,55.04477611940298,0.0028256143,23.53559076485162,3.5223880597014925,-9.72831727028423,225463.40298507462,-130.0,1329896,50.17910447761194,53.70725557386184,0.01080367,0.0,9909,24405.18217253685,0.0028256143,0.26718387
3.180327868852459,70.24498909298445,59.0655737704918,0.0016789904,29.755010907015553,6.819672131147541,-11.622427711381714,241932.59016393442,-177.70491803278688,1339970,46.0,57.57997638423163,0.0084795095,0.0,9970,24553.399064540863,0.0016789904,0.3092686
6.507692307692308,77.00095669909496,55.16923076923077,0.0009930847,22.99904330090506,3.4923076923076923,-9.310324567443512,225973.16923076924,-127.07692307692308,1349917,50.09230769230769,53.807062371772915,0.008425087,0.0,10035,24725.946088314056,0.0009930847,0.223722
6.636363636363637,75.73133629875113,54.60606060606061,0.0012853375,24.268663701248858,3.3636363636363638,-9.708237716142422,223666.42424242425,-132.27272727272728,1359971,50.75757575757576,53.22461819002924,0.008161797,0.0,10101,24887.849076509476,0.0012853375,0.22790214
6.753846153846154,73.87390299811551,56.98461538461538,0.0013766879,26.126097001884485,3.246153846153846,-10.713093078380357,233408.9846153846,-148.6153846153846,1369888,48.13846153846154,55.59010045547208,0.01006146,0.0,10166,25052.655288934708,0.0013766879,0.27691737
3.913793103448276,66.17414530894904,62.58620689655172,0.0009830969,33.82585469105098,6.086206896551724,-13.763619960248896,256353.10344827586,-212.75862068965517,1379875,42.43103448275862,60.92105934873333,0.008156043,0.0,10224,25203.56463599205,0.0009830969,0.32950708
6.285714285714286,72.47741996626495,59.61904761904762,0.0015121558,27.52258003373508,3.7142857142857144,-11.305771736231792,244199.61904761905,-164.28571428571428,1390000,45.38095238095238,58.13453868853783,0.008331343,0.0,10287,25367.231086730957,0.0015121558,0.29286104
5.873015873015873,73.69600874591882,58.01587301587302,0.0016876578,26.30399125408118,4.126984126984127,-10.616344226742136,237633.0158730159,-152.85714285714286,1399878,47.06349206349206,56.583936728404744,0.009253184,0.0,10350,25529.332025527954,0.0016876578,0.27256465
6.1692307692307695,73.78824180047158,59.07692307692308,0.0016877258,26.211758199528397,3.830769230769231,-10.701171969826543,241979.07692307694,-154.46153846153845,1409988,45.93846153846154,57.616910729072835,0.009009329,0.0,10415,25685.601744174957,0.0016877258,0.27528015
6.5,77.07113552767109,57.125,0.001662861,22.928864472328957,3.5,-9.486301681112186,233984.0,-131.09375,1419936,47.953125,55.74314252443398,0.008834156,0.0,10479,25850.558171987534,0.001662861,0.2744925
5.163934426229508,73.47405119786052,58.885245901639344,0.00072890136,26.52594880213948,4.836065573770492,-10.567375225518944,241193.96721311475,-155.9016393442623,1429853,46.19672131147541,57.405000953701894,0.006707805,0.0,10540,26004.543478250504,0.00072890136,0.3217523
2.76271186440678,67.55732886363448,61.66101694915254,0.0012344092,32.442671136365526,7.237288135593221,-12.810316342439366,252563.5254237288,-200.67796610169492,1439931,43.33898305084746,60.061699956404205,0.008342045,0.0,10599,26153.983610868454,0.0012344092,0.30318928
6.15625,75.09943362912337,58.1875,0.0011450732,24.900566370876657,3.84375,-10.304775889879132,238336.0,-145.46875,1449849,46.90625,56.739043558513906,0.0076672295,0.0,10663,26310.76216340065,0.0011450732,0.24191453
7.651515151515151,75.0956487586467,57.378787878787875,0.0017869248,24.904351241353282,2.3484848484848486,-10.239393926889898,235023.51515151514,-142.57575757575756,1459938,47.75757575757576,55.95645256814216,0.011006679,0.0,10729,26476.313381671906,0.0017869248,0.2570295
5.734375,72.93064181452787,58.609375,0.0020499444,27.069358185472144,4.265625,-11.173436580724504,240064.0,-158.4375,1469982,46.46875,57.14692364771598,0.009965711,0.0,10793,26635.124272584915,0.0020499444,0.25902042
5.234375,74.42780053390305,57.5,0.0015464679,25.572199466096937,4.765625,-10.37657115435131,235520.0,-147.03125,1479901,47.578125,56.09833768689384,0.009334663,0.0,10857,26791.616612434387,0.0015464679,0.23860398
6.8,74.569130664321,55.93846153846154,0.0011725638,25.430869335679013,3.2,-10.21069041111815,229123.93846153846,-142.30769230769232,1489848,49.246153846153845,54.57155008965545,0.0068532787,0.0,10922,26959.145513534546,0.0011725638,0.25012723
5.8125,75.39178393116904,58.71875,0.0016233595,24.608216068830927,4.1875,-10.118159590630023,240512.0,-144.375,1499938,46.328125,57.26419259104758,0.0074811024,0.0,10986,27113.38719344139,0.0016233595,0.2693421
6.587301587301587,74.7754979461897,58.22222222222222,0.0018067172,25.224502053810287,3.4126984126984126,-10.169148434865713,238478.22222222222,-146.5079365079365,1509940,46.80952380952381,56.80005142438841,0.00870695,0.0,11049,27284.135954856873,0.0018067172,0.299307
5.619047619047619,74.44697540050883,58.74603174603175,0.00072714174,25.553024599491174,4.380952380952381,-10.397103686203355,240623.74603174604,-150.63492063492063,1519983,46.317460317460316,57.281308970562954,0.0028479309,0.0,11112,27440.05949115753,0.00072714174,0.27987066
6.953125,75.45810126931634,57.46875,0.000861474,24.54189873068366,3.046875,-10.046713034866766,235392.0,-140.9375,1529974,47.671875,56.03815643461629,0.008967079,0.0,11176,27606.020310878754,0.000861474,0.24388117
8.253968253968255,74.26893447957595,57.698412698412696,0.0021611375,25.731065520424053,1.746031746031746,-10.663230019521464,236332.6984126984,-148.4126984126984,1539898,47.38095238095238,56.283524398661804,0.008958456,0.0,11239,27780.229315280914,0.0021611375,0.28064013
4.532258064516129,69.37839519242259,59.88709677419355,0.0020857065,30.621604807577416,5.467741935483871,-12.321892941031203,245297.5483870968,-184.19354838709677,1549963,45.20967741935484,58.33912318141258,0.0083234655,0.0,11301,27937.21822118759,0.0020857065,0.28396258
6.0,71.2781798123876,60.47540983606557,0.0011035071,28.721820187612412,4.0,-12.063916458213358,247707.2786885246,-174.0983606557377,1559848,44.540983606557376,58.93680453587321,0.0073497035,0.0,11362,28100.18936109543,0.0011035071,0.2724044
6.15625,73.25788326700348,59.8125,0.0013632864,26.742116732996504,3.84375,-11.156626531329492,244992.0,-160.46875,1569981,45.25,58.28818426238646,0.009813143,0.0,11426,28259.621490478516,0.0013632864,0.2973736
4.316666666666666,72.69408376728734,60.43333333333333,0.0013644501,27.305916232712654,5.683333333333334,-11.077590006077038,247534.93333333332,-165.16666666666666,1579869,44.6,58.886429414974984,0.0105266,0.0,11486,28419.460076332092,0.0013644501,0.24358878
7.370967741935484,72.37903660087319,59.66129032258065,0.0016626306,27.620963399126865,2.629032258064516,-11.579980697633635,244372.64516129033,-164.83870967741936,1589997,45.41935483870968,58.135444279583716,0.009219177,0.0,11548,28581.610255479813,0.0016626306,0.23152924
6.968253968253968,72.11770828706516,59.84126984126984,0.001921784,27.882291712934858,3.0317460317460316,-11.674401708751919,245109.84126984127,-166.82539682539684,1599979,45.19047619047619,58.33135709180594,0.009657194,0.0,11611,28746.440502882004,0.001921784,0.24480528
6.419354838709677,73.04423673275673,59.225806451612904,0.0015485031,26.955763267243267,3.5806451612903225,-11.138009102147555,242588.90322580645,-159.51612903225808,1609900,45.79032258064516,57.756754947613004,0.007868942,0.0,11673,28908.751660108566,0.0015485031,0.23206222
6.370967741935484,74.60955328026051,59.08064516129032,0.0012460198,25.39044671973951,3.629032258064516,-10.527076435551662,241994.32258064515,-150.16129032258064,1619888,45.96774193548387,57.606279108964756,0.00892975,0.0,11735,29073.82824778557,0.0012460198,0.23721626
7.125,74.21392585925624,57.46875,0.0030848228,25.786074140743743,2.875,-10.467266224684275,235392.0,-148.28125,1629978,47.640625,56.05316731779042,0.010395548,0.0,11799,29238.61795783043,0.0030848228,0.25895366
6.079365079365079,74.88452838098625,58.12698412698413,0.0023433052,25.11547161901374,3.9206349206349205,-10.455371827396705,238088.12698412698,-146.82539682539684,1639885,46.95238095238095,56.689554295211224,0.009878379,0.0,11862,29399.54924941063,0.0023433052,0.2507154
6.892307692307693,74.78285086863733,57.63076923076923,0.001929104,25.21714913136269,3.1076923076923078,-10.3162407150295,236055.63076923077,-145.3846153846154,1649863,47.43076923076923,56.23121385387297,0.009544384,0.0,11927,29566.33740735054,0.001929104,0.26667425
4.841269841269841,74.32397902983912,58.22222222222222,0.0013576319,25.676020970160824,5.158730158730159,-10.286660118248344,238478.22222222222,-150.47619047619048,1659982,46.888888888888886,56.76418165383401,0.0075401915,0.0,11990,29719.758860349655,0.0013576319,0.24939705
7.609375,75.30066920704901,58.5625,0.0013281781,24.699330792950988,2.390625,-10.212241095153127,239872.0,-144.53125,1669934,46.5,57.1084478101796,0.008994182,0.0,12054,29888.287832021713,0.0013281781,0.22313882
7.5625,73.26119324582109,58.265625,0.002113151,26.738806754178913,2.4375,-11.210976441564354,238656.0,-156.5625,1679915,46.84375,56.80555916653724,0.011064656,0.0,12118,30052.210646390915,0.002113151,0.26407614
3.847457627118644,68.47772297398842,62.25423728813559,0.0013646402,31.52227702601161,6.1525423728813555,-12.673463188453844,254993.35593220338,-197.45762711864407,1689974,42.74576271186441,60.617287879068165,0.008042384,0.0,12177,30208.07827281952,0.0013646402,0.25256917
4.762711864406779,68.27517944548653,60.610169491525426,0.0018021411,31.724820554513467,5.237288135593221,-12.764684942518807,248259.25423728814,-193.89830508474577,1699998,44.389830508474574,59.072261536598106,0.007776655,0.0,12236,30363.53080677986,0.0018021411,0.2367925
8.476190476190476,74.47131248195257,57.58730158730159,0.0011052332,25.528687518047448,1.5238095238095237,-10.498763184222426,235877.5873015873,-146.66666666666666,1709959,47.57142857142857,56.13921469428992,0.009133846,0.0,12299,30532.78195333481,0.0011052332,0.21959645
8.71875,74.15129533057615,57.765625,0.002854328,25.84870466942385,1.28125,-10.705353578165917,236608.0,-148.59375,1719932,47.328125,56.341970292588236,0.010446565,0.0,12363,30704.81340098381,0.002854328,0.239059
5.983870967741935,72.04998696598949,59.645161290322584,0.0021040263,27.950013034010492,4.016129032258065,-11.384295790321826,244306.5806451613,-166.7741935483871,1729907,45.37096774193548,58.1517281427361,0.009895065,0.0,12425,30863.9900701046,0.0021040263,0.23433512
6.809523809523809,74.0610954289936,58.492063492063494,0.0016458883,25.93890457100641,3.1904761904761907,-10.710678568354442,239583.49206349207,-152.06349206349208,1739886,46.57142857142857,57.04292394556453,0.0098760305,0.0,12488,31025.871331453323,0.0016458883,0.24306867
6.84375,75.73483638677291,57.578125,0.0015636532,24.265163613227116,3.15625,-9.949717293343838,235840.0,-139.84375,1749900,47.546875,56.14877802857682,0.0073862365,0.0,12552,31189.771406173706,0.0015636532,0.23446909
6.063492063492063,73.05087648520798,58.26984126984127,0.0015571296,26.949123514792017,3.9365079365079363,-11.09623611910383,238673.26984126985,-157.61904761904762,1759949,46.80952380952381,56.824925652834125,0.010487825,0.0,12615,31355.86572408676,0.0015571296,0.27829796
3.3333333333333335,67.81974321353792,61.824561403508774,0.0018119663,32.180256786462046,6.666666666666667,-13.06689015762314,253233.40350877194,-200.0,1769906,43.21052631578947,60.1980545095105,0.008561171,0.0,12672,31506.128194332123,0.0018119663,0.26745763
3.80327868852459,70.81720558600537,59.704918032786885,0.0011326898,29.182794413994596,6.19672131147541,-11.899442409865598,244551.34426229508,-175.40983606557376,1779869,45.34426229508197,58.1923397453737,0.009046881,0.0,12733,31659.808779001236,0.0011326898,0.21382324
5.920634920634921,73.15756325732642,59.79365079365079,0.0012840591,26.842436742673566,4.079365079365079,-11.370296312789417,244914.79365079364,-160.47619047619048,1789859,45.23809523809524,58.28503086211963,0.008775293,0.0,12796,31815.46374440193,0.0012840591,0.2327452
5.015625,75.0528635785928,57.90625,0.000950896,24.947136421407194,4.984375,-10.2497605216185,237184.0,-144.53125,1799897,47.15625,56.48975698795563,0.006348761,0.0,12860,31971.082233190536,0.000950896,0.2199319
5.184615384615385,76.05177415773568,57.50769230769231,0.0016422913,23.948225842264282,4.815384615384615,-9.67058382524727,235551.5076923077,-137.23076923076923,1809964,47.56923076923077,56.10652617005229,0.009440079,0.0,12925,32125.24920463562,0.0016422913,0.24257223
2.719298245614035,66.53393067521291,61.45614035087719,0.0017909262,33.466069324787085,7.280701754385965,-13.25554478910487,251724.35087719298,-206.66666666666666,1819963,43.56140350877193,59.85765701346423,0.009335567,0.0,12982,32272.54003715515,0.0017909262,0.24873692
4.655737704918033,71.65531519709778,59.63934426229508,0.0012367652,28.3446848029022,5.344262295081967,-11.529587869059565,244282.75409836066,-170.0,1829891,45.42622950819672,58.123554290520325,0.008246707,0.0,13043,32428.114863157272,0.0012367652,0.21188797
5.467741935483871,73.58662776569683,58.17741935483871,0.0024924243,26.41337223430315,4.532258064516129,-10.573539469726324,238294.70967741936,-153.8709677419355,1839938,46.88709677419355,56.742630287469694,0.009978778,0.0,13105,32585.139108181,0.0024924243,0.23055613
5.8125,75.93390150402512,57.546875,0.001870641,24.066098495974877,4.1875,-9.88124594218337,235712.0,-138.90625,1849880,47.546875,56.1349433035082,0.008475216,0.0,13169,32746.779192447662,0.001870641,0.21908101
5.515625,76.41715209561846,57.546875,0.0015858655,23.582847904381556,4.484375,-9.575806742837834,235712.0,-135.9375,1859950,47.53125,56.14331332934853,0.009732643,0.0,13233,32903.624989271164,0.0015858655,0.21130112
5.918032786885246,71.95616238005397,59.91803278688525,0.0010748645,28.04383761994601,4.081967213114754,-11.45697510052439,245424.26229508198,-169.18032786885246,1869903,45.131147540983605,58.393449041914806,0.010643815,0.0,13294,33060.63097190857,0.0010748645,0.22278701
7.484375,75.44641161158953,57.46875,0.0012532263,24.553588388410468,2.515625,-9.95436511052207,235392.0,-141.25,1879936,47.65625,56.045450746218584,0.007362494,0.0,13358,33223.35673236847,0.0012532263,0.24373144
6.129032258064516,74.05174853084576,59.693548387096776,0.0010927881,25.94825146915424,3.870967741935484,-10.621814745343887,244504.7741935484,-155.32258064516128,1889947,45.37096774193548,58.17499248285162,0.0074958974,0.0,13420,33384.28259515762,0.0010927881,0.21660867
6.370967741935484,71.13685342007527,58.95161290322581,0.0011111755,28.86314657992471,3.629032258064516,-11.737365227389729,241465.8064516129,-171.61290322580646,1899949,46.16129032258065,57.45026252344347,0.008265793,0.0,13482,33545.87935948372,0.0011111755,0.19304547
8.171875,73.3150658365006,56.140625,0.0011400061,26.684934163499385,1.828125,-10.762158801423126,229952.0,-150.0,1909936,49.0625,54.7526439535889,0.009213972,0.0,13546,33711.06469273567,0.0011400061,0.21219964
7.28125,75.44389167461506,56.96875,0.00094580505,24.55610832538495,2.71875,-9.970828392753539,233344.0,-140.0,1919965,48.25,55.52884321648713,0.009579814,0.0,13610,33878.65113759041,0.00094580505,0.20003246
7.265625,72.88455871613614,58.578125,0.0011050847,27.11544128386385,2.734375,-11.131803392653074,239936.0,-158.90625,1929933,46.5,57.11566607553715,0.008903711,0.0,13674,34040.75563955307,0.0011050847,0.2069735
7.765625,74.77769902634749,58.0,0.0011905618,25.222300973652505,2.234375,-10.389543711676179,237568.0,-146.25,1939944,47.078125,56.57024512280925,0.008862482,0.0,13738,34207.57844519615,0.0011905618,0.20450856
7.875,74.56142118225804,56.046875,0.0021691583,25.43857881774197,2.125,-10.263429302874039,229568.0,-142.8125,1949886,49.15625,54.66486327599324,0.009911199,0.0,13802,34376.903752326965,0.0021691583,0.23965676
7.575757575757576,75.29946250846263,56.45454545454545,0.0019494226,24.700537491537343,2.4242424242424243,-10.111526393279158,231237.81818181818,-138.93939393939394,1959972,48.833333333333336,55.00649295330877,0.009918403,0.0,13868,34543.25800085068,0.0019494226,0.25999522
3.4482758620689653,67.62757173809977,61.41379310344828,0.0011471903,32.372428261900225,6.551724137931035,-12.815209083641303,251550.89655172414,-201.20689655172413,1969896,43.60344827586207,59.81814250003255,0.008414762,0.0,13926,34694.65051531792,0.0011471903,0.24276559
5.375,75.02279687417175,57.53125,0.0014413489,24.977203125828215,4.625,-9.911184539456935,235648.0,-144.21875,1979933,47.5625,56.11924388331137,0.009215606,0.0,13990,34852.29186439514,0.0014413489,0.2181266
7.246153846153846,75.39663026509355,56.36923076923077,0.0018325335,24.60336973490641,2.753846153846154,-9.935381908778641,230888.36923076923,-138.30769230769232,1989921,48.8,54.98403392393914,0.009669315,0.0,14055,35015.00672531128,0.0018325335,0.23368672
6.075757575757576,76.54721262511414,56.09090909090909,0.001302453,23.45278737488584,3.9242424242424243,-9.698117155347962,229748.36363636365,-131.36363636363637,1999922,49.07575757575758,54.724858089653964,0.008282887,0.0,14121,35175.03287243843,0.001302453,0.23656622
4.923076923076923,73.86739144445932,57.4,0.0011611212,26.132608555540692,5.076923076923077,-10.710162803943387,235110.4,-149.53846153846155,2009885,47.784615384615385,55.95261245139762,0.008030856,0.0,14186,35337.27833342552,0.0011611212,0.25721648
3.6031746031746033,73.56783387085476,57.34920634920635,0.0017237567,26.43216612914524,6.396825396825397,-10.351181216576906,234902.3492063492,-151.74603174603175,2019965,47.82539682539682,55.90829577102108,0.008835181,0.0,14249,35492.7525408268,0.0017237567,0.23145215
5.446153846153846,75.4586838959265,56.55384615384615,0.0010022724,24.541316104073456,4.553846153846154,-9.930900998825024,231644.55384615384,-138.46153846153845,2029879,48.58461538461538,55.17720996199856,0.008957001,0.0,14314,35654.02177095413,0.0010022724,0.21449226
6.153846153846154,75.42776761891632,55.87692307692308,0.001319765,24.572232381083648,3.8461538461538463,-9.803413038696881,228871.87692307692,-137.07692307692307,2039876,49.292307692307695,54.52073654426839,0.008490357,0.0,14379,35815.14797282219,0.001319765,0.2420684
4.8125,75.89837912975011,58.625,0.0020632867,24.101620870249867,5.1875,-9.799306198116522,240128.0,-142.34375,2049931,46.453125,57.15887057175219,0.008652979,0.0,14443,35970.39310383797,0.0020632867,0.2263161
6.196969696969697,74.05835779710239,56.81818181818182,0.0010203369,25.94164220289764,3.803030303030303,-10.478276746508449,232727.27272727274,-147.42424242424244,2059947,48.34848484848485,55.4125374505771,0.008768267,0.0,14509,36132.04023146629,0.0010203369,0.20172372
7.892307692307693,76.12262382401805,55.92307692307692,0.001955278,23.87737617598194,2.1076923076923078,-9.819234250654548,229060.92307692306,-133.3846153846154,2069863,49.23076923076923,54.57195071935278,0.0096519105,0.0,14574,36298.55387425423,0.001955278,0.22630015
6.276923076923077,75.98445422333455,55.98461538461538,0.0010392984,24.01554577666543,3.723076923076923,-9.56438962471613,229312.9846153846,-134.15384615384616,2079816,49.292307692307695,54.57030500714909,0.009352387,0.0,14639,36460.68163275719,0.0010392984,0.22719248
5.515625,74.52068611257836,57.46875,0.0012923334,25.47931388742166,4.484375,-10.374777832178845,235392.0,-147.03125,2089877,47.65625,56.04650519989194,0.008010249,0.0,14703,36622.060240507126,0.0012923334,0.22595239
6.046875,74.5124534746622,56.953125,0.0015152667,25.487546525337816,3.953125,-10.141217879878905,233280.0,-145.46875,2099906,48.203125,55.54408776547251,0.008735387,0.0,14767,36782.80142903328,0.0015152667,0.21890144
6.712121212121212,74.90362604022252,57.015151515151516,0.0016466632,25.096373959777473,3.287878787878788,-10.275426194530384,233534.0606060606,-143.1818181818182,2109971,48.15151515151515,55.59682717701683,0.009295729,0.0,14833,36944.14001560211,0.0016466632,0.22798024
5.859375,73.04655596034657,56.96875,0.0013388599,26.953444039653455,4.140625,-10.866488243567481,233344.0,-153.59375,2119989,48.1875,55.556690521987456,0.009733812,0.0,14897,37106.25176048279,0.0013388599,0.23657762
5.5,74.6413035561185,57.671875,0.0014863183,25.35869644388147,4.5,-10.2490234585977,236224.0,-146.71875,2129879,47.453125,56.23658704061213,0.009725908,0.0,14961,37274.414301395416,0.0014863183,0.2302133
6.015151515151516,77.07471958229127,56.15151515151515,0.0015545416,22.925280417708734,3.984848484848485,-9.34999015500452,229996.60606060605,-128.4848484848485,2139854,49.04545454545455,54.76616506132648,0.009672598,0.0,15027,37434.918107032776,0.0015545416,0.23643424
3.7049180327868854,72.2818928268146,59.36065573770492,0.002314159,27.718107173185402,6.295081967213115,-11.054411954835508,243141.24590163934,-165.08196721311475,2149939,45.67213114754098,57.8760017821495,0.009394787,0.0,15088,37591.434913635254,0.002314159,0.2371078
3.5,73.45435599750735,57.34375,0.00085424376,26.545644002492658,6.5,-10.740258682376684,234880.0,-152.03125,2159949,47.75,55.94186995364631,0.0078001637,0.0,15152,37746.72525429726,0.00085424376,0.20221967
5.46969696969697,74.8056620573421,55.71212121212121,0.0016346942,25.194337942657928,4.53030303030303,-10.074142775060832,228196.84848484848,-139.54545454545453,2169959,49.45454545454545,54.365909943285935,0.010123742,0.0,15218,37909.11375594139,0.0016346942,0.23945543
4.609375,73.25563929744628,57.5,0.0018776361,26.744360702553696,5.390625,-10.708489598067954,235520.0,-153.75,2179912,47.65625,56.058389227763286,0.009807096,0.0,15282,38063.75218915939,0.0018776361,0.24728543
2.1666666666666665,68.40020766346493,60.233333333333334,0.0020224852,31.599792336535085,7.833333333333333,-12.247899804548249,246715.73333333334,-192.0,2189901,44.81666666666667,58.69062239131065,0.008507625,0.0,15342,38214.554369688034,0.0020224852,0.21308059
5.328125,74.28602533142046,56.703125,0.0011667883,25.71397466857954,4.671875,-10.368991208269524,232256.0,-146.25,2199862,48.46875,55.29933700744913,0.008912637,0.0,15406,38376.16952586174,0.0011667883,0.23303808
6.955223880597015,74.91353010393475,54.850746268656714,0.00085791014,25.086469896065243,3.044776119402985,-10.132647965845898,224668.6567164179,-137.91044776119404,2209918,50.40298507462686,53.50919053508248,0.009632421,0.0,15473,38541.50810813904,0.00085791014,0.21364179
6.940298507462686,76.09634723845996,54.83582089552239,0.0026045789,23.903652761540027,3.0597014925373136,-9.63833893285125,224607.5223880597,-130.8955223880597,2219991,50.43283582089552,53.48802680470873,0.010239713,0.0,15540,38709.684289216995,0.0026045789,0.25030226
2.90625,72.41679595775761,57.90625,0.0011349897,27.583204042242375,7.09375,-10.836393492535407,237184.0,-160.46875,2229918,47.171875,56.480523438347646,0.00890377,0.0,15604,38868.35760498047,0.0011349897,0.18677449
6.276923076923077,75.95461058491011,55.50769230769231,0.0018280732,24.0453894150899,3.723076923076923,-9.580451302035609,227359.5076923077,-133.07692307692307,2239945,49.784615384615385,54.11180977806687,0.010114714,0.0,15669,39032.05931067467,0.0018280732,0.22868666
5.323076923076923,74.9886547258407,56.30769230769231,0.0006094333,25.01134527415928,4.676923076923077,-9.911241850650612,230636.3076923077,-140.46153846153845,2249937,48.83076923076923,54.9426115339208,0.008355106,0.0,15734,39192.383219480515,0.0006094333,0.18910238
