Tmt,meankl,TtR,Tbt,entloss,EpisodesSoFar,TimeElapsed,AttC,AttNC,Ptt,optimgain,entropy,MpbtN,surrgain,TimestepsSoFar,Tmc,MpbtA,MtR
55.14705882352941,0.0039872993,-120.29411764705883,225882.35294117648,0.0,8648,19398.770708799362,5.3088235294117645,4.6911764705882355,53.7703730281026,0.002048881,0.2967283,21.931117165135735,0.002048881,1109992,50.14705882352941,78.06888283486424,-8.773109393795588
55.507462686567166,0.004684216,-117.16417910447761,227358.5671641791,0.0,8715,19546.015079975128,5.641791044776119,4.358208955223881,54.159011783675446,0.002935924,0.32178798,21.037996094895174,0.002935924,1119997,49.6865671641791,78.96200390510485,-8.625145839930497
56.298507462686565,0.0029705805,-123.88059701492537,230598.68656716417,0.0,8782,19686.99741601944,6.686567164179104,3.3134328358208953,54.89878464720136,0.0021971918,0.3068689,21.832452324931744,0.0021971918,1129918,48.91044776119403,78.16754767506826,-8.681089705750644
55.84057971014493,0.004183522,-126.23188405797102,228723.01449275363,0.0,8851,19833.166121006012,6.565217391304348,3.4347826086956523,54.447921390279355,0.002539241,0.32886866,22.477675886307356,0.002539241,1139921,49.405797101449274,77.52232411369266,-9.139039959549297
55.378787878787875,0.0049175792,-120.9090909090909,226831.51515151514,0.0,8917,19975.244396686554,6.666666666666667,3.3333333333333335,54.013833157171874,0.0030295837,0.31450853,21.545126704116477,0.0030295837,1149839,49.86363636363637,78.4548732958835,-8.54647397525355
54.95652173913044,0.0031561784,-115.65217391304348,225101.91304347827,0.0,8986,20118.60870552063,6.608695652173913,3.391304347826087,53.59135085682218,0.0021219812,0.30683288,21.03477589648483,0.0021219812,1159932,50.333333333333336,78.96522410351517,-8.2872477229428
55.10294117647059,0.0036634218,-107.79411764705883,225701.64705882352,0.0,9054,20264.476811885834,6.602941176470588,3.3970588235294117,53.72821058362263,0.0025525198,0.3086772,19.460313511608597,0.0025525198,1169901,50.19117647058823,80.53968648839137,-7.867644038244039
55.927536231884055,0.0028946507,-123.47826086956522,229079.1884057971,0.0,9123,20407.743068933487,7.507246376811594,2.4927536231884058,54.57192873518302,0.0022385912,0.30139294,22.064130990187323,0.0022385912,1179964,49.231884057971016,77.9358690098127,-8.762730413553607
56.289855072463766,0.0038680185,-125.79710144927536,230563.24637681158,0.0,9192,20550.413979053497,7.434782608695652,2.5652173913043477,54.90173387271453,0.0022813734,0.29345354,22.392807708752958,0.0022813734,1189970,48.89855072463768,77.60719229124707,-9.239000267090585
56.833333333333336,0.004140581,-123.48484848484848,232789.33333333334,0.0,9258,20691.88528084755,6.318181818181818,3.6818181818181817,55.40371756847906,0.0024749842,0.27376953,21.68089820923743,0.0024749842,1199852,48.378787878787875,78.31910179076257,-9.089729910362768
56.865671641791046,0.0052179066,-128.50746268656715,232921.79104477612,0.0,9325,20836.849284410477,5.074626865671642,4.925373134328358,55.47740270027324,0.0031224056,0.29014382,22.617157986092103,0.0031224056,1209944,48.25373134328358,77.38284201390792,-9.495051019175522
55.52238805970149,0.0035975259,-115.22388059701493,227419.7014925373,0.0,9392,20981.913559675217,5.134328358208955,4.865671641791045,54.166181258436275,0.0022810607,0.28613606,20.82520846522039,0.0022810607,1219894,49.6865671641791,79.17479153477962,-8.647075755772079
54.59701492537314,0.0042908946,-120.59701492537313,223629.37313432837,0.0,9459,21130.516726017,5.537313432835821,4.462686567164179,53.21152765869952,0.0021975592,0.2698206,22.15367710302977,0.0021975592,1229945,50.776119402985074,77.84632289697022,-8.98871392369634
55.878787878787875,0.0044547394,-123.33333333333333,228879.51515151514,0.0,9525,21275.213257312775,5.9393939393939394,4.0606060606060606,54.486909126921276,0.0027770684,0.30328736,22.125198712222694,0.0027770684,1239971,49.36363636363637,77.87480128777727,-9.174392902089702
55.97014925373134,0.0034698446,-118.35820895522389,229253.73134328358,0.0,9592,21418.770655870438,6.268656716417911,3.7313432835820897,54.59559082822972,0.0020653966,0.31089017,21.268392960893532,0.0020653966,1249939,49.223880597014926,78.73160703910646,-8.889012457438053
55.656716417910445,0.004042935,-124.02985074626865,227969.91044776118,0.0,9659,21564.001879930496,6.970149253731344,3.029850746268657,54.29224170360306,0.0028666686,0.30477563,22.157707564285975,0.0028666686,1259984,49.55223880597015,77.84229243571404,-8.92051102988135
55.878787878787875,0.004088271,-118.78787878787878,228879.51515151514,0.0,9725,21707.669192790985,6.196969696969697,3.803030303030303,54.45801865067912,0.0030140576,0.29879636,21.195950380755388,0.0030140576,1269901,49.42424242424242,78.80404961924457,-8.700262678398689
55.059701492537314,0.0047849608,-115.07462686567165,225524.53731343284,0.0,9792,21853.1215801239,6.2388059701492535,3.7611940298507465,53.692943906124285,0.00267712,0.29791722,20.8247590278634,0.00267712,1279887,50.223880597014926,79.17524097213659,-8.444254134926632
55.21739130434783,0.0040716613,-112.7536231884058,226170.4347826087,0.0,9861,22003.447338342667,5.956521739130435,4.043478260869565,53.84556371816618,0.0027760398,0.29569587,20.43209787615287,0.0027760398,1289960,50.05797101449275,79.56790212384712,-8.388502975969422
56.01470588235294,0.0031307868,-128.38235294117646,229436.23529411765,0.0,9929,22147.565601348877,7.132352941176471,2.8676470588235294,54.62507752155466,0.002224756,0.30261695,22.654184358812945,0.002224756,1299864,49.205882352941174,77.34581564118704,-9.094682893867908
55.411764705882355,0.0040197675,-114.26470588235294,226966.58823529413,0.0,9997,22295.596321105957,5.661764705882353,4.338235294117647,54.02883462561597,0.0019206589,0.3076721,20.644491968997773,0.0019206589,1309953,49.86764705882353,79.35550803100224,-8.570901605481144
55.9264705882353,0.0037154455,-125.44117647058823,229074.82352941178,0.0,10065,22437.135416269302,6.632352941176471,3.3676470588235294,54.570454266627756,0.0022241303,0.30791622,22.354304392958735,0.0022241303,1319976,49.23529411764706,77.64569560704123,-9.051347797563967
56.029411764705884,0.0034687237,-127.05882352941177,229496.4705882353,0.0,10133,22583.40796327591,6.676470588235294,3.323529411764706,54.625037021847156,0.0025777386,0.30192518,22.48973166387543,0.0025777386,1329933,49.220588235294116,77.51026833612457,-9.249587929341628
54.40298507462686,0.0038284846,-112.68656716417911,222834.62686567163,0.0,10200,22730.681735515594,6.417910447761194,3.582089552238806,53.07120423598352,0.0023614299,0.30509377,20.75888947572987,0.0023614299,1339864,50.88059701492537,79.24111052427013,-8.324893410711026
55.80882352941177,0.003959202,-122.3529411764706,228592.9411764706,0.0,10268,22874.91589140892,7.220588235294118,2.7794117647058822,54.43168051171643,0.0023975149,0.31127563,21.916854010716147,0.0023975149,1349901,49.411764705882355,78.08314598928384,-8.856011624803276
55.05882352941177,0.0058894274,-123.67647058823529,225520.9411764706,0.0,10336,23020.098529815674,7.220588235294118,2.7794117647058822,53.68742449514142,0.0026387263,0.31178904,22.48930813445253,0.0026387263,1359979,50.23529411764706,77.51069186554747,-9.096967572431977
54.544117647058826,0.0043276963,-118.08823529411765,223412.70588235295,0.0,10404,23164.319811105728,7.426470588235294,2.573529411764706,53.19209229392445,0.0025275657,0.29987368,21.68408102095159,0.0025275657,1369899,50.76470588235294,78.31591897904838,-8.764326392861014
54.63768115942029,0.003933982,-121.44927536231884,223795.9420289855,0.0,10473,23310.86743760109,7.202898550724638,2.7971014492753623,53.283112373773854,0.0024179604,0.29153717,22.152837373241514,0.0024179604,1379998,50.666666666666664,77.8471626267585,-8.85813996342957
54.60294117647059,0.0052005397,-116.02941176470588,223653.64705882352,0.0,10541,23457.42253136635,6.735294117647059,3.264705882352941,53.25505119157364,0.0027948292,0.29999843,21.268052393247206,0.0027948292,1389959,50.69117647058823,78.73194760675278,-8.517268028042356
55.970588235294116,0.003896903,-121.02941176470588,229255.5294117647,0.0,10609,23603.84985613823,5.955882352941177,4.044117647058823,54.569224888554324,0.0026975253,0.2862702,21.568287130882744,0.0026975253,1399895,49.279411764705884,78.43171286911722,-8.742969052359028
53.44285714285714,0.004662303,-117.85714285714286,218901.94285714286,0.0,10679,23757.435601711273,6.3428571428571425,3.657142857142857,52.06761946438924,0.002773647,0.29611906,22.0354599771663,0.002773647,1409999,52.042857142857144,77.9645400228337,-8.74142171432886
54.68571428571428,0.0041045677,-131.71428571428572,223992.6857142857,0.0,10749,23906.986250400543,7.6571428571428575,2.342857142857143,53.27991896626297,0.0025514483,0.28778338,23.77646756871241,0.0025514483,1419870,50.714285714285715,76.2235324312876,-9.32485650160028
54.47826086956522,0.0037516488,-117.2463768115942,223142.95652173914,0.0,10818,24057.2679374218,7.159420289855072,2.8405797101449277,53.11290633941398,0.0027377747,0.3135766,21.54820575441323,0.0027377747,1429903,50.869565217391305,78.45179424558677,-8.608924920984222
55.871428571428574,0.0043265824,-128.28571428571428,228849.37142857144,0.0,10888,24200.16677212715,7.642857142857143,2.357142857142857,54.47371362327586,0.002373224,0.2918956,22.7095668774044,0.002373224,1439952,49.385714285714286,77.29043312259562,-9.061692149526131
54.161764705882355,0.0035468938,-112.94117647058823,221846.58823529413,0.0,10956,24347.820474863052,7.088235294117647,2.911764705882353,52.810088261731856,0.0023437247,0.2940241,20.91169880661629,0.0023437247,1449920,51.19117647058823,79.08830119338376,-8.391592890049422
54.857142857142854,0.0037991507,-122.0,224694.85714285713,0.0,11026,24495.828060626984,7.171428571428572,2.8285714285714287,53.48631608925517,0.0020535344,0.29585567,22.263238286012978,0.0020535344,1459911,50.457142857142856,77.73676171398702,-9.08837911200816
54.75,0.004872013,-124.70588235294117,224256.0,0.0,11094,24645.557671785355,6.088235294117647,3.911764705882353,53.40232173764401,0.0022796723,0.29962987,22.876199389403443,0.0022796723,1469858,50.529411764705884,77.12380061059655,-9.237193992473673
55.19117647058823,0.004194719,-120.29411764705883,226063.0588235294,0.0,11162,24789.428334474564,7.705882352941177,2.2941176470588234,53.81167481097792,0.0031559381,0.30426848,21.775991265256017,0.0031559381,1479983,50.10294117647059,78.22400873474399,-8.817256438238323
54.75,0.0033844726,-116.02941176470588,224256.0,0.0,11230,24934.621194839478,6.985294117647059,3.014705882352941,53.42275283578274,0.0018604998,0.3070225,21.207587455339965,0.0018604998,1489935,50.48529411764706,78.79241254466002,-8.62683174587614
55.608695652173914,0.0042977673,-120.43478260869566,227773.21739130435,0.0,11299,25080.960741996765,7.188405797101449,2.8115942028985508,54.2577437682988,0.0022008803,0.31241578,21.667794528193337,0.0022008803,1499985,49.57971014492754,78.33220547180669,-8.950813193044526
53.970588235294116,0.004173289,-108.97058823529412,221063.5294117647,0.0,11367,25225.36182641983,7.455882352941177,2.5441176470588234,52.61478612766874,0.0021307464,0.29553184,20.199621959844254,0.0021307464,1509874,51.411764705882355,79.80037804015575,-8.131057911629728
53.82857142857143,0.0051308647,-110.14285714285714,220481.82857142857,0.0,11437,25372.054478168488,7.314285714285714,2.6857142857142855,52.48631324946578,0.00234951,0.30544063,20.561963767649047,0.00234951,1519938,51.542857142857144,79.43803623235097,-8.306376489651154
54.50704225352113,0.0040176813,-129.29577464788733,223260.84507042254,0.0,11508,25521.440203666687,8.028169014084508,1.971830985915493,53.13462359858934,0.002235344,0.28424573,23.392856232671775,0.002235344,1529948,50.84507042253521,76.60714376732822,-9.050404623354531
54.4,0.0041545485,-113.28571428571429,222822.4,0.0,11578,25672.34326672554,6.0,4.0,53.04602202129835,0.002862594,0.2739763,20.786698220335854,0.002862594,1539988,50.92857142857143,79.21330177966414,-8.358240896467517
55.088235294117645,0.0058646947,-121.91176470588235,225641.41176470587,0.0,11646,25819.787564754486,6.647058823529412,3.3529411764705883,53.68615171869914,0.002993251,0.26513585,22.057889277576642,0.002993251,1549871,50.26470588235294,77.94211072242332,-8.74877443444582
53.69117647058823,0.004520038,-105.0,219919.0588235294,0.0,11714,25966.13333916664,6.470588235294118,3.5294117647058822,52.34340801805864,0.0020782368,0.2645583,19.655643539132278,0.0020782368,1559940,51.705882352941174,80.34435646086773,-7.844489449538834
54.20289855072464,0.0044631185,-107.82608695652173,222015.07246376813,0.0,11783,26115.78529381752,6.826086956521739,3.1739130434782608,52.8301652205164,0.0025690435,0.25737685,19.730236282281073,0.0025690435,1569969,51.18840579710145,80.26976371771892,-7.975060300240187
54.95774647887324,0.0039629396,-134.08450704225353,225106.9295774648,0.0,11854,26267.851301908493,6.943661971830986,3.056338028169014,53.56313592880301,0.0024763958,0.25524893,24.218544793420815,0.0024763958,1579995,50.394366197183096,75.78145520657918,-9.691029883340695
54.47826086956522,0.0034117461,-111.01449275362319,223142.95652173914,0.0,11923,26418.270083904266,6.057971014492754,3.9420289855072466,53.12615253398899,0.0019841366,0.25659215,20.393879240740333,0.0019841366,1589904,50.84057971014493,79.60612075925972,-8.22162923680406
54.01428571428571,0.0038719962,-123.14285714285714,221242.51428571428,0.0,11993,26571.529829502106,6.442857142857143,3.557142857142857,52.68885856306971,0.002381994,0.2552153,22.80835758467973,0.002381994,1599970,51.3,77.19164241532029,-9.14109199819185
54.55882352941177,0.004372381,-119.26470588235294,223472.9411764706,0.0,12061,26719.676692724228,6.117647058823529,3.8823529411764706,53.17100205692599,0.0021767633,0.27104133,21.767563099824272,0.0021767633,1609921,50.8235294117647,78.23243690017574,-8.903619243562375
53.91428571428571,0.004575568,-115.28571428571429,220832.91428571427,0.0,12131,26868.93161034584,6.1,3.9,52.56007450934305,0.002048205,0.27598253,21.31639825218722,0.002048205,1619916,51.47142857142857,78.68360174781277,-8.459842113117428
54.44927536231884,0.0047100354,-129.1304347826087,223024.23188405798,0.0,12200,27016.39329314232,6.942028985507246,3.0579710144927534,53.1047546501156,0.002065621,0.27587962,23.553283003529472,0.002065621,1629889,50.85507246376812,76.44671699647053,-9.298538496288396
54.97142857142857,0.005032204,-129.71428571428572,225162.9714285714,0.0,12270,27169.151381492615,6.071428571428571,3.9285714285714284,53.59950212791705,0.0026103032,0.26187527,23.350993565926142,0.0026103032,1639891,50.32857142857143,76.6490064340739,-9.223152979634895
53.85507246376812,0.0049822056,-108.26086956521739,220590.3768115942,0.0,12339,27317.198313951492,5.043478260869565,4.956521739130435,52.50099926660347,0.002427023,0.2682497,20.175604891084934,0.002427023,1649948,51.53623188405797,79.82439510891508,-8.009931041320863
53.27536231884058,0.0049927216,-116.95652173913044,218215.884057971,0.0,12408,27467.44026041031,6.115942028985507,3.8840579710144927,51.92466464649297,0.0026689093,0.25630587,21.876865234363436,0.0026689093,1659948,52.17391304347826,78.12313476563655,-8.582328858363647
54.82089552238806,0.0041151424,-109.40298507462687,224546.38805970148,0.0,12475,27616.14276790619,5.417910447761194,4.582089552238806,53.48854745557679,0.0024458163,0.2860322,20.049978447195087,0.0024458163,1669895,50.417910447761194,79.95002155280487,-8.302828467234676
55.05714285714286,0.0050235167,-112.42857142857143,225514.05714285714,0.0,12545,27760.97516131401,5.928571428571429,4.071428571428571,53.655138509250754,0.0027101377,0.29605964,20.424973024582272,0.0027101377,1679965,50.3,79.5750269754177,-8.270501794682879
54.61971830985915,0.0053023403,-140.70422535211267,223722.3661971831,0.0,12616,27912.12916135788,7.507042253521127,2.492957746478873,53.225953055066476,0.0033631842,0.2723772,24.905946211845706,0.0033631842,1689883,50.76056338028169,75.09405378815431,-9.755912956352907
53.56944444444444,0.004622086,-123.75,219420.44444444444,0.0,12688,28061.90239882469,5.875,4.125,52.18580555647654,0.0021747148,0.27117273,23.039107976671207,0.0021747148,1699938,51.916666666666664,76.96089202332875,-9.15269054336039
53.71830985915493,0.004661271,-121.12676056338029,220030.1971830986,0.0,12759,28212.65151500702,6.295774647887324,3.704225352112676,52.39794378557055,0.0023895623,0.2456757,22.425726054944807,0.0023895623,1709910,51.61971830985915,77.57427394505518,-8.718765817403835
54.34782608695652,0.0041035493,-108.26086956521739,222608.69565217392,0.0,12828,28362.266911268234,4.449275362318841,5.550724637681159,53.05808665548779,0.0021129593,0.2763275,20.00142535742396,0.0021129593,1719864,50.85507246376812,79.99857464257605,-8.243464529402905
55.45070422535211,0.0029202204,-114.92957746478874,227126.08450704225,0.0,12899,28510.297587156296,6.014084507042254,3.9859154929577465,54.09088747253958,0.0018566486,0.2685039,20.75470202949885,0.0018566486,1729981,49.774647887323944,79.24529797050116,-8.508460708614304
55.05714285714286,0.0042976625,-127.71428571428571,225514.05714285714,0.0,12969,28657.15245294571,6.4714285714285715,3.5285714285714285,53.70962190700694,0.0024442475,0.26722723,23.004521050318242,0.0024442475,1739951,50.18571428571428,76.99547894968175,-9.324426138980222
54.68571428571428,0.004578126,-112.0,223992.6857142857,0.0,13039,28800.59981584549,7.3,2.7,53.32250407118125,0.0024429394,0.26983318,20.44815505545386,0.0024429394,1749894,50.628571428571426,79.55184494454612,-8.423466686483026
54.15277777777778,0.0044928053,-125.97222222222223,221809.77777777778,0.0,13111,28947.831436634064,7.402777777777778,2.5972222222222223,52.803012658024514,0.0026337237,0.25657114,23.093607874994117,0.0026337237,1759887,51.19444444444444,76.90639212500588,-9.270219350219877
54.53521126760563,0.0032230036,-112.53521126760563,223376.22535211267,0.0,13182,29100.482808351517,6.464788732394366,3.535211267605634,53.19769426356686,0.0017010986,0.24855879,20.633140909910583,0.0017010986,1769941,50.74647887323944,79.36685909008939,-8.421023311860198
53.43478260869565,0.0038752186,-109.1304347826087,218868.86956521738,0.0,13251,29251.528831243515,5.36231884057971,4.63768115942029,52.11157120330331,0.0022079165,0.26145265,20.437255456050387,0.0022079165,1779925,51.94202898550725,79.56274454394959,-8.343919361517916
53.15492957746479,0.0055373134,-123.94366197183099,217722.5915492958,0.0,13322,29402.537703990936,7.112676056338028,2.887323943661972,51.7964529203446,0.0033734955,0.2616357,23.325685890536583,0.0033734955,1789947,52.32394366197183,76.67431410946344,-9.197380239739646
53.75714285714286,0.005568837,-105.0,220189.25714285715,0.0,13392,29551.588030815125,5.957142857142857,4.042857142857143,52.425572570440465,0.002746404,0.2738116,19.55245123071469,0.002746404,1799933,51.6,80.44754876928528,-7.863760782157179
53.611111111111114,0.004030681,-116.38888888888889,219591.11111111112,0.0,13464,29699.68054175377,7.444444444444445,2.5555555555555554,52.26552477631025,0.0023226074,0.25557297,21.715561924713796,0.0023226074,1809959,51.791666666666664,78.28443807528622,-8.614206511878486
53.18571428571428,0.0034975156,-106.42857142857143,217848.6857142857,0.0,13534,29850.407341718674,6.142857142857143,3.857142857142857,51.83703853060118,0.0022718976,0.26593807,19.97647562848151,0.0022718976,1819930,52.27142857142857,80.02352437151846,-8.057227203693353
53.458333333333336,0.003963062,-124.30555555555556,218965.33333333334,0.0,13606,29998.656538009644,6.680555555555555,3.3194444444444446,52.08553944311226,0.0028394142,0.26059648,22.866024516361314,0.0028394142,1829849,52.013888888888886,77.13397548363866,-9.161964582379708
52.014084507042256,0.0035873388,-112.53521126760563,213049.69014084508,0.0,13677,30149.053047418594,6.887323943661972,3.112676056338028,50.66428197012148,0.002247227,0.2649861,21.695049692070203,0.002247227,1839871,53.57746478873239,78.30495030792981,-8.385729621777475
54.013888888888886,0.003917666,-120.55555555555556,221240.88888888888,0.0,13749,30300.690997838974,7.722222222222222,2.2777777777777777,52.63854600434212,0.002117866,0.27335167,22.346719366139823,0.002117866,1849962,51.40277777777778,77.65328063386019,-8.578567825966026
55.49295774647887,0.0038040988,-116.33802816901408,227299.15492957746,0.0,13820,30447.739391326904,7.084507042253521,2.915492957746479,54.094862880001315,0.0024845365,0.28655034,20.86729702833067,0.0024845365,1859984,49.80281690140845,79.13270297166933,-8.432999871135607
54.70422535211268,0.003668958,-128.16901408450704,224068.50704225354,0.0,13891,30600.00394153595,6.52112676056338,3.4788732394366195,53.34442384806745,0.0021339133,0.2647158,23.315054738653554,0.0021339133,1869932,50.605633802816904,76.68494526134639,-9.286971804988717
54.768115942028984,0.0037354815,-113.47826086956522,224330.20289855072,0.0,13960,30747.53879070282,5.768115942028985,4.231884057971015,53.42041055979118,0.0019543911,0.24952304,20.706835416496798,0.0019543911,1879883,50.507246376811594,79.29316458350321,-8.485717005773957
54.411764705882355,0.0031874406,-109.70588235294117,222870.58823529413,0.0,14028,30891.524592876434,5.823529411764706,4.176470588235294,53.074894963342274,0.002169559,0.25994977,20.17199712758459,0.002169559,1889910,50.88235294117647,79.8280028724154,-8.313456145361618
54.794117647058826,0.0033787151,-110.88235294117646,224436.70588235295,0.0,14096,31036.042751073837,6.147058823529412,3.8529411764705883,53.42950911002464,0.002411083,0.26849785,20.326734708559773,0.002411083,1899897,50.51470588235294,79.67326529144022,-8.24204892051953
55.68115942028985,0.0050264997,-114.20289855072464,228070.02898550723,0.0,14165,31180.304497241974,6.188405797101449,3.8115942028985508,54.28343895236229,0.0021403923,0.24788123,20.51375269670395,0.0021403923,1909991,49.594202898550726,79.48624730329604,-8.457977478332214
55.661764705882355,0.0052471044,-123.67647058823529,227990.58823529413,0.0,14233,31325.473784923553,6.25,3.75,54.298537091365255,0.0030779068,0.27513275,22.1615705567927,0.0030779068,1919994,49.544117647058826,77.83842944320727,-9.210188703905876
56.582089552238806,0.0041172616,-124.4776119402985,231760.23880597015,0.0,14300,31469.026702404022,7.82089552238806,2.1791044776119404,55.15832908261323,0.0025306994,0.2845738,21.984906331029357,0.0025306994,1929905,48.64179104477612,78.01509366897065,-8.829208948159526
57.298507462686565,0.0052959975,-131.044776119403,234694.68656716417,0.0,14367,31611.90898823738,7.537313432835821,2.462686567164179,55.857996226336354,0.0030367358,0.28400454,22.656476220967946,0.0030367358,1939867,47.88059701492537,77.34352377903204,-9.236807797571467
57.0735294117647,0.0036394445,-120.88235294117646,233773.17647058822,0.0,14435,31750.157829999924,7.838235294117647,2.161764705882353,55.6535453987555,0.0030891045,0.2892752,21.02926077828265,0.0030891045,1949930,48.088235294117645,78.97073922171732,-8.495671182800981
56.582089552238806,0.0043724654,-119.55223880597015,231760.23880597015,0.0,14502,31888.91553592682,7.2835820895522385,2.716417910447761,55.17968256238781,0.0025702743,0.27474347,20.9941781121639,0.0025702743,1959944,48.59701492537314,79.00582188783609,-8.312634110373077
56.6865671641791,0.004482974,-136.11940298507463,232188.1791044776,0.0,14569,32033.23268389702,8.044776119402986,1.955223880597015,55.26409880359274,0.002634039,0.27331942,23.848274161303557,0.002634039,1969974,48.52238805970149,76.15172583869645,-9.361288396970147
57.184615384615384,0.0047788424,-136.15384615384616,234228.1846153846,0.0,14634,32177.03839945793,7.615384615384615,2.3846153846153846,55.76829667887068,0.0025424766,0.25855997,23.558309071342887,0.0025424766,1979867,47.95384615384615,76.44169092865708,-9.50834009053482
55.149253731343286,0.0059475633,-123.43283582089552,225891.3432835821,0.0,14701,32321.806833982468,6.686567164179104,3.3134328358208953,53.76205361111504,0.0028836105,0.25199583,22.24791585370127,0.0028836105,1989881,50.16417910447761,77.75208414629873,-8.973662714326357
54.64705882352941,0.0038210328,-113.82352941176471,223834.35294117648,0.0,14769,32471.97602534294,7.088235294117647,2.911764705882353,53.26196723551535,0.0023225315,0.24272875,20.869131980755476,0.0023225315,1999937,50.720588235294116,79.13086801924447,-8.332823588919814
55.19117647058823,0.0033589392,-118.38235294117646,226063.0588235294,0.0,14837,32621.15334224701,6.044117647058823,3.9558823529411766,53.79082896865625,0.002305695,0.25070703,21.354908056344083,0.002305695,2009872,50.14705882352941,78.64509194365593,-8.573241915560272
54.714285714285715,0.0046194857,-114.42857142857143,224109.7142857143,0.0,14907,32769.946538448334,5.4,4.6,53.35057111628847,0.0024809134,0.2660347,20.816195015755106,0.0024809134,2019989,50.6,79.18380498424489,-8.471257024412607
54.628571428571426,0.0028926397,-132.71428571428572,223758.62857142856,0.0,14977,32921.295226573944,6.8428571428571425,3.157142857142857,53.26796535884226,0.0023060695,0.26354906,24.062020937923954,0.0023060695,2029922,50.68571428571428,75.93797906207607,-9.412076250077774
55.04225352112676,0.0057424805,-143.80281690140845,225453.0704225352,0.0,15048,33074.53943657875,7.352112676056338,2.647887323943662,53.65307609451685,0.0031333384,0.23901644,25.834183935419297,0.0031333384,2039968,50.28169014084507,74.16581606458068,-10.05501097331011
52.971014492753625,0.0043063606,-113.04347826086956,216969.27536231885,0.0,15117,33225.827786922455,6.217391304347826,3.782608695652174,51.6309722242739,0.0022247382,0.23791556,21.40186343174452,0.0022247382,2049959,52.492753623188406,78.59813656825548,-8.433695808515697
53.78260869565217,0.0042062267,-114.6376811594203,220293.5652173913,0.0,15186,33374.88948225975,6.391304347826087,3.608695652173913,52.41251011765037,0.0023042231,0.24149618,21.46855393060605,0.0023042231,2059921,51.65217391304348,78.53144606939395,-8.621542610609628
55.072463768115945,0.004955193,-107.82608695652173,225576.8115942029,0.0,15255,33520.17448043823,6.333333333333333,3.6666666666666665,53.707692291517326,0.00285859,0.25365943,19.578937949635172,0.00285859,2069922,50.20289855072464,80.42106205036481,-8.015237134692127
54.08450704225352,0.0039573307,-127.32394366197182,221530.14084507042,0.0,15326,33672.23002457619,8.295774647887324,1.704225352112676,52.742708468158064,0.0023873919,0.24796723,23.421724695871504,0.0023873919,2079960,51.25352112676056,76.5782753041285,-9.013669104720858
53.95652173913044,0.0036419048,-115.5072463768116,221005.91304347827,0.0,15395,33817.483976602554,7.405797101449275,2.5942028985507246,52.59709522539581,0.0025554108,0.24213244,21.347634114766468,0.0025554108,2089937,51.43478260869565,78.65236588523355,-8.50991261058503
53.55072463768116,0.003782914,-113.47826086956522,219343.76811594202,0.0,15464,33964.19385957718,7.202898550724638,2.7971014492753623,52.22050010100434,0.0019974909,0.24564914,21.194837126759168,0.0019974909,2099919,51.82608695652174,78.80516287324085,-8.495114665671577
54.55072463768116,0.0039407094,-101.59420289855072,223439.76811594202,0.0,15533,34111.280626535416,5.7101449275362315,4.2898550724637685,53.18785465226264,0.0022045942,0.2514207,18.68781578433148,0.0022045942,2109885,50.78260869565217,81.31218421566852,-7.612501892709301
53.608695652173914,0.0040594894,-112.31884057971014,219581.21739130435,0.0,15602,34261.702803850174,6.420289855072464,3.579710144927536,52.27426262456761,0.0022884784,0.24651282,21.069843135508915,0.0022884784,2119953,51.768115942028984,78.93015686449105,-8.443736785563585
54.30882352941177,0.0040899324,-127.3529411764706,222448.9411764706,0.0,15670,34413.52163529396,6.367647058823529,3.6323529411764706,52.96241525725741,0.002755897,0.23836528,23.380483414046065,0.002755897,2129893,51.01470588235294,76.61951658595393,-9.238928637173487
54.44117647058823,0.005904978,-112.94117647058823,222991.0588235294,0.0,15738,34561.79321932793,5.897058823529412,4.102941176470588,53.04627670723227,0.0033624158,0.2581907,20.831762655614,0.0033624158,2139901,50.970588235294116,79.16823734438601,-8.428493106240742
55.14492753623188,0.0037154967,-129.56521739130434,225873.6231884058,0.0,15807,34708.79216456413,6.449275362318841,3.550724637681159,53.728851945806625,0.00231422,0.24101765,23.204457955737016,0.00231422,2149963,50.231884057971016,76.79554204426303,-9.13943610316524
54.405797101449274,0.0046717585,-117.10144927536231,222846.14492753622,0.0,15876,34857.406860113144,6.6521739130434785,3.347826086956522,53.03535414644305,0.0023638315,0.24442449,21.401285469299292,0.0023638315,2159945,50.95652173913044,78.59871453070072,-8.560385542057714
53.79710144927536,0.0052721263,-107.53623188405797,220352.92753623187,0.0,15945,35000.88274645805,6.246376811594203,3.753623188405797,52.41857213614074,0.0028914008,0.24542971,20.141582613414354,0.0028914008,2169963,51.65217391304348,79.85841738658564,-8.020255880784235
53.971014492753625,0.0037758776,-116.95652173913044,221065.27536231885,0.0,16014,35152.907700538635,6.753623188405797,3.246376811594203,52.59752876940543,0.0024734985,0.23650473,21.45480533971963,0.0024734985,2179888,51.44927536231884,78.54519466028036,-8.522859234517693
54.81159420289855,0.003955902,-115.5072463768116,224508.28985507245,0.0,16083,35304.73001241684,5.115942028985507,4.884057971014493,53.44753620355466,0.0024481164,0.23745102,21.155225701502015,0.0024481164,2189889,50.492753623188406,78.844774298498,-8.44917218440631
