Ptt,TtR,MpbtA,surrgain,AttNC,TimeElapsed,optimgain,AttC,MpbtN,Tmc,Tmt,MtR,entropy,TimestepsSoFar,entloss,Tbt,EpisodesSoFar,meankl
79.72812564996961,-65.32432432432432,20.356634093218748,0.0062950677,0.918918918918919,20214.141538619995,0.0062950677,0.08108108108108109,79.64336590678127,22.0,82.0,-36.6530925691634,0.244627,1099792,0.0,335872.0,7641,0.0050214804
79.87878671734165,-65.56410256410257,20.163048433503327,0.004847241,0.7948717948717948,20315.841733455658,0.004847241,0.20512820512820512,79.83695156649665,21.82051282051282,82.07692307692308,-37.594824625163064,0.22189067,1109962,0.0,336187.07692307694,7680,0.0050637037
79.67212458748294,-66.25,19.13629421591056,0.0060230284,0.7,20420.296693325043,0.0060230284,0.3,80.86370578408943,22.05,81.9,-37.839473253630274,0.18602318,1119950,0.0,335462.4,7720,0.0069703865
79.72222180190855,-65.41666666666667,20.201477982992117,0.0044559166,0.9166666666666666,20520.70201897621,0.0044559166,0.08333333333333333,79.79852201700788,22.0,81.97222222222223,-35.92581750005326,0.2247604,1129926,0.0,335758.22222222225,7756,0.004825534
80.0539481013689,-66.10810810810811,19.706696099017712,0.0038487336,0.972972972972973,20621.495954036713,0.0038487336,0.02702702702702703,80.29330390098227,21.64864864864865,82.35135135135135,-36.81157819350677,0.2453958,1139791,0.0,337311.13513513515,7793,0.004076085
80.06511576057423,-66.6,19.088088973879515,0.006854761,0.75,20727.17268204689,0.006854761,0.25,80.91191102612046,21.625,82.3,-37.821569562776666,0.21521214,1149826,0.0,337100.8,7833,0.007173226
79.79501200126901,-66.33333333333333,19.149994189936667,0.0059009707,0.8461538461538461,20828.29770064354,0.0059009707,0.15384615384615385,80.85000581006335,21.923076923076923,82.05128205128206,-37.58806869403281,0.2078165,1159894,0.0,336082.0512820513,7872,0.0058665285
79.60502616184982,-65.73684210526316,19.745935772472205,0.006093006,0.7368421052631579,20928.41015958786,0.006093006,0.2631578947368421,80.25406422752782,22.13157894736842,81.86842105263158,-36.67563695634188,0.21414223,1169885,0.0,335333.05263157893,7910,0.006383268
80.14724411891055,-66.35135135135135,19.493305736208562,0.0043406487,0.972972972972973,21026.534354925156,0.0043406487,0.02702702702702703,80.50669426379149,21.54054054054054,82.4054054054054,-37.47899812201551,0.2266256,1179721,0.0,337532.54054054053,7947,0.0052806586
79.45738253757031,-65.82051282051282,19.433002225487492,0.006018298,0.9743589743589743,21124.059899568558,0.006018298,0.02564102564102564,80.5669977745125,22.28205128205128,81.66666666666667,-37.592558111649474,0.22246006,1189980,0.0,334506.6666666667,7986,0.007242963
80.43411348205694,-66.78947368421052,19.304669013737005,0.005845133,0.8947368421052632,21222.04140162468,0.005845133,0.10526315789473684,80.695330986263,21.236842105263158,82.73684210526316,-38.39915671428765,0.24250981,1199805,0.0,338890.1052631579,8024,0.0053425436
78.99431010442977,-63.73684210526316,21.52421278713835,0.006999966,0.7631578947368421,21319.115048885345,0.006999966,0.23684210526315788,78.47578721286166,22.789473684210527,81.21052631578948,-36.19720641613623,0.24887876,1209780,0.0,332638.3157894737,8062,0.005761245
79.3749923817165,-64.275,21.276411676767502,0.005553714,0.725,21414.002655506134,0.005553714,0.275,78.72358832323248,22.375,81.6,-36.322409855739735,0.24083486,1219950,0.0,334233.6,8102,0.0034298035
78.98286029602897,-63.825,21.41341661898869,0.006424115,0.7,21515.14626097679,0.006424115,0.3,78.58658338101131,22.8,81.2,-36.68877001998273,0.22750323,1229828,0.0,332595.2,8142,0.004073659
79.18858124755782,-62.3421052631579,23.41360744283979,0.005726959,0.8421052631578947,21612.740446329117,0.005726959,0.15789473684210525,76.58639255716021,22.57894736842105,81.42105263157895,-35.410861113655336,0.22947742,1239827,0.0,333500.63157894736,8180,0.0061669634
80.161653511464,-64.35,21.982875457506807,0.0062884116,0.725,21709.7658495903,0.0062884116,0.275,78.01712454249319,21.525,82.425,-36.88241723638551,0.25972858,1249868,0.0,337612.8,8220,0.0066329697
79.67039192692445,-65.33333333333333,20.231445472946234,0.0052576414,0.5238095238095238,21807.436445236206,0.0052576414,0.47619047619047616,79.7685545270538,22.047619047619047,81.88095238095238,-37.030650450643826,0.22015347,1259934,0.0,335384.38095238095,8262,0.005264834
79.84483550530766,-64.975,20.944821032613184,0.006433313,0.9,21898.536673069,0.006433313,0.1,79.05517896738681,21.875,82.125,-37.46272452071136,0.19785717,1269996,0.0,336384.0,8302,0.0047034784
80.20558209429089,-66.12820512820512,19.854708838764537,0.0043702913,0.8205128205128205,21988.819501638412,0.0043702913,0.1794871794871795,80.14529116123546,21.487179487179485,82.51282051282051,-37.15844370252143,0.20708628,1279816,0.0,337972.5128205128,8341,0.004310078
79.03725695338046,-64.78947368421052,20.243119140830107,0.0066978303,0.7894736842105263,22076.45268177986,0.0066978303,0.21052631578947367,79.75688085916988,22.736842105263158,81.23684210526316,-36.34296149565083,0.20905733,1289800,0.0,332746.1052631579,8379,0.0053408574
80.09559073115686,-64.73684210526316,21.44562932836845,0.005486577,0.9210526315789473,22164.868628501892,0.005486577,0.07894736842105263,78.55437067163155,21.605263157894736,82.39473684210526,-36.42773718257606,0.24392185,1299785,0.0,337488.84210526315,8417,0.007561981
79.32070208364493,-63.82051282051282,21.767158911343397,0.0035863572,0.6666666666666666,22255.69644832611,0.0035863572,0.3333333333333333,78.23284108865657,22.435897435897434,81.56410256410257,-35.93473989591288,0.20754206,1309782,0.0,334086.5641025641,8456,0.00421265
79.4864887060413,-64.6923076923077,20.834679813535256,0.0064249816,0.717948717948718,22345.758671283722,0.0064249816,0.28205128205128205,79.16532018646474,22.256410256410255,81.71794871794872,-36.144532006500484,0.21020444,1319867,0.0,334716.71794871794,8495,0.0058590216
79.49059489580537,-64.02564102564102,21.663780299829067,0.0061837067,0.7692307692307693,22439.674478054047,0.0061837067,0.23076923076923078,78.33621970017096,22.256410256410255,81.74358974358974,-36.74123511751193,0.22811401,1329934,0.0,334821.74358974356,8534,0.0061309
79.43977544306973,-64.41025641025641,21.146878653790175,0.0059272237,0.6923076923076923,22529.12634038925,0.0059272237,0.3076923076923077,78.85312134620982,22.307692307692307,81.6923076923077,-36.241206482339486,0.2171164,1339841,0.0,334611.6923076923,8573,0.005764744
79.26154321184268,-64.65,20.69212408143914,0.0060974318,0.575,22618.35346841812,0.0060974318,0.425,79.30787591856085,22.5,81.5,-35.842885467414874,0.19422178,1349857,0.0,333824.0,8613,0.0060158223
79.22415377770504,-63.13513513513514,22.514346236365633,0.0033457275,0.8918918918918919,22706.45454597473,0.0033457275,0.10810810810810811,77.48565376363435,22.54054054054054,81.45945945945945,-35.554956349941016,0.22226416,1359717,0.0,333657.9459459459,8650,0.003755034
79.19340383788098,-64.825,20.41735920228296,0.0049145874,0.825,22797.31623482704,0.0049145874,0.175,79.58264079771703,22.575,81.425,-36.88536213945734,0.2021781,1369980,0.0,333516.8,8690,0.0044679167
79.729480940826,-64.7948717948718,20.998034182384032,0.003420099,0.8717948717948718,22887.348175525665,0.003420099,0.1282051282051282,79.00196581761597,22.0,82.0,-37.277274436206895,0.21903731,1379938,0.0,335872.0,8729,0.0030451354
79.69195791107666,-64.075,21.81767526471146,0.00495777,0.75,22977.180427074432,0.00495777,0.25,78.18232473528852,22.025,81.9,-37.15751210171323,0.21394351,1389825,0.0,335462.4,8769,0.0041257134
79.42878683401298,-65.09756097560975,20.32324724145588,0.0051944456,0.7560975609756098,23070.576246738434,0.0051944456,0.24390243902439024,79.67675275854411,22.317073170731707,81.65853658536585,-37.922835831775124,0.19625844,1399904,0.0,334473.3658536585,8810,0.006215811
79.01519622287718,-62.60526315789474,22.9177174032532,0.0040621306,0.8157894736842105,23160.389493465424,0.0040621306,0.18421052631578946,77.08228259674681,22.763157894736842,81.23684210526316,-35.1614926736175,0.20048255,1409941,0.0,332746.1052631579,8848,0.0031670036
79.43212781998312,-63.19444444444444,22.595688606512493,0.0040446534,0.9722222222222222,23246.368849754333,0.0040446534,0.027777777777777776,77.40431139348753,22.305555555555557,81.63888888888889,-34.82912805408901,0.1983442,1419852,0.0,334392.8888888889,8884,0.0031227204
80.57672715830246,-65.025,21.493433023757515,0.0043370393,0.9,23340.87339425087,0.0043370393,0.1,78.5065669762425,21.075,82.85,-37.476623896545306,0.19728395,1429943,0.0,339353.6,8924,0.0058406303
79.74695513472143,-64.65789473684211,21.150787645509688,0.0040879883,0.868421052631579,23428.797225236893,0.0040879883,0.13157894736842105,78.8492123544903,21.973684210526315,82.0,-35.89267241317189,0.186604,1439960,0.0,335872.0,8962,0.003592144
79.51304041728102,-63.91891891891892,21.79063527079274,0.0042034704,0.9459459459459459,23515.429239988327,0.0042034704,0.05405405405405406,78.20936472920727,22.216216216216218,81.70270270270271,-35.61462764984007,0.18341637,1449995,0.0,334654.2702702703,8999,0.006269256
79.72414593958355,-65.76315789473684,19.77899286151307,0.0062880297,0.9473684210526315,23601.607014656067,0.0062880297,0.05263157894736842,80.22100713848693,22.0,81.97368421052632,-37.05948488872711,0.20386048,1459929,0.0,335764.2105263158,9037,0.005216265
79.60236157975883,-65.07894736842105,20.47459335002993,0.007401068,0.8947368421052632,23691.25186753273,0.007401068,0.10526315789473684,79.52540664997007,22.13157894736842,81.84210526315789,-36.88683893342804,0.19171569,1469734,0.0,335225.2631578947,9075,0.0059276726
79.7887767591343,-65.26315789473684,20.414043849587816,0.0046889614,0.9210526315789473,23779.771146059036,0.0046889614,0.07894736842105263,79.58595615041219,21.92105263157895,82.0,-36.949214572729396,0.20754333,1479762,0.0,335872.0,9113,0.004124763
80.08290185661987,-65.0,21.117557614419116,0.0062479326,0.7692307692307693,23869.166431427002,0.0062479326,0.23076923076923078,78.88244238558087,21.615384615384617,82.35897435897436,-37.1997812142636,0.19094719,1489744,0.0,337342.358974359,9152,0.0052965386
80.15916591767657,-66.48717948717949,19.378555773614504,0.005191211,0.8974358974358975,23952.60159802437,0.005191211,0.10256410256410256,80.62144422638549,21.53846153846154,82.46153846153847,-37.91897854635634,0.18071501,1499771,0.0,337762.46153846156,9191,0.0054062926
79.98299632835737,-65.15384615384616,20.76546535254377,0.004084436,0.9743589743589743,24039.863172769547,0.004084436,0.02564102564102564,79.23453464745621,21.71794871794872,82.23076923076923,-37.11800425720463,0.16344798,1509885,0.0,336817.23076923075,9230,0.005570028
79.72648562151852,-65.27027027027027,20.438438208734112,0.0056340774,0.9459459459459459,24125.4108979702,0.0056340774,0.05405405405405406,79.56156179126589,22.0,82.0,-36.45373625510431,0.1677328,1519898,0.0,335872.0,9267,0.006674561
80.7721401527648,-66.42105263157895,20.064565792038223,0.0063074892,0.9736842105263158,24213.10512328148,0.0063074892,0.02631578947368421,79.93543420796176,20.86842105263158,83.07894736842105,-37.69155887589036,0.17809413,1529947,0.0,340291.36842105264,9305,0.005655552
80.56796677418649,-66.39473684210526,19.862896440588916,0.0042021973,0.8947368421052632,24301.60304903984,0.0042021973,0.10526315789473684,80.13710355941107,21.07894736842105,82.8157894736842,-37.557166797170495,0.17350212,1539914,0.0,339213.4736842105,9343,0.0061612884
79.00101877073085,-63.94444444444444,21.325734035322878,0.0055145994,0.8611111111111112,24391.287791728973,0.0055145994,0.1388888888888889,78.67426596467715,22.77777777777778,81.22222222222223,-35.353889607400994,0.19602329,1549868,0.0,332686.22222222225,9379,0.0062192297
79.6024850128764,-64.84210526315789,20.78464812235648,0.0059783356,0.9473684210526315,24477.55600476265,0.0059783356,0.05263157894736842,79.21535187764353,22.13157894736842,81.84210526315789,-36.38606665804941,0.1984405,1559940,0.0,335225.2631578947,9417,0.0057807537
79.78452842357444,-65.02631578947368,20.737810963164524,0.0040814667,0.9210526315789473,24560.125641584396,0.0040814667,0.07894736842105263,79.2621890368355,21.92105263157895,81.97368421052632,-36.87079727541849,0.1863567,1569885,0.0,335764.2105263158,9455,0.005071892
79.14943049997268,-64.37837837837837,20.915285702429337,0.005445566,0.8648648648648649,24646.66723060608,0.005445566,0.13513513513513514,79.08471429757068,22.62162162162162,81.37837837837837,-35.840997920061874,0.2131573,1579866,0.0,333325.8378378378,9492,0.0045700977
79.49787972034969,-65.29729729729729,20.089709953211706,0.0051649553,0.8648648648648649,24731.76439857483,0.0051649553,0.13513513513513514,79.9102900467883,22.243243243243242,81.72972972972973,-36.46513310047545,0.19882156,1589720,0.0,334764.97297297296,9529,0.00575572
80.01350628490525,-65.63157894736842,20.234749594497366,0.005863638,0.868421052631579,24814.709681272507,0.005863638,0.13157894736842105,79.76525040550264,21.68421052631579,82.26315789473684,-36.31119303084645,0.21757105,1599801,0.0,336949.8947368421,9567,0.0047313147
80.0901202714453,-65.73170731707317,20.25462664149804,0.004473481,0.7317073170731707,24907.030358076096,0.004473481,0.2682926829268293,79.74537335850198,21.609756097560975,82.39024390243902,-37.641280021769816,0.19486147,1609974,0.0,337470.43902439025,9608,0.0053795087
79.20181339205851,-65.17948717948718,19.932168661513476,0.005202463,0.6410256410256411,24997.937225818634,0.005202463,0.358974358974359,80.06783133848651,22.564102564102566,81.43589743589743,-37.13904654588787,0.17573403,1619869,0.0,333561.4358974359,9647,0.006527223
80.18980847252102,-65.39473684210526,20.704302902975545,0.004397226,0.8421052631578947,25080.89897632599,0.004397226,0.15789473684210525,79.29569709702446,21.5,82.47368421052632,-36.92664618499784,0.18449485,1629754,0.0,337812.2105263158,9685,0.0043941215
79.43681451744149,-65.4054054054054,19.839101252678347,0.005119443,0.8378378378378378,25162.937978982925,0.005119443,0.16216216216216217,80.16089874732165,22.2972972972973,81.62162162162163,-36.333435686616475,0.16692567,1639794,0.0,334322.1621621622,9722,0.0067653917
80.40465606042436,-66.97368421052632,19.013513830093505,0.006695004,1.0,25247.805879831314,0.006695004,0.0,80.98648616990647,21.263157894736842,82.6842105263158,-38.20269396589153,0.18987393,1649938,0.0,338674.5263157895,9760,0.0064648567
78.60932009749678,-63.361111111111114,21.56753219684812,0.0050353515,0.8611111111111112,25335.922924995422,0.0050353515,0.1388888888888889,78.4324678031519,23.194444444444443,80.77777777777777,-35.23466581536972,0.1817146,1659728,0.0,330865.77777777775,9796,0.004243503
80.0886587420159,-67.525,17.96895602574835,0.005562178,0.9,25420.87401819229,0.005562178,0.1,82.03104397425166,21.6,82.325,-38.435139749651185,0.18152206,1669870,0.0,337203.2,9836,0.006721756
80.50289918859977,-66.56756756756756,19.60273949570491,0.005854187,0.972972972972973,25506.25864505768,0.005854187,0.02702702702702703,80.39726050429508,21.16216216216216,82.8108108108108,-37.124890157365876,0.196253,1679915,0.0,339193.08108108107,9873,0.0072280695
79.60654563123362,-65.65789473684211,19.826680058933814,0.004599384,0.8947368421052632,25591.791147232056,0.004599384,0.10526315789473684,80.1733199410662,22.13157894736842,81.86842105263158,-37.48010480060143,0.19071682,1689799,0.0,335333.05263157893,9911,0.005441838
80.47084403504691,-66.05263157894737,20.163725599327705,0.0041551758,0.9736842105263158,25675.915789842606,0.0041551758,0.02631578947368421,79.83627440067231,21.18421052631579,82.71052631578948,-37.61156075924811,0.18592784,1699774,0.0,338782.3157894737,9949,0.004682991
79.87169651135665,-64.71052631578948,21.23737922505824,0.006725139,0.9736842105263158,25760.442989587784,0.006725139,0.02631578947368421,78.76262077494177,21.842105263157894,82.13157894736842,-36.92989699013371,0.21850105,1709871,0.0,336410.94736842107,9987,0.0074370513
79.34563678223279,-64.38461538461539,21.09667887157515,0.004257802,0.9230769230769231,25844.299745082855,0.004257802,0.07692307692307693,78.90332112842485,22.41025641025641,81.58974358974359,-36.694726631692234,0.1784887,1719929,0.0,334191.58974358975,10026,0.0056004007
79.7021360763796,-65.29729729729729,20.324865330791166,0.0052907667,0.9459459459459459,25926.47274041176,0.0052907667,0.05405405405405406,79.67513466920884,22.027027027027028,81.97297297297297,-36.71501952268174,0.17634422,1729891,0.0,335761.2972972973,10063,0.00585508
80.25688600139412,-66.6842105263158,19.214437408642407,0.0047500306,0.9473684210526315,26009.9769718647,0.0047500306,0.05263157894736842,80.78556259135758,21.42105263157895,82.52631578947368,-37.621439733283395,0.17629248,1739753,0.0,338027.7894736842,10101,0.005859196
79.57684812901373,-65.07894736842105,20.47381970563784,0.0050563384,0.9473684210526315,26090.408515930176,0.0050563384,0.05263157894736842,79.52618029436216,22.157894736842106,81.8157894736842,-36.56302417282649,0.14755312,1749903,0.0,335117.4736842105,10139,0.008394473
80.14592769311169,-66.8108108108108,18.927822487758547,0.0046550417,1.0,26174.116126298904,0.0046550417,0.0,81.07217751224145,21.54054054054054,82.4054054054054,-37.146817507040126,0.16265655,1759859,0.0,337532.54054054053,10176,0.0059266915
79.97070194819239,-66.48648648648648,19.144359411908596,0.0043044495,1.0,26256.574778556824,0.0043044495,0.0,80.85564058809143,21.72972972972973,82.21621621621621,-36.71843160253168,0.18007971,1769924,0.0,336757.6216216216,10213,0.006112302
80.12976243698726,-66.35135135135135,19.541159515926346,0.0069591003,1.0,26342.43604326248,0.0069591003,0.0,80.45884048407366,21.56756756756757,82.43243243243244,-37.4847319877749,0.19685695,1779848,0.0,337643.24324324325,10250,0.007859427
79.12287304274074,-65.64864864864865,19.2975636116808,0.0039026916,0.918918918918919,26425.691474437714,0.0039026916,0.08108108108108109,80.7024363883192,22.64864864864865,81.35135135135135,-37.70114882287585,0.1973853,1789785,0.0,333215.13513513515,10287,0.0037099998
79.2873140871162,-64.8157894736842,20.51953691093116,0.005054423,0.9473684210526315,26510.624714136124,0.005054423,0.05263157894736842,79.48046308906888,22.473684210526315,81.52631578947368,-36.81164130037599,0.21182075,1799919,0.0,333931.7894736842,10325,0.0060349205
78.69882899899848,-63.6578947368421,21.340114798135957,0.005721765,0.9210526315789473,26600.35739684105,0.005721765,0.07894736842105263,78.65988520186406,23.105263157894736,80.89473684210526,-35.58760338730189,0.188423,1809935,0.0,331344.84210526315,10363,0.006675118
79.4504730761001,-64.0,21.696073490663697,0.004433496,0.9459459459459459,26682.358052015305,0.004433496,0.05405405405405406,78.3039265093363,22.2972972972973,81.70270270270271,-35.72385819143418,0.20166726,1819892,0.0,334654.2702702703,10400,0.0044348906
80.03583831721087,-65.33333333333333,20.617519473935104,0.006805291,0.7435897435897436,26771.488897800446,0.006805291,0.2564102564102564,79.38248052606491,21.666666666666668,82.3076923076923,-37.23836090033797,0.18772574,1829828,0.0,337132.3076923077,10439,0.0063417805
79.74534985133887,-65.44736842105263,20.19052159532428,0.004683211,0.868421052631579,26858.237688064575,0.004683211,0.13157894736842105,79.80947840467573,21.973684210526315,81.97368421052632,-37.444260700536724,0.1927313,1839764,0.0,335764.2105263158,10477,0.0051102852
79.87996468043737,-65.02631578947368,20.768514752315014,0.004627469,0.9210526315789473,26940.227608680725,0.004627469,0.07894736842105263,79.231485247685,21.81578947368421,82.05263157894737,-36.087479159766296,0.20123608,1849901,0.0,336087.5789473684,10515,0.0054974053
79.5999363453035,-65.12820512820512,20.405607543880127,0.0047194334,0.7435897435897436,27029.072211027145,0.0047194334,0.2564102564102564,79.59439245611989,22.128205128205128,81.82051282051282,-37.31718882371945,0.18645984,1859735,0.0,335136.8205128205,10554,0.006046229
79.88760895888122,-65.48717948717949,20.281556509907,0.005970868,0.8205128205128205,27113.071041107178,0.005970868,0.1794871794871795,79.71844349009301,21.82051282051282,82.12820512820512,-36.504484443794254,0.18823054,1869829,0.0,336397.1282051282,10593,0.0061546904
78.7217916199999,-63.973684210526315,20.937519365349235,0.006018659,0.7368421052631579,27196.88099217415,0.006018659,0.2631578947368421,79.06248063465075,23.07894736842105,80.92105263157895,-35.51931472643101,0.18071203,1879852,0.0,331452.63157894736,10631,0.006418533
79.77688998422977,-65.3157894736842,20.391551944802234,0.00733463,0.9473684210526315,27277.799408197403,0.00733463,0.05263157894736842,79.60844805519775,21.94736842105263,82.05263157894737,-37.104466097168235,0.19308788,1889824,0.0,336087.5789473684,10669,0.005399131
78.88905448886028,-64.23076923076923,20.79491357024692,0.0053666937,0.7435897435897436,27359.730018138885,0.0053666937,0.2564102564102564,79.20508642975308,22.897435897435898,81.07692307692308,-36.34842712015163,0.18895578,1899822,0.0,332091.07692307694,10708,0.0060386644
78.86860303686974,-64.07692307692308,20.97213464106444,0.0047329683,0.6153846153846154,27437.61548256874,0.0047329683,0.38461538461538464,79.02786535893557,22.923076923076923,81.07692307692308,-35.85257102077614,0.20522942,1909959,0.0,332091.07692307694,10747,0.0034996849
78.97480345025338,-64.2051282051282,20.834280488868657,0.004691285,0.5641025641025641,27517.03121471405,0.004691285,0.4358974358974359,79.16571951113133,22.794871794871796,81.12820512820512,-35.60916595811381,0.20126975,1919922,0.0,332301.1282051282,10786,0.00422569
79.74830434023501,-64.2051282051282,21.710930630788187,0.0035471562,0.7435897435897436,27595.73039126396,0.0035471562,0.2564102564102564,78.2890693692118,21.974358974358974,82.0,-36.53956962814617,0.20295843,1929914,0.0,335872.0,10825,0.005174949
79.34645831792072,-65.88095238095238,19.18468151333074,0.0061026276,0.40476190476190477,27682.711006641388,0.0061026276,0.5952380952380952,80.81531848666921,22.404761904761905,81.57142857142857,-37.24181566452471,0.18445228,1939948,0.0,334116.5714285714,10867,0.00545206
80.20549279337358,-66.1219512195122,19.887547227640745,0.0064920317,0.6097560975609756,27764.102719306946,0.0064920317,0.3902439024390244,80.11245277235928,21.48780487804878,82.51219512195122,-37.89048346483232,0.19523159,1949938,0.0,337969.9512195122,10908,0.0058384333
79.74622762092983,-63.89473684210526,22.08121189611627,0.0055655884,0.5263157894736842,27846.583641290665,0.0055655884,0.47368421052631576,77.91878810388371,21.973684210526315,82.0,-35.77453700779968,0.21363842,1959945,0.0,335872.0,10946,0.0047902595
80.64503907845888,-65.97560975609755,20.482401476093333,0.005862378,0.5609756097560976,27928.38974714279,0.005862378,0.43902439024390244,79.51759852390668,21.0,82.92682926829268,-38.04285440227918,0.1792871,1969862,0.0,339668.2926829268,10987,0.006528537
79.77525133077602,-64.725,21.09268379362755,0.00505126,0.5,28015.905704975128,0.00505126,0.5,78.90731620637243,21.95,82.05,-36.72263412235308,0.20137432,1979887,0.0,336076.8,11027,0.006113798
79.27508173249392,-64.12820512820512,21.31334522243106,0.00568586,0.6923076923076923,28099.081536769867,0.00568586,0.3076923076923077,78.68665477756892,22.487179487179485,81.51282051282051,-36.47893212174872,0.21735243,1989863,0.0,333876.5128205128,11066,0.0056129
79.86278847031642,-64.53658536585365,21.477221414259034,0.005124706,0.3170731707317073,28190.37320971489,0.005124706,0.6829268292682927,78.52277858574095,21.853658536585368,82.14634146341463,-36.9985600825934,0.17962097,1999880,0.0,336471.4146341463,11107,0.009312582
79.35222184727212,-65.75,19.44943010131515,0.006678131,0.675,28272.942590475082,0.006678131,0.325,80.55056989868484,22.4,81.575,-37.964403399594815,0.1804106,2009886,0.0,334131.2,11147,0.0064323517
79.21342949491448,-64.28947368421052,21.089750765976866,0.00532529,0.7894736842105263,28354.729828357697,0.00532529,0.21052631578947367,78.91024923402314,22.55263157894737,81.44736842105263,-36.51138494529958,0.1987387,2019860,0.0,333608.4210526316,11185,0.005302751
79.64992408727063,-63.921052631578945,21.914753963648547,0.0068111876,0.7894736842105263,28435.975734233856,0.0068111876,0.21052631578947367,78.08524603635145,22.07894736842105,81.89473684210526,-36.17622356752192,0.20979367,2029823,0.0,335440.84210526315,11223,0.0077336594
79.63173769853223,-65.3170731707317,20.23028356211338,0.0043839323,0.4634146341463415,28518.872265815735,0.0043839323,0.5365853658536586,79.76971643788664,22.097560975609756,81.8780487804878,-36.27778667625972,0.17591454,2039971,0.0,335372.48780487804,11264,0.0061446624
80.30401867130222,-66.575,19.454130308420623,0.0051972456,0.7,28602.866194486618,0.0051972456,0.3,80.54586969157937,21.375,82.6,-38.296325021639056,0.16917603,2049884,0.0,338329.6,11304,0.0066600703
79.35026184290997,-64.94594594594595,20.391025890775744,0.0043212287,0.8378378378378378,28681.950690746307,0.0043212287,0.16216216216216217,79.60897410922428,22.405405405405407,81.5945945945946,-36.12141536676368,0.18775845,2059824,0.0,334211.45945945947,11341,0.0067209825
79.34201778878452,-64.41025641025641,21.074731327849282,0.0053826934,0.5897435897435898,28760.61177921295,0.0053826934,0.41025641025641024,78.92526867215072,22.41025641025641,81.56410256410257,-36.50856311753527,0.18713279,2069983,0.0,334086.5641025641,11380,0.006289872
78.96158024160027,-65.07692307692308,19.835025760628636,0.0075672204,0.6666666666666666,28847.740796089172,0.0075672204,0.3333333333333333,80.16497423937136,22.82051282051282,81.15384615384616,-36.82077443595094,0.17360298,2079912,0.0,332406.1538461539,11419,0.006510907
79.50233209005714,-64.37837837837837,21.28094880263305,0.005371312,0.9459459459459459,28923.742518901825,0.005371312,0.05405405405405406,78.71905119736698,22.243243243243242,81.75675675675676,-35.75522897903791,0.18925023,2089821,0.0,334875.6756756757,11456,0.0056024897
80.44447564895032,-65.2,21.254606525375916,0.005966525,0.75,29002.630531549454,0.005966525,0.25,78.7453934746241,21.225,82.75,-37.02036899034822,0.16354488,2099850,0.0,338944.0,11496,0.0067873076
79.05361427777537,-62.80555555555556,22.687561371120108,0.0067753694,0.8888888888888888,29085.6847820282,0.0067753694,0.1111111111111111,77.31243862887987,22.72222222222222,81.27777777777777,-35.48052451715124,0.18180174,2109746,0.0,332913.77777777775,11532,0.006537906
80.6222372542481,-65.28205128205128,21.23585289398756,0.005644835,0.7948717948717948,29166.951137304306,0.005644835,0.20512820512820512,78.76414710601247,21.025641025641026,82.8974358974359,-37.18986754446565,0.19563755,2119822,0.0,339547.89743589744,11571,0.005475633
79.21025047644777,-65.45,19.61271236942553,0.0047282195,0.775,29249.62426328659,0.0047282195,0.225,80.38728763057449,22.55,81.425,-37.587610915824555,0.16249788,2129941,0.0,333516.8,11611,0.0053631514
79.05942608514424,-65.53846153846153,19.36846967193103,0.006629705,0.7435897435897436,29331.398706674576,0.006629705,0.2564102564102564,80.63153032806898,22.71794871794872,81.28205128205128,-37.28031317087369,0.17774387,2139838,0.0,332931.28205128206,11650,0.0073143584
79.63192816527653,-65.71794871794872,19.81321622409641,0.005709421,0.8974358974358975,29413.255682229996,0.005709421,0.10256410256410256,80.18678377590358,22.102564102564102,81.8974358974359,-37.284546577258375,0.16846105,2149901,0.0,335451.89743589744,11689,0.0056459433
79.50474388042537,-65.60526315789474,19.761527910898113,0.0044397432,0.868421052631579,29491.99426460266,0.0044397432,0.13157894736842105,80.23847208910188,22.236842105263158,81.73684210526316,-37.16564481623602,0.16707239,2159787,0.0,334794.1052631579,11727,0.004146232
80.12555867671684,-65.33333333333333,20.708731513044526,0.004764923,0.7692307692307693,29570.016538381577,0.004764923,0.23076923076923078,79.29126848695549,21.564102564102566,82.38461538461539,-37.422085507176064,0.16874331,2169926,0.0,337447.3846153846,11766,0.0049529043
79.60227748197873,-64.78378378378379,20.90967413019174,0.004404657,0.8108108108108109,29644.698550224304,0.004404657,0.1891891891891892,79.09032586980825,22.135135135135137,81.86486486486487,-36.975423943352915,0.16616805,2179779,0.0,335318.4864864865,11803,0.005602098
79.76439646801191,-65.21052631578948,20.482110016166075,0.005962103,0.7631578947368421,29720.32170009613,0.005962103,0.23684210526315788,79.51788998383392,21.94736842105263,81.97368421052632,-36.551640619981875,0.18043637,2189875,0.0,335764.2105263158,11841,0.007427179
79.65161476930811,-65.15384615384616,20.4729754649534,0.004162783,0.6153846153846154,29798.3496260643,0.004162783,0.38461538461538464,79.5270245350466,22.076923076923077,81.8974358974359,-36.768970914899654,0.16092893,2199876,0.0,335451.89743589744,11880,0.00452854
79.429388481491,-65.36842105263158,19.968375481230705,0.0059840344,0.8157894736842105,29875.210673570633,0.0059840344,0.18421052631578946,80.03162451876929,22.31578947368421,81.65789473684211,-37.147560091657816,0.16689736,2209951,0.0,334470.7368421053,11918,0.0072298
