TimestepsSoFar,TtR,meankl,Tmt,Tmc,entloss,TimeElapsed,MpbtN,surrgain,MpbtA,entropy,MtR,Tbt,EpisodesSoFar,AttC,optimgain,AttNC,Ptt
1339855,-133.53846153846155,0.009622347,55.707692307692305,49.44615384615385,0.0,23509.13434290886,23.97330078566011,0.0014117627,76.0266992143399,0.22058006,-9.550119204859847,228178.70769230768,9970,4.846153846153846,0.0014117627,5.153846153846154,54.36701584558872
1349901,-135.3030303030303,0.008571856,56.56060606060606,48.621212121212125,0.0,23662.07148551941,23.96646662402968,0.0011329611,76.03353337597028,0.2424513,-9.747886104038914,231672.24242424243,10036,4.378787878787879,0.0011329611,5.621212121212121,55.16237840167543
1359963,-157.46031746031747,0.008434463,58.6031746031746,46.46031746031746,0.0,23807.061093330383,26.735377058122182,0.0013142579,73.26462294187782,0.18904215,-10.659176241045936,240038.60317460317,10099,6.746031746031746,0.0013142579,3.253968253968254,57.14780265468818
1369923,-129.54545454545453,0.009783375,56.34848484848485,48.74242424242424,0.0,23965.346527814865,23.014800146108108,0.0005474737,76.9851998538919,0.21711563,-9.51227356214643,230803.39393939395,10165,3.106060606060606,0.0005474737,6.893939393939394,55.00504699293416
1379873,-144.21875,0.0088209985,57.1875,47.96875,0.0,24123.301429271698,25.168129763822247,0.0015622559,74.83187023617776,0.2221718,-10.43387856113348,234240.0,10229,3.8125,0.0015622559,6.1875,55.7648722545982
1389924,-136.30769230769232,0.010238804,55.43076923076923,49.753846153846155,0.0,24282.61676287651,24.621639805121486,0.0018799375,75.3783601948785,0.23955974,-9.706537245069596,227044.43076923076,10294,3.830769230769231,0.0018799375,6.1692307692307695,54.09069764618545
1399861,-157.41935483870967,0.008943633,58.83870967741935,46.20967741935484,0.0,24432.780247688293,26.663099258417216,0.0013107153,73.33690074158278,0.2224255,-10.84567101914717,241003.35483870967,10356,5.580645161290323,0.0013107153,4.419354838709677,57.37544172632884
1409889,-140.3030303030303,0.0076999865,57.39393939393939,47.74242424242424,0.0,24586.183566570282,24.514044951048895,0.00078902254,75.4859550489511,0.2159542,-10.029921382452486,235085.57575757575,10422,4.303030303030303,0.00078902254,5.696969696969697,55.97089415194164
1419953,-139.53125,0.010078649,57.203125,47.890625,0.0,24738.019500017166,24.409335064944727,0.0016895661,75.59066493505527,0.22364421,-9.886913430788153,234304.0,10486,4.90625,0.0016895661,5.09375,55.81007512388089
1429862,-186.27118644067798,0.007981938,62.25423728813559,42.71186440677966,0.0,24884.271077394485,29.664661131220658,0.0015427027,70.33533886877936,0.18126082,-12.07560526343905,254993.35593220338,10545,6.932203389830509,0.0015427027,3.0677966101694913,60.64184024205781
1439888,-155.16129032258064,0.00856118,57.306451612903224,47.83870967741935,0.0,25043.297196388245,26.902584600315535,0.0017458005,73.09741539968444,0.17391953,-10.76316349976056,234727.2258064516,10607,4.370967741935484,0.0017458005,5.629032258064516,55.88022230550459
1449876,-150.92307692307693,0.010274654,55.723076923076924,49.50769230769231,0.0,25212.31466126442,27.142646697091827,0.002383224,72.85735330290817,0.21910723,-11.128152764423136,228241.72307692308,10672,1.0,0.002383224,9.0,54.34480461444049
1459986,-131.36363636363637,0.009177799,56.10606060606061,49.07575757575758,0.0,25373.082948684692,23.49415448038129,0.001201991,76.50584551961873,0.21145442,-9.499849723929316,229810.42424242425,10738,3.1363636363636362,0.001201991,6.863636363636363,54.731625555050044
1469985,-146.46153846153845,0.009518408,57.30769230769231,47.86153846153846,0.0,25530.554906845093,25.52182943870332,0.001521918,74.47817056129668,0.20077933,-10.380391809591877,234732.3076923077,10803,3.753846153846154,0.001521918,6.246153846153846,55.87354853306015
1479947,-131.96969696969697,0.008450117,55.75757575757576,49.484848484848484,0.0,25693.82970070839,23.704283106105546,0.0012320392,76.29571689389445,0.20320679,-9.53846856970736,228383.0303030303,10869,2.196969696969697,0.0012320392,7.803030303030303,54.372092486479914
1489974,-128.93939393939394,0.008937523,55.22727272727273,50.03030303030303,0.0,25859.20521712303,23.194742317325307,0.0013047366,76.8052576826747,0.2112183,-9.475084840015567,226210.9090909091,10935,1.9545454545454546,0.0013047366,8.045454545454545,53.86298966266618
1499856,-137.1875,0.009951465,56.8125,48.375,0.0,26019.982239484787,24.056952481161122,0.0021162988,75.94304751883888,0.24605773,-9.719553924354061,232704.0,10999,3.453125,0.0021162988,6.546875,55.394260611782855
1509890,-172.78688524590163,0.008846338,59.32786885245902,45.77049180327869,0.0,26169.91990685463,28.91468795540582,0.0011130124,71.08531204459418,0.21679938,-11.337708094558051,243006.95081967214,11060,6.131147540983607,0.0011130124,3.8688524590163933,57.80874125992405
1519835,-194.40677966101694,0.008456511,60.30508474576271,44.69491525423729,0.0,26318.275804042816,32.03915343415063,0.0017022595,67.96084656584937,0.19442277,-12.64073857625917,247009.62711864407,11119,6.135593220338983,0.0017022595,3.864406779661017,58.78271277057802
1529899,-139.07692307692307,0.009370794,56.55384615384615,48.58461538461538,0.0,26479.209527015686,24.575491979740686,0.0018512305,75.4245080202593,0.22145465,-10.040980249800198,231644.55384615384,11184,3.0615384615384613,0.0018512305,6.938461538461539,55.175508983394934
1539924,-142.1875,0.008746441,57.859375,47.21875,0.0,26634.573361635208,24.53382563817449,0.0010566651,75.46617436182548,0.20747477,-10.017550136122942,236992.0,11248,3.9375,0.0010566651,6.0625,56.43865982754042
1549885,-144.53125,0.010255812,57.09375,48.03125,0.0,26799.34255719185,25.28172419840475,0.0020100255,74.71827580159523,0.23344767,-10.37746974721305,233856.0,11312,2.625,0.0020100255,7.375,55.69088597727409
1559935,-170.81967213114754,0.0084706815,59.21311475409836,45.80327868852459,0.0,26952.392400741577,28.76480380050173,0.0018175525,71.23519619949828,0.1997054,-11.704631601582724,242536.9180327869,11373,5.295081967213115,0.0018175525,4.704918032786885,57.745599440538214
1569930,-148.4375,0.008957447,57.9375,47.140625,0.0,27113.955918312073,25.60898307950512,0.0015702118,74.39101692049488,0.22851972,-10.689743605166262,237312.0,11437,3.0,0.0015702118,7.0,56.510708635731625
1579950,-142.76923076923077,0.009370485,57.215384615384615,47.92307692307692,0.0,27273.420494556427,24.892420723682907,0.0019348956,75.1075792763171,0.23946252,-10.112910013211776,234354.21538461538,11502,3.3230769230769233,0.0019348956,6.676923076923077,55.79829480345213
1589907,-159.34426229508196,0.010844914,58.16393442622951,46.967213114754095,0.0,27426.065910816193,27.33524340828278,0.0020279905,72.6647565917172,0.21372278,-10.839737081225993,238239.47540983607,11563,5.754098360655738,0.0020279905,4.245901639344262,56.697282394295115
1599920,-149.375,0.010162068,56.765625,48.421875,0.0,27583.88249731064,26.275099382680747,0.0019967174,73.72490061731924,0.25310048,-10.641848725023431,232512.0,11627,4.0,0.0019967174,6.0,55.351260934424495
1609857,-205.25423728813558,0.009182927,61.66101694915254,43.32203389830509,0.0,27728.56944179535,33.075897503372104,0.00064832746,66.92410249662788,0.21435133,-13.259115776789324,252563.5254237288,11686,7.627118644067797,0.00064832746,2.3728813559322033,60.06902776711527
1619959,-175.7377049180328,0.00842504,59.442622950819676,45.57377049180328,0.0,27881.64005255699,29.405014419489586,0.0013501581,70.59498558051041,0.2218684,-11.814175573304395,243476.9836065574,11747,5.491803278688525,0.0013501581,4.508196721311475,57.96120969653538
1629957,-153.06451612903226,0.007157467,58.41935483870968,46.67741935483871,0.0,28037.876756191254,26.164581253390907,0.0009397888,73.83541874660911,0.21994708,-10.502411272644384,239285.67741935485,11809,4.209677419354839,0.0009397888,5.790322580645161,56.954462599609364
1639891,-152.41935483870967,0.008183994,58.79032258064516,46.225806451612904,0.0,28196.663614034653,25.970100856647473,0.0014820788,74.02989914335254,0.23517607,-10.708323274212766,240805.16129032258,11871,3.532258064516129,0.0014820788,6.467741935483871,57.34701658803306
1649967,-148.4375,0.009317687,58.015625,47.046875,0.0,28352.939719200134,25.533185210852974,0.0017257861,74.46681478914704,0.20663027,-10.57649684469775,237632.0,11935,3.84375,0.0017257861,6.15625,56.59269672095478
1659904,-152.92307692307693,0.00944155,57.47692307692308,47.56923076923077,0.0,28519.097878217697,26.62447579792336,0.001968743,73.37552420207663,0.22956006,-11.036040496135273,235425.47692307693,12000,1.6615384615384616,0.001968743,8.338461538461539,56.09259252843797
1669922,-147.23076923076923,0.009096961,57.01538461538462,48.10769230769231,0.0,28677.491313934326,25.977028659631163,0.001693161,74.02297134036881,0.25225163,-10.499797688804687,233535.0153846154,12065,3.046153846153846,0.001693161,6.953846153846154,55.619950316187676
1679875,-189.31034482758622,0.010006113,60.48275862068966,44.56896551724138,0.0,28823.818410634995,31.11804262048424,0.002249352,68.88195737951575,0.20322132,-12.195626519988087,247737.37931034484,12123,6.310344827586207,0.002249352,3.689655172413793,58.92337197807668
1689985,-142.6153846153846,0.0087905815,56.353846153846156,48.8,0.0,28983.385632753372,25.268611804414874,0.00058841734,74.73138819558513,0.18797699,-10.208260130177164,230825.35384615386,12188,2.9692307692307693,0.00058841734,7.030769230769231,54.97811686322462
1699938,-156.09375,0.010535221,57.46875,47.625,0.0,29149.78298163414,27.099897899376653,0.001497261,72.90010210062336,0.22555332,-11.456427161700379,235392.0,12252,1.265625,0.001497261,8.734375,56.06218667379182
1709994,-140.92307692307693,0.0051093074,56.723076923076924,48.43076923076923,0.0,29306.98111629486,24.805444443568845,0.00039382293,75.19455555643115,0.21150832,-10.116628587882662,232337.72307692308,12317,3.953846153846154,0.00039382293,6.046153846153846,55.32676437042406
1719860,-140.0,0.008851155,57.390625,47.78125,0.0,29463.15117740631,24.270013282720626,0.0015284665,75.72998671727937,0.21116054,-9.931297570913456,235072.0,12381,3.4375,0.0015284665,6.5625,55.947557515359215
1729942,-135.6060606060606,0.013243762,55.89393939393939,49.27272727272727,0.0,29627.871854305267,24.22796564724772,0.001278782,75.77203435275229,0.17928535,-9.837157922081438,228941.57575757575,12447,1.9696969696969697,0.001278782,8.030303030303031,54.53807169047249
1739980,-142.15384615384616,0.007732059,56.8,48.292307692307695,0.0,29796.242832660675,24.935062352066257,0.0016981619,75.06493764793372,0.20668459,-10.397162308369886,232652.8,12512,0.46153846153846156,0.0016981619,9.538461538461538,55.43000496172248
1749929,-132.42424242424244,0.008334895,55.40909090909091,49.833333333333336,0.0,29960.394079208374,23.86596577871692,0.0011775121,76.13403422128309,0.2176982,-9.643266067307401,226955.63636363635,12578,1.4242424242424243,0.0011775121,8.575757575757576,54.04373843307547
1759950,-134.62686567164178,0.009565408,55.23880597014925,50.014925373134325,0.0,30121.78541111946,24.423105724441356,0.0012714611,75.5768942755586,0.23062101,-9.938366855689896,226258.14925373133,12645,2.283582089552239,0.0012714611,7.7164179104477615,53.875606421512686
1769891,-143.015873015873,0.009367735,58.333333333333336,46.714285714285715,0.0,30273.261929273605,24.468677805052582,0.0019530652,75.5313221949474,0.22114943,-9.94297681820534,238933.33333333334,12708,4.603174603174603,0.0019530652,5.396825396825397,56.90079504207433
1779903,-135.84615384615384,0.009999308,55.93846153846154,49.276923076923076,0.0,30425.50738978386,24.257805986586174,0.001634291,75.74219401341381,0.18028988,-9.688763499994785,229123.93846153846,12773,5.4,0.001634291,4.6,54.554314980098034
1789944,-135.37313432835822,0.009376097,55.343283582089555,49.940298507462686,0.0,30588.13526558876,24.537465524815847,0.0012175842,75.46253447518413,0.1914111,-9.953393906645045,226686.08955223882,12840,2.9402985074626864,0.0012175842,7.059701492537314,53.9604676946643
1799883,-123.78787878787878,0.008742578,55.07575757575758,50.22727272727273,0.0,30749.554208278656,22.42246146880215,0.001401355,77.57753853119786,0.2160742,-8.994677025125522,225590.30303030304,12906,3.3484848484848486,0.001401355,6.651515151515151,53.69829106307896
1809849,-157.25806451612902,0.007914148,58.12903225806452,46.96774193548387,0.0,30899.928916454315,26.945205889780862,0.0015492444,73.05479411021912,0.19101006,-10.688595486630755,238096.51612903227,12968,5.887096774193548,0.0015492444,4.112903225806452,56.68192755640085
1819969,-148.4375,0.008188549,57.1875,47.90625,0.0,31054.749928951263,25.9475240459409,0.0013593738,74.05247595405912,0.19603387,-10.442215445866545,234240.0,13032,4.765625,0.0013593738,5.234375,55.79463124005547
1829924,-147.14285714285714,0.008964844,57.65079365079365,47.46031746031746,0.0,31208.829439163208,25.46712486552917,0.00175991,74.53287513447084,0.19027047,-10.29735165492284,236137.6507936508,13095,4.444444444444445,0.00175991,5.555555555555555,56.22459287190932
1839991,-142.15384615384616,0.009217444,56.323076923076925,48.87692307692308,0.0,31373.86929678917,25.323342397452723,0.0014071756,74.67665760254727,0.20727755,-10.376272023418224,230699.3230769231,13160,2.6769230769230767,0.0014071756,7.323076923076923,54.92690163332669
1849944,-150.625,0.009936886,57.96875,47.109375,0.0,31531.055511713028,25.92531307400356,0.0019955088,74.07468692599643,0.23446243,-10.718576063446557,237440.0,13224,3.625,0.0019955088,6.375,56.53973530472078
1859978,-235.17857142857142,0.009253151,63.410714285714285,41.535714285714285,0.0,31674.565318584442,36.85857402490235,0.0014131573,63.14142597509764,0.17843531,-14.64821647963459,259730.2857142857,13280,7.678571428571429,0.0014131573,2.3214285714285716,61.73957714957299
1869963,-159.04761904761904,0.011704325,58.06349206349206,47.01587301587302,0.0,31829.912023067474,27.409875638548925,0.0013840952,72.59012436145106,0.16677493,-11.065517144701158,237828.0634920635,13343,4.857142857142857,0.0013840952,5.142857142857143,56.63066556742593
1879984,-148.4126984126984,0.009925215,57.698412698412696,47.44444444444444,0.0,31995.34356546402,25.715673575864518,0.0022888535,74.28432642413549,0.2049236,-10.61435092474916,236332.6984126984,13406,1.9206349206349207,0.0022888535,8.079365079365079,56.254000413892655
1889906,-147.90322580645162,0.008214895,57.87096774193548,47.225806451612904,0.0,32154.818026781082,25.530984825972123,0.0008869427,74.46901517402789,0.16414382,-10.275089253070675,237039.48387096773,13468,3.6451612903225805,0.0008869427,6.354838709677419,56.4380150445166
1899971,-162.06349206349208,0.009946089,58.476190476190474,46.61904761904762,0.0,32322.402362823486,27.71286830467117,0.0014996527,72.28713169532887,0.20790435,-11.494502173462628,239518.47619047618,13531,0.9365079365079365,0.0014996527,9.063492063492063,57.010831022470185
1909942,-148.73015873015873,0.009084414,58.333333333333336,46.74603174603175,0.0,32480.961396694183,25.611289628676833,0.0016682355,74.38871037132319,0.21181156,-10.47656790009673,238933.33333333334,13594,2.6984126984126986,0.0016682355,7.301587301587301,56.88497518025352
1919886,-175.0,0.01000463,59.645161290322584,45.41935483870968,0.0,32636.15906739235,29.422311132261136,0.0021151577,70.57768886773887,0.19847886,-12.142076558747444,244306.5806451613,13656,3.806451612903226,0.0021151577,6.193548387096774,58.12992374438916
1929896,-158.8709677419355,0.008436921,60.596774193548384,44.435483870967744,0.0,32790.020132780075,26.230361314485705,0.001798776,73.76963868551431,0.17591155,-10.876349406784483,248204.38709677418,13718,3.532258064516129,0.001798776,6.467741935483871,59.04325997767526
1939871,-167.14285714285714,0.009180825,59.82539682539682,45.20634920634921,0.0,32951.91583490372,27.918732037908036,0.0012614209,72.08126796209196,0.20013417,-11.970417677335496,245044.82539682538,13781,1.9841269841269842,0.0012614209,8.015873015873016,58.31520732111842
1949852,-136.40625,0.010112473,56.96875,48.203125,0.0,33110.20101118088,23.914391953291037,0.0018086865,76.08560804670893,0.2241909,-9.77182491011501,233344.0,13845,3.03125,0.0018086865,6.96875,55.55134641505132
1959883,-156.1904761904762,0.010299845,58.22222222222222,46.84126984126984,0.0,33263.406044483185,26.697210162663836,0.0017471833,73.30278983733616,0.23216712,-10.822378752241743,238478.22222222222,13908,5.095238095238095,0.0017471833,4.904761904761905,56.78556319883269
1969895,-175.25423728813558,0.009250506,60.86440677966102,44.11864406779661,0.0,33405.70772409439,28.58158870821979,0.0012591681,71.41841129178023,0.19641013,-11.376853535018213,249300.61016949153,13967,6.593220338983051,0.0012591681,3.406779661016949,59.31989112884642
1979985,-148.33333333333334,0.008666197,56.89393939393939,48.25757575757576,0.0,33559.998124837875,26.082246684432807,0.00096147094,73.91775331556724,0.18822613,-10.526552894178527,233037.57575757575,14033,5.2272727272727275,0.00096147094,4.7727272727272725,55.48991311308429
1989930,-136.5151515151515,0.009628697,55.24242424242424,49.96969696969697,0.0,33721.59337735176,24.729074292570573,0.0011083258,75.27092570742944,0.18751419,-9.938964407230996,226272.9696969697,14099,3.484848484848485,0.0011083258,6.515151515151516,53.89999022975586
1999918,-145.0,0.010789697,55.84848484848485,49.303030303030305,0.0,33884.619081020355,25.891037546165094,0.002278317,74.10896245383492,0.21075127,-10.637012174440356,228755.39393939395,14165,3.303030303030303,0.002278317,6.696969696969697,54.50285534136306
2009946,-164.67741935483872,0.009568609,58.61290322580645,46.45161290322581,0.0,34035.8096446991,28.025300382921724,0.0019810034,71.97469961707829,0.20666452,-11.086530337171205,240078.4516129032,14227,6.129032258064516,0.0019810034,3.870967741935484,57.1547764861701
2019885,-257.85714285714283,0.008990198,64.98214285714286,39.910714285714285,0.0,34178.71273088455,39.24414589360327,0.0014312915,60.75585410639674,0.17215486,-15.817093162743106,266166.85714285716,14283,7.910714285714286,0.0014312915,2.0892857142857144,63.24858737954794
2029895,-171.93548387096774,0.008964237,59.435483870967744,45.61290322580645,0.0,34329.52294397354,28.84006127024626,0.0015696258,71.15993872975375,0.18179275,-11.666655944152925,243447.74193548388,14345,5.903225806451613,0.0015696258,4.096774193548387,57.94018691582942
2039863,-144.30769230769232,0.010748194,55.63076923076923,49.58461538461538,0.0,34489.04412102699,25.971647279058292,0.0023162733,74.02835272094171,0.21524213,-10.312719111034186,227863.63076923077,14410,3.246153846153846,0.0023162733,6.753846153846154,54.264643349626006
2049928,-159.51612903225808,0.00884407,58.38709677419355,46.66129032258065,0.0,34640.03155326843,27.308863319688726,0.0016999426,72.69113668031129,0.16755575,-10.746867064834825,239153.5483870968,14472,6.193548387096774,0.0016999426,3.806451612903226,56.948942322390934
2059845,-140.3125,0.008623303,57.5625,47.5,0.0,34794.080604314804,24.339486119211486,0.0015501034,75.66051388078853,0.17512019,-9.914529235709686,235776.0,14536,3.96875,0.0015501034,6.03125,56.16429383106129
2069899,-148.15384615384616,0.0091185095,57.2,47.90769230769231,0.0,34950.0649805069,25.948004717783085,0.0017086386,74.0519952822169,0.19096698,-10.601277334762743,234291.2,14601,3.8153846153846156,0.0017086386,6.184615384615385,55.80031108251353
2079968,-152.8125,0.008807962,57.78125,47.28125,0.0,35101.01381468773,26.378574173803134,0.0010223498,73.62142582619686,0.18160808,-10.586090935583313,236672.0,14665,5.0,0.0010223498,5.0,56.37089965006632
2089862,-157.93650793650792,0.009775192,58.44444444444444,46.6031746031746,0.0,35258.172204732895,27.0651294324734,0.0016433679,72.93487056752659,0.19905068,-11.102282503880968,239388.44444444444,14728,3.9523809523809526,0.0016433679,6.0476190476190474,57.00455048351982
2099956,-153.33333333333334,0.009589019,58.666666666666664,46.38095238095238,0.0,35409.09548020363,26.04182747360411,0.0012513013,73.95817252639588,0.2016272,-10.452488380202334,240298.66666666666,14791,4.5396825396825395,0.0012513013,5.4603174603174605,57.214285805784364
2109988,-147.3015873015873,0.01046621,57.6031746031746,47.492063492063494,0.0,35565.87138772011,25.509354736293393,0.0019256196,74.4906452637066,0.23109995,-10.263629239550951,235942.60317460317,14854,4.507936507936508,0.0019256196,5.492063492063492,56.18728348073971
2119862,-172.54237288135593,0.008967609,61.440677966101696,43.610169491525426,0.0,35712.00975370407,27.921607330608545,0.0011761682,72.07839266939148,0.17984438,-11.32235327492543,251661.01694915254,14913,6.237288135593221,0.0011761682,3.76271186440678,59.8282644781371
2129930,-152.03125,0.010095881,58.890625,46.1875,0.0,35866.52739620209,25.770378773728957,0.0019266064,74.22962122627104,0.20835003,-10.60881718310998,241216.0,14977,4.40625,0.0019266064,5.59375,57.41033215805462
2139845,-157.58064516129033,0.008580557,58.46774193548387,46.66129032258065,0.0,36019.184269189835,26.923422622315318,0.0016180062,73.07657737768469,0.17824678,-10.925361013870363,239483.87096774194,15039,5.354838709677419,0.0016180062,4.645161290322581,56.98753425992662
2149991,-143.78787878787878,0.009911576,57.666666666666664,47.45454545454545,0.0,36179.465139865875,24.922127425951416,0.0015489988,75.07787257404858,0.21045876,-10.369263851590185,236202.66666666666,15105,3.1363636363636362,0.0015489988,6.863636363636363,56.23475328935311
2159949,-138.4126984126984,0.009318761,56.82539682539682,48.26984126984127,0.0,36330.721306324005,24.334303399249805,0.0012231515,75.6656966007502,0.1894427,-9.716264450342818,232756.82539682538,15168,5.7936507936507935,0.0012231515,4.2063492063492065,55.452141319318166
2169867,-149.84375,0.008746067,57.375,47.71875,0.0,36487.000574827194,26.208552741608848,0.0015650159,73.79144725839116,0.18009926,-10.654288426231926,235008.0,15232,4.90625,0.0015650159,5.09375,55.97286302214771
2179992,-139.70149253731344,0.008164537,55.52238805970149,49.74626865671642,0.0,36646.953508615494,25.16730693703057,0.0014982877,74.83269306296941,0.1574737,-9.989165629391227,227419.7014925373,15299,4.641791044776119,0.0014982877,5.358208955223881,54.13808497027122
2189965,-138.33333333333334,0.009812571,54.90909090909091,50.34848484848485,0.0,36808.12872457504,25.242094881693596,0.0011359891,74.75790511830641,0.19982988,-10.14634312876724,224907.63636363635,15365,2.1666666666666665,0.0011359891,7.833333333333333,53.56240543623445
2199860,-144.15384615384616,0.010232621,55.96923076923077,49.276923076923076,0.0,36969.18849015236,25.72949627236446,0.0017556128,74.27050372763554,0.21357176,-10.466535440009471,229249.96923076923,15430,3.4307692307692306,0.0017556128,6.569230769230769,54.56918287753055
2209952,-156.61290322580646,0.009083716,58.62903225806452,46.435483870967744,0.0,37118.752566576004,26.633038934056376,0.0012601874,73.36696106594358,0.19852173,-10.620890563708935,240144.51612903227,15492,6.161290322580645,0.0012601874,3.838709677419355,57.17013499721356
2219927,-165.23809523809524,0.008053293,58.79365079365079,46.333333333333336,0.0,37271.13008093834,28.116425097857917,0.0010171629,71.88357490214209,0.17509988,-11.388037303465778,240818.79365079364,15555,5.333333333333333,0.0010171629,4.666666666666667,57.294704875540155
2229932,-133.33333333333334,0.0093283225,56.13636363636363,49.07575757575758,0.0,37430.652901649475,23.760784222694618,0.0012629334,76.23921577730538,0.19822848,-9.697119884692588,229934.54545454544,15621,3.1515151515151514,0.0012629334,6.848484848484849,54.74444858553379
2239980,-128.63636363636363,0.009113132,55.015151515151516,50.333333333333336,0.0,37590.89825129509,23.35253890851424,0.0017571469,76.64746109148578,0.2149141,-9.401945238423954,225342.0606060606,15687,3.4696969696969697,0.0017571469,6.53030303030303,53.6193215288527
2249951,-157.8125,0.009894171,57.96875,47.0625,0.0,37744.8714902401,27.17334792619611,0.0015605453,72.82665207380388,0.20017245,-10.97537684209549,237440.0,15751,5.71875,0.0015605453,4.28125,56.56320343599233
2259859,-141.71875,0.010407414,56.265625,48.96875,0.0,37901.07307291031,25.15758100661806,0.0012323349,74.84241899338194,0.19926947,-10.029019471448676,230464.0,15815,5.796875,0.0012323349,4.203125,54.856273516117
2269968,-145.23076923076923,0.009869628,56.33846153846154,48.784615384615385,0.0,38054.871854782104,25.792535260518452,0.0015239917,74.20746473948154,0.20707946,-10.018954499096937,230762.33846153846,15880,6.6461538461538465,0.0015239917,3.353846153846154,54.978879246430594
2279926,-160.0,0.008374171,57.82539682539682,47.22222222222222,0.0,38205.23990750313,27.708935559090747,0.0012421265,72.29106444090928,0.18803461,-10.836026466124537,236852.82539682538,15943,6.873015873015873,0.0012421265,3.126984126984127,56.41917526880645
2289896,-149.23076923076923,0.008685361,56.738461538461536,48.323076923076925,0.0,38362.37506055832,26.37112646227316,0.0014491519,73.62887353772685,0.16736884,-10.563678115470992,232400.73846153845,16008,6.2,0.0014491519,3.8,55.38664225644091
2299920,-131.36363636363637,0.009814155,54.53030303030303,50.75757575757576,0.0,38523.416425704956,24.0833381376924,0.0014681827,75.91666186230763,0.19457504,-9.578884851667048,223356.12121212122,16074,3.893939393939394,0.0014681827,6.106060606060606,53.189859637138525
2309983,-135.3030303030303,0.010209724,55.378787878787875,49.86363636363637,0.0,38681.58844661713,24.47083863097516,0.0018894706,75.52916136902483,0.2097456,-9.76708746556906,226831.51515151514,16140,4.9393939393939394,0.0018894706,5.0606060606060606,54.01334050356979
2319898,-172.5,0.009497745,59.266666666666666,45.75,0.0,38830.8612678051,28.977483582087658,0.0016754157,71.02251641791231,0.18937197,-11.460748077205333,242756.26666666666,16200,6.8,0.0016754157,3.2,57.79759403838511
2329858,-138.30769230769232,0.009138254,55.738461538461536,49.38461538461539,0.0,38988.23423290253,24.917121740759587,0.001644685,75.08287825924042,0.19035402,-9.848500394997734,228304.73846153845,16265,5.923076923076923,0.001644685,4.076923076923077,54.41106840794072
2339977,-137.87878787878788,0.008720914,55.84848484848485,49.303030303030305,0.0,39141.09781098366,24.716401933756316,0.0014574244,75.2835980662437,0.17564264,-9.83831128895402,228755.39393939395,16331,5.106060606060606,0.0014574244,4.893939393939394,54.50156178944064
2349859,-131.84615384615384,0.010042771,55.90769230769231,49.276923076923076,0.0,39301.10998630524,23.64859438191914,0.0020105543,76.35140561808088,0.193557,-9.51016425264891,228997.9076923077,16396,3.6923076923076925,0.0020105543,6.3076923076923075,54.54238555317497
2359875,-131.3846153846154,0.009686348,56.87692307692308,48.246153846153845,0.0,39452.95372509956,23.087182668829126,0.0015802545,76.91281733117087,0.19376644,-9.394806566670024,232967.87692307692,16461,4.3538461538461535,0.0015802545,5.6461538461538465,55.48856375452906
2369854,-130.30769230769232,0.008664817,56.292307692307695,48.83076923076923,0.0,39608.74282169342,23.236701750845363,0.0010016242,76.76329824915462,0.16240956,-9.261419288358889,230573.29230769232,16526,5.338461538461538,0.0010016242,4.661538461538462,54.93533232696412
2379980,-132.38805970149255,0.009198623,54.02985074626866,51.35820895522388,0.0,39774.0257267952,24.54975349034565,0.0009931311,75.45024650965435,0.18162078,-9.749447291499498,221306.26865671642,16593,2.6417910447761193,0.0009931311,7.358208955223881,52.66748329040485
2389847,-123.53846153846153,0.008676749,53.86153846153846,51.53846153846154,0.0,39940.968456983566,23.02248607855323,0.0015184424,76.97751392144676,0.21713531,-9.139483468043075,220616.86153846153,16658,2.8615384615384616,0.0015184424,7.138461538461539,52.503069215425135
2399862,-124.76923076923077,0.009435547,55.09230769230769,50.184615384615384,0.0,40093.57625722885,22.81573863649854,0.0015806637,77.18426136350145,0.2158638,-8.885137263216231,225658.0923076923,16723,6.107692307692307,0.0015806637,3.8923076923076922,53.72694769667041
2409916,-149.53125,0.008506243,57.25,47.890625,0.0,40247.84119987488,26.143931766901733,0.0009836257,73.85606823309827,0.20108564,-10.63234563791955,234496.0,16787,6.25,0.0009836257,3.75,55.83164336014269
2419952,-156.03174603174602,0.008988353,58.41269841269841,46.63492063492063,0.0,40399.21838712692,26.707836263481166,0.0011520843,73.29216373651886,0.21349084,-10.720915964626194,239258.4126984127,16850,5.507936507936508,0.0011520843,4.492063492063492,56.975357632797504
2429939,-165.48387096774192,0.008754633,57.483870967741936,47.596774193548384,0.0,40551.82328081131,28.82359722284965,0.0011107611,71.17640277715036,0.18211828,-11.096923392741903,235453.93548387097,16912,6.693548387096774,0.0011107611,3.306451612903226,56.08076385521994
2439958,-150.76923076923077,0.010070223,57.38461538461539,47.76923076923077,0.0,40710.17129898071,26.31044253501263,0.0021190485,73.68955746498736,0.19688188,-10.724648579988063,235047.38461538462,16977,4.507692307692308,0.0021190485,5.492307692307692,55.95342430600572
2449845,-151.09375,0.010492471,56.09375,49.078125,0.0,40875.30427765846,26.971254921750983,0.0017514429,73.028745078249,0.22934894,-10.930594529879103,229760.0,17041,3.71875,0.0017514429,6.28125,54.72436101143701
2459913,-146.875,0.009130294,57.453125,47.609375,0.0,41028.217346191406,25.555588118938342,0.0014068021,74.44441188106167,0.20312524,-10.294197995853517,235328.0,17105,6.46875,0.0014068021,3.53125,56.061310516091574
