TtR,MpbtA,Tmt,TimestepsSoFar,MpbtN,Ptt,entropy,EpisodesSoFar,AttC,optimgain,Tmc,surrgain,entloss,AttNC,TimeElapsed,Tbt,MtR,meankl
-118.56521739130434,47.56990701961698,75.30434782608695,2189863,52.43009298038302,73.45952466674134,0.18248112,12479,0.7608695652173914,0.0026736949,28.73913043478261,0.0026736949,0.0,2.239130434782609,30656.91614341736,308446.60869565216,-24.477169410941872,0.009171719
-118.25,48.101702083198,75.91666666666667,2199884,51.898297916802015,74.0328621610929,0.18821931,12527,0.5625,0.0025846069,28.125,0.0025846069,0.0,2.4375,30773.78662419319,310954.6666666667,-25.05139180326489,0.009202508
-117.32608695652173,48.08882016787406,75.32608695652173,2209881,51.91117983212594,73.4805764231142,0.18312784,12573,0.9130434782608695,0.003570904,28.717391304347824,0.003570904,0.0,2.0869565217391304,30888.98951983452,308535.652173913,-24.4905878324264,0.009373692
-121.72340425531915,46.563385344831275,75.91489361702128,2219877,53.43661465516874,74.04402242417139,0.16606072,12620,1.4680851063829787,0.0018759664,28.106382978723403,0.0018759664,0.0,1.5319148936170213,31008.676744937897,310947.40425531915,-24.6432492906241,0.008237151
-120.51063829787235,47.06145592469591,75.85106382978724,2229794,52.93854407530409,73.98459582368783,0.16377044,12667,0.6808510638297872,0.0033578044,28.170212765957448,0.0033578044,0.0,2.3191489361702127,31123.716399669647,310685.9574468085,-25.461382713297873,0.008971784
-123.1875,45.9253571145903,75.75,2239816,54.07464288540971,73.87785055183087,0.16547672,12715,0.7083333333333334,0.0018831056,28.291666666666668,0.0018831056,0.0,2.2916666666666665,31243.406797409058,310272.0,-26.47050298393224,0.0065642716
-114.45652173913044,49.269272312478655,75.17391304347827,2249869,50.73072768752136,73.33859227528623,0.1712239,12761,0.5,0.0017483032,28.869565217391305,0.0017483032,0.0,2.5,31360.243419647217,307912.347826087,-24.146678613592798,0.008277553
-118.04347826086956,47.07644260308757,74.3695652173913,2259838,52.92355739691241,72.56931648923717,0.18801886,12807,0.5869565217391305,0.0024970423,29.695652173913043,0.0024970423,0.0,2.4130434782608696,31475.162338733673,304617.73913043475,-24.869560241286628,0.007901013
-115.65957446808511,48.883844149560524,75.48936170212765,2269810,51.11615585043947,73.62017612335653,0.18049774,12854,0.5319148936170213,0.0023478272,28.574468085106382,0.0023478272,0.0,2.4680851063829787,31587.984835863113,309204.42553191487,-24.437772057116025,0.00878377
-119.0204081632653,47.415037658182555,75.46938775510205,2279993,52.584962341817445,73.60411184084843,0.2300583,12903,0.3673469387755102,0.004600317,28.591836734693878,0.004600317,0.0,2.63265306122449,31705.86995100975,309122.612244898,-25.505029543161022,0.009129796
-123.44680851063829,45.64134190258633,75.63829787234043,2289910,54.35865809741367,73.75951517580164,0.16084206,12950,1.2340425531914894,0.0023424164,28.425531914893618,0.0023424164,0.0,1.7659574468085106,31819.2211124897,309814.4680851064,-25.353672038387394,0.008232247
-116.42553191489361,48.330606378100214,75.14893617021276,2299920,51.669393621899786,73.32797753567868,0.21041168,12997,0.6595744680851063,0.00308077,28.872340425531913,0.00308077,0.0,2.3404255319148937,31935.63422870636,307810.0425531915,-24.68207779311464,0.010261086
-120.06382978723404,47.494832971244776,76.19148936170212,2309857,52.50516702875522,74.28944143764919,0.2026124,13044,1.3404255319148937,0.0016714295,27.851063829787233,0.0016714295,0.0,1.6595744680851063,32050.961395263672,312080.3404255319,-24.8464060076873,0.009293372
-120.875,46.93725990469204,75.97916666666667,2319903,53.06274009530796,74.10436752654202,0.18693483,13092,1.4583333333333333,0.0024454081,28.041666666666668,0.0024454081,0.0,1.5416666666666667,32169.30690765381,311210.6666666667,-25.01807819506453,0.0089255795
-120.5,46.57356795184384,75.1875,2329981,53.426432048156165,73.3658754345586,0.17235954,13140,1.3958333333333333,0.0019671132,28.833333333333332,0.0019671132,0.0,1.6041666666666667,32285.869205713272,307968.0,-25.190929051710054,0.008487821
-118.69565217391305,47.43556191129698,75.30434782608695,2339808,52.564438088703035,73.44699057371345,0.18539423,13186,0.717391304347826,0.0024624278,28.76086956521739,0.0024624278,0.0,2.282608695652174,32400.765157222748,308446.60869565216,-24.90113931833164,0.009252108
-124.33333333333333,45.528791547151556,75.95555555555555,2349917,54.47120845284845,74.06561727492797,0.14454365,13231,1.2666666666666666,0.001989983,28.08888888888889,0.001989983,0.0,1.7333333333333334,32512.5040640831,311113.9555555555,-25.282515260350838,0.00838526
-117.0,48.47191417878246,75.57777777777778,2359914,51.52808582121755,73.72841930255342,0.18363112,13276,0.6222222222222222,0.00473091,28.444444444444443,0.00473091,0.0,2.3777777777777778,32630.036089658737,309566.5777777778,-24.586925269818646,0.01034936
-119.61702127659575,46.782915921995034,74.93617021276596,2369925,53.217084078004966,73.10237415472574,0.17820743,13323,0.9787234042553191,0.0019336893,29.127659574468087,0.0019336893,0.0,2.021276595744681,32746.103248357773,306938.55319148937,-24.818710774748613,0.0049565607
-117.0,48.418303190661504,75.59574468085107,2379995,51.581696809338496,73.74657229482638,0.17822604,13370,0.7659574468085106,0.002323781,28.425531914893618,0.002323781,0.0,2.234042553191489,32858.82513713837,309640.170212766,-24.276576293526215,0.008548956
-118.6304347826087,47.58078243831076,75.34782608695652,2389836,52.41921756168924,73.51260555501099,0.20532268,13416,0.5434782608695652,0.0030713947,28.67391304347826,0.0030713947,0.0,2.4565217391304346,32974.06119918823,308624.6956521739,-25.13852598031679,0.0099431295
-126.12765957446808,44.878134101829716,76.1063829787234,2399799,55.1218658981703,74.2248328756285,0.19041291,13463,0.9148936170212766,0.0027263102,27.914893617021278,0.0027263102,0.0,2.0851063829787235,33091.901475429535,311731.74468085106,-26.40341784637608,0.008850288
-123.71739130434783,45.315751473071415,75.30434782608695,2409835,54.68424852692859,73.47287173454218,0.17681208,13509,0.9782608695652174,0.0014658488,28.717391304347824,0.0014658488,0.0,2.0217391304347827,33208.1465845108,308446.60869565216,-25.272325236239315,0.007629954
-129.06521739130434,43.776441392523175,76.26086956521739,2419829,56.22355860747682,74.36759527483522,0.16238645,13555,0.8478260869565217,0.0019362936,27.76086956521739,0.0019362936,0.0,2.152173913043478,33320.50996232033,312364.52173913043,-26.05930338086302,0.008659628
-120.9375,46.90486822811307,76.0,2429908,53.09513177188692,74.12521543401185,0.19441824,13603,0.3958333333333333,0.0022760294,28.020833333333332,0.0022760294,0.0,2.6041666666666665,33433.29984474182,311296.0,-25.297398183893932,0.009233202
-126.93333333333334,44.227649451749755,75.75555555555556,2439895,55.772350548250266,73.89325267390724,0.19743532,13648,0.7111111111111111,0.003967859,28.266666666666666,0.003967859,0.0,2.2888888888888888,33546.892513751984,310294.7555555556,-25.637969620812708,0.011327714
-128.4255319148936,43.91952272464159,76.19148936170212,2449842,56.08047727535841,74.30185392285553,0.1632816,13695,1.0638297872340425,0.0024258515,27.829787234042552,0.0024258515,0.0,1.9361702127659575,33661.19661974907,312080.3404255319,-26.593514225664606,0.0056382115
-119.17021276595744,47.97527456145865,76.27659574468085,2459851,52.02472543854136,74.38503529800042,0.19351168,13742,0.6808510638297872,0.0021815551,27.74468085106383,0.0021815551,0.0,2.3191489361702127,33776.916978120804,312428.93617021275,-24.827520253620406,0.009630526
-123.78260869565217,46.10958079998209,76.45652173913044,2469925,53.89041920001792,74.56332182697996,0.14456613,13788,1.108695652173913,0.0021102254,27.543478260869566,0.0021102254,0.0,1.891304347826087,33889.68910694122,313165.9130434783,-24.91545802975125,0.007760122
-121.43478260869566,47.16613883129612,76.56521739130434,2479836,52.83386116870388,74.6389709090038,0.18481088,13834,0.4782608695652174,0.003477972,27.47826086956522,0.003477972,0.0,2.5217391304347827,34004.17951178551,313611.1304347826,-25.422857719632628,0.0104682315
-117.82978723404256,48.12187242001594,75.72340425531915,2489990,51.878127579984074,73.86631009643509,0.19374123,13881,0.5957446808510638,0.0029424042,28.29787234042553,0.0029424042,0.0,2.404255319148936,34118.866216897964,310163.06382978725,-24.543061455737003,0.010408195
-119.55319148936171,47.98540475251135,76.51063829787235,2499897,52.01459524748865,74.6165225982849,0.1716681,13928,0.9574468085106383,0.0026379495,27.48936170212766,0.0026379495,0.0,2.0425531914893615,34232.15579223633,313387.57446808513,-24.94944025862381,0.009201594
-133.6530612244898,42.40366347732594,77.10204081632654,2509943,57.596336522674065,75.13984393733212,0.1382533,13977,1.6122448979591837,0.0032166245,26.93877551020408,0.0032166245,0.0,1.3877551020408163,34350.27819275856,315809.9591836735,-27.52804544727884,0.008620841
-125.80851063829788,45.2210458387555,76.42553191489361,2519857,54.77895416124451,74.52322056920977,0.14414822,14024,0.9574468085106383,0.0021228094,27.595744680851062,0.0021228094,0.0,2.0425531914893615,34466.344651937485,313038.97872340423,-26.285219898194406,0.005802028
-123.32608695652173,45.493447346671175,75.41304347826087,2529942,54.506552653328825,73.5609705537903,0.16422123,14070,0.5869565217391305,0.0029605886,28.630434782608695,0.0029605886,0.0,2.4130434782608696,34583.73940491676,308891.82608695654,-25.191877229232738,0.0095203165
-120.3913043478261,47.11173329987515,75.78260869565217,2539974,52.88826670012485,73.86449640598472,0.16845049,14116,0.6521739130434783,0.002346343,28.32608695652174,0.002346343,0.0,2.347826086956522,34697.47373819351,310405.5652173913,-24.905112329667936,0.00884252
-119.08695652173913,47.72680108650656,75.84782608695652,2549820,52.27319891349344,73.95351866183907,0.15539868,14162,0.8043478260869565,0.002857231,28.217391304347824,0.002857231,0.0,2.1956521739130435,34812.936305999756,310672.6956521739,-24.402104915401136,0.0088887485
-122.8695652173913,46.2850794525715,76.21739130434783,2559837,53.7149205474285,74.31280150460277,0.18474615,14208,0.6739130434782609,0.004096796,27.82608695652174,0.004096796,0.0,2.3260869565217392,34927.53756737709,312186.4347826087,-25.262401073825064,0.013770573
-123.06382978723404,46.35278918904937,76.23404255319149,2569876,53.64721081095063,74.32835121184011,0.15752591,14255,1.425531914893617,0.0023108032,27.80851063829787,0.0023108032,0.0,1.574468085106383,35042.41393017769,312254.6382978723,-25.118644169582115,0.0054754945
-120.65217391304348,46.60633204283012,75.15217391304348,2579807,53.39366795716988,73.28900772417735,0.15061468,14301,0.7608695652173914,0.0021727672,28.934782608695652,0.0021727672,0.0,2.239130434782609,35157.17881536484,307823.3043478261,-24.83184154355921,0.008833796
-122.73913043478261,45.71897872252677,75.30434782608695,2589856,54.28102127747324,73.47266341053268,0.16510122,14347,0.6086956521739131,0.0023638916,28.717391304347824,0.0023638916,0.0,2.391304347826087,35273.13289356232,308446.60869565216,-25.495171715035347,0.008612981
-121.08510638297872,46.26153627071007,75.1063829787234,2599987,53.73846372928994,73.2474815880731,0.17065564,14394,0.46808510638297873,0.0020953165,28.97872340425532,0.0020953165,0.0,2.5319148936170213,35391.740327596664,307635.74468085106,-25.55507911229245,0.008649003
-122.87234042553192,46.26940208275876,76.36170212765957,2609988,53.73059791724126,74.47462961038698,0.17455944,14441,0.3617021276595745,0.0030185638,27.638297872340427,0.0030185638,0.0,2.6382978723404253,35506.50422549248,312777.5319148936,-25.855326936427034,0.009646632
-115.33333333333333,48.608440441327176,74.88888888888889,2619870,51.39155955867282,73.02699478100384,0.18427585,14486,0.4888888888888889,0.0024476806,29.22222222222222,0.0024476806,0.0,2.511111111111111,35621.90561556816,306744.8888888889,-24.15306285359629,0.0077715633
-119.02173913043478,47.479362617671896,75.45652173913044,2629943,52.520637382328104,73.6000554966578,0.16387849,14532,0.9565217391304348,0.0020051158,28.58695652173913,0.0020051158,0.0,2.0434782608695654,35737.35392189026,309069.9130434783,-24.424663373828913,0.009095133
-121.2127659574468,47.20622946784089,76.44680851063829,2639927,52.79377053215911,74.52860630968557,0.17930102,14579,0.7021276595744681,0.0025019618,27.595744680851062,0.0025019618,0.0,2.297872340425532,35849.275456905365,313126.12765957444,-25.382682247775563,0.008752899
-120.63829787234043,47.17977922692353,76.12765957446808,2649884,52.82022077307647,74.21529162196167,0.20576727,14626,0.6382978723404256,0.0038496251,27.93617021276596,0.0038496251,0.0,2.3617021276595747,35962.54594182968,311818.89361702127,-25.28133450593767,0.010084388
-124.85106382978724,45.78800791061558,76.55319148936171,2659899,54.2119920893844,74.65339988935965,0.1639514,14673,1.1914893617021276,0.0035588248,27.4468085106383,0.0035588248,0.0,1.8085106382978724,36079.2137196064,313561.87234042556,-25.995337449386547,0.009035262
-119.29787234042553,47.15192838098512,75.19148936170212,2669938,52.8480716190149,73.32622052312081,0.19023421,14720,0.7872340425531915,0.0023435913,28.893617021276597,0.0023435913,0.0,2.2127659574468086,36195.30565905571,307984.3404255319,-24.873577242154663,0.010251844
-115.69565217391305,48.62749913547872,75.0,2679871,51.37250086452127,73.17504673336747,0.16889037,14766,1.1304347826086956,0.002402687,29.043478260869566,0.002402687,0.0,1.8695652173913044,36310.55569815636,307200.0,-23.971209574036358,0.009227883
-119.1063829787234,47.17570493048275,75.17021276595744,2689837,52.82429506951725,73.33301323915249,0.19448677,14813,0.9361702127659575,0.002655074,28.872340425531913,0.002655074,0.0,2.0638297872340425,36427.72637152672,307897.1914893617,-24.939647365433892,0.00879032
-114.52173913043478,48.77488822920233,74.5,2699845,51.22511177079768,72.66431864488335,0.19385836,14859,1.0869565217391304,0.002942987,29.608695652173914,0.002942987,0.0,1.9130434782608696,36543.84361863136,305152.0,-23.741496911340867,0.009309928
-119.6875,47.69338661119372,76.3125,2709936,52.30661338880626,74.43140718900516,0.17194808,14907,1.0,0.001882076,27.6875,0.001882076,0.0,2.0,36658.6180768013,312576.0,-25.01824240887777,0.008609935
-120.84782608695652,46.5814125479559,75.45652173913044,2719885,53.418587452044115,73.5750188204741,0.19461367,14953,1.0217391304347827,0.003387648,28.630434782608695,0.003387648,0.0,1.9782608695652173,36772.816086769104,309069.9130434783,-24.97011413749154,0.009792568
-124.85106382978724,45.401420926038874,75.97872340425532,2729914,54.59857907396113,74.10269825582759,0.15817997,15000,1.0851063829787233,0.0029012095,28.04255319148936,0.0029012095,0.0,1.9148936170212767,36887.350581645966,311208.8510638298,-25.77473881726128,0.008196301
-118.65957446808511,47.684706103218616,75.59574468085107,2739893,52.31529389678139,73.74568787781318,0.2000368,15047,0.3191489361702128,0.002814083,28.425531914893618,0.002814083,0.0,2.6808510638297873,37004.51549720764,309640.170212766,-25.138878782341774,0.009975659
-117.38297872340425,48.37666793844173,75.72340425531915,2749989,51.62333206155827,73.86631977703865,0.17420813,15094,0.5531914893617021,0.0009338352,28.29787234042553,0.0009338352,0.0,2.4468085106382977,37118.477155685425,310163.06382978725,-24.125196629403366,0.006584566
-116.67391304347827,48.44480307154221,75.30434782608695,2759885,51.55519692845777,73.48697823875796,0.17674808,15140,0.43478260869565216,0.0020297063,28.695652173913043,0.0020297063,0.0,2.5652173913043477,37233.35601615906,308446.60869565216,-24.245195008305473,0.0093278345
-121.66666666666667,46.200515901748965,75.31111111111112,2769841,53.79948409825102,73.44933992422499,0.16496669,15185,0.7555555555555555,0.001800948,28.755555555555556,0.001800948,0.0,2.2444444444444445,37344.79217362404,308474.31111111114,-24.742720450936243,0.009846366
-115.1086956521739,48.91153293203689,75.06521739130434,2779827,51.08846706796311,73.24794217750541,0.17394766,15231,0.43478260869565216,0.0021506348,28.956521739130434,0.0021506348,0.0,2.5652173913043477,37460.18610954285,307467.1304347826,-23.982709269192696,0.009136753
-117.19565217391305,47.91063910864665,74.91304347826087,2789949,52.08936089135335,73.09165175147825,0.1777352,15277,0.782608695652174,0.0024286376,29.130434782608695,0.0024286376,0.0,2.217391304347826,37578.12559771538,306843.82608695654,-24.23349969547542,0.009330603
-127.40425531914893,43.99507669189362,75.76595744680851,2799823,56.004923308106385,73.89272517189069,0.15312167,15324,0.7021276595744681,0.0019066844,28.27659574468085,0.0019066844,0.0,2.297872340425532,37695.90151309967,310337.3617021277,-26.934652448340422,0.007867698
-126.76595744680851,44.366357340755656,75.97872340425532,2809953,55.633642659244344,74.1173019627026,0.1963221,15371,0.2765957446808511,0.0021998428,28.02127659574468,0.0021998428,0.0,2.723404255319149,37811.04681754112,311208.8510638298,-26.422762223514795,0.008582956
-124.04347826086956,45.32526501450462,75.6304347826087,2819978,54.67473498549536,73.77690449982097,0.18546624,15417,0.6956521739130435,0.0018194498,28.391304347826086,0.0018194498,0.0,2.3043478260869565,37925.30564260483,309782.26086956525,-25.610603698793373,0.0088852765
-118.5,47.74012486478055,75.56521739130434,2829816,52.25987513521945,73.70248821705756,0.19863734,15463,0.5434782608695652,0.0033130483,28.47826086956522,0.0033130483,0.0,2.4565217391304346,38038.85961270332,309515.1304347826,-24.823672875039772,0.010030792
-120.31914893617021,46.897757785613166,75.42553191489361,2839909,53.102242214386834,73.57168889416597,0.1490264,15510,1.127659574468085,0.0021117227,28.617021276595743,0.0021117227,0.0,1.872340425531915,38154.44545173645,308942.97872340423,-25.22170772493152,0.008162029
-122.08695652173913,45.86350488825767,75.1086956521739,2849834,54.136495111742306,73.27619610160103,0.17466572,15556,0.2391304347826087,0.0018673846,28.934782608695652,0.0018673846,0.0,2.760869565217391,38270.46069264412,307645.2173913043,-25.66648820907335,0.0073506227
-120.0,47.04550095649695,75.53191489361703,2859999,52.95449904350305,73.70042253014688,0.21793154,15603,0.2127659574468085,0.004462258,28.46808510638298,0.004462258,0.0,2.7872340425531914,38385.714000701904,309378.72340425535,-24.920044129205657,0.0109696975
-124.85106382978724,45.424073100165195,76.06382978723404,2869848,54.575926899834805,74.19951033166551,0.17256062,15650,0.9787234042553191,0.0021303485,27.93617021276596,0.0021303485,0.0,2.021276595744681,38498.85517787933,311557.44680851063,-25.686500089931787,0.008674376
-116.46666666666667,48.02312208400481,74.64444444444445,2879925,51.97687791599518,72.81134822940194,0.18525861,15695,0.6666666666666666,0.003196049,29.444444444444443,0.003196049,0.0,2.3333333333333335,38618.307881355286,305743.64444444445,-23.993238703516074,0.00902573
-121.59574468085107,46.75922292467436,76.12765957446808,2889914,53.240777075325646,74.24394660587963,0.18179573,15742,0.7021276595744681,0.002029015,27.893617021276597,0.002029015,0.0,2.297872340425532,38732.45714354515,311818.89361702127,-25.57847684867322,0.008510756
-122.2,46.119402877482926,75.6,2899762,53.880597122517074,73.7631323472715,0.21131578,15787,0.5111111111111111,0.0039892904,28.4,0.0039892904,0.0,2.488888888888889,38850.91629600525,309657.6,-25.086312374388797,0.009887472
-124.7872340425532,45.364179435689074,76.0,2909996,54.63582056431093,74.12269899838958,0.16399547,15834,1.1914893617021276,0.0023775634,28.02127659574468,0.0023775634,0.0,1.8085106382978724,38965.01553440094,311296.0,-25.27954605420581,0.008102046
-120.26666666666667,47.274360693191284,75.91111111111111,2919852,52.72563930680872,74.02436183124559,0.16352464,15879,0.8888888888888888,0.0016177215,28.133333333333333,0.0016177215,0.0,2.111111111111111,39079.29890012741,310931.9111111111,-24.278078525257676,0.008562431
-117.26086956521739,48.295787484557174,75.54347826086956,2929972,51.70421251544281,73.66871613786334,0.20739886,15925,0.3695652173913043,0.004077901,28.52173913043478,0.004077901,0.0,2.630434782608696,39195.1509141922,309426.0869565217,-24.13105285170381,0.009922191
-123.5,45.828338854562055,75.77083333333333,2939958,54.171661145437916,73.90888548186301,0.1896482,15973,0.875,0.0028041115,28.25,0.0028041115,0.0,2.125,39311.51903128624,310357.3333333333,-25.69562393033343,0.007417283
-120.76595744680851,47.212662517973186,76.08510638297872,2949992,52.787337482026814,74.20480331638952,0.20807916,16020,0.6382978723404256,0.0030878836,27.93617021276596,0.0030878836,0.0,2.3617021276595747,39426.21813416481,311644.59574468085,-24.99183565512146,0.009433426
-122.53333333333333,45.875765115612985,75.35555555555555,2959882,54.124234884387015,73.52014008603088,0.18709765,16065,0.8666666666666667,0.0028010213,28.666666666666668,0.0028010213,0.0,2.1333333333333333,39540.55254840851,308656.35555555555,-25.432622034654106,0.00890037
-116.17021276595744,48.33624895550205,74.8936170212766,2969980,51.663751044497964,73.10254672192154,0.2110276,16112,0.6808510638297872,0.0035673603,29.106382978723403,0.0035673603,0.0,2.3191489361702127,39655.23233604431,306764.25531914894,-24.27835217266243,0.00983138
-124.02127659574468,45.994303363537256,76.53191489361703,2979911,54.00569663646274,74.607865759757,0.1845786,16159,1.1063829787234043,0.0020210815,27.51063829787234,0.0020210815,0.0,1.8936170212765957,39769.607833862305,313474.72340425535,-25.523759541463487,0.009024803
-125.41304347826087,44.84866348673594,75.6304347826087,2989972,55.15133651326407,73.76405529902281,0.15866481,16205,0.8260869565217391,0.0025474608,28.41304347826087,0.0025474608,0.0,2.1739130434782608,39882.155034542084,309782.26086956525,-25.398883607089058,0.0088145975
-119.42553191489361,47.63197145323675,76.02127659574468,2999977,52.36802854676325,74.1455756304446,0.16216284,16252,0.5319148936170213,0.0012368602,28.0,0.0012368602,0.0,2.4680851063829787,39995.9165892601,311383.1489361702,-25.004425546199023,0.012019429
-121.2,46.62866019659202,75.73333333333333,3009793,53.37133980340796,73.88817599970778,0.20512728,16297,0.3111111111111111,0.00347277,28.266666666666666,0.00347277,0.0,2.688888888888889,40111.91898608208,310203.73333333334,-25.471745566269217,0.009476525
-127.63636363636364,44.17295019098821,76.04545454545455,3019777,55.82704980901179,74.16310137076256,0.14773089,16341,1.3409090909090908,0.0023137939,27.977272727272727,0.0023137939,0.0,1.6590909090909092,40227.4883852005,311482.1818181818,-25.553624101816194,0.008467445
-124.17391304347827,45.268804701438945,75.52173913043478,3029837,54.73119529856104,73.67588502357306,0.16184376,16387,0.782608695652174,0.0029652053,28.5,0.0029652053,0.0,2.217391304347826,40341.144532203674,309337.04347826086,-25.193298456503747,0.008752317
-122.93478260869566,46.47371735425537,76.45652173913044,3039814,53.52628264574463,74.56536717071138,0.15501925,16433,0.34782608695652173,0.0018410828,27.543478260869566,0.0018410828,0.0,2.652173913043478,40456.12915301323,313165.9130434783,-25.589514183406976,0.009102272
-121.3695652173913,45.91459304996314,74.84782608695652,3049784,54.08540695003686,72.98976910432074,0.18079236,16479,0.2391304347826087,0.0025449635,29.26086956521739,0.0025449635,0.0,2.760869565217391,40573.34818696976,306576.6956521739,-25.420406679987387,0.008660541
-121.23913043478261,46.58677809480683,75.67391304347827,3059843,53.41322190519317,73.81841493872263,0.16194564,16525,0.6086956521739131,0.0021957683,28.347826086956523,0.0021957683,0.0,2.391304347826087,40688.0190076828,309960.347826087,-25.055048689354635,0.008214373
-123.58695652173913,46.21452562318581,76.52173913043478,3069796,53.785474376814186,74.62595123084733,0.17940941,16571,0.5652173913043478,0.0024036132,27.47826086956522,0.0024036132,0.0,2.4347826086956523,40804.76630115509,313433.04347826086,-25.937846421449507,0.009609373
-128.2173913043478,44.604782097607256,77.06521739130434,3079926,55.395217902392744,75.13251115922365,0.16940048,16617,0.9130434782608695,0.0024412028,26.934782608695652,0.0024412028,0.0,2.0869565217391304,40921.24015498161,315659.1304347826,-26.307800428035247,0.008174702
-120.91304347826087,46.866041312128,75.82608695652173,3090000,53.13395868787199,73.95956928481627,0.17751442,16663,0.6739130434782609,0.0030325886,28.195652173913043,0.0030325886,0.0,2.3260869565217392,41036.74314618111,310583.652173913,-24.93237104400155,0.0088288635
-125.28260869565217,45.70924818062213,76.8695652173913,3099972,54.29075181937787,74.93658998881428,0.16132063,16709,0.6086956521739131,0.002772642,27.152173913043477,0.002772642,0.0,2.391304347826087,41150.62591004372,314857.73913043475,-25.87600065942572,0.009104555
-122.86666666666666,45.42753326224578,75.24444444444444,3109921,54.57246673775424,73.38720091151637,0.1769014,16754,0.4666666666666667,0.002360206,28.822222222222223,0.002360206,0.0,2.533333333333333,41267.566573381424,308201.2444444444,-25.62028838658284,0.010026548
-132.7173913043478,42.554935702748665,77.0,3119940,57.445064297251335,75.07326316482784,0.16150795,16800,1.0217391304347827,0.0041439817,27.0,0.0041439817,0.0,1.9782608695652173,41380.98066878319,315392.0,-27.049609209879275,0.008772514
-127.0,44.603984672710595,76.4,3129853,55.3960153272894,74.51278660141017,0.16391027,16845,0.7333333333333333,0.0029378885,27.6,0.0029378885,0.0,2.2666666666666666,41493.90474486351,312934.4,-26.2219164963662,0.0091655785
-120.12765957446808,47.02727799273551,75.68085106382979,3139885,52.972722007264494,73.82564488713986,0.18353727,16892,0.40425531914893614,0.0034963796,28.340425531914892,0.0034963796,0.0,2.595744680851064,41608.636957883835,309988.7659574468,-25.11637267319222,0.009408382
-130.0,43.64990049451729,76.625,3149902,56.35009950548272,74.70716418178499,0.13954382,16940,0.9375,0.0014739156,27.395833333333332,0.0014739156,0.0,2.0625,41727.249732255936,313856.0,-26.95904123881817,0.007735462
-120.1304347826087,47.031963891602565,75.56521739130434,3159942,52.96803610839745,73.7026167766945,0.1558877,16986,0.5652173913043478,0.0025457875,28.47826086956522,0.0025457875,0.0,2.4347826086956523,41842.65149331093,309515.1304347826,-24.704114471337427,0.0082159145
-117.63829787234043,48.03037652786581,75.48936170212765,3169967,51.969623472134195,73.64585300225606,0.19072375,17033,0.14893617021276595,0.0022613932,28.53191489361702,0.0022613932,0.0,2.851063829787234,41957.69015645981,309204.42553191487,-24.702879903024645,0.010280566
-118.5,47.75301413325469,75.6304347826087,3179874,52.24698586674531,73.76308120011734,0.15623194,17079,1.0869565217391304,0.0015246135,28.41304347826087,0.0015246135,0.0,1.9130434782608696,42073.06685876846,309782.26086956525,-24.348323115279754,0.0056182705
-118.72340425531915,47.87100706553301,75.85106382978724,3189809,52.12899293446698,73.99943603279046,0.18631883,17126,0.5531914893617021,0.0028058807,28.148936170212767,0.0028058807,0.0,2.4468085106382977,42185.7726752758,310685.9574468085,-24.752693618861922,0.010177961
-131.57142857142858,43.04615962695682,76.93877551020408,3199887,56.95384037304318,75.00175006278498,0.13925725,17175,1.5714285714285714,0.002384172,27.081632653061224,0.002384172,0.0,1.4285714285714286,42302.30262732506,315141.2244897959,-27.200430413310023,0.0077930307
-120.26086956521739,46.9149871503043,75.47826086956522,3209886,53.0850128496957,73.62195439400799,0.1499572,17221,0.9565217391304348,0.0026797364,28.565217391304348,0.0026797364,0.0,2.0434782608695654,42416.34452342987,309158.95652173914,-24.59378277650684,0.0060389736
-118.85106382978724,47.60624665658154,75.68085106382979,3219962,52.39375334341846,73.81302216399884,0.16355918,17268,0.7872340425531915,0.0028379303,28.361702127659573,0.0028379303,0.0,2.2127659574468086,42530.7870182991,309988.7659574468,-24.632615651452955,0.010024813
-125.86666666666666,44.938047154629224,76.11111111111111,3229921,55.06195284537075,74.1971262810148,0.12777682,17313,1.4,0.0026077647,27.955555555555556,0.0026077647,0.0,1.6,42646.23964738846,311751.1111111111,-25.387360648467308,0.009136263
-120.0,47.33486484491754,76.02222222222223,3239782,52.66513515508246,74.12892747246694,0.1425012,17358,0.8,0.0021346842,28.022222222222222,0.0021346842,0.0,2.2,42761.12386083603,311387.02222222224,-24.71502076840704,0.007756587
-121.34042553191489,46.490824060069045,75.51063829787235,3249968,53.50917593993098,73.65055320588641,0.1326491,17405,0.6808510638297872,0.0032242055,28.53191489361702,0.0032242055,0.0,2.3191489361702127,42880.06422519684,309291.57446808513,-25.643408799049617,0.007976744
-122.02173913043478,46.74938638259996,76.28260869565217,3259931,53.25061361740004,74.40248824928673,0.17559765,17451,0.2608695652173913,0.0036282027,27.717391304347824,0.0036282027,0.0,2.739130434782609,42995.86474895477,312453.5652173913,-25.56426964913104,0.010068839
-122.73333333333333,46.69226268524847,76.6,3269821,53.30773731475153,74.68457172975553,0.15092507,17496,0.6444444444444445,0.0028491262,27.42222222222222,0.0028491262,0.0,2.3555555555555556,43107.849256038666,313753.6,-25.235271142057435,0.008771664
-115.85106382978724,48.71520019090856,75.36170212765957,3279944,51.28479980909144,73.49847695394912,0.18066077,17543,0.2765957446808511,0.0032744461,28.70212765957447,0.0032744461,0.0,2.723404255319149,43224.53308176994,308681.5319148936,-24.175505035214496,0.008693758
