MtR,Fce,surrgain,EpisodesSoFar,AttC,AttNC,entropy,entloss,optimgain,TtR,meankl,TimeElapsed,TimestepsSoFar
142.8784238871937,1.0,0.00033560646,15256,0.0,10.0,-0.828472,0.0,0.00033560646,2500.0,0.010174781,102493.3889784813,3729850
142.8784238871937,1.0,0.00011233586,15296,0.0,10.0,-0.7308892,0.0,0.00011233586,2500.0,0.008933204,102689.23606872559,3739850
142.8784238871937,1.0,0.00012524144,15336,0.0,10.0,-0.828472,0.0,0.00012524144,2500.0,0.010174781,102890.39829778671,3749850
142.8784238871937,1.0,0.00033875252,15376,0.0,10.0,-0.7308892,0.0,0.00033875252,2500.0,0.008933196,103089.39305710793,3759850
142.8784238871937,1.0,0.00012818622,15416,0.0,10.0,-0.8284727,0.0,0.00012818622,2500.0,0.010174781,103284.4994251728,3769850
142.8784238871937,1.0,0.00011662762,15456,0.0,10.0,-0.92606616,0.0,0.00011662762,2500.0,0.010174871,103485.19142842293,3779850
142.8784238871937,1.0,0.00025397897,15496,0.0,10.0,-0.8284727,0.0,0.00025397897,2500.0,0.008933204,103689.58615088463,3789850
142.8784238871937,1.0,0.0003092706,15536,0.0,10.0,-0.7308892,0.0,0.0003092706,2500.0,0.008933204,103891.65833759308,3799850
142.8784238871937,1.0,5.9481526e-06,15576,0.0,10.0,-0.68209124,0.0,5.9481526e-06,2500.0,0.0023053885,104099.62684750557,3809850
142.8784238871937,1.0,0.00051256886,15616,0.0,10.0,-0.5845014,0.0,0.00051256886,2500.0,0.008933204,104302.12696909904,3819850
142.8784238871937,1.0,0.0005705531,15656,0.0,10.0,-0.48690793,0.0,0.0005705531,2500.0,0.008933196,104502.1607105732,3829850
142.8784238871937,1.0,0.0005592208,15696,0.0,10.0,-0.5845015,0.0,0.0005592208,2500.0,0.010174781,104697.53478455544,3839850
142.8784238871937,1.0,0.00041165526,15736,0.0,10.0,-0.48690793,0.0,0.00041165526,2500.0,0.008933204,104890.49330687523,3849850
142.8784238871937,1.0,0.00014520313,15776,0.0,10.0,-0.38931534,0.0,0.00014520313,2500.0,0.008933102,105086.93154239655,3859850
142.8784238871937,1.0,0.00023594644,15816,0.0,10.0,-0.29172936,0.0,0.00023594644,2500.0,0.008933204,105282.43159103394,3869850
