optimgain,Tmt,meankl,Tbt,MpbtN,TimestepsSoFar,entloss,MtR,TimeElapsed,EpisodesSoFar,TtR,surrgain,AttC,MpbtA,AttNC,Tmc,Ptt,entropy
0.0042607216,76.11111111111111,0.0045518116,311751.1111111111,55.67893584883307,1099946,0.0,-26.085283923742782,17589.249079465866,7161,-127.33333333333333,0.0042607216,1.4222222222222223,44.32106415116694,1.5777777777777777,27.933333333333334,74.21198477965018,0.21893169
0.0044606305,76.4090909090909,0.003957485,312971.63636363635,54.337972236223344,1109839,0.0,-25.66493725834603,17701.501464366913,7205,-124.70454545454545,0.0044606305,1.0227272727272727,45.662027763776656,1.9772727272727273,27.59090909090909,74.51826277978365,0.25005352
0.00478868,76.53333333333333,0.0049681887,313480.5333333333,53.639390332166656,1119815,0.0,-25.337191289817756,17813.094650506973,7250,-123.2,0.00478868,1.2222222222222223,46.360609667833344,1.7777777777777777,27.488888888888887,74.62130993437633,0.24392983
0.003772343,75.6046511627907,0.0038320571,309676.6511627907,55.495223715288766,1129797,0.0,-25.3096589806493,17928.274820566177,7293,-125.93023255813954,0.003772343,1.3488372093023255,44.50477628471122,1.6511627906976745,28.41860465116279,73.75257638847472,0.2157838
0.005818454,76.4,0.0057398737,312934.4,54.7716769569831,1139983,0.0,-25.940579646092754,18038.897001504898,7338,-125.53333333333333,0.005818454,1.2222222222222223,45.22832304301691,1.7777777777777777,27.6,74.5098663625138,0.24406071
0.003919387,76.1590909090909,0.0038964602,311947.63636363635,55.48420230539657,1149894,0.0,-25.57569648753779,18150.311061382294,7382,-126.81818181818181,0.003919387,1.4090909090909092,44.51579769460342,1.5909090909090908,27.863636363636363,74.27109692317752,0.23070173
0.005232183,76.32608695652173,0.0047226883,312631.652173913,55.248504039894485,1159963,0.0,-26.1268407511874,18261.154324293137,7428,-126.52173913043478,0.005232183,1.108695652173913,44.751495960105515,1.891304347826087,27.67391304347826,74.44293624121487,0.2417659
0.0035422754,76.95555555555555,0.003442489,315209.9555555555,56.35115365460303,1169837,0.0,-26.417137612320406,18371.244327306747,7473,-130.06666666666666,0.0035422754,1.4222222222222223,43.648846345396976,1.5777777777777777,27.044444444444444,75.03169884350643,0.23796459
0.0050083147,75.68888888888888,0.005368258,310021.68888888886,57.14363615801698,1179876,0.0,-26.1853494369725,18485.724576950073,7518,-129.93333333333334,0.0050083147,1.488888888888889,42.856363841983004,1.511111111111111,28.333333333333332,73.82939196528896,0.22214827
0.004094215,75.91111111111111,0.0048899455,310931.9111111111,55.45935251934638,1189926,0.0,-25.704578398400624,18599.655583143234,7563,-126.26666666666667,0.004094215,1.5555555555555556,44.540647480653625,1.4444444444444444,28.155555555555555,74.01042382799852,0.22148298
0.0040200185,76.73333333333333,0.0034907397,314299.73333333334,54.204091254924215,1199853,0.0,-25.397665071367783,18709.868924856186,7608,-124.93333333333334,0.0040200185,1.4444444444444444,45.795908745075785,1.5555555555555556,27.288888888888888,74.80895225556839,0.21588223
0.0044382215,76.45652173913044,0.0047793365,313165.9130434783,54.68751594184772,1209873,0.0,-25.829686824080067,18824.131427049637,7654,-125.6086956521739,0.0044382215,1.1956521739130435,45.31248405815227,1.8043478260869565,27.608695652173914,74.52111515774031,0.22258227
0.0052709007,76.41304347826087,0.005401442,312987.82608695654,54.89911850631091,1219954,0.0,-25.960013938447418,18938.95267891884,7700,-126.0,0.0052709007,1.5,45.1008814936891,1.5,27.58695652173913,74.5226092617345,0.22471721
0.0051761395,75.02222222222223,0.0045136837,307291.02222222224,54.75986911235683,1229865,0.0,-25.562549941671886,19054.153314113617,7745,-123.33333333333333,0.0051761395,1.1111111111111112,45.24013088764318,1.8888888888888888,28.977777777777778,73.2225024529776,0.25873885
0.0041268882,76.28260869565217,0.0039212294,312453.5652173913,57.183566068313205,1239873,0.0,-26.722789442007837,19167.98031783104,7791,-131.2173913043478,0.0041268882,1.2826086956521738,42.816433931686795,1.7173913043478262,27.782608695652176,74.35944557418038,0.2514023
0.004772334,76.4,0.005026831,312934.4,55.26607068366433,1249904,0.0,-25.87527633075507,19278.172961711884,7836,-126.93333333333334,0.004772334,1.3555555555555556,44.73392931633567,1.6444444444444444,27.622222222222224,74.49739831985477,0.22222094
0.0052142455,75.73333333333333,0.005203352,310203.73333333334,53.619039109097706,1259870,0.0,-25.40589371134693,19389.29764342308,7881,-122.0,0.0052142455,1.1777777777777778,46.38096089090229,1.8222222222222222,28.288888888888888,73.87422085399845,0.25744978
0.0035813404,76.02173913043478,0.004085712,311385.04347826086,53.83153560481881,1269819,0.0,-25.4609159493123,19504.878507375717,7927,-122.73913043478261,0.0035813404,1.7826086956521738,46.168464395181196,1.2173913043478262,27.97826086956522,74.15710123123698,0.23207282
0.004071887,75.8695652173913,0.0039467216,310761.73913043475,54.19950135091985,1279969,0.0,-25.67094804994897,19618.85750055313,7973,-123.52173913043478,0.004071887,1.5434782608695652,45.80049864908016,1.4565217391304348,28.195652173913043,73.97200505767732,0.24573632
0.004175936,75.5111111111111,0.004705426,309293.5111111111,54.480682488940744,1289853,0.0,-25.58152812273342,19735.15466618538,8018,-123.46666666666667,0.004175936,1.7333333333333334,45.519317511059256,1.2666666666666666,28.488888888888887,73.67973486786222,0.24573177
0.0048465454,76.06666666666666,0.0055700117,311569.06666666665,56.26461189278124,1299891,0.0,-25.95498515974795,19849.704791545868,8063,-128.6,0.0048465454,1.8,43.73538810721875,1.2,27.955555555555556,74.18240578232283,0.21489167
0.0044963756,76.3695652173913,0.004776601,312809.73913043475,55.74013238701989,1309999,0.0,-26.528484553947642,19962.127481222153,8109,-127.76086956521739,0.0044963756,1.565217391304348,44.259867612980095,1.434782608695652,27.67391304347826,74.45494638643682,0.23647903
0.006216823,75.69767441860465,0.006938918,310057.67441860464,53.15412530889504,1319850,0.0,-24.51883893871832,20073.3633685112,8152,-120.90697674418605,0.006216823,1.627906976744186,46.84587469110496,1.372093023255814,28.348837209302324,73.82268504936087,0.26002663
0.0053932355,76.4,0.004689351,312934.4,52.906747251342296,1329891,0.0,-24.876014681426042,20183.999979496002,8197,-121.33333333333333,0.0053932355,1.6222222222222222,47.093252748657704,1.3777777777777778,27.622222222222224,74.49763897410959,0.23287623
0.0038504624,76.60416666666667,0.0032244548,313770.6666666667,54.18643158619431,1339993,0.0,-26.06517412046647,20300.78886604309,8245,-124.625,0.0038504624,1.7916666666666667,45.813568413805704,1.2083333333333333,27.416666666666668,74.68968897431492,0.23896275
0.004596457,77.06666666666666,0.0049543027,315665.06666666665,53.69098736247155,1349920,0.0,-25.412868589911373,20410.484482765198,8290,-124.33333333333333,0.004596457,1.7777777777777777,46.309012637528426,1.2222222222222223,26.955555555555556,75.11978461788856,0.20483926
0.0047405446,76.31818181818181,0.0045911223,312599.2727272727,52.47965378419208,1359812,0.0,-24.634192670063907,20525.310000419617,8334,-120.20454545454545,0.0047405446,1.6590909090909092,47.52034621580792,1.3409090909090908,27.727272727272727,74.40475303486322,0.23215562
0.004811435,75.6304347826087,0.0043942924,309782.26086956525,54.097704001943406,1369968,0.0,-25.69961168381717,20637.18020439148,8380,-122.8695652173913,0.004811435,1.4782608695652173,45.90229599805657,1.5217391304347827,28.369565217391305,73.79246586664885,0.237569
0.004015133,76.62222222222222,0.0041972217,313844.6222222222,54.87051681752516,1379858,0.0,-25.83186274388091,20750.328163146973,8425,-126.46666666666667,0.004015133,1.5333333333333334,45.129483182474836,1.4666666666666666,27.377777777777776,74.71757689965791,0.21350485
0.004836323,76.11111111111111,0.004080139,311751.1111111111,52.72379675259104,1389949,0.0,-24.571104399546194,20861.45472764969,8470,-120.4,0.004836323,1.488888888888889,47.27620324740895,1.511111111111111,27.91111111111111,74.22694533404685,0.23185767
0.0043088067,75.68888888888888,0.004614464,310021.68888888886,52.34370408204474,1399779,0.0,-24.507920779938402,20974.69788479805,8515,-118.86666666666666,0.0043088067,1.5333333333333334,47.65629591795526,1.4666666666666666,28.31111111111111,73.84664691613195,0.2567371
0.00487283,76.55319148936171,0.0049084257,313561.87234042556,54.17840824005728,1409930,0.0,-25.46470719616435,21090.813895702362,8562,-124.46808510638297,0.00487283,1.7446808510638299,45.82159175994273,1.2553191489361701,27.4468085106383,74.65495652259048,0.25403255
0.004829043,76.45652173913044,0.00519866,313165.9130434783,54.98538711834148,1419896,0.0,-25.481496806727378,21204.01566886902,8608,-126.19565217391305,0.004829043,2.0434782608695654,45.014612881658515,0.9565217391304348,27.543478260869566,74.56346134699118,0.2377977
0.004093389,76.19565217391305,0.004473131,312097.39130434784,55.60109445961689,1429990,0.0,-25.901901984392513,21316.712770223618,8654,-127.30434782608695,0.004093389,1.8043478260869565,44.3989055403831,1.1956521739130435,27.82608695652174,74.30612859906576,0.22774477
0.004628123,76.80851063829788,0.004384548,314607.6595744681,53.38532667941434,1439916,0.0,-25.07265379774626,21427.95443224907,8701,-122.87234042553192,0.004628123,1.7872340425531914,46.61467332058564,1.2127659574468086,27.21276595744681,74.87942750526085,0.23504587
0.004520593,75.93478260869566,0.004771463,311028.8695652174,53.10256534878308,1449854,0.0,-24.788699582456847,21540.854870557785,8747,-121.04347826086956,0.004520593,1.7608695652173914,46.897434651216926,1.2391304347826086,28.065217391304348,74.07700389924489,0.24016076
0.0042544007,76.28888888888889,0.005044437,312479.2888888889,54.01993432726081,1459839,0.0,-25.368609664062987,21650.784232378006,8792,-123.8,0.0042544007,1.6444444444444444,45.98006567273919,1.3555555555555556,27.711111111111112,74.40559797323876,0.19640133
0.0041190065,75.8913043478261,0.0041930554,310850.7826086957,52.056909044213036,1469828,0.0,-24.676359400240436,21762.735006332397,8838,-118.5,0.0041190065,1.5,47.94309095578695,1.5,28.108695652173914,74.03464480751211,0.23196355
0.0040660705,75.63829787234043,0.0041189417,309814.4680851064,53.647622055750105,1479887,0.0,-25.523758050347073,21875.030054807663,8885,-121.91489361702128,0.0040660705,1.425531914893617,46.35237794424989,1.574468085106383,28.382978723404257,73.78631454606607,0.22228344
0.0044124317,76.6,0.0058833584,313753.6,50.46496077271657,1489826,0.0,-23.74447487925595,21986.997113227844,8930,-116.06666666666666,0.0044124317,1.3777777777777778,49.53503922728343,1.6222222222222222,27.4,74.69911469298083,0.23456468
0.0037818034,76.20833333333333,0.003658207,312149.3333333333,54.41901290706246,1499858,0.0,-25.871897197062584,22101.642672777176,8978,-124.5625,0.0037818034,1.7916666666666667,45.580987092937555,1.2083333333333333,27.854166666666668,74.29004765236132,0.21685594
0.0038124206,76.06382978723404,0.0037516553,311557.44680851063,52.40363282492305,1509879,0.0,-25.245345064733982,22214.772063732147,9025,-119.61702127659575,0.0038124206,1.553191489361702,47.59636717507695,1.446808510638298,27.95744680851064,74.1824067228458,0.23847793
0.0048168274,76.02173913043478,0.005066631,311385.04347826086,52.25846340021224,1519802,0.0,-25.106135222581702,22329.790041208267,9071,-119.34782608695652,0.0048168274,1.2173913043478262,47.74153659978776,1.7826086956521738,27.97826086956522,74.15856060718673,0.23414545
0.0037660978,75.82222222222222,0.0037625164,310567.8222222222,52.67522774713225,1529786,0.0,-24.297499420886552,22441.186339378357,9116,-120.0,0.0037660978,1.1555555555555554,47.32477225286776,1.8444444444444446,28.22222222222222,73.94177014775832,0.22201413
0.005808964,75.78260869565217,0.0063580237,310405.5652173913,52.96975297386966,1539929,0.0,-24.46831715249846,22549.860558748245,9162,-120.65217391304348,0.005808964,0.9565217391304348,47.030247026130354,2.0434782608695654,28.26086956521739,73.90660244198654,0.2278353
0.0054360596,75.95555555555555,0.005276743,311113.9555555555,53.681490659564304,1549886,0.0,-25.232057356795853,22662.178678035736,9207,-122.46666666666667,0.0054360596,1.3111111111111111,46.318509340435696,1.6888888888888889,28.133333333333333,74.03641680004402,0.22691245
0.0038104064,75.91111111111111,0.0041849455,310931.9111111111,55.09531542965777,1559988,0.0,-25.601955243166916,22772.915127515793,9252,-125.53333333333333,0.0038104064,1.6444444444444444,44.90468457034223,1.3555555555555556,28.08888888888889,74.05352225759053,0.21447988
0.004336653,75.2,0.004357261,308019.2,52.930869907756744,1569939,0.0,-25.01170466792795,22888.090113162994,9297,-119.46666666666667,0.004336653,1.6666666666666667,47.06913009224327,1.3333333333333333,28.844444444444445,73.35866194745553,0.23714651
0.0050407797,75.72340425531915,0.004809787,310163.06382978725,53.15137553475195,1579993,0.0,-25.31853629158579,23001.91952753067,9344,-120.82978723404256,0.0050407797,1.3617021276595744,46.84862446524807,1.6382978723404256,28.361702127659573,73.8236201221936,0.22214837
0.003794991,75.62222222222222,0.0037713184,309748.6222222222,53.104760162915966,1589861,0.0,-24.981195347181593,23114.886681318283,9389,-120.66666666666667,0.003794991,1.1777777777777778,46.895239837084034,1.8222222222222222,28.42222222222222,73.75449294054704,0.22300202
0.00508315,75.6304347826087,0.005668445,309782.26086956525,52.84305196857819,1599973,0.0,-24.87818675777555,23226.335988521576,9435,-120.0,0.00508315,0.9565217391304348,47.156948031421805,2.0434782608695654,28.391304347826086,73.77806911874318,0.2456975
0.0036769593,77.26666666666667,0.004779278,316484.26666666666,54.919517913948894,1609873,0.0,-26.078019274342438,23340.620975732803,9480,-127.46666666666667,0.0036769593,1.288888888888889,45.08048208605112,1.711111111111111,26.755555555555556,75.30683985204863,0.21239336
0.0051148892,75.62222222222222,0.005205705,309748.6222222222,50.515138126961055,1619888,0.0,-23.60124658988333,23450.825606822968,9525,-114.53333333333333,0.0051148892,0.9777777777777777,49.484861873038945,2.022222222222222,28.42222222222222,73.75462952683682,0.21623632
0.0034725755,75.54347826086956,0.0048322203,309426.0869565217,51.37825625283965,1629954,0.0,-24.520680875513953,23565.23545026779,9571,-116.41304347826087,0.0034725755,1.065217391304348,48.62174374716035,1.934782608695652,28.5,73.6841005796418,0.20768386
0.004487207,76.26666666666667,0.004149624,312388.26666666666,52.51394864403106,1639975,0.0,-25.129647876927084,23678.817193984985,9616,-120.26666666666667,0.004487207,1.4,47.486051355968954,1.6,27.77777777777778,74.35799880877794,0.21450791
0.004828652,75.62222222222222,0.004962854,309748.6222222222,50.738328671957916,1649793,0.0,-24.646408345249462,23791.411089658737,9661,-115.13333333333334,0.004828652,1.1111111111111112,49.261671328042084,1.8888888888888888,28.444444444444443,73.74221814294229,0.21155986
0.0049605398,75.67391304347827,0.0062634693,309960.347826087,51.54514646631648,1659808,0.0,-24.56402229340491,23903.949825525284,9707,-117.0,0.0049605398,0.6521739130434783,48.45485353368353,2.347826086956522,28.347826086956523,73.81878063272221,0.25281563
0.004705703,76.55319148936171,0.00504907,313561.87234042556,53.88332846913593,1669873,0.0,-25.666894931176667,24016.82880449295,9754,-123.82978723404256,0.004705703,1.0851063829787233,46.11667153086407,1.9148936170212767,27.46808510638298,74.64198295938684,0.22576787
0.005840445,75.06521739130434,0.005481846,307467.1304347826,51.224934949604936,1679833,0.0,-24.00818136613495,24130.80015230179,9800,-115.43478260869566,0.005840445,0.782608695652174,48.775065050395064,2.217391304347826,29.02173913043478,73.2057515466657,0.25156674
0.004320596,77.4,0.0057425234,317030.4,55.65143070517772,1689968,0.0,-27.156178262710554,24245.791036844254,9850,-129.6,0.004320596,1.62,44.3485692948223,1.38,26.6,75.44601679075497,0.2135126
0.004020708,76.95744680851064,0.0044358796,315217.7021276596,50.43480237926933,1699860,0.0,-24.472502016406743,24360.193801403046,9897,-116.48936170212765,0.004020708,1.127659574468085,49.56519762073067,1.872340425531915,27.06382978723404,75.01967983117251,0.22047502
0.004681404,75.06382978723404,0.0055324286,307461.44680851063,52.438512231571835,1709989,0.0,-24.009904343205164,24478.43217611313,9944,-118.2127659574468,0.004681404,1.297872340425532,47.561487768428165,1.702127659574468,29.02127659574468,73.20701307793168,0.21998563
0.0059025316,75.97826086956522,0.0042585945,311206.95652173914,50.529473629225414,1719891,0.0,-24.065611571719085,24590.739453077316,9990,-115.30434782608695,0.0059025316,0.6739130434782609,49.4705263707746,2.3260869565217392,28.02173913043478,74.11725170589517,0.24457145
0.0053472156,76.06382978723404,0.005107766,311557.44680851063,50.98830929451711,1729919,0.0,-24.470995772886592,24702.93529200554,10037,-116.68085106382979,0.0053472156,0.9574468085106383,49.01169070548288,2.0425531914893615,27.97872340425532,74.16986702721294,0.22833972
0.004770627,75.72340425531915,0.004554836,310163.06382978725,50.974387867282296,1739971,0.0,-24.567989109760045,24814.278173685074,10084,-115.7872340425532,0.004770627,1.0,49.025612132717704,2.0,28.29787234042553,73.86580327033212,0.23344144
0.0040250886,76.17391304347827,0.0047598113,312008.347826087,52.19912873808168,1749827,0.0,-24.97298310750436,24925.49262213707,10130,-119.34782608695652,0.0040250886,1.108695652173913,47.80087126191834,1.891304347826087,27.847826086956523,74.28565378392922,0.20726608
0.005394872,75.47826086956522,0.005877645,309158.95652173914,51.28717862834706,1759891,0.0,-24.062857059026623,25035.281079292297,10176,-116.28260869565217,0.005394872,0.782608695652174,48.71282137165294,2.217391304347826,28.543478260869566,73.63700652315202,0.22704707
0.0054728636,75.70212765957447,0.0055376505,310075.91489361704,52.208507839590546,1769948,0.0,-24.600867674987107,25147.008692502975,10223,-118.65957446808511,0.0054728636,0.8723404255319149,47.791492160409454,2.127659574468085,28.319148936170212,73.84516212426878,0.21864928
0.0044947756,75.22222222222223,0.0047899405,308110.22222222225,50.95494668504422,1779793,0.0,-24.01904623567768,25257.131477832794,10268,-115.06666666666666,0.0044947756,1.0444444444444445,49.045053314955766,1.9555555555555555,28.8,73.39539154170572,0.22099629
0.004353582,75.61702127659575,0.003952588,309727.3191489362,51.166268380813285,1789908,0.0,-24.261091714723616,25369.89357471466,10315,-116.1063829787234,0.004353582,1.0425531914893618,48.833731619186715,1.9574468085106382,28.404255319148938,73.76681568794825,0.22467312
0.0054430664,75.08695652173913,0.0061372146,307556.17391304346,50.171088878890735,1799941,0.0,-23.706860723942025,25482.14082121849,10361,-113.02173913043478,0.0054430664,1.2173913043478262,49.82891112110928,1.7826086956521738,28.97826086956522,73.2413913905064,0.23510167
0.0041691773,76.32608695652173,0.0041779387,312631.652173913,50.665939901421446,1809797,0.0,-24.501157220882458,25594.450158834457,10407,-116.02173913043478,0.0041691773,1.1304347826086956,49.334060098578554,1.8695652173913044,27.695652173913043,74.42760588110022,0.23457293
0.005011856,76.14583333333333,0.0059704124,311893.3333333333,52.52463933808723,1819955,0.0,-25.068646761093603,25706.035489082336,10455,-120.0625,0.005011856,1.1875,47.47536066191278,1.8125,27.895833333333332,74.24786406315847,0.2341571
0.00456763,76.41304347826087,0.005934732,312987.82608695654,52.23627160582629,1829921,0.0,-24.800889452230166,25820.25585746765,10501,-119.8695652173913,0.00456763,1.2391304347826086,47.76372839417371,1.7608695652173914,27.58695652173913,74.52495487365135,0.21085714
0.004481729,74.91304347826087,0.0045499024,306843.82608695654,51.798286968708524,1839904,0.0,-24.132823799666614,25933.100819826126,10547,-116.34782608695652,0.004481729,0.6739130434782609,48.20171303129149,2.3260869565217392,29.17391304347826,73.06608347691042,0.23728134
0.004653849,75.97872340425532,0.004750009,311208.8510638298,49.77146138401047,1849979,0.0,-23.857357763085858,26045.58000087738,10594,-113.61702127659575,0.004653849,0.8297872340425532,50.22853861598953,2.1702127659574466,28.06382978723404,74.09150273916849,0.22998802
0.004749325,75.7872340425532,0.0051530898,310424.5106382979,52.41221486641117,1859895,0.0,-24.613141589913408,26155.625041246414,10641,-119.48936170212765,0.004749325,1.4680851063829787,47.58778513358883,1.5319148936170213,28.23404255319149,73.92522359924644,0.20916
0.00465079,75.73469387755102,0.005842037,310209.306122449,56.35747308516024,1869976,0.0,-26.679546013491734,26272.36439394951,10690,-128.08163265306123,0.00465079,1.1428571428571428,43.64252691483975,1.8571428571428572,28.285714285714285,73.87564648987878,0.229947
0.004061496,76.23913043478261,0.0041017234,312275.47826086957,55.048517425859984,1879995,0.0,-25.80065972659397,26384.437903642654,10736,-126.26086956521739,0.004061496,1.1956521739130435,44.95148257414,1.8043478260869565,27.782608695652176,74.34686314177603,0.1995401
0.0048226113,75.84444444444445,0.0053824675,310658.84444444446,53.002519205112186,1889830,0.0,-25.178140194819143,26498.237463712692,10781,-120.6,0.0048226113,1.1555555555555554,46.997480794887814,1.8444444444444446,28.177777777777777,73.97700728040995,0.21868949
0.0050842986,74.78260869565217,0.0050220815,306309.5652173913,50.50575521500966,1899977,0.0,-23.21201165188756,26610.61625313759,10827,-113.15217391304348,0.0050842986,0.8695652173913043,49.49424478499034,2.130434782608696,29.282608695652176,72.95574183080001,0.23179518
0.004623724,76.77083333333333,0.0049085724,314453.3333333333,52.77363377431334,1909934,0.0,-25.220178125119926,26723.826645612717,10875,-121.6875,0.004623724,1.0416666666666667,47.22636622568666,1.9583333333333333,27.229166666666668,74.85935242909024,0.211061
0.0036349182,76.44680851063829,0.0041265357,313126.12765957444,53.181199840354495,1919890,0.0,-25.691573184143632,26834.38597178459,10922,-122.29787234042553,0.0036349182,0.8297872340425532,46.81880015964549,2.1702127659574466,27.617021276595743,74.51494805753283,0.21124522
0.00393787,75.84782608695652,0.003916898,310672.6956521739,49.98840249236109,1929985,0.0,-23.83317867372227,26948.067893266678,10968,-114.0,0.00393787,0.6086956521739131,50.01159750763891,2.391304347826087,28.217391304347824,73.95352347172584,0.22468904
0.0050498387,75.52173913043478,0.005373934,309337.04347826086,54.06139202257815,1939877,0.0,-25.225075234043512,27061.5533516407,11014,-122.67391304347827,0.0050498387,1.0217391304347827,45.938607977421846,1.9782608695652173,28.52173913043478,73.66122106993991,0.2114499
0.0054268646,75.55319148936171,0.0066526816,309465.87234042556,52.90432058901736,1949781,0.0,-24.777036061911943,27177.449000120163,11061,-120.12765957446808,0.0054268646,1.2765957446808511,47.095679410982626,1.7234042553191489,28.46808510638298,73.70475746747357,0.20626292
0.0034509087,76.76595744680851,0.0033813952,314433.3617021277,51.96499555565181,1959909,0.0,-25.007283897209607,27289.552398204803,11108,-119.80851063829788,0.0034509087,0.851063829787234,48.035004444348196,2.148936170212766,27.23404255319149,74.85529589027394,0.2107478
0.0038369233,75.67391304347827,0.0040593296,309960.347826087,51.08645525096545,1969903,0.0,-24.520951551491663,27404.14173054695,11154,-116.02173913043478,0.0038369233,0.8913043478260869,48.91354474903454,2.108695652173913,28.347826086956523,73.8189514807432,0.20516057
0.0051601557,75.6304347826087,0.006756669,309782.26086956525,50.42543076311179,1979901,0.0,-24.123329904772667,27517.046579122543,11200,-114.58695652173913,0.0051601557,0.8913043478260869,49.57456923688821,2.108695652173913,28.391304347826086,73.77884725876135,0.21018405
0.0047348086,76.4,0.0054358505,312934.4,55.81324230676797,1989781,0.0,-26.456330801848644,27631.51992726326,11245,-128.33333333333334,0.0047348086,1.1333333333333333,44.18675769323203,1.8666666666666667,27.644444444444446,74.48165292256456,0.18554395
0.00429932,76.15217391304348,0.004126241,311919.3043478261,51.1548533111513,1999833,0.0,-24.316089734499847,27745.12033843994,11291,-116.8695652173913,0.00429932,0.7391304347826086,48.8451466888487,2.260869565217391,27.847826086956523,74.27875292419219,0.21834967
0.004166028,75.28260869565217,0.0048414944,308357.5652173913,51.84377817943389,2009847,0.0,-24.122046188229938,27856.551931142807,11337,-117.1304347826087,0.004166028,0.8695652173913043,48.15622182056611,2.130434782608696,28.73913043478261,73.45412434036903,0.19586398
0.004245228,76.1086956521739,0.004745939,311741.2173913043,51.837487686491556,2019812,0.0,-24.723731635878288,27967.368945598602,11383,-118.43478260869566,0.004245228,0.7608695652173914,48.162512313508444,2.239130434782609,27.934782608695652,74.21255132880734,0.20602374
0.004740815,75.74468085106383,0.0047569815,310250.21276595746,52.141138079670654,2030000,0.0,-24.7175164488919,28080.53108358383,11430,-118.72340425531915,0.004740815,1.0,47.858861920329346,2.0,28.29787234042553,73.87349581157198,0.20863083
0.0035133662,76.19565217391305,0.0033092175,312097.39130434784,53.38111912735212,2039977,0.0,-25.6054851586849,28196.536952972412,11476,-122.02173913043478,0.0035133662,1.0,46.618880872647885,2.0,27.847826086956523,74.29314289022757,0.20535092
0.004954586,76.53333333333333,0.004714657,313480.5333333333,54.1560990920127,2049783,0.0,-25.437646553777423,28307.204396247864,11521,-124.46666666666667,0.004954586,0.8,45.843900907987305,2.2,27.466666666666665,74.63651187358225,0.21831258
0.004304361,75.74468085106383,0.0050676637,310250.21276595746,50.84346639834118,2059939,0.0,-24.111224996163426,28421.858334064484,11568,-115.59574468085107,0.004304361,1.0851063829787233,49.15653360165882,1.9148936170212767,28.29787234042553,73.87008369508278,0.21258838
0.0039773695,75.06521739130434,0.004400232,307467.1304347826,51.28795575304042,2069914,0.0,-24.19723306860456,28537.58218574524,11614,-115.6304347826087,0.0039773695,0.8478260869565217,48.71204424695958,2.152173913043478,29.065217391304348,73.18016260785555,0.20880498
0.004178422,76.38297872340425,0.005304166,312864.6808510638,51.04924731668245,2079967,0.0,-24.354713852127478,28650.462784528732,11661,-117.0,0.004178422,0.851063829787234,48.950752683317546,2.148936170212766,27.617021276595743,74.49643007812215,0.20341037
0.005666025,75.23404255319149,0.005925757,308158.6382978723,51.7407003596551,2089892,0.0,-24.95000803493739,28764.88299870491,11708,-116.68085106382979,0.005666025,0.9361702127659575,48.25929964034489,2.0638297872340425,28.829787234042552,73.3800530465936,0.21792008
0.004187288,76.34042553191489,0.0041267397,312690.3829787234,51.217097582021324,2099829,0.0,-24.48184500011561,28877.75190424919,11755,-117.25531914893617,0.004187288,0.7659574468085106,48.782902417978676,2.234042553191489,27.659574468085108,74.45753462087977,0.20604932
0.0045418977,76.14893617021276,0.0048518004,311906.0425531915,52.19684714755573,2109942,0.0,-25.003166180956626,28989.449593305588,11802,-119.29787234042553,0.0045418977,0.7872340425531915,47.80315285244427,2.2127659574468086,27.851063829787233,74.27750599373515,0.22377503
0.004262731,75.68888888888888,0.005291527,310021.68888888886,53.80817902546359,2119894,0.0,-25.250271241154124,29102.708684921265,11847,-122.2,0.004262731,0.8,46.19182097453639,2.2,28.31111111111111,73.84576216757654,0.22188714
0.0042166645,76.29166666666667,0.005566705,312490.6666666667,53.47887152695975,2129994,0.0,-25.446774643480254,29216.700711488724,11895,-122.4375,0.0042166645,1.1875,46.52112847304027,1.8125,27.708333333333332,74.41012756165715,0.22344202
0.0047457786,76.21739130434783,0.0047208485,312186.4347826087,52.7218415864598,2139849,0.0,-24.669669434581948,29329.89071249962,11941,-120.91304347826087,0.0047457786,1.3043478260869565,47.27815841354019,1.6956521739130435,27.847826086956523,74.29753471025387,0.2040251
0.0043102424,75.55319148936171,0.0044698752,309465.87234042556,52.56930552057453,2149979,0.0,-24.77516807433767,29443.393530130386,11988,-119.23404255319149,0.0043102424,1.4680851063829787,47.43069447942547,1.5319148936170213,28.48936170212766,73.69267748518503,0.21600084
0.004363902,76.17391304347827,0.0051803,312008.347826087,53.405477687050094,2159851,0.0,-25.550597989282327,29555.307856321335,12034,-122.08695652173913,0.004363902,1.5217391304347827,46.59452231294992,1.4782608695652173,27.847826086956523,74.28644120067489,0.20854594
0.0041289157,75.69565217391305,0.005148946,310049.39130434784,50.200537965790744,2169876,0.0,-23.7481669264485,29666.847492218018,12080,-114.0,0.0041289157,1.2826086956521738,49.799462034209256,1.7173913043478262,28.32608695652174,73.83895843086097,0.22275446
0.0040527354,75.95652173913044,0.0049267802,311117.9130434783,50.52064694748912,2179957,0.0,-23.956401578410574,29781.15503191948,12126,-115.23913043478261,0.0040527354,1.1304347826086956,49.47935305251088,1.8695652173913044,28.065217391304348,74.08354129038027,0.21864899
0.0038540945,75.88888888888889,0.005359581,310840.8888888889,50.44060021202633,2189801,0.0,-23.821596865822,29892.498420715332,12171,-114.8,0.0038540945,0.8,49.55939978797367,2.2,28.155555555555555,74.00578839567171,0.22385933
