AttC,surrgain,TimestepsSoFar,MtR,AttNC,entloss,meankl,optimgain,Fce,TimeElapsed,TtR,entropy,EpisodesSoFar
1.3181818181818181,7.693227e-05,1359870,15.972702318154699,1.6818181818181819,0.0,0.0018481569,7.693227e-05,0.12172727272727274,8830.266369819641,84.61363636363636,1.5321858,6294
1.372093023255814,0.0009654354,1369879,16.077574136784243,1.627906976744186,0.0,0.012450487,0.0009654354,0.12049612403100779,8896.549725055695,84.62790697674419,1.5399581,6337
1.3777777777777778,0.0007785187,1379908,15.907499056676773,1.6222222222222222,0.0,0.0040180082,0.0007785187,0.1337777777777778,8955.0179605484,83.73333333333333,1.5372727,6382
1.54,0.0003929217,1389849,14.575927396071464,1.46,0.0,0.002839805,0.0003929217,0.11212161408062737,9021.021285533905,75.66,1.5261585,6432
1.2727272727272727,0.0009432365,1399865,16.4480589382948,1.7272727272727273,0.0,0.004561759,0.0009432365,0.12354545454545457,9095.968604564667,85.97727272727273,1.5186774,6476
1.6326530612244898,0.0008305837,1409753,16.858341201033177,1.3673469387755102,0.0,0.0012939171,0.0008305837,0.13480637306682508,9152.168034553528,87.3061224489796,1.4990258,6525
1.4807692307692308,0.0002525093,1419855,14.361303418458371,1.5192307692307692,0.0,0.002220791,0.0002525093,0.13348582446105664,9216.894875526428,73.67307692307692,1.4765176,6577
1.6122448979591837,0.00073414436,1429955,15.719157956882118,1.3877551020408163,0.0,0.0060361014,0.00073414436,0.12261688514929732,9283.175395965576,82.83673469387755,1.4671737,6626
1.3181818181818181,0.0007534233,1439780,15.151218654088343,1.6818181818181819,0.0,0.0030165045,0.0007534233,0.13107773386034258,9350.161346197128,79.36363636363636,1.4213021,6670
1.380952380952381,0.00023421987,1449808,16.51815086668743,1.619047619047619,0.0,0.0013865103,0.00023421987,0.11769614512471656,9415.134002447128,86.71428571428571,1.4117895,6712
1.2380952380952381,0.0012407163,1459812,16.194046800140278,1.7619047619047619,0.0,0.0024833998,0.0012407163,0.11342857142857146,9476.750190973282,85.07142857142857,1.4058385,6754
1.3111111111111111,0.0010202473,1469905,15.261225293840962,1.6888888888888889,0.0,0.0036929627,0.0010202473,0.11087895807895808,9537.555353403091,78.73333333333333,1.4088132,6799
