TimestepsSoFar,EpisodesSoFar,entropy,Tmc,optimgain,AttNC,MpbtA,Ptt,surrgain,meankl,TimeElapsed,TtR,AttC,MpbtN,Tmt,entloss,MtR,Tbt
1339892,10026,0.2823782,48.36507936507937,0.002357553,5.317460317460317,78.35175592632022,55.38993779703221,0.002357553,0.0059684217,47808.100465774536,-122.6984126984127,4.682539682539683,21.64824407367978,56.79365079365079,0.0,-9.107341002484308,232626.79365079364
1349895,10090,0.2796359,47.953125,0.0018333592,6.65625,79.84424082818907,55.80008399995071,0.0018333592,0.0059764497,48136.822477817535,-115.0,3.34375,20.15575917181095,57.25,0.0,-8.331480798703096,234496.0
1359853,10154,0.2808969,49.09375,0.001738585,5.609375,79.22974973853307,54.745171759549265,0.001738585,0.004534829,48467.93137669563,-116.71875,4.390625,20.77025026146691,56.15625,0.0,-8.457030289310195,230016.0
1369859,10218,0.24494469,49.265625,0.001899147,4.90625,79.0533534459707,54.566912803978376,0.001899147,0.0054402854,48808.889664411545,-117.96875,5.09375,20.94664655402931,55.953125,0.0,-8.414467212323855,229184.0
1379980,10282,0.26745906,49.421875,0.002787874,5.6875,80.29645545800413,54.41180960659715,0.002787874,0.00785406,49152.11649227142,-109.21875,4.3125,19.703544541995843,55.78125,0.0,-8.31247213144779,228480.0
1389950,10344,0.2713454,46.935483870967744,0.0020153115,3.806451612903226,75.64448167142484,56.741587741854474,0.0020153115,0.0049557155,49480.97210979462,-144.51612903225808,6.193548387096774,24.35551832857515,58.225806451612904,0.0,-9.760523634973962,238492.90322580645
1399868,10406,0.27082014,48.87096774193548,0.0020273007,4.145161290322581,77.58648302259077,54.92833395919555,0.0020273007,0.0050255414,49815.70391058922,-126.61290322580645,5.854838709677419,22.4135169774092,56.32258064516129,0.0,-8.998289992235627,230697.29032258064
1409882,10467,0.26127222,48.0655737704918,0.0021991907,4.442622950819672,77.5541781989294,55.65893439002265,0.0021991907,0.004436145,50144.18521356583,-129.34426229508196,5.557377049180328,22.44582180107061,57.0655737704918,0.0,-9.122586509089148,233740.59016393442
1419948,10531,0.27803472,48.71875,0.002313472,5.421875,78.39225606632696,55.03349339999424,0.002313472,0.005988867,50482.63971042633,-122.1875,4.578125,21.607743933673067,56.390625,0.0,-8.854772743151383,230976.0
1429846,10593,0.27963534,50.20967741935484,0.0012493576,4.306451612903226,77.78862132348505,53.7091640683896,0.0012493576,0.003983675,50804.29410648346,-123.06451612903226,5.693548387096774,22.211378676514965,55.08064516129032,0.0,-8.780473177456678,225610.32258064515
1439940,10656,0.26691493,47.523809523809526,0.00252893,5.4603174603174605,79.10552566355341,56.16442568063328,0.00252893,0.005610824,51116.76605939865,-120.47619047619048,4.5396825396825395,20.894474336446596,57.58730158730159,0.0,-8.722144336534706,235877.5873015873
1449988,10718,0.23722711,48.67741935483871,0.0019333124,5.403225806451613,79.09607456186201,55.08885067548248,0.0019333124,0.0054353187,51422.99251174927,-118.2258064516129,4.596774193548387,20.903925438138018,56.46774193548387,0.0,-8.723575930705609,231291.87096774194
1459893,10778,0.23181246,49.1,0.0024835754,4.7,76.52888451771115,54.73013789261391,0.0024835754,0.005547389,51732.09286522865,-131.5,5.3,23.471115482288837,56.13333333333333,0.0,-9.384721958218085,229922.13333333333
1469848,10840,0.24787515,48.693548387096776,0.0022673074,7.112903225806452,78.00616455931491,55.067191593468756,0.0022673074,0.0045645754,52043.217274427414,-124.19354838709677,2.8870967741935485,21.99383544068509,56.435483870967744,0.0,-9.044370346029709,231159.74193548388
1479965,10904,0.26225844,48.46875,0.0018524505,6.453125,78.65085923425204,55.284546834464685,0.0018524505,0.004295444,52353.15548038483,-121.25,3.546875,21.349140765747975,56.671875,0.0,-9.003875212109556,232128.0
1489880,10967,0.26478794,49.26984126984127,0.0024573475,5.873015873015873,79.88677303590391,54.56700350788425,0.0024573475,0.0060348557,52674.78278851509,-112.53968253968254,4.126984126984127,20.11322696409609,55.95238095238095,0.0,-8.38072520990262,229180.95238095237
1499974,11029,0.26177743,49.435483870967744,0.0025311718,5.161290322580645,80.61148176351644,54.44561889891939,0.0025311718,0.0052854484,52999.91025471687,-108.2258064516129,4.838709677419355,19.388518236483524,55.87096774193548,0.0,-7.71622089814105,228847.48387096773
1509986,11091,0.25464568,49.61290322580645,0.0022689954,3.7580645161290325,78.33219316815153,54.24978733063411,0.0022689954,0.0043393727,53339.358679294586,-120.80645161290323,6.241935483870968,21.667806831848473,55.62903225806452,0.0,-8.517675039841633,227856.51612903227
1519992,11152,0.26769772,48.26229508196721,0.0019009699,4.229508196721311,77.85803211710974,55.482328913567926,0.0019009699,0.0039624553,53673.997527599335,-126.22950819672131,5.770491803278689,22.14196788289027,56.885245901639344,0.0,-8.795099803985753,233001.96721311475
1529993,11215,0.26496282,48.44444444444444,0.0022048608,4.555555555555555,79.3870772225458,55.34295390734814,0.0022048608,0.005661054,54012.39572405815,-117.46031746031746,5.444444444444445,20.6129227774542,56.77777777777778,0.0,-8.205404506824848,232561.77777777778
1539839,11277,0.2812985,49.096774193548384,0.0024826145,4.774193548387097,80.48743595497363,54.7313378178389,0.0024826145,0.005462835,54354.958362579346,-110.48387096774194,5.225806451612903,19.512564045026323,56.12903225806452,0.0,-7.875112155873841,229904.51612903227
1549856,11340,0.27690297,50.15873015873016,0.0017800372,3.380952380952381,78.80007838706872,53.782013026023726,0.0017800372,0.0054838527,54698.906016111374,-117.46031746031746,6.619047619047619,21.199921612931252,55.19047619047619,0.0,-8.383902998767246,226060.19047619047
1559979,11405,0.2620772,49.92307692307692,0.0027420504,3.6153846153846154,79.33413180729175,53.96587577160776,0.0027420504,0.006362611,55050.77952384949,-114.61538461538461,6.384615384615385,20.665868192708267,55.33846153846154,0.0,-8.18570176711951,226666.33846153846
1569982,11469,0.27760777,48.015625,0.0027446062,5.046875,76.84251190471701,55.6950235076914,0.0027446062,0.005432091,55397.1999270916,-133.75,4.953125,23.157488095282975,57.09375,0.0,-9.361776125421352,233856.0
1579900,11531,0.28162643,48.274193548387096,0.0021589997,5.67741935483871,79.17513052333577,55.491061856529996,0.0021589997,0.005534046,55745.34846377373,-119.6774193548387,4.32258064516129,20.82486947666424,56.91935483870968,0.0,-8.257309282196355,233141.67741935485
1589886,11592,0.30303043,45.73770491803279,0.0040456136,4.688524590163935,74.80454749624087,57.83440803189024,0.0040456136,0.00603834,56081.74346661568,-153.9344262295082,5.311475409836065,25.1954525037591,59.34426229508197,0.0,-10.299726583129376,243074.09836065574
1599812,11652,0.28580108,47.85,0.0016437366,5.35,76.60843900999693,55.87954690479678,0.0016437366,0.003921878,56408.14398598671,-136.83333333333334,4.65,23.39156099000308,57.31666666666667,0.0,-9.111979333053595,234769.06666666668
1609988,11713,0.25792384,47.08196721311475,0.00227674,4.704918032786885,77.10527297994057,56.60387423478713,0.00227674,0.00640548,56722.73799991608,-135.40983606557376,5.295081967213115,22.89472702005943,58.08196721311475,0.0,-9.203080179591986,237903.73770491802
