AttNC,entloss,TimestepsSoFar,EpisodesSoFar,surrgain,TtR,Fce,meankl,AttC,TimeElapsed,entropy,MtR,optimgain
1.0769230769230769,0.0,239818,1163,0.0008083272,81.23076923076923,0.1318460292642551,0.0033494807,1.9230769230769231,3276.3187811374664,1.4449896,15.899202301185634,0.0008083272
1.441860465116279,0.0,249833,1206,0.0005517197,103.46511627906976,0.1651585623678647,0.0037562891,1.558139534883721,3413.922250032425,1.4422498,19.697612267824436,0.0005517197
1.4130434782608696,0.0,259879,1252,0.0004355367,90.52173913043478,0.14639277462717915,0.0020300725,1.5869565217391304,3539.8209857940674,1.404774,17.214983764135617,0.0004355367
1.627906976744186,0.0,269886,1295,0.0002986679,95.30232558139535,0.12706976744186047,0.000450095,1.372093023255814,3683.216188430786,1.4124378,18.465518643062484,0.0002986679
1.8,0.0,279899,1340,0.0008146952,91.13333333333334,0.12586666666666668,0.002865036,1.2,3817.7037074565887,1.4097898,17.53613696678719,0.0008146952
1.619047619047619,0.0,289901,1382,0.0011570487,94.71428571428571,0.1737142857142857,0.005980854,1.380952380952381,3959.334013223648,1.3733677,18.17905221856994,0.0011570487
1.5333333333333334,0.0,299908,1427,0.0006935374,85.0,0.13546666666666668,0.0015282545,1.4666666666666666,4103.380357265472,1.4031974,16.130501269383885,0.0006935374
1.558139534883721,0.0,309911,1470,0.00037041653,86.51162790697674,0.11534883720930236,0.0018637677,1.441860465116279,4233.974417209625,1.3906609,16.560739300167942,0.00037041653
1.6666666666666667,0.0,319932,1515,0.00093683164,90.2,0.123352380952381,0.0018399538,1.3333333333333333,4385.908897161484,1.3928967,17.115986204219162,0.00093683164
1.5813953488372092,0.0,329945,1558,0.0004951328,91.88372093023256,0.12251162790697678,0.0011982439,1.4186046511627908,4536.1586010456085,1.4001436,17.656514119539114,0.0004951328
1.6428571428571428,0.0,339806,1600,0.0008690801,91.85714285714286,0.13058113783886982,0.0046684565,1.3571428571428572,4687.641405582428,1.4102035,17.66379388831353,0.0008690801
1.6097560975609757,0.0,349813,1641,0.0009997721,104.04878048780488,0.14211846689895472,0.0037365449,1.3902439024390243,4822.791260242462,1.4145536,19.807463759530258,0.0009997721
1.441860465116279,0.0,359824,1684,0.0007392105,96.69767441860465,0.1289302325581396,0.0015400243,1.558139534883721,4958.177378892899,1.4202791,18.247366193140273,0.0007392105
1.3255813953488371,0.0,369839,1727,0.0006723185,89.37209302325581,0.1328851303735025,0.0026256565,1.6744186046511629,5108.568568468094,1.4390414,17.045265055726066,0.0006723185
1.3255813953488371,0.0,379842,1770,0.0005169576,96.48837209302326,0.1286511627906977,0.0024975424,1.6744186046511629,5234.732634067535,1.4575651,18.23579957179948,0.0005169576
1.3777777777777778,0.0,389881,1815,0.0006634038,91.73333333333333,0.13102222222222226,0.0013332352,1.6222222222222222,5385.278386831284,1.4663198,17.55794927242327,0.0006634038
1.5121951219512195,0.0,399888,1856,0.0005139594,101.85365853658537,0.1358048780487805,0.0031207553,1.4878048780487805,5534.293650388718,1.4572299,19.266815071875122,0.0005139594
1.5238095238095237,0.0,409892,1898,0.00074035174,102.0,0.13599999999999998,0.008339147,1.4761904761904763,5682.680109262466,1.4552767,19.5440319419691,0.00074035174
1.7272727272727273,0.0,419904,1942,0.0018732229,96.95454545454545,0.1292727272727273,0.003764393,1.2727272727272727,5810.337105751038,1.475622,18.301743407077698,0.0018732229
1.5434782608695652,0.0,429924,1988,0.0017865803,81.91304347826087,0.118266139657444,0.0015056891,1.4565217391304348,5957.577042579651,1.4896599,15.447822009830976,0.0017865803
1.6363636363636365,0.0,439944,2032,0.0006935318,83.6590909090909,0.11903030303030303,0.0006145094,1.3636363636363635,6088.06582736969,1.500446,15.965437149665759,0.0006935318
1.5681818181818181,0.0,449962,2076,0.00092098187,85.1590909090909,0.11354545454545462,0.0018333078,1.4318181818181819,6216.031954050064,1.5177789,16.165960720218802,0.00092098187
1.4444444444444444,0.0,459852,2121,0.00033179627,81.46666666666667,0.11497470283853263,0.0002376,1.5555555555555556,6351.74636554718,1.5087007,15.391521923272546,0.00033179627
1.7560975609756098,0.0,469853,2162,0.00025416692,92.85365853658537,0.12380487804878053,0.00088126876,1.2439024390243902,6473.37491774559,1.5340579,17.828512474861228,0.00025416692
1.375,0.0,479891,2210,0.00059517566,82.125,0.13743915343915342,0.0013400941,1.625,6607.147465229034,1.5065031,15.519429203677836,0.00059517566
1.9024390243902438,0.0,489894,2251,0.00040483807,91.6829268292683,0.13027642276422763,0.0015088377,1.0975609756097562,6744.106981515884,1.5294182,17.664637893959576,0.00040483807
1.5434782608695652,0.0,499958,2297,0.0006151883,83.28260869565217,0.1382111801242236,0.005259863,1.4565217391304348,6893.750735044479,1.5443028,15.782169483070069,0.0006151883
1.2452830188679245,0.0,509974,2350,0.00070961454,77.60377358490567,0.12130064375511462,0.0028620316,1.7547169811320755,7030.030252933502,1.5480634,14.807712447330658,0.00070961454
1.6666666666666667,0.0,519982,2392,0.00047215575,103.57142857142857,0.1380952380952381,0.0021532266,1.3333333333333333,7174.279831647873,1.5631446,19.85110452700654,0.00047215575
1.5714285714285714,0.0,529759,2434,0.0005704458,91.07142857142857,0.12397883597883601,0.0018859295,1.4285714285714286,7297.285198688507,1.5812104,17.576785853719606,0.0005704458
1.7142857142857142,0.0,539761,2476,0.00051455386,90.71428571428571,0.16838095238095238,0.003246544,1.2857142857142858,7421.809654712677,1.5810573,17.245113241768845,0.00051455386
1.6046511627906976,0.0,549790,2519,0.0007301809,97.32558139534883,0.13146332737030414,0.0015983966,1.3953488372093024,7567.489029884338,1.5703124,18.477991894981557,0.0007301809
1.3673469387755102,0.0,559811,2568,0.00074193423,81.18367346938776,0.129687074829932,0.0033423787,1.6326530612244898,7700.017404556274,1.5323492,15.692149486769814,0.00074193423
1.4883720930232558,0.0,569834,2611,0.00037301483,90.27906976744185,0.12164705882352944,0.004489253,1.5116279069767442,7823.708253860474,1.5184318,17.4430726640749,0.00037301483
1.6666666666666667,0.0,579867,2656,0.0010501897,83.26666666666667,0.1132246913580247,0.0017194916,1.3333333333333333,7966.94210767746,1.5256013,15.889317715896818,0.0010501897
1.9318181818181819,0.0,589907,2700,0.0004627482,83.04545454545455,0.1162524843577475,0.0010889122,1.0681818181818181,8093.79992890358,1.5212376,16.01911168119249,0.0004627482
1.5714285714285714,0.0,599946,2749,0.000775105,77.51020408163265,0.11320704692133265,0.0030095337,1.4285714285714286,8229.437925338745,1.5277531,14.860320235514703,0.000775105
1.8571428571428572,0.0,609919,2791,0.00016859589,97.71428571428571,0.13587935545571014,0.00038428482,1.1428571428571428,8386.213731527328,1.5363423,18.859399971713664,0.00016859589
1.425531914893617,0.0,619974,2838,0.00059806876,83.80851063829788,0.11596290234588105,0.001753534,1.574468085106383,8521.881458044052,1.5297743,15.891271486066783,0.00059806876
1.5,0.0,629795,2884,0.00039704234,85.1086956521739,0.14420981605273325,0.00073991634,1.5,8645.790371894836,1.5407822,16.41780586497135,0.00039704234
1.5208333333333333,0.0,639941,2932,0.0005806249,78.5625,0.1156399790685505,0.0033061523,1.4791666666666667,8799.657322883606,1.5534561,15.408964613047784,0.0005806249
1.9047619047619047,0.0,649967,2974,0.001731957,85.0,0.11594397759103642,0.00270218,1.0952380952380953,8934.60073852539,1.5550865,16.103818983935735,0.001731957
1.5869565217391304,0.0,659906,3020,0.0015084534,84.06521739130434,0.11599541405767702,0.0024451162,1.4130434782608696,9062.086426019669,1.5363437,16.157194708372945,0.0015084534
1.4680851063829787,0.0,669945,3067,0.00023578084,84.12765957446808,0.1239808418531823,0.0013761926,1.5319148936170213,9215.474683523178,1.5389383,16.213828715377122,0.00023578084
1.4883720930232558,0.0,679761,3110,0.00049692957,89.44186046511628,0.12678036175710594,0.0037054375,1.5116279069767442,9348.13358092308,1.584104,17.3442526741587,0.00049692957
1.6666666666666667,0.0,689790,3155,0.0008427368,88.4,0.11979797979797983,0.004136719,1.3333333333333333,9486.86629319191,1.5637201,16.630647069665184,0.0008427368
1.3461538461538463,0.0,699961,3207,0.0012697963,78.86538461538461,0.1244325187487761,0.007368943,1.6538461538461537,9625.169800758362,1.5872403,15.396220847604752,0.0012697963
1.2264150943396226,0.0,709822,3260,0.0010668635,75.9622641509434,0.13019960717204956,0.0033505093,1.7735849056603774,9763.185612916946,1.5883812,14.818294973751629,0.0010668635
1.2363636363636363,0.0,719997,3315,0.0021556986,77.07272727272728,0.12088151423271042,0.0061068907,1.7636363636363637,9904.258714437485,1.5814214,14.725240660069284,0.0021556986
1.4130434782608696,0.0,729784,3361,0.0005090154,82.43478260869566,0.11918688024408845,0.0036887533,1.5869565217391304,10022.827063322067,1.5761302,15.614094750464902,0.0005090154
1.775,0.0,739784,3401,0.00022581076,92.925,0.12390000000000004,0.0031181972,1.225,10176.33134150505,1.6004643,17.67522815236605,0.00022581076
1.6829268292682926,0.0,749801,3442,0.0011784912,89.48780487804878,0.1206542324246772,0.004610134,1.3170731707317074,10314.05504488945,1.6137697,16.985384618572986,0.0011784912
1.6382978723404256,0.0,759888,3489,0.0004502996,75.70212765957447,0.11342721375005634,0.0032199793,1.3617021276595744,10438.54155421257,1.6416042,14.446284632766739,0.0004502996
1.5454545454545454,0.0,769904,3533,0.0005820241,92.25,0.16827272727272724,0.0016429743,1.4545454545454546,10573.113553285599,1.6556417,17.482662036438093,0.0005820241
1.5777777777777777,0.0,779949,3578,0.00035065002,88.0,0.1277150997150997,0.0013757444,1.4222222222222223,10698.905965089798,1.6464763,16.862541810818932,0.00035065002
1.627906976744186,0.0,789960,3621,0.0001712794,87.0,0.12055813953488373,0.0048355204,1.372093023255814,10828.224943876266,1.6588115,16.51553140062576,0.0001712794
1.5714285714285714,0.0,799941,3663,0.00036316935,96.57142857142857,0.13974792472684744,0.00088403886,1.4285714285714286,10960.997537136078,1.6576253,18.68546827680318,0.00036316935
1.4285714285714286,0.0,809972,3712,0.0010486471,80.0204081632653,0.14912059369202227,0.0121049965,1.5714285714285714,11094.851163864136,1.6516492,15.126535175763133,0.0010486471
