TimestepsSoFar,surrgain,entropy,TimeElapsed,AttC,TtR,optimgain,AttNC,Tbt,MpbtA,Ptt,Tmt,entloss,Tmc,MpbtN,MtR,EpisodesSoFar,meankl
1469873,0.0030427247,0.16365126,24149.568348646164,0.15,-63.6,0.0030427247,0.85,333721.6,21.9323143110829,79.23957508683893,81.475,0.0,22.525,78.06768568891712,-36.10768137489164,9115,0.008183254
1479941,0.003425432,0.19048762,24250.94000840187,0.02564102564102564,-63.51282051282051,0.003425432,0.9743589743589743,335661.9487179487,22.540881089341667,79.70163829032063,81.94871794871794,0.0,22.025641025641026,77.45911891065832,-36.54715818910048,9154,0.009545856
1489874,0.0026500917,0.17167293,24356.805850982666,0.05128205128205128,-62.58974358974359,0.0026500917,0.9487179487179487,335556.92307692306,23.594050146505847,79.67650149947937,81.92307692307692,0.0,22.05128205128205,76.40594985349415,-35.78020790656933,9193,0.009791924
1499773,0.004819177,0.1646625,24463.740703821182,0.125,-64.0,0.004819177,0.875,338432.0,22.595066593309703,80.32902394159359,82.625,0.0,21.35,77.40493340669029,-36.413378868712485,9233,0.009171623
1509960,0.002834965,0.16931032,24568.255098104477,0.02564102564102564,-63.97435897435897,0.002834965,0.9743589743589743,335136.8205128205,21.816846971660162,79.56087802287752,81.82051282051282,0.0,22.17948717948718,78.18315302833983,-36.514136610500046,9272,0.009464502
1519975,0.0043000337,0.19074324,24673.10973238945,0.07692307692307693,-64.1025641025641,0.0043000337,0.9230769230769231,336502.1538461539,21.980897816038055,79.91176901347484,82.15384615384616,0.0,21.794871794871796,78.01910218396198,-36.448793547823,9311,0.01019454
1529993,0.0027961952,0.1701468,24782.345390319824,0.1794871794871795,-62.69230769230769,0.0027961952,0.8205128205128205,333246.358974359,22.956690516649978,79.18926938242599,81.35897435897436,0.0,22.564102564102566,77.04330948334999,-35.89900787171517,9350,0.008950844
1539995,0.008680684,0.18578008,24886.695120096207,0.05,-64.4,0.008680684,0.95,338636.8,22.158168808953196,80.37651750409813,82.675,0.0,21.3,77.8418311910468,-37.370446717404775,9390,0.010298478
1549879,0.002240071,0.1734638,24997.595633029938,0.0975609756097561,-64.0,0.002240071,0.9024390243902439,333674.14634146343,21.49875420430641,79.24913898776352,81.46341463414635,0.0,22.51219512195122,78.5012457956936,-37.70077892942326,9431,0.008282861
1559835,0.0030119582,0.1711586,25104.82230424881,0.1794871794871795,-62.76923076923077,0.0030119582,0.8205128205128205,335031.7948717949,23.245869188509012,79.5574696996307,81.7948717948718,0.0,22.17948717948718,76.75413081149102,-35.51605282681915,9470,0.008929094
1569829,0.0032714568,0.17768079,25207.630046606064,0.1282051282051282,-63.666666666666664,0.0032714568,0.8717948717948718,336712.2051282051,22.555827486604105,79.95869128808414,82.2051282051282,0.0,21.743589743589745,77.44417251339591,-36.296746181009325,9509,0.0096055055
1579838,0.0035793334,0.17315634,25311.984611272812,0.1794871794871795,-63.56410256410256,0.0035793334,0.8205128205128205,336397.1282051282,22.644883064058707,79.86845744065035,82.12820512820512,0.0,21.846153846153847,77.35511693594133,-36.02171366060629,9548,0.008967583
1589804,0.0061139045,0.20008962,25416.979615688324,0.02631578947368421,-63.421052631578945,0.0061139045,0.9736842105263158,337273.2631578947,22.999106515527085,80.04592500661305,82.34210526315789,0.0,21.657894736842106,77.00089348447294,-36.20020740405552,9586,0.010912703
1599801,0.0033007362,0.18730178,25524.567440986633,0.2564102564102564,-63.05128205128205,0.0033007362,0.7435897435897436,336922.25641025644,23.33598972783179,79.9873236139797,82.25641025641026,0.0,21.71794871794872,76.6640102721682,-35.62740711517682,9625,0.010437061
1609929,0.0048861555,0.17359719,25634.569115638733,0.19047619047619047,-63.785714285714285,0.0048861555,0.8095238095238095,338212.5714285714,22.759128800209723,80.26111436337399,82.57142857142857,0.0,21.428571428571427,77.24087119979028,-37.33525420640889,9667,0.0086543355
1619968,0.0038559388,0.18922104,25739.409308195114,0.28205128205128205,-62.17948717948718,0.0038559388,0.717948717948718,335556.92307692306,24.103344996219448,79.65555636055397,81.92307692307692,0.0,22.076923076923077,75.89665500378054,-34.804842618612916,9706,0.007601677
1629889,0.004476645,0.16876116,25847.18247485161,0.125,-63.45,0.004476645,0.875,334028.8,22.19735699401677,79.32888172404216,81.55,0.0,22.425,77.80264300598323,-36.316219428764214,9746,0.008899032
1639994,0.0037502823,0.17771482,25952.009971141815,0.10256410256410256,-62.97435897435897,0.0037502823,0.8974358974358975,334821.74358974356,22.982277053509954,79.52872903310997,81.74358974358974,0.0,22.205128205128204,77.01772294649005,-35.3107928585944,9785,0.009167374
1649963,0.0058429283,0.18852946,26055.57413625717,0.02564102564102564,-64.41025641025641,0.0058429283,0.9743589743589743,338812.71794871794,22.136073480261793,80.41816193935733,82.71794871794872,0.0,21.256410256410255,77.86392651973823,-36.98158958345796,9824,0.009785194
1659884,0.0042865607,0.18004885,26162.825751781464,0.25,-63.825,0.0042865607,0.75,338329.6,22.755546800260696,80.3448778539229,82.6,0.0,21.325,77.2444531997393,-36.65522272085339,9864,0.009371733
1669873,0.003230574,0.16135737,26268.97617650032,0.02702702702702703,-62.2972972972973,0.003230574,0.972972972972973,334764.97297297296,23.801925618760027,79.53803655908109,81.72972972972973,0.0,22.18918918918919,76.19807438123998,-34.95627225728965,9901,0.008030662
1679913,0.0035228683,0.17856054,26371.604496002197,0.02564102564102564,-64.53846153846153,0.0035228683,0.9743589743589743,337552.41025641025,21.710042146192247,80.17027909861433,82.41025641025641,0.0,21.512820512820515,78.28995785380778,-36.785059630818594,9940,0.009438853
1689934,0.005400551,0.19111384,26475.768832206726,0.0,-63.6578947368421,0.005400551,1.0,336087.5789473684,22.45958085620863,79.81778586712154,82.05263157894737,0.0,21.894736842105264,77.54041914379138,-35.93707487819861,9978,0.010487431
1699848,0.008038476,0.20528463,26580.720749378204,0.07692307692307693,-64.58974358974359,0.008038476,0.9230769230769231,339652.92307692306,22.123455146181048,80.58702359193035,82.92307692307692,0.0,21.076923076923077,77.87654485381894,-37.54937218049455,10017,0.011016114
1709848,0.005883673,0.17558405,26695.67822957039,0.35714285714285715,-63.904761904761905,0.005883673,0.6428571428571429,335384.38095238095,21.96605172600728,79.63438117369826,81.88095238095238,0.0,22.095238095238095,78.03394827399272,-36.827364578244456,10059,0.008894568
1719778,0.0028157227,0.18790787,26802.888590574265,0.05263157894736842,-63.0,0.0028157227,0.9473684210526315,335656.4210526316,23.142767486210143,79.67864871443322,81.94736842105263,0.0,22.05263157894737,76.85723251378981,-35.67160620457545,10097,0.009558955
1729805,0.005523622,0.17265242,26917.305341243744,0.14285714285714285,-64.76190476190476,0.005523622,0.8571428571428571,336944.7619047619,21.349379822631505,79.9896933909524,82.26190476190476,0.0,21.714285714285715,78.65062017736848,-38.91203803418433,10139,0.008999421
1739977,0.0042909775,0.18840578,27021.595915555954,0.10256410256410256,-63.61538461538461,0.0042909775,0.8974358974358975,336187.07692307694,22.5421189390524,79.81943714310685,82.07692307692308,0.0,21.897435897435898,77.45788106094761,-35.89172911148808,10178,0.010192496
1749968,0.0038678031,0.16221286,27127.695303678513,0.05128205128205128,-63.94871794871795,0.0038678031,0.9487179487179487,336607.1794871795,22.235699358428146,79.93584851925922,82.17948717948718,0.0,21.76923076923077,77.76430064157185,-37.023281264018586,10217,0.008702802
1759883,0.004828415,0.17209467,27233.758194684982,0.02631578947368421,-64.89473684210526,0.004828415,0.9736842105263158,335764.2105263158,20.84192713368429,79.78558350898673,81.97368421052632,0.0,21.92105263157895,79.15807286631573,-37.371850343065205,10255,0.009852171
1769928,0.002755825,0.1689609,27341.747111320496,0.02631578947368421,-64.07894736842105,0.002755825,0.9736842105263158,336195.36842105264,21.988020739291503,79.80149901472491,82.07894736842105,0.0,21.92105263157895,78.01197926070851,-36.928187398803104,10293,0.009876665
1779888,0.0041264463,0.1667825,27447.740956544876,0.05263157894736842,-64.36842105263158,0.0041264463,0.9473684210526315,334794.1052631579,21.271510611813238,79.48284777110165,81.73684210526316,0.0,22.263157894736842,78.72848938818674,-36.56858577713828,10331,0.009080581
1789922,0.0047164573,0.17509586,27554.113397836685,0.0,-64.13157894736842,0.0047164573,1.0,332207.15789473685,20.939637753085087,78.9168758192066,81.10526315789474,0.0,22.86842105263158,79.0603622469149,-37.01712563199189,10369,0.009731345
1799975,0.0048543853,0.18797286,27658.32679915428,0.0,-64.3157894736842,0.0048543853,1.0,334039.5789473684,21.15520446429168,79.3117978596608,81.55263157894737,0.0,22.44736842105263,78.84479553570831,-36.03722935213351,10407,0.008171728
1809993,0.0029312363,0.19589607,27764.643709897995,0.07894736842105263,-62.89473684210526,0.0029312363,0.9210526315789473,335009.6842105263,23.184957980054488,79.57147487316394,81.78947368421052,0.0,22.157894736842106,76.8150420199455,-35.541416225314414,10445,0.0077721686
1819888,0.0044950484,0.1877229,27872.619212388992,0.2,-64.95,0.0044950484,0.8,337100.8,21.082275200790797,80.00730905963545,82.3,0.0,21.7,78.9177247992092,-37.53529906136076,10485,0.009553044
1829973,0.004855218,0.20903741,27976.20724916458,0.02564102564102564,-64.92307692307692,0.004855218,0.9743589743589743,339232.8205128205,21.636500348819656,80.56954182631173,82.82051282051282,0.0,21.076923076923077,78.36349965118035,-37.42275478228464,10524,0.010182319
1839945,0.004815489,0.19823816,28078.78991174698,0.02564102564102564,-64.33333333333333,0.004815489,0.9743589743589743,342593.641025641,23.07584692369329,81.29458268348536,83.64102564102564,0.0,20.307692307692307,76.92415307630671,-36.6460413118128,10563,0.008131639
1849779,0.005326938,0.17092013,28197.23957657814,0.2619047619047619,-65.95238095238095,0.005326938,0.7380952380952381,334701.71428571426,19.337556829842526,79.46192511977604,81.71428571428571,0.0,22.285714285714285,80.66244317015749,-39.21078006734659,10605,0.0084128175
1859860,0.0048996094,0.18479556,28300.57439517975,0.0,-64.1842105263158,0.0048996094,1.0,336949.8947368421,22.008188892797946,79.97351295118004,82.26315789473684,0.0,21.736842105263158,77.99181110720205,-36.606369348667705,10643,0.009484494
1869810,0.0018172882,0.15475352,28408.06330227852,0.07692307692307693,-65.07692307692308,0.0018172882,0.9230769230769231,335872.0,20.631163226485643,79.80682130294389,82.0,0.0,21.897435897435898,79.36883677351435,-36.71967865996359,10682,0.0084715625
1879804,0.004845056,0.16562764,28513.433876037598,0.10256410256410256,-64.87179487179488,0.004845056,0.8974358974358975,335872.0,20.944163228148724,79.72742138830418,82.0,0.0,22.0,79.05583677185128,-37.13071540821711,10721,0.009146076
1889762,0.006477289,0.18489926,28618.287318706512,0.02631578947368421,-65.05263157894737,0.006477289,0.9736842105263158,336734.3157894737,20.869912243804773,79.96555475137936,82.21052631578948,0.0,21.736842105263158,79.13008775619524,-36.529362386651236,10759,0.009642169
1899956,0.00439731,0.18833013,28722.54848742485,0.02564102564102564,-63.76923076923077,0.00439731,0.9743589743589743,333876.5128205128,21.775702031487587,79.33403757438586,81.51282051282051,0.0,22.41025641025641,78.22429796851243,-35.87915992304368,10798,0.010124676
1909753,0.0019804824,0.16942109,28828.22651720047,0.05128205128205128,-64.15384615384616,0.0019804824,0.9487179487179487,336292.10256410256,21.901943943457816,79.86433884206777,82.1025641025641,0.0,21.846153846153847,78.09805605654216,-37.05239120192215,10837,0.008899892
1919960,0.0034127685,0.15171868,28933.098014116287,0.07317073170731707,-65.26829268292683,0.0034127685,0.926829268292683,340467.51219512196,21.50442066381271,80.81000171707963,83.1219512195122,0.0,20.829268292682926,78.49557933618729,-37.2970142302087,10878,0.008678572
1929990,0.007689857,0.17493322,29038.142370224,0.02631578947368421,-64.42105263157895,0.007689857,0.9736842105263158,336087.5789473684,21.50394809835977,79.81776941026642,82.05263157894737,0.0,21.894736842105264,78.49605190164024,-36.84509155757217,10916,0.010459087
1939954,0.005852673,0.16720767,29146.239171743393,0.15,-64.2,0.005852673,0.85,335564.8,21.625408640440284,79.65675618625455,81.925,0.0,22.075,78.3745913595597,-36.906168265744704,10956,0.008490839
1949832,0.004859053,0.17918429,29251.05331683159,0.0,-64.13513513513513,0.004859053,1.0,335982.7027027027,21.83460352172013,79.75307949883053,82.02702702702703,0.0,21.972972972972972,78.16539647827985,-36.33122467415225,10993,0.009049624
1959889,0.0038499755,0.17947242,29359.144438505173,0.1,-65.05,0.0038499755,0.9,337305.6,20.996560716274324,80.07332096882809,82.35,0.0,21.625,79.00343928372567,-37.11888700426869,11033,0.009203392
1969885,0.0050864443,0.16696717,29472.313007593155,0.16666666666666666,-65.83333333333333,0.0050864443,0.8333333333333334,335969.5238095238,19.68572320587353,79.76858579424244,82.02380952380952,0.0,21.952380952380953,80.31427679412646,-38.10359739003818,11075,0.0088404035
1979766,0.005826312,0.1676201,29577.840097427368,0.02631578947368421,-64.23684210526316,0.005826312,0.9736842105263158,335548.63157894736,21.604120433288845,79.67562470908496,81.92105263157895,0.0,22.05263157894737,78.39587956671114,-36.35842002340491,11113,0.009143174
1989863,0.002028778,0.17260273,29682.090702295303,0.0,-64.39473684210526,0.002028778,1.0,336195.36842105264,21.590425941320998,79.84207284501218,82.07894736842105,0.0,21.86842105263158,78.40957405867897,-36.2818861511758,11151,0.008243595
1999916,0.0057720095,0.16373728,29787.253702640533,0.02631578947368421,-64.10526315789474,0.0057720095,0.9736842105263158,335979.7894736842,21.851769216274068,79.8133616991626,82.02631578947368,0.0,21.894736842105264,78.14823078372592,-36.1995968285455,11189,0.009676533
2009978,0.004033188,0.18272504,29892.736696243286,0.02564102564102564,-64.8974358974359,0.004033188,0.9743589743589743,336502.1538461539,20.996304643098213,79.89204613999824,82.15384615384616,0.0,21.82051282051282,79.00369535690182,-37.369148657797496,11228,0.009358955
2019964,0.0036515752,0.19494893,29996.206099271774,0.0,-65.0,0.0036515752,1.0,337704.4210526316,21.184051388815583,80.1839178664382,82.44736842105263,0.0,21.5,78.81594861118441,-37.06635074619887,11266,0.008655768
2029926,0.0027599358,0.16599512,30103.41095161438,0.05128205128205128,-64.66666666666667,0.0027599358,0.9487179487179487,338812.71794871794,21.8306785574897,80.4341536516793,82.71794871794872,0.0,21.23076923076923,78.16932144251031,-36.89270268063665,11305,0.008560443
2039748,0.0033618622,0.17226669,30208.616623163223,0.0,-64.51351351351352,0.0033618622,1.0,334654.2702702703,21.043039770875396,79.49378588400091,81.70270270270271,0.0,22.243243243243242,78.95696022912459,-36.68587654064542,11342,0.009481387
2049957,0.003416864,0.1984747,30308.73850750923,0.0,-64.58974358974359,0.003416864,1.0,339022.76923076925,21.97471300147987,80.50352154972224,82.76923076923077,0.0,21.153846153846153,78.02528699852014,-36.41871355518048,11381,0.009809834
2059929,0.0050928486,0.16882455,30422.9013941288,0.11904761904761904,-65.30952380952381,0.0050928486,0.8809523809523809,334701.71428571426,20.07430522717061,79.48137637149364,81.71428571428571,0.0,22.261904761904763,79.92569477282939,-38.19612414086765,11423,0.008217253
2069896,0.0043704696,0.18047202,30526.10991358757,0.02564102564102564,-64.7948717948718,0.0043704696,0.9743589743589743,335451.89743589744,20.899932178656773,79.6339088738893,81.8974358974359,0.0,22.102564102564102,79.10006782134323,-36.656538500672056,11462,0.010105006
2079921,0.003585089,0.17415532,30636.08291578293,0.075,-64.5,0.003585089,0.925,337510.4,21.76566559253455,80.13950841139976,82.4,0.0,21.55,78.23433440746547,-37.4892348441251,11502,0.00867846
2089879,0.006316684,0.17646836,30741.1540184021,0.02702702702702703,-63.67567567567568,0.006316684,0.972972972972973,333768.64864864864,21.8639626893667,79.2484477765088,81.48648648648648,0.0,22.513513513513512,78.1360373106333,-35.929793888826495,11539,0.009356893
2099828,0.003335988,0.1885668,30845.841259479523,0.02702702702702703,-63.37837837837838,0.003335988,0.972972972972973,331997.4054054054,21.879947544128342,78.84712454318543,81.05405405405405,0.0,22.945945945945947,78.12005245587166,-36.20181245246491,11576,0.009353227
2109983,0.0023126984,0.1849015,30951.898139953613,0.05,-63.95,0.0023126984,0.95,338227.2,22.618093044960695,80.28357694285913,82.575,0.0,21.4,77.38190695503928,-37.00152918726261,11616,0.0062514567
2119910,0.0038718872,0.20610432,31055.42724442482,0.05263157894736842,-64.89473684210526,0.0038718872,0.9473684210526315,335656.4210526316,20.816342814660352,79.67765082297635,81.94736842105263,0.0,22.05263157894737,79.18365718533964,-36.97245496142068,11654,0.009429898
2129784,0.0025869007,0.18263333,31160.575147867203,0.05128205128205128,-65.23076923076923,0.0025869007,0.9487179487179487,336817.23076923075,20.705412893018465,80.00317861760122,82.23076923076923,0.0,21.692307692307693,79.29458710698154,-37.077104043375016,11693,0.0063130134
2139832,0.0047146766,0.19864707,31265.942296743393,0.05128205128205128,-63.333333333333336,0.0047146766,0.9487179487179487,334506.6666666667,22.47036912442586,79.41907298123952,81.66666666666667,0.0,22.333333333333332,77.52963087557411,-36.124859393774855,11732,0.009979524
2149707,0.004018747,0.18771125,31371.73257803917,0.1282051282051282,-63.82051282051282,0.004018747,0.8717948717948718,335872.0,22.215507707621285,79.76710609390761,82.0,0.0,21.94871794871795,77.7844922923787,-36.62305801267058,11771,0.0085710585
2159952,0.0027579612,0.1711067,31478.963277101517,0.23076923076923078,-61.666666666666664,0.0027579612,0.7692307692307693,331986.0512820513,23.946761202237653,78.84512523356887,81.05128205128206,0.0,22.94871794871795,76.05323879776235,-35.26701331881453,11810,0.008231228
2169992,0.0036255769,0.19869445,31583.519329071045,0.02631578947368421,-63.68421052631579,0.0036255769,0.9736842105263158,335548.63157894736,22.258784248295147,79.69681508605254,81.92105263157895,0.0,22.026315789473685,77.74121575170486,-35.82768053076916,11848,0.009480159
2179910,0.0046979296,0.19547552,31690.305523633957,0.07692307692307693,-63.82051282051282,0.0046979296,0.9230769230769231,335556.92307692306,22.124907035824815,79.67762593260586,81.92307692307692,0.0,22.05128205128205,77.87509296417518,-36.83836675495945,11887,0.009193347
2189964,0.0041178465,0.16599926,31800.921801567078,0.2,-64.275,0.0041178465,0.8,335769.6,21.58900960516555,79.72327362074579,81.975,0.0,22.0,78.41099039483446,-36.51831033275139,11927,0.008955482
2199848,0.0035979066,0.15818635,31904.411243200302,0.02564102564102564,-65.8974358974359,0.0035979066,0.9743589743589743,341438.358974359,21.00947083662518,81.03253888567839,83.35897435897436,0.0,20.58974358974359,78.99052916337483,-38.36955189954233,11966,0.00860721
2209771,0.0019658713,0.16998841,32009.524276018143,0.0,-64.24324324324324,0.0019658713,1.0,334100.75675675675,21.256462128741536,79.34665072994929,81.56756756756756,0.0,22.405405405405407,78.74353787125845,-35.98355120019332,12003,0.008190669
2219893,0.0040157395,0.17886785,32113.667282104492,0.0,-65.21052631578948,0.0040157395,1.0,339213.4736842105,21.29063715137923,80.50658157605521,82.8157894736842,0.0,21.157894736842106,78.70936284862076,-36.81139488446354,12041,0.009213405
2229786,0.004634259,0.19603695,32214.976547718048,0.0,-63.810810810810814,0.004634259,1.0,338971.6756756757,22.921777839769256,80.45266221461637,82.75675675675676,0.0,21.216216216216218,77.07822216023074,-35.52494988194076,12078,0.009980718
2239719,0.002381398,0.16552517,32321.174388885498,0.07692307692307693,-64.02564102564102,0.002381398,0.9230769230769231,335766.9743589744,21.92493103783377,79.72512859874362,81.97435897435898,0.0,22.0,78.07506896216621,-36.50157773542381,12117,0.007966789
2249930,0.0044348906,0.15570812,32427.965725898743,0.075,-64.5,0.0044348906,0.925,335769.6,21.314690695317488,79.72230655062842,81.975,0.0,22.0,78.68530930468252,-36.28755778317569,12157,0.009454702
2259839,0.004159384,0.17819232,32533.08319067955,0.05405405405405406,-63.86486486486486,0.004159384,0.9459459459459459,335650.5945945946,22.09200209250092,79.71916839539642,81.94594594594595,0.0,22.0,77.90799790749908,-35.785537124050045,12194,0.008977146
2269869,0.0037647248,0.17587128,32637.642824411392,0.02631578947368421,-64.71052631578948,0.0037647248,0.9736842105263158,334901.8947368421,20.86151450162622,79.50764357806311,81.76315789473684,0.0,22.236842105263158,79.13848549837381,-36.472216873931565,12232,0.010393998
2279938,0.0043089814,0.18209538,32741.130134105682,0.0,-65.51282051282051,0.0043089814,1.0,339968.0,21.082378458302827,80.69908897820504,83.0,0.0,20.94871794871795,78.91762154169716,-37.27889340662287,12271,0.010376341
2289944,0.0048879213,0.16340362,32846.56375336647,0.07894736842105263,-63.973684210526315,0.0048879213,0.9210526315789473,332961.6842105263,21.321307755297703,79.06545484534637,81.28947368421052,0.0,22.710526315789473,78.6786922447023,-35.93740974449919,12309,0.008593022
2299760,0.0065469895,0.18070185,32947.80629348755,0.0,-63.972972972972975,0.0065469895,1.0,336314.8108108108,22.129108190339547,79.84845624227361,82.10810810810811,0.0,21.864864864864863,77.87089180966048,-36.208767389978014,12346,0.009874277
2309837,0.005806736,0.17742598,33051.667906045914,0.0,-64.66666666666667,0.005806736,1.0,337132.3076923077,21.37719901467607,80.03553390335443,82.3076923076923,0.0,21.666666666666668,78.62280098532393,-37.261075886275485,12385,0.0099225845
2319838,0.0041814316,0.17644025,33158.645260334015,0.075,-64.375,0.0041814316,0.925,334848.0,21.259353021826122,79.53329762133347,81.75,0.0,22.2,78.74064697817388,-36.87000823008304,12425,0.009421699
2329894,0.0040892577,0.1856258,33262.14138388634,0.02631578947368421,-63.36842105263158,0.0040892577,0.9736842105263158,333608.4210526316,22.209651650765565,79.21327548363763,81.44736842105263,0.0,22.55263157894737,77.79034834923443,-35.429662517439645,12463,0.010078765
2339793,0.003587664,0.17580464,33370.01966667175,0.05128205128205128,-63.97435897435897,0.003587664,0.9487179487179487,334926.76923076925,21.748442511446783,79.5135472808544,81.76923076923077,0.0,22.23076923076923,78.25155748855322,-37.07631296791989,12502,0.009300521
2349967,0.002925476,0.17410335,33471.81731104851,0.10526315789473684,-62.86842105263158,0.002925476,0.8947368421052632,330698.1052631579,22.144137602183473,78.55256293992447,80.73684210526316,0.0,23.263157894736842,77.85586239781655,-35.17893141813267,12540,0.009469473
2359826,0.0042788056,0.18257521,33578.66624546051,0.07894736842105263,-63.28947368421053,0.0042788056,0.9210526315789473,335225.2631578947,22.679591845248375,79.61941666080614,81.84210526315789,0.0,22.105263157894736,77.32040815475163,-36.26860854216465,12578,0.009432708
2369946,0.003560157,0.16220763,33683.93825650215,0.10256410256410256,-63.205128205128204,0.003560157,0.8974358974358975,337447.3846153846,23.305532093284587,80.10595883637461,82.38461538461539,0.0,21.58974358974359,76.69446790671543,-35.5290519311741,12617,0.008877348
2379786,0.003933145,0.18542235,33788.27883672714,0.02631578947368421,-64.15789473684211,0.003933145,0.9736842105263158,337596.63157894736,22.209756781368373,80.2019282174598,82.42105263157895,0.0,21.473684210526315,77.79024321863163,-36.570694624075074,12655,0.008841273
2389973,0.0047413176,0.16387795,33903.46313738823,0.20930232558139536,-63.883720930232556,0.0047413176,0.7906976744186046,334728.93023255817,21.834092435651364,79.46802560612045,81.72093023255815,0.0,22.27906976744186,78.16590756434861,-37.63572518807619,12698,0.009195586
2399757,0.0035026062,0.15600955,34009.92417693138,0.07894736842105263,-63.473684210526315,0.0035026062,0.9210526315789473,336626.5263157895,22.804074165005563,79.94024661971787,82.1842105263158,0.0,21.763157894736842,77.1959258349944,-36.54507201652487,12736,0.0087539945
2409774,0.005632684,0.165952,34111.01111125946,0.02631578947368421,-63.73684210526316,0.005632684,0.9736842105263158,337273.2631578947,22.589334141154456,80.08697946198787,82.34210526315789,0.0,21.605263157894736,77.41066585884553,-35.60867289596365,12774,0.009761005
2419807,0.0028495635,0.14304551,34219.351249456406,0.1282051282051282,-64.35897435897436,0.0028495635,0.8717948717948718,335031.7948717949,21.280382982646568,79.59611324264417,81.7948717948718,0.0,22.128205128205128,78.71961701735344,-36.7199598963342,12813,0.008892576
2429846,0.0044770967,0.16593637,34327.81252908707,0.20512820512820512,-64.87179487179488,0.0044770967,0.7948717948717948,338077.53846153844,21.436671023677302,80.2493202399369,82.53846153846153,0.0,21.435897435897434,78.56332897632272,-36.674028691479904,12852,0.010295211
2439988,0.0028130119,0.14668491,34433.73343992233,0.15384615384615385,-64.17948717948718,0.0028130119,0.8461538461538461,333771.4871794872,21.233725906519062,79.25032858203872,81.48717948717949,0.0,22.512820512820515,78.76627409348096,-35.77229508531429,12891,0.008609889
2449968,0.0040912842,0.16607426,34535.94809913635,0.0,-63.73684210526316,0.0040912842,1.0,335872.0,22.259975616922787,79.7284031663226,82.0,0.0,22.0,77.74002438307721,-35.80990895922801,12929,0.011802783
2459920,0.0041203643,0.1692156,34639.12604022026,0.10256410256410256,-63.23076923076923,0.0041203643,0.8974358974358975,333876.5128205128,22.45029675554904,79.27566928952163,81.51282051282051,0.0,22.487179487179485,77.54970324445097,-36.041989771577065,12968,0.009542798
2469816,0.0048009665,0.16164583,34741.98701739311,0.05128205128205128,-64.51282051282051,0.0048009665,0.9487179487179487,338077.53846153844,21.848977595148398,80.24948369835712,82.53846153846153,0.0,21.435897435897434,78.15102240485162,-36.92457893315518,13007,0.009605563
2479795,0.002350122,0.16715685,34848.31834793091,0.1282051282051282,-63.82051282051282,0.002350122,0.8717948717948718,336292.10256410256,22.290313280580033,79.84342703460877,82.1025641025641,0.0,21.871794871794872,77.70968671941998,-36.346171842357315,13046,0.00838269
2489987,0.004517407,0.17585348,34951.02126502991,0.15384615384615385,-62.61538461538461,0.004517407,0.8461538461538461,336607.1794871795,23.800583932687225,79.893932693344,82.17948717948718,0.0,21.82051282051282,76.1994160673128,-35.036196570344394,13085,0.007974179
2499850,0.0056625223,0.17967562,35057.821226358414,0.125,-64.175,0.0056625223,0.875,333516.8,21.20417201322415,79.19438294776481,81.425,0.0,22.575,78.79582798677589,-37.20525549971753,13125,0.009482837
2509824,0.0031021608,0.16462007,35166.20855665207,0.28205128205128205,-62.38461538461539,0.0031021608,0.717948717948718,332196.10256410256,23.127273102458318,78.93161878178927,81.1025641025641,0.0,22.846153846153847,76.8727268975417,-35.11709904098153,13164,0.007744645
2519824,0.0051050903,0.16042227,35269.42163848877,0.15789473684210525,-62.71052631578947,0.0051050903,0.8421052631578947,333931.7894736842,23.073828252944107,79.28702730268134,81.52631578947368,0.0,22.473684210526315,76.9261717470559,-35.46720100190847,13202,0.00952615
2529915,0.005797429,0.16767117,35373.56443810463,0.10256410256410256,-63.15384615384615,0.005797429,0.8974358974358975,335556.92307692306,22.942132921580868,79.69720285279634,81.92307692307692,0.0,22.025641025641026,77.05786707841915,-35.58898069449483,13241,0.00967202
2539965,0.0037815308,0.15863317,35480.03756523132,0.15384615384615385,-64.41025641025641,0.0037815308,0.8461538461538461,336082.0512820513,21.510204135364102,79.79550588696549,82.05128205128206,0.0,21.923076923076923,78.48979586463592,-36.68457144185056,13280,0.008681809
2549935,0.0028957503,0.15902658,35584.98870754242,0.05263157894736842,-63.78947368421053,0.0028957503,0.9473684210526315,334470.7368421053,21.87163690027083,79.43028176057369,81.65789473684211,0.0,22.31578947368421,78.12836309972917,-35.877871011268006,13318,0.008989563
2559965,0.0025583892,0.1624947,35688.79831433296,0.05263157894736842,-63.71052631578947,0.0025583892,0.9473684210526315,335548.63157894736,22.222933775807874,79.67424093819437,81.92105263157895,0.0,22.05263157894737,77.7770662241921,-35.88358848156024,13356,0.009479105
2569957,0.0019970508,0.17077322,35793.89332938194,0.05263157894736842,-64.39473684210526,0.0019970508,0.9473684210526315,335225.2631578947,21.363380938702342,79.60149288540117,81.84210526315789,0.0,22.13157894736842,78.63661906129767,-36.192931125499676,13394,0.009204767
2579898,0.0068959794,0.18248199,35898.444928884506,0.02631578947368421,-63.78947368421053,0.0068959794,0.9736842105263158,335009.6842105263,22.027843209646175,79.57306099369784,81.78947368421052,0.0,22.157894736842106,77.97215679035384,-36.774858199030916,13432,0.009914028
