meankl,EpisodesSoFar,Fce,TtR,MtR,surrgain,AttC,TimeElapsed,optimgain,AttNC,entropy,entloss,TimestepsSoFar
0.008933196,17158,1.0,2500.0,142.8784238871937,0.0006633633,0.0,28048.770384073257,0.0006633633,10.0,-3.1656282,0.0,4209817
0.010175116,17198,1.0,2500.0,142.8784238871937,7.9926234e-05,0.0,28102.487185239792,7.9926234e-05,10.0,-3.263207,0.0,4219817
0.008933102,17238,1.0,2500.0,142.8784238871937,0.000401256,0.0,28157.075454711914,0.000401256,10.0,-3.1656282,0.0,4229817
0.010174863,17278,1.0,2500.0,142.8784238871937,0.00019505275,0.0,28209.759412765503,0.00019505275,10.0,-3.263207,0.0,4239817
0.008933204,17318,1.0,2500.0,142.8784238871937,0.0002740128,0.0,28261.99499440193,0.0002740128,10.0,-3.1656282,0.0,4249817
0.01017476,17358,1.0,2500.0,142.8784238871937,0.00029746944,0.0,28314.627676725388,0.00029746944,10.0,-3.263207,0.0,4259817
0.01017476,17398,1.0,2500.0,142.8784238871937,1.5453645e-05,0.0,28367.82683157921,1.5453645e-05,10.0,-3.3608382,0.0,4269817
0.01017476,17438,1.0,2500.0,142.8784238871937,0.00016145092,0.0,28421.069519758224,0.00016145092,10.0,-3.458422,0.0,4279817
0.010174781,17478,1.0,2500.0,142.8784238871937,0.00010617983,0.0,28477.256912708282,0.00010617983,10.0,-3.5559928,0.0,4289817
0.008933204,17518,1.0,2500.0,142.8784238871937,0.00011325508,0.0,28530.61954808235,0.00011325508,10.0,-3.458422,0.0,4299817
0.010174863,17558,1.0,2500.0,142.8784238871937,0.00030753834,0.0,28586.36900949478,0.00030753834,10.0,-3.5559928,0.0,4309817
0.0023053885,17598,1.0,2500.0,142.8784238871937,4.787245e-06,0.0,28641.646978855133,4.787245e-06,10.0,-3.5072339,0.0,4319817
0.010174863,17638,1.0,2500.0,142.8784238871937,0.00070488284,0.0,28696.436674833298,0.00070488284,10.0,-3.6048028,0.0,4329817
0.00893351,17678,1.0,2500.0,142.8784238871937,9.2969465e-05,0.0,28749.143245220184,9.2969465e-05,10.0,-3.5072339,0.0,4339817
0.008933204,17718,1.0,2500.0,142.8784238871937,0.00022947743,0.0,28802.373088121414,0.00022947743,10.0,-3.4096456,0.0,4349817
0.010174871,17758,1.0,2500.0,142.8784238871937,0.00012537486,0.0,28855.127676963806,0.00012537486,10.0,-3.5072343,0.0,4359817
0.010174751,17798,1.0,2500.0,142.8784238871937,3.9964296e-05,0.0,28908.412165164948,3.9964296e-05,10.0,-3.6048028,0.0,4369817
0.008933204,17838,1.0,2500.0,142.8784238871937,0.00017552455,0.0,28963.228395223618,0.00017552455,10.0,-3.5072343,0.0,4379817
0.010174751,17878,1.0,2500.0,142.8784238871937,0.00022841556,0.0,29015.205731391907,0.00022841556,10.0,-3.6048028,0.0,4389817
0.008933204,17918,1.0,2500.0,142.8784238871937,0.0005433906,0.0,29068.792033672333,0.0005433906,10.0,-3.5072343,0.0,4399817
0.008933196,17958,1.0,2500.0,142.8784238871937,9.58589e-05,0.0,29121.57731103897,9.58589e-05,10.0,-3.4096456,0.0,4409817
0.008933204,17998,1.0,2500.0,142.8784238871937,3.7544298e-05,0.0,29172.002214193344,3.7544298e-05,10.0,-3.3120162,0.0,4419817
0.008933077,18038,1.0,2500.0,142.8784238871937,0.00027735962,0.0,29225.14731812477,0.00027735962,10.0,-3.2144363,0.0,4429817
0.010175116,18078,1.0,2500.0,142.8784238871937,0.0004606688,0.0,29279.730954408646,0.0004606688,10.0,-3.312017,0.0,4439817
0.010174744,18118,1.0,2500.0,142.8784238871937,0.00014402994,0.0,29333.495540380478,0.00014402994,10.0,-3.4096456,0.0,4449817
0.008933204,18158,1.0,2500.0,142.8784238871937,0.00018821072,0.0,29385.583179473877,0.00018821072,10.0,-3.3120162,0.0,4459817
0.008933196,18198,1.0,2500.0,142.8784238871937,0.0004308242,0.0,29437.614639997482,0.0004308242,10.0,-3.2144363,0.0,4469817
0.010175116,18238,1.0,2500.0,142.8784238871937,0.0004178817,0.0,29489.815075159073,0.0004178817,10.0,-3.312017,0.0,4479817
0.008933102,18278,1.0,2500.0,142.8784238871937,0.00016975641,0.0,29539.120849609375,0.00016975641,10.0,-3.2144363,0.0,4489817
0.010174871,18318,1.0,2500.0,142.8784238871937,8.20133e-05,0.0,29589.099465608597,8.20133e-05,10.0,-3.312017,0.0,4499817
0.010174751,18358,1.0,2500.0,142.8784238871937,8.905275e-05,0.0,29640.091250419617,8.905275e-05,10.0,-3.4096456,0.0,4509817
0.010175116,18398,1.0,2500.0,142.8784238871937,8.6734086e-05,0.0,29692.15878343582,8.6734086e-05,10.0,-3.5072343,0.0,4519817
0.008933204,18438,1.0,2500.0,142.8784238871937,0.00041912805,0.0,29742.760929107666,0.00041912805,10.0,-3.4096456,0.0,4529817
0.010174781,18478,1.0,2500.0,142.8784238871937,0.00013069762,0.0,29795.131637096405,0.00013069762,10.0,-3.5072343,0.0,4539817
0.008933204,18518,1.0,2500.0,142.8784238871937,0.00045205644,0.0,29845.237409114838,0.00045205644,10.0,-3.4096456,0.0,4549817
0.00893351,18558,1.0,2500.0,142.8784238871937,0.00060396304,0.0,29897.19668316841,0.00060396304,10.0,-3.3120162,0.0,4559817
0.01017476,18598,1.0,2500.0,142.8784238871937,8.635571e-05,0.0,29945.23047709465,8.635571e-05,10.0,-3.4096456,0.0,4569817
0.008933204,18638,1.0,2500.0,142.8784238871937,0.00022283496,0.0,29995.81464099884,0.00022283496,10.0,-3.3120162,0.0,4579817
0.008933196,18678,1.0,2500.0,142.8784238871937,0.00057900266,0.0,30045.642200231552,0.00057900266,10.0,-3.2144363,0.0,4589817
0.008933204,18718,1.0,2500.0,142.8784238871937,0.0008796194,0.0,30096.723787546158,0.0008796194,10.0,-3.1168468,0.0,4599817
0.008933102,18758,1.0,2500.0,142.8784238871937,0.000649949,0.0,30144.27950334549,0.000649949,10.0,-3.0192807,0.0,4609817
0.010174871,18798,1.0,2500.0,142.8784238871937,0.00020157253,0.0,30194.53724503517,0.00020157253,10.0,-3.1168468,0.0,4619817
0.008933196,18838,1.0,2500.0,142.8784238871937,0.001002238,0.0,30244.657005548477,0.001002238,10.0,-3.0192807,0.0,4629817
0.008933196,18878,1.0,2500.0,142.8784238871937,0.00018462141,0.0,30293.860206365585,0.00018462141,10.0,-2.9216526,0.0,4639817
0.008933102,18918,1.0,2500.0,142.8784238871937,0.00069423136,0.0,30344.70190024376,0.00069423136,10.0,-2.8240862,0.0,4649817
0.008933204,18958,1.0,2500.0,142.8784238871937,0.0005357079,0.0,30394.861133098602,0.0005357079,10.0,-2.726473,0.0,4659817
0.010174751,18998,1.0,2500.0,142.8784238871937,0.00035742004,0.0,30442.86350297928,0.00035742004,10.0,-2.8240862,0.0,4669817
0.010175116,19038,1.0,2500.0,142.8784238871937,0.00021029304,0.0,30492.554770946503,0.00021029304,10.0,-2.9216526,0.0,4679817
0.008933102,19078,1.0,2500.0,142.8784238871937,0.00011212213,0.0,30541.494084596634,0.00011212213,10.0,-2.8240862,0.0,4689817
0.008933204,19118,1.0,2500.0,142.8784238871937,0.00069830567,0.0,30588.7051987648,0.00069830567,10.0,-2.726473,0.0,4699817
0.008933196,19158,1.0,2500.0,142.8784238871937,0.00031313222,0.0,30637.50239920616,0.00031313222,10.0,-2.6289055,0.0,4709817
0.008933196,19198,1.0,2500.0,142.8784238871937,0.00048752563,0.0,30685.33625984192,0.00048752563,10.0,-2.5313406,0.0,4719817
0.010174781,19238,1.0,2500.0,142.8784238871937,9.7446515e-05,0.0,30733.44325852394,9.7446515e-05,10.0,-2.6289055,0.0,4729817
0.008933196,19278,1.0,2500.0,142.8784238871937,0.00017990898,0.0,30782.074496269226,0.00017990898,10.0,-2.5313406,0.0,4739817
0.008933204,19318,1.0,2500.0,142.8784238871937,0.00019752458,0.0,30830.02614426613,0.00019752458,10.0,-2.4337165,0.0,4749817
0.008933196,19358,1.0,2500.0,142.8784238871937,0.00017071198,0.0,30878.462792873383,0.00017071198,10.0,-2.336149,0.0,4759817
0.008933204,19398,1.0,2500.0,142.8784238871937,0.00029172364,0.0,30925.628786325455,0.00029172364,10.0,-2.2385323,0.0,4769817
0.008933102,19438,1.0,2500.0,142.8784238871937,2.7967568e-05,0.0,30972.754989624023,2.7967568e-05,10.0,-2.1409614,0.0,4779817
0.008933204,19478,1.0,2500.0,142.8784238871937,0.00042475175,0.0,31021.222826957703,0.00042475175,10.0,-2.0433447,0.0,4789817
0.01017476,19518,1.0,2500.0,142.8784238871937,0.00028527566,0.0,31067.385407686234,0.00028527566,10.0,-2.1409614,0.0,4799817
0.0023053025,19558,1.0,2500.0,142.8784238871937,1.6841794e-05,0.0,31114.030310869217,1.6841794e-05,10.0,-2.0921626,0.0,4809817
0.010174871,19598,1.0,2500.0,142.8784238871937,0.00036304424,0.0,31163.669480085373,0.00036304424,10.0,-2.1897318,0.0,4819817
0.010174781,19638,1.0,2500.0,142.8784238871937,1.1684265e-05,0.0,31210.672841072083,1.1684265e-05,10.0,-2.2873468,0.0,4829817
0.01017476,19678,1.0,2500.0,142.8784238871937,0.00031963372,0.0,31258.10595560074,0.00031963372,10.0,-2.3849144,0.0,4839817
0.00893351,19718,1.0,2500.0,142.8784238871937,0.00016076386,0.0,31305.831995248795,0.00016076386,10.0,-2.2873468,0.0,4849817
0.01017476,19758,1.0,2500.0,142.8784238871937,0.00072957244,0.0,31353.851353645325,0.00072957244,10.0,-2.3849144,0.0,4859817
0.010174751,19798,1.0,2500.0,142.8784238871937,0.00034955802,0.0,31400.135499954224,0.00034955802,10.0,-2.4825358,0.0,4869817
0.008933204,19838,1.0,2500.0,142.8784238871937,0.00010572529,0.0,31446.113399267197,0.00010572529,10.0,-2.3849134,0.0,4879817
0.008933204,19878,1.0,2500.0,142.8784238871937,0.00021186203,0.0,31492.155762195587,0.00021186203,10.0,-2.2873468,0.0,4889817
0.010174863,19918,1.0,2500.0,142.8784238871937,0.0006321998,0.0,31540.654972314835,0.0006321998,10.0,-2.3849134,0.0,4899817
0.010174863,19958,1.0,2500.0,142.8784238871937,8.840978e-05,0.0,31586.67682480812,8.840978e-05,10.0,-2.4825358,0.0,4909817
0.008933204,19998,1.0,2500.0,142.8784238871937,0.00012096554,0.0,31632.86586880684,0.00012096554,10.0,-2.3849144,0.0,4919817
0.01017476,20038,1.0,2500.0,142.8784238871937,0.00014110723,0.0,31679.8291785717,0.00014110723,10.0,-2.4825358,0.0,4929817
0.008933204,20078,1.0,2500.0,142.8784238871937,3.2030105e-06,0.0,31724.511414289474,3.2030105e-06,10.0,-2.3849134,0.0,4939817
0.008933102,20118,1.0,2500.0,142.8784238871937,0.00047431563,0.0,31772.129582881927,0.00047431563,10.0,-2.2873468,0.0,4949817
0.008933196,20158,1.0,2500.0,142.8784238871937,0.00022566452,0.0,31816.948619127274,0.00022566452,10.0,-2.1897316,0.0,4959817
0.008933204,20198,1.0,2500.0,142.8784238871937,0.0004055407,0.0,31864.874140024185,0.0004055407,10.0,-2.0921626,0.0,4969817
0.008933204,20238,1.0,2500.0,142.8784238871937,4.9679536e-05,0.0,31910.17276930809,4.9679536e-05,10.0,-1.9945469,0.0,4979817
0.008933102,20278,1.0,2500.0,142.8784238871937,0.00034289132,0.0,31955.553004026413,0.00034289132,10.0,-1.8969733,0.0,4989817
0.010174871,20318,1.0,2500.0,142.8784238871937,0.00012474165,0.0,32000.967285871506,0.00012474165,10.0,-1.9945469,0.0,4999817
