surrgain,EpisodesSoFar,AttNC,entloss,Ptt,Tbt,TimestepsSoFar,MpbtN,Tmc,Tmt,meankl,AttC,MpbtA,entropy,TtR,TimeElapsed,MtR,optimgain
0.0028795782,10402,2.148936170212766,0.0,73.47333441265167,308507.2340425532,1739985,52.4600283059087,28.72340425531915,75.31914893617021,0.010176045,0.851063829787234,47.53997169409131,0.24034733,-118.59574468085107,25205.414930343628,-24.855574278467746,0.0028795782
0.0016275716,10449,1.297872340425532,0.0,74.45633013486633,312690.3829787234,1749864,53.04849475478598,27.659574468085108,76.34042553191489,0.006965575,1.702127659574468,46.95150524521401,0.20860854,-121.59574468085107,25318.083284139633,-25.204015386101727,0.0016275716
0.0029544565,10496,1.7234042553191489,0.0,74.17809826974589,311470.2978723404,1759860,54.87780841261778,27.95744680851064,76.04255319148936,0.0076599983,1.2765957446808511,45.12219158738223,0.1662562,-125.23404255319149,25432.076414585114,-25.760769252712805,0.0029544565
0.0023936736,10542,2.130434782608696,0.0,73.62039002743886,309158.95652173914,1769957,53.639889616177236,28.565217391304348,75.47826086956522,0.008037214,0.8695652173913043,46.36011038382276,0.20153746,-121.30434782608695,25544.19078397751,-24.721010413195838,0.0023936736
0.0028573265,10589,2.3191489361702127,0.0,73.9246292349727,310424.5106382979,1779915,55.137880423717434,28.23404255319149,75.7872340425532,0.008343128,0.6808510638297872,44.862119576282566,0.18839164,-125.61702127659575,25660.157368421555,-26.6324728352014,0.0028573265
0.0026352326,10636,2.595744680851064,0.0,73.91217225583351,310424.5106382979,1789850,53.939923541589856,28.25531914893617,75.7872340425532,0.009345414,0.40425531914893614,46.06007645841015,0.21996747,-122.68085106382979,25771.334043979645,-25.51618949921762,0.0026352326
0.003568055,10682,2.4130434782608696,0.0,73.83212569749325,309960.347826087,1799762,51.737472569461104,28.32608695652174,75.67391304347827,0.008390211,0.5869565217391305,48.262527430538896,0.24781807,-117.45652173913044,25883.26042985916,-24.38250443305506,0.003568055
0.003991434,10731,1.7755102040816326,0.0,74.9046150614513,314723.2653061224,1809937,56.377717233659595,27.183673469387756,76.83673469387755,0.007913293,1.2244897959183674,43.62228276634041,0.18624283,-130.22448979591837,25996.559420108795,-26.44691275418349,0.003991434
0.0032390952,10777,2.608695652173913,0.0,74.32622988925105,312364.52173913043,1819867,51.13140797462088,27.82608695652174,76.26086956521739,0.008706819,0.391304347826087,48.86859202537911,0.22492361,-117.0,26110.365885734558,-24.492490372161022,0.0032390952
0.0021550574,10824,2.5106382978723403,0.0,73.39514072976125,308158.6382978723,1829871,52.88524371296855,28.80851063829787,75.23404255319149,0.005877248,0.48936170212765956,47.11475628703144,0.22846715,-119.42553191489361,26226.95154261589,-25.44275374623489,0.0021550574
0.0029162609,10871,2.3404255319148937,0.0,73.98657216337638,310685.9574468085,1839852,51.92440419175351,28.170212765957448,75.85106382978724,0.010142884,0.6595744680851063,48.075595808246476,0.25340584,-118.14893617021276,26342.109177350998,-24.92038570915385,0.0029162609
0.0015714112,10918,1.3617021276595744,0.0,74.08503792891189,311121.7021276596,1849831,54.989648866783845,28.06382978723404,75.95744680851064,0.0061986237,1.6382978723404256,45.01035113321616,0.19571248,-125.36170212765957,26457.847821235657,-25.4911462038483,0.0015714112
0.0024029894,10965,1.6382978723404256,0.0,73.43218200906928,308332.93617021275,1859875,55.44406309678991,28.76595744680851,75.27659574468085,0.008031978,1.3617021276595744,44.55593690321009,0.17477162,-125.17021276595744,26577.24050951004,-25.72927666520473,0.0024029894
0.002656423,11012,2.723404255319149,0.0,74.05857956782076,310947.40425531915,1869981,51.79921630916804,28.085106382978722,75.91489361702128,0.010882949,0.2765957446808511,48.20078369083197,0.23562822,-117.8936170212766,26690.839592456818,-24.74990315479777,0.002656423
0.0020055848,11058,2.0652173913043477,0.0,73.4315943647229,308268.52173913043,1879901,52.715848133474495,28.76086956521739,75.26086956521739,0.011124007,0.9347826086956522,47.284151866525505,0.21726695,-119.08695652173913,26802.590552568436,-24.28684879852796,0.0020055848
0.0030973607,11104,1.7826086956521738,0.0,73.68250880107998,309426.0869565217,1889793,53.504838153685796,28.5,75.54347826086956,0.007999574,1.2173913043478262,46.495161846314204,0.18661824,-121.43478260869566,26917.534069538116,-24.980040300051996,0.0030973607
0.0019240845,11151,1.8085106382978724,0.0,73.71372726474075,309553.02127659577,1899782,54.132754256904875,28.46808510638298,75.57446808510639,0.009030091,1.1914893617021276,45.86724574309514,0.19786805,-122.87234042553192,27030.210389137268,-25.49637785163685,0.0019240845
0.0041982057,11198,1.574468085106383,0.0,74.46407256860901,312777.5319148936,1909791,54.456608489173455,27.659574468085108,76.36170212765957,0.008080797,1.425531914893617,45.543391510826545,0.1833157,-124.7872340425532,27144.496106147766,-25.388157918952718,0.0041982057
0.0022451077,11246,1.9791666666666667,0.0,73.57982966133925,308906.6666666667,1919940,51.38262742743515,28.604166666666668,75.41666666666667,0.008763514,1.0208333333333333,48.61737257256485,0.19032726,-116.25,27260.88759994507,-24.484812310643065,0.0022451077
0.0028105122,11292,2.347826086956522,0.0,73.87377835509058,310138.4347826087,1929804,49.58126488765265,28.282608695652176,75.71739130434783,0.0085709775,0.6521739130434783,50.41873511234735,0.18771467,-112.69565217391305,27374.13595175743,-23.899545396199844,0.0028105122
0.0026440409,11339,2.3617021276595747,0.0,72.5579233544797,304498.3829787234,1939843,52.43891201760635,29.70212765957447,74.34042553191489,0.008672777,0.6382978723404256,47.56108798239365,0.22421092,-117.06382978723404,27491.684311389923,-25.106701451267323,0.0026440409
0.0025131998,11387,2.1458333333333335,0.0,73.60658244536026,309077.3333333333,1949831,52.77262584134363,28.583333333333332,75.45833333333333,0.0080316905,0.8541666666666666,47.22737415865637,0.20311448,-119.4375,27607.921585559845,-25.022325529595403,0.0025131998
0.0017146629,11434,2.25531914893617,0.0,73.73789512118803,309727.3191489362,1959809,49.92372858984655,28.4468085106383,75.61702127659575,0.007094239,0.7446808510638298,50.07627141015345,0.20679092,-113.23404255319149,27722.995880126953,-23.838904427372523,0.0017146629
0.0032905152,11481,2.021276595744681,0.0,74.81549775862338,314259.06382978725,1969954,54.83565429528699,27.27659574468085,76.72340425531915,0.009472732,0.9787234042553191,45.164345704713014,0.21409261,-126.31914893617021,27835.299063444138,-26.16016334581007,0.0032905152
0.0031763804,11529,1.875,0.0,74.46903024148422,312746.6666666667,1979894,55.82681536142881,27.645833333333332,76.35416666666667,0.008572568,1.125,44.1731846385712,0.19536766,-127.9375,27954.00242137909,-26.76233190522396,0.0031763804
0.0027177015,11576,2.0851063829787235,0.0,73.70759349763604,309465.87234042556,1989840,52.12859105037218,28.46808510638298,75.55319148936171,0.010351337,0.9148936170212766,47.87140894962782,0.23355296,-118.08510638297872,28066.809968709946,-24.923428533666847,0.0027177015
