optimgain,AttC,AttNC,TimeElapsed,TtR,entloss,MtR,entropy,Tmt,Tmc,Tbt,MpbtN,EpisodesSoFar,TimestepsSoFar,meankl,MpbtA,surrgain,Ptt
0.004357367,1.391304347826087,1.608695652173913,18176.074897289276,-122.02173913043478,0.0,-25.532104370565868,0.30701596,75.73913043478261,28.32608695652174,310227.47826086957,53.618401506905535,7343,1099948,0.004658125,46.38159849309445,0.004357367,73.85160405934435
0.004917673,1.5434782608695652,1.4565217391304348,18291.209886074066,-124.95652173913044,0.0,-25.96396187371647,0.2944993,75.71739130434783,28.282608695652176,310138.4347826087,55.00087445422618,7389,1109911,0.004713686,44.99912554577382,0.004917673,73.87351424520268
0.005014458,1.6875,1.3125,18410.415568351746,-121.5,0.0,-25.52795823598855,0.2803926,76.16666666666667,27.854166666666668,311978.6666666667,53.1488570121831,7437,1119928,0.0058085592,46.85114298781691,0.005014458,74.28101922690374
0.0050938497,1.7608695652173914,1.2391304347826086,18527.502641439438,-124.8913043478261,0.0,-25.76261694534514,0.3053886,76.30434782608695,27.73913043478261,312542.60869565216,54.529538118184966,7483,1129797,0.005461204,45.470461881815034,0.0050938497,74.39243882617687
0.004594759,1.702127659574468,1.297872340425532,18641.51128911972,-123.0,0.0,-25.644012727411067,0.296788,76.31914893617021,27.680851063829788,312603.2340425532,53.75131920905104,7530,1139891,0.004223193,46.24868079094897,0.004594759,74.43620901956645
0.0040462506,1.511111111111111,1.488888888888889,18754.735252141953,-123.06666666666666,0.0,-25.320657303001987,0.30451253,75.68888888888888,28.355555555555554,310021.68888888886,54.1853574906809,7575,1149816,0.004307178,45.81464250931911,0.0040462506,73.81811679905938
0.003546551,1.9111111111111112,1.0888888888888888,18870.168070793152,-129.53333333333333,0.0,-26.18097190259543,0.3067289,76.62222222222222,27.42222222222222,313844.6222222222,56.340962443140285,7620,1159768,0.0038045177,43.65903755685971,0.003546551,74.68982454932627
0.005056119,1.6222222222222222,1.3777777777777778,18982.623498916626,-124.06666666666666,0.0,-25.262340602725057,0.3086558,75.26666666666667,28.755555555555556,308292.26666666666,54.94503499466498,7665,1169818,0.004981717,45.05496500533502,0.005056119,73.43538072029126
0.0051653953,1.6444444444444444,1.3555555555555556,19095.904220819473,-123.6,0.0,-24.81077794321853,0.31108654,76.73333333333333,27.266666666666666,314299.73333333334,53.69226488086032,7710,1179880,0.004911804,46.30773511913968,0.0051653953,74.82163795685646
0.0046965107,1.6222222222222222,1.3777777777777778,19210.322134017944,-125.2,0.0,-25.309535030804273,0.30532032,75.86666666666666,28.133333333333333,310749.86666666664,54.90819864018204,7755,1189828,0.005348895,45.09180135981795,0.0046965107,74.01173372800633
0.004800952,1.8695652173913044,1.1304347826086956,19325.551602363586,-129.06521739130434,0.0,-26.13520351525564,0.29446417,75.73913043478261,28.304347826086957,310227.47826086957,56.75408602635616,7801,1199927,0.005619061,43.24591397364383,0.004800952,73.86246838755729
0.004271627,1.288888888888889,1.711111111111111,19439.31188607216,-124.0,0.0,-25.703600341764908,0.31291127,76.24444444444444,27.755555555555556,312297.2444444444,54.094179836464285,7846,1209955,0.004706333,45.90582016353571,0.004271627,74.36594139961143
0.004572694,1.511111111111111,1.488888888888889,19554.412189006805,-127.4,0.0,-26.0299825593142,0.3092681,76.84444444444445,27.155555555555555,314754.84444444446,55.21414617688043,7891,1219844,0.00404344,44.78585382311959,0.004572694,74.92715198874511
0.004528471,1.6521739130434783,1.3478260869565217,19668.6931078434,-123.0,0.0,-25.041607703161493,0.29087463,76.30434782608695,27.76086956521739,312542.60869565216,53.73814184697444,7937,1229945,0.004534721,46.261858153025564,0.004528471,74.37843672882966
0.0045156665,1.4545454545454546,1.5454545454545454,19783.541814804077,-121.43181818181819,0.0,-24.45511348456232,0.31113866,75.6590909090909,28.386363636363637,309899.63636363635,53.473047526904026,7981,1239776,0.0051970966,46.526952473095974,0.0045156665,73.78964800428662
0.0040730396,1.3191489361702127,1.6808510638297873,19898.73596262932,-127.34042553191489,0.0,-26.00082787877198,0.30344376,77.02127659574468,26.97872340425532,315479.1489361702,55.057052784613575,8028,1249968,0.0050336677,44.94294721538641,0.0040730396,75.09237590341446
0.0036062947,1.9565217391304348,1.0434782608695652,20015.62739086151,-122.41304347826087,0.0,-25.238555215670637,0.2915015,75.19565217391305,28.869565217391305,308001.39130434784,54.254309560359765,8074,1259831,0.0035646597,45.745690439640235,0.0036062947,73.34161779238765
0.0040994575,1.5,1.5,20130.976044654846,-123.32608695652173,0.0,-25.179081121501667,0.30084816,75.91304347826087,28.108695652173914,310939.82608695654,53.986497537107205,8120,1269923,0.0034605067,46.013502462892795,0.0040994575,74.04066208376055
0.0045142234,1.6521739130434783,1.3478260869565217,20247.33990430832,-126.97826086956522,0.0,-25.936092445823018,0.29924598,76.30434782608695,27.76086956521739,312542.60869565216,55.42057964616518,8166,1279907,0.0040273517,44.57942035383482,0.0045142234,74.37894374124123
0.0044410503,1.5555555555555556,1.4444444444444444,20360.403831481934,-128.0,0.0,-25.860262683179087,0.31544137,76.2,27.822222222222223,312115.2,55.84018624482588,8211,1289928,0.0043435674,44.15981375517413,0.0044410503,74.30709191628688
0.0038774663,1.5333333333333334,1.4666666666666666,20474.16932272911,-128.8,0.0,-26.14800316572824,0.2780985,76.64444444444445,27.4,313935.64444444445,55.92869818720602,8256,1299743,0.0035450372,44.07130181279398,0.0038774663,74.71069036917967
0.0033888274,1.8085106382978724,1.1914893617021276,20591.289919376373,-126.51063829787235,0.0,-26.00841713721885,0.24950638,75.82978723404256,28.25531914893617,310598.8085106383,55.49730869626316,8303,1309927,0.0049645985,44.50269130373684,0.0033888274,73.92300189604819
0.0036488774,1.6382978723404256,1.3617021276595744,20705.421260118484,-124.08510638297872,0.0,-25.736269454635433,0.22999668,75.87234042553192,28.127659574468087,310773.10638297873,54.50684811839371,8350,1319848,0.003649126,45.493151881606266,0.0036488774,74.01824267050638
0.005536262,0.9565217391304348,2.0434782608695654,20819.843121528625,-120.19565217391305,0.0,-25.09888166190183,0.26129934,75.69565217391305,28.32608695652174,310049.39130434784,52.937244372995835,8396,1329956,0.0058587557,47.062755627004165,0.005536262,73.83896821879773
0.0046325577,1.3478260869565217,1.6521739130434783,20937.179962158203,-125.21739130434783,0.0,-25.573977812538264,0.24726935,76.0,28.0,311296.0,54.85062610537865,8442,1339981,0.005460283,45.149373894621355,0.0046325577,74.13672148870094
0.004025233,1.3695652173913044,1.6304347826086956,21053.16547894478,-127.8913043478261,0.0,-26.004587640461068,0.22440065,76.08695652173913,27.97826086956522,311652.17391304346,55.89760241502997,8488,1349950,0.0055742846,44.10239758497003,0.004025233,74.17548041327818
0.0036364165,0.9318181818181818,2.0681818181818183,21170.958483219147,-121.36363636363636,0.0,-25.325014056511176,0.2243652,75.04545454545455,29.045454545454547,307386.1818181818,53.878698205234976,8532,1359794,0.0047687315,46.12130179476502,0.0036364165,73.18474687986948
0.0050096335,1.065217391304348,1.934782608695652,21285.336872577667,-122.41304347826087,0.0,-25.723445269039395,0.26443085,75.76086956521739,28.26086956521739,310316.52173913043,53.89357469314668,8578,1369837,0.007502613,46.1064253068533,0.0050096335,73.89977620162084
0.0039084954,1.574468085106383,1.425531914893617,21403.785861730576,-116.36170212765957,0.0,-24.22078231119017,0.23758271,74.63829787234043,29.361702127659573,305718.4680851064,51.98526852860762,8625,1379926,0.0048444686,48.01473147139238,0.0039084954,72.86209542404465
0.0048773945,1.488888888888889,1.511111111111111,21517.011828899384,-120.4,0.0,-24.677641439938462,0.24847539,75.37777777777778,28.622222222222224,308747.3777777778,53.12146190045681,8670,1389806,0.005302606,46.87853809954319,0.0048773945,73.55261893507002
0.004840746,1.9565217391304348,1.0434782608695652,21635.874631881714,-122.21739130434783,0.0,-25.390234343491546,0.22526027,74.95652173913044,29.065217391304348,307021.9130434783,54.30575472068985,8716,1399802,0.0056088576,45.694245279310124,0.004840746,73.14471917293363
0.0050808205,1.5434782608695652,1.4565217391304348,21750.943376779556,-120.1304347826087,0.0,-25.056682793026564,0.25503013,76.26086956521739,27.73913043478261,312364.52173913043,52.43975620045669,8762,1409824,0.005643468,47.56024379954331,0.0050808205,74.38018237746174
0.0049607973,2.125,0.875,21871.399288654327,-127.1875,0.0,-26.179345379058663,0.23733163,76.39583333333333,27.604166666666668,312917.3333333333,55.44574151991177,8810,1419735,0.005508403,44.55425848008823,0.0049607973,74.50539845198362
0.0047197416,1.4791666666666667,1.5208333333333333,21988.30829000473,-121.5625,0.0,-25.368615867261383,0.25582653,76.4375,27.583333333333332,313088.0,52.96922530437545,8858,1429963,0.005089089,47.03077469562455,0.0047197416,74.53394248009393
0.004064207,1.851063829787234,1.148936170212766,22106.76283478737,-122.17021276595744,0.0,-25.196291375331327,0.22450233,76.25531914893617,27.76595744680851,312341.78723404254,53.34842031230895,8905,1439931,0.0046000965,46.65157968769106,0.004064207,74.36088610278331
0.005550881,1.3829787234042554,1.6170212765957446,22222.26274728775,-120.8936170212766,0.0,-25.45063012446825,0.24571869,76.53191489361703,27.46808510638298,313474.72340425535,52.619774834754985,8952,1449827,0.004962629,47.38022516524504,0.005550881,74.63683955242962
0.0024854757,1.6595744680851063,1.3404255319148937,22339.57446193695,-124.53191489361703,0.0,-25.763625929987587,0.23337618,75.85106382978724,28.170212765957448,310685.9574468085,54.67638363703622,8999,1459974,0.0026569376,45.32361636296377,0.0024854757,73.98387784088824
0.0034967633,1.4565217391304348,1.5434782608695652,22453.632572889328,-118.76086956521739,0.0,-24.5444734176146,0.22084816,75.28260869565217,28.73913043478261,308357.5652173913,52.58899621290307,9045,1469925,0.0039980034,47.41100378709694,0.0034967633,73.45284052248965
0.0062035336,1.1521739130434783,1.8478260869565217,22568.491488456726,-120.0,0.0,-24.987299700194654,0.2382504,75.43478260869566,28.630434782608695,308980.8695652174,52.96473199064143,9091,1479980,0.006302065,47.03526800935857,0.0062035336,73.56704976314835
0.0042977207,1.5,1.5,22683.713564634323,-121.6304347826087,0.0,-25.36384778159273,0.22746831,76.06521739130434,27.97826086956522,311563.1304347826,53.32663654935202,9137,1489967,0.00518438,46.67336345064798,0.0042977207,74.17013752398573
0.004129478,1.4444444444444444,1.5555555555555556,22797.05357694626,-122.26666666666667,0.0,-25.289705163449465,0.22342795,75.55555555555556,28.488888888888887,309475.55555555556,53.82608140303821,9182,1499858,0.003864575,46.17391859696179,0.004129478,73.69077656628697
0.0052972767,1.4,1.6,22912.236399412155,-119.66666666666667,0.0,-24.798813567446214,0.24845849,75.0,29.066666666666666,307200.0,53.058419196684795,9227,1509917,0.0066125784,46.94158080331521,0.0052972767,73.15759080653018
0.0038333195,1.5217391304347827,1.4782608695652173,23027.7295730114,-127.82608695652173,0.0,-26.313811163695256,0.2031681,76.78260869565217,27.23913043478261,314501.5652173913,55.408783103615725,9273,1519792,0.0033533843,44.591216896384275,0.0038333195,74.85561926398442
0.0035004385,1.0434782608695652,1.9565217391304348,23140.676603078842,-119.21739130434783,0.0,-24.9319471913015,0.22652839,75.3695652173913,28.652173913043477,308713.73913043475,52.7538536793977,9319,1529891,0.004571626,47.2461463206023,0.0035004385,73.53298011795536
0.004053079,1.6304347826086956,1.3695652173913044,23258.78640985489,-116.6086956521739,0.0,-24.284232855191043,0.21831928,75.26086956521739,28.782608695652176,308268.52173913043,51.715691845267095,9365,1539902,0.003990832,48.284308154732905,0.004053079,73.41722429358579
0.003948112,1.4782608695652173,1.5217391304347827,23372.12308216095,-120.78260869565217,0.0,-24.696315661016623,0.22074285,75.76086956521739,28.282608695652176,310316.52173913043,53.0771404786131,9411,1549945,0.0042594234,46.92285952138691,0.003948112,73.8860156914961
0.004205939,1.4222222222222223,1.5777777777777777,23485.288501262665,-124.66666666666667,0.0,-25.810502922212088,0.20210524,76.46666666666667,27.555555555555557,313207.4666666667,54.33802831369935,9456,1559772,0.0047060708,45.66197168630067,0.004205939,74.55841579224638
0.0033371907,1.5333333333333334,1.4666666666666666,23597.86020565033,-117.06666666666666,0.0,-23.98197304135398,0.21449241,75.35555555555555,28.68888888888889,308656.35555555555,51.78418539534433,9501,1569927,0.003299402,48.21581460465568,0.0033371907,73.50564610564841
0.0044626975,1.4222222222222223,1.5777777777777777,23710.71547484398,-120.86666666666666,0.0,-24.76899311672989,0.19990961,75.15555555555555,28.933333333333334,307837.15555555554,53.59490739459225,9546,1579836,0.005237688,46.405092605407766,0.0044626975,73.29079913699363
0.004797986,1.553191489361702,1.446808510638298,23828.5031580925,-122.23404255319149,0.0,-25.41466001670892,0.21983932,74.87234042553192,29.148936170212767,306677.10638297873,54.34743931949248,9593,1589907,0.005316221,45.65256068050752,0.004797986,73.06734977666761
0.0032239996,1.4130434782608696,1.5869565217391304,23941.566543340683,-119.28260869565217,0.0,-24.89481079221513,0.20025072,75.3695652173913,28.67391304347826,308713.73913043475,52.83853630194931,9639,1599948,0.0036636826,47.16146369805069,0.0032239996,73.52061835895158
0.003680426,1.5333333333333334,1.4666666666666666,24053.76791882515,-120.73333333333333,0.0,-24.951463696522897,0.21433549,75.6,28.444444444444443,309657.6,53.24534539306557,9684,1609840,0.004372026,46.75465460693443,0.003680426,73.73522026675381
0.004593571,1.2608695652173914,1.7391304347826086,24166.681191444397,-115.5,0.0,-24.094732493442255,0.2183214,75.67391304347827,28.391304347826086,309960.347826087,50.81027249978565,9730,1619965,0.004880337,49.189727500214346,0.004593571,73.78961645477035
0.0046868203,1.5,1.5,24282.634481430054,-122.73913043478261,0.0,-25.526602777615317,0.22383673,75.65217391304348,28.369565217391305,309871.3043478261,54.13336157206036,9776,1629867,0.005312965,45.86663842793964,0.0046868203,73.79698984490645
0.0039595217,1.0638297872340425,1.9361702127659575,24397.200953245163,-120.38297872340425,0.0,-25.302499866645018,0.22393525,75.85106382978724,28.19148936170213,310685.9574468085,52.906529285030906,9823,1639956,0.0047265957,47.09347071496908,0.0039595217,73.97240404871962
0.0044596507,1.0444444444444445,1.9555555555555555,24507.57079768181,-123.13333333333334,0.0,-25.510391376732226,0.21838456,76.84444444444445,27.155555555555555,314754.84444444446,53.37136232054431,9868,1649818,0.005926133,46.628637679455714,0.0044596507,74.92739071222736
0.0035626413,1.0,2.0,24618.65540909767,-116.15217391304348,0.0,-24.385938104313734,0.21612151,75.78260869565217,28.23913043478261,310405.5652173913,51.047609197085244,9914,1659820,0.0040334514,48.952390802914756,0.0035626413,73.91851115140217
0.0050219838,1.2391304347826086,1.7608695652173914,24732.133075237274,-117.06521739130434,0.0,-24.596486069723507,0.2329556,75.3695652173913,28.652173913043477,308713.73913043475,51.74254763957022,9960,1669812,0.005561312,48.25745236042978,0.0050219838,73.53439041175764
0.0034742514,1.0434782608695652,1.9565217391304348,24845.976903438568,-123.19565217391305,0.0,-25.315816042902913,0.21408315,76.47826086956522,27.52173913043478,313254.95652173914,53.6560639646211,10006,1679843,0.0045997645,46.343936035378896,0.0034742514,74.58485577063459
0.0036714666,1.2553191489361701,1.7446808510638299,24961.61913371086,-124.59574468085107,0.0,-25.8630966934951,0.20045325,76.87234042553192,27.148936170212767,314869.10638297873,53.81981492775439,10053,1689802,0.0045090416,46.18018507224563,0.0036714666,74.93757765755602
0.0036759968,0.8085106382978723,2.1914893617021276,25075.45276236534,-116.87234042553192,0.0,-24.761417242183448,0.20422836,76.63829787234043,27.382978723404257,313910.4680851064,50.82684427049266,10100,1699872,0.004280308,49.173155729507336,0.0036759968,74.72179245061035
0.0043100975,0.9333333333333333,2.066666666666667,25187.121326446533,-117.33333333333333,0.0,-24.341075372693584,0.22922325,76.15555555555555,27.866666666666667,311933.15555555554,51.325388666776504,10145,1709793,0.0049610096,48.674611333223496,0.0043100975,74.26936092358824
0.0036756794,1.0222222222222221,1.9777777777777779,25300.581258535385,-120.33333333333333,0.0,-25.107232034314407,0.22058788,75.44444444444444,28.57777777777778,309020.44444444444,53.15354431694985,10190,1719855,0.003745052,46.84645568305015,0.0036756794,73.60379916438092
0.004737794,0.9772727272727273,2.022727272727273,25417.635895490646,-117.0,0.0,-23.941837396804967,0.22214067,75.36363636363636,28.65909090909091,308689.45454545453,51.658313642499095,10234,1729819,0.00555473,48.34168635750089,0.004737794,73.5257425384378
0.0046569537,1.108695652173913,1.891304347826087,25529.439227104187,-121.76086956521739,0.0,-24.970708924920526,0.22625202,76.5,27.543478260869566,313344.0,52.93898604541768,10280,1739863,0.0049126,47.061013954582315,0.0046569537,74.57640794290138
0.0050171893,1.288888888888889,1.711111111111111,25643.486414194107,-121.46666666666667,0.0,-24.620101990881263,0.21895036,76.17777777777778,27.844444444444445,312024.1777777778,53.12851952153648,10325,1749873,0.0055530122,46.87148047846353,0.0050171893,74.28990785779891
0.0051509724,1.2340425531914894,1.7659574468085106,25756.706472158432,-124.59574468085107,0.0,-25.94780517721212,0.22537288,77.06382978723404,26.93617021276596,315653.44680851063,53.892908715792146,10372,1759966,0.0058577657,46.107091284207854,0.0051509724,75.13406946458245
0.0030403957,1.4318181818181819,1.5681818181818181,25869.197917699814,-128.04545454545453,0.0,-25.795939914790598,0.19586423,76.63636363636364,27.386363636363637,313902.54545454547,55.424333667083005,10416,1769796,0.0036699036,44.575666332916974,0.0030403957,74.716862359615
0.0043086503,1.574468085106383,1.425531914893617,25981.97814154625,-119.61702127659575,0.0,-24.798159857899428,0.22600245,75.91489361702128,28.106382978723403,310947.40425531915,52.55698815255733,10463,1779964,0.004762525,47.44301184744267,0.0043086503,74.04384788124473
0.0038383678,1.1956521739130435,1.8043478260869565,26096.98983693123,-122.15217391304348,0.0,-25.34679964416222,0.2073458,75.84782608695652,28.17391304347826,310672.6956521739,53.568196710171044,10509,1789911,0.004681005,46.431803289828956,0.0038383678,73.98099227941941
0.0046292422,1.4130434782608696,1.5869565217391304,26216.59260249138,-119.15217391304348,0.0,-24.94705981777661,0.20440987,76.08695652173913,27.956521739130434,311652.17391304346,52.225105282485494,10555,1799799,0.006193877,47.774894717514506,0.0046292422,74.18948047127813
0.0051387623,0.6808510638297872,2.3191489361702127,26333.511935710907,-124.14893617021276,0.0,-25.971370526035905,0.23037432,76.61702127659575,27.382978723404257,313823.3191489362,54.04679727419206,10602,1809960,0.0063764905,45.95320272580794,0.0051387623,74.71387695413856
0.0038938746,0.6956521739130435,2.3043478260869565,26451.545003414154,-128.7391304347826,0.0,-26.953603091395884,0.20829625,76.3695652173913,27.630434782608695,312809.73913043475,56.11515167671139,10648,1819789,0.0038127936,43.88484832328861,0.0038938746,74.48136733637762
0.004097961,0.6666666666666666,2.3333333333333335,26563.74321079254,-120.06666666666666,0.0,-24.609693888775123,0.23470826,75.93333333333334,28.11111111111111,311022.93333333335,52.659276202852574,10693,1829836,0.0064408057,47.340723797147426,0.004097961,74.04657366789628
0.004525423,0.9555555555555556,2.0444444444444443,26676.797184944153,-124.6,0.0,-25.14788421115674,0.2234836,76.42222222222222,27.57777777777778,313025.4222222222,54.33418475932829,10738,1839810,0.005603849,45.66581524067171,0.004525423,74.5311216901425
0.00522776,1.2040816326530612,1.7959183673469388,26793.226932764053,-129.91836734693877,0.0,-27.16596721915921,0.20246069,76.65306122448979,27.428571428571427,313970.9387755102,56.32792391811696,10787,1849997,0.006112788,43.67207608188304,0.00522776,74.69560422337756
0.0049050506,0.8043478260869565,2.1956521739130435,26907.473042964935,-116.41304347826087,0.0,-24.4672909163748,0.25541142,76.21739130434783,27.82608695652174,312186.4347826087,50.88866266697839,10833,1859876,0.005212818,49.111337333021595,0.0049050506,74.31428008349991
0.0049016885,1.6041666666666667,1.3958333333333333,27023.655957221985,-118.125,0.0,-24.645252381360706,0.22372589,76.0,28.0,311296.0,51.80020895656185,10881,1869996,0.0063173748,48.199791043438154,0.0049016885,74.13700000950114
0.0042305854,0.8695652173913043,2.130434782608696,27135.708596229553,-120.1304347826087,0.0,-24.705985487627583,0.23211133,76.1304347826087,27.891304347826086,311830.26086956525,52.56045646832025,10927,1879898,0.0051512206,47.43954353167975,0.0042305854,74.2453648991734
0.0042711496,0.8913043478260869,2.108695652173913,27248.82483458519,-128.67391304347825,0.0,-26.05451821219977,0.19173887,76.93478260869566,27.08695652173913,315124.8695652174,55.6774263737078,10973,1889987,0.0053458354,44.32257362629219,0.0042711496,74.99661093430637
0.0039479453,1.0,2.0,27367.920367002487,-119.17021276595744,0.0,-25.316662546516604,0.2010751,75.80851063829788,28.23404255319149,310511.6595744681,52.38294092403513,11020,1899898,0.004915205,47.617059075964846,0.0039479453,73.92995412096742
0.0053691883,1.0222222222222221,1.9777777777777779,27481.64289879799,-117.4,0.0,-24.173854166413648,0.2149826,75.8,28.22222222222222,310476.8,51.53485941439912,11065,1909977,0.0057414994,48.465140585600864,0.0053691883,73.93397965412822
0.003556368,1.326086956521739,1.673913043478261,27596.133860826492,-122.54347826086956,0.0,-25.562695533660307,0.21023864,76.15217391304348,27.869565217391305,311919.3043478261,53.53238227051035,11111,1919841,0.0042692535,46.46761772948965,0.003556368,74.26561287827516
0.0040774886,1.2391304347826086,1.7608695652173914,27709.4375770092,-123.0,0.0,-25.391744457221083,0.2123335,76.8913043478261,27.108695652173914,314946.7826086957,53.34120912299336,11157,1929868,0.0048029395,46.658790877006616,0.0040774886,74.97075217416987
0.003217096,1.3478260869565217,1.6521739130434783,27823.49411225319,-125.34782608695652,0.0,-25.816083761271887,0.22155361,76.78260869565217,27.217391304347824,314501.5652173913,54.40685959419094,11203,1939837,0.0029959062,45.59314040580907,0.003217096,74.87071185314085
0.0039451593,1.391304347826087,1.608695652173913,27936.48509144783,-124.23913043478261,0.0,-25.78922422629642,0.21470673,77.15217391304348,26.847826086956523,316015.3043478261,53.619755405057866,11249,1949880,0.0049263076,46.380244594942134,0.0039451593,75.21375776960295
0.004208924,1.2173913043478262,1.7826086956521738,28049.36451125145,-125.54347826086956,0.0,-26.29118638322973,0.23022307,76.95652173913044,27.043478260869566,315213.9130434783,54.34272565884855,11295,1959841,0.00486552,45.65727434115145,0.004208924,75.03262960333599
0.003603536,1.574468085106383,1.425531914893617,28164.172299861908,-127.85106382978724,0.0,-25.90874829607957,0.20639564,76.36170212765957,27.659574468085108,312777.5319148936,55.75450854562131,11342,1969921,0.004965507,44.24549145437867,0.003603536,74.4614103152741
0.0043293354,1.9166666666666667,1.0833333333333333,28283.047278165817,-123.375,0.0,-25.47212774362067,0.22108896,76.64583333333333,27.354166666666668,313941.3333333333,53.656490605995344,11390,1979997,0.005823869,46.34350939400465,0.0043293354,74.74157089856664
0.0038589526,1.7608695652173914,1.2391304347826086,28395.357934474945,-119.73913043478261,0.0,-24.609579648339288,0.22635628,77.04347826086956,26.97826086956522,315570.0869565217,51.80793866777564,11436,1989883,0.0044645774,48.19206133222436,0.0038589526,75.09831821497988
0.0040228255,1.553191489361702,1.446808510638298,28511.994071006775,-126.8936170212766,0.0,-26.19276155890444,0.2223182,76.65957446808511,27.340425531914892,313997.6170212766,55.18999156900561,11483,1999980,0.0050923135,44.81000843099438,0.0040228255,74.75415472961072
0.003915993,1.5217391304347827,1.4782608695652173,28626.218438625336,-123.97826086956522,0.0,-25.40680014812626,0.20889495,76.84782608695652,27.152173913043477,314768.6956521739,53.78364296123475,11529,2009802,0.005409252,46.21635703876524,0.003915993,74.93001584739193
0.0035284893,1.6595744680851063,1.3404255319148937,28743.474812030792,-125.23404255319149,0.0,-25.777147212715178,0.21881051,76.63829787234043,27.361702127659573,313910.4680851064,54.39929848724488,11576,2019789,0.0046027647,45.600701512755116,0.0035284893,74.73498329575929
0.0033907532,1.7142857142857142,1.2857142857142858,28857.663875102997,-124.71428571428571,0.0,-26.131136451879442,0.21663193,76.42857142857143,27.571428571428573,313051.4285714286,54.33193926618975,11625,2029874,0.0039485646,45.66806073381024,0.0033907532,74.53830645975079
0.0054712053,1.3404255319148937,1.6595744680851063,28970.37584590912,-122.61702127659575,0.0,-25.46260582802505,0.22392122,77.17021276595744,26.829787234042552,316089.1914893617,52.95141777430793,11672,2039941,0.005524781,47.04858222569208,0.0054712053,75.2334189232696
0.0043537496,1.511111111111111,1.488888888888889,29085.55357003212,-123.13333333333334,0.0,-25.135247874172027,0.23014571,76.71111111111111,27.31111111111111,314208.7111111111,53.44483106931018,11717,2049809,0.0051061152,46.555168930689845,0.0043537496,74.7889577447784
0.0039056672,1.7446808510638299,1.2553191489361701,29201.258696317673,-120.57446808510639,0.0,-24.77064837557603,0.2115191,76.93617021276596,27.085106382978722,315130.55319148937,52.18045879282304,11764,2059870,0.005248388,47.81954120717696,0.0039056672,74.99933415101472
0.0036099681,1.1777777777777778,1.8222222222222222,29312.188385248184,-131.2,0.0,-26.75921950564555,0.19105436,77.22222222222223,26.77777777777778,316302.22222222225,56.517985181565685,11809,2069885,0.004885773,43.48201481843433,0.0036099681,75.2806286044227
0.0041217916,1.391304347826087,1.608695652173913,29427.76225233078,-120.78260869565217,0.0,-24.784798406452193,0.22116007,76.56521739130434,27.5,313611.1304347826,52.52984136778401,11855,2079999,0.004659315,47.47015863221599,0.0041217916,74.62267053995302
0.0042588143,1.1956521739130435,1.8043478260869565,29540.381071567535,-120.78260869565217,0.0,-25.159612077410042,0.23896404,76.02173913043478,28.02173913043478,311385.04347826086,53.05505875915666,11901,2089888,0.005332511,46.944941240843356,0.0042588143,74.12972995511377
0.0044923443,1.5319148936170213,1.4680851063829787,29655.239416837692,-125.80851063829788,0.0,-25.509846012417622,0.19893213,77.2127659574468,26.78723404255319,316263.4893617021,54.29268871394076,11948,2099939,0.0062620663,45.70731128605925,0.0044923443,75.27140487450681
0.004114083,1.3555555555555556,1.6444444444444444,29768.906013965607,-121.13333333333334,0.0,-24.934185500562293,0.20643553,76.5111111111111,27.488888888888887,313389.5111111111,52.75315669760171,11993,2109981,0.0050568134,47.24684330239829,0.004114083,74.614931435954
0.0054527232,1.434782608695652,1.565217391304348,29883.801420927048,-121.69565217391305,0.0,-25.079887850184367,0.22968525,76.8913043478261,27.108695652173914,314946.7826086957,52.69854639604626,12039,2119898,0.0055608572,47.30145360395374,0.0054527232,74.97211051720022
0.004033484,1.6521739130434783,1.3478260869565217,29998.396149158478,-121.69565217391305,0.0,-25.306889934192643,0.22783948,77.26086956521739,26.73913043478261,316460.52173913043,52.53963136299669,12085,2129895,0.0056657917,47.46036863700333,0.004033484,75.31771975577188
0.0038836405,1.7872340425531914,1.2127659574468086,30112.826709508896,-123.0,0.0,-25.55757156384866,0.2143735,76.76595744680851,27.23404255319149,314433.3617021277,53.40050314520517,12132,2139886,0.0048212064,46.599496854794815,0.0038836405,74.85389477964365
0.003333701,1.565217391304348,1.434782608695652,30226.54945373535,-119.47826086956522,0.0,-24.978010813858166,0.20594975,75.78260869565217,28.217391304347824,310405.5652173913,52.54803273082503,12178,2149908,0.004284139,47.45196726917498,0.003333701,73.93490198480437
0.0041291877,0.9333333333333333,2.066666666666667,30344.916893959045,-123.93333333333334,0.0,-26.30724921464941,0.22401038,76.17777777777778,27.844444444444445,312024.1777777778,54.29490123684153,12223,2159810,0.0056576002,45.70509876315849,0.0041291877,74.2890337584088
0.005178031,0.5777777777777777,2.422222222222222,30461.47771668434,-121.86666666666666,0.0,-25.26192565564442,0.2597479,75.33333333333333,28.733333333333334,308565.3333333333,53.87750224981136,12268,2169798,0.0060476544,46.12249775018863,0.005178031,73.46997552644204
0.004067785,1.3043478260869565,1.6956521739130435,30575.23026752472,-126.84782608695652,0.0,-25.89093467866048,0.22156791,76.3695652173913,27.67391304347826,312809.73913043475,55.354815274490626,12314,2179769,0.005244312,44.645184725509374,0.004067785,74.45440261690521
0.003352827,1.1521739130434783,1.8478260869565217,30687.86029934883,-125.08695652173913,0.0,-25.569186568696168,0.20767955,76.5,27.5,313344.0,54.4065386474113,12360,2189881,0.004637271,45.5934613525887,0.003352827,74.6046911651133
