TimeElapsed,entropy,MtR,EpisodesSoFar,TimestepsSoFar,AttNC,optimgain,Fce,TtR,entloss,meankl,AttC,surrgain
6071.879187345505,0.047145326,19.810124030664614,7838,1649985,1.0,0.0018297058,0.13940000000000002,34.85,0.0,0.008543741,0.0,0.0018297058
6109.298384904861,0.06863537,20.495860336345757,7879,1659986,0.975609756097561,0.0020420838,0.14536585365853655,36.34146341463415,0.0,0.005375095,0.024390243902439025,0.0020420838
6142.885197401047,0.07649588,20.985224338864057,7920,1669987,0.975609756097561,0.0028718086,0.14614634146341463,36.53658536585366,0.0,0.0063300044,0.024390243902439025,0.0028718086
6180.15279006958,0.06665074,20.42868194041367,7961,1679775,0.9512195121951219,0.0042502596,0.14676071193144363,35.707317073170735,0.0,0.009446049,0.04878048780487805,0.0042502596
6215.707687616348,0.0075665023,20.34100773420908,8001,1689775,1.0,0.0016667664,0.1439,35.975,0.0,0.007568356,0.0,0.0016667664
6253.056937932968,-0.032162476,18.815412434427355,8043,1699777,0.9523809523809523,0.003309513,0.13457142857142856,33.642857142857146,0.0,0.00819723,0.047619047619047616,0.003309513
6289.286710500717,-0.072990745,20.844785951183855,8083,1709777,1.0,0.0034616115,0.1462,36.55,0.0,0.00983581,0.0,0.0034616115
6326.801487445831,-0.022844583,20.019297720435937,8123,1719777,1.0,0.0013639649,0.143,35.75,0.0,0.0052269,0.0,0.0013639649
6363.2093777656555,0.017366739,19.97750184881674,8163,1729777,1.0,0.0037508376,0.1413,35.325,0.0,0.0076232348,0.0,0.0037508376
6402.952523231506,-0.019470295,19.838691612032523,8203,1739777,1.0,0.0024166473,0.14080000000000004,35.2,0.0,0.0067084115,0.0,0.0024166473
6441.879727602005,-0.010904277,19.979904854306202,8243,1749777,1.0,0.0018176788,0.1407,35.175,0.0,0.005800797,0.0,0.0018176788
6474.497164487839,0.06736027,19.370909604872303,8284,1759778,0.975609756097561,0.0031792175,0.13687804878048782,34.21951219512195,0.0,0.007579898,0.024390243902439025,0.0031792175
6512.406283378601,0.12448374,19.912593695873323,8325,1769779,0.975609756097561,0.0033861266,0.14253658536585367,35.63414634146341,0.0,0.006785978,0.024390243902439025,0.0033861266
6547.477368593216,0.12442032,18.007124368301355,8369,1779803,0.9090909090909091,0.002020494,0.13510160427807485,31.727272727272727,0.0,0.0061384505,0.09090909090909091,0.002020494
6586.5934982299805,0.121513575,19.80901644993399,8410,1789804,0.975609756097561,0.0028524962,0.13873170731707316,34.68292682926829,0.0,0.0093643535,0.024390243902439025,0.0028524962
6624.051614046097,0.040081177,17.698457575001065,8456,1799899,0.8478260869565217,0.0025207328,0.1297761163377716,30.869565217391305,0.0,0.009594707,0.15217391304347827,0.0025207328
