TtR,entloss,MpbtA,AttNC,Tmc,entropy,EpisodesSoFar,AttC,surrgain,TimestepsSoFar,MpbtN,TimeElapsed,Ptt,Tmt,optimgain,MtR,Tbt,meankl
-70.8974358974359,0.0,14.438684240209856,0.7435897435897436,21.102564102564102,0.22261064,7773,0.2564102564102564,0.009280608,1119908,85.56131575979016,22097.68664598465,80.54933634738236,82.82051282051282,0.009280608,-39.42936065407671,339232.8205128205,0.0044025313
-70.2,0.0,15.327103692001023,0.675,21.0,0.22517473,7813,0.325,0.007939572,1129895,84.67289630799897,22228.17448401451,80.64526053908247,82.925,0.007939572,-39.88429195250926,339660.8,0.0039958367
-70.1842105263158,0.0,15.088408594895887,0.7105263157894737,21.31578947368421,0.21506272,7851,0.2894736842105263,0.007804933,1139818,84.9115914051041,22345.29343175888,80.35455360937917,82.63157894736842,0.007804933,-38.939391119148546,338458.94736842107,0.0034319267
-69.05128205128206,0.0,15.676699875347268,0.5641025641025641,22.102564102564102,0.22280982,7890,0.4358974358974359,0.006918791,1149896,84.32330012465273,22466.36304998398,79.63292392658069,81.8974358974359,0.006918791,-38.492292562053635,335451.89743589744,0.004386194
-70.36842105263158,0.0,14.734547714300726,0.7105263157894737,21.473684210526315,0.21437739,7928,0.2894736842105263,0.009638428,1159967,85.26545228569928,22589.005662202835,80.21086453979702,82.5,0.009638428,-39.067857509305306,337920.0,0.0045797755
-70.51282051282051,0.0,14.92770979893624,0.717948717948718,21.153846153846153,0.20740971,7967,0.28205128205128205,0.009890662,1169833,85.07229020106377,22713.007190942764,80.51289659060765,82.84615384615384,0.009890662,-40.0271590171327,339337.8461538461,0.004280505
-70.24324324324324,0.0,14.79217206555924,0.8378378378378378,21.405405405405407,0.24747457,8004,0.16216216216216217,0.010871921,1179918,85.20782793444076,22827.076741933823,80.25432362162809,82.43243243243244,0.010871921,-38.61929827401267,337643.24324324325,0.0072840876
-68.78947368421052,0.0,16.668638381415217,0.5789473684210527,21.44736842105263,0.23572949,8042,0.42105263157894735,0.00923363,1189870,83.33136161858476,22953.66882109642,80.23548419489364,82.52631578947368,0.00923363,-37.78811429169147,338027.7894736842,0.0040332945
-70.66666666666667,0.0,14.792045986955108,0.7692307692307693,21.076923076923077,0.21710137,8081,0.23076923076923078,0.00932747,1199907,85.20795401304491,23070.736919641495,80.58120370208292,82.8974358974359,0.00932747,-39.530381875260105,339547.89743589744,0.004280075
-70.94871794871794,0.0,14.704190180517717,0.7435897435897436,20.76923076923077,0.22042678,8120,0.2564102564102564,0.006793093,1209847,85.2958098194823,23189.98945260048,80.85821906913147,83.15384615384616,0.006793093,-40.39133556600883,340598.1538461539,0.003786889
-69.56756756756756,0.0,15.361023225884146,0.5945945945945946,21.81081081081081,0.23481794,8157,0.40540540540540543,0.009492401,1219888,84.63897677411586,23313.55768752098,79.90130863497306,82.1891891891892,0.009492401,-37.55966307116195,336646.91891891893,0.0041818214
-69.32432432432432,0.0,15.720596632816662,0.7837837837837838,21.72972972972973,0.23648691,8194,0.21621621621621623,0.0072949035,1229870,84.27940336718333,23431.435280799866,79.97273796485904,82.24324324324324,0.0072949035,-38.10299038114638,336868.3243243243,0.004222859
-69.28205128205128,0.0,15.861312260709168,0.7435897435897436,21.641025641025642,0.25283092,8233,0.2564102564102564,0.008044603,1239962,84.13868773929083,23553.317724704742,80.05228123366885,82.3076923076923,0.008044603,-39.02122653739295,337132.3076923077,0.0045223795
-69.6,0.0,15.746890409708001,0.55,21.35,0.22865283,8273,0.45,0.009693531,1249788,84.25310959029201,23678.309000492096,80.32404930674369,82.6,0.009693531,-39.62827014023189,338329.6,0.005152518
-69.05,0.0,15.464989641619582,0.35,22.3,0.22642452,8313,0.65,0.0086946385,1259933,84.53501035838043,23799.316640615463,79.44366867496412,81.675,0.0086946385,-38.28506422961699,334540.8,0.0043925345
-69.76315789473684,0.0,14.887190510172212,0.5789473684210527,22.05263157894737,0.2071669,8351,0.42105263157894735,0.007906346,1269790,85.1128094898278,23922.297048568726,79.67727945416631,81.94736842105263,0.007906346,-38.20118297394988,335656.4210526316,0.0042491867
-70.3170731707317,0.0,15.438817218607442,0.6341463414634146,20.78048780487805,0.23130324,8392,0.36585365853658536,0.0087585375,1279911,84.56118278139253,24051.293967962265,80.84568854028424,83.1219512195122,0.0087585375,-40.69797020948827,340467.51219512196,0.0044165067
-69.64102564102564,0.0,15.457017236464422,0.5897435897435898,21.615384615384617,0.22807427,8431,0.41025641025641024,0.0065036025,1289854,84.54298276353555,24170.81856417656,80.08126489485122,82.35897435897436,0.0065036025,-39.31220213470567,337342.358974359,0.0034970567
-69.23684210526316,0.0,15.969325226092918,0.6052631578947368,21.55263157894737,0.24456283,8469,0.39473684210526316,0.0104929935,1299836,84.03067477390708,24290.064525842667,80.13355383085386,82.39473684210526,0.0104929935,-38.58726141464173,337488.84210526315,0.004792818
-69.73170731707317,0.0,15.585916716544935,0.4878048780487805,21.317073170731707,0.22190979,8510,0.5121951219512195,0.007827358,1309729,84.41408328345507,24416.840695381165,80.35119347435685,82.60975609756098,0.007827358,-40.03044055780578,338369.56097560975,0.0037732383
-69.92682926829268,0.0,15.282824243181963,0.4634146341463415,21.463414634146343,0.23464462,8551,0.5365853658536586,0.0075677065,1319792,84.71717575681802,24540.13696193695,80.22587372836033,82.53658536585365,0.0075677065,-39.883176736454,338069.85365853657,0.0039463625
-68.73170731707317,0.0,16.74738573169623,0.43902439024390244,21.414634146341463,0.21982807,8592,0.5609756097560976,0.008160115,1329986,83.25261426830377,24667.369664907455,80.2675496181074,82.5609756097561,0.008160115,-38.80423727271865,338169.756097561,0.0046396437
-69.39473684210526,0.0,15.654651451294649,0.6578947368421053,21.710526315789473,0.23021348,8630,0.34210526315789475,0.009799359,1339886,84.34534854870537,24790.587390184402,79.99258367359052,82.26315789473684,0.009799359,-39.011028932908694,336949.8947368421,0.0050309165
-70.29268292682927,0.0,15.192191075318316,0.2682926829268293,21.097560975609756,0.23859021,8671,0.7317073170731707,0.01190083,1349937,84.80780892468167,24912.056522607803,80.56360185423613,82.8780487804878,0.01190083,-39.772511053954794,339468.48780487804,0.00624469
-69.34146341463415,0.0,15.105168785373724,0.4146341463414634,22.317073170731707,0.21344483,8712,0.5853658536585366,0.008961983,1359823,84.89483121462628,25040.996773719788,79.42659201065575,81.65853658536585,0.008961983,-39.19720969621959,334473.3658536585,0.0040774764
-70.6923076923077,0.0,14.633567547793247,0.6153846153846154,21.17948717948718,0.22282383,8751,0.38461538461538464,0.00943758,1369894,85.36643245220678,25165.746665239334,80.48154499735968,82.76923076923077,0.00943758,-39.25823944561867,339022.76923076925,0.0051815803
-68.58974358974359,0.0,16.350143010572772,0.48717948717948717,22.0,0.22652115,8790,0.5128205128205128,0.008128578,1379920,83.64985698942724,25285.84541773796,79.72532011375345,82.0,0.008128578,-37.626627323195,335872.0,0.0046036746
-69.92105263157895,0.0,15.499540145306355,0.631578947368421,21.210526315789473,0.23160015,8828,0.3684210526315789,0.007725821,1389745,84.50045985469366,25409.545667648315,80.45802948328621,82.76315789473684,0.007725821,-39.31535792373301,338997.8947368421,0.004711873
-69.12820512820512,0.0,16.16304893906036,0.6153846153846154,21.512820512820515,0.23192632,8867,0.38461538461538464,0.0081062745,1399846,83.83695106093965,25529.13413834572,80.17259046974782,82.43589743589743,0.0081062745,-39.031754451727544,337657.4358974359,0.0044070007
-70.26190476190476,0.0,16.06129457232054,0.5238095238095238,20.214285714285715,0.24644016,8909,0.47619047619047616,0.008755939,1409862,83.93870542767948,25649.197975873947,81.36924606545657,83.66666666666667,0.008755939,-39.8219714523197,342698.6666666667,0.0049424246
-67.7948717948718,0.0,16.78291999497644,0.38461538461538464,22.512820512820515,0.21861061,8948,0.6153846153846154,0.007354393,1419760,83.21708000502358,25775.952032089233,79.24284461955344,81.46153846153847,0.007354393,-37.35673477586664,333666.46153846156,0.0041364226
-68.87179487179488,0.0,16.015968725690648,0.6666666666666666,21.94871794871795,0.20706162,8987,0.3333333333333333,0.008161724,1429740,83.98403127430936,25899.1139190197,79.76938357088716,82.02564102564102,0.008161724,-38.91242281617437,335977.0256410256,0.004077313
-68.84210526315789,0.0,15.966281185548823,0.5,22.105263157894736,0.21229614,9025,0.5,0.0084083695,1439757,84.03371881445118,26019.70627474785,79.62659176312212,81.89473684210526,0.0084083695,-37.74654006102354,335440.84210526315,0.0043434873
-70.55,0.0,15.712937272452873,0.65,20.275,0.219186,9065,0.35,0.00769241,1449999,84.28706272754717,26139.659260988235,81.3180813192395,83.65,0.00769241,-39.25797326325687,342630.4,0.004817826
-68.52631578947368,0.0,16.17728895421919,0.5,22.210526315789473,0.21692276,9103,0.5,0.0063606934,1459891,83.82271104578079,26261.046300649643,79.52173607487424,81.73684210526316,0.0063606934,-38.19200831367187,334794.1052631579,0.0038781608
-69.21052631578948,0.0,15.437715282132576,0.631578947368421,22.157894736842106,0.22901636,9141,0.3684210526315789,0.010636117,1469928,84.5622847178674,26376.667504310608,79.57426652214131,81.8157894736842,0.010636117,-38.0296866198984,335117.4736842105,0.006856069
-69.51282051282051,0.0,15.488231550964784,0.48717948717948717,21.666666666666668,0.20889658,9180,0.5128205128205128,0.010024554,1479817,84.51176844903523,26505.8544819355,80.02401717325812,82.25641025641026,0.010024554,-38.707970523448026,336922.25641025644,0.0045415564
-68.86842105263158,0.0,16.029527222459915,0.5526315789473685,21.92105263157895,0.19670668,9218,0.4473684210526316,0.008148984,1489968,83.97047277754007,26625.477090358734,79.79022874048148,82.02631578947368,0.008148984,-37.56030862953815,335979.7894736842,0.0045350534
-70.02564102564102,0.0,15.30726817886935,0.717948717948718,21.23076923076923,0.20935674,9257,0.28205128205128205,0.0073884223,1499793,84.69273182113066,26744.76891374588,80.42730205696454,82.66666666666667,0.0073884223,-39.95704004171352,338602.6666666667,0.004479253
-69.12820512820512,0.0,15.818560563755385,0.5897435897435898,21.82051282051282,0.21697597,9296,0.41025641025641024,0.009788582,1509802,84.18143943624463,26864.03045964241,79.88505375043788,82.12820512820512,0.009788582,-38.98795014256778,336397.1282051282,0.005534574
-69.5,0.0,16.076874830601334,0.475,21.125,0.23229165,9336,0.525,0.009734491,1519750,83.92312516939866,26993.298620939255,80.52774353750794,82.8,0.009734491,-39.53791227591999,339148.8,0.0051482613
-67.3076923076923,0.0,17.0208038555517,0.5641025641025641,22.846153846153847,0.22982915,9375,0.4358974358974359,0.008536893,1529883,82.9791961444483,27109.514876127243,78.93658820201195,81.12820512820512,0.008536893,-37.359361743288254,332301.1282051282,0.004508789
-68.58974358974359,0.0,16.962637087083724,0.6153846153846154,21.358974358974358,0.21563339,9414,0.38461538461538464,0.008636286,1539906,83.03736291291627,27232.557276010513,80.31922496714903,82.61538461538461,0.008636286,-39.08892297267577,338392.6153846154,0.0044448306
-68.7,0.0,16.990116370103557,0.6,21.2,0.23226264,9454,0.4,0.007951953,1549983,83.00988362989645,27349.593218564987,80.46245462511328,82.75,0.007951953,-38.45306144905732,338944.0,0.0041509117
-69.17948717948718,0.0,16.74924142057959,0.717948717948718,20.82051282051282,0.22771968,9493,0.28205128205128205,0.009036522,1559950,83.25075857942039,27469.120150089264,80.81207825956187,83.1025641025641,0.009036522,-39.89158459656199,340388.10256410256,0.0052118674
-69.23684210526316,0.0,15.836500299610563,0.5789473684210527,21.736842105263158,0.19322781,9531,0.42105263157894735,0.008114884,1569997,84.16349970038942,27592.536684036255,79.96573646779011,82.23684210526316,0.008114884,-38.489238701248745,336842.1052631579,0.0039038532
-70.71052631578948,0.0,14.419677281857595,0.7631578947368421,21.342105263157894,0.19640523,9569,0.23684210526315788,0.008389211,1579973,85.58032271814241,27717.306777715683,80.3295465482526,82.60526315789474,0.008389211,-39.329034414999626,338351.15789473685,0.0044657136
-69.35135135135135,0.0,15.911444139466846,0.7837837837837838,21.54054054054054,0.20984736,9606,0.21621621621621623,0.008152138,1589990,84.08855586053316,27832.112600326538,80.1528607169322,82.45945945945945,0.008152138,-38.21499324088877,337753.9459459459,0.0051156636
-70.02631578947368,0.0,15.46986450790339,0.7631578947368421,21.07894736842105,0.20293821,9644,0.23684210526315788,0.008303975,1599882,84.53013549209659,27946.998546361923,80.56756296179829,82.8157894736842,0.008303975,-39.308271720317016,339213.4736842105,0.004485946
-70.71052631578948,0.0,14.623612718367616,0.7631578947368421,21.07894736842105,0.20132072,9682,0.23684210526315788,0.010117528,1609788,85.37638728163238,28066.150811433792,80.57201286597497,82.84210526315789,0.010117528,-40.25253452976716,339321.2631578947,0.004973322
-70.60526315789474,0.0,15.149665998961092,0.6842105263157895,20.763157894736842,0.2063568,9720,0.3157894736842105,0.011048327,1619867,84.85033400103889,28181.83116221428,80.86387379983286,83.15789473684211,0.011048327,-38.88275866801963,340614.7368421053,0.00524999
-69.21052631578948,0.0,16.580444846227866,0.7368421052631579,21.0,0.2133308,9758,0.2631578947368421,0.008625209,1629984,83.41955515377214,28305.008976459503,80.64883442242095,82.94736842105263,0.008625209,-38.884873583568975,339752.4210526316,0.005063989
-71.10526315789474,0.0,14.813458559974016,0.6578947368421053,20.526315789473685,0.20028152,9796,0.34210526315789475,0.008841287,1639952,85.18654144002599,28426.640763044357,81.08862459507725,83.42105263157895,0.008841287,-40.02635251445016,341692.63157894736,0.0048496677
-70.05263157894737,0.0,14.894368411573117,0.6052631578947368,21.657894736842106,0.23416643,9834,0.39473684210526316,0.011687263,1649759,85.10563158842685,28543.630655765533,80.03653646090922,82.28947368421052,0.011687263,-39.57944475696193,337057.6842105263,0.006353508
-68.3170731707317,0.0,16.34154555568747,0.4878048780487805,22.341463414634145,0.23643579,9875,0.5121951219512195,0.011252014,1659973,83.65845444431253,28667.049355983734,79.40787149073263,81.65853658536585,0.011252014,-38.15892076845657,334473.3658536585,0.0045309556
-70.325,0.0,15.173110349284997,0.525,21.025,0.20164081,9915,0.475,0.00842431,1669839,84.826889650715,28793.078738689423,80.61744316482165,82.875,0.00842431,-39.881307328759846,339456.0,0.0046500005
-69.0,0.0,16.109595758000303,0.6842105263157895,21.736842105263158,0.21581675,9953,0.3157894736842105,0.010108891,1679748,83.89040424199968,28909.659526586533,79.9641782861194,82.21052631578948,0.010108891,-38.58054843411094,336734.3157894737,0.0050884886
-69.90243902439025,0.0,14.641423487608119,0.5609756097560976,22.097560975609756,0.19701555,9994,0.43902439024390244,0.008613753,1689843,85.35857651239188,29040.997980356216,79.62832134031537,81.85365853658537,0.008613753,-40.38393292399575,335272.5853658537,0.0056878277
-69.78048780487805,0.0,14.89976052035085,0.4878048780487805,22.0,0.21048635,10035,0.5121951219512195,0.009509325,1699900,85.10023947964913,29163.584738731384,79.72747145603685,82.0,0.009509325,-38.97610653995749,335872.0,0.0040877135
-69.84210526315789,0.0,15.404699579056429,0.5526315789473685,21.42105263157895,0.20502527,10073,0.4473684210526316,0.0073195985,1709872,84.59530042094357,29281.605203151703,80.25571655093854,82.52631578947368,0.0073195985,-38.6972267273414,338027.7894736842,0.0036594772
-70.07692307692308,0.0,15.040738656889374,0.5641025641025641,21.487179487179485,0.20592436,10112,0.4358974358974359,0.008096513,1719787,84.95926134311063,29403.553363084793,80.19960253506544,82.48717948717949,0.008096513,-38.59115274803008,337867.4871794872,0.0046182154
-69.53658536585365,0.0,15.227803981895574,0.4146341463414634,21.975609756097562,0.19477697,10153,0.5853658536585366,0.0073499666,1729877,84.77219601810442,29529.759162187576,79.74822548457094,82.02439024390245,0.0073499666,-38.83293913909443,335971.9024390244,0.004527449
-69.86486486486487,0.0,15.796671799770213,0.5945945945945946,21.0,0.19019526,10190,0.40540540540540543,0.0064881956,1739788,84.20332820022979,29646.164709091187,80.64560875057416,82.94594594594595,0.0064881956,-39.019279835424896,339746.5945945946,0.0042336555
-69.94871794871794,0.0,14.795694166717611,0.5641025641025641,21.82051282051282,0.18837938,10229,0.4358974358974359,0.0078086886,1749923,85.20430583328239,29770.0668592453,79.88035358673196,82.1025641025641,0.0078086886,-38.31884697413304,336292.10256410256,0.0040016724
-69.72222222222223,0.0,16.04620714509859,0.8888888888888888,20.916666666666668,0.21039274,10265,0.1111111111111111,0.011941348,1759912,83.95379285490142,29884.10347700119,80.72452188834761,83.02777777777777,0.011941348,-38.78113694004358,340081.77777777775,0.0063199126
-70.21621621621621,0.0,15.259831859008608,0.7297297297297297,21.08108108108108,0.19740762,10302,0.2702702702702703,0.008685767,1769843,84.74016814099139,29995.98921275139,80.5685157679001,82.83783783783784,0.008685767,-38.63489215462315,339303.7837837838,0.004522248
-71.42105263157895,0.0,14.311105010827221,0.7894736842105263,20.57894736842105,0.22626242,10340,0.21052631578947367,0.011890565,1779982,85.68889498917277,30114.57306933403,81.03636024095513,83.34210526315789,0.011890565,-40.19950656138783,341369.2631578947,0.006610656
-70.56410256410257,0.0,14.41838246017775,0.5641025641025641,21.487179487179485,0.19759257,10379,0.4358974358974359,0.008368019,1789821,85.58161753982225,30240.79606986046,80.19606914680989,82.46153846153847,0.008368019,-39.25980052833958,337762.46153846156,0.0039384896
-70.12820512820512,0.0,15.776310421576742,0.7435897435897436,20.692307692307693,0.21217422,10418,0.2564102564102564,0.00762876,1799848,84.22368957842328,30358.06542301178,80.93068838209618,83.23076923076923,0.00762876,-39.68357820943076,340913.23076923075,0.0035093105
-70.24324324324324,0.0,15.49158107811936,0.8108108108108109,20.89189189189189,0.2326105,10455,0.1891891891891892,0.008716132,1809913,84.50841892188065,30474.548536777496,80.74768080602134,83.05405405405405,0.008716132,-38.863423458289354,340189.4054054054,0.0049602655
-70.44736842105263,0.0,14.809697904584368,0.7631578947368421,21.263157894736842,0.24209821,10493,0.23684210526315788,0.0075029265,1819938,85.19030209541563,30597.14854812622,80.40348650828298,82.6842105263158,0.0075029265,-39.56601904448147,338674.5263157895,0.004523644
-69.3076923076923,0.0,15.843170935577795,0.6153846153846154,21.71794871794872,0.21649992,10532,0.38461538461538464,0.009257965,1829785,84.15682906442223,30717.596814632416,79.98698576460184,82.28205128205128,0.009257965,-39.853805711518255,337027.28205128206,0.004159505
-69.2051282051282,0.0,16.658362523605373,0.7692307692307693,20.897435897435898,0.23564206,10571,0.23076923076923078,0.008798929,1839959,83.34163747639465,30842.832832574844,80.74022438020572,83.02564102564102,0.008798929,-39.100205351394656,340073.0256410256,0.00391834
-70.21621621621621,0.0,15.60457230084723,0.918918918918919,20.783783783783782,0.22242944,10608,0.08108108108108109,0.010590833,1849864,84.39542769915278,30960.819600105286,80.84905636941298,83.16216216216216,0.010590833,-39.317859596544146,340632.2162162162,0.004386467
-70.21428571428571,0.0,14.71498914496344,0.6190476190476191,21.69047619047619,0.21466547,10650,0.38095238095238093,0.008173581,1859854,85.28501085503656,31088.657681703568,80.01179521425217,82.28571428571429,0.008173581,-42.068756901968456,337042.28571428574,0.005525215
-69.28947368421052,0.0,15.686355125977565,0.7631578947368421,21.789473684210527,0.21355402,10688,0.23684210526315788,0.0068908096,1869886,84.31364487402246,31204.804911851883,79.91417869668753,82.15789473684211,0.0068908096,-38.84273504957735,336518.7368421053,0.0041245
-70.04878048780488,0.0,16.03104663564206,0.4634146341463415,20.536585365853657,0.21321216,10729,0.5365853658536586,0.009295703,1879943,83.96895336435792,31331.078631162643,81.07629214374596,83.39024390243902,0.009295703,-40.10118983579088,341566.43902439025,0.004153981
-68.07692307692308,0.0,16.967640036269707,0.5384615384615384,22.025641025641026,0.21522978,10768,0.46153846153846156,0.009355178,1889868,83.03235996373027,31451.711335659027,79.69813968289068,81.94871794871794,0.009355178,-38.901118368528245,335661.9487179487,0.0051632742
-69.48717948717949,0.0,15.101339809160285,0.5641025641025641,22.102564102564102,0.22262073,10807,0.4358974358974359,0.008530146,1899890,84.89866019083972,31575.278614997864,79.62347727652133,81.84615384615384,0.008530146,-38.10958515600635,335241.8461538461,0.0036130326
-69.58974358974359,0.0,15.638535867668862,0.46153846153846156,21.46153846153846,0.21180797,10846,0.5384615384615384,0.006251346,1909920,84.36146413233115,31696.10324859619,80.21728323793799,82.48717948717949,0.006251346,-38.68916745312553,337867.4871794872,0.0034808815
-70.8,0.0,14.420636367016868,0.6,21.2,0.22252773,10886,0.4,0.007794644,1919791,85.57936363298312,31819.347478866577,80.45959131961077,82.725,0.007794644,-40.587397067375534,338841.6,0.0040978254
-69.26315789473684,0.0,15.583158440263652,0.6578947368421053,21.94736842105263,0.22185835,10924,0.34210526315789475,0.007550684,1929912,84.41684155973633,31944.587292432785,79.76868896929415,82.02631578947368,0.007550684,-38.51992004762575,335979.7894736842,0.003257405
-69.08108108108108,0.0,16.202922845216232,0.6486486486486487,21.54054054054054,0.23511916,10961,0.35135135135135137,0.007553778,1939964,83.79707715478375,32067.246958494186,80.13879601284873,82.37837837837837,0.007553778,-37.6015210586784,337421.8378378378,0.005305049
-68.70270270270271,0.0,16.310864628598335,0.7297297297297297,21.83783783783784,0.24950196,10998,0.2702702702702703,0.0112782465,1949872,83.68913537140165,32182.83004951477,79.86441442502033,82.08108108108108,0.0112782465,-38.006607798344454,336204.1081081081,0.0063876
-68.65,0.0,16.285356211720476,0.425,21.9,0.22349575,11038,0.575,0.006213173,1959947,83.71464378827952,32307.621748685837,79.8034138759734,82.0,0.006213173,-38.919565583294286,335872.0,0.0032880986
-68.1842105263158,0.0,16.789676394764523,0.5526315789473685,22.05263157894737,0.24198519,11076,0.4473684210526316,0.007399331,1969855,83.2103236052355,32431.302216291428,79.67394078764036,81.92105263157895,0.007399331,-37.89362435521084,335548.63157894736,0.0039430265
-69.1219512195122,0.0,15.846004982339284,0.4146341463414634,21.78048780487805,0.22629881,11117,0.5853658536585366,0.008123252,1979999,84.1539950176607,32555.96548986435,79.91857659702272,82.14634146341463,0.008123252,-39.933966583342986,336471.4146341463,0.004518143
-69.1025641025641,0.0,16.03075735839504,0.4358974358974359,21.692307692307693,0.22116119,11156,0.5641025641025641,0.007365616,1989880,83.96924264160495,32679.26802253723,80.01351214922968,82.3076923076923,0.007365616,-38.81449992244419,337132.3076923077,0.003723001
-70.125,0.0,14.981046257837857,0.5,21.475,0.21436216,11196,0.5,0.0068475404,1999964,85.01895374216214,32799.049155950546,80.20311542806516,82.45,0.0068475404,-39.939829049504695,337715.2,0.0033876656
-69.28205128205128,0.0,16.02457595660868,0.41025641025641024,21.435897435897434,0.21353221,11235,0.5897435897435898,0.006658449,2009858,83.97542404339131,32920.026361227036,80.24423141827516,82.51282051282051,0.006658449,-38.87284738314097,337972.5128205128,0.003651684
-69.21621621621621,0.0,15.639165547454729,0.5675675675675675,21.972972972972972,0.24229194,11272,0.43243243243243246,0.010651065,2019765,84.36083445254528,33038.08874487877,79.75103801760076,82.02702702702703,0.010651065,-38.39476114686223,335982.7027027027,0.0048906724
-68.5,0.0,16.497581062758908,0.275,21.925,0.23385791,11312,0.725,0.008531531,2029978,83.50241893724112,33164.96171212196,79.79106781566931,82.05,0.008531531,-37.60853234210911,336076.8,0.0043646223
-70.1,0.0,15.307598966924669,0.375,21.2,0.199572,11352,0.625,0.008730987,2039825,84.69240103307533,33290.8806810379,80.45763451013212,82.725,0.008730987,-39.07099024542394,338841.6,0.004575335
-69.3157894736842,0.0,16.341240659080228,0.6052631578947368,21.07894736842105,0.24054883,11390,0.39473684210526316,0.009132062,2049832,83.65875934091976,33410.19244980812,80.57024002543142,82.84210526315789,0.009132062,-38.67442901321812,339321.2631578947,0.0049701026
-68.60975609756098,0.0,16.546788847839437,0.4634146341463415,21.73170731707317,0.21442504,11431,0.5365853658536586,0.008830739,2059843,83.45321115216058,33533.15484261513,79.97210447691515,82.2439024390244,0.008830739,-39.68187407095709,336871.0243902439,0.0045325425
-69.15,0.0,16.415292937542162,0.475,21.3,0.2172073,11471,0.525,0.007999026,2069982,83.58470706245785,33651.58554267883,80.37380832260979,82.675,0.007999026,-38.466323764869536,338636.8,0.0039272257
-69.05405405405405,0.0,16.372127672434832,0.7027027027027027,21.43243243243243,0.22335717,11508,0.2972972972972973,0.009683957,2079756,83.62787232756516,33772.55456137657,80.25409970743578,82.56756756756756,0.009683957,-38.40165677265643,338196.75675675675,0.005590764
-69.3,0.0,16.15193455125223,0.5,21.275,0.20443657,11548,0.5,0.007554361,2089795,83.84806544874776,33888.849021434784,80.38946460845727,82.65,0.007554361,-39.4164475108021,338534.4,0.0044920114
-68.97368421052632,0.0,15.627609411480478,0.6842105263157895,22.263157894736842,0.22059815,11586,0.3157894736842105,0.008216693,2099816,84.37239058851951,34007.9174015522,79.48109521700046,81.73684210526316,0.008216693,-38.46082723708635,334794.1052631579,0.0044954736
-70.13157894736842,0.0,15.24863607153227,0.7631578947368421,21.210526315789473,0.21617192,11624,0.23684210526315788,0.008184958,2109814,84.75136392846773,34125.31861114502,80.45343860919726,82.73684210526316,0.008184958,-39.92506314996098,338890.1052631579,0.003938556
-69.32432432432432,0.0,16.07188283299773,0.7297297297297297,21.43243243243243,0.23845273,11661,0.2702702702702703,0.008332837,2119735,83.92811716700226,34241.24357223511,80.25407113995887,82.56756756756756,0.008332837,-38.74736089341261,338196.75675675675,0.0056396914
-68.8,0.0,16.17017152747361,0.575,21.925,0.22762324,11701,0.425,0.008387171,2129942,83.82982847252637,34361.91441845894,79.7934512954751,82.05,0.008387171,-39.104302392363344,336076.8,0.0042673424
-68.15384615384616,0.0,17.295616793341452,0.5384615384615384,21.564102564102566,0.26130775,11740,0.46153846153846156,0.011470752,2139975,82.70438320665855,34485.18836712837,80.12782015578749,82.41025641025641,0.011470752,-38.25406982361988,337552.41025641025,0.00678934
-68.075,0.0,16.824307102243957,0.425,22.1,0.24515256,11780,0.575,0.0074066026,2149920,83.17569289775604,34605.33375453949,79.6271953642273,81.85,0.0074066026,-38.58291820179451,335257.6,0.0044656936
-68.5,0.0,17.370789912945263,0.425,21.05,0.24564202,11820,0.575,0.0072155455,2159794,82.62921008705474,34726.94390249252,80.60670260823163,82.925,0.0072155455,-39.06206935625958,339660.8,0.004262121
-69.16666666666667,0.0,16.592838772047227,0.30952380952380953,21.095238095238095,0.22140782,11862,0.6904761904761905,0.008238829,2169957,83.40716122795278,34854.52874779701,80.56036759353599,82.85714285714286,0.008238829,-39.0031621939901,339382.85714285716,0.0042543793
-67.57894736842105,0.0,17.569885991100048,0.5263157894736842,21.973684210526315,0.25700054,11900,0.47368421052631576,0.011591896,2179922,82.43011400889993,34972.282165288925,79.73852040172554,81.94736842105263,0.011591896,-37.52554534179066,335656.4210526316,0.0055490853
-69.27906976744185,0.0,16.11151067748846,0.3023255813953488,21.41860465116279,0.2218541,11943,0.6976744186046512,0.009179932,2189793,83.88848932251156,35103.080629348755,80.2591361808161,82.53488372093024,0.009179932,-39.87864059689701,338062.88372093026,0.0045350906
-68.11904761904762,0.0,17.38106680569569,0.2619047619047619,21.547619047619047,0.23954345,11985,0.7380952380952381,0.00944025,2199843,82.61893319430432,35231.977350473404,80.13881868670177,82.4047619047619,0.00944025,-37.88584696744204,337529.90476190473,0.005092008
-69.02380952380952,0.0,16.14663554662288,0.42857142857142855,21.666666666666668,0.24665532,12027,0.5714285714285714,0.011522685,2209929,83.85336445337714,35353.82100892067,80.03428011500849,82.30952380952381,0.011522685,-38.67676917498242,337139.8095238095,0.0054151686
-67.73170731707317,0.0,18.02325918944115,0.2682926829268293,21.341463414634145,0.23934034,12068,0.7317073170731707,0.008661923,2219913,81.97674081055885,35477.39173412323,80.33073845934766,82.60975609756098,0.008661923,-38.322556179068314,338369.56097560975,0.004375578
-68.46341463414635,0.0,16.712488406507152,0.5365853658536586,21.75609756097561,0.21680452,12109,0.4634146341463415,0.00745672,2229993,83.28751159349287,35600.56036567688,79.94707393120314,82.1951219512195,0.00745672,-38.55577948101716,336671.2195121951,0.00426524
