EpisodesSoFar,meankl,TimestepsSoFar,MtR,optimgain,AttNC,surrgain,TimeElapsed,entloss,AttC,entropy,TtR,Fce
14216,0.0066385153,3239768,20.347782752538894,0.0047591357,1.0,0.0047591357,9350.18208193779,0.0,0.0,-0.0456487,35.3,0.1412
14256,0.0050246473,3249768,18.83017927053273,0.0044991006,1.0,0.0044991006,9375.664336204529,0.0,0.0,-0.0206213,33.375,0.13350000000000004
14296,0.0061424463,3259768,19.933536924298497,0.003729797,1.0,0.003729797,9399.884889125824,0.0,0.0,-0.044097893,35.375,0.14150000000000001
14336,0.008860249,3269768,19.91454240278385,0.0067826933,1.0,0.0067826933,9424.30200433731,0.0,0.0,-0.058825176,35.125,0.1405
14376,0.0072509614,3279768,19.321489134328445,0.004769718,1.0,0.004769718,9447.523671627045,0.0,0.0,-0.06755211,33.475,0.13390000000000005
14416,0.008083025,3289768,19.191119937483556,0.006556169,1.0,0.006556169,9472.873853445053,0.0,0.0,-0.0248468,33.75,0.13500000000000006
14456,0.0074202423,3299768,20.226916977013303,0.005209105,1.0,0.005209105,9497.625337839127,0.0,0.0,-0.02259089,35.25,0.14100000000000001
14496,0.0072573195,3309768,20.63811656984375,0.0054277205,1.0,0.0054277205,9520.451330900192,0.0,0.0,-0.03413564,36.175,0.1447
14536,0.00752798,3319768,18.766006050990352,0.0041021584,1.0,0.0041021584,9544.58836054802,0.0,0.0,-0.043207034,33.075,0.13230000000000003
14576,0.007084084,3329768,19.23382323774944,0.005081091,1.0,0.005081091,9567.832744121552,0.0,0.0,-0.021686835,33.75,0.13500000000000006
14618,0.007825163,3339774,18.085293080510624,0.0050477805,0.9523809523809523,0.0050477805,9590.511650562286,0.0,0.047619047619047616,-0.008279324,31.30952380952381,0.1299047619047619
14658,0.004779994,3349774,19.402845078640198,0.0032083923,1.0,0.0032083923,9614.180727005005,0.0,0.0,0.0031701326,34.0,0.136
14698,0.006904959,3359774,19.180813700708228,0.0051007606,1.0,0.0051007606,9637.00362443924,0.0,0.0,-0.007959317,33.925,0.1357
14738,0.0059900316,3369774,19.090244997773645,0.0033768585,1.0,0.0033768585,9661.169805526733,0.0,0.0,0.0058365525,33.8,0.13520000000000004
14778,0.0067219744,3379774,19.402600166948822,0.0048744995,1.0,0.0048744995,9684.80159854889,0.0,0.0,0.01564312,33.975,0.13590000000000005
14818,0.0074289213,3389774,19.17658995652379,0.0042953016,1.0,0.0042953016,9708.713742256165,0.0,0.0,0.02190401,33.775,0.13510000000000003
14858,0.008334622,3399774,20.340317778868325,0.0064003235,1.0,0.0064003235,9732.821762800217,0.0,0.0,0.022617087,35.275,0.14110000000000003
14898,0.006739711,3409774,21.027661238657206,0.004116667,1.0,0.004116667,9754.89500284195,0.0,0.0,0.01601877,36.875,0.14750000000000002
14941,0.006731452,3419777,18.79065099170238,0.0042623575,0.9302325581395349,0.0042623575,9777.626623630524,0.0,0.06976744186046512,0.039724194,33.04651162790697,0.13218604651162796
14981,0.0066851336,3429777,19.34039342057571,0.0044227745,1.0,0.0044227745,9801.229402542114,0.0,0.0,0.020349523,33.525,0.13410000000000005
15022,0.007979753,3439780,19.323446376373465,0.0055276016,0.975609756097561,0.0055276016,9824.306789159775,0.0,0.024390243902439025,0.045170244,34.170731707317074,0.13668292682926833
15062,0.0063322075,3449780,20.549564301977632,0.0029994324,1.0,0.0029994324,9847.12948679924,0.0,0.0,0.019644095,36.2,0.14479999999999996
15103,0.007445211,3459781,19.13245515130056,0.0032352372,0.975609756097561,0.0032352372,9872.18554186821,0.0,0.024390243902439025,-0.0032039878,34.073170731707314,0.13629268292682928
15144,0.006529454,3469782,19.70930005602667,0.0030695389,0.975609756097561,0.0030695389,9895.957730531693,0.0,0.024390243902439025,-0.0069141947,34.24390243902439,0.13697560975609754
15185,0.007760943,3479789,20.475688145395285,0.0061845137,0.975609756097561,0.0061845137,9919.404095172882,0.0,0.024390243902439025,-0.03732922,35.53658536585366,0.14214634146341465
15225,0.0062770583,3489789,19.753985251293518,0.003013009,1.0,0.003013009,9941.462780237198,0.0,0.0,-0.03221014,34.825,0.13930000000000003
15266,0.0069323806,3499792,20.302571084892413,0.0044695,0.975609756097561,0.0044695,9966.553382635117,0.0,0.024390243902439025,-0.039342724,35.65853658536585,0.14263414634146343
15307,0.006225242,3509793,19.73430751367161,0.0040475465,0.975609756097561,0.0040475465,9992.539784908295,0.0,0.024390243902439025,-0.04813195,34.75609756097561,0.13902439024390245
15347,0.0077021713,3519793,20.84151299454443,0.005677178,1.0,0.005677178,10017.50781750679,0.0,0.0,-0.075512014,36.775,0.14710000000000004
15388,0.0053856852,3529800,18.9259389651921,0.004408215,0.975609756097561,0.004408215,10039.427531957626,0.0,0.024390243902439025,-0.0703014,33.26829268292683,0.1398466898954704
15430,0.007440254,3539808,19.048483429194587,0.005072809,0.9523809523809523,0.005072809,10063.762458562851,0.0,0.047619047619047616,-0.059201837,32.92857142857143,0.1350204081632653
15471,0.0052150004,3549819,20.470531264388498,0.0052963304,0.975609756097561,0.0052963304,10087.311047792435,0.0,0.024390243902439025,-0.03927436,36.63414634146341,0.14865631929046563
15511,0.007820247,3559819,20.75773212311834,0.0048014526,1.0,0.0048014526,10108.929219961166,0.0,0.0,-0.065524705,36.925,0.14770000000000003
15551,0.006175093,3569819,20.63150796231285,0.0039335648,1.0,0.0039335648,10133.1724255085,0.0,0.0,-0.06262824,35.775,0.1431
15593,0.008239418,3579821,19.014501785055465,0.005041028,0.9523809523809523,0.005041028,10155.275922298431,0.0,0.047619047619047616,-0.07833833,33.166666666666664,0.13266666666666668
15633,0.007139354,3589821,20.016644226081368,0.004202908,1.0,0.004202908,10179.874277353287,0.0,0.0,-0.051689595,34.975,0.1399
15674,0.0053656176,3599822,19.713975082414542,0.004519476,0.975609756097561,0.004519476,10202.676653862,0.0,0.024390243902439025,-0.042839088,35.31707317073171,0.1412682926829268
15714,0.010277687,3609822,20.59426273967012,0.0057083196,1.0,0.0057083196,10225.55473446846,0.0,0.0,-0.079306625,36.375,0.14549999999999996
15754,0.007587252,3619822,19.66698771049222,0.0044030473,1.0,0.0044030473,10249.511697530746,0.0,0.0,-0.06772503,34.55,0.13820000000000002
15794,0.007003453,3629822,20.121015577477475,0.003601346,1.0,0.003601346,10270.518392086029,0.0,0.0,-0.0433269,35.675,0.1427
15835,0.007176074,3639823,19.507052524291296,0.005070242,0.975609756097561,0.005070242,10293.4980199337,0.0,0.024390243902439025,-0.024864258,33.829268292682926,0.13531707317073172
15877,0.006308204,3649825,20.00857211000461,0.0048281546,0.9523809523809523,0.0048281546,10315.057749271393,0.0,0.047619047619047616,-0.053028557,35.04761904761905,0.1401904761904762
15919,0.0103731975,3659827,18.61747473936543,0.0048634447,0.9523809523809523,0.0048634447,10337.325960874557,0.0,0.047619047619047616,-0.07347588,32.69047619047619,0.13076190476190477
15960,0.00789238,3669828,19.776744522431255,0.004669081,0.975609756097561,0.004669081,10359.681921958923,0.0,0.024390243902439025,-0.10776051,34.707317073170735,0.13882926829268297
16000,0.0050905393,3679828,19.991158039996893,0.0033082054,1.0,0.0033082054,10382.13930439949,0.0,0.0,-0.09484023,35.275,0.1411
16040,0.0069784774,3689828,19.022102846790908,0.0055968603,1.0,0.0055968603,10404.605976819992,0.0,0.0,-0.08715354,33.375,0.13350000000000004
16080,0.006828817,3699828,20.119078536175362,0.0038729035,1.0,0.0038729035,10426.195345640182,0.0,0.0,-0.084183894,35.1,0.14040000000000002
16120,0.007914761,3709828,20.28218114210271,0.005176123,1.0,0.005176123,10448.360436916351,0.0,0.0,-0.12476804,34.925,0.13970000000000002
16160,0.0070594414,3719828,19.44847285951512,0.0055359816,1.0,0.0055359816,10470.294691801071,0.0,0.0,-0.10089136,34.55,0.13820000000000005
16200,0.007890469,3729828,19.17818548773649,0.004736159,1.0,0.004736159,10491.873442411423,0.0,0.0,-0.06302899,33.95,0.13580000000000006
16241,0.0072439485,3739829,18.940762968534507,0.0049439897,0.975609756097561,0.0049439897,10514.458523273468,0.0,0.024390243902439025,-0.04245895,33.26829268292683,0.13307317073170735
16281,0.00690677,3749829,19.75750431467525,0.004818877,1.0,0.004818877,10536.939440727234,0.0,0.0,-0.0048814607,34.475,0.1379
16324,0.0070113647,3759840,19.17752306026972,0.004383191,0.9302325581395349,0.004383191,10558.362324237823,0.0,0.06976744186046512,-0.020811154,33.02325581395349,0.13209302325581396
16365,0.0060975463,3769843,18.783683399743385,0.0034007584,0.975609756097561,0.0034007584,10580.84028339386,0.0,0.024390243902439025,-0.020083448,33.048780487804876,0.14022764227642281
16405,0.007255867,3779843,20.93344248620196,0.0044068345,1.0,0.0044068345,10603.113885641098,0.0,0.0,-0.020653067,36.85,0.14740000000000003
16445,0.007515056,3789843,19.709147330118732,0.0043680137,1.0,0.0043680137,10626.382984399796,0.0,0.0,-0.005119562,34.15,0.1366
16485,0.010693403,3799843,20.33886538923307,0.0036601243,1.0,0.0036601243,10648.2161257267,0.0,0.0,0.005412817,35.6,0.14240000000000003
16527,0.006010836,3809869,18.895290084583547,0.0052815783,0.9523809523809523,0.0052815783,10669.765966176987,0.0,0.047619047619047616,-0.0059872316,33.166666666666664,0.13695238095238096
16567,0.0057942756,3819869,20.431166778037653,0.003071666,1.0,0.003071666,10690.853049516678,0.0,0.0,0.017456405,35.525,0.1421
16607,0.008540375,3829869,19.935964589222863,0.0063841757,1.0,0.0063841757,10711.620861291885,0.0,0.0,-0.006910745,35.375,0.14150000000000004
16649,0.0062523214,3839871,18.951485897899268,0.003330294,0.9523809523809523,0.003330294,10733.886959075928,0.0,0.047619047619047616,0.01536658,33.54761904761905,0.13419047619047622
16690,0.006026823,3849872,18.707750037148905,0.004437927,0.975609756097561,0.004437927,10756.300492048264,0.0,0.024390243902439025,0.011650562,32.75609756097561,0.13102439024390244
16732,0.0066301026,3859874,19.581723408363786,0.0061113266,0.9523809523809523,0.0061113266,10778.715740442276,0.0,0.047619047619047616,0.041065067,34.04761904761905,0.1361904761904762
16773,0.0073157754,3869883,19.83436836269637,0.0041908724,0.975609756097561,0.0041908724,10799.457387208939,0.0,0.024390243902439025,0.058166925,34.80487804878049,0.14444444444444446
16816,0.0060234023,3879892,18.443841578198718,0.0031750111,0.9302325581395349,0.0031750111,10821.197959423065,0.0,0.06976744186046512,0.060886376,32.093023255813954,0.12837209302325583
16857,0.004599082,3889893,19.91932930824619,0.0020746263,0.975609756097561,0.0020746263,10844.551337003708,0.0,0.024390243902439025,0.0785714,34.853658536585364,0.13941463414634148
16897,0.006754709,3899893,19.960979646568216,0.0042486084,1.0,0.0042486084,10865.859558582306,0.0,0.0,0.08231998,35.075,0.1403
16938,0.005961243,3909896,19.378213472229465,0.002119432,0.975609756097561,0.002119432,10888.26012969017,0.0,0.024390243902439025,0.045947496,33.951219512195124,0.1438373983739838
16978,0.0047542593,3919896,20.085050609957317,0.0024657454,1.0,0.0024657454,10908.742997646332,0.0,0.0,0.060487427,35.225,0.14090000000000003
17018,0.006541571,3929896,19.923621006066263,0.0039317138,1.0,0.0039317138,10931.194426298141,0.0,0.0,0.039240494,34.975,0.13990000000000002
17058,0.005252569,3939896,20.387380007480786,0.003412561,1.0,0.003412561,10952.234352350235,0.0,0.0,0.046588864,35.6,0.14240000000000005
17098,0.0063294773,3949896,20.095010717432764,0.0044001373,1.0,0.0044001373,10974.704434871674,0.0,0.0,0.052124146,35.275,0.14110000000000006
17142,0.0042080516,3959906,17.959795737274025,0.003406794,0.9090909090909091,0.003406794,10997.621068000793,0.0,0.09090909090909091,0.07721227,31.59090909090909,0.13267532467532472
17182,0.004787913,3969906,20.07516994822983,0.0036311187,1.0,0.0036311187,11018.84479856491,0.0,0.0,0.08464403,34.5,0.138
17224,0.0052429666,3979908,18.027849036857702,0.0043002144,0.9523809523809523,0.0043002144,11040.930781126022,0.0,0.047619047619047616,0.09054586,31.80952380952381,0.1272380952380953
17265,0.005178445,3989909,18.813072861858743,0.0040149903,0.975609756097561,0.0040149903,11063.658780574799,0.0,0.024390243902439025,0.08659391,33.170731707317074,0.1326829268292683
17306,0.0072093965,3999910,18.087300584373942,0.0048630377,0.975609756097561,0.0048630377,11086.298398256302,0.0,0.024390243902439025,0.06533579,32.146341463414636,0.12858536585365854
17348,0.006263626,4009918,19.17305019877187,0.0036811535,0.9523809523809523,0.0036811535,11107.38159275055,0.0,0.047619047619047616,0.112030886,33.666666666666664,0.13797278911564628
17389,0.0055927765,4019919,20.152201193092317,0.0032447753,0.975609756097561,0.0032447753,11129.813856363297,0.0,0.024390243902439025,0.13708495,36.02439024390244,0.14409756097560975
17430,0.00604526,4029920,18.92013494191883,0.003857724,0.975609756097561,0.003857724,11152.860015392303,0.0,0.024390243902439025,0.15285744,33.48780487804878,0.13395121951219513
17473,0.0065855477,4039929,17.567837637048125,0.00373573,0.9302325581395349,0.00373573,11174.02724647522,0.0,0.06976744186046512,0.13337725,30.46511627906977,0.12508970099667777
17514,0.007820602,4049930,18.563504815168137,0.005125598,0.975609756097561,0.005125598,11197.095333576202,0.0,0.024390243902439025,0.13237764,32.65853658536585,0.13063414634146342
17555,0.004585777,4059931,19.735558307504437,0.0022582824,0.975609756097561,0.0022582824,11217.68206834793,0.0,0.024390243902439025,0.12231384,34.80487804878049,0.13921951219512196
17598,0.006610642,4069944,19.064562864054114,0.003752002,0.9302325581395349,0.003752002,11239.480416536331,0.0,0.06976744186046512,0.12836987,33.02325581395349,0.13613530655391123
17638,0.0045483387,4079944,20.56757883944395,0.00419597,1.0,0.00419597,11260.902486085892,0.0,0.0,0.14249422,36.075,0.1443
17680,0.007851221,4089954,19.381714437723947,0.004524636,0.9523809523809523,0.004524636,11282.491729736328,0.0,0.047619047619047616,0.12709576,33.976190476190474,0.1512063492063492
17721,0.0069551333,4099955,20.02349117168198,0.005142137,0.975609756097561,0.005142137,11304.442556142807,0.0,0.024390243902439025,0.13499738,35.19512195121951,0.14078048780487804
17761,0.0077162264,4109955,20.13460441490136,0.0043874895,1.0,0.0043874895,11325.309791088104,0.0,0.0,0.15786213,34.825,0.1393
17802,0.00685215,4119966,19.914777909215278,0.0059535475,0.975609756097561,0.0059535475,11347.546528100967,0.0,0.024390243902439025,0.16123776,34.68292682926829,0.14297117516629712
17845,0.0046630143,4129971,19.113449366035436,0.003911817,0.9302325581395349,0.003911817,11369.805784702301,0.0,0.06976744186046512,0.175852,33.348837209302324,0.13339534883720933
17889,0.0069961273,4139989,17.577260769488547,0.0043628993,0.9090909090909091,0.0043628993,11391.946817398071,0.0,0.09090909090909091,0.19078816,31.113636363636363,0.13392207792207791
17929,0.005414836,4149989,19.681317509680973,0.0043654563,1.0,0.0043654563,11413.183576345444,0.0,0.0,0.16989191,34.6,0.13840000000000002
17973,0.006911477,4159788,17.81806759306226,0.005013507,0.8863636363636364,0.005013507,11433.750891923904,0.0,0.11363636363636363,0.16136411,31.204545454545453,0.13709324009324012
18013,0.0058321883,4169788,19.005457854626393,0.0046716966,1.0,0.0046716966,11455.335180044174,0.0,0.0,0.1626187,33.175,0.13269999999999998
18055,0.0072346497,4179794,18.976762318956826,0.0036611687,0.9523809523809523,0.0036611687,11477.049067735672,0.0,0.047619047619047616,0.11315642,33.11904761904762,0.13714285714285715
18098,0.0076696305,4189797,18.237926638801536,0.0047548865,0.9302325581395349,0.0047548865,11497.57135272026,0.0,0.06976744186046512,0.109825805,32.18604651162791,0.1287441860465116
18139,0.005702403,4199798,19.131116937435436,0.0037381134,0.975609756097561,0.0037381134,11520.4845058918,0.0,0.024390243902439025,0.09730536,33.073170731707314,0.13229268292682927
18179,0.0077461526,4209798,19.236997929620564,0.005931763,1.0,0.005931763,11541.396319150925,0.0,0.0,0.11523352,34.25,0.13700000000000004
18222,0.0061228494,4219807,18.639189340875422,0.0034363617,0.9302325581395349,0.0034363617,11562.168207883835,0.0,0.06976744186046512,0.101944864,32.95348837209303,0.13504318936877077
18262,0.0066478453,4229807,19.60631058067546,0.0036585128,1.0,0.0036585128,11583.3701877594,0.0,0.0,0.075480126,34.45,0.1378
18303,0.0066091307,4239818,19.687994003708823,0.004133798,0.975609756097561,0.004133798,11604.613122224808,0.0,0.024390243902439025,0.07348733,34.46341463414634,0.14209312638580932
18344,0.005929011,4249819,20.38579558753737,0.004015219,0.975609756097561,0.004015219,11626.924812078476,0.0,0.024390243902439025,0.070388876,35.80487804878049,0.14321951219512197
18384,0.0070387786,4259819,20.626856628830566,0.0034164551,1.0,0.0034164551,11647.793973445892,0.0,0.0,0.087512754,36.425,0.14570000000000002
18426,0.006956036,4269837,18.772794861324186,0.0033497605,0.9523809523809523,0.0033497605,11669.488852500916,0.0,0.047619047619047616,0.08121759,32.23809523809524,0.13342857142857148
18469,0.0078026946,4279852,18.864823372103743,0.004717882,0.9302325581395349,0.004717882,11690.391960144043,0.0,0.06976744186046512,0.076718576,32.76744186046512,0.13752823920265778
18510,0.007031926,4289853,19.68560972216695,0.004995951,0.975609756097561,0.004995951,11712.503209352493,0.0,0.024390243902439025,0.10096837,34.4390243902439,0.1377560975609756
18551,0.007047467,4299860,19.99140224362334,0.0040665483,0.975609756097561,0.0040665483,11733.14688038826,0.0,0.024390243902439025,0.095879614,35.1219512195122,0.14048780487804877
18598,0.0074145943,4309881,16.755623602416062,0.0031713073,0.851063829787234,0.0031713073,11753.180886030197,0.0,0.14893617021276595,0.089874014,29.27659574468085,0.1271854103343465
18639,0.0067408364,4319882,19.123983526426603,0.003798281,0.975609756097561,0.003798281,11774.95828795433,0.0,0.024390243902439025,0.1128193,33.951219512195124,0.13580487804878053
18681,0.009612972,4329884,19.705151970088757,0.004133435,0.9523809523809523,0.004133435,11795.593361854553,0.0,0.047619047619047616,0.09472681,34.5,0.138
18723,0.007579619,4339898,19.108967834768595,0.0032847137,0.9523809523809523,0.0032847137,11816.746052026749,0.0,0.047619047619047616,0.08460999,33.523809523809526,0.14386243386243386
18764,0.007928127,4349899,18.925603906059916,0.004761334,0.975609756097561,0.004761334,11837.335042715073,0.0,0.024390243902439025,0.0627503,33.09756097560975,0.13239024390243903
18805,0.005362657,4359916,19.20584491182368,0.0036541778,0.975609756097561,0.0036541778,11858.022966861725,0.0,0.024390243902439025,0.062259674,33.36585365853659,0.13747489239598282
18847,0.0072299913,4369918,19.120196268834892,0.007294084,0.9523809523809523,0.007294084,11879.542403459549,0.0,0.047619047619047616,0.10919595,34.142857142857146,0.1365714285714286
18890,0.0070166457,4379927,18.638205650744595,0.0040695663,0.9302325581395349,0.0040695663,11899.847132205963,0.0,0.06976744186046512,0.119745985,32.093023255813954,0.1316013289036545
18932,0.0075714495,4389929,18.708241951808194,0.0057704607,0.9523809523809523,0.0057704607,11922.14543581009,0.0,0.047619047619047616,0.094363965,33.26190476190476,0.13304761904761905
18973,0.005161116,4399934,19.630846005823216,0.001269336,0.975609756097561,0.001269336,11943.381744146347,0.0,0.024390243902439025,0.07452773,34.21951219512195,0.13687804878048782
19015,0.0062334295,4409942,19.605947710536547,0.0047627077,0.9523809523809523,0.0047627077,11963.712630271912,0.0,0.047619047619047616,0.083720066,34.30952380952381,0.14054421768707484
19058,0.004069297,4419961,19.05045377659305,0.004139855,0.9302325581395349,0.004139855,11985.761526823044,0.0,0.06976744186046512,0.10931398,33.53488372093023,0.13923939808481534
19098,0.0049211998,4429961,19.843196971227364,0.002373204,1.0,0.002373204,12006.639318466187,0.0,0.0,0.097687006,34.425,0.13770000000000004
19142,0.007366079,4439965,17.978097484774306,0.0040932694,0.9090909090909091,0.0040932694,12028.0639564991,0.0,0.09090909090909091,0.06667738,31.59090909090909,0.12636363636363637
19186,0.007164567,4449977,17.84279645622102,0.004445682,0.9090909090909091,0.004445682,12048.476746797562,0.0,0.09090909090909091,0.023063643,32.20454545454545,0.13125252525252526
19228,0.0057565765,4459979,20.80659285199764,0.00418887,0.9523809523809523,0.00418887,12069.077679872513,0.0,0.047619047619047616,0.047725677,36.07142857142857,0.14428571428571427
19268,0.0068251127,4469979,20.07557475457207,0.004913292,1.0,0.004913292,12090.211943387985,0.0,0.0,0.05494452,35.425,0.1417
19308,0.0070579965,4479979,21.069541593244775,0.0030817124,1.0,0.0030817124,12110.716987371445,0.0,0.0,0.05285263,37.05,0.14820000000000005
19349,0.005064578,4489986,18.773749625036668,0.003933281,0.975609756097561,0.003933281,12132.670758008957,0.0,0.024390243902439025,0.06869916,33.65853658536585,0.13802090592334493
19392,0.005298591,4499999,20.257698694704,0.0035038376,0.9302325581395349,0.0035038376,12152.9583902359,0.0,0.06976744186046512,0.051883575,35.30232558139535,0.1452515856236787
19433,0.006677711,4510000,19.51877687673466,0.0051381104,0.975609756097561,0.0051381104,12173.901110172272,0.0,0.024390243902439025,0.0059645176,34.26829268292683,0.13707317073170733
19474,0.0048479424,4519752,20.625807137890416,0.0036579391,0.9512195121951219,0.0036579391,12194.994703769684,0.0,0.04878048780487805,0.0211878,35.78048780487805,0.1431219512195122
19515,0.0065054,4529753,20.142830050581615,0.0044843177,0.975609756097561,0.0044843177,12214.438272714615,0.0,0.024390243902439025,0.025757855,35.19512195121951,0.1407804878048781
19557,0.005996973,4539823,20.45298137588832,0.0035912017,0.9523809523809523,0.0035912017,12234.488328456879,0.0,0.047619047619047616,0.07233045,35.88095238095238,0.15407317173208646
19597,0.0047131847,4549823,21.219069319626154,0.0033673295,1.0,0.0033673295,12255.24778676033,0.0,0.0,0.04440171,37.225,0.1489
19642,0.0068095704,4559910,18.78647329503178,0.0041362806,0.8888888888888888,0.0041362806,12275.39816737175,0.0,0.1111111111111111,0.038821556,33.022222222222226,0.14066337825239428
19684,0.005808609,4569974,21.216237279766386,0.0045932285,0.9523809523809523,0.0045932285,12296.022216558456,0.0,0.047619047619047616,0.046647534,37.19047619047619,0.1575115995115995
19725,0.0063469186,4579975,21.3593657399331,0.0044324654,0.975609756097561,0.0044324654,12316.09284377098,0.0,0.024390243902439025,0.06012878,37.09756097560975,0.14839024390243905
19767,0.010895529,4589764,18.995130110724514,0.0039009876,0.9285714285714286,0.0039009876,12335.896303892136,0.0,0.07142857142857142,0.06104158,33.45238095238095,0.1346666666666667
19808,0.004675939,4599765,21.167087604275803,0.004287432,0.975609756097561,0.004287432,12356.214499473572,0.0,0.024390243902439025,0.083526336,36.853658536585364,0.14741463414634148
19848,0.007309027,4609765,20.449010294441496,0.0060640257,1.0,0.0060640257,12377.331429958344,0.0,0.0,0.06988257,35.75,0.14300000000000004
19888,0.0051701455,4619765,21.46090069631348,0.003838916,1.0,0.003838916,12397.496606349945,0.0,0.0,0.09545873,37.2,0.1488
19929,0.004780876,4629782,21.485778167082348,0.0031378549,0.975609756097561,0.0031378549,12418.326375246048,0.0,0.024390243902439025,0.10657098,37.63414634146341,0.1545480631276901
19972,0.009804649,4639811,19.271015592817015,0.0037596954,0.9302325581395349,0.0037596954,12438.565727710724,0.0,0.06976744186046512,0.07742302,33.627906976744185,0.13908270115657256
20012,0.0061379196,4649811,21.03256667500525,0.0042923307,1.0,0.0042923307,12458.928047657013,0.0,0.0,0.10169626,36.65,0.1466
20055,0.0050594117,4659814,19.91845168467649,0.0036458324,0.9302325581395349,0.0036458324,12478.837253570557,0.0,0.06976744186046512,0.08024218,35.2093023255814,0.14083720930232557
20096,0.0043702545,4669815,21.02733739695982,0.0031539428,0.975609756097561,0.0031539428,12498.9172270298,0.0,0.024390243902439025,0.09798025,36.58536585365854,0.14634146341463417
20141,0.0036877983,4679820,18.610816894851677,0.0021106552,0.8888888888888888,0.0021106552,12518.51786828041,0.0,0.1111111111111111,0.106495276,32.888888888888886,0.13155555555555556
20184,0.0065140976,4689841,19.23418678454192,0.00036849003,0.9302325581395349,0.00036849003,12538.280625343323,0.0,0.06976744186046512,0.12584691,33.674418604651166,0.14235658914728683
20229,0.0063210665,4699856,18.575924132879678,0.004469475,0.8888888888888888,0.004469475,12558.51881980896,0.0,0.1111111111111111,0.14830033,33.15555555555556,0.13455353535353534
20275,0.006782686,4709870,18.370088648948546,0.004281674,0.8695652173913043,0.004281674,12578.644596338272,0.0,0.13043478260869565,0.1438344,31.565217391304348,0.1309178743961353
20320,0.0047758096,4719921,17.595413938901196,0.0031699052,0.8888888888888888,0.0031699052,12598.826327323914,0.0,0.1111111111111111,0.12680832,31.08888888888889,0.12627517730496457
20367,0.00482213,4729775,17.92228036856507,0.0032258835,0.8297872340425532,0.0032258835,12619.031778335571,0.0,0.1702127659574468,0.10644829,31.5531914893617,0.13120707325275657
20414,0.0052318056,4739847,18.162515898673753,0.0028273438,0.8297872340425532,0.0028273438,12639.162116289139,0.0,0.1702127659574468,0.11566862,31.74468085106383,0.14105473997177284
20457,0.010514189,4749914,21.061689696715323,0.004345257,0.9302325581395349,0.004345257,12659.506597042084,0.0,0.06976744186046512,0.09031677,36.95348837209303,0.15204738026611916
20500,0.008237986,4759941,19.286208297544917,0.004564099,0.9302325581395349,0.004564099,12680.401767492294,0.0,0.06976744186046512,0.091869146,33.41860465116279,0.14215384615384613
20542,0.0053717894,4769943,18.77559849461598,0.0044278307,0.9523809523809523,0.0044278307,12700.296281576157,0.0,0.047619047619047616,0.116618626,33.285714285714285,0.13314285714285715
20584,0.0057804985,4779778,18.49293297611299,0.0043191244,0.9285714285714286,0.0043191244,12720.07778763771,0.0,0.07142857142857142,0.07011786,32.95238095238095,0.13374436090225564
20629,0.005076309,4789819,17.528546217730504,0.0037774215,0.8888888888888888,0.0037774215,12740.224541902542,0.0,0.1111111111111111,0.06507529,31.355555555555554,0.1335375300997592
20674,0.0062536,4799880,17.98684583914554,0.0053285453,0.8888888888888888,0.0053285453,12759.893441677094,0.0,0.1111111111111111,0.0455494,31.844444444444445,0.1315703172706757
20716,0.006082686,4809922,18.99027362339969,0.0044863406,0.9523809523809523,0.0044863406,12780.41188788414,0.0,0.047619047619047616,0.014687,33.19047619047619,0.13616027874564463
20757,0.004458122,4819967,19.425119542991794,0.0037978652,0.975609756097561,0.0037978652,12800.679190397263,0.0,0.024390243902439025,0.0008343458,33.951219512195124,0.13847154471544712
20799,0.005564664,4829997,19.671962519707012,0.004447641,0.9523809523809523,0.004447641,12821.5677921772,0.0,0.047619047619047616,-0.0058947257,35.285714285714285,0.14332019704433502
20839,0.006423999,4839898,20.930804415819885,0.004818304,0.975,0.004818304,12841.570694446564,0.0,0.025,-0.027784554,36.575,0.14787350993377485
20880,0.006118847,4849899,21.107841299868323,0.004890436,0.975609756097561,0.004890436,12861.684605360031,0.0,0.024390243902439025,-0.057489082,37.0,0.14800000000000002
20921,0.004078993,4859962,20.681454381876232,0.0039077443,0.975609756097561,0.0039077443,12880.82917547226,0.0,0.024390243902439025,-0.08735297,36.68292682926829,0.14962756484707704
20961,0.005129587,4869962,20.56056924409324,0.0042890664,1.0,0.0042890664,12900.304291009903,0.0,0.0,-0.06847134,36.3,0.1452
21001,0.006030098,4879962,22.44116490054551,0.0035501777,1.0,0.0035501777,12919.860035419464,0.0,0.0,-0.095526636,40.075,0.1603
21044,0.0055393386,4889985,19.997757450546544,0.0038729897,0.9302325581395349,0.0038729897,12939.345832586288,0.0,0.06976744186046512,-0.056729976,34.97674418604651,0.14396456256921375
21084,0.004835394,4899985,20.975504282463476,0.004319502,1.0,0.004319502,12959.935401201248,0.0,0.0,-0.044157546,36.75,0.14700000000000005
21125,0.012755396,4909986,20.52392098640461,0.0036229538,0.975609756097561,0.0036229538,12979.675325155258,0.0,0.024390243902439025,-0.047709916,36.34146341463415,0.1453658536585366
21166,0.0068902923,4919987,20.114720439618527,0.0044528535,0.975609756097561,0.0044528535,12999.208738565445,0.0,0.024390243902439025,-0.059381124,35.390243902439025,0.14156097560975608
21206,0.007687882,4929987,20.6924320727696,0.005061602,1.0,0.005061602,13019.353135824203,0.0,0.0,-0.054386586,36.025,0.14410000000000003
