TimestepsSoFar,Tbt,surrgain,TimeElapsed,Tmc,TtR,optimgain,MtR,Ptt,AttNC,meankl,entloss,entropy,MpbtN,EpisodesSoFar,AttC,Tmt,MpbtA
2229961,236180.64516129033,0.0022774006,76974.98511528969,47.5,-129.3548387096774,0.0022774006,-8.611998471364366,56.20548468701258,4.67741935483871,0.0059489515,0.0,0.25152573,21.982490379766613,15542,5.32258064516129,57.66129032258065,78.01750962023338
2239948,230604.8,0.0027640199,77248.41849207878,48.85,-115.16666666666667,0.0027640199,-8.093943433562568,54.927499402289044,5.6,0.006154208,0.0,0.26481187,20.404353692072917,15602,4.4,56.3,79.5956463079271
2249961,235693.5593220339,0.0015384147,77528.27035951614,47.57627118644068,-116.44067796610169,0.0015384147,-7.844160905770411,56.1169918103719,4.610169491525424,0.004739583,0.0,0.24503542,20.086521946058948,15661,5.389830508474576,57.54237288135593,79.91347805394103
2259861,235008.0,0.0021616009,77813.19127035141,47.75,-116.60714285714286,0.0021616009,-7.699969131326438,55.954005891496706,4.642857142857143,0.004656531,0.0,0.24900365,20.269755119273782,15717,5.357142857142857,57.375,79.73024488072622
2269856,227737.6,0.0018825015,78112.06654930115,49.63333333333333,-109.33333333333333,0.0018825015,-7.831621121272554,54.22479971797744,5.733333333333333,0.0049722777,0.0,0.2656502,19.582044580303478,15777,4.266666666666667,55.6,80.41795541969653
2279869,247125.33333333334,0.0016939502,78416.94703698158,44.70175438596491,-152.80701754385964,0.0016939502,-9.53626602695634,58.79102711424348,4.175438596491228,0.005203601,0.0,0.25398403,24.911336343261503,15834,5.824561403508772,60.333333333333336,75.08866365673849
2289930,237165.11475409835,0.001480734,78729.32136273384,47.16393442622951,-118.36065573770492,0.001480734,-8.048571367483367,56.48051679815341,6.049180327868853,0.004461412,0.0,0.24175662,20.515864591711736,15895,3.9508196721311477,57.90163934426229,79.48413540828827
2299962,236014.3448275862,0.0018959271,79059.53551054001,47.51724137931034,-138.9655172413793,0.0018959271,-9.477465975587373,56.17847191371731,6.706896551724138,0.0060219835,0.0,0.22862922,23.96876405184712,15953,3.293103448275862,57.62068965517241,76.0312359481529
2309857,232594.2857142857,0.0021395672,79379.26987528801,48.32142857142857,-128.75,0.0021395672,-8.78911441432009,55.406888993955995,7.732142857142857,0.005565306,0.0,0.22818702,22.646976960737664,16009,2.267857142857143,56.785714285714285,77.35302303926234
2319958,228283.73333333334,0.0029367567,79708.76927423477,49.483333333333334,-122.66666666666667,0.0029367567,-8.798900629463954,54.359702659594475,6.716666666666667,0.0054426454,0.0,0.23654342,22.055474845954226,16069,3.283333333333333,55.733333333333334,77.94452515404576
2329987,231891.08771929826,0.0019593264,80039.51289367676,48.49122807017544,-118.0701754385965,0.0019593264,-8.277052679636196,55.24316938631817,6.421052631578948,0.004308388,0.0,0.23387809,20.861367748487176,16126,3.5789473684210527,56.6140350877193,79.13863225151283
2339927,233263.7288135593,0.0016300818,80359.57788085938,48.20338983050848,-117.11864406779661,0.0016300818,-8.39392831837681,55.54027837749342,6.0508474576271185,0.0051697674,0.0,0.2200992,20.548096285462254,16185,3.9491525423728815,56.94915254237288,79.45190371453774
2349844,231181.01694915254,0.0018920447,80689.26413178444,48.69491525423729,-122.37288135593221,0.0018920447,-8.729403960990645,55.06725877192804,6.88135593220339,0.003701726,0.0,0.23786938,21.649344743293437,16244,3.1186440677966103,56.440677966101696,78.35065525670655
2359825,227709.83050847458,0.0021590414,81019.21404123306,49.6271186440678,-105.42372881355932,0.0021590414,-7.235080283949235,54.225995679565024,5.711864406779661,0.0054800594,0.0,0.22599602,18.999459250594132,16303,4.288135593220339,55.59322033898305,81.00054074940587
2369951,225689.6,0.0018527106,81363.22281837463,50.15,-106.33333333333333,0.0018527106,-7.326535451053674,53.74477135046915,5.483333333333333,0.0051698657,0.0,0.21944608,19.34476868184579,16363,4.516666666666667,55.1,80.65523131815421
2379904,226946.16949152542,0.003149068,81721.0030157566,49.813559322033896,-129.83050847457628,0.003149068,-8.933397916618812,54.048528299186614,6.169491525423729,0.0059423596,0.0,0.22530816,23.36009143162302,16422,3.830508474576271,55.40677966101695,76.63990856837698
2389930,228334.64406779662,0.0023090937,82062.10902905464,49.52542372881356,-110.50847457627118,0.0023090937,-7.732337713630297,54.344616418109304,7.1525423728813555,0.0051463246,0.0,0.23721293,19.785292131761928,16481,2.847457627118644,55.74576271186441,80.21470786823807
2399886,239474.75862068965,0.0018377112,82396.78019881248,46.56896551724138,-138.6206896551724,0.0018377112,-9.231032782874541,57.028226005205376,5.637931034482759,0.0051481496,0.0,0.23235725,23.42285548067453,16539,4.362068965517241,58.46551724137931,76.57714451932547
2409872,232500.06779661018,0.0025981208,82738.25385856628,48.45762711864407,-127.79661016949153,0.0025981208,-8.793703552909557,55.32966660745903,5.389830508474576,0.0054014106,0.0,0.23579523,22.25371506445279,16598,4.610169491525424,56.76271186440678,77.7462849355472
2419908,227805.86666666667,0.0021602612,83071.69220590591,49.6,-116.0,0.0021602612,-8.03982771484666,54.248342586356095,4.9,0.0057618665,0.0,0.23497798,20.7483788174021,16658,5.1,55.61666666666667,79.25162118259792
2429898,231805.83050847458,0.0019764204,83404.23289489746,48.59322033898305,-116.94915254237289,0.0019764204,-8.073033552020298,55.18683802957547,5.88135593220339,0.0054900134,0.0,0.23158789,20.591298478435654,16717,4.11864406779661,56.59322033898305,79.40870152156435
2439843,225143.46666666667,0.002621679,83751.18126440048,50.3,-107.0,0.002621679,-7.623544360365854,53.61109606078464,6.733333333333333,0.003853351,0.0,0.24322478,19.496437419219152,16777,3.2666666666666666,54.96666666666667,80.50356258078085
2449960,224529.06666666668,0.0024194503,84097.16224884987,50.483333333333334,-122.0,0.0024194503,-8.705772348293355,53.451443545815124,6.016666666666667,0.0040886467,0.0,0.2514543,22.152929992957112,16837,3.9833333333333334,54.81666666666667,77.84707000704289
2459859,224099.7966101695,0.0022974438,84435.06727433205,50.559322033898304,-111.1864406779661,0.0022974438,-7.832050693359467,53.365956199389174,5.813559322033898,0.005494657,0.0,0.26269346,20.378201453408348,16896,4.186440677966102,54.71186440677966,79.62179854659166
2469842,234672.55172413794,0.0028204464,84762.19558763504,47.91379310344828,-117.58620689655173,0.0028204464,-7.853477753434979,55.83609844957283,5.620689655172414,0.0063937097,0.0,0.2306403,20.43749881155267,16954,4.379310344827586,57.293103448275865,79.56250118844733
2479938,228010.66666666666,0.0018225221,85088.17457556725,49.516666666666666,-116.16666666666667,0.0018225221,-8.444074264958088,54.31331202657547,5.466666666666667,0.004758506,0.0,0.2514238,20.817781072867255,17014,4.533333333333333,55.666666666666664,79.18221892713274
2489961,234860.4745762712,0.0025164604,85414.75623202324,47.74576271186441,-120.0,0.0025164604,-7.995262395884472,55.93949081743261,4.983050847457627,0.0062736897,0.0,0.2256605,20.7472853427815,17073,5.016949152542373,57.33898305084746,79.25271465721848
2499928,228829.86666666667,0.0024704977,85725.80739808083,49.36666666666667,-109.83333333333333,0.0024704977,-7.849550134570639,54.47806716080796,6.066666666666666,0.004564459,0.0,0.25106704,19.56179002014725,17133,3.933333333333333,55.86666666666667,80.43820997985274
2509941,228973.11475409835,0.0042922567,86043.7960793972,49.278688524590166,-110.49180327868852,0.0042922567,-8.115581356405656,54.53796463152482,6.262295081967213,0.006949602,0.0,0.26085857,19.812518491917974,17194,3.737704918032787,55.90163934426229,80.18748150808202
2519883,227630.16393442624,0.0023531842,86329.2071814537,49.57377049180328,-107.04918032786885,0.0023531842,-7.8001997509237535,54.24332781646705,5.721311475409836,0.0056050783,0.0,0.24610165,19.231761783627523,17255,4.278688524590164,55.57377049180328,80.76823821637248
2529978,231014.4,0.0021054717,86615.21110153198,48.766666666666666,-104.16666666666667,0.0021054717,-7.527595661524357,55.014970669892755,6.383333333333334,0.0042194366,0.0,0.24497734,18.542602789182876,17315,3.6166666666666667,56.4,81.45739721081712
2539954,232106.66666666666,0.0028880222,86930.29249715805,48.43333333333333,-112.33333333333333,0.0028880222,-8.148627258239888,55.29750229206723,6.583333333333333,0.00633266,0.0,0.27358937,19.905267310496928,17375,3.4166666666666665,56.666666666666664,80.09473268950305
2549997,242454.45614035087,0.0022602065,87239.87454867363,45.87719298245614,-119.12280701754386,0.0022602065,-7.959559255898861,57.69798610296466,5.175438596491228,0.0056151026,0.0,0.24108781,19.984378370307287,17432,4.824561403508772,59.19298245614035,80.01562162969266
2559867,235873.10344827586,0.0016912094,87566.26712632179,47.55172413793103,-112.93103448275862,0.0016912094,-7.952348321306618,56.148148698991484,6.793103448275862,0.0046997475,0.0,0.24364182,19.796145499422003,17490,3.206896551724138,57.58620689655172,80.20385450057798
2569949,234973.86666666667,0.0024876965,87901.1042778492,47.71666666666667,-112.33333333333333,0.0024876965,-8.144866595434161,55.968002760364264,6.316666666666666,0.0063226526,0.0,0.24584758,19.577406886262473,17550,3.683333333333333,57.36666666666667,80.42259311373755
2579884,238430.31578947368,0.0018514636,88237.08510541916,46.85964912280702,-124.21052631578948,0.0018514636,-8.216162262275923,56.77111454687251,5.421052631578948,0.004376578,0.0,0.2548105,21.24147111334329,17607,4.578947368421052,58.21052631578947,78.7585288866567
2589931,237294.93333333332,0.00231549,88583.17285895348,47.13333333333333,-153.83333333333334,0.00231549,-10.165623046047743,56.50913378959069,4.15,0.0059505035,0.0,0.23583242,26.167861743877403,17667,5.85,57.93333333333333,73.83213825612256
2599871,233608.53333333333,0.0021694237,88929.31675386429,48.11666666666667,-110.83333333333333,0.0021694237,-7.788772215714619,55.620807754756235,5.766666666666667,0.0043778503,0.0,0.23409157,19.40035096173168,17727,4.233333333333333,57.03333333333333,80.59964903826834
2609931,233745.06666666668,0.0020046923,89272.7577085495,48.016666666666666,-97.16666666666667,0.0020046923,-7.11146791944321,55.684166893728836,6.216666666666667,0.0042497623,0.0,0.25167266,16.985913277984785,17787,3.783333333333333,57.06666666666667,83.0140867220152
2619860,231261.46031746033,0.003116573,89614.43838834763,48.76190476190476,-98.57142857142857,0.003116573,-7.3102931830255224,55.04381018680194,5.26984126984127,0.006517862,0.0,0.2735884,17.591563143645235,17850,4.73015873015873,56.46031746031746,82.40843685635473
2629988,253396.61016949153,0.0017210449,89952.18353509903,43.16949152542373,-195.9322033898305,0.0017210449,-11.531427518263111,60.229536072724436,1.9322033898305084,0.005015061,0.0,0.18651867,30.95676899642697,17909,8.067796610169491,61.86440677966102,69.04323100357303
2639947,235554.71186440677,0.0019110925,90285.57683873177,47.610169491525426,-114.40677966101696,0.0019110925,-7.917648290532566,56.08450254226114,5.322033898305085,0.0050665666,0.0,0.22321713,19.797260297910583,17968,4.677966101694915,57.50847457627118,80.20273970208942
2649957,230946.13333333333,0.0018627649,90623.25574207306,48.81666666666667,-104.5,0.0018627649,-7.646481060783431,54.982747311770275,5.866666666666666,0.0046390886,0.0,0.2257392,18.553865070883813,18028,4.133333333333334,56.38333333333333,81.44613492911618
2659879,225904.81355932204,0.0027687966,90961.49911284447,50.03389830508475,-102.03389830508475,0.0027687966,-7.506889384736381,53.82533656227612,5.8474576271186445,0.0062072054,0.0,0.2630225,18.561345154085817,18087,4.1525423728813555,55.152542372881356,81.43865484591419
2669860,232130.2068965517,0.002289083,91280.81523895264,48.48275862068966,-123.27586206896552,0.002289083,-8.41479946221302,55.2765863778921,6.344827586206897,0.0048857746,0.0,0.24566247,21.762643012643224,18145,3.6551724137931036,56.672413793103445,78.23735698735678
2679959,231244.35087719298,0.0024988125,91564.33240628242,48.78947368421053,-105.26315789473684,0.0024988125,-7.221915173967181,55.02917750369963,5.719298245614035,0.005406428,0.0,0.23069069,18.424863851961028,18202,4.280701754385965,56.45614035087719,81.57513614803898
2689874,228104.8275862069,0.0026942692,91855.3503165245,49.60344827586207,-98.44827586206897,0.0026942692,-7.173116517782613,54.2809331420656,6.448275862068965,0.006271253,0.0,0.26081702,17.669003366618654,18260,3.5517241379310347,55.689655172413794,82.33099663338133
2699970,237568.0,0.0032945273,92174.45220661163,47.107142857142854,-136.07142857142858,0.0032945273,-8.720759876269701,56.55266810629545,4.982142857142857,0.0066112843,0.0,0.2242058,23.130671101182454,18316,5.017857142857143,58.0,76.86932889881753
2709921,233048.27586206896,0.0020918194,92501.66839575768,48.275862068965516,-100.51724137931035,0.0020918194,-7.140136385502757,55.47923905694294,7.017241379310345,0.005151919,0.0,0.2218198,17.73338184185105,18374,2.9827586206896552,56.89655172413793,82.26661815814894
2719956,227601.06666666668,0.0034752279,92824.59502720833,49.63333333333333,-109.66666666666667,0.0034752279,-8.02814805591028,54.21056795953339,5.95,0.0067945495,0.0,0.25218654,19.841779187701196,18434,4.05,55.56666666666667,80.1582208122988
2729921,239540.14814814815,0.0032036249,93148.98589658737,46.648148148148145,-129.44444444444446,0.0032036249,-8.433186843091734,56.9969961446763,5.444444444444445,0.0060868883,0.0,0.23994398,21.965290611886736,18488,4.555555555555555,58.48148148148148,78.03470938811324
2739922,230344.14545454545,0.0026974438,93480.2782638073,48.96363636363636,-120.0,0.0026974438,-7.991641221200162,54.84171966118174,4.527272727272727,0.0060704066,0.0,0.24169111,21.279721364572126,18543,5.472727272727273,56.236363636363635,78.72027863542787
2749974,236176.90566037735,0.0019544421,93808.61351823807,47.39622641509434,-132.0754716981132,0.0019544421,-8.606155377527477,56.25807882693581,4.471698113207547,0.0046865866,0.0,0.21957219,22.574632169838935,18596,5.528301886792453,57.660377358490564,77.4253678301611
2759852,233910.85714285713,0.0027510766,94144.2500884533,48.035714285714285,-107.14285714285714,0.0027510766,-7.5118793762859415,55.694043105180846,5.071428571428571,0.005411142,0.0,0.2520365,18.78314775428601,18652,4.928571428571429,57.107142857142854,81.21685224571398
2769879,242334.25454545455,0.0022621625,94469.03223109245,45.96363636363636,-134.1818181818182,0.0022621625,-8.641874517605158,57.641337213317925,4.3090909090909095,0.0055597285,0.0,0.23495066,22.244451863940473,18707,5.6909090909090905,59.163636363636364,77.75554813605952
2779954,234621.75438596492,0.0018262622,94786.41736221313,47.85964912280702,-128.94736842105263,0.0018262622,-8.266688059103096,55.855064980928454,3.9649122807017543,0.0050871293,0.0,0.23234314,22.112419504648688,18764,6.035087719298246,57.280701754385966,77.88758049535133
2789863,235140.74074074073,0.0030789527,95103.45727467537,47.666666666666664,-130.55555555555554,0.0030789527,-8.6212443544798,56.010262689461946,4.555555555555555,0.0058025206,0.0,0.21222243,22.52390243383144,18818,5.444444444444445,57.407407407407405,77.47609756616855
2799785,230912.0,0.0017350595,95430.82910776138,48.80357142857143,-102.14285714285714,0.0017350595,-7.240480342908762,54.98399890368064,5.410714285714286,0.004938157,0.0,0.21787383,18.05837177237911,18874,4.589285714285714,56.375,81.94162822762087
2809887,232155.42857142858,0.0031853667,95765.18339109421,48.517857142857146,-98.21428571428571,0.0031853667,-7.054548784233425,55.26236255737003,6.964285714285714,0.0066076783,0.0,0.25577292,17.407233556441593,18930,3.0357142857142856,56.67857142857143,82.59276644355839
2819864,235958.85714285713,0.0016299982,96081.12900733948,47.57142857142857,-119.64285714285714,0.0016299982,-7.966738623894669,56.14785213895737,5.160714285714286,0.0048636473,0.0,0.23103313,20.499496446357693,18986,4.839285714285714,57.607142857142854,79.5005035536423
2829885,238957.7142857143,0.0031952413,96394.72045946121,46.75,-120.35714285714286,0.0031952413,-8.01178598856196,56.881125880016086,5.821428571428571,0.005862704,0.0,0.24452828,20.543373097640405,19042,4.178571428571429,58.339285714285715,79.45662690235959
2839836,232228.57142857142,0.0021853852,96696.42560768127,48.464285714285715,-111.60714285714286,0.0021853852,-7.769220199773376,55.29563071639558,5.857142857142857,0.0059485743,0.0,0.23629172,19.45237715883618,19098,4.142857142857143,56.69642857142857,80.54762284116381
2849831,234306.37037037036,0.0030557653,96991.45129489899,47.94444444444444,-134.8148148148148,0.0030557653,-8.84756896808375,55.780970359090766,4.833333333333333,0.0053244308,0.0,0.24152128,23.03605593969762,19152,5.166666666666667,57.2037037037037,76.96394406030238
2859934,235771.50877192983,0.0025474606,97258.18668556213,47.50877192982456,-105.26315789473684,0.0025474606,-7.226454538646512,56.157518704986444,5.421052631578948,0.0059077954,0.0,0.2777498,18.18911949686524,19209,4.578947368421052,57.56140350877193,81.81088050313471
2869865,235154.2857142857,0.0022124348,97543.10718798637,47.67857142857143,-115.35714285714286,0.0022124348,-7.694495964162779,56.00533698486728,4.571428571428571,0.0053883214,0.0,0.23704413,20.03488783290886,19265,5.428571428571429,57.410714285714285,79.96511216709112
2879924,229305.37931034484,0.0047077257,97855.05226755142,49.172413793103445,-114.3103448275862,0.0047077257,-8.233804492499784,54.62473704567206,5.344827586206897,0.007745641,0.0,0.27278766,20.378278533716717,19323,4.655172413793103,55.98275862068966,79.62172146628328
2889878,235593.14285714287,0.002495237,98173.38349056244,47.57142857142857,-117.85714285714286,0.002495237,-7.599383194286422,56.1047928576422,4.017857142857143,0.0075951708,0.0,0.24575588,20.230405051114015,19379,5.982142857142857,57.517857142857146,79.76959494888595
2899869,227292.0701754386,0.0017392511,98501.08156466484,49.771929824561404,-100.87719298245614,0.0017392511,-7.323123980386949,54.106903892734486,4.7894736842105265,0.0046408763,0.0,0.23507461,18.230294380202924,19436,5.2105263157894735,55.49122807017544,81.7697056197971
2909934,230597.61403508772,0.0036589825,98846.53150773048,48.94736842105263,-112.10526315789474,0.0036589825,-8.130977331563303,54.878875118767084,4.807017543859649,0.0059808656,0.0,0.2538531,19.863589067510475,19493,5.192982456140351,56.29824561403509,80.13641093248951
2919959,230195.2,0.0021117097,99178.99122691154,49.05,-99.5,0.0021117097,-6.852150614429637,54.78468667347375,3.9833333333333334,0.005454031,0.0,0.22786531,17.717365266730955,19553,6.016666666666667,56.2,82.28263473326905
2929864,228599.1724137931,0.002322574,99518.2345802784,49.37931034482759,-102.24137931034483,0.002322574,-7.51457686722968,54.44403444027908,5.310344827586207,0.0049474067,0.0,0.24149908,18.284147742192918,19611,4.689655172413793,55.810344827586206,81.71585225780706
2939914,234027.38983050847,0.0024493595,99848.25548267365,48.016949152542374,-101.52542372881356,0.0024493595,-7.090300701825457,55.71440273617476,4.11864406779661,0.005622748,0.0,0.23336758,17.59423996659847,19670,5.88135593220339,57.13559322033898,82.4057600334015
2949996,233957.9661016949,0.0026695405,100177.95761203766,48.03389830508475,-123.05084745762711,0.0026695405,-8.514543390880213,55.69918848772538,3.2711864406779663,0.005249841,0.0,0.23379311,21.38205256982989,19729,6.728813559322034,57.11864406779661,78.6179474301701
2959931,227640.40677966102,0.002990161,100511.64976167679,49.74576271186441,-101.1864406779661,0.002990161,-7.555583609984576,54.15936319317779,4.983050847457627,0.0058499034,0.0,0.26591718,18.16063832188478,19788,5.016949152542373,55.57627118644068,81.8393616781152
2969865,232925.86666666667,0.0025425802,100840.46534371376,48.36666666666667,-165.0,0.0025425802,-10.457402015017797,55.41711330474597,2.15,0.006732357,0.0,0.21308418,28.12747716505929,19848,7.85,56.86666666666667,71.87252283494068
2979921,224119.46666666667,0.0020101815,101179.74972224236,50.63333333333333,-100.5,0.0020101815,-7.338632718805002,53.333804097657634,5.283333333333333,0.0051333257,0.0,0.23716483,18.424290538986632,19908,4.716666666666667,54.71666666666667,81.57570946101335
2989972,231666.98305084746,0.0021974405,101515.30385041237,48.559322033898304,-112.03389830508475,0.0021974405,-7.88766521520345,55.18750983506831,4.6440677966101696,0.004840208,0.0,0.21496683,19.64632134903325,19967,5.3559322033898304,56.559322033898304,80.35367865096673
2999903,231891.08771929826,0.0026809026,101864.5095922947,48.59649122807018,-118.59649122807018,0.0026809026,-8.147477732962786,55.19176415100231,5.56140350877193,0.006065271,0.0,0.21739937,20.747421590841054,20024,4.43859649122807,56.6140350877193,79.25257840915896
3009900,230011.58620689655,0.0025920584,102213.17128801346,49.12068965517241,-99.48275862068965,0.0025920584,-7.208034294923197,54.72983933781879,6.724137931034483,0.00565352,0.0,0.2364439,17.904059075097912,20082,3.2758620689655173,56.1551724137931,82.0959409249021
3019874,235446.85714285713,0.0016763258,102553.42218494415,47.642857142857146,-138.57142857142858,0.0016763258,-8.644143616167428,56.055217628820415,3.6785714285714284,0.007072735,0.0,0.17734408,23.55614246468304,20138,6.321428571428571,57.482142857142854,76.44385753531697
3029990,226523.42857142858,0.0038195893,102904.2645521164,49.94642857142857,-116.25,0.0038195893,-8.411105455074837,53.93574239290435,5.946428571428571,0.007047182,0.0,0.23742191,21.2462737464622,20194,4.053571428571429,55.30357142857143,78.75372625353779
3039904,229524.94545454546,0.0020984693,103235.40096759796,49.2,-110.9090909090909,0.0020984693,-7.408885257682775,54.63272423696797,5.036363636363636,0.0048450874,0.0,0.21241562,19.430796780521145,20249,4.963636363636364,56.03636363636364,80.56920321947885
3049837,221556.36363636365,0.0025032973,103586.20016694069,51.25454545454546,-99.81818181818181,0.0025032973,-7.303893334914754,52.742437867461696,5.818181818181818,0.0069344603,0.0,0.23360042,18.659624888108596,20304,4.181818181818182,54.09090909090909,81.34037511189139
3059805,233851.25925925927,0.0016668567,103923.95266127586,48.03703703703704,-158.33333333333334,0.0016668567,-9.656269121685737,55.6811272103963,3.0925925925925926,0.0052598277,0.0,0.18783799,27.054301760619182,20358,6.907407407407407,57.092592592592595,72.94569823938085
3069865,229897.30909090908,0.002247111,104266.44078564644,49.10909090909091,-136.1818181818182,0.002247111,-8.90347025878704,54.720755224935004,4.9818181818181815,0.0060777534,0.0,0.21565594,24.123924651390467,20413,5.0181818181818185,56.127272727272725,75.87607534860955
3079916,225205.52727272728,0.0025498355,104608.81247162819,50.27272727272727,-107.0909090909091,0.0025498355,-7.484950490103301,53.62949442857091,6.545454545454546,0.006134286,0.0,0.2405207,19.513701663178296,20468,3.4545454545454546,54.981818181818184,80.4862983368217
3089915,231172.49122807017,0.0023397286,104945.70905971527,48.85964912280702,-121.57894736842105,0.0023397286,-8.219927946455226,54.98473896311795,5.105263157894737,0.0051926775,0.0,0.24278647,21.325574141276025,20525,4.894736842105263,56.43859649122807,78.67442585872396
3099893,226669.7142857143,0.0018505573,105283.23875260353,49.857142857142854,-112.67857142857143,0.0018505573,-7.637955668717856,53.99640880908873,5.107142857142857,0.0050931596,0.0,0.22857781,20.511602960312377,20581,4.892857142857143,55.339285714285715,79.48839703968763
3109997,226043.66101694916,0.0024758668,105619.75157117844,50.0,-98.47457627118644,0.0024758668,-7.158240657418527,53.85671838609661,5.864406779661017,0.006558516,0.0,0.26101476,17.83507619029099,20640,4.135593220338983,55.186440677966104,82.164923809709
3119863,229831.11111111112,0.0024274215,105952.13696098328,49.2037037037037,-111.66666666666667,0.0024274215,-7.41392191706846,54.66807856569654,4.7592592592592595,0.006235325,0.0,0.24893387,19.70044174024081,20694,5.2407407407407405,56.111111111111114,80.2995582597592
3129859,226480.55172413794,0.002818587,106289.52709937096,50.0,-89.82758620689656,0.002818587,-6.304540599113258,53.90708626587643,5.5,0.0062737535,0.0,0.27712283,16.19734272659373,20752,4.5,55.293103448275865,83.80265727340627
3139981,228864.0,0.0028266625,106628.09682559967,49.392857142857146,-127.5,0.0028266625,-8.267672756620165,54.467267354740635,4.410714285714286,0.005842737,0.0,0.24567182,22.607766860632886,20808,5.589285714285714,55.875,77.39223313936711
3149932,227363.9298245614,0.003085603,106958.99882125854,49.73684210526316,-95.26315789473684,0.003085603,-6.694709705044503,54.133150222139015,6.035087719298246,0.005609111,0.0,0.2670098,17.134527257011342,20865,3.9649122807017543,55.50877192982456,82.86547274298862
3159936,228465.77777777778,0.0031698989,107291.44210290909,49.48148148148148,-111.66666666666667,0.0031698989,-7.296740186599535,54.37868749227095,5.481481481481482,0.005610561,0.0,0.24581377,19.642548644338145,20919,4.518518518518518,55.77777777777778,80.35745135566184
3169898,227723.22807017545,0.0021549582,107627.1954741478,49.64912280701754,-96.3157894736842,0.0021549582,-6.778921525964628,54.214592839464544,5.947368421052632,0.0044470495,0.0,0.23978195,17.28037529020322,20976,4.052631578947368,55.59649122807018,82.71962470979682
3179877,223378.2857142857,0.0020533886,107948.07069540024,50.875,-101.60714285714286,0.0020533886,-7.166769686381661,53.13311625795325,6.339285714285714,0.0046237404,0.0,0.24959074,18.482933350809112,21032,3.6607142857142856,54.535714285714285,81.51706664919091
3189919,225131.05454545454,0.0025010577,108259.91238594055,50.36363636363637,-115.45454545454545,0.0025010577,-7.794607486694253,53.57653903170295,4.836363636363636,0.0051500453,0.0,0.26178128,20.927904618981565,21087,5.163636363636364,54.96363636363636,79.07209538101846
3199961,225659.25925925927,0.0026585993,108567.62046051025,50.25925925925926,-105.37037037037037,0.0026585993,-7.269900381127991,53.688155443107526,4.981481481481482,0.0056645568,0.0,0.25887015,19.062284956460353,21141,5.018518518518518,55.092592592592595,80.93771504353963
3209837,231345.23076923078,0.0028095832,108855.92200064659,48.75,-117.6923076923077,0.0028095832,-7.720144943519747,55.056250376220454,5.269230769230769,0.0058860173,0.0,0.2472407,20.455632955232865,21193,4.730769230769231,56.48076923076923,79.54436704476714
3219838,221779.78181818183,0.0028157767,109133.31130743027,51.25454545454546,-90.36363636363636,0.0028157767,-6.451660149217625,52.767962891407834,7.181818181818182,0.005402568,0.0,0.24406984,16.77040854767946,21248,2.8181818181818183,54.14545454545455,83.22959145232053
3229914,229093.5172413793,0.002675507,109391.94645810127,49.275862068965516,-93.44827586206897,0.002675507,-6.67891128687707,54.548697981290864,7.396551724137931,0.005458549,0.0,0.25291294,16.597423445551794,21306,2.603448275862069,55.93103448275862,83.40257655444822
3239826,231230.79245283018,0.0026895066,109644.47139930725,48.75471698113208,-121.88679245283019,0.0026895066,-7.804314988683148,55.04238559492406,3.8867924528301887,0.0065647927,0.0,0.2368884,21.118445745241548,21359,6.113207547169812,56.45283018867924,78.88155425475848
3249981,225577.8909090909,0.003162777,109907.04404115677,50.163636363636364,-118.9090909090909,0.003162777,-8.291474211007658,53.723995806217815,4.745454545454545,0.005840769,0.0,0.25100958,21.563951038350297,21414,5.254545454545455,55.07272727272727,78.43604896164969
3259811,225910.15384615384,0.0035320185,110178.53671479225,50.13461538461539,-107.6923076923077,0.0035320185,-7.123809528547894,53.77600509781724,5.1923076923076925,0.0058588265,0.0,0.25407133,19.42759967850689,21466,4.8076923076923075,55.15384615384615,80.57240032149312
3269988,225280.0,0.0025430468,110451.69496250153,50.30357142857143,-103.03571428571429,0.0025430468,-7.100627083254103,53.623003784507134,5.214285714285714,0.005747622,0.0,0.24507312,18.76011336914962,21522,4.785714285714286,55.0,81.23988663085038
3279985,222433.62711864407,0.0032676333,110750.29397726059,51.08474576271186,-91.1864406779661,0.0032676333,-6.737423469208693,52.92616489920856,6.372881355932203,0.0057535814,0.0,0.25123933,16.908563486744807,21581,3.6271186440677967,54.30508474576271,83.09143651325518
3289937,228441.8245614035,0.002796905,111051.37851023674,49.40350877192982,-98.7719298245614,0.002796905,-6.9719317101952045,54.416248581349926,6.350877192982456,0.0052653328,0.0,0.25551313,17.635613912830674,21638,3.6491228070175437,55.771929824561404,82.3643860871693
3299918,231736.40677966102,0.0023793855,111352.73954916,48.57627118644068,-86.44067796610169,0.0023793855,-6.301015818836971,55.18801135257344,7.11864406779661,0.005352162,0.0,0.2409289,15.329114403134033,21697,2.8813559322033897,56.57627118644068,84.67088559686596
3309887,230453.8947368421,0.002412257,111626.82674956322,48.87719298245614,-97.19298245614036,0.002412257,-6.93067470201621,54.897561481813426,5.9298245614035086,0.0045003397,0.0,0.25069508,17.23624388050865,21754,4.0701754385964914,56.26315789473684,82.76375611949136
3319964,233764.57142857142,0.0028726174,111897.60360717773,48.07142857142857,-101.96428571428571,0.0028726174,-6.807299255879236,55.658104402619124,5.875,0.0047204667,0.0,0.26164374,17.62403262587824,21810,4.125,57.07142857142857,82.37596737412177
