entloss,EpisodesSoFar,entropy,surrgain,AttC,AttNC,meankl,TimeElapsed,Fce,TtR,MtR,TimestepsSoFar,optimgain
0.0,618,1.3509498,0.00078655867,1.441860465116279,1.558139534883721,0.0046338965,1627.9244527816772,0.13506102166567285,95.79069767441861,17.917739163993343,119968,0.00078655867
0.0,664,1.3605843,0.0018222982,1.4130434782608696,1.5869565217391304,0.008231951,1761.9840137958527,0.1186526130873957,85.82608695652173,16.30336631735267,129998,0.0018222982
0.0,709,1.3637719,0.00055155234,1.6,1.4,0.0012011599,1898.7879474163055,0.13662222222222223,92.93333333333334,17.554606124605442,139814,0.00055155234
0.0,755,1.370654,0.0007793648,1.4130434782608696,1.5869565217391304,0.0027404586,2080.7902352809906,0.13855309080153805,94.6304347826087,18.19068157706425,149896,0.0007793648
0.0,803,1.3488894,0.0013114383,1.6458333333333333,1.3541666666666667,0.003350815,2205.9350016117096,0.1323135146814922,93.6875,17.855399529311285,159805,0.0013114383
0.0,853,1.3335366,0.0009742411,1.74,1.26,0.0027174489,2351.5659549236298,0.12865258565303836,90.66,17.554830617987765,169766,0.0009742411
0.0,907,1.3128537,0.0012293656,1.7777777777777777,1.2222222222222223,0.0038847972,2501.358661174774,0.1482381089760443,84.94444444444444,16.6694304029049,179990,0.0012293656
0.0,949,1.3279212,0.00077277806,1.4047619047619047,1.5952380952380953,0.0020324928,2657.1457448005676,0.14574691974691975,105.92857142857143,20.261801392592535,189823,0.00077277806
0.0,998,1.3276368,0.0007998006,1.6938775510204083,1.3061224489795917,0.005261616,2807.8689348697662,0.1518865092761057,89.08163265306122,16.985812820521936,199994,0.0007998006
0.0,1042,1.3378782,0.0005611209,1.5454545454545454,1.4545454545454546,0.0015263485,2943.978872537613,0.12961375661375663,92.72727272727273,17.993845056321483,209799,0.0005611209
0.0,1085,1.3255717,0.0007393191,1.3255813953488371,1.6744186046511629,0.002287911,3105.043081521988,0.13001122694466719,96.97674418604652,18.557061152771766,219848,0.0007393191
0.0,1133,1.3178703,0.0009203979,1.5208333333333333,1.4791666666666667,0.002395609,3268.4514672756195,0.13256539756539756,92.6875,17.697622011886892,229972,0.0009203979
0.0,1179,1.3206781,0.0006199188,1.6304347826086956,1.3695652173913044,0.0029266581,3407.8932116031647,0.13426651609260307,89.73913043478261,16.72472177767713,239857,0.0006199188
0.0,1224,1.3256,0.0007212351,1.5555555555555556,1.4444444444444444,0.0016767603,3575.908453941345,0.1468788240998767,102.73333333333333,19.656992874841446,249980,0.0007212351
0.0,1270,1.3168447,0.0016114715,1.673913043478261,1.326086956521739,0.0035841828,3721.6022090911865,0.14306180319169678,97.5,18.86218727605609,259886,0.0016114715
0.0,1313,1.342569,0.0010639353,1.6744186046511629,1.3255813953488371,0.0056432365,3878.127862930298,0.12754672601425157,93.48837209302326,18.100376652915553,269794,0.0010639353
0.0,1356,1.3402102,0.0011126841,1.2093023255813953,1.7906976744186047,0.0027486805,4007.347629547119,0.13444798041615666,99.13953488372093,18.9143585715119,279821,0.0011126841
0.0,1405,1.315358,0.0010180497,1.469387755102041,1.530612244897959,0.002124591,4178.962985038757,0.13198315759563242,85.53061224489795,16.414421348995763,289994,0.0010180497
0.0,1449,1.3406882,0.0012188018,1.3863636363636365,1.6136363636363635,0.0028575612,4329.768487215042,0.14100000000000001,86.93181818181819,16.677509316970227,299785,0.0012188018
0.0,1498,1.3458375,0.00089023134,1.3061224489795917,1.6938775510204083,0.002535826,4488.751974105835,0.12262060340408228,83.63265306122449,16.044313013959844,309759,0.00089023134
0.0,1545,1.3306414,0.0009140757,1.148936170212766,1.851063829787234,0.0041078236,4641.3070204257965,0.11800472908286101,81.0,15.494024549054558,319908,0.0009140757
0.0,1589,1.3065593,0.00093441264,1.0909090909090908,1.9090909090909092,0.001854276,4780.045871019363,0.12494805194805193,89.25,17.09143512615623,329958,0.00093441264
0.0,1638,1.2693297,0.00028719837,1.3061224489795917,1.6938775510204083,0.0038458358,4932.284843683243,0.11445883537466316,73.71428571428571,14.246272046769182,339888,0.00028719837
0.0,1682,1.2500815,0.0005356794,1.2727272727272727,1.7272727272727273,0.004613192,5076.800092935562,0.11357575757575757,79.56818181818181,15.325581813663945,349908,0.0005356794
0.0,1726,1.237834,0.0011402044,1.2954545454545454,1.7045454545454546,0.006506497,5213.75669836998,0.11305533596837947,82.77272727272727,15.633304038536595,359962,0.0011402044
0.0,1772,1.2620718,0.0009717262,1.2608695652173914,1.7391304347826086,0.0021633042,5362.768270969391,0.12417154687962141,80.34782608695652,15.476123308160064,369949,0.0009717262
0.0,1815,1.2914912,0.00041696167,1.1627906976744187,1.8372093023255813,0.0025275247,5499.09521818161,0.1146105574012551,83.23255813953489,15.908413533732176,379751,0.00041696167
0.0,1859,1.3300878,0.0009787612,1.1363636363636365,1.8636363636363635,0.0032051315,5629.942034959793,0.11259857314402769,80.93181818181819,15.272734705116136,389809,0.0009787612
0.0,1902,1.3366598,0.0007480026,1.2790697674418605,1.7209302325581395,0.00056489266,5783.947084188461,0.12944702842377265,89.93023255813954,17.21743622248869,399830,0.0007480026
0.0,1946,1.3376434,0.0006799141,1.4090909090909092,1.5909090909090908,0.001274058,5920.507690906525,0.11904761904761911,85.43181818181819,16.36934783189179,409866,0.0006799141
0.0,1992,1.3320413,0.00094919204,1.2391304347826086,1.7608695652173914,0.0011826424,6050.209601402283,0.1059130434782609,79.43478260869566,15.084339663483545,419880,0.00094919204
0.0,2033,1.3262972,0.00071597163,1.0975609756097562,1.9024390243902438,0.000921375,6198.566880464554,0.1174634146341464,88.09756097560975,16.825959190645555,429887,0.00071597163
0.0,2075,1.353382,0.0007753123,1.2619047619047619,1.7380952380952381,0.0020806848,6330.503423690796,0.1263809523809524,87.78571428571429,16.68233154778615,439895,0.0007753123
0.0,2115,1.3702487,0.0010876866,1.175,1.825,0.012800228,6455.907118558884,0.11990000000000003,89.925,17.098527511975853,449895,0.0010876866
0.0,2157,1.3707646,0.0016718851,1.3095238095238095,1.6904761904761905,0.0025499882,6601.115933895111,0.13715646258503403,95.42857142857143,18.28934266666386,459913,0.0016718851
0.0,2197,1.4013555,0.0004927063,1.225,1.775,0.002523548,6728.726828813553,0.13010000000000005,97.575,18.725885108045254,469913,0.0004927063
0.0,2240,1.4144382,0.0009338847,1.3488372093023255,1.6511627906976745,0.0015201354,6869.550808668137,0.1196279069767442,89.72093023255815,16.944589843935137,479922,0.0009338847
0.0,2283,1.4009153,0.0010429377,1.2790697674418605,1.7209302325581395,0.009141496,7004.416215181351,0.12136877076411957,88.6046511627907,16.789128903397962,489935,0.0010429377
0.0,2329,1.3925327,0.00081091624,1.7608695652173914,1.2391304347826086,0.0024051138,7152.992094516754,0.13131580099355036,83.41304347826087,16.041656634488955,499784,0.00081091624
0.0,2372,1.370889,0.000541997,1.5116279069767442,1.4883720930232558,0.00433462,7298.5299253463745,0.12130232558139535,90.97674418604652,17.54966475474709,509793,0.000541997
0.0,2414,1.4124372,0.0011901308,1.2142857142857142,1.7857142857142858,0.0037848968,7429.78046131134,0.11759103641456584,87.21428571428571,16.747085191679925,519813,0.0011901308
0.0,2462,1.4097906,0.00074959715,1.625,1.375,0.0051428317,7588.298246622086,0.12528893328893329,85.0625,16.247702711780953,529889,0.00074959715
0.0,2508,1.4199216,0.0006167801,1.5869565217391304,1.4130434782608696,0.0065469746,7724.031744003296,0.14029813664596275,84.45652173913044,16.10128643831222,539915,0.0006167801
0.0,2553,1.4252813,0.00062023115,1.4666666666666666,1.5333333333333334,0.0013461098,7858.770485877991,0.14108700072621644,90.26666666666667,17.305508975759487,549972,0.00062023115
0.0,2598,1.437503,0.0016636789,1.6444444444444444,1.3555555555555556,0.0017979388,7994.569165229797,0.12871650528872272,87.8,16.898020831657128,559924,0.0016636789
0.0,2643,1.4314059,0.0007653727,1.2,1.8,0.0027817443,8140.788796424866,0.12010940170940171,85.6,16.296673270661074,569951,0.0007653727
0.0,2688,1.4250578,0.0005945557,1.4,1.6,0.0018019512,8273.957657337189,0.13757241077772314,83.8,15.931827332987877,579835,0.0005945557
0.0,2735,1.4234177,0.0005636444,1.2553191489361701,1.7446808510638299,0.0013910714,8419.40716457367,0.12209270245815929,78.8936170212766,14.953175516553282,589960,0.0005636444
0.0,2783,1.4079499,0.00090440473,1.3958333333333333,1.6041666666666667,0.0077830907,8565.189522743225,0.12204328177781759,82.125,15.522908156379273,599949,0.00090440473
0.0,2828,1.4035193,0.0007033292,1.2,1.8,0.003540682,8718.671565055847,0.10871111111111116,81.53333333333333,15.489769963792241,609962,0.0007033292
0.0,2878,1.4380747,0.0011017098,1.42,1.58,0.0029738536,8860.857383966446,0.11760392560740388,76.56,14.360791740180915,619839,0.0011017098
0.0,2920,1.433925,0.00049913535,1.2142857142857142,1.7857142857142858,0.0031491003,8993.700917243958,0.13895238095238097,86.42857142857143,16.511795470470513,629845,0.00049913535
0.0,2968,1.4393747,0.00074051105,1.3958333333333333,1.6041666666666667,0.0033836549,9152.174523115158,0.11863456959666714,76.6875,14.812630846029299,639818,0.00074051105
0.0,3012,1.4504417,0.00057710725,1.2954545454545454,1.7045454545454546,0.007408433,9273.20165514946,0.1081818181818182,81.13636363636364,15.67080685720619,649828,0.00057710725
0.0,3064,1.454346,0.0010313161,1.4807692307692308,1.5192307692307692,0.0062702773,9424.624747753143,0.13667059050002975,74.48076923076923,14.510718245993909,659831,0.0010313161
0.0,3122,1.4648435,0.0010948675,1.5689655172413792,1.4310344827586208,0.0039150114,9582.735641479492,0.10983236184357045,68.01724137931035,13.22116830404837,669928,0.0010948675
0.0,3168,1.4636679,0.00048508556,1.4130434782608696,1.5869565217391304,0.0036648866,9719.883872509003,0.12495993179880649,87.45652173913044,16.719942892424378,679974,0.00048508556
0.0,3213,1.4693495,0.00096422934,1.3777777777777778,1.6222222222222222,0.0033066534,9864.766743659973,0.13339682539682537,81.4,15.337335584042611,689764,0.00096422934
0.0,3255,1.4466646,0.0005518463,1.2857142857142858,1.7142857142857142,0.008019263,10000.851121425629,0.12038095238095238,90.28571428571429,17.084761950545527,699770,0.0005518463
0.0,3299,1.4482856,0.0008585449,1.25,1.75,0.0027202244,10152.644107818604,0.1747379679144384,90.95454545454545,17.225357094347853,709794,0.0008585449
0.0,3341,1.4611031,0.00092068687,1.2142857142857142,1.7857142857142858,0.0032623166,10292.667560815811,0.12093121693121694,88.78571428571429,17.02864354731078,719804,0.00092068687
0.0,3383,1.4706584,0.0007712199,1.5238095238095237,1.4761904761904763,0.0028751597,10431.658312797546,0.13382683982683985,95.71428571428571,18.07336164218929,729818,0.0007712199
0.0,3432,1.463056,0.0012196256,1.653061224489796,1.346938775510204,0.003657727,10577.944562196732,0.15323934670393258,88.83673469387755,16.849061365492734,739941,0.0012196256
0.0,3478,1.4562198,0.00070929056,1.6304347826086956,1.3695652173913044,0.0038294443,10723.964176416397,0.12776165822338512,88.23913043478261,16.96349900123144,749870,0.00070929056
0.0,3523,1.4547576,0.00093707786,1.6666666666666667,1.3333333333333333,0.0029334838,10869.421638727188,0.12540606060606063,89.26666666666667,17.006998082648977,759959,0.00093707786
0.0,3572,1.4738344,0.00060920615,1.6734693877551021,1.3265306122448979,0.002216278,10995.990117073059,0.12832583117371205,83.38775510204081,16.11010689601843,769881,0.00060920615
0.0,3615,1.4627776,0.0006210602,1.558139534883721,1.441860465116279,0.0020228492,11139.171030044556,0.13290287277701782,95.30232558139535,18.219776321236917,779906,0.0006210602
0.0,3661,1.4701781,0.0011297902,1.4782608695652173,1.5217391304347827,0.0067039346,11292.536155462265,0.12633873259448708,88.56521739130434,16.9539884231259,789978,0.0011297902
0.0,3707,1.4579315,0.0008124662,1.673913043478261,1.326086956521739,0.007294534,11441.277668237686,0.13052150066472315,92.34782608695652,17.805125472076877,799801,0.0008124662
0.0,3757,1.4333525,0.0010879837,1.72,1.28,0.00668597,11586.774917602539,0.11885114314802654,80.76,15.50629683477244,809822,0.0010879837
0.0,3797,1.4251701,0.0020453536,1.325,1.675,0.003921621,11735.389300584793,0.1357,101.775,19.410617164389034,819822,0.0020453536
0.0,3843,1.4272017,0.0017090872,1.434782608695652,1.565217391304348,0.0029947066,11876.380372047424,0.11755906895037332,80.21739130434783,15.55978075813765,829956,0.0017090872
0.0,3893,1.4376576,0.0005649816,1.56,1.44,0.0019230435,12019.871254444122,0.10738548390234418,74.7,14.457662273402427,839941,0.0005649816
0.0,3944,1.4542348,0.0011771474,1.4901960784313726,1.5098039215686274,0.0028161518,12141.577261924744,0.11599275630890243,74.11764705882354,14.391868193846861,849999,0.0011771474
0.0,3988,1.4778281,0.00072305603,1.1818181818181819,1.8181818181818181,0.0092185605,12277.855504989624,0.11278176847076375,79.9090909090909,15.398483507864587,859790,0.00072305603
0.0,4043,1.4725312,0.0007505828,1.6545454545454545,1.3454545454545455,0.00296931,12417.531054973602,0.11642164587309702,71.83636363636364,14.029959096337738,869777,0.0007505828
0.0,4096,1.4740866,0.00092774455,1.6415094339622642,1.3584905660377358,0.0037607467,12546.301805019379,0.1320255833628377,72.79245283018868,14.259528457638865,879751,0.00092774455
0.0,4143,1.4687927,0.00035162526,1.297872340425532,1.702127659574468,0.0009891784,12685.629807472229,0.11484423430522722,81.38297872340425,15.44187901326602,889866,0.00035162526
0.0,4190,1.4644008,0.00041868872,1.2553191489361701,1.7446808510638299,0.0018150525,12818.087393045425,0.12015916138464673,78.70212765957447,15.351982799473952,899924,0.00041868872
0.0,4238,1.4663433,0.00014045207,1.5625,1.4375,0.0027202931,12943.346729755402,0.13645628735053017,79.6875,15.097255002993542,909941,0.00014045207
0.0,4280,1.4854294,0.00095355784,1.3571428571428572,1.6428571428571428,0.008762523,13083.391734361649,0.11863492063492066,87.85714285714286,16.852985503072144,919961,0.00095355784
0.0,4331,1.4840112,0.0007902862,1.4901960784313726,1.5098039215686274,0.0040543564,13226.031518936157,0.11638397426664134,72.76470588235294,14.19264260788942,929817,0.0007902862
0.0,4377,1.4796503,0.00047977729,1.4565217391304348,1.5434782608695652,0.0012275162,13364.344856739044,0.11957024793388434,87.3913043478261,16.786878868305553,939979,0.00047977729
0.0,4421,1.4543114,0.0007569661,1.4545454545454546,1.5454545454545454,0.005280676,13495.647803544998,0.12603896103896106,89.79545454545455,17.433708306751168,949756,0.0007569661
0.0,4469,1.4619935,0.0011107955,1.3125,1.6875,0.011815363,13639.204877614975,0.12909150873281308,75.625,14.295082669520532,959828,0.0011107955
0.0,4518,1.4598497,0.00066700845,1.7551020408163265,1.2448979591836735,0.0053805094,13769.047274112701,0.11557809374598267,81.85714285714286,16.12499370705911,969903,0.00066700845
0.0,4566,1.4687053,0.0009675975,1.4166666666666667,1.5833333333333333,0.007355473,13909.239844560623,0.1440046877866131,81.5,15.808554027529624,979850,0.0009675975
0.0,4616,1.4831986,0.0014476317,1.62,1.38,0.006206727,14059.206858873367,0.13023265061309108,79.92,15.418689105566363,989840,0.0014476317
0.0,4667,1.4563444,0.00044658151,1.4509803921568627,1.5490196078431373,0.002491167,14209.474528074265,0.12496600208710937,74.17647058823529,14.159761980335274,999943,0.00044658151
0.0,4709,1.4340444,0.00039249012,1.3095238095238095,1.6904761904761905,0.0013151212,14339.108663082123,0.14456997455470738,89.21428571428571,16.882968756164477,1009828,0.00039249012
0.0,4751,1.4279791,0.00048545684,1.1904761904761905,1.8095238095238095,0.0012106455,14469.706423282623,0.12006802721088437,87.71428571428571,17.0557409599001,1019850,0.00048545684
0.0,4794,1.4280223,0.00064875995,1.1395348837209303,1.8604651162790697,0.005026889,14605.215543031693,0.12013132694938444,89.02325581395348,17.036207926180825,1029973,0.00064875995
0.0,4843,1.438311,0.0006998881,1.3265306122448979,1.6734693877551021,0.0018663513,14730.766501426697,0.12445351473922904,74.81632653061224,14.09190429786189,1039998,0.0006998881
0.0,4885,1.4764519,0.0010355072,1.0238095238095237,1.9761904761904763,0.008856494,14871.584034919739,0.11142857142857149,83.57142857142857,16.11314307966768,1049759,0.0010355072
0.0,4933,1.4918219,0.0006906685,1.5208333333333333,1.4791666666666667,0.0035256678,15024.380956172943,0.1340833333333333,85.0,16.35396081677224,1059793,0.0006906685
0.0,4982,1.5101675,0.0007696447,1.4081632653061225,1.5918367346938775,0.0036729893,15158.785105705261,0.13686446183262693,77.14285714285714,14.820566816685108,1069918,0.0007696447
0.0,5029,1.5066717,0.00076736754,1.5106382978723405,1.4893617021276595,0.0048646503,15289.302211523056,0.12670854441067209,89.36170212765957,17.09625645535687,1079760,0.00076736754
0.0,5074,1.488037,0.0009452305,1.4222222222222223,1.5777777777777777,0.003854304,15423.705093860626,0.1176888888888889,88.26666666666667,16.636530943067136,1089775,0.0009452305
0.0,5119,1.4845396,0.00029215787,1.4666666666666666,1.5333333333333334,0.0007611389,15551.553632497787,0.11473015873015875,83.73333333333333,15.899596838062543,1099794,0.00029215787
0.0,5174,1.4587853,0.00033862458,1.9272727272727272,1.0727272727272728,0.0012613601,15696.787173986435,0.11831152088839715,78.16363636363636,14.94360743565925,1109881,0.00033862458
0.0,5217,1.4564323,0.0005093043,1.255813953488372,1.744186046511628,0.0014461947,15846.33767580986,0.12511627906976747,90.4186046511628,17.22848450981171,1119902,0.0005093043
0.0,5262,1.4526339,0.00046195678,1.5555555555555556,1.4444444444444444,0.0032774368,15990.098478078842,0.12386878306878303,89.13333333333334,16.90323649006419,1129935,0.00046195678
0.0,5308,1.4795266,0.0013422567,1.4565217391304348,1.5434782608695652,0.008900901,16115.016003131866,0.1460464349764917,84.26086956521739,16.17178442606379,1139991,0.0013422567
0.0,5353,1.5028409,0.0004184105,1.488888888888889,1.511111111111111,0.0012375124,16244.389169692993,0.13556094276094274,88.33333333333333,17.11876058157684,1149779,0.0004184105
0.0,5402,1.5015004,0.0006263957,1.4489795918367347,1.5510204081632653,0.0060372716,16374.450144052505,0.12413008839899595,87.6734693877551,16.85105355085915,1159890,0.0006263957
0.0,5448,1.527989,0.0003637726,1.5217391304347827,1.4782608695652173,0.0016560572,16492.1713514328,0.14837730385556477,87.97826086956522,16.728258334628826,1169962,0.0003637726
0.0,5494,1.5537028,0.00050618796,1.434782608695652,1.565217391304348,0.002026197,16630.074410438538,0.12705314009661836,88.17391304347827,16.74520985870634,1179986,0.00050618796
0.0,5540,1.5318271,0.00044512126,1.6956521739130435,1.3043478260869565,0.0028972893,16769.336428403854,0.14379710144927538,87.3913043478261,16.493086649241718,1189781,0.00044512126
0.0,5586,1.5636406,0.0005070737,1.6304347826086956,1.3695652173913044,0.0047863577,16890.792244911194,0.16165217391304348,88.76086956521739,17.099360658027564,1199797,0.0005070737
0.0,5633,1.5419577,0.0007257395,1.5957446808510638,1.4042553191489362,0.007037224,17027.62936758995,0.12561552818215752,91.65957446808511,17.426944719420206,1209846,0.0007257395
0.0,5677,1.5124509,0.00041121672,1.5,1.5,0.001448026,17154.841673135757,0.13322314049586778,96.95454545454545,18.65669702979493,1219870,0.00041121672
0.0,5720,1.5254776,0.00038143425,1.4186046511627908,1.5813953488372092,0.0018982105,17289.208649158478,0.1287751937984496,90.83720930232558,17.508738833969034,1229877,0.00038143425
0.0,5763,1.5293078,0.00044855042,1.5348837209302326,1.4651162790697674,0.00044692287,17406.949976205826,0.14669767441860465,92.65116279069767,17.536993217147444,1239886,0.00044855042
0.0,5810,1.5569274,0.0005603241,1.5319148936170213,1.4680851063829787,0.0013170327,17547.159443855286,0.11292506938020352,82.34042553191489,15.747936816052066,1249949,0.0005603241
0.0,5851,1.5567969,0.0010771637,1.170731707317073,1.829268292682927,0.0014838597,17675.821625709534,0.12331707317073175,92.48780487804878,17.713394770169764,1259952,0.0010771637
0.0,5896,1.5744734,0.0007719185,1.5333333333333334,1.4666666666666666,0.0050077555,17807.041929483414,0.12916543209876544,89.6,16.803984240066264,1269971,0.0007719185
0.0,5939,1.5844622,0.0002339737,1.5813953488372092,1.4186046511627908,0.0029068496,17948.724936246872,0.12325335302079492,89.44186046511628,16.97249236114603,1279763,0.0002339737
0.0,5980,1.6142192,0.00056693534,1.2682926829268293,1.7317073170731707,0.004925189,18080.641986608505,0.13326414115204988,99.0,18.841773578207825,1289810,0.00056693534
0.0,6027,1.6112391,0.0003397171,1.425531914893617,1.574468085106383,0.0013081749,18224.911237239838,0.1459464111675888,90.44680851063829,17.368191786425363,1299971,0.0003397171
0.0,6071,1.6178294,0.00047842355,1.3636363636363635,1.6363636363636365,0.0037406322,18350.5491836071,0.12763636363636366,95.72727272727273,17.982776568327044,1309981,0.00047842355
0.0,6122,1.5855607,0.0006194813,1.6274509803921569,1.3725490196078431,0.0059166383,18476.789881706238,0.13425874540106042,86.70588235294117,16.56952907604665,1319837,0.0006194813
0.0,6169,1.5880934,0.00028714855,1.5106382978723405,1.4893617021276595,0.0006630713,18600.756549835205,0.12926883241733325,90.19148936170212,17.271121518664604,1329890,0.00028714855
0.0,6213,1.5895896,0.00091051176,1.3863636363636365,1.6136363636363635,0.0016193407,18734.09733939171,0.13164953886693015,94.97727272727273,18.134955006202514,1339932,0.00091051176
0.0,6258,1.5907007,0.00078324357,1.4666666666666666,1.5333333333333334,0.0015067875,18871.646280527115,0.13230769230769235,93.53333333333333,17.708826923640103,1349959,0.00078324357
0.0,6303,1.5989107,0.00043977852,1.4444444444444444,1.5555555555555556,0.0012537926,18997.45752453804,0.12386016946016945,83.06666666666666,16.071083200357002,1359789,0.00043977852
0.0,6344,1.6015286,0.0012063589,1.2926829268292683,1.7073170731707317,0.0016328117,19132.690413951874,0.15941463414634147,101.34146341463415,19.2723787908224,1369790,0.0012063589
0.0,6389,1.5852857,0.0004697108,1.4222222222222223,1.5777777777777777,0.0017698996,19264.959007024765,0.12181587301587303,90.13333333333334,17.29824580781642,1379857,0.0004697108
0.0,6440,1.5679612,0.0005612076,1.5098039215686274,1.4901960784313726,0.0037793138,19407.921420812607,0.1318854013278566,75.82352941176471,14.464202029877166,1389932,0.0005612076
0.0,6487,1.5642171,0.00030264587,1.4893617021276595,1.5106382978723405,0.0051116464,19539.87680864334,0.12898337976233737,82.40425531914893,15.744771768238985,1399778,0.00030264587
0.0,6533,1.550914,0.00052621623,1.5869565217391304,1.4130434782608696,0.0028656668,19672.245621442795,0.11591304347826088,86.93478260869566,16.54329582008986,1409804,0.00052621623
0.0,6579,1.5424832,0.00039341277,1.3043478260869565,1.6956521739130435,0.010829745,19817.226952791214,0.1344749163879599,82.23913043478261,15.41252894202236,1419842,0.00039341277
0.0,6626,1.5537537,0.00084272027,1.297872340425532,1.702127659574468,0.004956714,19932.27533197403,0.12414763156504992,85.65957446808511,16.242610092728306,1429986,0.00084272027
0.0,6684,1.5527667,0.0010038805,1.706896551724138,1.293103448275862,0.0034293814,20082.66746044159,0.13143894670161382,68.43103448275862,13.16203505966784,1439986,0.0010038805
