optimgain,surrgain,Tmt,Tbt,MpbtA,TimestepsSoFar,TimeElapsed,Tmc,AttC,meankl,Ptt,EpisodesSoFar,MtR,TtR,MpbtN,entloss,entropy,AttNC
0.0041503664,0.0041503664,75.95652173913044,311117.9130434783,47.23997760782154,1109817,18076.363114118576,28.065217391304348,1.434782608695652,0.003987976,74.08414986576345,7300,-24.842092670051887,-120.26086956521739,52.76002239217845,0.0,0.2384056,1.565217391304348
0.003946229,0.003946229,76.12765957446808,311818.89361702127,46.859345803802405,1119869,18191.964512825012,27.872340425531913,1.127659574468085,0.0038744875,74.25723300085858,7347,-25.667205913047294,-121.40425531914893,53.14065419619761,0.0,0.23812611,1.872340425531915
0.004992688,0.004992688,76.08695652173913,311652.17391304346,46.23819171042114,1129800,18307.736568689346,27.934782608695652,1.326086956521739,0.004542716,74.20582410498405,7393,-26.104942896325532,-122.6086956521739,53.761808289578845,0.0,0.24444789,1.673913043478261
0.0046759276,0.0046759276,75.97826086956522,311206.95652173914,48.60803324642301,1139797,18423.747563123703,28.02173913043478,1.2391304347826086,0.004718896,74.11706515757291,7439,-24.612198403464298,-117.1304347826087,51.39196675357699,0.0,0.23632888,1.7608695652173914
0.004532039,0.004532039,75.45833333333333,309077.3333333333,46.08636674763188,1149994,18537.63612985611,28.541666666666668,1.4583333333333333,0.00504084,73.63153671348377,7487,-25.865510279727932,-122.0,53.9136332523681,0.0,0.2597565,1.5416666666666667
0.0044463947,0.0044463947,75.82978723404256,310598.8085106383,46.89941523383702,1159798,18653.09882235527,28.23404255319149,2.0,0.004007759,73.93764724272322,7534,-25.160093611420958,-120.95744680851064,53.100584766162996,0.0,0.24051116,1.0
0.005447434,0.005447434,76.25,312320.0,46.59523651811352,1169829,18769.395720005035,27.770833333333332,2.0208333333333335,0.0052981866,74.35881637074105,7582,-25.454897235875745,-122.1875,53.40476348188648,0.0,0.2533448,0.9791666666666666
0.005870225,0.005870225,74.875,306688.0,48.40349776610619,1179902,18885.7268140316,29.1875,2.0833333333333335,0.004899401,73.04421888535659,7630,-24.005800963103,-116.0,51.59650223389381,0.0,0.24324541,0.9166666666666666
0.004761011,0.004761011,75.7872340425532,310424.5106382979,46.99807605054138,1189991,19002.17599129677,28.25531914893617,1.446808510638298,0.004196493,73.91077953419229,7677,-25.037666566400517,-120.70212765957447,53.001923949458636,0.0,0.23716608,1.553191489361702
0.0042609163,0.0042609163,74.71739130434783,306042.4347826087,45.63774941977449,1199832,19115.660567760468,29.282608695652176,1.5869565217391304,0.0035322332,72.93697805199304,7723,-25.02377228859176,-121.82608695652173,54.362250580225535,0.0,0.2417444,1.4130434782608696
0.0048368806,0.0048368806,75.5625,309504.0,47.44309234203464,1209873,19233.55370783806,28.458333333333332,1.5,0.005248942,73.71315017868339,7771,-25.15450439555467,-119.4375,52.55690765796536,0.0,0.23650716,1.5
0.0048992056,0.0048992056,75.3695652173913,308713.73913043475,49.01331757497138,1219812,19350.58053970337,28.695652173913043,1.434782608695652,0.0046118274,73.50561649936563,7817,-24.398808792009458,-115.30434782608695,50.98668242502862,0.0,0.24071237,1.565217391304348
0.0044446974,0.0044446974,75.3913043478261,308802.7826086957,48.59499334215005,1229798,19466.385578632355,28.652173913043477,1.391304347826087,0.003507955,73.54047186210347,7863,-24.08921503862767,-116.34782608695652,51.40500665784995,0.0,0.24423487,1.608695652173913
0.0044680825,0.0044680825,74.6875,305920.0,45.58199258348156,1239973,19585.748102903366,29.395833333333332,1.6458333333333333,0.0046160496,72.85466375543486,7911,-25.434961319530228,-122.3125,54.418007416518456,0.0,0.22699216,1.3541666666666667
0.0045197723,0.0045197723,75.56521739130434,309515.1304347826,46.83932376085247,1249898,19698.877192020416,28.434782608695652,1.1956521739130435,0.004936919,73.73022103224818,7957,-25.795687267397028,-120.58695652173913,53.160676239147534,0.0,0.23574945,1.8043478260869565
0.0039557046,0.0039557046,75.43478260869566,308980.8695652174,48.55704531297943,1259841,19816.533561706543,28.565217391304348,0.9782608695652174,0.0038650797,73.60773468026275,8003,-24.40681849692101,-116.6086956521739,51.442954687020574,0.0,0.23084062,2.0217391304347827
0.0056158407,0.0056158407,75.84782608695652,310672.6956521739,45.398347117820016,1269843,19933.93063545227,28.195652173913043,1.0,0.0042203935,73.96661863459039,8049,-25.45451776959544,-124.3695652173913,54.60165288218,0.0,0.22615074,2.0
0.0036770834,0.0036770834,75.85416666666667,310698.6666666667,45.58859305077408,1279756,20052.95139479637,28.166666666666668,1.25,0.0033499817,73.98634131078533,8097,-26.058441512319998,-124.0625,54.41140694922591,0.0,0.237964,1.75
0.0044964487,0.0044964487,76.5,313344.0,44.27551500887208,1289995,20169.556364297867,27.52,1.02,0.0039539924,74.59156995572704,8147,-26.93431335139951,-128.04,55.72448499112792,0.0,0.23349561,1.98
0.004264579,0.004264579,75.6304347826087,309782.26086956525,48.87084463839587,1299964,20285.41709470749,28.41304347826087,1.065217391304348,0.0037257338,73.76441009725112,8193,-24.085908888898413,-115.69565217391305,51.12915536160413,0.0,0.24316165,1.934782608695652
0.0045594308,0.0045594308,75.1086956521739,307645.2173913043,47.80619617963245,1309888,20402.451362371445,28.934782608695652,1.1304347826086956,0.004569892,73.2755153074012,8239,-24.476616745663552,-117.65217391304348,52.19380382036755,0.0,0.2330568,1.8695652173913044
0.005661554,0.005661554,75.3695652173913,308713.73913043475,46.447130941614304,1319834,20518.137038707733,28.67391304347826,1.1956521739130435,0.0043042265,73.52014007804073,8285,-25.02361498339971,-121.04347826086956,53.55286905838569,0.0,0.22873686,1.8043478260869565
0.004501712,0.004501712,75.5,309248.0,48.607521597520645,1329930,20637.085495233536,28.543478260869566,1.2608695652173914,0.0035835,73.64194153456738,8331,-24.282801058728033,-116.34782608695652,51.392478402479355,0.0,0.2365407,1.7391304347826086
0.0045908904,0.0045908904,75.82978723404256,310598.8085106383,47.46556324359633,1339960,20754.082929372787,28.19148936170213,1.6170212765957446,0.004200334,73.96274700687286,8378,-25.046725729526223,-119.61702127659575,52.534436756403686,0.0,0.22602272,1.3829787234042554
0.0045556296,0.0045556296,75.78260869565217,310405.5652173913,46.72385525008185,1349933,20873.80948281288,28.26086956521739,1.1956521739130435,0.0043228334,73.90547949001629,8424,-25.485764465227447,-121.17391304347827,53.27614474991816,0.0,0.25809333,1.8043478260869565
0.0051172487,0.0051172487,75.38297872340425,308768.6808510638,46.32957797555944,1359821,20990.08401823044,28.617021276595743,1.3191489361702127,0.004042621,73.56106666053319,8471,-25.640852354311154,-121.40425531914893,53.67042202444056,0.0,0.24396117,1.6808510638297873
0.003910901,0.003910901,76.04347826086956,311474.0869565217,48.4857701279842,1369870,21104.198089122772,27.97826086956522,1.173913043478261,0.0033776464,74.1641179363009,8517,-24.471651566763615,-117.65217391304348,51.51422987201578,0.0,0.25054714,1.826086956521739
0.0051614624,0.0051614624,75.95744680851064,311121.7021276596,47.44570540025844,1379945,21221.86736726761,28.04255319148936,1.3191489361702127,0.0048882742,74.09845412130916,8564,-25.480502500515005,-119.87234042553192,52.554294599741574,0.0,0.2546541,1.6808510638297873
0.005003566,0.005003566,75.76595744680851,310337.3617021277,46.073290259627434,1389933,21337.17825603485,28.25531914893617,1.1914893617021276,0.004177087,73.90440924062,8611,-25.710919039066923,-122.55319148936171,53.926709740372544,0.0,0.2569685,1.8085106382978724
0.0049960776,0.0049960776,75.87234042553192,310773.10638297873,46.978735897749125,1399933,21454.023332595825,28.148936170212767,1.872340425531915,0.0046145082,74.00428835833408,8658,-25.022344720945394,-120.82978723404256,53.02126410225088,0.0,0.27039307,1.127659574468085
0.0046663657,0.0046663657,75.17391304347827,307912.347826087,48.0388647208827,1409869,21567.853818893433,28.869565217391305,1.2173913043478262,0.0036797195,73.33708882599758,8704,-24.505283682771946,-117.26086956521739,51.9611352791173,0.0,0.26778778,1.7826086956521738
0.0050079664,0.0050079664,76.1063829787234,311731.74468085106,48.681422117538474,1419867,21680.041996240616,27.893617021276597,1.3829787234042554,0.0043677245,74.2383430316268,8751,-24.55965788421192,-117.25531914893617,51.31857788246153,0.0,0.26323783,1.6170212765957446
0.00578845,0.00578845,74.8695652173913,306665.73913043475,46.95094516119239,1429863,21794.82385444641,29.17391304347826,1.326086956521739,0.0042137024,73.0503916606883,8797,-24.639705057087962,-119.15217391304348,53.04905483880763,0.0,0.2680836,1.673913043478261
0.00612276,0.00612276,75.61702127659575,309727.3191489362,46.19347344022845,1439983,21909.42215013504,28.404255319148938,1.553191489361702,0.0054631736,73.76596586028573,8844,-25.489550044034022,-122.1063829787234,53.806526559771534,0.0,0.27406725,1.446808510638298
0.0051413076,0.0051413076,76.13333333333334,311842.13333333336,47.01813635232748,1449846,22021.236596107483,27.88888888888889,1.3555555555555556,0.0051439283,74.24902078494435,8889,-25.075895956112483,-121.13333333333334,52.98186364767252,0.0,0.27614605,1.6444444444444444
0.0051356587,0.0051356587,75.63829787234043,309814.4680851064,46.21561674354683,1459944,22137.494910001755,28.382978723404257,1.702127659574468,0.0051233214,73.78574380380677,8936,-25.148277622511458,-122.1063829787234,53.78438325645318,0.0,0.2541579,1.297872340425532
0.005309925,0.005309925,75.7872340425532,310424.5106382979,47.52139950915527,1469895,22252.344064474106,28.27659574468085,1.6170212765957446,0.0042505995,73.89757006093114,8983,-24.829790544224227,-119.42553191489361,52.47860049084474,0.0,0.25627926,1.3829787234042554
0.004916743,0.004916743,76.34782608695652,312720.6956521739,47.69999351125921,1479920,22365.205946207047,27.652173913043477,1.3695652173913044,0.004276752,74.46253167576185,9029,-24.575018180343392,-119.80434782608695,52.300006488740785,0.0,0.26097304,1.6304347826086956
0.006281239,0.006281239,75.73913043478261,310227.47826086957,44.97715497035405,1489846,22484.26216864586,28.347826086956523,1.8043478260869565,0.0053775725,73.83500800963189,9075,-26.12515152042288,-125.28260869565217,55.02284502964596,0.0,0.28371847,1.1956521739130435
0.0057268497,0.0057268497,75.8695652173913,310761.73913043475,48.588451172488305,1499926,22597.36580848694,28.17391304347826,1.4782608695652173,0.0041946294,73.9871965340153,9121,-24.533536503974197,-117.32608695652173,51.4115488275117,0.0,0.28424942,1.5217391304347827
0.0049518384,0.0049518384,75.8913043478261,310850.7826086957,47.442998617313144,1509928,22711.05631160736,28.17391304347826,1.6956521739130435,0.004453303,73.9933338020458,9167,-24.63566683660972,-119.93478260869566,52.55700138268687,0.0,0.27997077,1.3043478260869565
0.004531538,0.004531538,76.6304347826087,313878.26086956525,47.31477139247361,1519933,22822.783617258072,27.41304347826087,1.4565217391304348,0.0037531666,74.69871900609449,9213,-24.92031010333479,-121.30434782608695,52.68522860752637,0.0,0.29642454,1.5434782608695652
0.0047042365,0.0047042365,76.84444444444445,314754.84444444446,44.78727891910015,1529861,22937.728107452393,27.155555555555555,1.8222222222222222,0.0038569723,74.92746886713859,9258,-25.604750991745902,-127.4,55.21272108089984,0.0,0.3022532,1.1777777777777778
0.006112028,0.006112028,76.02127659574468,311383.1489361702,44.21993828424767,1539945,23053.168956518173,28.02127659574468,1.872340425531915,0.005057963,74.13060130284336,9305,-26.427357113596678,-127.40425531914893,55.78006171575233,0.0,0.30731055,1.127659574468085
0.0050614798,0.0050614798,75.8913043478261,310850.7826086957,46.38966204028043,1549970,23167.510162353516,28.195652173913043,1.565217391304348,0.004901436,73.97837379520017,9351,-25.03037664729564,-122.34782608695652,53.61033795971957,0.0,0.29113016,1.434782608695652
0.0059111123,0.0059111123,77.0,315392.0,49.18985494456002,1559815,23280.447608947754,27.02173913043478,1.434782608695652,0.0058989725,75.060556694803,9397,-24.488490586918306,-117.65217391304348,50.81014505543998,0.0,0.25912493,1.565217391304348
0.006264979,0.006264979,76.08510638297872,311644.59574468085,49.31067774246825,1569975,23393.843332529068,27.97872340425532,1.297872340425532,0.0052111405,74.17594505812377,9444,-24.061969470164176,-115.65957446808511,50.68932225753175,0.0,0.26529667,1.702127659574468
0.004035838,0.004035838,75.1304347826087,307734.26086956525,48.90924830576404,1579963,23507.227528572083,28.891304347826086,0.8695652173913043,0.003994671,73.30937850292526,9490,-23.82858942784647,-115.04347826086956,51.090751694235976,0.0,0.2587794,2.130434782608696
0.005447113,0.005447113,75.6,309657.6,47.183785869422756,1589937,23622.898748397827,28.444444444444443,0.9555555555555556,0.0043575023,73.73583762255082,9535,-24.562057285180128,-119.86666666666666,52.816214130577244,0.0,0.26503843,2.0444444444444443
0.0047193267,0.0047193267,76.06666666666666,311569.06666666665,47.93419508196975,1599972,23736.92721772194,27.977777777777778,1.0,0.005119515,74.17226005150673,9580,-24.424474602996032,-118.8,52.06580491803025,0.0,0.2711022,2.0
0.0056783957,0.0056783957,76.44444444444444,313116.44444444444,48.38911738186992,1609974,23848.171275377274,27.57777777777778,1.0,0.005797569,74.53915616886272,9625,-24.634529991424557,-118.46666666666667,51.61088261813008,0.0,0.27040726,2.0
0.00463734,0.00463734,76.28888888888889,312479.2888888889,47.978721038040135,1619823,23964.68165898323,27.755555555555556,1.288888888888889,0.004007958,74.37929931250201,9670,-24.505116983040857,-119.06666666666666,52.02127896195986,0.0,0.26425365,1.711111111111111
0.0041319365,0.0041319365,76.06382978723404,311557.44680851063,47.57007518243682,1629914,24076.903647184372,27.95744680851064,0.9361702127659575,0.0038113622,74.18531283394337,9717,-25.16394044538996,-119.55319148936171,52.42992481756318,0.0,0.25143936,2.0638297872340425
0.0046264236,0.0046264236,76.95652173913044,315213.9130434783,47.11271114369311,1639847,24189.452333450317,27.043478260869566,0.7391304347826086,0.0045672515,75.03198457650193,9763,-25.374250391431282,-122.28260869565217,52.88728885630689,0.0,0.2683999,2.260869565217391
0.004809661,0.004809661,76.80434782608695,314590.60869565216,47.846825143920825,1649977,24304.0583922863,27.23913043478261,1.108695652173913,0.0047975904,74.86177148576,9809,-24.331718522611723,-120.45652173913044,52.153174856079175,0.0,0.26002443,1.891304347826087
0.004641079,0.004641079,75.64444444444445,309839.64444444445,47.520694452367785,1659787,24417.848813295364,28.377777777777776,1.2222222222222223,0.0043936237,73.78900188501323,9854,-24.205578716915362,-118.93333333333334,52.47930554763221,0.0,0.24930109,1.7777777777777777
0.0051841196,0.0051841196,76.91666666666667,315050.6666666667,43.42897185817051,1669936,24531.636165380478,27.083333333333332,1.3333333333333333,0.005595443,74.99290176478944,9902,-26.599766145165855,-130.9375,56.57102814182948,0.0,0.24793558,1.6666666666666667
0.0046006795,0.0046006795,75.65217391304348,309871.3043478261,48.237651833115535,1679836,24645.62198328972,28.391304347826086,1.065217391304348,0.004956715,73.78502681411342,9948,-24.366283948121914,-117.52173913043478,51.76234816688448,0.0,0.26837206,1.934782608695652
0.0053877034,0.0053877034,76.17391304347827,312008.347826087,48.44229197243896,1689981,24758.018572807312,27.869565217391305,1.173913043478261,0.004460732,74.27122830580709,9994,-23.90375743287653,-118.17391304347827,51.55770802756104,0.0,0.26411515,1.826086956521739
0.005855708,0.005855708,76.95918367346938,315224.8163265306,42.01861367721774,1699944,24879.517603635788,27.122448979591837,1.653061224489796,0.005596269,74.9793995043336,10043,-27.80891254364436,-134.3265306122449,57.981386322782235,0.0,0.23085491,1.346938775510204
0.0055744406,0.0055744406,76.04347826086956,311474.0869565217,48.987475176324494,1709984,24993.70484638214,27.956521739130434,1.1521739130434783,0.0045668557,74.17765252906295,10089,-24.247470452188,-116.47826086956522,51.012524823675506,0.0,0.23255087,1.8478260869565217
0.005834332,0.005834332,76.5,313344.0,46.45919419350583,1719933,25110.58844447136,27.5,1.0869565217391304,0.0051388447,74.60351212581408,10135,-25.684091662936975,-122.8695652173913,53.54080580649416,0.0,0.23971547,1.9130434782608696
0.004629714,0.004629714,75.23913043478261,308179.47826086957,46.64583689147301,1729969,25227.51946735382,28.76086956521739,0.9347826086956522,0.00420373,73.42507580276882,10181,-24.75643604965467,-120.52173913043478,53.354163108527,0.0,0.22836955,2.0652173913043477
0.0051725963,0.0051725963,75.93478260869566,311028.8695652174,48.22379692941627,1739872,25342.18738603592,28.08695652173913,0.7608695652173914,0.004094707,74.06355289938368,10227,-24.49404360840329,-117.84782608695652,51.776203070583726,0.0,0.2337985,2.239130434782609
0.0058010663,0.0058010663,76.5,313344.0,46.99951104889033,1749813,25457.825083255768,27.520833333333332,1.3541666666666667,0.00532884,74.59292728911647,10275,-25.356412554089502,-121.6875,53.000488951109666,0.0,0.24763209,1.6458333333333333
0.0037193238,0.0037193238,76.79166666666667,314538.6666666667,45.43687687477367,1759840,25579.710965394974,27.229166666666668,1.2083333333333333,0.003746097,74.8640935665682,10323,-25.945996814271123,-125.6875,54.563123125226326,0.0,0.2252086,1.7916666666666667
0.005128482,0.005128482,75.67391304347827,309960.347826087,45.577362991488094,1769893,25693.382577896118,28.347826086956523,1.608695652173913,0.00563809,73.81507900187783,10369,-25.04364676256834,-123.65217391304348,54.42263700851191,0.0,0.23216985,1.391304347826087
0.0047667655,0.0047667655,76.42553191489361,313038.97872340423,45.92119366962745,1779912,25809.06312918663,27.595744680851062,1.425531914893617,0.005084445,74.52014376346729,10416,-25.76417668138745,-124.2127659574468,54.078806330372544,0.0,0.21322925,1.574468085106383
0.0045797983,0.0045797983,75.58695652173913,309604.17391304346,46.99340348364298,1789844,25923.085285425186,28.41304347826087,1.1956521739130435,0.0044249664,73.75108157585355,10462,-25.068044911831333,-120.1304347826087,53.00659651635704,0.0,0.2228881,1.8043478260869565
0.005872461,0.005872461,74.4,304742.4,48.02094336378579,1799805,26042.12505221367,29.644444444444446,1.3555555555555556,0.005152176,72.61049988885401,10507,-24.22621300005693,-115.93333333333334,51.97905663621421,0.0,0.2328546,1.6444444444444444
0.0037963227,0.0037963227,76.0625,311552.0,46.27115637568884,1809998,26163.434856414795,27.979166666666668,1.6041666666666667,0.003995244,74.1698584815079,10555,-25.644899504505318,-122.5625,53.72884362431117,0.0,0.22513594,1.3958333333333333
0.0055734445,0.0055734445,76.12765957446808,311818.89361702127,48.15106797204252,1819835,26280.252606153488,27.914893617021278,1.2340425531914894,0.005789268,74.23153455697346,10602,-24.955501762142834,-118.40425531914893,51.848932027957495,0.0,0.24442445,1.7659574468085106
0.005149404,0.005149404,75.85416666666667,310698.6666666667,46.90514954130021,1829920,26398.307037830353,28.145833333333332,1.6875,0.0053194067,74.00108106907145,10650,-25.34731597998992,-120.9375,53.094850458699796,0.0,0.24401087,1.3125
0.005351157,0.005351157,76.42553191489361,313038.97872340423,47.37390634000504,1839926,26513.46366596222,27.617021276595743,1.7446808510638299,0.004903068,74.50804570127625,10697,-24.999107906817468,-120.57446808510639,52.62609365999494,0.0,0.24191657,1.2553191489361701
0.004332908,0.004332908,76.27083333333333,312405.3333333333,47.08462063643583,1849898,26628.90421485901,27.75,1.2083333333333333,0.0049314704,74.37793812656408,10745,-25.247091244369688,-121.125,52.91537936356417,0.0,0.22876294,1.7916666666666667
0.005569336,0.005569336,76.02173913043478,311385.04347826086,46.54381429091705,1859948,26739.00328540802,28.043478260869566,1.108695652173913,0.0053142514,74.11739263398488,10791,-25.165008151372298,-122.08695652173913,53.45618570908295,0.0,0.24606423,1.891304347826087
0.00450755,0.00450755,76.21739130434783,312186.4347826087,48.3135631595685,1869930,26854.219906568527,27.782608695652176,0.9565217391304348,0.0042350427,74.34148007340669,10837,-24.648663594646933,-118.23913043478261,51.68643684043149,0.0,0.23911598,2.0434782608695654
0.0055700582,0.0055700582,74.80434782608695,306398.60869565216,48.84065765960982,1879877,26971.817442178726,29.26086956521739,1.2826086956521738,0.0061556124,72.97566964510276,10883,-24.318464162732678,-114.84782608695652,51.15934234039018,0.0,0.25201678,1.7173913043478262
0.0037379863,0.0037379863,75.875,310784.0,47.20917273147396,1889870,27088.87341237068,28.125,1.8333333333333333,0.0035724817,74.02180386168286,10931,-25.466866354398416,-120.25,52.79082726852604,0.0,0.2377877,1.1666666666666667
0.0047450075,0.0047450075,75.82978723404256,310598.8085106383,47.64168139881739,1899831,27205.060663223267,28.19148936170213,1.9574468085106382,0.0039670984,73.96365297478883,10978,-24.374063286159377,-119.1063829787234,52.35831860118261,0.0,0.2355609,1.0425531914893618
0.004821187,0.004821187,75.0,307200.0,49.364701475001475,1909893,27318.389135360718,29.04255319148936,1.9361702127659575,0.0051535047,73.17503179581986,11025,-23.922287089302056,-113.80851063829788,50.635298524998525,0.0,0.2369868,1.0638297872340425
0.0041677174,0.0041677174,76.14893617021276,311906.0425531915,48.04303416601975,1919973,27435.43222594261,27.851063829787233,1.6170212765957446,0.003577584,74.27788883941898,11072,-24.90093558115486,-118.65957446808511,51.95696583398025,0.0,0.24510884,1.3829787234042554
0.0052192467,0.0052192467,75.5,309248.0,49.515852315378304,1929974,27550.716253995895,28.52173913043478,1.5869565217391304,0.004623543,73.65626341880542,11118,-23.60266480102602,-114.32608695652173,50.48414768462171,0.0,0.23325023,1.4130434782608696
0.0051481836,0.0051481836,75.66666666666667,309930.6666666667,46.78210742229515,1939772,27664.563393831253,28.4,1.2,0.0044546784,73.78199479598314,11163,-24.654575816448077,-121.0,53.21789257770484,0.0,0.24290586,1.8
0.004702543,0.004702543,76.17021276595744,311993.1914893617,46.61208913112942,1949930,27778.652316331863,27.893617021276597,1.148936170212766,0.0048107216,74.25556318444261,11210,-25.056773136357027,-122.04255319148936,53.38791086887059,0.0,0.25028798,1.851063829787234
0.0057482556,0.0057482556,75.78260869565217,310405.5652173913,47.398375879676315,1959930,27890.46680831909,28.23913043478261,0.9782608695652174,0.0055048005,73.92016109040867,11256,-24.612252428170972,-119.73913043478261,52.6016241203237,0.0,0.24220888,2.0217391304347827
0.0038008504,0.0038008504,77.36170212765957,316873.5319148936,46.93252489461911,1969940,28005.595826864243,26.659574468085108,1.2553191489361701,0.004258396,75.39572802027878,11303,-25.687536131076605,-123.38297872340425,53.0674751053809,0.0,0.24593972,1.7446808510638299
0.0040574363,0.0040574363,76.42553191489361,313038.97872340423,46.97701450801349,1979954,28117.93306493759,27.617021276595743,1.5319148936170213,0.0048196884,74.50863161204373,11350,-25.186853408013672,-121.65957446808511,53.02298549198649,0.0,0.22456455,1.4680851063829787
0.0043599075,0.0043599075,75.88888888888889,310840.8888888889,47.96521083683705,1989812,28233.778832912445,28.133333333333333,1.0222222222222221,0.0037283697,74.01830924103459,11395,-24.34099318852793,-118.4,52.03478916316295,0.0,0.23123121,1.9777777777777779
0.0053111035,0.0053111035,76.34693877551021,312717.0612244898,45.6566644987621,1999974,28351.86309838295,27.693877551020407,1.0,0.005810569,74.43648297764156,11444,-26.80759815799068,-124.77551020408163,54.343335501237895,0.0,0.22126718,2.0
0.0053276946,0.0053276946,75.8695652173913,310761.73913043475,47.91690991891701,2009916,28467.038397550583,28.130434782608695,1.2608695652173914,0.0053972127,74.01651701197194,11490,-24.990441714424286,-118.56521739130434,52.083090081083,0.0,0.24133249,1.7391304347826086
0.0052268323,0.0052268323,76.3695652173913,312809.73913043475,48.202049702173476,2019799,28584.05266737938,27.630434782608695,1.1956521739130435,0.005191393,74.48411098106976,11536,-24.95556998670185,-118.69565217391305,51.79795029782654,0.0,0.24684453,1.8043478260869565
0.0055266097,0.0055266097,75.67391304347827,309960.347826087,49.0650234374376,2029832,28696.654329538345,28.347826086956523,1.2173913043478262,0.005104124,73.81807887621106,11582,-24.175177606990044,-115.6304347826087,50.9349765625624,0.0,0.25605804,1.7826086956521738
0.0046098777,0.0046098777,76.51063829787235,313387.57446808513,44.17288938286323,2039868,28813.192971229553,27.5531914893617,1.5957446808510638,0.0052263294,74.57319012265829,11629,-26.359136354797986,-128.48936170212767,55.82711061713678,0.0,0.2425656,1.4042553191489362
0.0042258953,0.0042258953,75.27659574468085,308332.93617021275,46.691076614816794,2049862,28927.724090576172,28.74468085106383,1.3617021276595744,0.004352886,73.44542224072761,11676,-25.06001103651813,-120.63829787234043,53.3089233851832,0.0,0.22057796,1.6382978723404256
0.0049369326,0.0049369326,75.68085106382979,309988.7659574468,49.58697968164247,2059917,29042.505269765854,28.319148936170212,0.9574468085106383,0.0054066284,73.84058426701802,11723,-23.964808870691073,-114.44680851063829,50.41302031835753,0.0,0.23031609,2.0425531914893615
0.004234819,0.004234819,76.9375,315136.0,46.892620370218765,2069984,29156.69283270836,27.083333333333332,1.0208333333333333,0.0044888356,74.9990998152724,11771,-25.863041601640365,-122.9375,53.107379629781235,0.0,0.22973858,1.9791666666666667
0.0042109457,0.0042109457,76.55555555555556,313571.55555555556,48.58752528159435,2079884,29268.44339609146,27.444444444444443,1.0666666666666667,0.003989356,74.65714775566033,11816,-24.36944256693474,-118.33333333333333,51.41247471840566,0.0,0.22383252,1.9333333333333333
0.004996161,0.004996161,75.54347826086956,309426.0869565217,48.170261524581065,2089812,29381.16207265854,28.5,0.8478260869565217,0.0060660928,73.68343678569215,11862,-24.64939366148961,-117.45652173913044,51.829738475418935,0.0,0.22504678,2.152173913043478
0.004789531,0.004789531,77.33333333333333,316757.3333333333,44.534893307362715,2099803,29493.629425287247,26.68888888888889,0.9555555555555556,0.005015621,75.36817924220829,11907,-26.059790010975625,-129.06666666666666,55.465106692637264,0.0,0.21573927,2.0444444444444443
0.004406314,0.004406314,75.46808510638297,309117.27659574465,48.9118815230526,2109845,29608.053978443146,28.5531914893617,0.5957446808510638,0.0044038524,73.6286076653523,11954,-24.247740611445263,-115.72340425531915,51.088118476947386,0.0,0.22392473,2.404255319148936
0.0045066806,0.0045066806,75.63829787234043,309814.4680851064,47.0512650853457,2119946,29720.0655002594,28.361702127659573,1.0,0.0048513305,73.79916132283448,12001,-25.260279920983724,-120.31914893617021,52.948734914654295,0.0,0.21333979,2.0
0.0053009763,0.0053009763,76.06521739130434,311563.1304347826,47.20396022046232,2129987,29831.536635637283,27.934782608695652,0.8260869565217391,0.005777608,74.19935371281282,12047,-24.67019226303622,-120.45652173913044,52.79603977953768,0.0,0.22199574,2.1739130434782608
0.0037523168,0.0037523168,75.71111111111111,310112.7111111111,46.72108469298696,2139986,29943.181544065475,28.31111111111111,1.1111111111111112,0.0040358882,73.85267642042241,12092,-24.828315604209557,-121.0,53.27891530701304,0.0,0.21495135,1.8888888888888888
0.0051080626,0.0051080626,76.59574468085107,313736.170212766,50.83099534478064,2149984,30053.87170958519,27.425531914893618,1.0638297872340425,0.006348639,74.68266935069951,12139,-23.7233671481701,-113.1063829787234,49.16900465521936,0.0,0.23864204,1.9361702127659575
0.00441035,0.00441035,76.36170212765957,312777.5319148936,47.72386672337671,2159965,30163.857288599014,27.680851063829788,1.3191489361702127,0.005626689,74.44996604397913,12186,-24.99887062704515,-119.87234042553192,52.2761332766233,0.0,0.23505504,1.6808510638297873
0.0038369228,0.0038369228,74.76595744680851,306241.3617021277,47.476751707598076,2169937,30276.92906522751,29.27659574468085,1.1702127659574468,0.003840176,72.95523762982126,12233,-24.377741444947088,-117.63829787234043,52.52324829240193,0.0,0.23181015,1.8297872340425532
0.004071962,0.004071962,75.72340425531915,310163.06382978725,48.01237329336803,2179860,30390.05872964859,28.27659574468085,1.446808510638298,0.0034751599,73.87888104496929,12280,-24.76856598143204,-118.08510638297872,51.98762670663197,0.0,0.21685481,1.553191489361702
0.0052105286,0.0052105286,76.31914893617021,312603.2340425532,50.21131808842099,2189832,30500.88120150566,27.70212765957447,1.2340425531914894,0.0064209956,74.42368317672845,12327,-23.776357710506762,-113.93617021276596,49.78868191157901,0.0,0.23167162,1.7659574468085106
0.0049256743,0.0049256743,76.02127659574468,311383.1489361702,48.4334220103297,2199918,30612.474771261215,28.02127659574468,1.1914893617021276,0.0051274234,74.13008046581778,12374,-24.35296786013261,-117.76595744680851,51.5665779896703,0.0,0.2388723,1.8085106382978724
0.0049131284,0.0049131284,76.21739130434783,312186.4347826087,48.81894382391466,2209864,30724.867655277252,27.82608695652174,1.0,0.006074294,74.3129071889766,12420,-24.32415550071966,-117.0,51.18105617608534,0.0,0.22402343,2.0
