EpisodesSoFar,TimestepsSoFar,AttC,TtR,TimeElapsed,surrgain,AttNC,entropy,MtR,meankl,entloss,Fce,optimgain
43,9814,7.069767441860465,413.25581395348837,136.59868597984314,3.1279906e-05,2.9302325581395348,1.4205323,23.83108314639501,0.00016439494,0.0,0.16986311283703276,3.1279906e-05
85,19830,7.5476190476190474,412.3809523809524,263.30856943130493,0.00042292586,2.4523809523809526,1.4232291,23.59498132923513,0.0069103767,0.0,0.16495238095238096,0.00042292586
136,29754,7.0,507.84313725490193,388.95758533477783,0.002068205,3.0,1.4226187,29.861012014769685,0.0024794333,0.0,0.22571338917179734,0.002068205
187,39981,7.137254901960785,454.11764705882354,522.4644756317139,0.0008760709,2.8627450980392157,1.4249822,27.287755151032105,0.006116042,0.0,0.21179500645586097,0.0008760709
247,49904,7.216666666666667,484.0,651.378166437149,0.0030890533,2.783333333333333,1.4179794,29.321306457571396,0.0037364645,0.0,0.23899446639045507,0.0030890533
316,59823,7.202898550724638,433.6231884057971,777.2348177433014,0.0025000663,2.7971014492753623,1.4068569,26.737913542238108,0.00290547,0.0,0.23612701427651156,0.0025000663
392,69974,7.342105263157895,429.60526315789474,903.763073682785,0.00090981444,2.6578947368421053,1.3906716,26.793228130247677,0.0011910958,0.0,0.266627802453636,0.00090981444
470,79768,6.615384615384615,449.1025641025641,1039.4512553215027,0.0012043905,3.3846153846153846,1.3830457,27.153058512522577,0.0024732829,0.0,0.26020007837037307,0.0012043905
531,89773,5.377049180327869,581.311475409836,1160.945214509964,0.0016796555,4.622950819672131,1.3720558,35.10862654280272,0.006757332,0.0,0.30681914529473653,0.0016796555
601,99821,5.985714285714286,598.2857142857143,1295.7409114837646,0.0009036693,4.014285714285714,1.3393518,36.220174952108444,0.003246654,0.0,0.32315128844855107,0.0009036693
667,109914,5.075757575757576,715.9090909090909,1434.6496562957764,0.0011094393,4.924242424242424,1.3222059,42.560774797364395,0.0019404822,0.0,0.3641063475402236,0.0011094393
731,119999,4.9375,775.625,1565.3290357589722,0.0010437892,5.0625,1.3027838,45.77370224991966,0.002348556,0.0,0.371682849036902,0.0010437892
793,129872,4.758064516129032,855.0,1694.5456223487854,0.0008540242,5.241935483870968,1.2788706,50.70231377130708,0.0012191484,0.0,0.41389848592285,0.0008540242
861,139993,5.352941176470588,765.5882352941177,1823.9767730236053,0.0014422302,4.647058823529412,1.2631226,45.31100527519223,0.0011132646,0.0,0.383592876968415,0.0014422302
919,149863,4.5,937.7586206896551,1952.9974200725555,0.0008651169,5.5,1.239515,55.19529662832687,0.0013981406,0.0,0.44095083399431834,0.0008651169
986,159758,5.074626865671642,846.7164179104477,2094.007479906082,0.00087790465,4.925373134328358,1.2046063,49.818935900872404,0.0025908025,0.0,0.42473514157163744,0.00087790465
1038,169998,3.0576923076923075,1235.3846153846155,2226.168048143387,0.000980011,6.9423076923076925,1.1847408,71.82852109399913,0.00297672,0.0,0.5330945975335613,0.000980011
1095,179969,3.8947368421052633,1178.9473684210527,2349.188687324524,0.0008656256,6.105263157894737,1.1414807,68.64332467129017,0.0028458086,0.0,0.5254794207580399,0.0008656256
1150,189985,3.090909090909091,1346.5454545454545,2472.8506598472595,0.0008720512,6.909090909090909,1.1081507,77.45528377365409,0.0034463622,0.0,0.5984345098965855,0.0008720512
1202,199957,2.8076923076923075,1493.8461538461538,2608.0866527557373,0.000473758,7.1923076923076925,1.0831736,85.97186728062889,0.0011544777,0.0,0.6526249353457877,0.000473758
1253,209945,2.4313725490196076,1627.6470588235295,2726.9416794776917,0.00047887405,7.568627450980392,1.0513315,93.59234976417937,0.0028084272,0.0,0.7021234277051107,0.00047887405
1299,219767,1.7608695652173914,1851.9565217391305,2848.954624891281,0.0002777859,8.23913043478261,1.0556077,106.52294784870902,0.0008032093,0.0,0.7842692944491028,0.0002777859
1346,229914,1.553191489361702,1922.7659574468084,2972.615245580673,0.00044036255,8.446808510638299,1.0022384,110.35821892806894,0.0039452943,0.0,0.7990067901175751,0.00044036255
1391,239802,1.4666666666666666,2022.0,3096.682493686676,0.0003681555,8.533333333333333,0.9180472,115.8918086863796,0.0075250673,0.0,0.8394064718030492,0.0003681555
1434,249861,0.7209302325581395,2228.3720930232557,3212.447770833969,0.00010039657,9.279069767441861,0.82045764,127.55653791948005,0.010174781,0.0,0.9086769704848571,0.00010039657
1477,259930,0.6976744186046512,2276.7441860465115,3328.4862377643585,0.00032649792,9.30232558139535,0.9180122,130.29848157246806,0.008925915,0.0,0.9393239318232921,0.00032649792
1524,269764,1.702127659574468,1988.5106382978724,3445.1794176101685,0.00054704025,8.297872340425531,0.82043487,113.93562585345852,0.0101708155,0.0,0.833059719675621,0.00054704025
1566,279802,0.5238095238095238,2328.809523809524,3563.044759273529,0.0007555333,9.476190476190476,0.7228618,133.21026793224263,0.01017186,0.0,0.9435185429010312,0.0007555333
1608,289812,0.47619047619047616,2355.2380952380954,3690.040065050125,0.00013297834,9.523809523809524,0.820453,134.6658418911367,0.008933204,0.0,0.9454013605442176,0.00013297834
1652,299866,0.9090909090909091,2226.3636363636365,3803.149361371994,5.3159656e-05,9.090909090909092,0.918035,127.36012338153033,0.008933204,0.0,0.908878787878788,5.3159656e-05
1695,309758,0.9767441860465116,2199.0697674418607,3911.1811878681183,0.00067944976,9.023255813953488,0.82045406,126.09956042388836,0.010173919,0.0,0.9041578226016341,0.00067944976
1737,319784,0.47619047619047616,2326.4285714285716,4031.6776044368744,5.6416015e-05,9.523809523809524,0.9180353,133.0637535742095,0.008933102,0.0,0.9440524499654934,5.6416015e-05
1785,329938,1.7083333333333333,2002.2916666666667,4143.398713111877,0.00028061538,8.291666666666666,0.8775852,114.82708888495817,0.003354206,0.0,0.8319073149948494,0.00028061538
1829,339757,1.1590909090909092,2114.090909090909,4268.25850892067,0.00059482345,8.840909090909092,0.812135,121.21311481618316,0.0056687463,0.0,0.8699381832337761,0.00059482345
1871,349777,0.47619047619047616,2332.6190476190477,4385.784979343414,5.424572e-05,9.523809523809524,0.7801461,133.43937796402557,0.0011404388,0.0,0.9395742296918764,5.424572e-05
1915,359815,0.9090909090909091,2227.7272727272725,4507.9231832027435,0.00023200669,9.090909090909092,0.68255436,127.44893865785443,0.010174781,0.0,0.9193018959649976,0.00023200669
1956,369818,0.24390243902439024,2410.0,4629.709102630615,9.110279e-05,9.75609756097561,0.5849609,137.70822293928163,0.010174781,0.0,0.9640000000000002,9.110279e-05
1996,379818,0.1,2475.0,4742.862606287003,0.00031502498,9.9,0.48738602,141.51331939326596,0.010172397,0.0,0.9899999999999999,0.00031502498
2037,389823,0.34146341463414637,2425.3658536585367,4853.9281804561615,0.0004242267,9.658536585365853,0.38979122,138.64292083374875,0.010174781,0.0,0.9797073170731705,0.0004242267
2077,399823,0.0,2497.75,4970.9003982543945,7.1326445e-05,10.0,0.2922026,142.75768140707746,0.010174781,0.0,0.9991,7.1326445e-05
2117,409823,0.0,2499.75,5087.741529226303,0.00026152827,10.0,0.38979122,142.8693868639345,0.008933196,0.0,0.9999,0.00026152827
2157,419823,0.0,2498.75,5190.790487289429,0.00026840103,10.0,0.48738602,142.7999494212025,0.008933196,0.0,0.9995,0.00026840103
2197,429823,0.0,2497.5,5314.240337610245,0.00054215814,10.0,0.5849679,142.7342609418675,0.008933204,0.0,0.999,0.00054215814
2237,439823,0.0,2488.5,5424.225298643112,6.28744e-05,10.0,0.48738614,142.20269364035627,0.010174751,0.0,0.9953999999999998,6.28744e-05
2277,449823,0.0,2496.0,5544.99533367157,0.00056837563,10.0,0.5849689,142.657721338203,0.00893351,0.0,0.9984000000000002,0.00056837563
2319,459841,0.47619047619047616,2373.5714285714284,5653.14343214035,1.865982e-05,9.523809523809524,0.68255794,135.68217960517154,0.008933204,0.0,0.9589424860853435,1.865982e-05
2363,469877,0.9545454545454546,2242.5,5767.772731304169,0.00035530687,9.045454545454545,0.5849689,128.2504609241732,0.010174863,0.0,0.9170331890331888,0.00035530687
2404,479892,0.24390243902439024,2429.268292682927,5877.277199268341,9.99851e-05,9.75609756097561,0.68255794,138.92425248510128,0.008933196,0.0,0.9778211382113822,9.99851e-05
2445,489899,0.24390243902439024,2412.439024390244,5990.1382937431335,0.00019411318,9.75609756097561,0.78015155,137.87883347299734,0.008933204,0.0,0.9683623693379789,0.00019411318
2486,499912,0.24390243902439024,2389.268292682927,6102.192578077316,0.0003083432,9.75609756097561,0.87774616,136.5280918110637,0.008933204,0.0,0.9646003752345211,0.0003083432
2530,509775,1.1590909090909092,2152.0454545454545,6218.448405981064,0.0004033149,8.840909090909092,0.78015155,123.29648778209102,0.010174781,0.0,0.8862826884987839,0.0004033149
2572,519791,0.47619047619047616,2332.8571428571427,6332.788404226303,0.00036543366,9.523809523809524,0.68255794,133.34807355315968,0.010174863,0.0,0.9440997732426306,0.00036543366
2613,529798,0.24390243902439024,2414.6341463414633,6454.918844938278,0.0003678637,9.75609756097561,0.78015155,137.99454951923286,0.008933204,0.0,0.9726271777003482,0.0003678637
2654,539811,0.24390243902439024,2402.1951219512193,6567.235667705536,0.00022150135,9.75609756097561,0.68255794,137.2839506374369,0.010175116,0.0,0.9679924953095685,0.00022150135
2696,549833,0.47619047619047616,2361.190476190476,6683.863962173462,0.00035322708,9.523809523809524,0.7801514,135.106973141908,0.008933102,0.0,0.9615806182121971,0.00035322708
2736,559833,0.0,2453.5,6800.572999238968,6.806018e-05,10.0,0.87774545,140.16489161036475,0.008933196,0.0,0.9814,6.806018e-05
2782,569921,1.3043478260869565,2108.2608695652175,6922.658764839172,0.00056158396,8.695652173913043,0.7801514,120.76728666657316,0.01017476,0.0,0.8657979797979796,0.00056158396
2822,579921,0.05,2443.0,7036.52921462059,0.00024394155,9.95,0.87774545,139.46340904848097,0.008933196,0.0,0.9772000000000002,0.00024394155
2863,589982,0.24390243902439024,2360.0,7155.286185264587,9.8392506e-05,9.75609756097561,0.7801514,135.04654622060923,0.010174871,0.0,0.9503478608556575,9.8392506e-05
2904,599987,0.2682926829268293,2389.0243902439024,7273.366809129715,2.713337e-06,9.731707317073171,0.87774545,136.6556694497691,0.008933102,0.0,0.9651707317073172,2.713337e-06
2948,609818,1.1363636363636365,2141.590909090909,7389.020747900009,0.0004497094,8.863636363636363,0.7801514,122.65557542214646,0.010175198,0.0,0.8846644078426761,0.0004497094
2991,619837,0.6976744186046512,2279.767441860465,7514.308146953583,0.00035537416,9.30232558139535,0.68255764,130.28264483729808,0.010174863,0.0,0.9281663143058492,0.00035537416
3034,629870,0.7209302325581395,2303.720930232558,7625.342664241791,0.00020516325,9.279069767441861,0.7801514,131.74364621706175,0.008933196,0.0,0.9365888065422948,0.00020516325
3077,639895,0.6976744186046512,2282.093023255814,7738.557560920715,0.00036701144,9.30232558139535,0.68255764,130.3797176150187,0.010174781,0.0,0.9301541267669858,0.00036701144
3118,649940,0.24390243902439024,2422.9268292682927,7844.170196056366,0.00018016582,9.75609756097561,0.58496785,138.57337785357458,0.010174863,0.0,0.9758373983739835,0.00018016582
3158,659940,0.0,2490.0,7960.677851438522,0.00037197425,10.0,0.48738602,142.28118485382694,0.010174863,0.0,0.9960000000000001,0.00037197425
3199,669957,0.24390243902439024,2436.0975609756097,8063.869849920273,0.00038257524,9.75609756097561,0.58496785,139.2674746427325,0.008933204,0.0,0.9824619799139167,0.00038257524
3242,679976,0.6976744186046512,2318.139534883721,8184.095349788666,0.0007384375,9.30232558139535,0.48738602,132.5475190541283,0.010174871,0.0,0.9362052417866372,0.0007384375
3282,689976,0.0,2496.0,8296.443486690521,0.00018512584,10.0,0.38979122,142.63735849795754,0.010174781,0.0,0.9984,0.00018512584
3323,699995,0.24390243902439024,2440.0,8401.618700742722,2.4256326e-05,9.75609756097561,0.48737594,139.52650767701357,0.008933067,0.0,0.9866752246469834,2.4256326e-05
3363,709995,0.0,2495.0,8522.6491355896,0.00018295238,10.0,0.58496773,142.57510247252085,0.008933204,0.0,0.998,0.00018295238
3404,719998,0.24390243902439024,2428.048780487805,8635.035181999207,0.00046050485,9.75609756097561,0.48737594,138.81620047185802,0.010174863,0.0,0.9792520325203251,0.00046050485
3444,729998,0.0,2497.0,8741.214560985565,0.00018463851,10.0,0.38979074,142.73564928332704,0.010174781,0.0,0.9987999999999999,0.00018463851
3484,739998,0.0,2497.75,8858.73224568367,0.000512688,10.0,0.29220253,142.73495348753164,0.01017476,0.0,0.9990999999999998,0.000512688
3524,749998,0.0,2499.25,8980.517192840576,0.0003107898,10.0,0.1946107,142.83941975804558,0.01017476,0.0,0.9997000000000001,0.0003107898
3564,759998,0.0,2499.5,9092.172625541687,0.00017231572,10.0,0.29220253,142.84149409506753,0.008933196,0.0,0.9998000000000001,0.00017231572
3604,769998,0.0,2500.0,9220.397049427032,0.00018792145,10.0,0.38979077,142.8784238871937,0.008933196,0.0,1.0,0.00018792145
3644,779998,0.0,2497.5,9335.262587308884,0.00029334414,10.0,0.29220238,142.74737947285388,0.010175116,0.0,0.999,0.00029334414
3684,789998,0.0,2500.0,9442.75210261345,0.0005277395,10.0,0.38979065,142.8784238871937,0.008933196,0.0,1.0,0.0005277395
3724,799998,0.0,2499.0,9556.838491678238,0.00023077107,10.0,0.29220235,142.81822201404216,0.010174781,0.0,0.9995999999999998,0.00023077107
3764,809998,0.0,2500.0,9671.450410366058,0.00047137248,10.0,0.38979062,142.8784238871937,0.008933102,0.0,1.0,0.00047137248
3804,819753,0.25,2436.5,9788.378897666931,0.000119154894,9.75,0.48737586,139.25219701461452,0.008933204,0.0,0.9795000000000001,0.000119154894
3844,829753,0.05,2494.5,9893.18712091446,6.6756285e-05,9.95,0.38979062,142.56668186953002,0.010174781,0.0,0.9977999999999998,6.6756285e-05
3884,839753,0.0,2499.5,10010.772025108337,0.0002020686,10.0,0.48737594,142.8509481753203,0.008933204,0.0,0.9997999999999999,0.0002020686
3924,849753,0.0,2496.5,10119.685852050781,0.00021260948,10.0,0.5849675,142.6516296447706,0.008933204,0.0,0.9985999999999999,0.00021260948
3964,859753,0.0,2489.75,10232.134849309921,0.00024915516,10.0,0.48737594,142.270071392777,0.010174781,0.0,0.9959,0.00024915516
4004,869753,0.0,2497.0,10348.133077383041,0.0003059058,10.0,0.5849675,142.70852832651008,0.008933204,0.0,0.9988000000000001,0.0003059058
4044,879753,0.0,2488.75,10466.79024887085,0.00014119431,10.0,0.6825575,142.22333481473467,0.008933204,0.0,0.9955,0.00014119431
4085,889756,0.24390243902439024,2414.390243902439,10579.12293624878,7.281822e-05,9.75609756097561,0.5849678,138.04329168006984,0.01017476,0.0,0.981821138211382,7.281822e-05
4126,899763,0.24390243902439024,2430.0,10690.267746448517,0.00011759254,9.75609756097561,0.6825575,138.8588689338548,0.008933196,0.0,0.9787735191637631,0.00011759254
4168,909807,0.47619047619047616,2366.4285714285716,10814.074367523193,0.00051159493,9.523809523809524,0.5849678,135.38771180874133,0.010174863,0.0,0.9589670329670326,0.00051159493
4210,919849,0.47619047619047616,2376.6666666666665,10925.82998585701,0.00022026402,9.523809523809524,0.48737594,135.96997076125038,0.010174871,0.0,0.9588571428571429,0.00022026402
4250,929849,0.075,2489.25,11052.032551050186,8.654663e-05,9.925,0.39007875,142.30104170953217,0.010112173,0.0,0.9957,8.654663e-05
4290,939849,0.0,2498.75,11165.542898654938,0.00020551453,10.0,0.48767105,142.79831311595908,0.008933204,0.0,0.9995,0.00020551453
4330,949849,0.0,2493.5,11291.485307216644,5.4259012e-06,10.0,0.5364684,142.49717610460806,0.0023053885,0.0,0.9974000000000001,5.4259012e-06
4372,959869,0.47619047619047616,2375.2380952380954,11405.0506772995,4.890748e-05,9.523809523809524,0.43887544,135.85856405831584,0.010174781,0.0,0.9653888016745161,4.890748e-05
4412,969869,0.0,2497.5,11521.179785251617,0.00023686179,10.0,0.3412893,142.7463541895193,0.010174863,0.0,0.9989999999999999,0.00023686179
4452,979869,0.0,2499.75,11640.18632388115,0.00024669486,10.0,0.43887544,142.8711390831821,0.008933204,0.0,0.9998999999999999,0.00024669486
4492,989869,0.0,2498.25,11759.738777399063,0.00044808837,10.0,0.3412893,142.77871487892475,0.010174871,0.0,0.9992999999999999,0.00044808837
4532,999869,0.0,2499.75,11878.766969919205,2.8765012e-06,10.0,0.29249468,142.8657165103497,0.0024602725,0.0,0.9999,2.8765012e-06
4572,1009869,0.0,2499.75,11991.653668642044,7.259889e-05,10.0,0.39007866,142.86645833134133,0.008933077,0.0,0.9999,7.259889e-05
4612,1019869,0.0,2499.25,12119.19598698616,0.00029625362,10.0,0.48767093,142.81733251541408,0.008933204,0.0,0.9997,0.00029625362
4652,1029869,0.0,2496.25,12235.467595815659,0.0007205403,10.0,0.5852644,142.6323197686391,0.008933102,0.0,0.9985000000000002,0.0007205403
4694,1039893,0.5476190476190477,2370.0,12350.063965320587,0.0002243615,9.452380952380953,0.6828555,135.51680408973334,0.008933204,0.0,0.9683038548752835,0.0002243615
4735,1049920,0.24390243902439024,2415.8536585365855,12465.355515480042,0.00022989462,9.75609756097561,0.5852645,138.22615368929698,0.010174751,0.0,0.9768166214995483,0.00022989462
4775,1059920,0.0,2492.5,12583.774510860443,0.00017666057,10.0,0.6828557,142.4500680521816,0.008933204,0.0,0.9970000000000001,0.00017666057
4815,1069920,0.025,2473.75,12690.923824071884,0.00053756614,9.975,0.58526444,141.40290510933445,0.010174871,0.0,0.9894999999999999,0.00053756614
4856,1079927,0.24390243902439024,2428.5365853658536,12804.54472208023,0.00050232606,9.75609756097561,0.48767093,138.81569370885123,0.010174863,0.0,0.9748013937282232,0.00050232606
4896,1089927,0.0,2498.0,12925.366716861725,0.00015816015,10.0,0.58526444,142.74226951044184,0.008933204,0.0,0.9992000000000001,0.00015816015
4937,1099936,0.24390243902439024,2429.756097560976,13031.95992565155,0.0006128488,9.75609756097561,0.48767093,138.8355044843272,0.010174863,0.0,0.979739837398374,0.0006128488
4977,1109936,0.05,2493.0,13157.084307670593,0.00091959175,9.95,0.39007866,142.5192815960983,0.01017476,0.0,0.9972,0.00091959175
5017,1119936,0.0,2499.75,13279.406943321228,3.4360886e-07,10.0,0.36568868,142.86451666299686,0.00060504675,0.0,0.9998999999999999,3.4360886e-07
5057,1129936,0.025,2498.25,13397.217851877213,0.00018038876,9.975,0.26809606,142.802928950454,0.010174781,0.0,0.9993000000000001,0.00018038876
5097,1139936,0.075,2494.75,13514.400334358215,7.793568e-05,9.925,0.36568874,142.61247714356855,0.008933204,0.0,0.9979000000000001,7.793568e-05
5137,1149936,0.0,2499.0,13631.509562015533,0.00030383965,10.0,0.4632771,142.81820761104328,0.008933196,0.0,0.9996,0.00030383965
5178,1159951,0.24390243902439024,2437.317073170732,13735.028698444366,0.00015068823,9.75609756097561,0.36568868,139.33339209397505,0.010174781,0.0,0.982569105691057,0.00015068823
5218,1169951,0.0,2499.0,13850.869735240936,0.00022157558,10.0,0.26809606,142.8239635562399,0.010174781,0.0,0.9996000000000003,0.00022157558
5258,1179951,0.0,2500.0,13971.640173912048,6.7633904e-05,10.0,0.36568868,142.8784238871937,0.008933204,0.0,1.0,6.7633904e-05
5298,1189951,0.0,2498.75,14076.108243465424,0.00010208189,10.0,0.46327707,142.81059776073693,0.008933102,0.0,0.9995,0.00010208189
5338,1199951,0.05,2491.75,14186.725841283798,3.570734e-05,9.95,0.56086046,142.38716515134251,0.008933204,0.0,0.9967000000000003,3.570734e-05
5378,1209951,0.0,2492.0,14295.758576869965,0.00031660436,10.0,0.46327707,142.44992604037347,0.010174781,0.0,0.9968000000000001,0.00031660436
5418,1219951,0.0,2496.75,14411.72501039505,0.00042407148,10.0,0.5608606,142.69327378662,0.008933204,0.0,0.9987,0.00042407148
5458,1229951,0.075,2480.25,14523.006953716278,0.0001355765,9.925,0.6584491,141.75600603715856,0.008933102,0.0,0.9921000000000001,0.0001355765
5499,1239954,0.24390243902439024,2420.243902439024,14645.774824142456,0.0004783413,9.75609756097561,0.56086046,138.41712765900158,0.010174863,0.0,0.9761300813008126,0.0004783413
5539,1249954,0.0,2493.25,14750.871789455414,0.00020849144,10.0,0.65844923,142.45305274092954,0.008933204,0.0,0.9972999999999999,0.00020849144
5579,1259954,0.0,2483.5,14862.406388521194,3.1202202e-05,10.0,0.75604284,141.9694086174449,0.00893351,0.0,0.9934000000000001,3.1202202e-05
5619,1269954,0.0,2465.5,14979.017617225647,0.0003523726,10.0,0.85363734,140.92755718319052,0.008933196,0.0,0.9861999999999995,0.0003523726
5661,1279966,0.47619047619047616,2301.904761904762,15090.583007097244,0.00019270308,9.523809523809524,0.75604284,131.7738652943222,0.010174863,0.0,0.9367074829931974,0.00019270308
5702,1289983,0.2682926829268293,2397.560975609756,15209.193217992783,0.00026536593,9.731707317073171,0.85363734,137.14498272803226,0.008933204,0.0,0.9683845050215208,0.00026536593
5742,1299983,0.075,2415.75,15316.55057311058,0.00010152136,9.925,0.9512289,138.12612528763788,0.008933204,0.0,0.9663,0.00010152136
5786,1309766,1.1363636363636365,2114.7727272727275,15438.586175203323,0.00015152816,8.863636363636363,0.85363734,120.91210938876844,0.010174781,0.0,0.865198347107438,0.00015152816
5833,1319803,1.553191489361702,2059.3617021276596,15547.345078229904,0.00027293043,8.446808510638299,0.75604284,117.80302142430249,0.010174871,0.0,0.8646362715298888,0.00027293043
5875,1329819,0.47619047619047616,2350.2380952380954,15667.620340108871,0.00027567788,9.523809523809524,0.85363734,134.4402576014009,0.008933102,0.0,0.9556363636363634,0.00027567788
5921,1339913,1.3043478260869565,2119.782608695652,15776.118418216705,0.00052832236,8.695652173913043,0.75604284,121.43536291400612,0.010174863,0.0,0.9018547607916472,0.00052832236
5962,1349918,0.24390243902439024,2398.2926829268295,15899.507422685623,0.00024045623,9.75609756097561,0.85363734,137.08299575371743,0.008933204,0.0,0.9640975609756101,0.00024045623
6004,1359954,0.47619047619047616,2332.1428571428573,16020.193078994751,0.00021506428,9.523809523809524,0.75604266,133.4423260372646,0.010174863,0.0,0.9426952850105559,0.00021506428
6046,1369759,0.7142857142857143,2290.4761904761904,16126.002842903137,0.00036009247,9.285714285714286,0.65844923,131.1356777954945,0.01017476,0.0,0.9377585377585378,0.00036009247
6086,1379759,0.0,2473.5,16249.975375890732,0.00040722004,10.0,0.75604284,141.35821703726472,0.008933196,0.0,0.9894000000000001,0.00040722004
6129,1389770,0.7906976744186046,2273.953488372093,16362.022379398346,0.00035789353,9.209302325581396,0.65844923,130.1315895454971,0.010174781,0.0,0.9263565891472869,0.00035789353
6170,1399779,0.2926829268292683,2422.439024390244,16472.089738368988,0.0003157597,9.707317073170731,0.5608606,138.44138590608998,0.010174863,0.0,0.9742005420054201,0.0003157597
6210,1409779,0.0,2494.25,16585.165293455124,0.00029745582,10.0,0.4632771,142.51962209381412,0.010174781,0.0,0.9977,0.00029745582
6251,1419782,0.24390243902439024,2437.0731707317073,16703.57387304306,8.871283e-05,9.75609756097561,0.5608606,139.2968888182268,0.008933204,0.0,0.9828617886178862,8.871283e-05
6293,1429790,0.47619047619047616,2374.5238095238096,16813.477309703827,0.00020989047,9.523809523809524,0.65844923,135.7157762547137,0.008933196,0.0,0.9623174603174606,0.00020989047
6334,1439795,0.24390243902439024,2422.439024390244,16927.11618089676,4.182005e-05,9.75609756097561,0.5608606,138.40679368152246,0.010174863,0.0,0.9785365853658536,4.182005e-05
6374,1449795,0.0,2490.75,17035.065598487854,0.0004075831,10.0,0.6584491,142.3484504446115,0.008933102,0.0,0.9963,0.0004075831
6415,1459806,0.24390243902439024,2424.390243902439,17140.038628578186,0.00012394233,9.75609756097561,0.75604266,138.54545272469653,0.008933204,0.0,0.9697560975609756,0.00012394233
6457,1469826,0.47619047619047616,2346.6666666666665,17260.473727226257,0.00022952842,9.523809523809524,0.85363734,134.22681181625308,0.008933204,0.0,0.9474247234247232,0.00022952842
6500,1479841,0.6976744186046512,2259.0697674418607,17369.603444814682,0.0002547353,9.30232558139535,0.75604266,129.13380891351878,0.010174781,0.0,0.9127441860465118,0.0002547353
6540,1489841,0.0,2460.5,17489.276614665985,0.00016834462,10.0,0.85363734,140.59738662347996,0.008933204,0.0,0.9841999999999997,0.00016834462
6584,1499913,0.9545454545454546,2207.5,17596.00226187706,1.0256729e-05,9.045454545454545,0.75604284,126.24127875878143,0.01017476,0.0,0.9095334742776604,1.0256729e-05
6626,1509935,0.47619047619047616,2343.5714285714284,17712.86480998993,0.00014974749,9.523809523809524,0.65844923,133.9487020566041,0.01017476,0.0,0.945187627187627,0.00014974749
6666,1519935,0.0,2480.0,17828.83193087578,0.00033062976,10.0,0.56086046,141.75577120065196,0.010174863,0.0,0.992,0.00033062976
6706,1529935,0.0,2490.5,17944.51714348793,0.00059097237,10.0,0.6584491,142.285111301904,0.008933204,0.0,0.9961999999999998,0.00059097237
6748,1539945,0.47619047619047616,2361.904761904762,18064.544834136963,6.4529515e-05,9.523809523809524,0.56086046,134.99553571866107,0.01017476,0.0,0.9559092970521541,6.4529515e-05
6789,1549952,0.24390243902439024,2435.3658536585367,18171.93136572838,0.00026662592,9.75609756097561,0.4632771,139.21452471609004,0.010174781,0.0,0.9809198606271777,0.00026662592
6829,1559952,0.0,2497.75,18286.78890824318,8.158036e-06,10.0,0.56086046,142.762839770958,0.008933102,0.0,0.9990999999999998,8.158036e-06
6869,1569952,0.0,2494.0,18392.768485069275,0.00058636634,10.0,0.6584491,142.56357596729822,0.008933102,0.0,0.9975999999999999,0.00058636634
6912,1579973,0.7674418604651163,2303.0232558139537,18518.893707990646,0.00013585604,9.232558139534884,0.5608604,131.65738746582556,0.010174781,0.0,0.940182019530857,0.00013585604
6953,1589978,0.24390243902439024,2430.731707317073,18637.794298410416,0.0007851535,9.75609756097561,0.4632767,138.97830652802125,0.010175116,0.0,0.9866341463414635,0.0007851535
6993,1599978,0.0,2498.25,18743.57406282425,0.00050379365,10.0,0.3656818,142.77326408631944,0.010174781,0.0,0.9992999999999999,0.00050379365
7033,1609978,0.0,2499.0,18861.14390230179,0.00055895915,10.0,0.26809582,142.8365614139988,0.010174744,0.0,0.9996,0.00055895915
7073,1619978,0.0,2500.0,18970.232041597366,0.00026597752,10.0,0.17050312,142.8784238871937,0.010174863,0.0,1.0,0.00026597752
7113,1629978,0.0,2500.0,19085.408844470978,0.00035804394,10.0,0.26809582,142.8784238871937,0.008933196,0.0,1.0,0.00035804394
7153,1639978,0.0,2500.0,19196.995291233063,7.6898934e-05,10.0,0.3656819,142.8784238871937,0.008933416,0.0,1.0,7.6898934e-05
7193,1649978,0.0,2499.25,19315.18838453293,0.0003751335,10.0,0.26809597,142.8330310996499,0.010174751,0.0,0.9997000000000001,0.0003751335
7233,1659978,0.0,2500.0,19418.171841859818,0.00046609456,10.0,0.3656818,142.8784238871937,0.008933102,0.0,1.0,0.00046609456
7273,1669978,0.0,2499.25,19542.772993803024,0.00016372958,10.0,0.26809582,142.84811500229407,0.010174781,0.0,0.9997,0.00016372958
7313,1679978,0.0,2499.25,19653.064725399017,4.8301412e-05,10.0,0.17050317,142.83123725303955,0.010174781,0.0,0.9997000000000001,4.8301412e-05
7353,1689978,0.0,2500.0,19770.325252771378,0.00043729553,10.0,0.26809597,142.8784238871937,0.008933204,0.0,1.0,0.00043729553
7393,1699978,0.0,2500.0,19882.70509815216,0.0003114589,10.0,0.17050317,142.8784238871937,0.010174781,0.0,1.0,0.0003114589
7433,1709978,0.0,2500.0,19996.14558696747,0.00021831709,10.0,0.07291412,142.8784238871937,0.010174863,0.0,1.0,0.00021831709
7473,1719978,0.0,2500.0,20104.807914972305,0.0003078048,10.0,-0.024676112,142.8784238871937,0.010174863,0.0,1.0,0.0003078048
7513,1729978,0.0,2500.0,20213.145475387573,0.0005530027,10.0,0.07291405,142.8784238871937,0.008933102,0.0,1.0,0.0005530027
