TimeElapsed,MpbtA,surrgain,Tmc,EpisodesSoFar,TimestepsSoFar,meankl,Ptt,optimgain,TtR,entropy,Tbt,entloss,Tmt,AttC,AttNC,MtR,MpbtN
20441.469908475876,45.64020764470692,0.0055733826,28.355555555555554,7359,1109925,0.0066209286,73.8109403136771,0.0055733826,-123.4,0.3192713,309930.6666666667,0.0,75.66666666666667,1.2444444444444445,1.7555555555555555,-25.26888790694595,54.35979235529308
20576.102098464966,41.37983975906685,0.004418522,26.91304347826087,7405,1119941,0.0048675905,75.15710038601038,0.004418522,-135.91304347826087,0.29339957,315837.2173913043,0.0,77.1086956521739,1.891304347826087,1.108695652173913,-27.21855453155232,58.62016024093315
20710.43223810196,43.526098983438246,0.005047228,28.977777777777778,7450,1129915,0.0051177046,73.24888149165275,0.005047228,-127.4,0.30316323,307655.1111111111,0.0,75.11111111111111,1.6666666666666667,1.3333333333333333,-25.473406430587826,56.47390101656177
20844.89147901535,41.62684835550075,0.0048884237,27.68888888888889,7495,1139838,0.0058526546,74.4276014273902,0.0048884237,-133.66666666666666,0.31839797,312570.31111111114,0.0,76.31111111111112,1.9333333333333333,1.0666666666666667,-27.19988460897712,58.37315164449923
20982.020497083664,42.6738046430722,0.004872288,26.695652173913043,7541,1149862,0.004838165,75.35681118303165,0.004872288,-132.97826086956522,0.2990363,316638.60869565216,0.0,77.30434782608695,1.826086956521739,1.173913043478261,-27.25466663857455,57.326195356927805
21116.22610425949,44.26385410031149,0.0053934143,28.044444444444444,7586,1159867,0.0051800054,74.10159960671346,0.0053934143,-127.06666666666666,0.29455683,311204.97777777776,0.0,75.97777777777777,1.6666666666666667,1.3333333333333333,-25.582081728178405,55.73614589968851
21252.72067642212,43.86728797729311,0.005155598,27.369565217391305,7632,1169989,0.005977081,74.7248551576897,0.005155598,-129.19565217391303,0.32817078,313878.26086956525,0.0,76.6304347826087,1.7826086956521738,1.2173913043478262,-26.849294354336276,56.13271202270691
21388.505182743073,43.81589291902494,0.004782541,28.666666666666668,7677,1179955,0.0051804096,73.51871789273959,0.004782541,-127.33333333333333,0.3114893,308656.35555555555,0.0,75.35555555555555,1.6666666666666667,1.3333333333333333,-26.30799820986254,56.184107080975075
21523.910747289658,43.49006635902873,0.004694938,27.304347826086957,7723,1189953,0.00586821,74.7874181985985,0.004694938,-130.1086956521739,0.30369318,314145.39130434784,0.0,76.69565217391305,1.8695652173913044,1.1304347826086956,-26.60978950575413,56.509933640971255
21660.967812538147,44.666536272871106,0.0047600567,28.177777777777777,7768,1199809,0.0051206076,73.97102705552534,0.0047600567,-125.86666666666666,0.29989615,310567.8222222222,0.0,75.82222222222222,1.9111111111111112,1.0888888888888888,-26.0347254233653,55.333463727128894
21800.95373749733,43.89487400897046,0.0042809853,28.97826086956522,7814,1209812,0.005139517,73.24681324230751,0.0042809853,-126.3913043478261,0.30270848,307645.2173913043,0.0,75.1086956521739,1.7826086956521738,1.2173913043478262,-25.759620463766304,56.10512599102955
21939.253669977188,44.960596999157055,0.0046875123,27.695652173913043,7860,1219834,0.0057715424,74.42747473038273,0.0046875123,-126.1304347826087,0.30066675,312631.652173913,0.0,76.32608695652173,1.5217391304347827,1.4782608695652173,-26.09793531888805,55.03940300084296
22079.541036128998,43.961754575315354,0.0037048869,27.791666666666668,7908,1229777,0.004294551,74.34322510678437,0.0037048869,-128.3125,0.29106182,312320.0,0.0,76.25,2.0208333333333335,0.9791666666666666,-26.11071005616319,56.03824542468464
22214.63922071457,44.46038481656794,0.004105024,28.391304347826086,7954,1239897,0.004971272,73.78158844613492,0.004105024,-126.06521739130434,0.29962632,309871.3043478261,0.0,75.65217391304348,1.7608695652173914,1.2391304347826086,-25.552460104905197,55.53961518343204
22352.99028968811,42.69274292836395,0.0054262513,28.15909090909091,7998,1249782,0.0063557304,74.00003119688029,0.0054262513,-130.4318181818182,0.30978766,310830.54545454547,0.0,75.88636363636364,1.5454545454545454,1.4545454545454546,-26.118530247743774,57.30725707163606
22488.846657514572,41.46054729249032,0.004100324,27.148936170212767,8045,1259798,0.005843801,74.93622938751892,0.004100324,-135.0,0.28339195,314869.10638297873,0.0,76.87234042553192,1.7659574468085106,1.2340425531914894,-27.272138430416362,58.53945270750969
22625.02016067505,43.38501979181142,0.0054040304,27.6,8090,1269934,0.005499166,74.5092642950517,0.0054040304,-130.0,0.29983488,312934.4,0.0,76.4,1.3555555555555556,1.6444444444444444,-26.490084531081866,56.614980208188555
22762.60112094879,40.98202734406418,0.0035431152,27.333333333333332,8135,1279838,0.0052232835,74.75745001722849,0.0035431152,-135.93333333333334,0.2889091,314026.6666666667,0.0,76.66666666666667,1.4666666666666666,1.5333333333333334,-27.641501259873863,59.017972655935836
22897.443326711655,42.808897145218864,0.0050540925,27.11111111111111,8180,1289960,0.005842378,74.97858531728781,0.0050540925,-132.33333333333334,0.28900883,315118.93333333335,0.0,76.93333333333334,1.5333333333333334,1.4666666666666666,-26.403245725783382,57.19110285478114
23036.49160718918,41.62323705536893,0.0037998296,27.733333333333334,8225,1299984,0.0054367026,74.38487212633962,0.0037998296,-133.66666666666666,0.26850712,312388.26666666666,0.0,76.26666666666667,1.7777777777777777,1.2222222222222223,-27.124076247197173,58.37676294463106
23173.971878290176,43.4568916263859,0.0041567413,27.90909090909091,8269,1309874,0.0047678933,74.22845555323009,0.0041567413,-129.13636363636363,0.26485854,311761.45454545453,0.0,76.11363636363636,1.2045454545454546,1.7954545454545454,-26.542348830871354,56.54310837361409
23309.860806941986,42.430670474917974,0.0052828165,28.232558139534884,8312,1319753,0.0059290193,73.92570611984276,0.0052828165,-131.02325581395348,0.28059992,310438.6976744186,0.0,75.79069767441861,1.441860465116279,1.558139534883721,-26.81863209318697,57.56932952508203
23447.226220846176,43.47695057160776,0.004529855,27.977777777777778,8357,1329948,0.005475392,74.16406883410876,0.004529855,-129.06666666666666,0.27025548,311478.0444444445,0.0,76.04444444444445,1.488888888888889,1.511111111111111,-25.993856106554478,56.52304942839225
23588.430222034454,40.27152321065312,0.0049103894,27.511111111111113,8402,1339870,0.0061747856,74.59256578963155,0.0049103894,-137.46666666666667,0.2923035,313298.4888888889,0.0,76.4888888888889,1.5777777777777777,1.4222222222222223,-27.736581531086713,59.72847678934688
23728.239810466766,41.18091634168646,0.004143308,27.75,8446,1349846,0.004292233,74.37532309374383,0.004143308,-134.6590909090909,0.2826679,312413.0909090909,0.0,76.27272727272727,1.3863636363636365,1.6136363636363635,-27.100219348396976,58.819083658313545
23866.085518360138,41.14294072559208,0.0045292275,28.044444444444444,8491,1359914,0.005244819,74.11373601543498,0.0045292275,-134.26666666666668,0.27653208,311387.02222222224,0.0,76.02222222222223,1.5777777777777777,1.4222222222222223,-27.032962196982822,58.85705927440791
24008.86526823044,40.93229377564107,0.004422985,27.891304347826086,8537,1369851,0.005691929,74.24430408026224,0.004422985,-135.0,0.28258803,311830.26086956525,0.0,76.1304347826087,1.9782608695652173,1.0217391304347827,-26.981178627887733,59.06770622435894
24144.764630556107,42.29046377711341,0.0047579883,27.795454545454547,8581,1379802,0.0051014405,74.33324486187344,0.0047579883,-132.27272727272728,0.26748472,312226.9090909091,0.0,76.22727272727273,1.5227272727272727,1.4772727272727273,-26.536265891878053,57.70953622288658
24278.634458065033,43.09127988952767,0.0045619668,29.022222222222222,8626,1389901,0.00561712,73.1921441189872,0.0045619668,-128.26666666666668,0.27114984,307291.02222222224,0.0,75.02222222222223,1.5555555555555556,1.4444444444444444,-26.12112751732184,56.90872011047232
24412.364995002747,43.168166821851266,0.0042748954,28.533333333333335,8671,1399983,0.004904567,73.64307002145966,0.0042748954,-129.0,0.27327845,309202.4888888889,0.0,75.4888888888889,1.3111111111111111,1.6888888888888889,-26.165859979618514,56.83183317814875
24552.925305604935,42.99433026061737,0.003790863,28.266666666666666,8716,1409945,0.00417349,73.89322419829928,0.003790863,-129.6,0.2585855,310294.7555555556,0.0,75.75555555555556,1.6444444444444444,1.3555555555555556,-26.7034356413292,57.005669739382654
24689.989601373672,44.54872121863505,0.0042381557,28.181818181818183,8760,1419834,0.005906493,73.97359102443463,0.0042381557,-126.20454545454545,0.28181386,310644.36363636365,0.0,75.8409090909091,1.3636363636363635,1.6363636363636365,-25.65520693302808,55.45127878136497
24824.565952301025,41.163070343691295,0.0046008783,27.88888888888889,8805,1429968,0.005760448,74.23794195294532,0.0046008783,-134.53333333333333,0.26085836,311751.1111111111,0.0,76.11111111111111,1.8666666666666667,1.1333333333333333,-26.993188987981103,58.83692965630868
24960.990810394287,41.70543193441143,0.004644794,28.25,8849,1439895,0.0052538286,73.90160244902381,0.004644794,-132.47727272727272,0.26385704,310272.0,0.0,75.75,1.8863636363636365,1.1136363636363635,-26.642525760962975,58.29456806558858
25096.003436088562,43.11103664347723,0.004002346,28.977272727272727,8893,1449851,0.004858198,73.24798368908327,0.004002346,-128.52272727272728,0.26530862,307665.45454545453,0.0,75.11363636363636,1.5,1.5,-25.856597831561384,56.88896335652278
25228.641114234924,44.306607257209244,0.004246034,30.045454545454547,8937,1459876,0.0050472845,72.24014877952145,0.004246034,-123.68181818181819,0.25709203,303197.0909090909,0.0,74.02272727272727,1.5909090909090908,1.4090909090909092,-25.656687490521417,55.69339274279077
25361.984491825104,45.10975289791299,0.004501755,29.886363636363637,8981,1469909,0.0054766894,72.39789429202028,0.004501755,-122.11363636363636,0.2542769,303941.8181818182,0.0,74.20454545454545,1.4318181818181819,1.5681818181818181,-24.716137129445233,54.89024710208701
25494.935999393463,43.12132322877816,0.005132706,28.186046511627907,9024,1479967,0.006813266,73.96863224939712,0.005132706,-129.8372093023256,0.26440766,310629.20930232556,0.0,75.83720930232558,1.4883720930232558,1.5116279069767442,-25.507793390290487,56.878676771221855
25630.861849069595,40.75196860043891,0.0059561976,28.3953488372093,9067,1489781,0.005342724,73.76654747542594,0.0059561976,-134.65116279069767,0.27154502,309676.6511627907,0.0,75.6046511627907,1.3488372093023255,1.6511627906976745,-27.370742851528167,59.24803139956111
25767.018505573273,41.103288846118694,0.004274855,27.891304347826086,9113,1499992,0.0046197763,74.2501185582538,0.004274855,-134.80434782608697,0.2657267,311919.3043478261,0.0,76.15217391304348,1.6521739130434783,1.3478260869565217,-27.261921952757433,58.89671115388132
25904.429481744766,41.20626263993164,0.00552502,27.622222222222224,9158,1509905,0.0064361924,74.49686919361193,0.00552502,-135.0,0.2500133,312934.4,0.0,76.4,1.711111111111111,1.288888888888889,-27.20211457296628,58.79373736006837
26041.326856851578,45.55736940335235,0.004584505,29.066666666666666,9203,1519982,0.005661075,73.13791835479786,0.004584505,-122.4,0.25282267,306926.93333333335,0.0,74.93333333333334,1.511111111111111,1.488888888888889,-25.122858286923243,54.44263059664766
26174.702023029327,42.38954604531831,0.0040483987,27.488888888888887,9248,1529883,0.004835613,74.61437296529873,0.0040483987,-132.2,0.24578728,313389.5111111111,0.0,76.5111111111111,1.0222222222222221,1.9777777777777779,-26.883178358064946,57.610453954681695
26307.54956126213,44.96138350569654,0.0049550864,28.0,9292,1539892,0.005535087,74.14433348187418,0.0049550864,-125.5909090909091,0.26661605,311389.0909090909,0.0,76.02272727272727,1.0681818181818181,1.9318181818181819,-25.475001044317057,55.038616494303454
26443.599878549576,44.40130013033027,0.004953734,28.227272727272727,9336,1549818,0.006533441,73.92941711579935,0.004953734,-126.68181818181819,0.25689897,310458.1818181818,0.0,75.79545454545455,1.0909090909090908,1.9090909090909092,-25.54371093946038,55.59869986966975
26577.91866326332,40.600925182330045,0.004975846,27.32608695652174,9382,1559982,0.005678672,74.78274383641082,0.004975846,-137.08695652173913,0.25626978,314323.47826086957,0.0,76.73913043478261,1.3478260869565217,1.6521739130434783,-27.19600461790166,59.399074817669955
26713.39290523529,43.103075083957435,0.004984773,27.6,9427,1569994,0.005517363,74.51263129554329,0.004984773,-130.46666666666667,0.24131665,312934.4,0.0,76.4,0.9555555555555556,2.0444444444444443,-27.04755029625548,56.89692491604254
26848.635919332504,41.59485460111617,0.004258226,27.651162790697676,9470,1579754,0.0051636444,74.46747903782003,0.004258226,-134.1627906976744,0.2460622,312820.0930232558,0.0,76.37209302325581,1.3953488372093024,1.6046511627906976,-27.060793780727085,58.405145398883825
26982.486548662186,41.6223445876133,0.00476029,28.266666666666666,9515,1589944,0.005818982,73.8886133415355,0.00476029,-132.73333333333332,0.24114855,310203.73333333334,0.0,75.73333333333333,1.0666666666666667,1.9333333333333333,-26.90657291964918,58.3776554123867
27116.378086566925,45.44934092204351,0.004621289,28.133333333333333,9560,1599827,0.005481355,74.01732095318614,0.004621289,-124.33333333333333,0.24055918,310840.8888888889,0.0,75.88888888888889,1.0888888888888888,1.9111111111111112,-25.668322633312886,54.550659077956496
27250.854583978653,41.941659102005644,0.004682916,28.044444444444444,9605,1609889,0.005836426,74.10082503716698,0.004682916,-132.46666666666667,0.23236306,311204.97777777776,0.0,75.97777777777777,1.0,2.0,-26.969450133501503,58.058340897994356
27386.61376261711,43.174022831378814,0.0045928163,27.466666666666665,9650,1619955,0.0057430286,74.63506215019962,0.0045928163,-130.66666666666666,0.23919992,313480.5333333333,0.0,76.53333333333333,0.9111111111111111,2.088888888888889,-26.67566496010352,56.82597716862119
27520.681000709534,44.2337311917688,0.0046056826,27.69047619047619,9692,1629797,0.0047788015,74.42214723725745,0.0046056826,-127.92857142857143,0.24632975,312563.8095238095,0.0,76.30952380952381,0.8095238095238095,2.1904761904761907,-25.805888211347117,55.76626880823121
27655.507650136948,43.29403559307132,0.004653496,28.568181818181817,9736,1639868,0.0060070716,73.61094000328026,0.004653496,-128.45454545454547,0.23521276,309061.8181818182,0.0,75.45454545454545,1.0,2.0,-25.842747001895727,56.70596440692868
27790.75016593933,44.99437585780196,0.0045946823,28.2,9781,1649978,0.0062178685,73.96262511752319,0.0045946823,-125.26666666666667,0.23909952,310658.84444444446,0.0,75.84444444444445,0.7555555555555555,2.2444444444444445,-25.908058645270938,55.00562414219804
27929.82177424431,43.733768590572026,0.0042994637,28.044444444444444,9826,1659768,0.005451888,74.09430325009127,0.0042994637,-128.46666666666667,0.21695744,311113.9555555555,0.0,75.95555555555555,0.6666666666666666,2.3333333333333335,-26.638228885338098,56.26623140942798
28064.488745689392,46.06097669309084,0.0033918666,28.644444444444446,9871,1669865,0.0042348895,73.54712588002232,0.0033918666,-122.0,0.21765074,308838.4,0.0,75.4,0.7555555555555555,2.2444444444444445,-25.40645712237711,53.93902330690916
28201.472630023956,44.70665242043083,0.005074235,27.391304347826086,9917,1679847,0.0048436965,74.70618340118229,0.005074235,-127.17391304347827,0.216999,313789.2173913043,0.0,76.6086956521739,0.9130434782608695,2.0869565217391304,-26.264607183519587,55.29334757956915
28337.82301068306,45.92186452628057,0.004995486,27.466666666666665,9962,1689844,0.0058133607,74.64187618019936,0.004995486,-124.26666666666667,0.2226707,313571.55555555556,0.0,76.55555555555556,0.8222222222222222,2.1777777777777776,-26.078928767464205,54.07813547371941
28471.73805785179,43.81795302524199,0.0049394895,28.695652173913043,10008,1699917,0.005888842,73.49207403753502,0.0049394895,-127.04347826086956,0.22048075,308535.652173913,0.0,75.32608695652173,0.9782608695652174,2.0217391304347827,-26.500926403288567,56.182046974758016
28608.03163599968,45.035908615115915,0.0037547078,27.636363636363637,10052,1709816,0.005553858,74.47654635029919,0.0037547078,-126.06818181818181,0.2042624,312785.45454545453,0.0,76.36363636363636,0.9318181818181818,2.0681818181818183,-26.247954345667424,54.964091384884085
28744.11700105667,43.814844090421666,0.005948463,28.5,10096,1719910,0.0058508357,73.66837065785187,0.005948463,-127.29545454545455,0.23985738,309248.0,0.0,75.5,0.6136363636363636,2.3863636363636362,-26.048988863787088,56.18515590957832
28881.837753534317,43.09662484302097,0.004872131,27.34090909090909,10140,1729836,0.0063227173,74.75200769376134,0.004872131,-131.1818181818182,0.21845587,313995.63636363635,0.0,76.6590909090909,0.7272727272727273,2.272727272727273,-26.892206409563993,56.90337515697904
29016.59033703804,43.35654967651534,0.005125661,28.444444444444443,10185,1739777,0.0068049994,73.74005524354897,0.005125661,-128.6,0.23234746,309748.6222222222,0.0,75.62222222222222,0.8222222222222222,2.1777777777777776,-26.62575483278415,56.64345032348467
29149.930551052094,44.04146278894768,0.004275902,28.08888888888889,10230,1749886,0.0057664104,74.06733232446545,0.004275902,-127.6,0.22536667,311113.9555555555,0.0,75.95555555555555,0.5111111111111111,2.488888888888889,-26.54903755977363,55.95853721105232
29285.00830745697,42.85633357433169,0.0048777587,27.42222222222222,10275,1759948,0.0057144794,74.67844649433665,0.0048777587,-131.33333333333334,0.237896,313662.5777777778,0.0,76.57777777777778,1.0666666666666667,1.9333333333333333,-26.990816341430477,57.14366642566831
29418.94491791725,41.748998620501474,0.0057464223,27.27906976744186,10318,1769915,0.0070134383,74.81827353412966,0.0057464223,-134.09302325581396,0.22770734,314344.18604651163,0.0,76.74418604651163,1.2093023255813953,1.7906976744186047,-26.975793446524968,58.25100137949851
29555.03043460846,38.71429794905903,0.0053126607,27.727272727272727,10362,1779774,0.0057582064,74.41140892342095,0.0053126607,-140.52272727272728,0.223332,312692.36363636365,0.0,76.3409090909091,1.6818181818181819,1.3181818181818181,-28.0735393228088,61.28570205094097
29694.153261899948,36.597931636576774,0.00400317,26.847826086956523,10408,1789982,0.0047371313,75.21257797652866,0.00400317,-147.0,0.211506,316015.3043478261,0.0,77.15217391304348,1.8695652173913044,1.1304347826086956,-29.25429508235057,63.402068363423226
29827.155532360077,43.034066736647546,0.005327954,27.727272727272727,10452,1799793,0.0072343512,74.4051768792959,0.005327954,-130.63636363636363,0.23064876,312599.2727272727,0.0,76.31818181818181,1.0909090909090908,1.9090909090909092,-27.426749608763828,56.96593326335246
29964.812553167343,42.81285665848817,0.0052753286,28.0,10497,1809802,0.0063709086,74.14460148547872,0.0052753286,-130.53333333333333,0.23744743,311387.02222222224,0.0,76.02222222222223,1.6666666666666667,1.3333333333333333,-26.96619827007696,57.18714334151182
30099.922928333282,43.803629025269494,0.0041536093,28.82608695652174,10543,1819839,0.006090383,73.37630378050666,0.0041536093,-127.04347826086956,0.23179922,308090.4347826087,0.0,75.21739130434783,1.6521739130434783,1.3478260869565217,-25.72482363384271,56.196370974730506
30238.56931090355,40.62874662266492,0.0049884114,27.29787234042553,10590,1829920,0.0059836013,74.79427471907083,0.0049884114,-136.59574468085106,0.20773423,314171.91489361704,0.0,76.70212765957447,1.8297872340425532,1.1702127659574468,-27.71103782988621,59.3712533773351
30378.53869819641,42.60931341652484,0.005263084,28.043478260869566,10636,1839805,0.0060905893,74.09504590219271,0.005263084,-130.8913043478261,0.20398866,311117.9130434783,0.0,75.95652173913044,1.2173913043478262,1.7826086956521738,-27.159283065203518,57.39068658347515
30513.07631802559,46.299293590312416,0.005794804,28.386363636363637,10680,1849791,0.0065686787,73.79298559851209,0.005794804,-122.25,0.22311893,309992.7272727273,0.0,75.68181818181819,1.25,1.75,-24.969784205289542,53.70070640968757
30647.65420460701,45.375539691706294,0.0054942537,28.77777777777778,10725,1859846,0.0059293373,73.41579118476155,0.0054942537,-123.33333333333333,0.23308972,308201.2444444444,0.0,75.24444444444444,1.0,2.0,-25.54607326562551,54.62446030829369
30784.271235704422,43.25484500794053,0.0048609353,28.82608695652174,10771,1869916,0.006026201,73.38264227670875,0.0048609353,-128.2173913043478,0.22459608,308179.47826086957,0.0,75.23913043478261,1.2826086956521738,1.7173913043478262,-26.4262493666366,56.74515499205945
30918.225989580154,44.86157238577934,0.004566915,28.65909090909091,10815,1879784,0.0053005274,73.51780070855533,0.004566915,-124.77272727272727,0.21684955,308596.36363636365,0.0,75.3409090909091,1.25,1.75,-25.43556807226042,55.138427614220674
31052.847954273224,43.4851224880862,0.005386488,27.847826086956523,10861,1889972,0.006532798,74.29777197792313,0.005386488,-129.45652173913044,0.21744455,312186.4347826087,0.0,76.21739130434783,1.5434782608695652,1.4565217391304348,-26.7318023055206,56.5148775119138
31192.953016996384,41.02774988341796,0.004548418,28.06382978723404,10908,1899882,0.006097057,74.09671895845666,0.004548418,-134.48936170212767,0.20847526,311296.0,0.0,76.0,1.5957446808510638,1.4042553191489362,-27.82919411179712,58.972250116582046
31328.194952487946,41.92218032076682,0.0054537416,27.11111111111111,10953,1909782,0.0063477885,74.97459796525413,0.0054537416,-134.13333333333333,0.21499756,315027.9111111111,0.0,76.91111111111111,1.5333333333333334,1.4666666666666666,-27.335751011171528,58.07781967923318
31462.662770032883,43.91698867628511,0.0045783124,28.863636363636363,10997,1919759,0.005650162,73.36124401958949,0.0045783124,-126.75,0.2021537,308224.0,0.0,75.25,1.4772727272727273,1.5227272727272727,-25.87344865322186,56.08301132371489
31602.99889111519,42.501581915688455,0.0045018597,28.53191489361702,11044,1929955,0.0055866507,73.63756470842031,0.0045018597,-130.3404255319149,0.19725615,309117.27659574465,0.0,75.46808510638297,1.148936170212766,1.851063829787234,-27.55715648391351,57.49841808431155
31739.86863899231,43.52911434847525,0.0047831796,28.431818181818183,11088,1939859,0.005338111,73.74081070392965,0.0047831796,-128.25,0.20721953,309620.36363636365,0.0,75.5909090909091,1.1363636363636365,1.8636363636363635,-26.15067465201852,56.47088565152476
31874.734008312225,44.638469227616326,0.0061910693,29.5,11132,1949929,0.006013326,72.74533929288611,0.0061910693,-123.81818181818181,0.23955013,305338.1818181818,0.0,74.54545454545455,1.0,2.0,-25.285191361960866,55.36153077238367
32014.356060028076,40.837574024468246,0.0037614787,28.347826086956523,11178,1959964,0.004723107,73.8166616012572,0.0037614787,-134.47826086956522,0.2176319,309960.347826087,0.0,75.67391304347827,1.3695652173913044,1.6304347826086956,-27.399664879790596,59.162425975531754
32150.015573740005,43.02713254014708,0.0046562143,28.555555555555557,11223,1969817,0.005779484,73.63373479135613,0.0046562143,-129.46666666666667,0.21321958,309293.5111111111,0.0,75.5111111111111,2.0,1.0,-25.79378741969804,56.97286745985289
32283.785099983215,43.160902789997344,0.0041863066,27.933333333333334,11268,1979972,0.0050314604,74.19846018648597,0.0041863066,-129.86666666666667,0.21984524,311569.06666666665,0.0,76.06666666666666,1.4444444444444444,1.5555555555555556,-26.09041234223965,56.83909721000268
32422.061383485794,39.94149390653747,0.004758858,28.363636363636363,11312,1989862,0.0055960496,73.8002561769729,0.004758858,-136.70454545454547,0.22578613,309899.63636363635,0.0,75.6590909090909,1.4772727272727273,1.5227272727272727,-27.35956171383285,60.05850609346253
32559.069353103638,42.85761756073745,0.0039297985,29.155555555555555,11357,1999857,0.0053186696,73.06868447258,0.0039297985,-128.4,0.19547863,306744.8888888889,0.0,74.88888888888889,1.2444444444444445,1.7555555555555555,-26.32801441971169,57.142382439262555
32695.091353416443,43.1961638193908,0.0056347046,29.044444444444444,11402,2009828,0.0052614594,73.17827149718174,0.0056347046,-127.8,0.22008653,307291.02222222224,0.0,75.02222222222223,0.9777777777777777,2.022222222222222,-26.30235284625519,56.8038361806092
32832.14793729782,42.82827181400116,0.004457114,27.454545454545453,11446,2019781,0.0057135476,74.65855596293382,0.004457114,-131.3181818181818,0.20326135,313716.36363636365,0.0,76.5909090909091,1.0681818181818181,1.9318181818181819,-26.70519783595677,57.17172818599886
32969.84224534035,43.210647143431395,0.005918471,29.431818181818183,11490,2029980,0.0067043733,72.80911557191376,0.005918471,-127.02272727272727,0.22958346,305617.45454545453,0.0,74.61363636363636,0.6818181818181818,2.3181818181818183,-26.22344112859798,56.78935285656862
33108.92329788208,42.83644036776482,0.0038072297,28.09090909090909,11534,2039815,0.0046870634,74.05604533696089,0.0038072297,-130.5,0.20594284,311016.7272727273,0.0,75.93181818181819,1.0681818181818181,1.9318181818181819,-26.86071522623221,57.16355963223518
33242.62138772011,42.52273451398626,0.0039619207,28.613636363636363,11578,2049845,0.0046424624,73.58923550511848,0.0039619207,-130.22727272727272,0.20556004,309154.9090909091,0.0,75.47727272727273,1.1136363636363635,1.8863636363636365,-26.28017202781574,57.477265486013714
33378.400309324265,43.00377086293356,0.00489285,28.40909090909091,11622,2059938,0.005591776,73.7662146739262,0.00489285,-129.47727272727272,0.21064298,309806.54545454547,0.0,75.63636363636364,0.9545454545454546,2.0454545454545454,-26.13774579405032,56.996229137066415
33511.82331776619,42.49350573590532,0.005906496,27.636363636363637,11666,2069782,0.007064255,74.491024163016,0.005906496,-132.13636363636363,0.2013377,312971.63636363635,0.0,76.4090909090909,0.8863636363636364,2.1136363636363638,-27.052748850322963,57.506494264094655
33651.04373168945,43.17031001515922,0.0057096393,28.272727272727273,11710,2079754,0.0063833524,73.8874512970715,0.0057096393,-129.0681818181818,0.2166859,310272.0,0.0,75.75,0.9090909090909091,2.090909090909091,-26.490893182992632,56.82968998484079
33785.393552303314,45.10014700380213,0.0042950828,29.613636363636363,11754,2089894,0.0053305137,72.63087842118513,0.0042950828,-122.5909090909091,0.21735264,304779.63636363635,0.0,74.4090909090909,1.3863636363636365,1.6136363636363635,-24.611458765443526,54.899852996197886
33922.809353113174,42.750519130296446,0.004912723,29.09090909090909,11798,2099886,0.0053789816,73.12115314290517,0.004912723,-128.79545454545453,0.21485785,306920.7272727273,0.0,74.93181818181819,1.5,1.5,-25.915484572229193,57.249480869703554
34058.61658358574,42.93494483162795,0.0047543286,28.511111111111113,11843,2109885,0.0057931505,73.65645593033153,0.0047543286,-129.33333333333334,0.19513203,309202.4888888889,0.0,75.4888888888889,1.6444444444444444,1.3555555555555556,-26.049561669613336,57.065055168372055
34193.65371656418,43.456009453000014,0.004714391,28.863636363636363,11887,2119837,0.005730996,73.32644314925527,0.004714391,-127.63636363636364,0.21255997,307758.54545454547,0.0,75.13636363636364,1.4318181818181819,1.5681818181818181,-25.79781312734841,56.54399054699996
34331.003908634186,42.29312813005878,0.0064122304,28.6,11932,2129988,0.005696093,73.58865583404506,0.0064122304,-130.73333333333332,0.22348776,309020.44444444444,0.0,75.44444444444444,1.3111111111111111,1.6888888888888889,-26.72827863154395,57.70687186994124
34464.04867172241,41.170757752874415,0.0048934347,27.755555555555556,11977,2139976,0.0053327517,74.37066599209994,0.0048934347,-134.93333333333334,0.2319464,312388.26666666666,0.0,76.26666666666667,1.4,1.6,-27.12486137782631,58.82924224712561
34597.89266514778,40.26456127834724,0.0057947948,27.27906976744186,12020,2149968,0.0066249613,74.82189398114826,0.0057947948,-137.7906976744186,0.22025332,314439.4418604651,0.0,76.76744186046511,1.3953488372093024,1.6046511627906976,-27.49439307017808,59.73543872165276
34732.88916063309,42.459283711489405,0.0056920857,27.75,12064,2159911,0.0057687117,74.38204707696356,0.0056920857,-132.20454545454547,0.21189472,312506.1818181818,0.0,76.29545454545455,1.3636363636363635,1.6363636363636365,-26.6691261759256,57.540716288510595
34868.52034187317,39.50857393745684,0.0057252003,28.772727272727273,12108,2169830,0.0058728857,73.4239287771141,0.0057252003,-137.11363636363637,0.19731973,308317.0909090909,0.0,75.27272727272727,1.9090909090909092,1.0909090909090908,-27.185144165599596,60.491426062543134
35003.37928175926,40.35882814593822,0.004331725,29.022727272727273,12152,2179893,0.0051627248,73.19739517574405,0.004331725,-134.6590909090909,0.20108819,307386.1818181818,0.0,75.04545454545455,1.7045454545454546,1.2954545454545454,-26.725306335304506,59.64117185406175
35135.0466401577,43.96744483317761,0.005097741,28.209302325581394,12195,2189809,0.0054490813,73.95960854375666,0.005097741,-127.81395348837209,0.21416777,310724.4651162791,0.0,75.86046511627907,1.0232558139534884,1.9767441860465116,-25.70508098128986,56.03255516682239
35272.121542692184,41.55042374725503,0.0044040577,28.627906976744185,12238,2199842,0.005507734,73.55410812985062,0.0044040577,-132.62790697674419,0.19632165,308819.3488372093,0.0,75.3953488372093,1.3488372093023255,1.6511627906976745,-26.396624498186927,58.44957625274496
