meankl,entropy,surrgain,EpisodesSoFar,TimestepsSoFar,TimeElapsed,MtR,entloss,optimgain,Fce,AttC,AttNC,TtR
0.0036573163,0.11368559,0.00077363494,17317,4209993,20694.52960729599,140.96016911874727,0.0,0.00077363494,0.9866000000000001,0.0,10.0,2466.5
0.0058946447,0.14815311,0.0012063107,17357,4219993,20738.797409057617,140.71931969777046,0.0,0.0012063107,0.9856999999999999,0.0,10.0,2464.25
0.004593006,0.107953206,0.00076880824,17397,4229993,20782.88555622101,141.0809694328365,0.0,0.00076880824,0.9870000000000003,0.0,10.0,2467.5
0.004984639,0.10536254,0.0008280228,17437,4239993,20826.98362469673,141.68035645826063,0.0,0.0008280228,0.9919999999999997,0.0,10.0,2480.0
0.00556516,0.16399959,0.001258458,17477,4249993,20871.022503614426,141.1348687880891,0.0,0.001258458,0.9879999999999998,0.0,10.0,2470.0
0.0042274124,0.16895328,0.00087900466,17517,4259993,20915.16224503517,140.67929019091903,0.0,0.00087900466,0.9849,0.0,10.0,2462.25
0.0042540184,0.15123738,0.00077779486,17557,4269993,20959.077735185623,139.7258194809459,0.0,0.00077779486,0.9774999999999998,0.025,9.975,2443.75
0.0046831453,0.13266534,0.00095915224,17597,4279993,21003.259410619736,140.44320231664463,0.0,0.00095915224,0.9820999999999998,0.0,10.0,2455.25
0.007209582,0.13994543,0.0016419358,17637,4289993,21047.326116085052,140.06070596077993,0.0,0.0016419358,0.9793,0.0,10.0,2448.25
0.0049168477,0.175035,0.0012516922,17677,4299993,21091.415417909622,137.49552884481278,0.0,0.0012516922,0.9609999999999997,0.0,10.0,2402.5
0.0056040282,0.123550564,0.0012821832,17717,4309993,21135.62530875206,136.81349351739053,0.0,0.0012821832,0.9564000000000001,0.0,10.0,2391.0
0.005788908,0.1664525,0.0013599353,17757,4319993,21179.799381256104,138.5757915359242,0.0,0.0013599353,0.9695999999999998,0.0,10.0,2424.0
0.0025015047,0.16974027,0.0005179832,17797,4329993,21223.704801797867,138.16711355631952,0.0,0.0005179832,0.967,0.0,10.0,2417.5
0.00448742,0.21042325,0.0010080835,17837,4339993,21267.75558614731,139.873969410891,0.0,0.0010080835,0.9793999999999998,0.0,10.0,2448.5
0.004209045,0.22138445,0.0008523221,17877,4349993,21311.798540115356,138.1935490204417,0.0,0.0008523221,0.9668999999999999,0.0,10.0,2417.25
0.0026259527,0.24444166,0.0005170959,17917,4359993,21355.91167497635,140.5795441777151,0.0,0.0005170959,0.9834999999999996,0.0,10.0,2458.75
0.0037485284,0.2832149,0.0005333922,17957,4369993,21399.974863767624,139.96961949200713,0.0,0.0005333922,0.9793999999999995,0.0,10.0,2448.5
